,UKF243,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
HPX,-0.03545604818992784,,-0.02911304960276552,0.0462401871836245,0.001486069543891638,-0.029375304609884575,-0.02433362421609227,-0.010345740107725687,,-0.0014494041428283816,-0.029506195340393167,-0.018347542297843508,-0.01143126109587594,-0.029319831553792385,-0.010897128988889379,0.0622471531689396,0.11176795874558763
SFRP2,0.01188798198863185,,,-0.011910873626089542,,0.007406943981414057,-0.02028048454218333,0.0129972708440407,0.014786805516752438,-0.020573290071235963,0.03215176705435858,-0.037005280857497456,,-0.04492252853557123,-0.00797030200331018,0.09593133037838937,0.14032470856337984
CFC1,,,,,,,-0.01560512863275618,,-0.02234177738791129,,,,,,,,0.019366218779036586
CD70,,,,-0.020245096188275354,,,0.019921081129155933,,,-0.0180774910551631,,,-0.04165139284812672,,,0.05109523635094217,-0.07220204699447733
HP,0.07010121733329015,,0.10064808654665733,-0.0005242167326344216,-0.05838902425492329,0.020122212419955796,-0.024622735485087272,-0.011683063535089223,-0.029542017409957422,,-0.03274325435093335,-0.040669404593135686,0.027054053587146517,-0.1208868394846233,-0.028036364706446743,0.07972111784984987,0.007171513525696418
CXCL2,0.07714032464832472,-0.00835955964544843,-0.044593998205339824,0.01981597520777904,-0.026433473899421044,0.10804869365084753,-0.015262279262724774,-0.014378045164828929,-0.05789422580628191,0.01880796617733686,-0.052957455409414815,-0.005547769372812762,-0.0114445159110706,,-0.05775830290606281,0.0246399669302426,-0.04665976308337951
NPPB,,,-0.01391036901685397,0.0119058454248338,,,-0.013664485270947933,,,,,,,,,-0.008460552853233941,
CCK,-0.020343200855236627,0.014796293515650425,0.017340614184331457,-0.016693739046177842,0.04645017974012129,-0.029283748951680035,0.02631410298862182,-0.03288206567563116,0.08835524851582369,,0.06775543292595643,,,-0.03420513658874601,-0.04032401538446546,0.07023576880658688,0.07147846577639284
SEMA6A,0.06294809973194919,0.015045169766232202,0.061810233692236566,0.022647696945176637,-0.07024782542224363,0.07105414689768828,-0.03490816692630291,0.0012143819700878738,-0.032896779620818925,-0.034771692931553674,-0.04387925254979397,0.00315925492100699,-0.014562675902209412,0.0655312206983765,0.03685570403358788,-0.04763228087937989,0.024984468362904893
IRAK4,0.03360563310361653,0.0032558249310559715,0.049207705352243766,-0.0019765381076191396,-0.04868805709890266,0.05539849218700617,0.04186254093623036,-0.021067106732913017,0.02266494750001817,0.03412244550461169,0.014248647704467397,-0.022645543866525106,0.013153715473160923,0.07611275676736458,-0.026405235608720035,0.0629371019180099,0.03422886930652007
GSTP1,0.01593774702647358,-0.011457966618855642,0.019071483467535476,-0.0066346738899247335,0.060209916114887324,0.0308446344040119,-0.014418839598499144,0.01517665672112354,-0.061021980666720724,-0.10728492373920923,0.031365945883978376,-0.0021032263068359496,0.029923510160220202,-0.035905495996935925,0.02616300729012533,0.004277550193375101,-0.011724332481007082
VCAM1,0.11863007658762459,0.003572014257767541,-0.02554537565647571,-0.06620148771447013,0.030012218500508298,0.02168399928855483,-0.005670056140194168,0.04488781145735685,-0.024159526658737593,0.07499888347099384,-0.019588348774088465,0.04537088435666735,0.05140630094067037,0.02345261179189559,0.06410094692946015,0.07518885094267327,-0.011312219161870756
NXPH3,0.07056906029235913,-0.048057841741088056,-0.027505080542146128,-0.0018601230663552386,-0.04766052477738581,-0.01717412416784057,0.025808769878443792,-0.03787807199168079,-0.004614386850453558,-0.009342180687874868,-0.014896819936997296,0.010753464110310234,-0.014285136811699508,0.012137576801397673,-0.08294927993153904,0.05149886782948859,0.014745844921581484
MTMR4,0.0531454127718817,0.03289852078332892,0.12585118611803137,-0.0039936345235682385,0.0848930425296401,-0.05720202859744138,-0.022651412719778528,-0.0018878317277390862,0.008431435799105953,0.10643916826999683,0.07350010033362926,0.001242140505756594,0.03955917731735391,-0.052202359461224195,0.0008478028707045108,0.061014285202926295,0.04406373764475997
LAMC2,-0.019864474909937747,,,0.0674016298944182,,,-0.017202062488957545,,,0.08645912241638432,,,0.03677760306308647,,-0.021164933851615685,0.05103064667270945,0.0019622367587981537
IL10,0.05940381571299736,0.033956504045569505,-0.030380406767317975,0.04518083512829482,-0.008001970527980923,0.03048835877962051,-0.05378495016223373,,0.017394376608714176,0.012746863344803305,0.1085541145131801,0.00975796535077417,0.04355526457081351,-0.017097077173289333,-0.020415611269228234,0.05614065125539446,-0.03231937373373423
SEMA4D,-0.012064414498549041,0.027148502410743087,0.08580401744538278,0.007444327145832576,0.0035953092419503526,-0.01581665517088603,-0.04249137294104508,0.02766592980718622,-0.009155025816965395,-0.009270262262741661,-0.0520426702432742,-0.09419095217086393,0.044165085606276314,0.01030341155578648,0.05502233707889178,0.040502847547003576,0.08427302960634793
TRH,0.05151739688616845,,0.12027273673346466,-0.024791311696525747,0.022367827898514717,0.046358445253236895,-0.013715798994762883,,0.14233199442162306,,-0.027104603319784183,-0.03814242558037294,,,-0.04678076918673169,-0.028443296815992565,0.154781164520163
SEMA6D,0.04567123846152186,-0.03809089348183876,0.055630636541015854,0.01145123472831937,-0.020545300528695097,0.017170323645622643,-0.025807138681034996,-0.0019079967430387383,-0.03423178943121953,-0.11057904356830492,0.03179357639345275,0.021345352494022918,-0.01553556218543691,0.057779305831351914,0.024790201937430523,-0.018364803942117543,0.101478088639915
CEL,,,-0.024674214544422104,,-0.004475500726251176,,,,,,,0.21066830407174375,0.06823916246252187,0.03654112705308607,-0.0018871181741500185,-0.012927093256727263,0.09792540781986461
PDCD1LG2,0.054361330667150404,-0.01914949243023605,0.021988931102456002,0.030384121567159108,-0.02010986099001882,0.13267040724241028,0.014411295825458092,-0.004185176133200208,-0.04981011364770194,0.007936783833527323,-0.01348964985569738,0.07957626664592933,0.0018399400883129416,-0.045689504855564125,-0.053114424228234605,0.06068463510917471,0.018276442870612513
SPINT1,-0.011990574666265562,-0.034368041117009314,0.05835177312462029,0.01524400172850288,-0.014596150574898444,-0.00029478051289886815,-0.02045870452526458,0.05274764354501473,0.02908398171225711,-0.01534776380664892,-0.010544886804798108,0.046293609374356504,-0.010776870156689431,0.0037844041123348293,-0.04181795026873693,0.02707372902413238,0.020577849054563443
CTHRC1,0.025948080720777776,-0.02467077713571322,0.012042088005460092,0.009828739703641705,-0.009799598022962097,0.05951216631245181,-0.027897270234063878,0.015424512457982943,0.045165805422968844,0.38190457098600095,0.14081232264358176,0.008795620293824885,0.09423158046577916,0.01783578064495415,-0.05162385374505993,0.09095428065711424,0.17678693638887885
PODXL,0.097709653012194,0.03795926728261817,0.04086521139210031,0.05460999461006559,0.005702521646242481,0.030700584122897237,0.0015445905825698237,-0.025118003553629788,0.10827843433664036,0.06810575608999779,0.10087044202363604,0.05456223398868635,0.10664511238677496,-0.04689481114422864,-0.016594032079254313,0.0769136533108143,0.11632103543659869
JAM3,-0.05038598225620138,-0.02742176288821605,-0.0041166394098900855,-0.003460986696795071,-0.0580400148805663,0.018654717646233027,0.004702464040946702,0.0386270667254572,-0.052556275221083006,0.12432966594180918,-0.087273057313405,0.050403602486874276,0.025800410292031752,-0.07037643532508868,0.0024355019315002837,0.017208026646693134,0.06502482473959904
TGFB2,0.03916365366589396,-0.03165619582465796,0.00501090220354057,-0.007941382475435677,0.0038794431792073722,0.033756650601097546,-0.030732286760102163,0.029041841894348643,0.03782940769343284,0.11550406140114754,-0.0013717794266939606,0.07417204921863686,-0.02678024210073495,-0.018104831668812396,0.0462376969080476,-0.031224833033332,-0.05711615091671803
COL18A1,0.10917042923702998,0.1005028666191393,0.07099923207000212,-0.04769397437025532,0.07531928096301088,0.06974464836651839,-0.016592158923879854,-0.020430056203528228,-0.015093743123582434,-0.013996519577640702,0.04735396115691312,0.1442950407855797,0.14902479216530956,-0.020335661863881,-0.014254214894888711,0.09907721469005673,0.12852098897765707
NODAL,,-0.015840204777912734,,0.09218133593583738,0.05489830939136588,0.03957234957770768,,,,,0.09717032585934607,0.05299414202916678,0.0985092258984891,-0.0072471298178942755,-0.015147169653071018,-0.01645336415540018,0.22032144158375444
INHBB,0.04030821774064499,0.025876396100110655,-0.03979508972691517,0.025487415358220283,0.03831320533708526,0.0043448789639439055,-0.007161069214455415,-0.018416141838395638,0.026202936777992715,0.060645572267033154,0.0308493439832213,-0.009716057421997553,0.11648323671791248,-0.008760585070261064,-0.0029553774309369826,-0.005783358284184547,0.02781414161882092
LCN1,,,,,,-0.01770250384471441,,,,,-0.02000939289403676,,,,,0.0010005429319168563,0.06458408527308498
ARF4,0.06077627002118518,-0.032326555924860875,-0.06314588689118575,0.03224282704937735,-0.01119758674961815,0.02844803019798802,0.07303384620374044,-0.03340917960191487,-0.02646758143459226,0.0832101337127162,0.03233226219246261,-0.011269352919894563,0.14314553215106526,0.01469159840146473,-0.030575302030258013,0.025706948283017735,0.011831273964378804
CXCL14,0.06655803575342543,-0.03998894548185428,-0.004511274475262642,0.02283943044253282,-0.031431580477727254,-0.06222077404749705,0.041456427584479885,-0.04120013858327744,-0.0012731279732355748,0.06432321289853866,0.015610936030178588,-0.01500777306355626,-0.02932938518225053,-0.05071509416677231,-0.031412545760047796,-0.08057919924213577,-0.0178288401107401
LIF,0.1790091239320917,0.04518931938680071,-0.05284900952449407,-0.007603494074426081,-0.058266909080570924,0.05771690190433422,-0.04648410601150046,-0.012265111086195945,-0.03039724364671958,0.02570688217517671,0.18797566281394024,0.08840948173409814,0.009455601383675655,-0.01338708890496949,0.09565070903141465,-0.019961186690971834,-0.025885385668282114
IL17B,0.0743246823022515,,-0.022484662291685425,,,0.0757299724365395,,,,0.11562507000496895,0.0229223550776109,-0.048801058720459346,-0.010992805885005114,,,0.05942731132966291,-0.03138740625757338
MMP1,,,-0.027276154754175556,,-0.018044470125283478,,,,,0.06600709689857608,0.17333669704503352,0.13839026592780848,,,,0.11270818551403901,0.030099734881473297
MATN1,-0.018707426442639872,,-0.020906167739115463,,,-0.018559871776805358,-0.013836100490918367,,,0.05130086572335343,,,-0.04004377478951643,,-0.02140935341730908,-0.021842183323536074,0.04275505230035292
ADAM28,0.017127049871895752,0.05761860561813799,0.0399440243952498,0.010316467690299145,-0.01978644217162166,0.06004468680184207,0.02176878255435928,0.008645228630942399,0.00032963588902400567,-0.0289604999365216,-0.011645607529557995,0.0167283504178945,0.05911280422868024,-0.03469212696874936,0.04430066535171213,0.07586906354879486,0.09716971388967367
TCN2,0.07345013807893128,0.019599398962648097,0.034020196856858635,-0.02691135620384691,-0.059643991932111146,0.039310251101388624,-0.03254680750427337,-0.011311230085531546,-0.008320695582731285,-0.20740443648506424,0.019965684695927872,0.09463724164331017,0.09474377099745211,0.026337109569724126,-0.006677504779322553,0.017567901352256114,-0.009526367957721504
THPO,,,,-0.02121721851296102,,0.017564143861036375,0.04423316404335532,-0.012763012813060208,-0.030174527941839908,,,0.028735287804546653,0.01473411935980077,-0.028347412346178408,,0.020534535562916616,0.09458500948258362
CUBN,-0.013674084679360139,0.07280077681852304,0.009727038508130247,0.006871684053100085,-0.02873454048340808,-0.04518360993851531,0.05368045393216767,0.051611115853738704,0.02282042755848305,0.018916903708630577,0.14490766706577576,0.03750372396371062,0.038524089657432696,0.014744973286820232,-0.0050652336886833245,0.07717262532390415,-0.00017508798380496478
TIMP3,0.09330306604188808,0.037692171850677726,0.0191363389427081,0.028200904516403558,0.051334909281558865,0.04752651696316897,0.04688981626789403,-0.02465944346057005,0.04362951483272474,-0.14573106124504734,-0.011565569087342213,0.10425594284585694,0.03173290222173164,0.04327465096859786,-0.04214497513796381,0.1365044657336411,0.10639152374839833
PIGF,-0.04063236348585462,0.036782503709101175,-0.028878787786989584,0.04926553225525246,-0.030195189358566295,0.026435691640075157,-0.0015038836225316537,-0.018040792659299455,0.0022210925747369555,0.07009550674848865,0.04146904269993021,-0.0483192302575479,0.09625150446397268,-0.05238118711278088,0.020959776434772256,0.02881093735405075,0.03832342868450743
CRH,,0.04614453834300578,,-0.011796303748975326,0.021074117172482892,-0.027221795796079206,-0.02178125188618937,-0.023092013345040407,-0.005473245335249557,,,,,,-0.03608519675730526,-0.03204225497603562,-0.0014674660895454836
BDNF,-0.033887934680573224,-0.01778330740000144,-0.032657686718885824,-0.011777734339190712,0.01612609601036072,-0.05164900459300918,-0.027531827498327784,-0.020762299823134277,0.025713603630640798,-0.009342687870090172,0.08823901310243956,0.021033367668858317,,,-0.02220321558142253,-0.025684509325737275,0.04012933935583906
CCL5,-0.041685179361227113,-0.0035219057859974976,,-0.01071505286548692,0.06392814114802847,0.010340849335476018,-0.049915431648700756,-0.003756878397588556,-0.0030719211897054038,-0.06412318732286336,0.06277811743827687,0.005669721210696104,-0.006725896363565888,-0.03950802066796646,-0.006767115921294021,0.06365659965617562,-0.009266186787761073
GAD1,-0.0474420643756946,0.010930414111617132,-0.00041477910966494303,0.02460773789985856,-0.023373716344922274,-0.07015415409348413,0.002597776742361292,-0.027957939561842775,0.084399338531973,-0.11657643552969936,-0.03365009628985625,0.02000078696910159,0.136564716078238,-0.04158843358434168,-0.04239883130337217,0.041775147174171606,0.06464999603229957
COL14A1,0.08621574670030677,-0.024807001577579663,-0.01308567916537732,0.024880679861910258,0.0504560084880863,0.07757210088836974,-0.011411403114245185,0.017603659106389877,0.00884385097426381,0.021201577591719627,-0.009418174085426504,0.006486054170129601,0.02559549585887058,0.020466108860769314,-0.04264937509871287,0.06498954687305938,0.06369041752980842
HLA-A,0.07585687640724503,0.02635908600671861,-0.0017119433369086354,-0.026074331114979622,-0.05185760013207045,0.05229422063027989,-0.008355123613520352,-0.024315243329104383,-0.07389946362961722,-0.3024129968642434,-0.0451292008371008,-0.08729918567562006,0.10365885196605118,-0.10245116585575152,-0.004472601648109907,0.04661231477986139,0.04250647733908136
CD5L,,0.016567602059064553,,,,,,,-0.013344562968962855,,,,,-0.032357792197064916,,,
FGF18,,,-0.02248463718280171,-0.009372075113088255,-0.025018466924272738,,-0.014825926775781291,,,-0.018581875038576633,,,,,,-0.028443299097975952,0.030912706768231747
ADM,-0.06255911184876914,0.04196287728443799,-0.07813107846263594,0.0013469811566417522,-0.029626249659732474,0.054387366842636,0.03610467097039937,0.011245028857433096,0.0165982504176142,-0.1291370296606691,0.022916338014746258,0.045899239857944835,-0.059522788165951385,0.003983463791033191,0.0701141547753164,-0.036346252914871126,-0.10105109092260267
CCL15,,,,,,,,0.015972130411894395,,,-0.029506210777408507,,,,,0.041953799800895676,
GNAI2,-0.013273421942611038,0.03474915361598018,0.06229204916069038,0.029022599288320166,0.02859093809584601,0.012648489742585301,-0.08183130392441397,-0.020530606166554565,-0.0687888281300029,-0.03675877605253973,0.044876368750614334,0.027983946262443417,0.025293146367215823,0.08282249057808289,0.010227079758522023,0.009122097810876976,0.06102361156446614
HDC,,,,,,0.038421774073707615,,-0.015537326492453707,,,,,-0.045700818692815705,,,0.0860232557149252,0.007392295037153561
COL11A1,,-0.0034443518619063597,0.03837591667693278,0.022320124211940084,0.024582535314661452,0.040150901600216136,0.0432268848847463,-0.0372853990338428,-0.009869862615006553,0.025493415886493773,0.07051803004705084,-0.07076790906143876,,-0.051043587474422975,-0.012737750698757145,-0.006759073248021381,0.009279515435610144
