,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TNF,,0.1695530688040839,-0.06675725498014122,-0.015315975436571969,,-0.019783443352004677,0.0017175584764009598,-0.15067181551423015,-0.09398888910269546,-0.14581000341961703,-0.08785634539215179,-0.2778936432190219,-0.1530778729507944,-0.04367338200802721,-0.034018645868419926,-0.00255433665571062,0.004185119968622217,,,,-0.0038698397723912242,-0.13572881150334656
GNAS,0.11956022015601088,0.40468608166451187,0.2364344954961299,0.13100994933010143,-0.05769061721203966,0.16214576881756218,0.542740577064272,0.6218796555596511,0.7385813822924856,0.24648730143674655,0.19653742212525205,0.791124779583815,-0.5522212571242746,-0.08305010644908474,-0.00978068963150836,-0.0182209608169117,0.007833481797480696,-0.02471930801757288,-0.025923999027324656,0.21559279318237112,0.5287821783473636,0.2776444884862757
BMP8B,0.05971093230577444,0.013463384237023038,0.03393904613992477,0.007232005864929254,-0.02646737266907796,-0.005096933078209068,-0.06945788573849472,-0.4096611120606971,-0.09838025047511682,-0.004538642096908987,-0.0073827032416479855,-0.3022686471357047,-0.10256903180748896,0.036946171240159524,0.07001501530337118,0.045608337552093564,-0.0027254863480869478,-0.007200358870594766,-0.1398633440611896,-0.06509699677978091,0.0282428084208187,-0.055039241852156875
LIPH,,-0.08053347246340664,-0.04241540832689139,,-0.027167920424018402,0.00577263692575939,,,,-0.03101488785676284,,,,0.0640389183424046,,-0.021600490400487254,0.09314178422552609,,-0.03455717938196419,,-0.1434437690602867,
CCL28,,0.04922900299436171,0.005049019135872366,,,,,0.11565140371857872,,0.0922995343623951,0.03176859069280997,0.015955120231448357,0.0018985910409816493,-0.037581626924479535,,,,0.0308486804219073,,,-0.043272728107287745,
PTPN11,0.029812505856622387,-3.2770620662789765e-05,0.07959289834388902,0.06849429574532732,0.13392071286982743,0.0029102940854802617,0.02052092933791951,-0.019794446310682424,-0.14854149378015227,0.06253927848027552,-0.04055475478025891,-0.1630378228228329,-0.0841088322210321,0.061356461356900066,0.07704640341051318,-0.0495615721942425,-0.006941172156514802,-0.02257127466329479,0.09237392931712494,-0.00821499947979537,0.2631519347075526,-0.07378598611551318
ADAM12,0.07919584292606945,-0.10158153092857194,-0.1339045159851069,-0.040971694140790604,0.09219746874197625,-0.06725305331035256,0.05535945894352431,-0.2576271651932573,-0.2964506765038707,-0.34663038892001735,0.04343225790286733,-0.028728961082734154,-0.19625296496993602,-0.08610805031406572,0.02614955904333749,-0.021684271381244364,0.02629383305686599,0.00677510931954568,-0.15401871260714356,-0.02931172998399315,-0.09240647215487786,
EPO,,-0.021368156846569328,-0.03146619484255219,,,0.0007088764353815704,0.014055467227687357,,,-0.01795056089326033,,,-0.026077545899577732,,0.02310442405947881,0.02900385058954844,-0.0273833858147392,,0.015052746241638089,,,
EDN3,0.07909107868986921,0.0061889236810014,-0.010641768647024085,-0.008448731265679417,0.016270113079169198,0.020099279905448682,0.10276484315718472,0.010834148184537444,-0.05469411945322184,0.07147927512172476,-0.0270365091255709,0.15351731207027736,0.16942301132208937,,-0.021275875223555292,0.0788841406175446,-0.05240152742639315,0.02371736987765806,-0.02443378011444553,,-0.04857029534370451,0.06968873783476418
CCL22,,,,0.01494613364671539,,,,,,0.02525595721035973,,,,,,-0.004723623831245643,-0.03782488012023265,-0.00850356566587244,-0.008881003413478488,-0.08384221677425344,,
CCL2,-0.10618784551498686,-0.3145687554850087,-0.26625463079964024,0.05642951638196647,-0.04147535203606272,0.007852669258778736,-0.5214903510681306,-0.2930796681697686,-0.12346500454763631,-0.2694698531050254,-0.08386874870895575,-0.5390704508614859,-0.2309069763967019,0.012049654610399092,-0.052766611379421506,-0.05094393532828559,-0.09483770856306438,-0.011140290677069111,-0.18376418797879968,0.04421312980107581,-0.3747605511274837,-0.21018472828883816
DSCAM,0.015791396111747763,-0.02550464673593722,0.01214407182529307,-0.015204052021959121,0.08367193791978317,0.059834307072094056,-0.02153886897547271,-0.17864755579387173,-0.08269573053977368,0.03378265559318473,0.06187402075898206,0.2507165835057662,-0.16740061041759918,-0.01842671437838223,-0.06724880637534306,0.0764995869420321,0.16867420248306159,-0.062272507154226456,0.009564899804030235,-0.03577531447117178,-0.02987010198494361,0.05520108773729313
GPHA2,,,-0.06908319490528668,,,,,,,,,,,,,,,,,,,
ANG,0.04861949795602495,-0.22540124270444917,-0.08427158176766532,0.004172027062491042,-0.10441163574829845,-0.07303603646889403,-0.13399013933007423,-0.03752037392581297,-0.28547595974073836,-0.1329162256873323,-0.07825293870790845,-0.15209328123768528,-0.2997043943996802,0.0659637868723962,0.0633968537487078,-0.004967710884304498,-0.04315432288504216,-0.0030255298055234404,-0.051350113177128176,0.05747328273305099,-0.14229863300514883,
FBLN2,-0.05811649604802344,0.030921126024196065,0.018901912882144573,-0.022722170225910623,0.052914686798694384,0.056838242303246696,0.10718892869762588,0.19500931401938598,-0.048430382251735446,0.1710403528462711,-0.03662178137282226,0.009680699384306716,0.15641231507306955,0.0349395356092449,0.03877680042903047,0.11080254573298129,-0.01659550849505772,0.01969039121649412,-0.08065107742706193,0.02492655978096762,-0.12386975952138238,0.11917245093793724
VTN,,-0.05121091702536544,-0.0021372833145275865,,0.001867781045384277,0.11742018396466591,-0.026488846485376603,-0.010511183523262791,-0.07850473373457219,0.008447068204211573,0.025479436666296658,,0.05663045472358107,-0.03587759174456612,,-0.021508151670303136,-0.01749427391778512,,-0.05633457276582257,,0.03919190777660707,
VEGFA,0.0449971186120303,-0.4444254736206026,0.003251934053321683,-0.01139499814259193,-0.2186494537352378,-0.07368533682051712,-0.47444330821361047,-0.3394719698789785,-0.1821175335294039,-0.4485232693479797,0.017486569052520606,0.07624036174838872,-0.6458102134978237,-0.013144533982887858,0.025156498154291895,-0.10184969504850473,-0.28931887770500625,-0.0607388107755994,-0.13795538824666778,0.04190250656195631,-0.5856262327794978,-0.01897955402296463
F10,,,,8.576315126931245e-05,,,0.09037244496642063,0.07647634054612441,-0.07154204226848067,0.09774348251537163,-0.022580531250336162,0.06490506528154216,,,,,0.06640463962288908,-0.0289240732932171,-0.013038699652366047,-0.03189604498578517,0.00512810880675306,
SERPINA1,-0.07618389165891168,-0.07456241473518721,-0.07805990653382665,0.023471989357712785,0.10235280594835255,-0.02947005568252016,-0.21421733659924574,-0.2561588757219668,-0.45681928925771537,-0.053773282018230964,-0.051357151997572084,-0.5341200186966081,-0.18057362691895767,0.05116766670615118,-0.01336486399651413,-0.12080795176304483,-0.10441471423966789,-0.030583710903946668,-0.1674433230729047,-0.12097126534362596,-0.2545863602242048,0.05483168396163293
VWF,0.12296188312916735,0.22628873292371854,-0.074695607577541,-0.018985028513179417,0.1758241300497077,-0.06092633416268553,0.22398689293122148,-0.08934186471621926,-0.44826960743805444,-0.11149795950052836,-0.08632097928056676,-0.07995684993972534,0.3011868897191037,0.011899363557163764,0.00257946644905487,0.07966459420135534,0.010441839368850537,-0.026926811448715178,0.001247134298958207,-0.023764128330362344,0.4492145061791074,0.0402976052016495
GDNF,,,0.06395606637416802,,-0.03788845967049627,-0.00796681834875426,,-0.20532648232829565,,,,,-0.06592006415521282,,-0.023711368678557835,0.04931506099641819,-0.02068242909500283,,-0.04058552663739164,,,-0.059607933835527024
VASP,0.058583234198966945,-0.08031825400805223,-0.11984786166848323,-0.05796713260477256,0.017130251267576616,0.03869400979666498,-0.14252598616792542,-0.2344974320434749,-0.29615686191289525,-0.07892057614833686,-0.03363069916681857,-0.22881153805154728,-0.18424538001644525,0.01681375508774644,0.03441303233307,0.04253393451552641,-0.047654654689552725,0.025170192836090448,-0.14480246175433875,-0.059075825938256235,-0.2078686665741646,0.028382283389771425
ADAM15,0.08291786415797298,-0.003401278318289128,-0.023970106855869946,0.014694289280159867,0.11983060846304434,-0.0014986786269992373,-0.06168770638904224,-0.27557545875083617,-0.3361017458968279,-0.11564225391429328,-0.0001261083817051516,-0.20530602809883722,-0.10527004441205932,-0.07354424525144974,0.005809226775797276,0.026169503285266606,-0.06627924207050738,0.006665968484169725,-0.037185556551409545,-0.15195121300321585,-0.0912994394282393,-0.049509109248462156
WNT2,,0.3064427847796264,0.027047103185869545,,-0.0015527234544360177,,0.1379782650526988,0.13446056754268698,0.2919441796484714,,0.10910411296835891,-0.07815836820898858,0.1742339810503843,0.13584036124058002,,0.05000596807691967,0.02459152206282829,,-0.037299073507363105,,0.010704559841541143,
CALCB,,0.007143139042539757,,0.033977098330096295,-0.03147036580941383,,-0.0786450544260781,-0.02307722415116948,0.1216166192816191,,,0.04668988177058822,,,,0.09885880335846002,0.029970653352957722,,-0.0041830894836353515,,-0.13215787612650157,
OLFM2,-0.06184832565768304,0.08153002335907775,0.029488287053561386,0.017779093241198085,0.06834995152133945,0.07513673072347515,0.16978800936184418,-0.03095550469451461,0.3514636095247013,0.011815088904145116,-0.09003055492964743,0.20292962096495032,0.06063518804255991,-0.05648481108557471,-0.003958230480003564,0.20179824263901192,0.13522980046442712,0.04042780073884051,0.05126914917049836,-0.04565436437752393,0.033500128496997086,0.06589730921626236
MFAP2,0.009575562988519838,0.02741376707796726,-0.11828924048772041,-0.029564508154548634,,-0.05940954909657301,-0.02767041343267939,-0.2643380999619823,-0.310919946890642,0.004662829610896444,-0.038738494276074634,-0.14604005630045738,0.036072621448946456,-0.025542247273484687,-0.0769776295362521,0.008410330307550114,0.05615454349532366,0.002019880296880295,-0.07754704828372233,,-0.11367914982433197,
HLA-C,0.18063713860700417,-0.2485265907361891,-0.055558811281708885,0.11419029515887916,0.08669796481642607,0.07327625560138304,-0.12335190190335767,-0.2943135271355899,-0.6634390402665495,0.02811359083812296,-0.21961924297538385,-0.6913475207803754,-0.5135332689560849,0.03282316568144508,-0.049551366059584295,-0.025211199168459212,-0.09494918777903297,0.010927687769882365,-0.12123789740917833,0.013628366190209677,0.0899965787698673,-0.09907215502313585
THBS1,-0.08090815189199202,-0.14260292469473315,-0.14585014162855875,-0.003739419472451919,-0.037993253023102795,-0.08659320159135894,-0.3473654180786543,-0.22875708509376771,-0.15915637834438306,-0.34725940513864556,0.015522010777057081,-0.2770106001770702,0.019692904171764593,-0.0808437223563003,-0.02423839369043894,-0.06300619688637105,-0.01866539637064982,0.004096190583255148,-0.21303902723893806,0.04195690873496925,-0.27206466271565316,0.0625249019421467
HSPA4,-0.043411048669392424,-0.0959568066251943,-0.024245856404020837,0.11105928044864771,0.1130331830136655,0.057730429178580005,-0.027885088879797876,-0.14375058136595997,-0.048050001135670206,-0.1317856602870827,-0.008658393720220765,0.20074061469343304,-0.030077858590163015,-0.08983178961881139,0.04421379180557791,0.013566459123900518,0.012328232542412776,0.01497752544377283,-0.07361789132251291,-0.02644872859446526,0.12544276695457682,0.00020314655453884428
LMAN1,0.0044925169119463156,-0.2525107930094321,-0.13638495605518958,0.005664187995371289,-0.1597451122809347,-0.1062887255764861,-0.2573492073792435,-0.21089575638240776,-0.5748518013395019,-0.1996730416482903,-0.11257251813379479,-0.1589608159198647,-0.27505351770885705,-0.1401956546918139,0.014657500346988952,-0.02351836066531573,-0.14557579992730454,-0.00028587984925007115,-0.08156576253100768,-0.15935750710454033,-0.22441097348224198,-0.057057730993965494
LYPD3,,,-0.06635630086805688,-0.019654266597481422,0.013880578723621114,0.05017644450977139,0.012131728837472117,-0.10975637625187068,-0.13437936306452122,-0.028351253345876615,0.054374415057054114,-0.06196791540865082,,-0.04575422299461257,-0.030205051824956163,0.06482503065985315,0.07417406190181444,,-0.03414476654775217,,-0.04482262971157629,
APOE,-0.030511664494437866,0.3901094770460563,-0.12432206635273525,-0.024131342824894944,0.10934862493825885,0.22897776034710127,-0.0813669321204571,-0.3783722723003559,-0.4812820336286171,0.1631613947393344,-0.11720172490653047,-0.7090809923654943,0.3450051404063988,-0.046155363014477424,0.08560035594180963,0.08194474497112408,0.024695291747362236,0.034647218449443455,0.16640200157201027,-0.23051563758343688,0.3551924243647876,-0.27865951643910736
SOSTDC1,-0.00888868006789377,0.1557190297970151,0.1445899723763926,,,,0.23854127831330982,0.21380983175737667,0.04652294732985538,0.14014691436862037,0.0808463441831028,0.3935355586295464,0.26393043990488974,,,0.066633452924862,0.049302515043094144,,0.028790076698997875,,0.07826805580270935,0.21592138071224545
ANXA1,-0.10693617589670847,-0.45373508725938755,-0.29876577546775934,0.04842203396206459,-0.06529466062229553,-4.703790948291161e-05,-0.3617037206076401,-0.43664770139273074,-0.6904660116864585,0.06946852913939597,-0.3555694763849399,-0.5463008959087037,-0.40967355277140216,-0.005798715460097768,-0.03848854929602776,-0.08501615664048705,-0.056467756533956324,-0.04498512440548962,-0.05751960381149149,-0.028169832557213607,-0.43377879779880196,-0.009743499576746237
WNT2B,0.0511954795765693,0.10172694438672561,0.02671472947812651,0.008032848016063267,0.055122601818494564,0.04695139367462216,0.0022955684438923174,0.11403065755664468,-0.13347357252620756,-0.1596257899259385,0.06534858417924769,0.2759910497696367,-0.043138004644163765,0.0021613747049764108,-0.019117847160474793,0.08625990066191387,-0.022149386789000153,0.055293729784021944,-0.010522566269647215,-0.02356380514836049,-0.101360961342626,0.08622535800378187
AMH,,-0.004590148467365662,-0.02484423701744216,0.006342896023392169,-0.0217029585951315,-0.031639399512736116,0.04635532051853403,-0.1474646091174415,-0.026108089286694273,-0.07266632223377835,-0.03884461144647074,,-0.0783838639784215,,-0.015604407233535678,0.056642546803727586,0.06692088604398795,0.0016699622171219087,-0.08154033035757886,,5.094574833702184e-05,
GDF10,,0.18677539603698706,0.03341579758154461,-0.08036576601186067,,,0.08473804242334049,0.0977003343347106,0.06526512281348565,0.08493831264248718,0.10862697138482748,0.2080906867639232,0.29970490206515527,0.016548199237103142,,0.07540786628524172,0.03861715742095473,0.053128581181528474,0.03818499958627928,-0.035530922548248745,0.015450294815756703,0.07958256287673636
EFNB3,-0.03138105861334173,0.04925709144221907,0.1230393772184849,0.019084580458707433,0.07156406539626115,0.0847525083036959,0.21079614128831442,0.4238319713048712,0.4121816959828575,0.20255549530440908,0.027706730163589446,0.5880412610521223,0.4234731293584778,-0.025712549544337587,0.0068069381859318405,0.12682060542043427,0.002334482359083922,-0.017162291822561897,0.021866027054856855,0.09219551909517149,0.27949281754604743,0.27424787992612165
LTB,0.05491138888937928,0.23601735671851834,-0.012456211587954626,0.0068004995606743375,,-0.033236215880016746,0.13290156099923833,0.06706914327938816,0.056303882619878017,0.042032563225214856,-0.07036113989871463,-0.06720779533058288,0.017162557747825623,0.04336030252252014,-0.04023210545571898,0.114298633523369,0.03851624084896335,-0.012356377560260604,-0.07579956110200924,,0.02665094947240453,0.0437374159335889
ANGPT2,0.05470174711500758,0.1547232669497819,-0.05238115109732797,0.043328311219149894,0.11503035153856277,-0.08765362533536172,0.06316482257209442,-0.2767590651770375,-0.5442235960874916,-0.37189634053027565,-0.0843684125281852,-0.16687724953486185,-0.1154711467571637,-0.032263140196792876,0.052410509017218436,0.029949682157262587,-0.0010477650130328237,-0.008523523639734335,-0.10004964603616598,-0.0538072012061123,0.2625713676433779,0.05699654807554844
NRTN,,,,,,,,,,,,,,,-0.024285898628771573,,,-0.05814250841185088,0.03033641291937441,,,0.018957243649241094
ADAM17,0.002749034224165994,-0.05313861191759474,-0.08799085825239138,-0.01070306825407301,-0.017247675414807536,0.0450392170695923,-0.2230497854359774,-0.29359025335682737,-0.25672449239899003,-0.045553295841957844,-0.07372188109807272,-0.17825976013667877,-0.1977427061439871,-0.06109387520503702,-0.06912854250176595,-0.09228520691396727,-0.0827365234573679,0.018030726808516643,-0.15900736931427814,-0.06995791112787114,-0.2338776531302848,-0.08459536309045641
