,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CXCL10,0.021807177251187124,0.006719258541374787,0.015531802960895498,0.04821779486613191,-0.06856759204391293,0.06590308800771875,0.10612297617700496,-0.012070425481824498,-0.011690481351524475,0.005663214940020903,-0.021865016861162073,0.05857703882102032,-0.07490555220191955,0.028701542880612795,0.04735188224804706,-0.03657680795971694,0.05056737635190816,-0.025641100093297998,,0.011217503478594263,0.008550365201475424
RSPO3,,,-0.025452524653326005,-0.01735941699431281,-0.033483472951143525,0.013335774321988783,-0.020649517018606473,-0.032318030522246036,0.03086815374067484,-0.0516749764658903,-0.014378087607943218,,,,,0.1555538380407963,,0.05570835538555288,-0.03622884013834505,-0.005359072108293887,-0.03085134252274092
CORT,-0.031195278116807675,-0.023852452768961342,-0.035854387865389206,0.024675459400244595,0.17003127796113554,-0.030579815937137583,-0.05762541237390821,-0.003286914501480712,0.029980287157744808,-0.01158401739940939,-0.03814461992627192,,,,,0.024960721428606177,,0.005427173292905564,0.014433687502974954,,
NCAN,-0.0106851692525267,0.023655249616099952,0.027275489304179626,0.01646649802538383,0.05839910707707769,-0.023411924634717567,-0.02524614667602776,-0.05438713763514106,-0.043530786327416866,0.0014569648809442622,0.002202573807429193,-0.016720948515607688,0.024615500059559606,-0.06890851266357197,0.007599385317776303,0.06699325565207297,-0.05235899518680426,0.01764880803573973,0.06430756675179947,-0.08214172626025114,-0.031291179774710375
PRG4,,-0.032552997706996524,0.0847572022029394,-0.017132995948921315,0.03783830323311949,,0.03840416867002823,-0.02734544434050354,,,-0.016810361199244644,,,,,-0.0387958833094615,,0.02576788019144397,,0.015189967834110593,-0.03421922917941948
ZG16B,,,0.027665719085547064,-0.019884937159691557,,,-0.031140647047986414,-0.014618698003178299,,,,,,,0.10009466457485613,,,,,-0.029305372904709158,0.026286019276379517
TGM2,0.03394439718314849,-0.039238977113569905,0.035851962651155984,-0.004349647446918238,-0.06613217478146705,0.05187567733689398,0.10145076579636378,-0.02434506675915774,0.0012898490365074772,-0.005952508451128306,0.031943083901365965,-0.014748413329793658,0.06469551347862626,0.07633038402340576,0.050202543231475424,0.01971626754644778,0.015762498162633785,-0.02268536594899206,-0.09218422618652361,0.06953276026350617,0.01282512179313988
VEGFC,0.08759852976818627,0.0015698728016909508,-0.03577881859794839,0.05721702945638018,-0.017087788596312856,0.039624124762656907,0.033981835150044055,-0.0031086600041335577,-0.010928402350859772,-0.027188369530174644,-0.017155643662529054,-0.03921252159595749,-0.039394445945420936,-0.03829000248436191,-0.030398613360042535,0.044111518268186815,-0.013312749606800078,0.06520348685590552,,0.0528844443832667,0.022814243188313998
WNT6,,-0.029623438530736502,-0.030232558930067918,-0.023697139490987337,0.00028374567070595,-0.013633037342403606,0.027594376943655685,-0.014743736440940965,,,-0.01497257948138003,,0.055878221238504305,,-0.0223029748731685,0.03202664355181858,,0.021394733225671175,,0.046801727066735584,-0.0286858223690158
NRG4,,-0.022076437242892162,0.021457274101300754,0.0344174098089464,-0.012443302968144965,-0.016689357931693818,0.07266605667916416,0.051664894800261374,-0.00928477710951803,0.11513649885961993,-0.02001405935298111,,,-0.03445163674490134,,,0.03317768714980278,0.006425411267208613,,-0.02350273099459472,-0.03038086475819596
PMCH,,,0.0149389280179542,-0.018432053635819238,,,,-0.021397724943783062,,,,,,,,-0.011145445266277944,,-0.013207704461384329,,0.15774199253633642,-0.028050010237509762
COL9A1,0.08083684573736649,-0.03439233460885666,0.004603810997736262,-0.00860276810588079,0.0481520703712888,0.004097298084033342,-0.02405027167192849,0.02044442489738177,0.012463882479991329,-0.023727050147999345,0.037547692732033476,0.0151386473900569,0.045366400257085285,-0.0242495987868696,0.004004065222272172,0.09558471964926231,0.01950834923323495,-0.06953584308832794,,0.013863192622230017,0.08732805167125669
GDF11,0.04991254926247169,0.02312712404196394,0.007501025192972808,-0.015454201263114564,0.025917510472391724,0.03309639561926552,0.05383132482703897,-0.046728443990386455,-0.0044442432366146156,-0.039553564801099866,-0.014589893952365686,-0.023960406442909067,0.04873170173397823,0.05990734612503823,0.054038733579736875,0.05691382289579056,0.01986334260352407,0.0032140906549968126,-0.0011085977196142276,0.023434961488219812,0.028299372791620824
RAET1E,,,,,,,,,,,,,,,,,,,,-0.025782328909662176,
IL24,,,,,,,,,,,,,,,,0.038124073461289244,,,,,0.024572786256523968
SORBS1,-0.050090438436426805,-0.01700776916474804,0.03915180581803277,0.07356179682175061,-0.059293789500473405,0.0181454652093672,0.015486537438335297,-0.01135171440701439,0.025592577508320755,-0.05503538599638422,0.03610534993113652,0.0026605322869477917,0.06405396610536651,-0.05607566695295263,-0.007659809172224497,0.028379937742360722,0.02338363330109222,0.04289572649426677,-0.060820613559713826,-0.05885189487716663,-0.06658663302262256
DLL1,0.024455882877790342,0.016085613136822125,0.0015940863264296082,0.06540181587781607,0.00954428527450625,-0.0348331305030768,0.02023349412568442,0.08795848038008224,-0.0019313354081574926,-0.020511320231567636,-0.01345874058972271,0.0042893253205560046,-0.006201109371794981,-0.09495257938913258,-0.011312346534708553,0.052499172969510996,-0.03660973478272343,0.03497381709440192,0.030363476734436054,0.1007304095298256,-0.0178985530077385
TLN1,0.03282731261081752,-0.022241951813115054,0.05806728708312424,0.024076077558691955,0.02965295303215105,-0.0692713614368474,0.09323783593221029,-0.01064107893394996,-0.015227579028687736,-0.013453535037425413,0.003409858714864489,0.030118899008740523,0.12970638761897346,0.00989112800618036,0.047613718801423364,-0.04563003483683728,-0.03491700106620014,-0.06438195852555616,-0.05746803652709096,0.059179160919877676,0.03875052991337476
COL2A1,0.06611236449050581,-0.022596687292212914,-0.04068366012610692,,-0.021412460359968924,-0.014769699291580467,-0.011564609119260253,,,,-0.01396840191520883,,,,,0.06135761652879803,,0.06773982984206171,,-0.021976942710674324,-0.02574594530896611
SHH,,,,0.014084204929599536,-0.012388809252923356,-0.01612118629316708,-0.020928484553823123,0.011168303965350849,0.02007898797570769,,0.08789402933792582,-0.012425442163842745,0.030428502607227112,,,-0.007654699637415715,-0.03873117222149362,0.03541699783566273,,0.06121680292024637,-0.017493344137246312
PON2,0.0288389735297861,-0.06063581517435647,0.039067206007081856,0.011879754742357532,0.09657887953944193,-0.03714943285680068,0.0621293256860244,-0.03039815910982588,0.07808617680625196,-0.016159292631278434,-0.0010860536077712062,-0.00431827520454668,0.05360506772088282,-0.017727682078223936,0.023100125525158062,0.09871965638744637,-0.028199830495846512,-0.048006211289943757,0.03293163751458251,-0.05128127565613139,0.09148127423726182
ICAM5,,-0.04205341565705974,-0.035766119039881084,0.0565638317924248,-0.04315890657502899,0.10249414813577241,-0.03574449352101116,0.05566577129602529,-0.0458805658807288,-0.06923376307060286,-0.026035388402740913,,,,,0.029664256703418854,,0.02059370997059642,-0.06669608638690752,-0.006965926488228362,0.044691123744560156
HPX,0.06686341751609544,-0.018489740138585998,0.005468080733221295,0.015141482202985883,-0.02148852343939875,-0.013633038262048192,0.021655685052766438,-0.019299674648619165,-0.0218636146061844,,-0.013546810652426758,0.16292731118448336,0.052304151551676205,-0.044818346875745006,-0.020186260353119437,0.0027589552890508262,0.02211307431750466,-0.04856474673695644,,0.030571498901522456,0.03781541673280506
SFRP2,,-0.029419579345054302,0.07121350946748213,-0.020276821788423532,,0.04634127755804984,0.05124751656728946,-0.023909812705723,0.033115687891062805,-0.021080321733782,-0.026152678918012044,0.05841710383208152,-0.0027189829207964586,,0.020649163249628587,0.018792918598836982,0.10670548427621349,0.022924354233561654,0.0038860801241348084,0.00833553448429174,0.03693191474133258
CFC1,,,,,,0.025078488752035125,,-0.018397770629288282,,-0.024715148421537474,,,,,,,,,,,-0.03817129557079552
CD70,,,-0.01375585257273835,0.02777097600813167,,,,-0.00048127969477204625,,,,,,-0.03739002840814434,,0.010238326204676393,,0.01461269253365254,,0.09676696351428354,0.020241122858196604
HP,-0.02016124881418297,-0.025201906042120612,0.0009229835143285307,-0.022666198102769847,-0.06818394429909527,,0.1013739738015623,0.04748246684653177,0.005423571120596848,0.003834978462349649,-0.03215801794756012,0.17185661745713485,0.08119166527550362,0.013876007557765493,0.10096001592130442,0.03716830427924699,0.012904669281707727,0.0014681932513129162,,0.012425047711349727,-0.03384818834219697
CXCL2,0.026612637332648875,0.1130990900726283,-0.02006707060293005,-0.0035127528416699734,0.06978631717094493,0.08485155345854314,0.11346281291814381,-0.04640985577616591,0.026315861024117617,-0.02057374827277144,-0.01381957643910919,-0.006611719739025476,-0.02645612032138724,-0.03394039550658841,,0.07481794862287233,-0.02065603477572341,-0.1287476480287621,-0.10095764739902167,0.036133000336790025,-0.01366071614223394
NPPB,,,-0.024173199605116807,-0.04183892420019836,,,,0.05482228825102409,,,0.08094422886968226,,,,,0.08347102009588926,,0.0076163472419822405,,-0.023840903089685186,
CCK,0.07805235592509778,0.04415687088086936,0.03752322872698817,0.0005324810479831911,0.06944464470641702,0.01598436444331227,-0.0750230478920324,-0.029036684977085468,-0.047269486995894665,0.016580216191966753,-0.01881247535623691,0.006873708109651776,,,-0.02918906989467524,0.019016144125948757,-0.02890355559325658,0.01623653916630018,0.00869457703201137,0.024669870002792606,-0.12810067561844554
SEMA6A,-0.0037846995099024613,-0.03820945326754144,-0.04650073727570633,0.04922615300626553,0.030860604042778454,0.0025804997662550212,0.011744317470925235,0.01327129295345034,0.05139833419348703,-0.016840638762040203,0.030763893479297744,0.01936912081390792,-0.028555182813246004,0.05788512781706515,0.06738617569864261,-0.005757802245105596,-0.009989296676456559,-0.03483247442038028,0.04126746800112875,-0.02985146865590946,0.013183840879226161
IRAK4,-0.06668239691786336,-0.003571364062988487,0.07242223024419592,0.03581406896600172,0.011701136899424277,-0.024703039485017734,0.05383303893121288,-0.04762408261818959,-0.010455699349931426,-0.0171055522861716,0.03620983398112036,-0.04363027182088296,0.006063978835190853,0.04083705874018014,0.017518720577356758,0.041239125846638254,-0.06151398579710728,-0.01658265514922237,0.015155043582569786,0.04172236071323576,0.05196247785119859
GSTP1,0.07061566928117897,-0.07436064855175367,0.0024750684402324308,0.005895456021420017,0.12343955288805676,-0.03958738494950683,0.053911968059299084,-0.034587158689876274,0.05304035060003157,0.028064412004501563,-0.036699893681619564,-0.05043291532060791,0.013200367611683814,0.02977233351801543,-0.05209300889877805,0.04644752204992505,0.04471135638813547,0.055330767018957,0.10746457519155665,-0.008519415787035415,0.15105695673205996
VCAM1,0.03233616651214287,0.0027118637282807574,-0.012712967685579446,0.0376152185866947,-0.026505703290644243,-0.01598238047566927,0.12162382617931164,0.04750903470258437,-0.0010044780269135832,0.06550476409472568,0.028593570897790438,0.0799308001719423,-0.011662038967331234,-0.026878991206295215,0.02164352359341627,0.10193195871818568,-0.028005817235956604,-0.08140975857118479,0.027059561696022003,-0.004578786074414679,0.004387282858661862
NXPH3,0.02097072047652871,0.017883874798023593,0.04546559061358401,0.006383230358818933,-0.010729494088514726,0.020130840263023857,0.05875064517188771,0.02088392818000699,0.009291598981662163,-0.0013372007568272807,-0.009888422488484618,0.026799782099450862,0.0484674507148285,-0.0884289123955181,0.027366455166498528,0.08077410296698351,0.024277409771621634,-0.016407751287109307,-0.058496851009001996,0.02151272117278342,0.10704378136713497
MTMR4,0.03164261331319823,0.03145534791922343,0.04359935849310945,0.030529119970441637,0.03151140124225216,-0.012117064959889987,0.0480026734611687,0.06090760833283233,-0.002620969483857334,0.05720324809740067,-0.03730720646866741,-0.00024077500124738648,0.05819031936828798,-0.11042439800310608,0.036919582084766304,0.05837035569781276,-0.004798839793787444,0.015933759033403733,-0.05700613813265868,0.05231092225969866,0.008314201230447259
LAMC2,,-0.020160130260485545,-0.01897343406377187,-0.023778859926221113,,-0.018679466774625203,,-0.020280486465085172,,,,,,0.024391573617683886,,-0.033001063011241664,0.018027469643703276,-0.02644334373123941,,0.0788732540112566,-0.01557644132137616
IL10,-0.03240239734133566,-0.03198474968066647,-0.04008878066902124,0.06008322173535232,-0.01686971434934102,,-0.023702616893153432,0.04473134240001554,,0.016513194519532006,-0.015356741223997963,-0.010032516981076756,0.1354332321670785,-0.060001270326195906,0.030599695744196728,0.02221214976833501,-0.02971601877593212,0.0005548879705615727,,0.04781117496985752,0.006360775204285362
SEMA4D,0.007231554976855053,-0.05633656794228376,0.0415617581013672,0.037817211432707235,-0.043101253580494395,0.003379293965354774,-0.048314933960729195,0.03551964946203178,0.03207621792971544,0.02581064967114527,0.009288604423502718,-0.007845609406928987,0.08919418919133854,0.032213872358736226,-0.01456920362792392,0.044720941979435,0.07268980949766328,-0.01708219458874823,-0.020778495917170795,0.03848541306673997,-0.059894580397157275
TRH,0.01932690910854522,-0.03934174174799169,0.03980653985223898,-0.014027519353553711,-0.021071484410379464,-0.025553869872555816,0.03438500797248968,0.00973848022118412,,0.0885592503531793,-0.01612782346881674,0.011234386297577633,0.03578563649260764,,,0.03281213710145387,-0.06809192226346779,0.016037067481956283,0.026295251829626876,-0.011025391443193387,-0.04832907292381525
SEMA6D,-0.04338939136248702,-0.035191598511293706,0.06140477927870361,0.05225018986865613,-0.014010191065914855,-0.013038478671800966,-0.013166783953202406,-0.0422595156311957,0.03608131705119588,-0.042489054131849224,-0.02496757567917789,0.038293112958673735,-0.0014232935018667068,0.04419973865625475,0.032016419385289596,0.037724079625746754,-0.08156256968056044,0.09497246230910031,0.01099139511233926,0.06850310962840506,0.07334633253599127
CEL,,,,,0.0784855959161261,,,,,,,,0.136774620723851,-0.008945040211594465,0.11612164330575418,-0.029849235613927886,0.014374987808599794,0.04858784855140427,,-0.058070145520353784,0.025968577430651674
PDCD1LG2,-0.025500852823194087,-0.04939848749698455,0.06773365572651836,-0.0401333233771163,-0.01384881883737207,-0.013117668014131903,0.01233281911633115,0.016910776363457964,-0.008564781910662407,0.037955513857898714,0.061370481578613766,0.0583886944007033,0.005222430253434517,-0.05498591777448631,-0.03589200146018009,-0.008435307980867971,0.05450490486431181,0.014207909460707095,,-0.015831787673540026,0.014683217601188531
SPINT1,0.06697353818462734,0.027678209063979563,0.03372760952605707,-0.004939676134882062,-0.027675456888242345,-0.016966906898793266,-0.000426913742397345,-0.018398218803248913,0.021374332434634106,-0.022589136572240976,0.036341603313330154,-0.05038713817134316,0.0805560705377229,0.028149876496981176,-0.0012173704133803258,0.10926457334226206,0.0476224763730211,0.07403524276429825,,0.028554790562801368,0.028205362544645163
CTHRC1,0.00024504481488133687,-0.03364271123331995,0.01252472349869226,-0.031118359632942818,-0.030632164483511866,-0.029503840633413176,0.11388714977798697,-0.005547386515842601,0.05768068651918577,0.017380714947941023,0.01921713154421604,0.059920536279917676,-0.05558793338321931,0.03197656617139625,0.041094355308228754,-0.024624500769050095,-0.029878257813487796,0.04195565681886039,,0.08714450542670907,-0.016879322978473606
PODXL,0.040921553137535586,0.09986705327008752,0.031645459245906435,0.035116266914592895,-0.010533721574342635,0.019090373950588976,0.11263066060803802,0.03419566248612974,-0.004393832191747558,0.003779460905891997,-0.05929269466335849,0.006180379244782829,0.0007429146089308145,-0.018746578856986586,0.03891711097291806,0.030723657720778265,-0.018470259272183934,-0.022852421865797782,0.052721543207378416,0.08135374339781047,0.046252006323138854
