,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH881T1,ZH916T1
LEFTY1,,0.03637016562392322,-4.104407068019298e-05,-0.013554673746738154,0.028365980302564143,-0.022676186913744255,-0.0145349009784305,0.0005296938240812223,,-0.0055172309986349045,0.047775017729216454,0.03585483150562817,-0.0074369372729814285
FGL1,,0.04465888098709253,,-0.01697641266130461,-0.013640305304366248,0.027309935007306198,,,,0.058086740273697174,,-0.022599866645862846,
CXCL5,0.030028471584533978,0.013523968706530122,,-0.015602808045099278,-0.02939089429965667,-0.013477437498648279,0.016178783539912707,0.011981796390305203,0.04107858356057757,,-0.017666561360245286,-0.036908673651564756,0.05272524057203838
S100A1,-0.04121554444015186,0.06337357565909801,0.07662547725999622,0.01172155804935856,-0.03196294406940617,-0.01999766464991141,-0.0415295206772964,-0.04629844020646275,0.04387797244098207,-0.071065014028591,-0.0547594547201179,0.01697966396520261,0.0740855694404887
C4BPA,,,,-0.016181336400053547,,,0.037759746953345004,,,,,,0.08694010727881082
NPTX1,-0.06449166731717522,0.08830330602514419,-0.02863201553958713,-0.03334912290017242,0.0036502236572893932,-0.05641393217136334,-0.04021578171699566,0.0010259370290705214,-0.018849072254307445,-0.005401245988138175,-0.12619264921146822,-0.0013714305794406939,
TGS1,-0.04055391392217073,0.013069892038828551,-0.010844994728536598,-0.06300735278755804,0.004434949024815299,0.004772795818635574,-0.012424141708820552,0.08958576585480953,0.02999388500018652,-0.020213681346541695,0.09029830005084974,-0.0131805411017633,0.04976071821134501
SST,0.0044693480718824286,0.11107791398649049,-0.0016337685526008883,-0.0007631453847400369,0.013891634822285304,0.02554825904604904,-0.005561058057460454,-0.00894728332506681,,-0.08217874404588672,,0.006971407753940251,
IL34,0.02818048727131862,0.0608047607309787,0.061419138732202554,0.010112826989600731,-0.02905098329895055,0.07605532435534933,-0.03339979677050531,-0.04263659044900124,0.04404258710842772,-0.06855577991912697,0.1033380093654868,-0.053002924198338054,0.0016442432167820679
DHH,,,0.053702750866622455,,,,,,,,,0.001394029360433406,0.04592877766829334
XCL2,,0.11440103902541723,,,-0.018561094937918673,,-0.021426947666689605,,-0.024918277807009104,,,,-0.01684078954696985
RSPO1,,,,,,,,,,0.01854417979494999,,,
TF,0.004208631011377613,-0.004240579168676401,0.12176300538326454,-0.011851822180074285,-0.032098620931091476,-0.04724464786900824,-0.01738350511122301,-0.022507834201719274,-0.026660396362204478,0.03135093162204315,-0.02885273454031532,0.028439504742068956,-0.038551205090990026
IL33,0.03670448725040825,0.03892503005180041,-0.05435575049199466,0.0006807133884253523,-0.03348980337815675,-0.014812665622820647,0.03156916363433611,0.026462586246158853,0.06365374975662545,0.014744619739698359,-0.07078399599971064,0.05705480095520376,0.051299856603946314
RBP4,-0.02859201957445552,0.02320841516994748,0.008300341114642121,-0.02286918379506016,-0.014551802497369494,0.028155143841526842,-0.004982284386441161,-0.004233019870629216,0.023335169108184842,-0.04868605050536675,-0.06998199910758633,0.029135135919776067,-0.02974909321510082
CCL19,,,,,,,-0.012745528890540439,-0.0199154534144467,-0.029431420907162716,,,,0.09027226684338586
CCL20,-0.0503408448319695,0.006787456502935724,-0.034336799094369944,-0.03902180202111861,0.0067755767391984535,-0.012417041656303963,-0.035316182394966394,,-0.01597963859250686,-0.005067779516664879,0.018685924486812836,-0.028735532812249096,0.059932815528057105
NAMPT,0.03397510084594255,0.02371438228710171,-0.06969218827217583,-0.006439186576137612,0.007045610803983437,0.045170214056389255,0.03622497544503973,0.006791110662875928,-0.03035972476046378,-0.019641391998009287,0.013353411769152302,0.009382815076637678,0.03634037462131717
