,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GDF11,0.012779124192045936,0.1532327581526186,0.0396178721441224,0.04646534772358874,-0.025086072675227552,-0.08658718859931362,-0.06500364735807389,-0.030778371697366955,0.009418016550952302,-0.044259562366767966,-0.08268044002014734,0.0241102639124226,0.07606385386474633,-0.012679161400190908,-0.037296475057266465,0.02746912079013786,-0.00843135307828652,-0.04747634388823863
RAET1E,,,,,,,,,,,,,,,,-0.015172713675761179,,
IL24,,,,,,,,,,,,-0.05629031822083019,-0.061071512421914345,,,,-0.04525808136899645,
SORBS1,0.11546999997593298,-0.022173613185364486,-0.005819965279443371,0.05593695488995806,0.026096230407664314,0.015198319934563132,-0.027813546476324863,0.022201573318562467,-0.0002987216208267908,0.014997184982509272,0.06684311841102449,0.030880814789055404,-0.021482254113166118,0.0245372048761713,0.04115018024216504,0.01540519763327348,-0.013715949309772844,-0.014798704435655065
DLL1,0.11141851423103216,0.03309978864361593,-0.03646437187813675,0.10233188673233093,9.385497969698224e-05,-0.04899391918730564,-0.02747662078285902,0.05312171257147943,0.0062551111512674324,0.014040588530484356,-0.057876689804148444,0.1189218396330868,0.20603328619734884,0.005378624189438187,0.11440305296461517,0.06599520336859145,0.01169188798807876,0.143200502999546
TLN1,-0.036523311572295485,-0.007241237684542201,0.04059601298027374,-0.0527047792317314,-0.13066857853129368,0.007564070949539935,-0.06868534374507419,-0.05120403969427868,-0.04799545315842254,-0.23567056517214424,-0.1999208215313182,-0.13930208484487547,-0.03412869104668087,0.0033701741136579044,-0.07625892378294384,-0.003144264283195346,0.03247368707058837,-0.17144952043054304
COL2A1,0.03369118061352085,0.14426166559115908,,,-0.02014435638092954,-0.022937765671886694,0.030391880048414106,,,,0.05242946985003977,-0.02315043263810015,-0.01675020978701899,,-0.0003048735790044475,-0.020129049389067316,0.14252994875114808,
SHH,,,,-0.02601509794267527,-0.05106730635445812,-0.025551729282144785,-0.028022758081849616,-0.02884320744379076,-0.03964282642969624,,0.20395028476670757,-0.02678117759192827,0.06921636243106791,-0.02937562403640608,-0.004983295717993502,0.06097335633534301,0.052460486965641165,
PON2,0.000517656356875091,0.08004906742478163,0.01379372250821685,0.04581241436998112,-0.031702775993418864,0.011870462307954757,-0.10968634001925447,-0.05699989980853378,-0.05138478293109964,-0.08834573416880852,-0.12865554708152208,0.17075328080680144,0.16895033597948883,-0.0528127522386197,-0.09695668253005796,-0.019150875988079574,-0.022848238801086183,-0.09541524616443743
ICAM5,0.25739123530065583,0.08192082588850375,-0.024072643261678885,-0.04054637659592981,0.15741690240235112,0.015388413123324278,0.11637168040606975,0.018922371170760552,-0.012296474387908672,0.1540918641759826,0.17558695853507586,-0.023661220966126568,0.032259593057185704,,0.06546042083362595,-0.0011023298046740871,0.0840571635292712,0.13640766460826337
HPX,0.03760803552197106,-0.049134491483254196,,-0.03883781621875332,0.026087701517387343,0.021178294869625722,0.003711063843907316,0.00018508298438509158,-0.025676960625637964,,-0.01782997718563252,0.09359444072245149,0.06023034524020605,0.06146544445258222,-0.02681505509609439,-0.031918783285787365,0.04553399981620007,
SFRP2,0.12168031419397432,0.009440863224482392,,-0.029628377304177115,,-0.07250338158745036,-0.028449502485002113,0.02762528461990936,-0.039444005901662735,-0.07920026972764381,0.034176994022029526,0.12007093827884607,0.022801857638860314,0.027077627488721154,-0.0039295728715298866,-0.055126712617154267,0.003255795263617187,-0.10225040841216819
CFC1,,,,,,0.034632734612366205,,0.03441688695442145,,-0.019860909119757724,,,,,,,-0.01047625375406215,
CD70,,0.06556933996338915,,-0.021151076177901323,,,,0.009347683085734498,,,,0.029617584356368243,-0.03370127856300617,,-0.07060722126120401,-0.02110197460952402,-0.061104737492759006,
HP,0.12044063549089391,0.018318349517664013,,-0.02547894277435416,-0.040528502416092856,,-0.04090130801301426,0.01881088673941477,0.0047518577717968165,-0.09664401699592212,0.004548931696644482,-0.00882192287141525,0.09223156593089678,0.05077307953872706,-0.011307088329414785,0.019175448680741468,0.09164575546710037,
CXCL2,0.012052136675823428,0.052887989643535686,-0.03402398762681877,0.025661319358084474,-0.08744023024619965,-0.0664249095717529,-0.062331197933331695,0.02462137480770989,0.037270772988544226,-0.08195723476594473,-0.025582342362936713,-0.01247787581607625,0.04601301228355531,0.03790986996540991,-0.057287934817894945,-0.00026392061229074594,-0.050815699247848206,0.01015859531162787
NPPB,,-0.01428932234412961,,-0.04751082512098503,,,,-0.02683173415853911,,,-0.02300779289960524,0.08710378118010208,0.05166305474098262,,0.006444435298848414,0.07484826433859969,,
CCK,0.21913801008641923,0.10250609470420381,0.047480965086390506,0.012264305913561278,0.18731665730892869,0.1218732771996862,0.0954146072326261,0.036276314242868576,0.17533955948799143,0.31475873407065075,0.318340337690975,0.10554165638119967,0.1371914976952745,0.005375004614368461,0.0348061809465309,-0.018200955181525803,0.12386933497184978,0.02808400183286892
SEMA6A,-0.0122515438293821,0.03372738217656408,-0.00788311317555554,0.036340465098642964,0.02352708407831376,-0.08748084977843536,-0.08443922192929676,-0.058481633625948624,-0.00038442488808634233,-0.11641113608205715,-0.17925029035668102,0.14262144458592624,0.06668439861237972,-0.0296888634202325,-0.053285421556914556,-0.0011336084855476942,0.018374857175383928,-0.21387861463173977
IRAK4,-0.044388735068140055,0.011011571758764478,-0.006400418926304842,0.028088246058274206,-0.03581496177346809,-0.04554178912775546,-0.07482817827410754,0.002545705255047201,0.002695267100893357,0.03516761876377138,-0.0781573997935586,0.12192552776398138,0.0739010542752685,-0.004260624872612113,0.022068236243993403,0.06184745518539823,-0.022986471885998394,-0.06909232085057887
GSTP1,0.022512969453426387,0.09768365107678952,-0.054073987732966296,-0.009342178150197316,-0.054290912329986035,-0.030831613288304905,-0.09137633098633491,0.03391810895016002,0.011555509787648402,-0.2218461082153502,-0.191058241894549,0.1191364937510062,0.21908110379545223,-0.009903865741594046,0.025478175800540844,-0.04944985093263862,-0.04866173570221378,-0.027265318623780094
VCAM1,-0.012683639385056681,0.060422810952397814,0.029746568012436792,0.023832312969900234,-0.09098327802431071,-0.009916367419423235,-0.020058191471939185,0.05837287963342867,-0.08579947738310681,-0.08523705081521482,-0.04598603639725408,0.05413558878611155,0.05233390044855938,0.03517794362297922,0.018155929841074156,0.02710393454365909,-0.010848221997828712,-0.015725788790863407
NXPH3,-0.08864510261051721,0.04048471976995756,-0.05068516811920005,0.02380990564091302,0.018158902486565865,-0.06781537425753466,-0.014060667172750785,0.12010062247842737,0.028542157310554293,0.12789286696194435,-0.04474761744920672,0.1543995495853438,0.14473241678182752,-0.030585555862495884,0.024749263059112733,0.02512441504489672,0.07453296249552087,0.07277905172385754
MTMR4,-0.03513194557187845,0.019815545087942366,0.021358835720257867,-0.006439338584448773,0.0010861039280501373,0.01676770863184786,-0.03677074034310855,0.008544228509423924,-0.045931456347846546,0.08590095155494946,0.030409175321646147,0.0824367818099598,0.12551924800647354,0.0662915582750802,0.06428601176598217,0.07357139732744823,0.0795823203043364,-0.021739272940670316
LAMC2,-0.01863852678248646,-0.039020528281379925,,-0.02989879697025837,,-0.028564167317394296,,0.05558932118273909,,,,-0.028371224119641172,-0.005371510420690979,-0.004373579721923162,-0.010611035335753007,0.10160659784737625,0.08722542184463844,
IL10,-0.029570672701589442,-0.021388588276138504,0.010118877952336222,-0.018517405835977437,-0.056361040525099354,,-0.021472416247453534,0.02412134118414719,,-0.06968356936602714,-0.019548387043620975,-0.027936459917459324,0.08596274214721358,-0.032520930025636,0.009549018681225846,0.05748343858811285,-0.020512330551727073,
SEMA4D,0.13181914107744652,0.01887468132340284,0.03555852881434476,0.011635904105678394,-0.018045542777861915,0.005810522311909238,-0.033197590737422664,0.04490003334125233,0.05746480146919618,-0.10303091978573246,0.009827412865954397,0.17643616266007464,0.1985753414352684,-0.06992594204618162,0.1043597776499877,-0.001125336332878957,0.06493078189529687,-0.16569479211492794
TRH,0.11072281037243176,-0.03690325314908524,,0.003254728454329437,0.0715604554913941,0.0750706003069101,-0.01322821174982789,0.0630663504234116,,0.10376199278188684,-0.058367448363919675,0.10036666079212729,0.145226354975011,-0.03496321421717603,0.09402689797150145,0.22306671458149777,0.09586727731183571,
SEMA6D,-0.009912298694622712,0.05074918145180968,-0.02355434482625952,0.029795038214446616,0.050331934966474506,-0.06773727175763483,-0.0274478993927465,-0.051318089488946755,0.001189681146477053,0.07875374001424063,-0.15854026954392447,0.13953966103634602,0.09328151164488295,-0.014059820411080701,0.1064631579039441,-0.013380744533649453,0.04449021928757781,-0.00949428634343732
CEL,,,,,-0.001624535145031121,,,,,,,0.010217070142688823,0.05459779076653584,0.03418075969388165,0.010755837977538171,0.052425262571581296,0.046334099251607815,
PDCD1LG2,0.007413938888767839,0.06949895745478336,-0.020747261784141248,-0.04586200257563101,-0.007456357055392766,0.17709834810764777,-0.028722784486221672,0.01026504160408842,-0.0635342391252348,-0.012977473818848036,-0.04543279822872598,0.021294591342792518,0.02839536458518873,-0.013420085924709564,0.028094952250550344,0.044958480222057666,-0.024646156262641345,
SPINT1,-0.028858124197191914,0.005373640584623577,-0.011048624859354147,0.0708166185460118,0.05668812787538996,0.05211265375748246,-0.029066836964614436,0.11392615957399378,0.07055283092144128,-0.08083251220840484,0.011192203906229705,0.14717583912237175,0.05618091663722732,-0.05811627279635423,0.025209876848820322,-0.0024736744068621537,0.044564524505297326,
CTHRC1,0.09419813008254473,0.009189615331536177,0.1274921107299737,0.06159209948204466,-0.0060449559853330455,-0.10349213839879304,-0.08436807790426433,-0.009014073454471194,-0.015909164745088925,-0.06141858644340532,-0.08235210992032743,0.07758888095798876,0.0169415176372108,-0.0228289114049002,0.009644296208025118,0.006220460844938676,0.043823444234465596,0.07143511947374735
PODXL,0.03217285855466636,-0.010630205582603743,0.02715941243034742,-0.01590306967116954,-0.0792909923438875,-0.020360445973293454,-0.06225073577075737,-0.0062181283068486574,-0.011350209393744386,0.09785648990485414,-0.05295721001172284,0.09755997556457924,0.0839820964085229,0.031049177934197227,-0.0018589343865984044,0.005574178999433492,0.08428798369902844,0.06597105874206345
JAM3,-0.11553933205950404,0.03499175098440297,-0.026895528204996955,0.02331994282127375,0.03200372593415339,-0.020424674338840234,-0.09948765962085636,-0.03738839241688696,-0.09896747006632993,-0.1846227645123594,-0.1746183530371891,0.03769280737526574,0.06844685929199812,0.05590268371896148,-0.08077664283836188,-0.018106632349786596,0.04804075628225825,-0.1003741976531105
TGFB2,0.06435442139146466,-0.06548994239113547,-0.04053059241591327,-0.04492533038867267,0.05365633353342729,-0.019086314031483236,-0.08635694250367124,0.022505578820995905,-0.0698034031045581,-0.02196563061025462,-0.070604146962737,0.0786645293031945,0.13302018405079016,0.002112312565717665,0.08895695570629256,-0.029943006133645388,0.022983355405894686,0.0009920873536241226
COL18A1,0.042742161268475055,0.030898730209075295,0.043810858423926964,0.08080562717807464,0.008427205716034235,-0.05535762374248994,-0.06770235666997985,-0.050384601104531836,-0.03463258298010347,-0.15549696641545646,-0.08237751372055088,-0.028888374466656055,-0.09329391218274291,-0.014447538796407235,-0.11351063858960322,-0.024974628552799163,-0.01263405474093787,0.03669877834373358
NODAL,,-0.004320428171985829,0.01722089089497347,-0.03897709250970877,-0.008800468650734111,-0.007087800447374928,-0.03218372745357221,,,,-0.00875421509880113,-0.013343896549995822,0.04702647372020117,0.04377114256689538,-0.015189325134953269,0.05741671188713863,-0.005101913920250187,
INHBB,-0.006522527288370066,0.034528480423553345,0.02638944213583334,0.008286519294437224,0.008352709360796913,0.038976029204619164,-0.04771034612631408,-0.010018001473161287,-0.06711184158402703,-0.017353332350792127,-0.10253647052101807,0.03288664451667118,0.007073074283552061,0.0020962719440045276,-0.053743815685663734,0.03819979244412686,0.053336805053909836,0.011639150771337843
LCN1,,0.020782788473599687,,,,,0.022530378665770328,,,,,-0.016152535344372446,0.0388714770609295,,,-0.01589162406430902,0.03488055586576016,
ARF4,-0.03847448030793767,0.0020974670822239733,0.04943897312404977,-0.047017885570994324,-0.029895489324742383,-0.021276417851579126,-0.06765899946842367,0.01933400347359711,-0.00592959245385988,-0.04493119099411703,-0.16150523294258698,0.14914495828740096,0.2299334127075763,-0.04467710646114115,0.06682733156168434,-0.0007724450595918138,0.0001629520737043013,-0.12968117574403448
CXCL14,0.17899040017983903,-0.06338138607802543,-0.0028783634539619974,-0.013391786893399867,0.17858060406700646,0.0511693230534274,0.04607773908428565,-0.06373138003270505,0.016454538858126755,-0.01675653807862923,0.23583317740904033,-0.15279136339548935,-0.06625803837510767,0.011584403104884322,-0.07397619335661443,0.016552384257175635,0.003102997970977179,0.09117427035929601
LIF,-0.08723866256552648,0.01021951250999854,-0.008082638739882998,-0.012699830747344668,-0.01776862990143004,-0.03959462195779238,-0.06702413455459127,-0.06208143302354035,0.01934238230557223,-0.08412686669343872,-0.056186673788445315,-0.030209141773549174,-0.1277300287308281,-0.0327504543388144,-0.003672747361334391,0.010530601551520932,-0.07211917979215202,
IL17B,-0.022277871252200966,,,,,,-0.051662987555189555,,,,,-0.047079148951135796,0.060632836962327456,,-0.030563904323156237,0.06694500343708525,0.022214492893755773,
MMP1,,0.007767280921887331,,,-0.01982356962744048,,,,,,,-0.10881258200031753,-0.03159044332160941,,-0.018409558509421265,0.04881859271791924,-0.04562059646226412,
MATN1,-0.017552886263714054,0.04168764496908544,,,,-0.05091041884817249,0.013403243680939706,-0.0271687196994139,,,0.05971785443610665,0.01132477679301994,0.13263661021212286,0.06883025971923346,-0.007190562558827691,0.024920265140677574,0.03598661045905469,
ADAM28,-0.01347833121678778,0.05765521619023947,-0.021317313935465144,-0.009429052320772428,-0.034868908827380515,-0.030301480627689493,-0.05128164950701793,0.01935242710476922,0.046263062047011666,-0.13402424240979874,-0.025288838766662325,0.07885763176981489,0.08722296637270736,-0.004123312819208471,0.023293993872241618,0.03504771476016762,0.0356998518016371,0.003796618570488071
TCN2,-0.038824345579847465,0.041975522375226955,-0.060125757993474714,-0.020089966494174254,0.002934919105422565,-0.03732881033812441,-0.04076104636626977,-0.03197958977377816,-0.002211764958782979,-0.043253908624743466,0.044230642868730595,0.08067659655933494,0.07096947914789342,-0.03161375200065442,0.00062043823296873,-0.011826731907764041,0.030260297834580906,0.1837317983592357
THPO,,-0.005389390864485028,,0.01119990267655914,,-0.02095584309570714,0.029792401410707502,0.005320627955371548,0.025204966669583502,-0.003525470679886509,0.02347917513502876,,,,0.03424128222933988,-0.020689949015139854,0.02270986783596649,
CUBN,-0.07053252082945162,0.0313729647972587,-0.035508800846486985,0.04974953339130339,-0.00510995967983332,-0.03027795132903947,-0.025724997691969252,0.037535605981032984,-0.04103498403302586,-0.0033134390813984167,-0.05687233294093915,0.13975590805091542,0.1351640187635518,0.003541778043251238,-0.04893590319542971,0.04438329961955991,0.05035736754223252,
TIMP3,-0.04701834081762606,-0.03250519433427647,-0.021519737390034165,-0.03919786702758519,0.06976522392389811,0.006417618794140378,-0.04180602883917732,-0.0020739500214555628,-0.08179558916067839,0.02480021190645916,0.036323351329715814,-0.051242480577598996,-0.09970736082945278,0.01366758818311283,-0.1326481346301744,-0.019385486477189046,-0.02484096975788928,-0.0024265971295850198
