,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
BST2,0.006521974518039951,0.07393965767352668,-0.0059744945717013255,-0.033152469088576185,0.031748797023622335,0.08326286458909436,0.0412934145192966,-0.01666498227270123,0.11714582756962695,0.018325313771507423,0.007223601790780066,-0.029790591407538352,-0.005895878340506206,-0.014273339025819872,0.015662554927133202,0.04292979410717536,0.0864781265263799
COL5A1,-0.01248990810233822,-0.03027408086727001,0.04464615424033764,-0.006534352269979697,-0.04109153988678801,0.03232670754202643,-0.03607350086036869,-0.020236959805597955,0.05810046759641455,0.08818310603248715,0.058614476029149064,0.02781861049488104,-0.027853285048947088,-0.04574583135166276,-0.04071671078826805,0.004751389611724632,0.05383999029076972
CALM3,0.027093207073224875,0.01382261721993283,-0.04377883212016559,0.05332473458155193,-0.02333932854591972,-0.1044347969085987,-0.03278989002655481,0.07394327728960692,-0.09841127925409984,-0.0783214755111272,-0.02039713669478518,-0.05910918166299323,0.021742393910722378,0.06915209660417208,-0.0014365042703482671,-0.023540444904637314,-0.025160208769179446
THBS2,0.006099016686222889,0.03071890596672655,0.015132927085800827,-0.010346632264897867,0.09237886348166918,0.0804624098082712,0.04613839243963528,-0.002078144798774037,0.04543408562472307,-0.02647520045707907,-0.01045599376148204,-0.024916266063420987,-0.0025913617240524525,-0.008387833895617732,-0.0052671426175095164,-0.009466654729717245,0.06588822818369908
SERPINE2,-0.0492350314931461,-0.001213015509092067,-0.03368968035811307,-0.056907259283914415,-0.003059880833118696,-0.07245422515242424,0.03458581778496501,0.017740611637183434,-0.0417022069425507,0.07053207318813966,0.004200863672260909,0.0009121292374186765,-0.0272895663663521,0.008585672717943528,-0.03381837085551761,0.042119395688811345,-0.002997114754904192
EFNB2,-0.0007305269120887754,0.020034930440076183,0.051166186441440206,-0.0379453238579123,0.05052118175153618,0.048720549969219776,-0.023040401814356324,-0.01479201305240855,-0.0719310414981679,0.0012086677124777613,0.11399252997840367,-0.03373854409447164,0.0034094895847682134,-0.037781049662951295,-0.04891446367141259,-0.022423631451822554,-0.020759743851317146
PROK1,,,-0.0026545786923969986,0.03307565999026284,-0.014586218133431146,,-0.021772361674909143,,,,,0.022881688944880636,-0.026594957576526534,-0.02126907975328526,0.06792662054473522,,-0.022145563529839547
LACRT,,,,,,,,0.06021179717835733,,,,,,,,,
MMP9,-0.04218707837891401,-0.02419073535585443,-0.021627270472452227,0.0431505050245514,0.004329167357238105,-0.0013669378831426642,0.025378095324056722,,0.023331960758660352,0.022242394862939847,0.049145786160843044,-0.01518056788053598,-0.058540222237475396,-0.014774520021480844,-0.02374713476823434,-0.03139367256847966,0.00450378279363838
DMP1,,,,,,,,,,-0.027650799856803836,,,,,,,0.08889915096649886
NPPA,-0.010113051147234682,0.04534183531983765,0.018315230678561317,0.023820720062160062,-0.033704724206468646,0.11801718884054176,0.0885231391690319,0.017451845628376872,-0.031047480062527562,0.042491732717336354,-0.03291172456780546,-0.0177805886167779,0.0783642976383456,-0.00690082840981401,0.011820552928002041,-0.029836861505146195,0.02291369244481255
APOB,,,-0.02194648060065187,,-0.01920056542421825,-0.012843354209277872,0.014650208153604252,-0.011443968589812482,,,-0.028464899785370056,,,-0.02333921167504548,,0.050845372418948966,0.06928422356425498
C4B,,-0.026566716615545063,0.024897075680171254,-0.008979616383479168,,,-0.017705136281969593,,,-0.025946697811033374,,,,-0.023621205570334352,-0.026165506860229858,-0.025043996893171234,
NTNG2,-0.039066586483716935,0.0675138585256303,0.017537304738673015,0.012471819343353873,-0.012546965101524376,-0.01770283585004918,-0.007449248816634756,0.027678191178631364,-0.07977683473680569,-0.05786691966248932,0.006494852747129821,-0.06780299899044412,-0.021625664881653562,-0.030440268610372974,-0.007102503776610559,0.016087618477408926,-0.004605435332624656
LAMA1,0.02575476766332081,0.1176961129022598,0.004929325440303436,-0.01867453255345343,0.04293183355791324,0.058868624295449895,-0.023142591409217594,-0.0008964774751160444,-0.007132042314499443,0.10978496007984936,0.025692202268612175,0.027930114049348018,0.05408942023311454,-0.030080860816716397,-0.029222927677180478,-0.035092795721255426,0.14676126120411945
UCN,0.05855017501122397,-0.048085318595320205,-0.06849620045010846,0.0059378570148975445,0.036343498229605975,-0.021516059341791283,0.002220155419374975,-0.01620962082214389,-0.027965446033532883,-0.03897710977511418,0.08810055507665195,-0.0504772496961846,0.04529751425931319,0.0693518398160293,-0.013555184610023105,-0.010439956641056947,0.08088221537319361
ARTN,,0.06426382006398554,,-0.029526994028260374,-0.015774618624230564,0.001114388310541122,0.015004209938040976,,-0.012342436461702253,,-0.03217728068555023,0.024139480233170273,-0.0013317113916566736,0.038774457174495305,0.007187776464220073,0.006837234997193724,0.0030719200545060053
PDGFD,-0.04700219679840557,0.04061156420069999,-0.03673833496081077,0.06293606837878994,0.014392499268057576,0.08674684699510908,-0.01027225465612937,0.05003971368940405,0.020522410319856424,0.06092198520195701,0.06463208834089483,0.004904697765287921,0.01712106361734992,0.03749429319714903,0.013034728903118699,0.058746358499112084,-0.0087226318042574
EDN1,-0.015036322201160487,-0.051700024458868385,-0.0036209511217732988,0.04898680374948072,-0.018753051396575286,0.053517614913861526,-0.042535233914966455,-0.040609502373195085,-0.0009963465377135709,0.040320215415002296,0.037377100706966204,0.0028458977503488967,-0.011917732390689337,0.04164680886940648,0.014528689072014362,0.03473113107355884,-0.024745571215423385
ARPC5,0.04005503618131318,-0.040518501593880776,-0.002614170624684915,-0.020107496742659107,-0.0317556666702436,-0.01927729879245288,0.04913276632733584,-0.06851871669552036,0.06987698177021226,-0.0024488657775933267,0.02403084560233573,-0.06701718505176511,0.013533422764716854,-0.0442352490630071,-0.01065861305028938,-0.028986429870159168,0.02806131030232682
GSTO1,-0.02868082470223037,-0.022653175801442382,0.05903875078744611,0.03879721581133335,-0.08211437209026672,-0.01858171268267655,-0.01310552425097351,0.015292134690547392,0.1197285486055367,0.03372306186027961,0.017400668759592765,0.040506628203326144,-0.006366513683254783,-0.044124351481017524,0.06304766433412232,0.01798022537824491,-0.03335925188892822
PROK2,,,,,,,,0.044351615508930325,,,,0.008678309648355587,0.01756957712375878,,,-0.02062107543771011,
SYK,0.09565491655673863,0.006090528813308966,0.05025209934151159,-0.02672300192247087,0.04385868231510718,0.013838024535914874,-0.0034510631871147385,-0.02704542973673462,0.11379141360617119,0.011037286442302044,0.050703950062579904,0.044738422974404425,0.09703256876712209,-0.042449787672648245,-0.015631756698627958,0.016388638512187633,0.03186761045626019
CD40LG,,,,,,,,,,,,,,,,0.04343900180142789,
ST6GAL1,0.03635748601364471,-0.010863051573974828,0.10628854378345366,0.017335950157569006,0.04874362515017093,0.08805955736111834,-0.01058760360607422,0.029199822338952505,0.07820093248213102,0.09432728452001896,-0.0057826478217572076,-0.013102254212238339,0.027094447392760502,0.010106927650782064,0.050574336594247996,0.0236042503551123,0.04806914349815451
WNT3,-0.0018316112790878428,0.011665613477916144,0.01614321018619234,-0.02792340578499622,-0.02127721397489906,-0.00463203441498949,-0.014193794533683099,-0.034655635285204725,-0.08016410232815066,0.0012099741704997746,0.06261601680271124,0.10006700207335664,0.013060704921285618,-0.014962841902857583,-0.013626497504115896,-0.017848717330441105,-0.007696039414638385
HSP90B1,-0.07534736888075606,-0.0011206028827867858,-0.018619431311775753,-0.06843091507894127,-0.0941501881889812,0.06899763547629387,-0.04186105240305471,0.0024668931255469977,0.0232096110823893,0.07539268047253637,0.054618330501801315,-0.08828140830993172,-0.06983899266525503,0.05121398253542451,-0.054241971143252084,-0.04322083330457648,0.01575391013221462
ZP3,0.019094593109280435,-0.028318845989502173,0.02260632812433982,0.020310313400953076,0.0820326171374948,0.10975853325618237,0.01849580821594588,-0.01144396960828087,-0.03596253316569002,-0.041170846702990954,0.02213477702646301,0.023791188298275787,-0.02753088146076623,-0.03477210285862033,0.0037227339515476052,0.009568933327190892,-0.022075262259858574
ANGPT4,,,-0.030750406023224156,,,,,,,,,,,-0.029430597798682137,,,
NRG2,-0.002759173890237577,0.1221042618112008,-0.04529236284901299,0.018414380403601157,-0.045683045172315695,-0.03133318708375394,-0.030418980419891332,-0.029546939476055682,-0.033383405062514235,-0.05250112716829049,-0.01340909894000492,0.05927552774283413,-0.0056607394921140705,-0.03039091714891167,0.034939779540926176,0.006407350543411599,0.034558040895700574
MELTF,0.017019297277017478,0.0019472685479726257,0.01554304489841425,0.0011518984972534623,-0.001313150963282901,0.057302430157298336,-0.01032380308119965,-0.02676010093799342,-0.05040191575080523,0.06481095737698496,0.05317610286132645,-0.04053605830503675,0.13853564053502052,-0.02887921498991246,0.011974421004508044,0.0374214715898209,0.08201740369548263
NLGN1,-0.07100553882085882,-0.0007031511915706146,0.011568772679625432,-0.017112106511534816,-0.011586227623545739,0.004764427539468119,0.007888398641004678,-0.0005057065708986418,-0.007915370822022944,0.01293798084779269,-0.016240394862704496,0.012555998286272034,-0.0024727661550060787,0.021932802372155127,0.07663730485101973,-0.021085312717751263,-0.008684761259591375
SLIT3,-0.009451907132469137,-0.02843531227144668,0.045767877435036575,-0.026032757099085976,0.07528233520059939,-0.050590599377615,-0.03573221769954013,-0.013821307124332986,-0.0046761921124968695,0.014951100345226433,0.010560875338558673,0.06014610510921566,0.060152980013430876,-0.029887918917123668,0.04089164775516372,0.08265937254646397,0.008566673033695724
CCL8,,0.01139783194204481,-0.019958073818655317,-0.007506128805618679,-0.00590706744361246,-0.016750444987535987,0.007570367743331994,-0.010326774662338415,0.128682223003188,-0.035357701023953594,0.07687497899135244,-0.014797940767169629,-0.04519334888462861,,0.047554894465849866,0.030315533852595736,0.003968207873503253
S100A4,0.06363957738111686,0.0246372493680919,0.011587436519866988,0.021713665084812896,0.019248410551214453,0.12396904332406367,-0.001525260257086743,0.0015675806474392646,0.0656572885220775,0.02999276284531448,0.11896445655810918,-0.02162025041658329,0.02664640983413356,0.014600032691363592,0.04997470095936743,0.019665482918201017,-0.00794065559430424
TNFSF13B,0.001028888461892153,0.0703584026345204,-0.006165083097898528,-0.010682424788361736,-0.0314421130897736,0.042734146731034026,-0.005329122142634895,-0.03455262050748601,0.06717139732297694,0.06767698548861381,0.043632287611770085,0.033039110062891675,0.06621715591846838,-0.019544027255066855,0.04136304281153405,-0.010987917371211773,0.016832718486465115
HSPG2,-0.006457455097942087,0.07464931618668236,-0.014677875693562298,0.09366996847047032,0.026178962078690204,0.06340066312105476,-0.0036694765440212778,-0.03156021224490188,0.027600896740349944,0.04488346201298815,0.09335542825062454,0.09128252877485991,0.02388398148425562,0.02625878860307418,-0.0033966609122647678,0.04588159764813266,0.020707958501924462
FAM3C,-0.05928637738197495,-0.039398334110038465,0.05951682874453422,-0.01753131264367531,-0.023174098510503175,0.049569902021643464,0.0004151366691678207,-0.0390102438790173,-0.10897408753990385,0.05798124794735749,0.01903257256373473,0.053516978600961954,0.020935658176686637,0.010227304589648814,-0.06329217119345604,0.09172718756395233,0.027171324031490737
FLT3LG,0.010787738450645026,0.05353980064748208,0.006751741979833754,0.07877261232196016,-0.023893223723065207,-0.03524124965895028,0.032641254431844756,-0.017655492270232245,0.04412530850416813,0.03449138396591518,0.08788707424525043,0.0010725203289366325,0.10326135288503377,0.02019519315645196,-0.01002389899709528,0.04621376717648628,-0.045496082020792104
A2M,0.04566257819289307,-0.024724300335260744,0.07665530619837611,0.0622982803913682,-0.0011207547640493685,0.057492966086295026,0.02068585580377085,-0.008729012277873236,0.11472409528706778,0.07551490025687951,0.1079138830296061,0.06406398355166704,0.04025353097280944,0.046892209410826904,0.05347760774594212,0.040498292367575954,0.05918631723918791
VCL,-0.011035180044144288,-0.06724677931873857,0.02186073841081827,0.026678444046394616,0.0003872408011582534,0.0055208025911876015,-0.013779561991203422,0.014657506385473704,0.060884332944109755,-0.003270709154143644,-0.005876821997136181,-0.07821013496440124,-0.0019033565756233438,-0.026496824537051305,-0.004458963740009228,-0.004065831900999302,0.005330302474572216
FGF2,0.03273841585959519,-0.023771047626958162,0.004189745243369274,-0.04521195533640582,-0.047992539686109066,0.09262663960669336,-0.03362020858657222,-0.007830720051423535,-0.0017750790673808669,-0.026414339819905513,0.028994579800459306,-0.030985807579121786,0.05673595847374474,-0.002275123191571192,0.017490278463538803,0.031245353999628817,-0.03561466612026445
AGRP,0.11030357514484444,,,-0.03518684253022665,-0.013298713899474901,,-0.01597634378052218,,0.09040038706787587,-0.033712091570852795,-0.04487646681154907,-0.020441594292835652,-0.001257995367588483,,-0.021768429749462977,,0.043421463534695906
CNTN3,,-0.037393097515992436,-0.02257193039028828,0.014116817838450292,-0.013796425196141214,-0.04006080723632829,-0.005810878751812805,0.0014516374191890892,-0.048348965988776284,,,-0.00029587883671555303,0.044291590648628115,0.029564966809252597,-0.01902169770465462,,-0.050835220549422674
RNASE2,-0.016552652501519438,0.04760380629527314,0.0363178760069917,0.00425052239860894,0.0011312473743939572,0.1269650092414927,-0.003414032515283465,-0.017846262947983596,0.09126400908432704,0.016191754070735687,-0.04024492001458654,-0.0062075040159520565,0.05310498049662167,0.006629618308228577,-0.043360015041485,0.053928637379275106,0.08151270835317947
ADM2,,0.040530568166978254,-0.011354777213633172,-0.02664005466257901,,,,,,,,,,,-0.027788049966091292,0.029303556684732123,-0.017692134796341095
GAL,,-0.027317731801889268,-0.011349546126183262,-0.01331585976487195,-0.06613021440759735,-0.01983293099214633,0.0010429060241044208,-0.01877706881324206,-0.06294474615880945,0.04784945075179918,0.0080525073690112,0.0019398644542463332,-0.04537306147984622,,-0.028012810763844744,0.0316376523477256,0.0073273182900372
IL36B,,,,,,,,,,,,,,,,,0.06528736599315785
CXCL6,,-0.023913720546839233,,,0.12373692433862991,,,0.09208214598276698,-0.006246703747030782,,,-0.02766595468952183,-0.03708507088212644,,0.013448712573240876,-0.03146630671343815,0.09112501495737951
PDGFC,0.008505901916060297,0.10167469356265148,-0.0265419105694892,-0.04515710877123636,0.02257618459963377,0.09477714599116795,0.020729472078807595,0.04119879154584851,-0.04084387888796245,0.018903812772498814,0.0328122747461765,-0.05382615849947244,0.022909397365291614,-0.03483092786550863,0.08745383076580575,0.041818621672826,-0.022634459271135884
COL8A2,-0.03827637186421125,-0.06671919584896457,0.09153333194563773,0.002239534546932209,0.014544402528197291,0.034750362893987675,0.027155231388262407,0.001509463218460164,0.03085195376038472,0.005519348254145369,0.013186956271623593,0.0382394492357655,0.02844645012651967,0.056860706369133,-0.023065565424732724,0.08826232675591025,0.03942277285578184
SPON2,-0.02477414741541667,-0.013672690480638365,0.028106603419191068,0.03957066971372472,0.00043248377381878585,-0.009328415751237319,0.07952280263503483,0.017412493116889634,0.07598364875386963,0.02060229601952378,0.12218063767164394,0.043809704780081775,0.02582886013761028,-0.026944077518112137,-0.009478712407629455,0.02811733646111602,0.01422318493997451
