,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
AFDN,0.06355117692616062,0.010934177692442551,0.03159704556270536,0.09040450053933193,-0.07336315867841138,-0.04189719153806437,0.06712543461264932,-0.025500231631947014,0.011007547194385426,0.01968029007346687,0.0567551603978774,0.04103410225838047,-0.09679850598277337,0.11395073882826165,0.015403166747308504,-0.024393569773375354,0.0020177934498097918,0.006233003508219661,-0.016585635278174266,0.02645079914464828,0.005999750997567078
KISS1,,,,0.07774916232334468,,0.010955540083189892,,,,,,,-0.01630678470538941,,-0.04131872207285445,0.04823457145039891,,-0.016616417620008792,,,
ULBP2,-0.018422616631596275,-0.05262484104102116,0.046645608716161836,0.01993902459799913,0.05490877244207284,-0.007821934732854044,0.0478450781389568,-0.026330500289966814,0.1348789644709643,-0.0263925708149686,-0.010748370042012219,0.11339530951611433,-0.026652080786901306,-0.012075771075886513,0.06709394656724578,0.04731477540258024,-0.011829916471698839,0.0735085429175464,0.031358498483042424,-0.013972057266898631,
ICAM4,,,0.025819450439172092,-0.030623699292178216,,0.01384730691812116,-0.016483912868228923,,,0.0841405170133139,,,,,,0.09910091480249168,,,0.08350100494799303,-0.03379233689183162,
TDGF1,,,,,,,,0.06474334925643675,,-0.016119339008296475,-0.013937906549103119,-0.037519814822912126,,,,,,,,,
ANGPTL1,0.04903308037382871,0.04316099365300703,0.02210379621884224,0.004868361632109931,,0.09807543189517808,0.024772043805227267,-0.01907949343759771,0.03228106366400522,-0.017100059750802254,-0.04094174949509703,-0.03779943009557053,-0.02116335949231093,-0.010736047103133667,-0.02285747584039227,0.0626179687141257,0.02653191891899579,-0.032817046167522554,0.005614234707505811,0.07074928778242524,0.02387807937181817
LTBP1,0.04658373593138801,0.06325737036122071,-0.027057360732644708,-0.01091744680313413,0.02250458650838431,-0.030388889732862107,0.03786231552994248,-0.02571570625509482,0.01594158323318648,-0.02550161245420007,0.008514187880763696,-0.0003578094334415555,-0.07520220754925058,0.09730500161666412,0.046276796765802784,0.16376546827689237,0.014315980248424785,0.03491899727231117,0.08360655669721606,-0.018133966890061737,0.06402712608503132
CD160,,,,-0.014454231309865201,,,,,,,,,,,,,,,,,
NTN4,0.002523739818245682,0.053501672013373934,0.04656053981564516,0.03889897612775844,-0.04395792727984175,-0.009530583530809055,0.0818900641418633,0.009443396641626464,0.017952077161805326,-0.03730044333704619,-0.01120399819782684,0.06736125846029148,0.10645518476901,0.15296967591399518,0.06685570649166585,0.0737526787489942,0.023989335417229574,-0.07740016405819664,0.07562231201967813,0.027333847704234467,0.24005143009596372
APP,0.08250176499513219,0.0933917769021128,0.09432169126462898,0.02293933151375101,-0.06924969063405297,-0.014870226817410973,0.024670992043308547,-0.013235245314184442,-0.05158658326594444,0.013373304002359757,0.007324124168328308,0.1251486874092494,0.03976377571731576,0.016755714095363552,0.06798026684370823,0.02258222579850748,0.01958174804070159,0.018091090695759007,0.016493190643036983,-0.0624304753601836,-0.007105662425951389
RIMS2,-0.022576633216762367,-0.05980835374702926,-0.029457654024067942,0.017788287145652518,-0.0014666852134716166,0.1182692162448152,0.1607526429608442,-0.0011154710174046383,0.018552811603313932,0.026297717157273102,-0.04918214091377459,0.06978257906080235,0.16821874588330993,-0.022775796464807003,0.07649074369432246,-0.016616146357137165,0.039921782576733775,-0.014553183905209223,0.0950933837485804,0.012318065406259446,0.07256542405832704
WNT7A,0.05800017052179384,-0.00036597493857881995,-0.019627128952155255,-0.04026281195428603,-0.031719718617203366,0.03785345433303757,-0.009295944922095704,-0.002145426016035966,0.10167884281729545,-0.07940526760043272,-0.026714067298945994,-0.02891468095388375,0.016805779443774458,-0.03256354159387504,0.05570421664872038,0.09157001075958045,0.10000678867486573,-0.002249374406035299,0.07956295496923799,-0.0269138329535942,-0.005352730150228519
GAST,,,,,,,,,,,,,,,,0.0632930917323796,-0.008106462214345666,,-0.03493475330744238,0.08254669083297315,
GPI,0.03620353016941537,-0.02314370541431075,-0.05364141365815371,0.0026362378702257747,0.03481272195049149,0.0009116587033888269,-0.13234627539486693,0.03762308329365771,-0.043107962419074344,-0.0022586066066873525,0.03747994735014015,0.1128272117484512,-0.01817803070649531,-0.06230943102717935,-0.04154426951468623,0.0422994942515587,0.08093379236042206,0.08290951609036226,-0.004663268362499664,-0.1281396083121531,0.08306277640117872
IL1B,-0.028164346791459474,0.07981805647675518,-0.010625032463062043,-0.0072564938266369595,0.0952490655252867,-0.02504134084574466,0.0064275894445265614,0.06260117714987559,0.008367059097633906,0.020003319287095204,-0.002047657540029699,-0.0706129581473967,-0.051625053527012986,0.09011966657214576,0.007744350727154705,0.02745386780537641,0.025465654421346302,0.07255841685063451,0.07816414231722407,0.0364348433596568,-0.08896314686997896
SFTPA2,,,,,,,,,,,,,-0.013068148248992198,,0.008022807451893538,0.06478866892428738,,0.016905168811513913,,0.007090901248690589,
HAS2,-0.05693657348841766,-0.021568752236993997,0.024064636470282307,-0.034178643369582554,-0.023611027545210814,-0.043079325694361986,-0.01841898367937782,0.03061215025322747,0.0252995520011696,-0.02873762190534279,-0.035009673081873346,-0.05209424048405905,-0.019024634665061095,-0.02613548166290338,-0.009968158679973046,-0.036714530464013524,-0.005478815658705679,-0.07318616094209136,-0.015343795402426403,-0.06615299191538815,
IL11,,,-0.012173633053762038,,0.08579017912287745,0.022696740320361942,-0.016997287840315317,-0.018998886135188717,-0.0003830441768261145,0.029639958003559334,,0.09855027306589924,-0.014676984174698355,,-0.017831325811605715,0.05466437914735552,-0.003338085147704924,-0.0018110075572426462,0.0035750191517090295,0.04727859146370067,
SEMA4B,0.05433395768316178,0.0757516786240744,0.055534502013526305,-0.01472580293924224,0.02490618027765068,-0.019473250546667677,-0.05293469831004304,-0.0040976938635580345,0.08909025716397442,-0.0623134591104804,-0.00563058025895156,0.031150953474434435,-0.06622228390960672,0.04463947917903784,0.07847245839238907,0.023646146267859634,0.06321731713067846,-0.03296889243631853,0.025052123919188665,-0.005608262956569277,-0.005638765422390414
FGF12,-0.0012355177473735608,0.0424956001836077,-0.01926351283848192,-0.01875141333680722,-0.050187645558247236,0.014021982762102196,-0.042511781203383336,-0.028970615823932077,-0.0565892447644624,0.050435494109268036,-0.029007604762925025,0.12674379094495505,0.09622695206392716,-0.004117439669690544,-0.014045804087638605,-0.0010126062509539027,-0.018452486605394173,0.011389172200820998,0.035243642147250856,-0.06417366412787041,0.07755861619908769
CP,0.04221382930811444,0.023127236512964198,-0.004359146665186011,0.0057784654712262585,-0.032292807068477966,0.03768606206323239,0.010903756807123835,-0.04906781055702198,0.005912762014722596,0.016672266007328355,-0.0019713209820320554,-0.11046611849859102,-0.0664720251982584,0.10907861924496833,0.027540711592106654,0.04605143501546228,-0.0397826467346655,0.033798981620668106,0.05072959603728847,-0.02058096553871834,0.0001708362723604044
NLGN3,0.0038370649811746535,0.08995602833931642,0.01182892982171884,0.005582119450197288,-0.05215480206123249,-0.03550114967946814,-0.022578744200135954,-0.04266405398826113,-0.023440336760025222,-0.011743678510242123,0.04784930835624291,0.043027204843451246,-0.0689246970462489,-0.02608621903368188,-0.002474919315018069,-0.038321802195538476,0.03965891174679821,-0.10348848109958059,0.08946975589082351,0.05154567439398436,0.02005245926076191
GZMB,0.03868134728845708,,0.0792524755325032,-0.032135725035869624,0.04549214972707719,-0.02338829225676128,0.047162545547364015,0.008741899546871719,,-0.0036683911467578633,0.02172289475190834,-0.029563771242299246,,,0.06767066496593105,-0.05464295836590099,,0.046077308021352646,0.05850138816271296,-0.055400168574990236,
PROC,0.061637685016360376,-0.0036789416214475846,-0.03805338119864069,-0.038741191549234555,,-0.03675093408797844,0.13851617684222067,-0.007044286365141172,-0.003938653036762221,0.015444093761768972,-0.014452820853766467,-0.025231881823272618,-0.02972559387641365,-0.06255442238954917,0.03262034722449445,0.02825152782149504,0.03946759162865152,-0.0060584522215204675,0.1179943480579958,0.10035819555243568,
TNFSF11,,,-0.022720935814288988,,,,,,,,,,,,-0.013131821536615084,0.07513475644539234,,,-0.04095342519941419,0.03980261687751758,
AGT,0.030612236500396968,0.05920963414549049,-0.03674905173842982,-0.04984518938847461,0.03527167423758848,0.05346743625311525,-0.031550665039915195,0.017816063964260838,0.06686361034598229,0.05639684114722634,0.0762785718021877,0.04912208855521875,-0.13731211717699685,-0.17604285724382884,0.07902178412345291,0.04925304195807081,0.017151483818979286,0.05156797280454091,0.0896419114698592,0.10456836908277355,-0.08312006621658159
PTHLH,-0.012210139401876957,-0.024987772325307595,0.03974028943622921,0.0476140168983711,0.004397075447430497,-0.007841317577997019,0.0823577716508796,0.025363450777662572,-0.002193798873936311,-0.013682416093665065,-0.0030002089539383154,0.07807104512382501,0.0361946110975558,-0.07346963008976971,0.10064986014258268,0.08980511597807067,0.02254769327925235,-0.03492972454242284,-0.04456924874254855,0.008933133593349588,0.08128530552479443
COL1A1,0.026720163588285908,0.05594397780105801,0.11949586023380208,0.045221285455619674,-0.022077530505453854,-0.08003490120097172,0.023002795517460834,-0.0075299715554112395,0.08147275205048127,-0.01045625352406462,0.1150605350322289,-0.07805653822702924,-0.021193034704682538,0.11929203414903859,0.03540433610804222,0.0562882973637927,0.1634315566910462,0.023867870633569713,0.02126371560141046,0.11634228948018357,-0.014803023872227608
LAMB2,0.011351020196153088,0.04371207708953554,0.09318389057694189,0.00880943854002956,0.046901928739505244,-0.016034905638298527,0.04473496216496961,0.046615364872419615,0.06181346741830023,0.0005413404610687242,0.12129954976944891,-0.03148783020010304,-0.09817870736935636,0.06057397351347971,0.11120063659272317,0.026344589907849443,0.07956320777790589,0.041605307717308915,0.017614127979429645,0.08338651392474292,0.0843326727547603
DSC2,-0.006718707483489557,-0.059969365709929924,0.01719179631081061,0.051778493041128526,0.0676905540463964,-0.0029559832579717426,0.02474002929745412,0.05677087576013683,-0.025059371849130516,-0.000522410578552478,0.06916625820543579,-0.04015598901706565,0.02022630582211069,0.02190478228478547,0.07336224664319231,0.049298223874648904,0.012652907575669604,-0.02242066461472164,0.10332073769886575,-0.0033082159025158877,-0.01997652308803789
WNT5B,0.13338081592845408,-0.05542933376314645,-0.02439239016210667,0.009414782054352217,0.008848692514019759,-0.02409024941160722,0.006955070691589163,0.026062398386303164,0.059681870634075825,0.060957631509658244,0.0030549438321199793,-0.01979437937880264,0.05828986324250889,0.0916272489907342,0.02215904708951822,0.013834083727915957,-0.010034062619219618,0.10737003235912772,0.016186964978651668,0.08597590815589325,-0.025550199859924225
LEFTY1,-0.025069700232544012,,-0.03925952431529504,-0.01497683489967385,0.02836121239854631,-0.0006510624393923338,-0.010040080803870706,0.00818770255634788,-0.026399704189708866,0.02555346449133581,-0.036266138729095586,-0.020441294334553797,-0.0444417946140122,-0.03488537799888274,0.04022438251280731,0.023481601864493648,0.018832441243638618,0.05105152878073232,-0.05249921070272925,-0.045932230509393664,
FGL1,,,0.0069054576590006,,,-0.020023211278547882,0.09723606457151246,-0.026949414620804316,0.17710121183443914,,,-0.006870201916168459,0.029022893215886008,,0.13354261826026395,0.015976946416871952,0.06802501810368997,-0.04947649872468848,,0.04626600292547692,-0.057296730397842284
CXCL5,0.03953439401300405,0.13160190158504392,0.0033321515369410903,-0.08202126225626338,,-0.018403082456740927,0.10095779829835143,-0.014875234842375526,-0.026021720273347076,-0.019637661176420716,-0.02816423556020142,0.031713856178113196,,,0.06990782640142353,0.023265019041297998,0.049469450609606,0.003231598963980384,-0.02702869251350365,-0.047902176203827786,-0.001327514654756812
S100A1,0.04001250452469107,0.008553474709195801,-0.0408699993314134,-0.031489319911838475,-0.049070807063843785,-0.032693464985032096,0.012188986494192734,0.0553360905064919,-0.057386850761758805,0.02473753953813425,-0.008864195120389249,-0.04753925523044502,0.08354620557580723,0.013264016478407342,0.04601739901756825,0.05755915016689131,-0.14250041219849618,8.359998299484906e-06,-0.023186875532228948,0.0014167437353976723,-0.04886720613262706
C4BPA,,,,,,-0.009475001101283801,,,,-0.023341061231795367,,,,,,,,,0.05983824201699104,,
NPTX1,-0.03380869134467724,-0.02309287522363824,-0.03074439211282803,-0.013205707497769597,-0.0035817666251923754,0.015450078140397774,0.11433674678569368,0.04149907156580925,0.001940726125273777,-0.01861093517481118,-0.03578111214574428,0.08643843928762739,0.03640670787664544,-0.032074055023422025,0.05921476382904638,0.030200988449173245,0.00459876737653051,-0.024542887214591542,,-0.06526933962882282,0.17913829787701585
TGS1,0.03527874451005208,-0.00329942112823252,0.056645552696924,0.011698051759470227,-0.022770006691061037,0.009960387328713162,-0.025753712864344167,0.01050474128798568,0.023465456463233347,-0.0035340720169131997,-0.0016293626622632899,0.06555284600469319,-0.034041344208025945,-0.05295298147956842,0.04608676237525462,0.1158141830905646,0.05628612190315792,-0.0471212241110279,0.042162745655421614,-0.06315768696129052,0.0063967326308974745
SST,0.02036708231901063,-0.021439782528320534,-0.0737953666385736,-0.042472848393286675,-0.029376309641684976,0.06828409764164102,0.17367178937228206,-0.021899538417978034,-0.03283974767858172,-0.047684580189995586,-0.023578119717487637,0.0146680956575021,0.1789284542490486,,0.07489171878411004,0.026137467013260404,0.0556122823806097,-0.013097556731672833,,7.540297312384892e-05,0.05708371691181584
IL34,0.013292453895687404,-0.07509464210672899,0.047626116654331724,0.08751121746625978,0.09866820986952064,-0.008694571916494087,0.0924633190991078,-0.00670417491615621,-0.015721813597576996,0.010577599685508749,0.04264138833870934,0.08755829933685405,0.14724568691660334,0.04209030908374622,0.030424152697170023,0.09365024574183535,0.020666936558332405,0.055723884041614824,0.05479324421957694,0.04384820549742477,0.03956563878622224
DHH,,,,,0.07013895222711876,,,,,,,-0.03009507121405873,,,0.06913133233363607,0.012593667089044951,0.08521865007716481,0.015935699262120556,0.03240847643479513,,
XCL2,-0.008156374425794033,,-0.025440838137855023,,,,0.047221880943414014,,,-0.025068315569701672,,,,,,,,,-0.01044985786719149,0.05553953277564172,
RSPO1,,,,,,,,,,,,,-0.013894822097416767,,,,,,,,
TF,-0.05121161271065972,0.006385093760155963,0.02158882187718054,-0.03994693611081776,-0.08820229865537012,-0.019019316959565623,0.0821797068907309,-0.0877692741166894,-0.1114618772822819,-0.0031857098692180956,-0.03363608981877273,-0.11031751377491744,-0.043012214763908305,0.021487319860906365,-0.0006884365680017704,0.0011331846291209877,-0.12784838108114832,0.003980900714743129,-0.00942217109665275,-0.0002664740591305164,-0.05183999239554886
IL33,-0.02619257426949971,0.02190685111453246,-0.027917722302207328,-0.007897715643289274,0.05799736849958487,0.07573794729939909,0.06045407854180506,-0.049460929891649,0.025268888853618363,-0.01169672591876175,0.06341721636528089,-0.03193072599900833,-0.09996062418294646,-0.03957416503447801,-0.06390443055068286,0.049777436068074124,-0.0073165890744768,-0.036548614746622694,0.004283540616068591,-0.09919328843525814,-0.013832440811158805
