,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ZG16B,,0.04981401668458255,-0.022420177825636916,,-0.025556958446235616,,0.01561168644701829,0.024926309776281054,,0.009962713977322117,,,,,,,,0.060319448023471,-0.03700201725988956,
TGM2,5.218804118451969e-05,-0.011779770897908293,0.04090421542291245,-0.04647319560041375,-0.009158167585398102,0.009428075183687674,0.14871222132400155,-0.019882836192834014,-0.011175240974222901,0.014044784256687065,0.02255004023692388,0.07701639371567517,0.048683211760229037,0.12289795248826466,0.019741621458705096,0.0015181865043255515,0.04302060938358349,-0.014659790464055076,0.07829331630076504,0.03124499409275662
VEGFC,-0.019213287362427525,0.1030059485229214,0.03905375074034718,-0.03579665790373232,0.055707515410101834,-0.005279443540328925,0.06530143409637279,0.00794530260655929,-0.030714028788368167,0.05093410998823868,0.007301333442652305,0.048183345546402356,-0.023502461082996928,0.04855452164751248,-0.0007538100729064923,0.08631947960088555,0.08601599281400307,-0.01090446911142118,0.037351184479386346,
WNT6,0.049557277549577734,-9.42497227421222e-05,0.04327176710699392,-0.027463353812917285,-0.016152632984418533,-0.023415966123935688,0.10460166058312463,0.008840540749445784,,-0.03306891306936807,-0.01310590687536097,,0.1453198573234041,0.049408033488857646,0.02056533799840058,,-0.0031755400044322277,0.00012706739281834553,0.019448145073102104,
NRG4,-0.03358029643676908,-0.00789932665618221,,-0.028489015528434913,0.005523133367616752,0.024354911887842123,0.035321208512021314,0.035905139316134344,0.003925409493883506,,-0.01751885160498351,,,,,-0.02282850875477719,0.014209601341190843,0.04752254871584965,0.1184435252231356,
PMCH,,-0.0019730741816703025,,,-0.010360639836504234,,,-0.02606840845890526,,,,,,0.034352572113662196,0.005033334615926637,,-0.023429072038099047,-0.00874490272083012,-0.02483245860274146,
COL9A1,0.003231176096898982,0.08487788632687758,0.04773684030524254,-0.008747495892887803,0.016017402897560346,-0.03494718648212715,0.04145706282364643,-0.015386612609227364,-0.03372007959461154,,-0.01996231492063767,0.03562960370848963,0.041293841042447696,0.00389942730692793,0.07747200593849027,0.08395491702721215,0.01884170654692967,0.17109836503548798,0.0921498466932495,-0.04887266539102832
GDF11,0.0894884310039946,-0.008553852373771459,0.019245279039690363,0.06417325723897171,-0.022662566311968012,-0.04549906080347159,0.15529831913620992,0.055064840045805113,-0.04263463758281689,0.06379606682801565,-0.049640219963750065,-0.005750100596510649,0.09367657926400971,0.010395693557279925,-0.03192052094373992,0.0489528841570478,-0.009105900294250695,0.08002901643096186,-0.03350491480599952,-0.018867003298023394
RAET1E,,,,,,,,,,,,,,,,,,-0.05914866060823082,,
IL24,,,,,,,,,,-0.0186487758318414,,,,0.03522864929166867,-0.040240109784092294,,,,-0.01925564465676045,
SORBS1,0.052653736087999795,0.04192172942499669,0.0301071578631614,0.03204476223127215,-0.07573337169707067,0.018060995537687394,-0.0028980382973744618,0.034606980098911284,0.02047816541569285,-0.027910273240468093,0.028389688996692707,0.006563010994912593,-0.0006569591849643069,-0.014347952497491127,0.0667753822406271,0.018287387636383125,0.007283340042130857,0.11886096571673378,0.004882852363498332,0.05337142978227843
DLL1,0.06055664809508008,0.012451673378249683,0.014466884015780328,0.038645099896006986,-0.03113750635109117,-0.05746502909895821,0.14895946767696822,0.012350210019189897,0.049521931204366605,0.026662300550542334,-0.06427397024288035,0.07252716733646293,0.0696590889588084,0.030191641185224487,0.07373909984838885,0.04178050307942396,0.04208424143811172,0.05692008795117054,0.09663177786074591,-0.01152777468611608
TLN1,0.030848381486685977,0.003844569180186357,-0.014929306784100623,-0.013272573134599248,0.03418573805420935,0.0017227755345177764,0.27493082006858777,0.08069952300340077,-0.01826633701359211,0.10468175979785858,-0.09152147540737358,-0.0028864462793131013,-0.011007268051128468,0.01247607415607366,-0.009760612874999039,0.06416476357679232,0.04654796844413696,-0.06388928054136725,0.07675064583493411,-0.07295781660805103
COL2A1,-0.017133883592429216,0.015276071093747307,,,,-0.02536828511403386,-0.019337508603189668,,,,-0.012226922884330367,,,0.07767667074862773,0.03439335697065311,,-0.017280334859097322,0.049202938221213396,0.024804182158259584,
SHH,,,,,0.004793896634087513,0.012999562969122939,0.05444842119231766,0.03176115442196385,-0.018277120702492978,,0.016751873132715218,0.20529545159629184,-0.09217100802108397,0.005798876863029619,0.025240297154640608,-0.0007146469491709065,0.04383969480011283,0.13794470066438677,0.07587579855893213,
PON2,0.10804929386669618,-0.00569960163570114,-0.06973096589166937,0.13238329916385766,-0.08114665975294752,-0.005138094773776925,0.26769781394065173,0.0822121949538216,-0.06126893292887195,0.12713761706544072,-0.07558502812098161,0.0603234547270671,0.12563860119079054,0.1372850103660926,0.12117580733187515,0.02628145113148001,-0.050702395044147544,0.11021796945228458,0.03263025006141623,-0.008591721968192054
ICAM5,-0.036452626161450404,-0.02113808685325001,-0.014272723117663427,-0.0010029450456640555,-0.03733110270266072,-0.0010795645566040826,-0.10489164850085417,0.056930673247696205,0.055763032232411955,-0.017653357676142383,0.054370879063072496,,,-0.0003472072996456041,-0.028348117551176617,,-0.04460844917366494,0.07236182708239479,-0.037552155510325945,0.13107074303435864
HPX,-0.0028551694975829803,-0.052558954474113066,,-0.03800797849595004,-0.016700010325207616,-0.007726065496806783,0.050034687939220904,-0.028724975949081435,-0.01591836229964606,0.02216829193027181,-0.029660995784351586,0.10815277265146352,0.13182923927017876,0.051766285997535424,0.04418061060198434,0.0038942491486638167,0.0660511088237653,0.04225526636701363,0.05575286557774536,
SFRP2,0.10245701391345739,-0.0275319952773745,,,-0.0414548850815292,0.14687938897023772,0.05407036986558648,-0.009471897392349642,-0.028551735545347044,-0.018404694489517977,-0.022892152609170192,0.07349883557330443,-0.0765613658022543,0.10465490778464284,0.0372203183705232,0.02275664238331139,0.04191679834529337,-0.006887623627195702,0.020894441572420205,0.0005872618682094958
CFC1,,,,,,-0.020966171926450443,,-0.00738255036135889,,,,,,,,,,,0.111667421399573,
CD70,,0.022383654340568868,,,0.04973585374714118,,,-0.01710804911917571,,0.03816172386366538,,,,0.10499090611284652,-0.006083333236814715,,-0.013525093176415837,-0.018406806867849804,-0.03155597581767705,
HP,0.09315453570239952,0.027460626328735926,,0.0778639431547367,0.0014535438842762278,,0.0946283498065854,-0.018302273571638685,0.014419258649722577,,-0.031244896496677936,0.020648116315347534,0.0552887482174776,0.1158662584600228,0.07155488014659117,0.038478200087715325,0.0019624377657842165,-0.014042930158458209,0.11897267430859569,
CXCL2,0.06739892037087507,-0.044330458518471054,0.08774350725921995,-0.07053460259651499,0.05258251134971053,0.024583098256010207,0.047798034504410926,-0.03647632268570562,-0.022122625323200293,0.0786360369129793,-0.023096321446082084,0.04331760656770248,-0.008893812399631676,0.12073603698480329,0.01580729322348799,0.02897675396393949,-0.01576764299837486,0.09228280719552436,0.015710715478376554,-0.05423185981136464
NPPB,,-0.02221525072209954,,-0.10269623291468093,0.11024873325128544,,,-0.0007106460277118632,,,-0.015016803541492119,,,0.033853024577312305,-0.01180765267506958,,0.05926268992046166,-0.008767022751577114,,
CCK,0.011964305556847394,0.06088987129714146,-0.05879890088653407,0.1681852845368071,-0.04298104689481149,0.03135060902169488,-0.2846936763154928,-0.0006136754377366262,0.0722991994546052,,0.14169983266484087,0.004894599077437268,,-0.0751651031694863,-0.018447774526218347,0.05748531434739279,0.006137739740156393,-0.004911119396379927,-0.1606815322639973,0.1463112532887176
SEMA6A,0.1261763599745013,0.00048180188974803395,0.025706952958777268,0.06851402626871474,-0.03857638366675236,-0.04203010265891168,0.21968730204113424,-0.024412769320324202,-0.023156944925983525,-0.003105679533671586,-0.07561537602089445,0.06779584310641,0.048553764313353405,0.0030029978608756484,0.03635028102415299,-0.023841029738179597,-0.027585373289081224,0.14187126352533413,0.1140908747706645,-0.14921887885459514
IRAK4,0.15740666445889429,0.012441157256073017,0.024307252798763175,0.0241154795882562,0.03520711030380705,-0.02575507995531016,0.16316419263512652,-0.00169228078691845,-0.0104706556615046,-0.0008681744302959304,-0.02098936989916382,0.04460157242698701,0.0882268215529181,-0.022554486933932295,0.05738292206967126,0.05074432099294303,0.05434183545716492,0.08010449298978692,0.11626049520704848,0.026682297299312145
GSTP1,0.0492806040210165,0.023493641323655497,0.002460627801638926,0.029305279525744344,-0.030512276659951886,-0.0664342172941007,0.24981576558401425,-0.07334304770519537,-0.03833361164472173,-0.04123744005863835,-0.06561645796778971,0.03777035895672204,-0.040132966921540655,0.01879739232458452,0.18116933463621895,-0.019260455584903215,0.008441503206730133,0.05834076838602781,0.059043602817599246,-0.002726812622686134
VCAM1,0.0019952610614748395,-0.055079478734323596,0.07000643446963528,0.10561229716059223,0.03019399351623964,-0.03907771492301268,0.2812394366333665,0.00639514778329616,-0.01060260582800468,-0.05629952683077573,-0.040626711454924684,0.09412825577091946,0.11803621082075678,0.10558016746864646,0.025720473056612448,-0.07463908167322775,-0.020744778203250686,0.08352794003395247,0.04309861074925186,-0.0826388183652089
NXPH3,-0.05227811041980038,0.024250996651676276,-0.03000987327902241,0.04159030860719406,0.006913332820835312,-0.021073224486333694,0.12818673732291666,0.004756352218868564,0.0332208581570821,0.03248314259910331,-0.022830732110244157,0.038487225026632356,0.055642630639255126,0.003839784630998103,0.08163664629177193,0.001107676552964333,0.030849020145962167,0.16604565655283837,0.04381867773324357,0.03355678265895618
MTMR4,0.0036246955622880003,-0.03999824558410832,-0.01197703575453389,-0.018497687872388403,0.06862450094962426,-0.051144982539909734,0.08858657289116671,0.04470138496367404,0.012294991977910749,0.0484288109908424,0.11372546265368157,0.003259794721175709,0.05599109059598941,-0.007865281617633085,0.018222408426776898,0.05630152069333995,-0.012426986051636413,0.05304307875094829,0.02068574118509014,0.05551791637413893
LAMC2,-0.03066541683798857,-0.012906130244812923,,,0.10383842360873645,0.004078486938969508,,-0.029414463902418062,,-0.027088195906520715,,,,0.0009869683513915014,0.018157410857720328,0.1275387968774853,0.00912904833320631,0.09621468017768395,-0.025688307595753447,
IL10,0.03435370534698845,-0.019513243057644125,-0.00731014062552437,-0.0396625521154867,0.0376272176525161,,0.04700775867006941,-0.06798210073629662,,0.01856194332476473,-0.013442174118429429,0.004756536011316723,-0.03947228008504124,-0.01291548076975595,0.044258589603071566,-0.04181792374284678,0.016853054035960113,-0.014134319100849524,0.04551668387257367,
SEMA4D,-0.03233748931443187,0.03349586088298956,0.014754641277311369,0.04151252399011225,0.007364096402537482,-0.05376612855662128,-0.09635560797377954,-0.014646929093349907,0.024409175432246074,0.045686076922484276,-0.02480855129712778,-0.07467469725651753,0.06359297915623603,-0.0705032261355273,0.0985225501490828,-0.02562143087262348,-0.011938305980890945,0.05352789095475071,0.06155370006936456,-0.12722256595359702
TRH,0.050643518353002334,0.016753917818387004,,-0.010505569736507025,0.052214301874000245,0.015613358395708486,0.13554248986027037,-0.027807676635802574,,,-0.02705157531952316,0.0979771980568717,0.0664088688707382,-0.032029677984974206,0.10160815601693464,0.11515702799680103,-4.168457825274602e-05,0.04674982778380668,0.053251993131738985,
SEMA6D,0.08989364363276237,0.02065525706561891,-0.006655460639737178,0.2183196486203016,-0.0550210761063753,-0.011412624339989588,0.17654541773620824,0.04852548049589096,-0.03888296523213103,-0.025129813518868564,-0.048813292900047815,0.0899608214230158,0.0638607879290304,0.02863298339719384,-0.006298917169964428,0.03718525030182481,0.04280209008721919,0.11564374744403119,0.08921764047455677,-0.0023248401941751698
CEL,,,,0.11247794709165704,,,,,,,,,0.08875614778764437,-0.014573905215871543,0.0941600083337051,0.06929452433682669,0.07843075084029533,-0.014160490872506027,-0.03272828693382294,
PDCD1LG2,0.006233986360025336,-0.005730107355650796,-0.05352695899715839,-0.03966253156270466,-0.02216531958391496,-0.02253077301333,0.19481352985936992,-0.04542968876848498,0.002533229671724539,-0.03965806485233145,-0.022994435486453323,0.16108798846746844,-0.03483778286369755,0.029363946538887995,0.024406359186898922,-0.028853671673953564,-0.03497797712573345,0.10280427577081615,0.09460129222940503,
SPINT1,0.0016623733757954008,-0.05503539465765371,0.04308425471183791,-0.0249914826767927,-0.046715440876822945,0.02527144848345434,0.12287910315791739,0.008185885862512343,-0.026014106120765365,-0.01231199554913755,0.08667083178041114,-0.027748765389365534,0.02945454969740446,0.0961001302493188,0.03219891111622334,-0.03725746424782744,0.025518176792616847,0.08787635829454807,0.02542615143672523,
CTHRC1,0.026045311415553395,0.06325293279572487,0.054533496769913224,-0.004793355609482567,-0.030275685462193412,-0.05424232493283085,0.18013845130632808,0.04288517372246089,0.03726324271141919,-0.06545005656802162,-0.02713337733860916,0.10988663083642147,0.07943581754086466,0.11251103706770749,0.0895930288381839,0.06453697736791904,-0.007014065901077446,-0.019793935292029233,0.10279056508991861,-0.05677208556922608
PODXL,0.027415872809303233,0.07611697816706223,0.007850289295216908,0.06497438449197777,-0.015960830251222365,-0.08235635226016247,0.32967154340059857,0.07652535189917661,0.03573925821444929,0.16199121999444546,0.05515258304250514,0.17615357006117208,0.057024767591322086,0.13091421007072798,0.10837829953210665,0.08083300470543774,0.013853117752760219,0.07836730761081288,0.10590294307831902,0.024180556352491587
JAM3,0.003269251957210271,0.001806167331962462,0.0646699831674466,0.02193643541835249,0.008405751497962542,-0.09015895495658528,0.25546736398701353,0.06497561347451818,0.011914417321284398,0.07364713376581324,-0.048605759868293956,-0.001460987318947596,0.06261548457135399,0.07472738262913932,-0.0010480512973286495,0.043740064379825395,-0.03476860820004166,-0.013757496955560567,0.10696435086304751,-0.06685963527216103
TGFB2,0.003015418489262332,0.035814668866968054,-0.016344761673746842,-0.045904112165479447,-0.004033762884436831,0.015265647850797665,0.3199067638905572,0.0507272715991286,-0.014235892552336735,0.011085364239492511,-0.00015991951492578724,0.02372866835974003,0.08942875551792312,-0.024292415090203252,0.0025993401774203244,-0.031210691607289516,-0.03739371392637476,-0.04252094201336426,0.04038118682100518,0.07467834509721984
COL18A1,-0.023622539543594563,0.037208418882381904,-0.0060260946820167765,0.1282477288096787,-0.0541116214092561,-0.05247151722830746,0.2636887887327085,0.05637014652329922,-0.0010645111389698467,0.1640226904666324,0.003940117956185477,-0.0516466177299475,0.043746277965303164,0.204518305607754,0.07103183895373298,0.07768126992542446,0.033997235411977356,-0.13341448063634595,0.014570380231352615,0.062066605591660134
NODAL,,0.037320970831294126,-0.01997042126272421,,0.0005673850637122067,0.02124494867216849,0.15000800962993163,,,,-0.020644705916648045,0.009674901094066855,0.037707837383138446,0.04712756531793057,0.052353358321904325,-0.015324272780723134,0.1335230476646665,0.07251299660505789,-0.012408856553806458,
INHBB,0.0349746685459952,0.01644105388486942,0.014065368583759936,0.05862140511305567,0.023976401002740053,-0.037120733737138555,0.16723861647961383,-0.019457620846508115,0.00595924294828947,0.0965333464021287,-0.030535763336170717,0.05099263148804703,-0.057786606409867346,0.13769939634788242,0.04041067362010143,-0.010655835361389296,0.02131232937416788,0.1574877065607342,0.13535141613088483,0.1553282698016947
