,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
GDNF,,0.052748438494802846,-0.021347627048387562,,,,,-0.04425957008812672,0.06815369373833344,,-0.04829507447292183,-0.025774387039508847,-0.004609188886466712,,-0.017954695783097486,,,
VASP,0.014660740711081383,-0.025930688712292878,0.0037249819769095776,-0.03996452405054655,0.057788201329736805,0.03668513077043914,-0.016642013744578524,-0.008489832111651318,0.01621051564369178,0.027502566850770713,0.002367511290948891,0.01726225070696784,0.010649851630603361,-0.025376889624599868,0.034006163042728174,-0.010841868805674927,-0.045135265530519976,-0.03032805131902245
ADAM15,0.08051035257454413,-0.0056001610413836745,0.007492155329309587,0.048835499373290604,0.07241269304822011,0.036938899795910835,0.020018412433676032,0.015886833484871434,0.025205866371221974,0.07306730180727024,0.12240253872156824,-0.035197303537725634,0.03581471250679907,0.018284531129732884,0.03889912386308115,0.05188708243931806,-0.016536205658213215,0.0065880556537337015
WNT2,-0.027304004278074938,0.005152703281508438,,-0.01683929186242952,-0.07880403290652531,,-0.016188011797568604,,-0.01803775250755632,-0.025853592187286275,,-0.034608788421723824,-0.021701774205621024,,-0.03244997493095194,,0.0011139113355697957,0.01690639984926419
CALCB,-0.02857781904474718,,,-0.01047589627971117,-0.0036539517990724626,,,,,,,-0.030289019988262486,0.001849038995710848,,-0.024429389811245733,,,0.005313714841938151
OLFM2,0.03864609933961761,0.04048220225541638,-0.051129502833834516,0.029937296007290004,-0.06688757805126055,0.02580626658380236,0.06870764511844184,0.0930246243358237,-0.002068796034028664,0.03792930354939043,0.10711624537244531,0.07305593844127974,0.06221745008866133,0.03724729578203583,0.000658837986091949,0.11378358089890676,0.07757719454921162,0.0046864096905636695
MFAP2,0.011359561133013193,-0.03905113164390124,-0.009637309314518663,-0.023121808005577994,0.10394699625558362,0.08539917341942889,0.12723067049167902,0.022071568604378592,0.04091929871421453,0.05876390915848494,0.043818401256627275,0.05594128229356545,0.12060353790710329,0.06045884326621178,0.001224712349831321,,-0.0312598301264425,0.015763336951944897
HLA-C,0.019631061574795446,-0.028647143742457824,0.07885391713671598,0.003741270062910026,0.18255410941937053,0.04978920965193416,0.01357788201712495,0.012421522149206929,0.09129240831074038,0.14379250387257686,0.06559625595169648,-0.05052358373778746,-0.02512341434341097,0.038549843996566746,-0.04777872409688468,0.039327464508308874,0.007055474961538988,-0.0033312297053030558
THBS1,-0.04858225954285993,-0.00505350436192617,0.06063656103068357,0.019940684450156464,0.058676492232588195,0.027847027440882563,0.018555686265645303,-0.015919218909207822,-0.04323512741443791,-0.10875095913879941,0.04900327240374234,0.004314716470126707,-0.03683314112455939,0.045096079179493334,0.051931063212609256,-0.06272743038890556,-0.10326808642941115,-0.045185630708695836
HSPA4,0.03651856227106015,-0.04914781937035899,-0.0018476299462210192,-0.02925858611847883,0.019747452176018566,0.01321688824215052,-0.03149375553069337,-0.03541356224213703,-0.03450602957657187,-0.04852709491225246,0.027935375599208705,-0.025877782390381986,0.007841602483277864,0.04936310942567782,0.06449432003311124,0.035215830470212574,0.018718055502198235,0.0018447195874798465
LMAN1,0.035146494284518257,0.062022297126722845,-0.001605683178919594,0.04641118460098331,0.1812702750001386,-0.018774424374585198,0.03373401325165379,-0.0018185086875375607,0.0708658988720076,-0.08319965204430069,-0.07292206871896934,-0.029837873898248924,-0.04814856677869081,0.00808999669595634,-0.05819792813782162,0.0012619849625988577,-0.0008315900876594487,-0.05083066997882845
LYPD3,,0.02674848596638073,-0.019242666607449478,-0.020956065597536763,0.05042505726404624,0.07780976114436064,-0.018905341398217,0.06530019148120357,,-0.02551744931942482,-0.061546963885787,0.011117341602609764,0.07415517603328918,,-0.015764463024360298,,-0.04226760569903855,0.09620950626093486
APOE,-0.09817735164696044,0.01648067745139952,-0.016738161438777856,-0.012646494382402982,0.11179676038281504,-0.05549540305951483,0.0014102554301614848,-0.013856883922899337,-0.04102881424661201,-0.056006290585107546,0.04671594923924853,0.011910168013364766,0.05039682783196895,0.06672126203715845,0.027611927611255825,0.014767136791680253,0.08776103866953125,0.011795243746252737
SOSTDC1,-0.03457805969661666,-0.044406677884500756,,0.0019717600496247404,0.05114194111666479,0.049045881359958445,-2.376591938358638e-05,,-0.02930804783867063,,,-0.017515152376005604,0.10376211214704928,,0.056336970856166464,,0.03192546932704976,0.00017545669981168454
ANXA1,0.12641170607050603,-0.012923091624072933,0.07011136220284143,0.04462328025718174,0.2025852917863901,0.05579170446002288,0.05623729951793501,-0.06681906804214519,0.04996461758456233,0.010212405069552682,-0.0010225270180465032,-0.015786928222555365,0.03341325970689036,0.021322638328431558,0.061607695639804734,-0.028647325889862796,0.033674070845261736,0.006505253193828038
WNT2B,0.011782238337352651,-0.018204797317431055,-0.02027735492872098,-0.030097730365961077,0.04182215729250108,0.05639454206986796,-0.026860502376269194,0.04756871712591563,-0.010625389447705809,0.05505488955164082,0.10405552808646673,-0.06853685218388784,-0.008568929257753204,0.07552441958644676,0.046929712522406984,-0.03164193776186357,0.05125449175732683,-0.0394672258033125
AMH,0.04985614709151568,-0.017081785069653875,0.06092125708157485,-0.012229326744700784,0.025023350162241057,-0.007782123065951779,-0.016048004733724853,0.05247343193435067,0.0036128864563499735,,0.11210369814676957,0.0439656240873862,-0.007351718020836456,-0.03342792152690536,-0.025214154784135058,,0.007385708299438561,0.0435934615342691
GDF10,-0.0266465339473841,-0.0228149451306142,,0.020996549686767015,-0.030447882134819727,-0.015430946012504958,0.04852082519723348,,-0.03708093921608916,0.06935168558651465,0.051313490328080344,-0.0328379486273601,0.007352083280547671,-0.042189791095927284,0.12636056684980967,-0.037760208793480764,-0.030279199501047214,0.006147664826251443
EFNB3,0.062410811617717395,-0.001168903036388063,0.01640576272521437,0.04021723551793806,-0.01319381752335368,0.002734550785495785,-0.03487031269682902,0.04330116958262588,-0.010841306163054908,0.022475736700281215,0.09179340883947716,0.0046311561810916425,0.11957413659465012,0.022356798669122574,0.0036373894843002015,0.026247855033310345,0.11537105356986425,0.061791368183933264
LTB,-0.03240733041692216,0.008471756840950605,-0.009580404200575753,0.01952354960456384,0.02023902411260102,-0.0005841057905510326,-0.02266426697118746,-0.026338933145213628,-0.03582393028379969,0.07196597610889426,0.01070931952336321,0.031512685533497016,0.06671594107440892,0.002249729882680283,-0.002786097074443408,,0.010474836346774746,0.013629298980270425
ANGPT2,-0.04200495165225671,-0.025715128391002744,0.03381263342980503,0.03157179274438549,0.15496814268134831,-0.05717190308110291,-0.004388707843899076,0.023416173850519046,0.09504563486058634,0.042993753118702877,-0.04707707351001372,-0.02662541094269739,0.06975292858709678,0.04163569439300251,0.04438593330085337,-0.04074442257045281,0.0028574880972901742,0.007393865258781455
NRTN,,,,,,,,,,,,,,0.11104761715669083,0.007184863264945165,,,
ADAM17,0.034899466272053266,0.005931226444569638,0.04053996855557963,-0.03999555544158907,0.11972118533992683,-0.011595099023845474,0.0506012788479998,-0.007143956202033271,0.047200008224057385,-0.005441665971399943,-0.011790034431181599,-0.044958411341487564,-0.032443383422409294,0.0362438272814679,-0.02172484399414634,-0.011052599457331024,-0.008260427344604084,0.0012192623645625083
LRPAP1,0.03796099922425362,-0.06899753792769679,-0.0020315358276033874,0.023044415474939742,0.14799250461347288,-0.02758627369084248,0.04722057597593326,0.059632964090493935,-0.023190150497691037,0.018102587807505868,-0.05178532890950372,0.07600733574675049,0.021414037392789395,0.06180327259186496,-0.016859856815406592,0.04554743864425734,0.055117323117043,-0.057145898378514706
NID1,-0.04059256327384413,-0.03851892239389021,0.01905652497133253,0.06701414789016404,0.17460017647403916,0.033590276823368674,-0.016516540815687188,0.011588002767984258,0.03396305848323362,0.03052285346619667,0.014586960817251452,-0.032980157901717704,0.013060246925543353,0.05621837595708687,0.018752440034987373,-0.08491645959489415,-0.08602988305667647,-0.06260882816300603
MST1,0.06541384848023407,0.03214272136158517,0.05488389552692192,0.055458718341454175,0.17445878392366618,-0.009008406129902048,-0.0231947790676305,0.019677557598507464,-0.007902249208911917,-0.016240983352714053,0.005341901201325769,0.08068393561477627,0.02019405643037243,-0.026762901560915677,0.007208658553373295,-0.03458137600406126,0.02133775880310946,0.05745432864993156
CCL14,,,,,,,,0.05516927080574299,,,,,,,,,,
IL13,,,,,0.05711007002984759,,,,-0.022604926055771753,0.10960009964963856,,,,,,,,
DCN,-0.03584828435597363,0.010413436913320322,-0.006281258138532565,0.057236198565576345,0.13195476805777429,0.018166945134511867,0.04337965949654938,0.01128086902297298,0.03658896897647146,0.05434064846601726,0.02372950710157415,0.01339351816293614,0.0028208757680696804,0.006818780559696803,-0.01717573866319547,0.08209824607115065,-0.06977770431111642,-0.012396307077405825
IGFL2,,,,,,-0.011013588010073232,,,,,,,-0.020008380684888687,,,,-0.044383013255970306,
COL7A1,0.021548098275750244,-0.01682452458036173,0.07377622639162748,0.042613842359426356,0.12047470227033481,-0.015273370735718723,-0.019164325936543904,0.016340337363771714,0.0015737575006882498,0.06346047737520487,-0.006541874028944889,-0.035338909445620195,-0.03605318339094758,0.08125021639899785,-0.03686507376709984,0.026146937404656966,0.03703834700466458,-0.0004284254485309956
CALR,-0.0010318340769727382,-0.015652516513916775,-0.01779902331979044,0.013504883087686877,0.18783443747033662,0.02486666059250736,-0.004008279297361793,-0.026084760762259913,0.004882129740144205,-0.058311819916134496,0.04659704879393415,-0.03133284903778257,-0.11403723431928757,-0.024893189842975727,-0.0027468747107889245,0.11131354563193897,-0.07465325967912648,-0.024596700467318492
PIGA,0.047044721890848025,0.061021890008586314,0.015615434858476407,0.04518269480434076,0.07369674635505381,-0.010925583489740019,0.014909774814498072,0.08411834688172994,0.005464015145447739,0.053381035309348054,0.004234965167318741,0.06429090394668725,0.06094879580410542,0.03354722920238543,-0.023079164684429547,-0.02163333315069577,0.05260349434634226,0.015526556100697012
CD200,-0.029925965949704487,0.0044367105441884234,0.0441192019196621,0.03226404941419336,-0.03832614296835932,-0.010662088899867814,0.027475617494821254,-0.013129349306461716,-0.023625804783921893,0.11346139446682434,0.07019225107331452,0.008492955167956612,0.055240133688214135,-0.020434674449570814,0.016319241161639842,-0.05352510195096997,0.05920727353472993,0.012804671746354381
GRP,,-0.027310659020166553,,,,-0.0361945700031534,-0.019850255590749835,,0.11973718304401836,,,,-0.03123344748991647,-0.024591473550897372,0.04569607111259632,,0.029474872734659097,0.0174316388144364
CDH1,,-0.013383814974029493,0.015022705196961417,,0.16702770136054731,-0.028659051821485333,,,-0.009071492438302473,0.09128208475578685,-0.016140574839997996,-0.019165929301340628,0.0277257109630173,0.04045525480936844,-0.06960593609979365,0.09444734719865332,-0.014271849162127263,-0.03609309825913194
LPL,0.02768285125065156,-0.09161688079083186,-0.038712534597216484,-0.06531888365640705,0.18022737812233414,0.038424713820304573,-0.038566747243084454,-0.03615535373526244,0.025033211891758042,-0.16513508732246535,-0.06134962055358165,0.1865909221745776,0.12577421254176746,0.11818260290272337,0.043276808109129594,0.021970450282688646,0.035016639244571164,0.08958970398852116
SEMA5A,-0.0211627125629958,-0.053637586579725206,0.00014125553189765826,-0.025827916705508307,0.16823791194922313,-0.005113923442326328,0.02799061981398066,0.07152917430482929,0.021366482260251937,-0.07860916417583576,-0.036262041866329114,0.09270716127235788,0.06535685208342912,0.09525873759033478,-0.03447973252065146,0.07540687262677064,0.033662293211935077,-0.01062918214108764
SEMA7A,0.004760310070025199,0.028578694493343517,-0.017554784838632622,0.04835430472923042,0.03311133946848919,-0.051913367416633105,-0.022214098722781996,0.007040522726019647,0.07505804263269543,-0.09038263358585116,-0.009750143678352927,-0.018786787323477442,0.013880650505093114,-0.022338879242232233,-0.0278194191664622,0.03226195076869686,0.032325849968457145,-0.05283961894695381
SEMA4G,-0.026318836592581975,0.04276812654453739,0.02326365703399372,0.06414217685817439,0.021428861523925598,-0.00466672911849132,-0.019094525917726885,0.01780350326441372,0.034929194955986675,0.07697244543247882,0.02151260103208817,0.05327529038884856,0.07597041072923566,-0.058414222028292835,0.005683850802649179,-0.04875602026355746,0.03999835539967312,0.07033298544589384
SEMA3B,0.030211281017735597,-0.07330465159907676,-0.03822091775091661,-0.028730452205655132,0.061978799443539075,-0.025927186555249553,0.0017292205061935238,-0.031898472517132404,0.015350538436987065,0.10136112039730948,-0.03015755282833604,0.05259157446006156,0.03060343111773963,-0.012506775945112295,0.05740141190979057,0.08414537578518598,0.09517425732505909,-0.029705461981629447
RPH3A,-0.03356824240595822,-0.017749554950624292,-0.0005659958741460992,0.039880967184268326,-0.07829447533900714,0.010758942175838703,0.007697732238041882,,0.0007839090373907119,0.05908559220354937,,0.07441315297971993,0.04473618996957136,-0.013258231168561705,0.014416045710216891,-0.011234616460826834,0.012086887715092616,-0.03990976912292142
JAG2,-0.011148553908902908,-0.06330799430054354,0.002078953965723716,-0.02487564482063559,-0.04947152387586817,-0.04577575716355303,0.00032665220769779617,0.02379023220931038,-0.021906249977116203,0.09608020768564544,0.09771434276566145,-0.06831082004487898,0.03652088982657645,0.022607183010196368,-0.028894073254273168,-0.02869639054343646,0.005060445601034966,-0.030301842039549054
CGN,-0.007517365152609967,0.00899698473697117,0.0008515646748405566,0.01448893033706903,0.04022881491631118,0.03418657713900988,0.09739348045507008,,0.005430406274321094,0.017687543890163,0.020333803134623914,0.057087671167647805,-0.050218818149348934,0.03831881726538879,-0.03438521354879603,0.028846918743245083,0.09351056899296835,0.025394061246346612
GDF15,0.08755548601980467,-0.011719645585929838,0.07737399392855114,-0.044532877247302184,0.10108142116494918,0.015018069765585774,,-0.0025877455181436515,-0.0013143487557877836,-0.1533742352573327,-0.0010655015140509777,-0.001093394532063944,0.008463233498846699,0.054430542239161966,0.010685052495803806,0.05621482693187688,0.025217597077095144,0.06709625134610135
SEMA4F,-0.05008002729932653,0.0028505522187181093,0.006893948230426983,-0.01491840210953887,-0.04863010870240464,0.04759936186134867,0.05530933104551719,0.050709866939114084,-0.028021597110097704,0.0507281198764145,-0.0182903102389777,0.09101036611500797,0.040395036558116805,0.04470076907966045,-0.007512000804206543,0.011083885002428403,0.06633600129561257,0.05628527574140434
NXPH1,-0.04498208758493284,-0.00938461889421759,0.018219366733375226,0.019612378760481768,0.05702162264961596,-0.032422793273235384,-0.016438064336386834,,-0.014025063765925865,0.006901853069540081,0.08696266996048185,0.1569722501575485,0.017979498650304765,-0.008346145639254553,-0.009540317202881062,0.018254349553540078,0.06819413602733264,0.01535083223110415
