,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL10,0.08047919806904338,0.017596199353389578,0.015826287226325755,-0.02046661575130855,,0.05795911392523799,0.029631206136956984,0.03574474677106853,0.15783146314412297,0.040495767608002005,-0.023432284631057745,-0.06929263200152268,-0.030562619017168186,-0.04638153068049328,0.08978026013953717,-0.02785602289355389,-0.015223658690914172,-0.044665984772461864,0.0747250587051132,-0.03424069812260305,
RSPO3,,,-0.030877146865817877,,0.08613653684366195,0.010627441334565928,-0.03862996529583441,0.02436651179244989,-0.030579812352505953,0.015976292048254518,-0.03745751106648201,-0.01770871068767608,-0.0030425352399908777,,0.07029321293094576,0.06707609813103263,,-0.0025791023256463673,-0.013617266055366688,0.014684974845676584,-0.027900289774222983
CORT,-0.006096480178441779,0.07629584031423868,-0.03317942186583129,-0.017688046379526253,0.0662784547013938,-0.022798556591341126,0.04652551858041957,0.05658352069389086,-0.046397686695505064,-0.011522448905793731,0.06555984195211036,0.03839375446554122,-0.01869722177766136,,0.031563393642657527,0.037281836450326095,,0.011897885076832128,,,-0.029792990498923276
NCAN,-0.11062323767855312,-0.06044652393850318,0.05468977338538662,0.018608451545571152,0.04726618641539254,-0.06019962556949397,-0.05332270587816444,0.1164057562072512,0.10315222429129153,0.01112773804262128,-0.0093119036132632,0.13392210491841058,0.04198770163063464,-0.0945722137337288,0.08636812920736248,0.16015603478877574,0.06669289617541266,0.14458496905392518,0.08529181505569465,0.016537401814824614,0.04384652025153419
PRG4,,-0.031548063317332196,-0.013956685676212072,,-0.03433380351955564,-0.024210476745797595,-0.0008652605547089946,,-0.0027398545508698535,0.016954581409402772,,,-0.008736910945893243,,-0.05351844607106121,0.019539901417527563,,-0.025367007877335007,-0.00363295933594871,-0.038847258483666394,
ZG16B,,,0.02631811180921101,-0.024225633668383463,,-0.02809921919853539,,,-0.0060991095147503,-0.014094158477205335,,,,,,,,,0.054711218363740065,-0.023810301368096854,
TGM2,0.03295463028068226,-0.08970760089521046,-0.00024251148285469774,0.008851500612384584,0.020258161582988786,-0.016248685456045093,0.03520132620878027,0.009579683502837544,0.0028506197827220772,0.03139192605297605,-0.023849429982488454,0.04986825372449439,-0.007599255999914162,0.05411008782158454,0.04323279165302519,0.0035115540358570613,0.017625124013525912,-0.052420606032127226,-0.0651030252758787,0.04250124905394224,-0.05266651917241536
VEGFC,0.01908000426596171,-0.032100239080596234,-0.003012536701520063,0.0325958921369175,0.021638180569986648,-0.014162586014002568,0.08878262267012231,-0.015580879890918466,0.068427328889974,0.05641009979700066,-0.014868915720952225,-0.03140103624421604,0.03244740366592016,0.12900062946817137,-0.04834293766349898,0.02710567338549166,0.004802403134880031,-0.021385277842820846,-0.04519054733795526,0.025827843171436573,
WNT6,,-0.04071165493529108,-0.017683174459431853,-0.022403786574309737,-0.046468151407094045,-0.02475379996325884,-0.038111324036519366,0.17701400830197767,-0.0038599837068875476,-0.004813860892369254,,,-0.020928465104753956,,0.027857074085155777,0.05902049878043765,,0.024110960858922014,-0.020505952462837866,-0.024603184919127934,
NRG4,,-0.03033976944643669,-0.020936031844785527,,-0.02301615210246129,0.00981480803747694,-0.02929165910998067,-0.026503825618780487,0.03810831847097513,0.03552941483295619,-0.025821617146092934,0.07577845056377892,-0.027975376139711964,0.008756473192495895,,,-0.024719744381251366,0.05103030045813703,-0.01361726758153733,0.02224982399035613,
PMCH,,,-0.024129903393075434,,,-0.02562466770080667,,,,-0.020629944359187115,,,,,0.0180469759375162,-0.04168983374129618,,0.0774582871859995,-0.02936400197174783,-0.0037102090144317318,
COL9A1,0.030705491972220403,0.04261477407254383,0.011352940212927508,0.028263532585854696,0.05861023772218205,0.025497552569414283,-0.03912654274696792,0.13866578768615007,0.027360309698131094,-0.022623164982696987,-0.030544159921197307,0.049497535379941775,-0.010824761174561808,0.0097700165510546,0.025688722337869393,0.16569132992505664,-0.004759081112347737,-0.026207691978489284,0.016024002288823818,-0.025381996916088098,0.05906162492962194
GDF11,0.10576771149632909,-0.027420990973819555,0.01781320124511438,0.03800807962011559,-0.0013091445444332898,0.027797141049378696,0.009937313845797238,0.015059444350808518,0.114082037447927,0.076258440316036,-0.03858044610210292,0.033891722601347915,0.009118249127274462,-0.02628738513308015,-0.023224545019470844,0.07902340619285121,0.07778770714720518,-0.004170005323280141,0.005822617611706367,-0.007990916109163922,-0.048327342409784764
RAET1E,,,,,,,,,,,,,,,,,,,-0.014938045783650409,,
IL24,,,,,,,,,,,,,,,-0.013078394706601267,-0.033580710806660474,,,,-0.029068682565003886,
SORBS1,-0.037225145264323516,-0.015999966258291035,0.0176961792149161,-0.03026930867237844,0.019828454578135868,0.03362594959102153,-0.01825980138787733,-0.02077547393503051,-0.026751255768886064,-0.011422625610327681,-0.008082088926176068,0.021423898869281137,-0.03209850864204834,0.06191172108908541,0.0028227752341715997,0.02439103194188139,-0.07776996079626147,-0.06330996326742265,0.0371641677376721,0.025946152381690058,-0.03714501708627867
DLL1,-0.03226152100364274,0.03945476880487624,0.03793019458615005,0.0022103626531015043,0.020496254353199704,0.052073279722861944,-0.003581649507997261,0.09306054740199038,0.10161341646956226,-0.06312062420318576,0.00432666978816193,0.01714247173525538,0.01461539723981177,0.004653168270762435,0.10599371945950017,0.17120100223287937,-0.0181277014715471,0.08891649563517308,0.03345098237977025,0.0919360175355647,0.009773532222861127
TLN1,0.03202501158839633,-0.08612316443697199,-0.029663578341899997,0.001873028072629821,0.04803566139118298,-0.06058026596654762,0.01484909989862726,0.07673916440111103,0.10814442285540839,0.040186603302756245,0.00839539086646717,-0.06899613663460749,-0.019481762608804333,-0.06873825430611963,-0.06557590533168119,-0.010078466037846404,0.024024209102584133,-0.003163387581654291,-0.030321618746403402,0.050925275656414734,0.004994109857613319
COL2A1,-0.018100419349892444,0.1181339127453219,0.038433888947237003,,,,-0.02470360830882032,0.01490911783359703,0.04033460872127351,,,,-0.01952483955187403,,-0.023371306659292684,0.012783708977160824,,-0.007946151146925066,-0.019817724619400554,-0.0010789059716270115,
SHH,,,,,,-0.0023590567020953684,-0.012441231215537195,0.03969805259595814,0.08825524349381718,-0.00331037611526456,0.05100079254534165,,-0.018634364267418838,,-0.00535054493909598,0.014535168837934776,0.05360622337706935,-0.009648879293354683,0.028089961213958802,0.07863495043874272,
PON2,0.03714055574796911,-0.07472338204900937,0.04643960777169477,0.022869234249889327,0.025377802424422988,-0.0016731659131905446,0.043653289681610495,0.012087328975995263,0.14254567813181604,-0.05436992836742608,0.0013546263748715588,-0.022768915677505983,0.03126091726042722,-0.01705647541308496,0.08784219526660693,0.07642438476592901,0.09997024538292673,-0.0680028725252964,0.026569977321990103,0.03171004228174654,-0.006213742139548473
ICAM5,,0.18647693940017573,-0.014544381044508363,0.0157080510817931,-0.03282218428824558,-0.03921155783949167,-0.0405402268077481,-0.060075661302773364,-0.002500343497358142,0.003794384351724891,0.01916995561608062,0.005746075611818838,0.05100076433552608,,-0.012137326076330316,-0.0005247795648475589,,-0.029515211715961245,-0.02936400073630115,0.017965328681762854,0.050290010421298444
HPX,-0.009421800473112873,-0.02585184526119818,0.03937879963247638,,-0.030706481004818435,0.023016943180936767,0.06907053569382196,0.056830344462833964,0.04032096690113724,-0.017294463229431418,-0.01441909418985014,,-0.03335620341939019,-0.07501377969374833,0.012694374437489483,0.043566131580833035,-0.03314282514046263,-0.021272181070133955,0.050677480468047494,-0.0217545603233936,
SFRP2,,0.11848409047054562,-0.018748674856721433,,,-0.028652987711598542,,0.01034769813269507,-0.038024307311166176,0.0012119158809312078,0.03509420217463912,-0.05391044720908463,-0.008223995685023524,,-0.016218004266176457,0.016701665109098127,-0.05761725217859805,-0.029861408026403365,-0.017194267910506354,0.038605356475319486,-0.0896564477734065
CFC1,,,,,,,,0.04285487231496528,,-0.01773763264143546,,-0.009868086333220122,,,,,,,,-0.0016655779654578915,
CD70,,,-0.017996743794595645,,,-0.010841360463045452,,,,-0.01555700915988164,,,,-0.0625807855324853,0.0038669482121281617,0.005293189611620578,,-0.045084121292316065,-0.02077560214861725,-0.06499750696686998,
HP,-0.06387414755120539,0.021513336590484544,-0.0023732873897262035,,-0.0058160981989288695,-0.005805639801886857,0.026332165030407684,,0.01771770135257969,-0.017427029546474692,0.017699017818250933,-0.010288351394049971,-0.016842959101668963,0.02606651258627942,0.04669227611082391,0.03116440291296749,0.0008497566399533201,0.02111834468810057,-0.02036994292303186,0.04078382980782847,
CXCL2,0.0093329718404298,-0.00033869922718491387,0.0012421640292574906,-0.0263621352075987,-0.04790260214098733,0.026455594686148883,-0.031117472527996008,0.06915170514565326,-0.03554616503750034,0.001953986767956002,0.037871794292536204,0.007962015785933566,-0.027625612770061703,-0.056807033920917835,0.049090443326356856,0.003581177683957452,0.0682565711112801,-0.03833123431150672,-0.04374752663786943,0.004433509401761255,0.14038433760449187
NPPB,,,-0.0060265901337137225,,0.02185958705099817,-0.032373654776724624,,,,-0.015531792507087567,,,0.004196575230510893,,0.02592137343511261,-0.08852180567432942,,-0.01843339355519065,-0.013813201403377653,,
CCK,0.02106591370414406,0.09398186429778316,0.03113091731630054,-0.024248447553982054,-0.04727260918801987,0.06944578508416001,-0.05297203766988901,-0.12376056093491558,-0.1193502659178225,-0.006595902311653128,0.011213381239499089,0.15105449687298153,-0.023929742418072376,,0.05366894278999436,0.03088616173433993,0.043172760447710096,0.033791514800584274,-0.017919451168590093,-0.024948490148492954,0.01082981439335359
SEMA6A,0.05056478845457384,-0.03747853042545362,-0.01097180774009434,0.023472561220006436,0.0509127229601399,0.021385830137092193,0.05193664086823395,0.04634448758060117,0.0859066466781381,-0.00743135209568192,0.005239849927431813,-0.08200273789716885,-0.014262811769692426,0.02693277182657282,0.07984030891963625,0.08303388851382465,-0.019646671320506064,0.045173022771757464,-0.052696507866474306,0.055865808022245715,0.04983355782876455
IRAK4,0.01657333799550327,-0.04417307629633787,0.006122765012490371,-0.03633601905200443,-0.043319222361257445,0.037027121596615184,0.056519701404573644,0.16203847112221864,0.024304032883597483,0.010462662473313752,0.04706646087231478,-0.014741522060631009,-0.00039333990295669854,0.006119363060818808,0.01558231297990769,0.0539912230437596,0.016306811764050144,-0.038168220508984343,0.010005771932183277,-0.008513074279807928,-0.03074825305549312
GSTP1,0.10711898134203464,-0.0731313336716277,0.021918012413284362,-0.011511584158749179,-0.04132371294856838,0.06846876649375526,0.11770617189150655,0.04091082031651741,0.11708949731063036,0.042248638968799046,0.031168337714903533,-0.13751877701157542,-0.05423306512045358,-0.10393558767244254,0.07481736739792705,0.1253146120716017,-0.033525209353609926,0.06298435782227016,-0.01974387742674103,0.05222987345903015,0.046762248017770805
VCAM1,-0.05294055754066934,-0.0854439404453342,0.02457170884300586,-0.021856936635401863,0.007955335743699828,0.07090869960792562,0.07104649888237016,0.122952767998328,0.1335028037887853,-0.021451815831578347,0.0222814269754345,-0.07662442030724843,-0.012153684730541642,-0.06711496589507694,0.02256680262012495,-0.002149727675814542,0.0011817587356896116,-0.03656545486546909,0.03405014428718544,0.053905438359336304,-0.020046717456968798
NXPH3,0.015191516575780153,-0.015352629829242362,0.03171461153537578,0.08100017680724157,-0.020871638613154848,-0.03371963987312987,0.07681649991858336,0.11314943856984697,0.02108483507077311,0.017991064713416178,-0.006456432559788234,-0.003909015013909707,-0.019109837657580803,0.018969773862974847,0.01214406832756105,0.044779988371504174,0.016369219952851274,0.0011142905372147813,0.05992522378570062,0.007081038364596503,0.00014885248657795286
MTMR4,0.03738434060698022,0.02591429783492129,-0.007129762213884007,-0.015078195706469549,0.022081627835407305,0.026907161318223072,0.037196411513228306,0.04698699006026692,0.03664736398967855,0.015414102182058381,0.0014586765647659485,-0.026907310942740206,0.0937704127481311,0.0946381799066335,0.0040887191889788805,0.0939993616414009,0.03564063346522791,-0.045575836488530246,-0.026092847343998835,0.05682434250288906,0.015643509931458407
LAMC2,,0.014562950146368723,-0.023017186629438757,,,-0.0011432367384589036,,0.015210699509206315,,-0.019552793974646966,,,,-0.04085177758504719,-0.024423922268628037,-0.04410089585578631,-0.002538374141374227,-0.03638734517220551,0.19338175244017544,-0.0064402247924361215,
IL10,-0.007820567065998698,0.10847740731334109,-0.04117654099445447,-0.03208942938272219,-0.015650123355125806,0.012146482629764333,0.04185721638552334,,0.05384220621785339,0.05279970162499405,,-0.07852867337560845,0.009736354903140239,0.028773584462398173,0.08962872919090169,0.12704969472685876,0.020162583410294352,0.004455820969102826,-0.01555932050074101,-0.004735330911129535,
SEMA4D,-0.04388518799210166,0.1376089335082765,0.0010134030845634458,0.02007795687470871,0.02961909610194209,0.012176371405550704,0.027953104498399575,0.010877745370663165,-0.026564074183999416,-0.039128739096058414,0.027969272591068805,0.005743811219822417,0.006982607923995834,-0.06688900440587371,0.05194613609728601,0.17274009992603892,-0.09561071302538907,0.0814396976716274,-0.0013050502352080326,0.022031509123697467,-0.04908150208494849
TRH,-0.0008352723286194684,0.0019546830126719473,-0.02159198749245485,,-0.023715305163146176,0.03769344954868043,-0.024310223515117035,0.008405227806535185,0.01155888696413568,-0.023034388543486134,,0.028985800557924764,0.031664486153643784,,0.021385873418920256,0.0479707098414286,0.1254957850428925,0.04311450439842264,-0.01547171190543073,0.0923489669673319,
SEMA6D,0.011531857991474301,-0.029600170286674624,0.01143565798054449,-0.021474371255997396,0.014734962453642647,-0.06870339001469951,-0.08498321416024794,0.08853828839862507,0.03936624490297463,-0.021558906784418276,-0.03728807277170727,0.09551002747881668,0.03191636234530267,-0.041985761599951675,0.011177007889151927,0.02750288952173653,0.010531429071919635,0.11968244808506977,0.04692535408108152,0.0372665255546277,0.12945490669528337
CEL,,,,,0.13349393420011887,,-0.016709537500341234,,,,,,,0.008636632680160433,0.009943270388617823,0.03938608248139745,0.03205432601758547,0.024885713557666066,0.02851789000527258,0.1134308308711353,
PDCD1LG2,0.025143277893279258,-0.007556211266957958,0.029592348246047083,0.0026203021830869095,-0.03204318725246006,-0.011369607642149985,0.06624578982640518,0.1416322413939467,0.05321539517073535,-0.04553657654216195,0.0630662291058069,-0.02799005836462855,0.038671293207102844,0.061168818231517964,0.10706148612231475,0.010306984596453595,-0.005416014284632198,-0.003925764363466763,-0.050258263338227104,0.06344015780043574,
SPINT1,-0.052018664343879764,-0.042897614207793644,0.007521716083348854,-0.012998099369478475,-0.014472590600136627,0.003658110926128673,-0.046210263635021065,0.08339022238461392,0.07476676861740161,0.05648150219083023,-0.0235639721825161,-0.029358084274464256,-0.02060456457387233,0.0502862869979684,0.05366270536153346,0.08357891040588568,-0.005288120081997865,0.03903169354618752,-0.027049560338138837,0.054560919587352964,
CTHRC1,0.12009320710613441,-0.05556221196308591,0.01528525988218466,-0.0238963439797552,-0.027863728002057143,-0.03964099078113212,-0.016303916331308805,0.12849985378390916,-0.0074757999726855085,0.07059367997455028,-0.03745750677181463,-0.07095952263765856,-0.01745782202342239,0.07079658963861861,0.012053386807207113,-0.016110356371077543,0.052758342126336136,-0.048088803801705514,-0.019055468970124455,0.0031298379397967455,0.035781978531098976
