,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HCRT,0.013330692715791998,,-0.02473989846376148,-0.01732010310686935,-0.029915546714119067,0.04915085747610928,0.004427412208121073,0.0967232772600938,0.0043818172080273025,0.0065354455669114015,-0.05406152388132071,0.10515075274762431,0.03885375917981508,-0.010578332244987207,0.016151267619268377
FADD,0.0319852976125869,0.009660561570863398,-0.03464237660618945,0.051809020454672276,0.009147275611249322,0.09734190340881964,0.07462515855044627,0.014177501580999405,0.0022625714660528986,-0.024644458500750584,-0.027946998430236628,0.039974924852783957,0.00505170129732432,0.03630856249468692,0.046962084742687545
ACTR2,-0.04343332736817629,0.02384058941911888,-0.013706985456809593,0.06151460378423271,-0.0280517031925306,0.0013159498650905312,0.07880931194845561,-0.022463780943156243,-0.0007489535314334874,0.009048846042724651,-0.03625089761502055,-0.014530429762595689,-0.04759311487812492,-0.004469212748367356,-0.022782827200378348
BMP2,0.023401511067670876,-0.013762879802858464,-0.022209627759737356,-0.11749813589487774,-0.007923389342544208,0.06778996931128677,0.009268265850881585,0.0010172808442645166,0.05827827022407196,-0.029313548808507915,0.0743361067781036,0.09660516398404688,0.02570066938638961,-0.016977312983887563,0.004820626072922969
PDYN,-0.048508048227381896,0.005829363752079596,-0.009777632292868323,0.0007490433155039456,-0.0388786624339095,0.0038959986178410478,-0.07682724755546148,-0.01812478036706517,0.007158220921269539,,,0.031137569735630678,0.03769894046345166,0.012745316118910529,
CD55,-0.05944209568315296,-0.019219753396155143,-0.024154682391621274,-0.0417397525728005,0.03457937843210341,-0.0022874566354066147,0.08347193346030886,-0.002040188159179974,-0.0035838629896698644,-0.029469032727056806,-0.02121803003048422,0.07679106691455057,-0.040289523437001436,-0.019135873252065085,-0.004830616142176182
OSTN,,,,-0.01877436618810613,-0.023911936767427165,0.03702975900082547,-0.019213091016187206,-0.010072147584942178,,,,,,,
PDX1,,,,,,,,-0.015818928235632558,,,,0.04043929647131171,-0.014262321281255864,-0.023234053740683373,
CD6,,-0.02715952269302974,0.02424737660702826,,0.0012984587546272834,0.06624785611240945,-0.02488281074802244,0.006256279872642909,0.011870121547490117,-0.03981554398185181,-0.04014511826565565,-0.026781578141253787,,-0.01794367492020513,-0.00645553774223662
IL16,0.06481469900039538,-0.01967852312128516,-0.011653898918608113,0.053457604480710255,-0.04364958202384038,-0.01800102400307092,-0.009369621562277967,0.0026908675720257887,0.05111666418910878,-0.02664829135481349,-0.027062800797968398,0.024143676620420072,0.08750673852907044,0.013314319292469214,-0.0537471364719348
LAMA5,-0.0015226507415365858,-0.002371983727029455,0.010470850793203597,-0.0536159507614204,-0.021510066448141026,0.06738629212484866,0.11202416258924645,0.052362528216524956,0.05706795032864962,-0.08646926496036732,-0.018565395122174234,0.0734082420459418,-0.02519391008277924,0.04791854102434927,0.011294874766935643
RGMB,0.032966736215092704,-0.05048196600344282,0.05452738305354342,-0.032447166711962294,0.0008435071052821562,0.06670646628901229,0.0619361909396556,0.02269113545336827,0.06290126384685345,0.05104733146069648,0.06351619729558473,0.07273900718116862,0.028902121730816792,0.06084624809562229,0.07137743659786945
INSL5,,,,,-0.01979348401342518,-0.021861214040150893,0.08861326998749879,-0.004132240649399314,,,-0.024974754169873936,,,,0.011108633856847301
IL12A,0.005227456375398896,-0.013718111464684041,-0.02668503549578608,,-0.02460964829296928,-0.002399338382687269,0.14991442143173347,-0.01748656897476431,0.010323756017797987,0.053184834276363155,,-0.014092806006779006,0.05323063524384032,0.0851813960948151,0.01786823589440796
S100A8,-0.01998707741496609,0.0026799617478962907,0.03601917744154844,0.05999439507388718,0.013000621818180593,0.043621395496202156,0.07573052863315362,0.02887979526873472,0.055188372332463535,-0.031255463702573434,0.057394169457663104,-0.006101197031495292,-0.004487211613822632,0.029015181344050994,0.013746795566892801
TAC3,-0.03844349183468906,0.004227752120813296,0.09289603894125918,-0.022624228539516813,-0.0008150165351221749,-0.012491462453048363,-0.06669263254284,-0.03892931036297145,-0.04483148071919442,,,-0.009943801011141808,0.021005699579074635,-0.024479835658216233,0.030402875740315177
TAC4,,-0.005769326913976872,,-0.0182242642599208,0.0850736214441304,,-0.024882813772030308,,,,0.025089686620354382,,,,
MFAP5,,-0.01453507674133288,-0.01611441033353031,,,,,,,,0.011402766793345051,-0.004622565410565543,0.03227581509468678,0.018882062758417535,-0.03935583592184688
CXCL16,-0.028451600189051483,0.02396505239346809,-0.022752202500622883,0.08868091887377895,-0.037831491924350605,0.048655299681914385,0.0714788338870059,-0.021013442636838162,-0.0074820945761969165,-0.10086425489731585,0.02856410464257806,-0.008628290303257612,-0.034341751205942274,0.044105179642943304,0.04170177042074746
AGRN,0.023882002203373463,-0.03717342729093611,-0.024389288101961438,0.12589241561442405,-0.0524058200984533,0.004439887344353378,0.08318110688406494,0.0572261621661776,-0.02770784208019051,-0.030931500070339766,-0.03027675872032609,0.01734633633261428,0.06719861223465994,0.01397305011800522,0.019831524037307365
COL4A6,0.01609682941752753,-0.01854773090813003,0.009760788612140511,0.03590997477416722,0.0025087822769394104,-0.041954865913838596,-0.02915426547238324,0.03866763483471334,0.06423106156409872,0.048375387927054,0.0525875526421423,-0.056091151627299,0.016077871422916664,0.08168357195667722,-0.005812987101744043
FST,-0.02837840733667296,0.061325772722329516,-0.029450172615162203,0.041857209922479245,0.02202766482128023,0.02314670421142934,0.06066289994362459,-0.023444872951583023,,0.03929812818159778,-0.030294198295867738,0.03763570463396686,0.09026471314975287,0.04159225290662443,0.062028771264882515
MEGF10,0.03227354444486574,0.0029783399941353183,0.015064799862321586,-0.015665536416228535,-0.045587455895521246,-0.05217993562634359,-0.00456290972846037,-0.006839334558752107,0.021482324475082998,0.048210396759515134,0.010374358189390802,0.02722446790024108,0.0058230225132885425,0.03131042117208521,0.008691569122627996
C1QB,-0.06455626670302887,-0.06921798578952837,0.06333374619081243,0.07941477785048212,-0.08372977486534038,-0.0247951283792759,0.04728108170959736,0.024767053003431322,0.03167776135568554,-0.06101560006132619,-0.0841108042230534,-0.00391896784735959,0.03453314885387605,0.05513783955299096,-0.02510856779408287
HLA-B,0.061899584620871737,-0.05902106399163571,0.06833091682816855,-0.061108601158458876,-0.06365535960228517,0.03793008730595131,0.10150629914931185,-0.03461875418469036,0.09075194783470183,-0.018425219894069155,0.020746867474484704,0.06380768192693023,-0.03377107976332949,0.024752769277424834,0.03041665041150041
PDGFA,0.00040901825105736915,-0.00999103266733907,-0.02522088258251546,0.010280890654973252,-0.0021543256942965078,-0.07231945832367839,0.014146877046628729,0.05263201452605193,0.02282237569968601,-0.017014711150889657,0.008220879020358571,0.009402406792420081,-0.076621740675782,0.032556293630660336,-0.037411157888209576
LAMA3,0.02035026432797719,0.0335371490548183,0.043231107017207546,-0.025788435330000296,0.004605666040226186,-0.01255369181044453,-0.005335464170417177,0.022101108849205315,0.01316837396192283,,0.0076632155590040454,,-0.019547399563466038,-0.014861008599205822,-0.026490561404384574
DKK1,,-0.02584347721356639,,,,0.03507379230170457,-0.03542007235287068,0.05442453972196814,,-0.049327075290659446,-0.02788427608731018,0.03474341371599925,0.020041876013136534,0.04996595160216357,0.0195859662785005
INHBA,-0.02862303783539384,0.023471812817030768,0.053317135833886385,0.04502637070047766,0.02235199653753468,-0.014013730696175371,-0.06861262999846904,-0.017386021104355578,-0.03322445744050794,0.11769484028811625,0.03260542236845018,0.07455246684217959,-0.015434297976456969,0.00014822809474281389,0.005294775441506719
LEP,,,,,,,,,,,,,,,-0.014042015733150722
IL7,-0.02069299403621517,-0.03488706146620908,-0.028036535326084133,,0.06979075005831616,-0.0425097277083011,-0.00470683951147725,0.0017754980382497494,-0.020126436262066023,,-0.026753823281875685,-0.042945340399161015,0.007920894640376756,-0.02488977968994525,0.03332698357768758
FABP5,0.015588803762415651,-0.004093445476381366,-0.03376096846352321,0.0609651257995755,-0.06582029461004471,-0.01485884227317014,0.02701825248168036,0.004773656568691195,0.04779927607819775,0.05496765137923681,-0.07163660934168092,-0.06294465247670576,0.03569268061835369,0.005017065179641147,0.0617179185984862
CCL4,-0.058104354889043454,-0.06406083988169153,0.04874077520106103,0.18274564096935272,-0.02662435954325893,0.027717496047270612,-0.01815022534199765,0.0043052495894891655,0.05332388143093485,-0.09865905519783116,0.007108061096913166,0.06727352795302269,0.05055910054070706,0.024980912858786203,0.048025241301032744
FBN1,0.04105604611500885,-0.03269888737656463,0.015052406328699416,0.06211139573340177,-0.027393471403785244,0.006755357461104879,0.05580624967412017,0.013571895954015265,-0.029446413443967284,-0.006959144866833952,-0.050428705668036006,0.07233693373141474,-0.03185792402276564,0.02165331442565614,0.006117395216063505
TCTN1,0.08402864448461114,0.01057538324952911,0.00866388024174053,-0.03589771683824609,0.016291748749414536,0.05361621241704744,0.10274169355162131,0.04482312377848691,-0.025950621235185403,0.12169616931725685,0.0441026552391412,0.004132066002053733,0.05756802063620944,0.028444632006243885,-0.0431903467084118
NCR3LG1,,,,,,,,,,,,-0.03631186425445361,-0.029432239809874586,0.022554761827840514,
BMP7,0.0578800335945107,0.005956765710859423,-0.003836712882147792,-0.022185976814928645,0.01069360311064037,-0.03900675385382059,0.021052245921522026,0.009079342525143974,-0.006133317879424701,0.09127819068093394,-0.008273577896406857,0.028695100964390534,-0.005845313407760838,0.05132297356442936,-0.01566333316278238
NLGN2,0.02841709037057729,-0.04492055166685635,-0.047959246418017805,0.057958296676574914,-0.0020571989902087324,-0.0025446268626129025,0.05891833363902446,0.08132368355197088,0.033454307799936314,0.08583932222831586,0.05206068904249735,0.007179275442570945,-0.006614923150456445,0.041342635439099586,-0.03870693821507235
CCL25,,-0.031212152337926364,,,-0.004724770695716781,,-0.023072318062903205,,-0.03313263947971576,-0.0242142908526624,,0.13756836252707497,0.07590340499226318,0.04007311190729907,-0.021740796063023513
NPNT,0.020086148248618495,-0.003212415195911461,0.024883018521937864,0.02201386980016944,0.011414340180210711,0.040489019007057196,0.15415907557369846,0.0280934336973652,0.006790029076401236,-0.0021549281066881153,-0.0383994837585503,-0.010304379253995402,-0.00368232996167414,-0.044716737144088844,0.0693118887038962
KITLG,0.04146475910052676,-0.057056766439968376,-0.028453083196191144,0.09470041774752976,0.01063500813127061,-0.032797531908119584,-0.0027316932838859485,0.024478661112963058,-0.03584739930544596,-0.03766907953666201,0.01055447733904423,-0.009124811951350146,-0.02545913617833479,-0.04897994764823484,-0.008954838978808395
MADCAM1,0.055651224569577905,-0.03253437545041511,-0.02693510107176732,-0.02525511001410187,0.030308285193303648,-0.010516545943041234,-0.029874033724423616,-0.007331517833746719,0.031316729491208124,0.03759742935280915,0.03470545270431102,-0.027507040459061747,0.08307530450128897,-0.013692343163984455,-0.03728508368224988
F12,0.0034856055387721134,0.02438952507233337,-0.02431005719654562,0.04359178633895102,0.03349513382717078,-0.006563235270290628,-0.04023406876423166,0.0587345077438315,0.013881287401344549,-0.09751897799340985,-0.03910065277467145,0.006696711008301129,0.051140306418689024,-0.003382550786582568,-0.020907667623901064
S100B,0.018249200415307552,0.020455708556777443,-0.030611951287784895,0.1343176925168947,-0.0747020815509567,-0.025103758643220335,0.023224190365559706,-0.010978104550443632,-0.09116225750470178,0.06726167710392719,-0.08487207450248571,0.011358325903630895,0.0960742327338251,0.029586227916280176,0.03808177985016492
IL27,,-0.020553236840583983,,,-0.024979897030121018,-0.008102451434586799,,-0.013192239472736787,,0.11045798862736429,,,0.1019789344708778,0.04574514994839822,0.11117452412780808
CD99,0.028803907404018357,0.011654423682891952,-0.013091256797904417,-0.08502325034374703,-0.03966810448533393,0.06009231980726523,0.11423366083379119,0.005760560119804939,0.05870409245821626,-0.02335794559607086,0.1265976303571056,0.06732945232405742,0.051055158130650966,-0.024862033694031126,-0.02736703626514148
PDGFB,-0.06603829073335227,-0.033020506435480455,0.005578538483648593,0.03847057209324839,-0.027668155468416403,-0.058072739103154164,-0.0213622370557955,0.02123358149355219,-0.02153845999155444,0.00480007303256501,-0.027506132111726898,0.059380428403151476,0.02767469589716467,0.0644992777317569,-0.021828120096423202
CLEC2D,0.0033354482248963324,-0.0022239408318827807,-0.004290769609430073,0.009134665618361555,-0.021168403853334187,-0.06449477568682035,0.05698824297603391,-0.014450646318420055,0.05143263341872362,0.07214520743839233,0.01590683469414964,0.034829699467404926,0.034206270290023814,0.01884386941935714,0.06995191395896146
F8,0.032106669908116385,0.014782820589113434,-0.03638016125064995,0.003688148540423253,-0.03354735802327581,-0.009222330614239433,0.05566834582472379,0.011048330507499583,0.0055975417413927035,-0.03681597472440041,0.04431082683334084,-0.032285202404849125,0.031881871424487375,0.03585243506736012,0.02270307812095658
C3,-0.05262307534951144,-0.05536791878451031,-0.03430820345076718,0.05319752568696383,-0.07712992463249867,-0.02586638071366859,0.06648884312051173,-0.010098882793512013,-0.010177561656094007,0.020237654585927196,-0.06266138427995514,-0.0024644821265099263,-0.012961606183713963,0.046410541355186956,-0.019833975996672453
DLK2,-0.041574683069513806,0.007769013129028825,0.13940815563643522,-0.037732943852835564,-0.017774489951456574,-0.0016551634212427656,-0.04741608327094419,0.08077192087804046,-0.02698678068451452,0.06407729069526687,-0.02646463403015147,-0.06347243991702183,0.0260677201645917,0.03200271770285252,-0.015632030053167663
TSLP,-0.037626420721551035,-0.023666488914125764,-0.014874597177205694,-0.026997838823646727,0.06060830606146618,-0.024186467524532275,0.09498117289321382,-0.025423188709544346,0.12358950738681797,0.04716461143570362,,-0.024123488450152927,0.00717025775483935,0.02568330775259699,-0.04203306697475936
OSM,0.06374558587847835,0.019475365875442522,-0.024468943357659922,0.13443661131004866,-0.013505781710085398,-0.004629117488326176,0.08517849747424877,-0.02992452252542055,0.008796640538345153,0.002843390733003656,-0.04015239082561952,0.014189503805410803,0.017035467102824373,0.006081974290082846,0.0630486658257969
PRND,,-0.015091293315186792,,,,,0.01774906209397589,,,,-0.031062062380175354,,,,0.02723883581788214
SLPI,0.036915921059253176,-0.03718653213135761,-0.024334538835312638,0.025729417049096225,0.04077614458446338,-0.015675959681069628,0.05185260674562276,0.005772503903034307,0.026312424390607218,0.04224805535386165,0.09915462766344241,0.026133761669665703,0.0007722312674012358,0.047126058631561434,0.06229831101575703
AFDN,0.05588491542141117,0.013968636426602394,0.01016858573411181,0.043031459591538715,-0.054875108422615025,0.04481351574935291,0.03277953442871852,-0.024273047370722868,0.06419523321129633,0.05109332063594718,-0.0068771903114211745,-0.00614846243673923,0.06460093086937557,-0.024344422640528766,-0.018542182732382433
KISS1,,,-0.03727403547518526,,0.013096212601561656,,,,0.013550846458053219,0.06735913529649334,,-0.03133202338564334,-0.003174748655113596,-0.01683064123123477,
ULBP2,-0.025637975572536078,0.0033499313577885865,0.02809746721724284,-0.052607111127565116,0.06803458367847,0.10126649774627432,0.056076172140507786,-0.001410067149195241,-0.000469676942931789,-0.002312813289372585,0.013787636321867662,0.006077430670640039,0.08562582802823032,0.0060168196610888265,0.00300484065896429
ICAM4,,-0.01356012218880307,-0.02161135917500634,,-0.01156395658568156,-0.02089213342997284,,-0.01530626456779702,,,,,-0.019262297145708797,,0.10616250252414419
TDGF1,,,,,,,,-0.011403270890002603,,,,,,,
ANGPTL1,-0.007087842187377452,-0.0350405456508998,0.003350321434871249,,0.014704588856827353,-0.021861214040150893,0.02413764983854704,-0.011081520493583415,-0.02584842901709362,,-0.00356195319329928,0.036201200015264716,0.09720063537689194,0.07970062879300398,-0.0247844053249079
LTBP1,-0.05261588127176692,0.057329117241607254,-0.004785469173632025,-0.022981124930737916,0.03505369930750148,-0.030679241323877803,0.10675210493654567,-0.022278839102654723,-0.020696371304595503,0.02546029501992452,0.042503103915062755,0.05000690906388912,0.06583340647843998,-0.0031757917291488844,0.00020277067358422798
CD160,,,0.06185295558964566,,,,,,,,,,,,
NTN4,0.00811925350326653,0.03315978256650299,-0.033284675289679544,0.07488304208659524,-0.023451251308839696,-0.05392310456923521,-0.04274781756839289,-0.002626933403031868,-0.012134083683463652,0.048556927208262504,-0.030034581792109306,-0.022568538733079454,0.06301500620801286,0.028472826161918433,-0.018547875446896272
APP,0.014469540672682742,0.08427651840774257,0.049519848148053006,-0.012323268970039955,-0.027776683342358707,-0.03879446803790118,-0.06041187661778038,-0.0036617806635529113,-0.029059637847983738,-0.022308744899005774,0.07996523283294381,0.06062228958705955,-0.024753171355892375,0.06647574167586341,0.006861734844591909
RIMS2,-0.044694566469471224,0.021108118184599678,0.002279812873817221,0.10939972912535675,-0.028765417765497497,-0.0033016447759276787,-0.07697861375085215,-0.006508986371473478,-0.05034878554038045,-0.04897300411004807,-0.021725629085337626,0.022078850480252838,0.0026091090672394268,-0.013796078113851206,-0.0172570049868033
WNT7A,0.13791989590056106,0.0018883896016094505,0.07243894825406759,-0.026485244700829535,-0.006724155509272259,-0.0395014012586451,0.03551004359753911,0.023672523191250575,0.04083752797716635,-0.019998206861006174,-0.03106207185626463,0.08156188297544649,0.02274321830068103,0.04475359247084109,-0.02397236439265757
GAST,,,,,,,,,,,,,-0.02195625858442933,,-0.019226690723281162
GPI,0.020874453865210914,-0.002874963029019198,0.00034224746791726787,-0.08087085733390809,0.035402129697421895,0.05996596454182557,-0.0482162758576308,0.041519315743252176,0.05132279167619529,-0.013613077267749449,0.07976463827227782,-0.0005647271038454963,-0.037233174300568335,0.05308282203362648,0.021010836499330384
IL1B,0.04940044252928897,-0.00223427520866196,-0.03812702685820747,0.017417630505702258,-0.007544874378960265,0.001713757064988431,0.015821431159508705,0.019121699622049564,0.06278386545060104,-0.06565916052997806,-0.08009988474103363,0.10028771182708719,0.029461448464660967,-0.011687548453682941,0.010502429001749374
SFTPA2,,,,,,,,,0.027022139833687137,,,-0.02226974673040274,-0.018973148102538195,0.03984659974534761,
HAS2,0.07248286113855429,0.02998901275426343,0.07427901260937601,0.02580095593073877,0.0024686115381821155,0.10906814834134364,0.10483337898457161,0.05662989757148455,0.05583689008193221,0.024016665249328682,0.02055902538006188,-0.028329198303325063,-0.03684555690544478,0.013767137665658302,0.06552601687386224
IL11,,-0.02055324212514779,,-0.04357498161482747,0.003427509873358279,0.09566481057991964,-0.03061266185763609,0.03925823949277278,-0.01792612291836426,-0.056038327420645816,,0.03085431476897618,0.006471134523978472,0.06346500296583771,0.050954412473850456
SEMA4B,0.006021407801219525,-0.005190636648716639,0.022101171526555646,-0.04536943069032678,-0.03377087352210467,0.07590025134168853,0.11779741125068902,0.009087155463935853,0.03591975697263098,0.026908554231426893,0.0639326069673051,0.013964516246723556,0.049218200757263866,-0.009572460313224162,-0.01906314904475533
FGF12,-0.002826315102282451,-0.0040508301798158446,-0.007660005819476079,0.11952509894119683,-0.009292073019281399,-0.019173587502512832,-0.08675673515980319,0.03808167824603974,-0.029568455629456515,0.016370613972464122,0.0069674258149258145,0.028006850698067878,0.021221480930195897,-0.032199280084562264,-0.03340816947205062
CP,-0.04505911504173552,-0.02071162042047359,0.021564060828785748,0.006078591394905198,-0.03291918813848601,0.03315430467163372,0.020059851049868235,0.013626806796286556,0.0549589664488895,-0.003922264369889153,0.013109826311354834,0.05551851900477441,-0.048900234112291344,-0.04403228156057105,-0.004157124871881638
NLGN3,0.02593886660211866,-0.046823261597339766,-0.06140053300502785,0.14151701225572821,-0.005736285645120417,0.0003516848578975648,0.0705436762742202,0.01371070938281826,0.0026553038763934356,0.006486301200450781,0.004040079656374686,0.01077543340939705,0.08933174034227563,0.045387011442987735,0.01574930474787935
GZMB,,-0.028216893005473292,-0.014874597177205694,-0.02434399894870309,-0.014696514425466422,-0.020498905123043965,,-0.02588902299741523,,,,0.08077563989832288,-0.012032145676945709,-0.028996494351840107,0.01955780494921023
PROC,-0.0275477858988295,-0.028112638046884086,0.027485613447028857,,-0.006069640749446991,-0.023391464247046967,-0.013796023694704158,-0.02209416810480565,0.00023376103564462226,-0.03127766079089716,-0.015606087854056585,-0.03154415686932277,-0.023193284377765057,-0.01143477106153513,-0.02765579781478958
TNFSF11,,-0.013957880635830885,,,,,,,,,,-0.021079029865658884,0.014045861107957528,,0.041828706935132604
AGT,0.044376119008579115,0.018094331033074413,0.005422099000779327,-0.002630624238631682,-0.021388175719027964,-0.06144151672425606,0.08819879847002102,-0.00303699252022885,0.0482504561947485,-0.038510531137493885,0.03623133862397092,0.04912189336618805,-0.0501660539180685,0.05789285073698752,0.06674228802790967
PTHLH,0.03528839387466905,0.011233775782880808,0.05279496978897963,-0.022838321882041795,0.018930999856706533,-0.06727438504823478,0.028466898225691994,0.01590528316124637,0.027028712666000293,0.04231956656668749,0.0022438265656450716,0.0017848217094737356,0.012294427128403907,-0.026876179351094015,0.006999816908534867
COL1A1,-0.030485147890166295,-0.026757798937683923,-0.005561611398987905,0.00653457983259517,-0.05821766874700926,-0.02151351479373912,0.1008670961163656,0.030886307845941176,-0.019045740057108063,0.010202425740567008,-0.04981053922125373,0.030775829724754553,-0.033018916932929264,0.04072035445039688,-0.06928238138658324
LAMB2,0.12036144649673375,-0.04800889690742735,0.02056118344338714,-0.0678326254942136,0.05037350400173915,-0.016870431713148004,0.09643019206110456,0.057428534933699885,0.02033468835074351,-0.042201321605784395,0.0880440927627684,0.012130732642658135,-0.016898095412387796,-0.03698173335175869,-0.055090155616382856
DSC2,-0.005514473081291458,-0.023938830453966845,0.001936903439925966,-0.005255847016726107,0.008701665503226517,-0.015584909860572862,0.050201557877129654,0.007699460057412519,0.0656030654208887,-0.0927778913045833,0.05743194959696955,-0.030242549427906554,0.046885052701269476,0.06267506028155571,-0.03502216873991268
WNT5B,-0.014287829374306896,-0.029242707510825777,0.09714461362132092,-0.030228600264671945,-0.02588616056294586,-0.0016431781249478996,0.04946940605006604,0.0584845218458165,0.004217764513533436,0.04539295096752051,0.03716164060222606,-0.028620625399502504,0.04187727404843658,0.00624272463200521,0.0282765897280937
LEFTY1,,-0.02117097041284413,-0.01763881470515795,-0.001538035404248351,-0.012818866540218304,0.010831343135449013,0.013780397553431006,-0.008144127718549953,0.03691862848686056,0.02887547302126383,0.010194850344031184,-0.00851342324558644,0.1370988200133867,-0.03318869904178112,-0.02889346544155248
FGL1,,-0.026398529018632065,,,-0.012581996589095572,-0.023686280763071662,0.05254210258185625,,-0.018386068605132706,,,0.05421561667247451,-0.030767572594122803,-0.019252854546638543,
CXCL5,-0.022265283119898862,-0.022396055115062204,0.0015432338471755062,,0.03760046666414101,0.027906176536714115,-0.019868475656486403,-0.013892230315744093,,-0.034209062823317406,,0.05783836331526065,-0.0309084557230854,-0.007518032708181862,-0.02416508539602098
S100A1,-0.02824745750089302,0.04305906800978552,0.04359495314697325,0.02901579881197457,-0.01835362908410826,0.0076170529478502705,-0.08970046792616204,-0.018991822248460355,-0.01411371393023776,-0.02571143789937792,0.09115434162314763,0.040426097874059444,0.04660496300088372,-0.01556978005659474,0.04714034302286319
C4BPA,,,,,-0.012759108639409477,,,-0.016512119011164665,,,,,,,-0.014042012291908676
NPTX1,-0.016157380609359836,0.01861780708191071,-0.01484563665411031,-0.02056593224378718,-0.024716561675937304,-0.05540580263557623,-0.08316557492073876,0.015383881239151763,0.035850192531782614,0.014651214972180462,0.023176885707881168,0.02607580820637467,0.0024732630756845483,-0.003939389001981309,
TGS1,0.04483014250046773,0.013318455863837517,0.010240071335780802,-0.03185932139288977,-0.022093229028850116,-0.06748463905802816,0.05604498947411189,0.025745993857769395,-0.002135714980509675,0.06946182284571807,0.059556290157995136,0.05159541489192351,-0.004605637053536135,0.012856694534104053,0.08136276869245739
SST,-0.04527237358011766,-0.05414075807851375,0.0036694752847125913,-0.02452855142433044,-0.0012805169036762597,-0.023776208422683305,-0.09514227014467097,-0.04335630554756646,-0.051784799921548115,,,0.06088567893320277,-0.01987969185764946,-0.02645095814584163,
IL34,-0.02054084139730075,-0.01294319932339321,-0.012465452393935556,0.019121609815332313,-0.02207009213370977,-0.01096247646402875,-0.08406348340200388,0.006645500016452281,-0.007038570030092188,0.0011863830029529103,-0.016010141658074586,0.012288097281592665,-0.0011991271900109706,0.059312903188603876,-0.036861685115703
DHH,,,,-0.018301493884960048,,,,,,,,0.10567620410856932,0.047649505054626375,0.06131097043921039,-0.0207384098785809
XCL2,,-0.015628765685802223,,,,-0.032231192496024304,,-0.0024587556821043105,,,,,,,0.041723685565020846
RSPO1,,,,,,,,,0.003237414059035439,,,,,,
TF,-0.01894587718723531,-0.02208263243663235,-0.010936960809683103,0.05217416057388064,-0.024220266962508275,0.008187799055999905,-0.07684861480196235,-0.018149915517883215,0.002214460976106375,0.040741199834066294,-0.03467072086673713,-0.018746447119504905,0.019850255805056453,0.0056268453832484435,0.016686978571913855
IL33,-0.02756521412667111,-0.01375992485440905,0.05323418114655048,-0.03367091844764496,0.055085108250287756,-0.036928806809192846,0.04527319433083451,-0.0015126922965809978,0.051268212917490674,0.03955527151458187,0.02604711495121728,0.006246417763768394,-0.008267306125903238,-0.03191677247854489,-0.01291765742756458
RBP4,-0.02817270170364651,0.009776609536531285,-0.015505028174956725,-0.020349845404318005,0.0006992928408140859,-0.0007412228904223853,-0.04226865333242564,-0.01955918005118776,-0.05027508519684419,-0.012676089694671608,-0.004275691305434541,0.008745075680491337,0.10075174951366964,0.02673154460731277,0.0059758261852367565
CCL19,,,0.07800134544438184,,,,,-0.01054884517346197,,,-0.019157280243362603,,,,-0.026844452467598447
CCL20,-0.0355582955818168,0.004392463802167443,-0.01708222164735034,-0.05981946764770397,0.012238788845583166,0.05736161240751995,0.0029964197666383042,-0.0038824397278485793,-0.01672385684531328,0.027578867972227653,,0.07704614272812824,-0.08576154544448338,-0.02447983619654092,-0.04774610981683911
NAMPT,0.001201159696357851,-0.03269153836954011,-0.04512610059614117,-0.06566755437229134,0.06389101303410927,0.06644691523083165,0.05741073564561933,0.04277563848695205,0.023260059466022248,-0.09649296123243661,-0.021419826583804175,-0.006690593429404421,-0.0882981534724578,0.004591368111254907,0.03208110857791175
