,UKF248,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
MADCAM1,-0.006066287267081715,0.028394313974543204,0.027545934921901865,0.03347794386755185,-0.0007580526347198043,0.05145007942482749,0.01723823986702924,-0.08158013535349279,0.10843079422319031,-0.021872891641015954,-0.005957203230479479,-0.015018263834663204,0.04812396201996731,
F12,0.007987152276656227,-0.0266763090120419,0.003084752518380147,0.047205032158600085,-0.0011055313914338128,-0.030630596388421177,-0.007763993466963422,-0.12848584119664908,0.010798585501348207,-0.005416442074414526,0.040521994924489775,-0.06894856210434736,-0.05676319097119,-0.06873239950010131
S100B,0.010771578842332657,-0.10386255568149896,0.03317140642652299,-0.06171021918389792,0.027733990668129555,-0.06841095376127299,-0.1362097922376901,0.02598172004140157,0.09378426187311,0.021947243279383345,0.06221867321508839,0.06317788852667326,0.09020410686789454,0.10571634072717148
IL27,-0.023413599710259376,-0.029205595693017856,,-0.013506325406977174,,,-0.025635753610066956,0.09370314813528094,,-0.026530108439244485,,-0.014035571752314738,-0.032943223070050855,
CD99,0.015476984470735039,-0.06321314287056298,-0.004723246237631982,-0.04716847903129812,-0.005814672614644982,-0.03587885920369996,0.11019565725329812,-0.016456415700522514,-0.05488345562323464,0.0047954809308277295,-0.0002842892675949401,0.07244827397936755,-0.009435355285728983,0.06344912634517595
PDGFB,-0.029615444778196838,-0.06808277801044992,0.009611393000906849,0.02983438061714526,0.012106512071088224,0.03547698743201184,0.101113733508602,-0.008843631321746795,0.033900155711822776,0.013008364194784468,-0.0033758601509702325,0.026608457147904246,0.0538213206300436,0.0041458037273890535
CLEC2D,0.0064652152398532725,-0.03391520573089818,0.055948962597340265,0.0049611257528591555,-0.007853606479516897,0.05120625164680465,0.06811402620473316,-0.051988712485746776,0.013028696851386945,0.03420280151670915,-0.009217610807857471,0.034812659021369485,-0.02143629591458129,0.07963506675441241
F8,0.008211561185468907,0.005725286266234407,0.010874144796046741,-0.03619694990378559,0.016750634867833757,-0.012085460114444996,0.06091623315988184,0.0333162292153784,0.06365420344908981,0.006428474518317469,0.04299870642314571,0.023911456340272415,0.035319316434563534,-0.09019087907961018
C3,-0.09642236665840903,-0.08590986430865546,0.014728225397521758,-0.07146983594714267,-0.01827334793132102,-0.024090518997899272,-0.013756402780612322,-0.15442069629499364,0.03267003507106289,-0.005342902572741152,-0.006017052097439359,0.039463708318083573,-0.01762947455809885,0.12259200249598858
DLK2,0.05373055031848399,-0.020781293315416616,0.014792029648356929,0.03651273593837509,-0.0008056544860506653,-0.009867683769806795,-0.023691404079583023,0.06829674902744538,0.08640453987136085,0.005625340858227314,-0.02040953154146795,-0.028226290584673894,0.020851650736271283,-0.05804213761994045
TSLP,0.03576999832713828,0.14353519123064867,0.014924614962582333,-0.014530485229678551,-0.027305850834887433,-0.027346922978178794,-0.034162953646976385,0.0966221266248063,0.029352014866586423,0.02778967936911583,0.08909155408354022,-0.03209993031098229,0.02093620139438452,-0.02029623866788151
OSM,-0.03530998908720887,-0.012578636540341994,-0.05565408148382383,-0.0033383415929405494,,0.029071856179630318,0.04328522973722487,-0.0562025739798502,0.031218773393289625,-0.003319067286941192,0.027998205660794452,-0.03880558389725001,0.0011449501736003514,0.13764601318035324
PRND,-0.017191525769517536,,-0.018993978190418054,,,,,,,,,,-0.024036938234276228,
SLPI,-0.02449827443593163,0.07705228867750984,0.008217900587240343,-0.014853928277602358,0.10759991748999459,0.036327814798037907,0.08270697112523051,0.005715271101153455,-0.10263341378497107,-0.003172056456951607,0.046289586439910595,0.009690088321982702,-0.0171344508005876,
AFDN,0.05394418581830728,0.032421350127655665,0.0436121579331212,-0.057902204141309206,-0.03411298769647953,0.04763546139038421,0.017937030556845895,0.01410646784078162,0.06823410463418514,0.03139943746328747,0.015747028613718145,-0.05119951811257268,0.033518844183043385,0.03351742281873084
KISS1,,-0.021726901443175187,,,,0.06659537866381925,,0.09094341828338198,0.07557390906267313,0.060361395269735676,,-0.01846046417987158,,
ULBP2,-0.0072309795862983825,0.06872221930730366,-0.02431096252899877,0.020902694937556743,0.001319313192785452,0.03501191583408298,-0.0033446954264524744,0.02506179203903035,-0.03219855515083935,0.0314519046000735,-0.02861707627350931,-0.05051437892140306,0.003026598727263347,
ICAM4,-0.015447263874463303,0.008213282063386857,,0.05624778579038639,,,,,,-0.01835760023032557,,,-0.022017719035089093,
TDGF1,,,,0.08356982146572789,-0.017680386077095288,,,,,,,,,
ANGPTL1,-0.001280724194066806,0.051713327109536564,0.04806893881333049,0.03398756925269661,-0.012259156788970726,0.040445269864519566,-0.026740701090864644,,0.0848735255232219,-0.035542903281503495,0.009954293691464059,-0.02273056630572194,0.007772975951988517,-0.06629925896324618
LTBP1,-0.05273932140448818,0.024302230933541526,0.014694557631876692,-0.028576401021645638,0.025697086012421603,0.02752400296218815,0.05422769384014269,-0.008512673809031566,0.0011167634070577246,0.019263954340845064,0.009638633736588634,0.018447021924017745,0.0265532455051643,-0.10459649440118211
NTN4,0.027403313829567986,0.06095645680375641,0.038421321249654604,0.014728937012872296,-0.01534065828058614,-0.051409128024617314,-0.047159860179533046,-0.05223593427079839,0.11080081782306046,0.027584591492805472,-0.05695550848916922,-0.04654026758053462,0.04139553168698719,0.007108483848498217
APP,-0.04733268837452752,-0.09025884458665796,-0.027047397356775582,0.01144984200277923,0.002915318606043816,-0.03440708091449246,-0.0019308393403713925,-0.008343262256720049,-0.009187603419082105,-0.013242848777383015,-0.0009658919886454877,0.011693129381937702,-0.012789068037439129,-0.05761824361093937
RIMS2,0.05277887993792907,-0.016635174547552513,0.016076093292596166,0.04548286342234393,-0.01972599246158571,-0.011027816715564373,-0.0170339521892505,-0.033744131787290486,0.043322956636305296,-0.016821025762231476,-0.02692051803937413,-0.04645470422897777,0.04832651324785441,-0.014648108080296646
WNT7A,0.05411472045403717,0.027260478027340544,-0.003279826811358309,0.04372292041100196,-0.015156025060093815,-0.012856590939543912,0.029048609994685642,0.08448270974939039,0.008935472265288057,0.035244313340339,-0.007969671408959515,0.008036042128650748,0.029295563087848867,-0.04423636034276678
GAST,,,,,,,,,,-0.020925033738065934,-0.022082790412924224,,0.05742176321107433,
GPI,0.06583955991136638,0.05107686889985162,0.0016087999676248337,0.04076975651228542,0.035338385760552496,0.047205531714744724,-0.056640292446636896,0.08698172007068915,-0.043921189283021786,0.014248131287609534,0.04093583827993766,0.001220514688123209,-0.07761429645564262,-0.0991479952219274
IL1B,-0.06241920270086631,-0.07636808872997705,0.004539011245442114,-0.02567577053484885,0.05816941344445268,0.026441773627431744,0.02721195627232118,0.011641319335573391,-0.04742310785287193,0.05585788251847669,-0.001560278915876901,-0.027163104643119548,0.05482246924623494,0.07700372680234398
SFTPA2,,,,,,-0.018634364046815496,,,0.027022817216485504,0.02590689629181256,,-0.015018264877236993,,
HAS2,0.012274240786542129,-0.03482232131493002,-0.02984840405246903,-0.02822733425160668,0.03867636514898466,0.0036423313422494475,0.12098879550953826,-0.0660420227975175,-0.07670716553640243,-0.03163794741722277,0.024867691446280118,0.013412726487774852,0.04690235897515499,
IL11,-0.02341360573026793,0.029274655309954475,0.027733853004914568,0.05108609870936627,,-0.02092846369735443,0.042638525852033114,-0.01501308837838075,0.039888699180200306,-0.03787392533617345,0.020995928382628978,-0.023105630110986795,-0.02892293839109797,
SEMA4B,-0.03760543381651306,-0.0584269264863732,-0.031290966551946034,-0.011571894723766005,0.009194558265427758,0.050993207492451176,-0.004520342880054796,0.07243560063556718,-0.02814740239936452,0.06389869988273401,-0.04959119531425489,0.022962228877194114,0.035311700324645694,-0.0424571800756095
FGF12,-0.0001998062038762523,0.016360902620133084,-0.0032875617709001094,0.028175260011002116,0.028882421162285107,-0.0010227513196468178,0.05698196886637107,-0.022903758612052363,0.07998755847590344,0.025380321504163236,-0.0106148570648432,0.007575480151801437,0.0162997451679289,-0.05928826896302927
CP,-0.058769614647573555,-0.055730040360891075,0.06771681269845775,-0.05603258974594141,0.03669963183944878,0.04543690383979793,0.0057284211609191,0.015688629405101417,-0.04663997564633671,0.013437849690749595,-0.04168100848890161,-0.03699322337677029,0.008181500438297675,-0.04081055134248882
NLGN3,0.0288914874913791,-0.06320545482837886,-0.03824647539350845,-0.001647734351040863,0.04600493845382105,0.005011301596545248,-0.006282520437144192,0.0043462945079853,0.0908057945282298,0.06991307605915531,0.058819136228872526,0.03299166086044994,0.05262155583440797,0.07504202062756497
GZMB,-0.032143795306870886,-0.017182635216198786,,0.018130020003480213,0.06158926894705012,,,,-0.02682300703639253,-0.02593983724526375,,-0.02019612039445557,0.02844819162641259,
PROC,0.06460445656698922,-0.032336845817758655,0.027782829742451786,-0.009737873486162143,-0.011850578514391136,0.02342149758848087,-0.020884554880153606,-0.0018542435646585905,0.04141604421637826,0.016312916323377252,0.01115506203721935,0.025730618168139544,-0.03639325220151743,
TNFSF11,0.0691742530225757,,,,,,0.02350525045594809,,0.03060131525630759,-0.004112435698027177,,,0.021098535418963473,
AGT,0.017771661031097133,-0.07049901666590819,0.024597363258966352,-0.022857781745281785,0.0026681538056093665,0.006169348671468829,0.06427083848823503,-0.10349602562481329,-0.052142224909905194,0.05761967165455077,0.01634391017196899,0.017035078148329875,0.027133153197972753,0.08623134210447159
PTHLH,-0.009141123536012699,0.08375224266165562,0.023400978012265625,-0.047181899503027445,-0.0028184052365387868,0.025291284764291457,0.09303927604990407,-0.03262177972234221,0.05954749054462319,0.0690233620700155,0.034389013299019465,0.024298353535490553,0.02752119128784254,-0.007993359160391155
COL1A1,-0.05234232702749957,-0.004940676594819913,-0.03246481433264396,-0.04357937640543245,0.00935503137344827,0.0555796099492662,0.06581016273012442,-0.14685794145016778,-0.04730037632374742,0.00917530134451943,-0.033449191412210554,0.014225227630930587,-0.06046558676397736,0.008751525041953343
LAMB2,-0.008376848511565116,-0.08430686217608344,0.017394731005755493,-0.03979135865025446,-0.00601149281376327,0.010543143482757858,0.05569441421655789,-0.060496094584122674,-0.003251398063336952,0.002076432465003004,0.010564746654132578,0.019782902143956508,0.01916096904009186,-0.002123184363959405
DSC2,-0.022064006165139025,-0.011149638391239372,-0.013521268805993258,0.03982000235730903,-0.03952121922137838,-0.009561112497256557,0.003185567721626224,-0.05357150776217856,0.03269479160111701,0.027712837584327528,0.0008373700525236479,0.030553478252344536,0.04276294990917364,-0.06942914943595267
WNT5B,-0.011339779895354464,0.0970386455189702,-0.031488587332682644,0.016818985258606343,0.029355882273501555,-0.009575476189684459,0.04773229961936019,-0.004140465256675345,0.029832932951928934,0.02614274232841311,0.05195409155948205,-0.005826180248726548,-0.03568360295392218,-0.04286624142394305
LEFTY1,0.12393578279424561,0.002790429605057451,0.04707599549994146,-0.021996926848932417,-0.021229801597723138,0.0176032770867645,-0.027455183181717982,-0.07980281426561256,0.005541551538324612,0.04122101385033603,0.08790814487393597,0.004534663558070964,0.005274775262770114,
FGL1,-0.01891013218378438,0.004897953558618205,-0.02402637655469284,,,-0.021465442979049912,,,0.023924866581041346,0.0124741042692202,0.035865982924486485,-0.0038500911039363954,,-0.04814696621525359
CXCL5,0.0015741081323508435,0.07038059866777052,-0.01879155717509099,-0.014222981902419001,0.027782306677151015,,-0.032673726465120095,0.033157908461197545,-0.0351967687816968,-0.03503116686448065,-0.005532617093649033,0.009441015554762282,0.07400421908592152,-0.04286628975782105
S100A1,0.06956924630712377,-0.02533456160825639,0.004330532569317845,-0.06549233414407479,0.012137689375573331,0.0067561924730376735,-0.11624137045191364,-0.04293836244871205,0.026777566270447275,0.025879575117920873,0.017620575195355172,-0.028157177783332384,0.09824089572859232,0.031461409528993164
C4BPA,,-0.037636158328581026,,0.06324521466552535,,,-0.024874611095579525,,,,,,-0.018478385551508218,
NPTX1,-0.032095624460531734,-0.028897713483707968,0.0020513138209780966,0.04974386382257994,0.0001359039713444225,0.022124482230556682,0.054016738928209074,0.0610550501662129,-0.023017679433756634,0.06231285622340054,-0.018327143292302714,-0.030641668652883505,,-0.05732889455270868
TGS1,-0.02831970290257765,0.02323040729186908,0.010103506059737517,0.010317821883652002,0.011488240378939614,0.04917703614674838,0.009948069273862482,0.012009765997273873,0.013930175134299698,-0.0021527208882485154,0.09185399666925784,-0.007623358936367385,0.042518869490753404,-0.0881341759375152
SST,-0.010971947437139543,-0.03632901630270614,0.0173576733839122,0.09127079646724896,-0.05441448871457405,0.0070788824962106115,,,0.06353957269658198,-0.026800405753342825,0.09964181697924283,-0.050034153984400136,,0.019297197417523147
IL34,0.015651650892205594,-0.009213194277529884,-0.01066262155252912,0.004774086653884412,0.025277491331374167,0.008651511002320906,0.08132607376532602,0.049739919050107946,0.050908433832685285,0.026626517080248265,0.007955980476762043,0.037693593922965424,0.07769344908928813,-0.06430703603517572
DHH,,,,,,,0.08577134281411558,,0.028694548102321037,0.029244032175641574,-0.03228059177511477,0.024196915782269186,0.06403422089826062,
XCL2,-0.01780379735664124,,,0.04362032790877065,,,,,,,,,0.0029214893699987246,
RSPO1,,,,,,0.0485252332724855,,,,,,,,
TF,0.02306109146307273,-0.023077769509558543,0.009663601239981655,-0.055759811376635646,0.03233636736839539,0.015937606249513386,-0.03959597368328683,-0.09011727256848392,0.08215715929130517,0.014892805298966158,0.0463288156148796,-0.005223463548665618,-0.011301568825651056,0.12507272463570654
IL33,-0.02929116576793282,-0.07185795720946939,0.022063688765458413,-0.06708145112918147,-0.04414258046631682,0.04557392245069691,0.0055542848111593875,-0.04642283035672502,0.017315107151098533,0.044690759016104295,-0.05624155864637244,0.013385454014537846,-0.045385344006361614,0.045107604621242366
RBP4,0.08845211814469621,-0.017042010345645762,0.03498404930793749,0.07450294139239999,0.010155872738755243,-0.011173135743035512,-0.0035059697634386047,-0.038349194847492794,0.09570837606533682,-0.018869879476668842,-0.02429129813448988,0.021753662626905246,0.017186376177331777,-0.0323106070189055
CCL19,,,,-0.010799996154939465,-0.025615489559492378,,,,,,,,0.023531966614827628,
CCL20,0.042863436548277296,-0.01569851048110961,-0.017313049921643106,0.0281633149360097,,0.03309784929878985,,0.025762791771035395,-0.00860750657823217,0.01433959076710875,0.10500427783168007,0.0005229866242418672,0.043122590431925456,
NAMPT,-0.05084355880212588,0.06203530617858636,-0.021216509825249707,0.004749759929640932,0.017721032784056855,-0.03479685766892881,-0.01875186381370736,-0.09582658307379109,-0.05297886956656557,0.005710457448878085,0.07506484601937616,0.0003752304931904083,-0.07900187361921883,0.020271658692902168
