,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
APOC2,0.06757919282675134,-0.010411093919194881,0.00958539783353469,-0.004488031829086294,0.050929065815142005,-0.009173479892799798,-0.011749898024282711,-0.017996264441820006,-0.011835785322718211,-0.0361707016198867,0.02365621435869257,0.0727178469816733,0.05360579190516166,0.021832608161109802,0.05107406686063679,-0.06703322372263075
BST2,0.0403403591929213,-0.033756729842970755,0.07305158810629418,0.028084550301525648,-0.036439973507964164,0.009268588482842607,0.020605733346704472,-0.035739991467210755,-0.013813235760702182,-0.10814496594382103,0.14211247507410496,0.031603726933614705,0.05486235017213951,-0.021766692674905212,-0.052358157248877144,0.03559489570883109
COL5A1,-0.015511031460236703,-0.03702372346523873,-0.030595310375400486,0.005484911571053423,0.043522841877950594,-0.026014762384116263,-0.0906011035133135,-0.04776982633944441,-0.05474036836220894,-0.03507344502730088,-0.055098800203352165,-0.049852498900083544,-0.08914609513575505,-0.014100498550717116,0.00346954364436545,-0.054797885408133046
CALM3,-0.03965282996854463,0.0040911369118725675,0.0037784502867735346,0.06759312908963529,0.06541001294568566,0.02071248512606284,0.12383078773796907,-0.025499736718953774,0.0048649004590868615,0.12606084099148102,0.03487824331819973,0.045480817054236046,0.10309623587036576,-0.036794031080736284,0.054019986391827805,0.027078485426932957
THBS2,0.03487708674072585,0.025874344349124133,0.0004859067992821567,0.0016137182306084554,-0.04927661009596236,-0.007637673928983589,-0.0037662810094859864,-0.02987206256999033,-0.014733820519771885,-0.10233878546540767,0.038961156200030676,0.004774244702623718,-0.01908251333440738,0.0012539285817154953,-0.018335118201200908,-0.017755241455857433
SERPINE2,0.009789126705208834,0.07278951678960925,0.002464205481136331,0.03188074312575334,0.022526034498781402,0.03186179124686436,0.030794044183777625,-0.024234251915606218,-0.000589267645421137,-0.028379926620478516,0.039873888093367414,0.04873978645057393,-0.025719712638352363,-0.02707687829288651,-0.03289453716522716,0.0008516028151159399
EFNB2,-0.017146981626817687,-0.022985544234214974,0.042945876797828464,-0.030555541910060942,0.0534404538782494,-0.0339947887914995,-0.01799617840795926,-0.012763091581758656,-0.004148161007712849,-0.009326313074231303,0.08370651942200677,-0.020576978294695444,-0.05941322331150785,0.0018573502382729199,-0.022217759041958333,-0.016774779446410204
PROK1,,-0.03143785600669872,0.02391320805869444,0.02845986458102739,0.06954580394830207,,0.02567960269562651,,,,,0.03544846892563941,-0.02099475153705475,-0.017376677081864574,-0.022159655799866264,0.0003103300340052322
LACRT,,,,,,,,-0.026707762376255738,,,,,,,,
MMP9,-0.026841961448335876,0.012552604221213093,-0.01273224377130984,0.011588853509248298,0.027367673801625487,-0.06202967281126428,-0.02424440461480311,,0.006082474427468705,0.03894695132722414,0.008361492243408404,-0.08073640818691973,-0.07489756820554574,-0.010056689277646698,0.031064871704286148,0.008448234189697543
DMP1,,-0.023025192405662854,,,,,,,,,,,,,,-0.019376011236639956
NPPA,-0.0334630007044775,-0.032306884973693537,-0.023443255772584548,-0.02732747185444318,0.04070789209333915,-0.03465204336472413,0.03202883357152907,0.008602236063274453,0.008070335127699823,0.03008442294983728,0.02090258649714891,0.03630955034236012,0.0375750129037858,0.0678790258208435,0.03657112109600364,0.021043391042103593
APOB,,,-0.012920166753624495,,,-0.0003546071692087768,0.0657471341205931,-0.030309979209566178,,,,,,-0.01906795918426634,,0.04529064859837082
C4B,0.16976913712195166,,-0.014837724782374632,-0.028191210767347322,,,-0.019073847277093024,,,-0.023858988709502982,,,,-0.019298346061100303,0.0830120370604092,
NTNG2,0.02554707016920006,-0.04732788042902746,0.006287630909034995,0.03356853840195173,-0.020844923864669344,-0.016649430673119116,0.015829308915741264,0.03823953691027595,0.09637241395558839,-0.06005406785644547,0.06024331325244998,0.06487618651142736,0.019895059264394187,0.0023050396632740434,0.05215812966929563,0.003257020461285576
LAMA1,0.006749531988514806,-0.07096269627207354,0.012459488779470517,-0.03194662892027473,-0.03689911087944866,-0.007782916087474531,-0.001920156280839204,0.04244420102841226,-0.008316282690130948,0.024865769559803855,0.01739911939309432,-0.018101402531703104,0.0038783835946413023,0.009069545839660277,-0.02409076338185673,-0.024292687254892687
UCN,-0.007772589606019276,-0.02801552332564041,0.11207505929583896,0.048597200792323145,0.023024470254705554,-0.010489211461064404,-0.023159013013506976,-0.016664304930756473,-0.015504664629523452,-0.0364161805950021,0.031107844727211478,-0.03199479890135938,0.013585075079684988,-0.037277131387369884,-0.042322179388715124,-0.018258407178014812
ARTN,0.051529405623755006,-0.030537726819346606,,-0.01711205173631164,-0.023151352423407594,-0.016660181716138166,0.045329558188918935,,0.058079178527687896,-0.015968594867907995,-0.020577833496371246,0.03772203353151462,-0.008259336074591233,0.05825303236894606,0.04647069741122666,0.028071297678661313
PDGFD,0.01615915995867148,-0.03125759587975085,-0.02637233255906498,0.039689740477412104,0.036321739756903705,-0.014135958985617921,0.06743673561081663,-0.03830261411951364,-0.023709080010152955,-0.03244306015812301,-0.07717289302525637,-0.005249597292502984,0.06666185499435096,-0.0019057521126242475,-0.062612062957614,-0.025780849997951553
EDN1,0.012642239672526503,0.02931534741193712,0.039166500286338043,1.1398797734966562e-05,-0.003916645152540129,0.03219487868283873,-0.07208117620943336,0.008674743471540033,0.04261941833069905,-0.03492329263779922,-0.044632520849634275,-0.012915928786949436,-0.015295522621120095,-0.002884808460502356,0.013473198983389976,-0.004202316235857482
ARPC5,-0.022347226875293932,-0.019209424461782913,-0.02513759848810489,-0.01638304305098241,-0.031204199213801225,0.025503022209322546,-0.05785198694799075,0.006831846520039591,-0.015832240825031946,-0.06588015352897807,-0.06879790390748901,-0.005873535678200252,0.013327973919674248,0.018769841781387204,-0.025909836204453373,-0.020043684789221968
GSTO1,-0.09368577453432074,-0.08100326782941648,0.06305983499910903,0.011525306188052089,0.0721628844521339,-0.0021986501649318654,0.05244864769058667,0.0045173850703835415,0.03064766711797816,0.0288222298245983,-0.026062316998641685,-0.024917306809204048,-0.029183634799916744,0.017637991781168396,-0.015310665377262818,-0.028196504481218663
PROK2,,,,,,,,0.036133305742341415,,,,-0.014604084526613161,-0.021410978615908825,,,
SYK,-0.059757969261466426,-0.0002630831082014341,0.017741170336598795,0.0017760714773451306,0.0033111621952905393,0.0191055285892596,0.011281112611137718,0.02790022335599861,-0.06312421648867557,-0.029615479900016336,-0.04216463050813272,-0.011988567273446098,-0.050920769971152545,0.0027186811583416936,0.0220514535838557,0.020303541178633717
ST6GAL1,0.0481447304568125,0.005737745687895746,-0.007164139797532904,0.056725304762364086,0.014840735443114112,-0.008897478714455303,0.023765029374173623,-0.005125264090288523,-0.021342060223886867,0.07876127597516473,-0.050802020071440815,0.03150737046384664,0.07061166461469937,0.044808338576016134,0.015295796309535219,0.02838330469310419
WNT3,-0.031517700074538246,0.037727196643228704,-0.00030837702484623665,0.0028360549897117567,-0.0040026182604041925,0.0058909017492785,0.0033176590243413607,0.05071505544180915,0.0337144133558707,0.03059068774990068,-0.06420861722702263,0.0676750945589179,0.024147154384761695,-0.03427922630170406,-0.0020918562386880546,0.04394372691979817
HSP90B1,-0.08932021430644223,-0.05001272343993159,0.02250031831491272,0.02845511175010797,-0.0519507722011654,0.00710031463072101,-0.07543831006316089,-0.05007231042604418,0.021755844265997186,-0.13010342286748627,-0.048844333367417184,-0.02672160547669686,-0.1305618283519627,-0.04685135930033806,0.03966046262056181,-0.05082878153454668
ZP3,0.05736572418327349,0.006080716638688833,0.02010425536940244,0.02388475744115392,-0.0212117103480425,-0.028577930474641505,0.0003736019956153613,-0.00019698950863830908,0.07141497533827851,-0.05863555304234603,0.009772261256388307,0.10075581035400935,-0.030299908309924038,0.04846203069007299,0.02189369284600135,0.09253676132987723
ANGPT4,,-0.018012163293653984,-0.01810314741534979,,,,,,,,,,,-0.024044575515541112,,
NRG2,0.10495203229517253,-0.012932232771846382,-0.026664178704695514,-0.023992026984166564,-0.04671381815478561,-0.007468018002628509,-0.026179406788065327,0.04552910081454341,0.09875785415917201,0.028898351892406957,-0.0023279084179970706,0.03640626219149276,0.006011198098192314,-0.06461252226811612,0.01723409345822757,0.017718095104743523
MELTF,-0.009249900457288863,0.03288760067485253,-0.024035020984778124,0.04779456299324305,0.06470264086913108,0.00979652373201841,0.022147237267257203,0.02279371531037031,0.02334564554013315,-0.04253073123086077,0.033451465823317504,0.014343498273835822,0.006083081481081409,0.012748471595182507,0.027494288121907573,-0.07783845766646706
NLGN1,0.006255706932796707,0.04997981628962188,-0.003946197756687729,0.016565469152293483,-0.01450759663282272,-0.02258549135183111,0.0001589751012497543,0.05874504718078305,0.03297908562303682,-0.046639881825529104,0.05789383167598233,0.08798221516315456,0.03980075972115476,0.07026209228286592,0.04243267795856725,0.05026020213021452
SLIT3,0.035028782756793546,-0.023337599984531682,0.03593411023698171,-0.0063867488598918516,0.006878914108328935,0.0059935563116233805,0.062098343327901866,-0.0020505831950621612,0.04433589557356661,0.14608185542736016,-0.012310977556195849,-0.012543097612586042,0.05103570841639272,0.01869326327963488,0.008269139918550064,-0.024326230230439342
CCL8,-0.02504352215967874,-0.04830291894572275,-0.011749566890033142,-0.015135820931835934,0.06009220612619982,-0.011082050051115937,-0.04171857524702257,0.01810676840655503,0.0592940808788769,-0.01489981659593042,0.041114171749474855,-0.020358773841605,0.044593636742539515,,-0.005328245730671297,0.014727725429389361
S100A4,-0.11857859487213704,-0.0545874200329055,0.031048986177951977,0.019914301537552942,-0.01061684598012283,-0.029012778882628452,0.019536922423924765,-0.036778308436515174,-0.012919896263115724,-0.08111327655594447,-0.01731824522211478,-0.018901454674561217,-0.018184829991256927,0.011760492833715951,-0.016203385213730107,-0.04426667471093787
TNFSF13B,-0.03216009373849238,-0.059570007325660417,0.024009905925703873,-0.02913220418515928,-0.01995351737086084,0.014382070762198362,0.07965358980391694,-0.013000617341427705,0.03196901853025316,-0.04012226732003034,0.04058166258177127,-0.009898344307800686,-0.006751104773588259,-0.06337311033164916,-0.032371809273425235,-0.044107420306709284
HSPG2,0.03975343404820335,-0.02343118637814841,0.010241361917764136,0.0010863237478586497,0.05902088193560154,0.015601395071224688,-0.02215567738578126,0.029367158658099694,-0.024894683845523013,0.026646435550817537,-0.05630000388238635,0.0482628505395125,-0.010732103449773017,-0.07580420263352897,0.01050928876075271,0.036064702975654714
FAM3C,0.07470855442553505,0.04920759872633762,-0.016053033570001887,-0.008268269754498814,0.03014321514743719,-0.060793639061232044,-0.03265897965688527,-0.003775148385086315,-0.010676133317193607,0.05012163964878251,-0.04757723484091027,0.039258596192194295,0.06803166052245106,-0.030402974230992415,0.0556919344664135,0.027101705426631553
FLT3LG,-0.02794028026782849,-0.010253280469471309,-0.032420170798264994,0.043093156902890326,-0.0010272700972808492,0.002310474808665562,-0.034596455400585514,0.03945711596433241,-0.04061114597764108,-0.039185889427690544,-0.022000283153348996,0.02562380786889277,0.028511189086553927,-0.05582142414361579,-0.015556002524724482,0.0041916224236183686
A2M,-0.0054772148740103175,-0.022048003998142742,0.05499277708917103,0.05800993021233941,0.010817105518252115,0.07130253635913784,-0.07446834852412468,0.004498692527304286,-0.021472556507955806,0.007622842700101167,-0.0721344868175131,0.05867288367128633,-0.007375727455522166,-0.017433603197046878,-0.04161369665688836,0.0015632325619184672
VCL,0.03522529155333637,-0.05136803510111577,0.0003141479970577322,0.013613620472044233,-0.046931207069101775,0.019873296738824677,-0.02522486536628133,-0.023092464308877386,0.02436053801793762,-0.03780701189634953,0.018211856092623803,0.021411836721956776,-0.067892536712297,0.04223273919217675,-0.02682839740354106,0.017118666440330988
FGF2,-0.01622259249511617,0.03927990991876925,0.001597215581822131,-0.04774333688275553,-0.022472925155230736,-0.006903795318603936,-0.00979958424862802,0.012658656248103061,-0.012979990585492273,-0.04166238918354647,0.11724727511551784,0.04624972969171387,0.0344146012521974,0.02053450881510975,0.014062629560016355,0.11543089416817894
AGRP,,,,-0.014574059696311835,0.073839871202497,,-0.017211408964207957,,-0.018896069492948638,,0.028966470529112796,-0.017316252056543645,0.08495922814759849,,0.07820091098816549,-0.017046307195676416
CNTN3,0.01754257038596197,-0.052324209401978294,-0.013288376842757502,-0.01602769926050366,0.05331870372080116,-8.347157581192264e-05,0.03524513011950361,0.03640212659763079,-0.0078419402838303,0.049955014974781616,0.11138994206184537,0.016831011264978567,0.04579155815814948,-0.02724680334919,0.08537332031267643,-0.05325746111701272
RNASE2,0.010735455572355187,-0.003444267277239313,-0.019284331526359305,-0.0023685714564887165,-0.00283973386678864,-0.049432052631890135,0.0032333392082615426,-0.012830503242205773,-0.07482032206500484,-0.02151765435569879,0.07418383468041631,0.04728664679633925,0.05179268184186385,0.03060662005677337,0.00111880325210803,0.03699904492974416
ADM2,-0.023805986804593778,0.0280076467042568,0.05338461532608379,-0.025303786096844666,,,,,,,-0.029193369414674278,,,,0.035351065953090406,-0.01824554528901187
GAL,0.027727194761638818,0.004243948470211624,0.004222655299507206,-0.03207624297896779,-0.029328830656683482,-0.030952550523169538,0.00922901694758539,0.013029988541448182,0.10269094772649089,-0.021081198821216396,0.1209211882709907,-0.019092873324211015,-0.04785168028332846,,-0.029287457098466217,-0.04508154046792692
IL36B,,,,,,,,,,,,,,,,-0.02449379013819073
CXCL6,0.10475362235276851,-0.019206610318380755,,,,,,-0.01200434599285618,0.06901631538529279,,,-0.005081711105482489,-0.010641090302100465,,-0.03463529996689452,0.011844708784225706
PDGFC,0.08038486484321458,0.029892684634037214,-0.049222642578546465,0.002266275420451227,0.011171058747694758,0.02748691467627469,-0.05888475726801962,-0.029692109974759243,0.045974483363083254,-0.07943357097841976,-0.022221919730139126,0.025252680519400716,-0.014840361619938052,0.03691415723452944,-0.02015356122963569,-0.04152426058609441
COL8A2,-0.02276635939196231,-0.0516051912432476,-0.029734795946360845,0.03559702528985791,-0.03947992120991294,0.017106084780853643,0.030323340607713835,-0.02891737195884067,0.0649815667552263,-0.0740778509820162,-0.01630474646849228,0.04522503835928957,0.0047544980600872895,-0.033491741676832845,-0.05115411786102963,0.019330703571288264
SPON2,-0.01185761721776303,0.03201703162442786,-0.01390805119332531,-0.027547404621489052,0.11382040266293883,0.010924700940489526,0.013419250688507198,0.022409191223826078,-0.05632066139301945,-0.04239691915264777,-0.005734825379587397,0.0017717168903241748,0.05551137537840598,-0.05420994798198194,0.01691620753350599,0.006989038151382528
LCN2,0.05328058521873563,,,-0.01299977073401669,,,,,,,,-0.013329409790282722,-0.03432843685382292,,,
SEMA3D,,0.019218051009483584,-0.03245941213982134,-0.02294586529524496,0.061445242266549176,-0.011173021845640486,0.017599827348566088,-0.011539006278144795,-0.011639553609424052,0.02670664931432771,0.15958678954632055,,,0.04983713452571941,,-0.03376735894557771
