,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
COL5A1,-0.062040784525299146,0.054891747969428605,0.0698287856929333,-0.006050390406518601,-0.025390391109818725,0.08983692320622955,0.022370111150368917,0.010858116595863455,-0.03690852467791179,-0.008470906498639793,-0.08460772408622168,-0.08797001904239773,0.042339005519342075,-0.06996649120195206,-0.06915701048028601,0.07875777776739587
CALM3,0.06618034106670358,-0.01651313465996992,0.04277684385461403,0.06185330066113532,-0.045399328122233476,-0.11766165600789916,0.0039521254852915985,-0.033895264923201954,0.008102437173174324,0.029379007615616643,0.05070814318358497,0.05815460788958221,0.030185809542896073,0.0725665343037087,-0.011900921658125486,-0.08398525518195095
THBS2,0.057740271151663664,0.07156857049618014,-0.007509935294318205,-0.0065002958632771985,0.04020341905196001,0.0968705608531287,0.012902016105565418,0.07036539131838566,-0.020817528213311818,-0.041363193725378215,-0.026550214399047138,-0.030185492370104542,-0.003455592914742185,-0.031225580052788096,-0.07243853074453743,0.057507836644573256
SERPINE2,0.055958764004601314,0.006458498365058118,-0.011871838544216733,0.012944659071499966,0.00830104354572575,-0.003659263415736019,-0.012322243025899782,0.011267352939453835,0.09097970211937806,0.04843122342667365,0.02243727236467647,-0.047023936193314415,0.009993749024926668,-0.023928188523832602,0.04984369905905704,0.04584130820367567
EFNB2,-0.06908988871542951,0.012893179901668163,0.041710431785128135,0.06126548809877944,0.01964066078636925,0.011669115264461854,-0.003650048026803548,-0.021733346057981277,0.02157575071835846,-0.021133192632269215,-0.006307587283705285,-0.048589135147600104,0.0014844343996612995,-0.0284940228799661,0.0059802181110039,0.04682127785068004
PROK1,,0.038357072755409435,0.008876179735967446,-0.02647644838601622,-0.01637886853574796,,-0.022856651894961725,,,,0.06612909921666331,-0.032572669523788685,-0.017376683938811362,0.015289757570787111,,-0.02543302235706319
MMP9,0.00018684069252102926,-0.014677527727513578,-0.010806972628118633,0.015535807817748425,0.05274290886658461,0.0458137546403855,0.02339357427999092,-0.035578791825768716,-0.04328262499654846,0.09545688420128175,-0.05747561718078159,-0.04828658672350204,0.0372071594339647,-0.053100884876924326,-0.061621829685180166,0.03447824633744616
DMP1,,-0.016906331710539766,,,,,,,,,,,,,,0.0014057187668743481
NPPA,-0.030157809301978304,0.07336214505527397,0.03717482838761605,0.03751882517024937,0.08919097832502103,-0.0042244378669164286,0.0029633687761431273,-0.008034134027703043,0.02298835128653967,-0.030059030956569494,-0.042804456466203906,0.05594979677040481,-0.0665793908130134,0.020351709213522255,-0.0028729980339441442,0.036092824672455726
APOB,,,-0.0109664793547056,,0.013053709697485693,0.007181678720857525,0.01144677042015987,,,,,,-0.019067966708603754,,-0.01679124397335959,-0.025433021957738347
C4B,0.06257980020961593,,-0.012594079132226977,-0.018604477101954873,,,0.08404758238741307,0.06655271847479917,-0.02190679535295594,,,,-0.019298353676349835,0.004214058129706917,0.0044825927690876075,
NTNG2,0.05999985040715777,0.039731292017129306,0.02488093578449148,0.011980326346434438,-0.004406058653169575,0.009029726573011567,0.02381345018486119,-0.002738733436085107,0.028372999141021496,0.021208651514371926,-0.043900764903860766,9.299770301840329e-05,0.06139690218177894,0.01360224387512273,-0.03491460186424385,0.08857080018907824
LAMA1,-0.051490194806531144,0.007732882944594683,-0.02426227617475318,-0.006493035467617694,-0.03054839279736894,0.14296011302403155,-0.001416709539513884,0.020450722653030582,,0.014224108688375555,0.01851170844896566,0.06254169381580507,0.06970469417214854,-0.02554812359229348,-0.027501361255543536,0.037179055486576656
UCN,-0.04808532812305943,0.04410054247567423,-0.024257313434825182,0.0505436085701738,-0.02839528815656748,-0.023382903586249247,0.01526552817815193,0.05217844588398885,0.03540323755072923,0.01436637532007946,0.041897231371419756,-0.0007543075591328526,0.02180572907036991,0.02512583699334434,0.0275114208059706,-0.00675209601696938
ARTN,-0.030384151008544982,-0.022422437571759237,,-0.018508591571054417,-0.01771332378854647,-0.0054993790480452834,0.08242317846192233,-0.01709084509473516,,0.008237681486158584,-0.025999367808805556,-0.051318787283540675,-0.02404458607924614,0.16232078224888902,0.03472557244851405,-0.036677943493900814
PDGFD,-0.009357301796094477,0.03542974935585729,0.007693981455412333,-0.015609735298767155,-0.0072409714853789225,0.00877631922889307,0.04313214942322677,0.006687419108669171,0.12290486269855608,-0.02468596542025732,0.007914318597724642,-0.021697420548424384,0.02637560052665581,-0.05462163305316246,0.026177171194039728,0.06185558751618801
EDN1,0.027893653012269547,0.0006946157182263251,0.011372002385108337,-0.05131724065672272,0.0006375572184876045,0.09641408485155636,-0.008505712820578909,0.10044223902107448,0.025325680718742714,0.048811591275728046,0.02159873453872167,0.07517086648615032,-0.003832468609411956,0.07483286711413405,0.024328356307508472,0.0439925298969896
ARPC5,-0.06214427859430129,0.028066059702850463,0.02026518353363807,0.0029505339050236623,0.038681079718850965,0.0634658952816163,0.015579636124461265,0.05684630085610202,-0.06604288985241298,0.029051150520317703,-0.012767673242976781,-0.08516382519616812,0.07650447796263986,-0.044231148449890616,-0.0579719406169614,0.017784184275185997
GSTO1,-0.028963487793797787,-0.04193726159304153,-0.032284256046052597,-0.04715921008540825,0.01902649599233589,-0.12429484137999842,0.015337341457746748,-0.06798671127370844,0.05222273504579515,-0.03610263039643258,-0.07838923929517325,0.023675827216013835,0.03439065475480717,-0.028240632927258102,-0.021101752641977677,-0.005632745845067257
PROK2,,,,,,,,,,,-0.017239919991349172,-0.021116329593019914,,,0.09347626330774378,
SYK,0.028602258249631373,-0.03592152360322075,-0.017146170709202775,0.010287523997538434,0.017545236523659566,0.06595568466865638,0.054210654560027764,0.0320121737439118,-0.016801028801070608,0.03541597250264318,0.021857158223868,0.026609586577167204,0.011194101369105898,-0.0007001331962293834,0.00307768285525908,-0.03736293327396631
CD40LG,,,,,,,,,,,,,,,-0.01815859468214027,
ST6GAL1,0.036535396106234,0.05055495474936929,0.013440207638071692,0.0059722556164027414,-0.04272106830853188,0.06871061200356139,0.002696575348304876,0.060872279424751784,-0.0359428683440945,-0.017969552555454793,0.07908542545052516,0.11259950222760862,0.03427749029573396,0.061852377279796804,0.02853014409997579,-0.08769634060268738
WNT3,0.08031042283807786,0.05207301371274353,0.034616689943464084,0.019140119492527245,0.06350869368522354,-0.06128851715033327,0.0283194194432414,0.030517585737644137,-0.0015534274116974292,0.13420725301604225,-0.009090456591792011,0.02936129549119948,0.010358988375024648,0.008879860547239845,-0.04844086462010441,0.019376302049310297
HSP90B1,-0.06216755689211393,0.015549263178686415,0.02851703902760595,0.01300156395678488,0.07676213547467324,0.06123753000007561,-0.035287000264394255,0.07991616532431463,-0.11900566133644518,0.0652401462605972,-0.05319554797797124,-0.08314209361500757,0.0941840638534454,-0.06825208664022774,-0.04627082717996341,0.06384706863094401
ZP3,0.00767732922708394,0.03241157341860255,-0.023838843206766783,0.015559839100646263,0.014849382453594143,0.052306978863113016,0.02890178330553206,0.06396185653645277,0.05277689545451243,-0.036852653692482036,0.03618033771774779,0.0018497649265832353,0.10129765902870036,-0.035946415952078106,0.055998677727971666,0.03469436002557361
ANGPT4,,-0.013225496755980577,-0.01536572988347325,,,,,,,,,,0.018257230344787743,,,
NRG2,0.05686706820574341,0.020817863378504088,0.0070077765468881045,-0.031448078996526796,-0.0069478465380609375,0.05889484647394127,0.0034007215030053563,-0.046270858872768064,0.03169413285312209,-0.00903601948835682,0.011805197183643694,0.014967522089933766,0.02049830365762878,0.0018739330038508822,0.0454697532846546,0.007108140512232254
MELTF,0.057305235496646026,-0.0033160110270214604,0.009811036420615375,7.195115075031092e-05,0.02619608254859664,0.020216059721288506,-0.02369695235785321,0.013521719376147578,-0.09549928422150351,0.03321803698605675,-0.0008519482790247706,0.0030139037388417574,0.03542343889185771,-0.004031896630093136,0.03945173310712634,0.02724607240352823
NLGN1,0.04751978706395413,0.019660690736800338,-0.04789503492892477,-0.0027090072474297714,0.04587433826933743,0.11349290855170313,0.04940436879744415,0.05162093988318281,0.00559679217260334,0.04998273223157598,0.1274851990947683,0.04108735177688996,0.020999231653658208,0.0375136452972263,0.01761136110848315,0.02293935299922
SLIT3,0.004079361793407964,-0.00883852267210749,-0.022218100084205113,-0.0018133181632278097,-0.038898906470573556,-0.07794796370957928,-0.0008911685481157079,-0.024008914218266706,0.09626534584335351,-0.0398385624918525,0.017980175752056668,-0.007012443072572562,-0.024418213041467345,3.774617032242368e-05,-0.038888247458905026,0.002732904956288776
CCL8,0.00789958733060374,-0.051242606956040194,-0.009972888522521138,-0.014873115020417254,-0.0112808388683393,-0.020111434625354366,-0.012171908635573065,-0.015946954599792666,-0.03855311781136094,0.05933285730913101,0.006948192416683505,0.04639357543701647,,0.09861911490016367,-0.01416824867738998,0.08656181024977025
S100A4,-0.10205773341852403,-0.003947544444220234,-0.043489495399375924,-0.03023991672294983,-0.03723948154669555,0.14205654832957568,0.010653800097547505,0.0551525581937396,-0.09609724106686265,-0.012417656919536443,-0.009741400598274873,-0.039226819513304714,-0.03700726806479197,0.011042069782481076,-0.06209908965386349,0.01947312953100138
TNFSF13B,0.021794477457298726,-0.05369996565512684,0.032442065944309324,-0.06043785202418528,-0.021664938334785323,0.03266338149270724,0.03356902737048602,-0.0339310300572246,-0.03659020840235127,0.036518215525923936,0.08231164093289826,0.005997003809627138,-0.008542634884487789,-0.02807162898027392,-0.0227581015941547,-0.05430001795862708
HSPG2,0.07500157654587983,-0.009366750529868996,-0.001530138004772948,-0.046059625053981534,-0.004517693810256232,0.10224633964041367,0.007507454311346824,0.023537795849996036,0.022536117334891515,0.006569922171050866,0.033694003242159126,-0.02173674504754819,0.06113795893975281,-0.03742081693237834,-0.06198848037724183,0.013444251544748516
FAM3C,0.03781691501296295,-0.005859186814240921,0.016836482838995574,0.006903655609259113,-0.02204727585812489,0.05044523806226346,0.02254434159255149,0.015191053888015572,-0.02628398327816425,0.033913691295287575,0.008206643453276105,-0.006241684057188354,0.03980407212532154,0.03361237023555796,-0.04260163721563546,0.025509695991612322
FLT3LG,0.05465539503630855,-0.00023550004460962107,-0.01330593035867432,0.01162899804489207,0.02450300927680039,0.041716018609388894,0.047238814234130067,0.04520408221222,0.00584083098634891,-0.0321702348826592,0.03001726245545108,-0.006903628320490468,0.042840427911749204,0.06431612451786398,0.015857540890707646,0.0906076000950017
A2M,-0.048401033253600616,-0.0020806583689393257,-0.005677341845456269,-0.022581635719389325,0.022961265676733417,0.07571650626377659,0.05637874122353683,0.014694624214819995,-0.009682229838371227,-0.0312877049086388,0.056030791640746466,0.04119143707758521,0.026321718931701044,-0.013806299997876189,-0.09676543998135641,0.07786348685239866
VCL,0.0018542197002859478,0.012808522400722682,0.011301921031439016,-0.0015484145992069893,0.05288981679988262,-0.029936176742736628,0.03621563972018303,0.01231248379970175,-0.07402657978097955,-0.07262708247133294,-0.04708136908424383,-0.023744020720449715,0.013257798881935803,-0.046279655260402515,-0.04317647771417289,-0.012743365976988212
FGF2,-0.06979028723150067,-0.010445878578547995,0.02825361448434764,-0.02125927916685402,0.08990622811723405,0.0886799106903983,-0.045564015891109616,0.062399553795484015,-0.0033855337986822324,0.11883329271841074,0.024309975816290637,-0.02056263023167174,-0.034902247215549555,0.01260453082138742,0.02255285434788282,0.02592084350343611
AGRP,,,,-0.022056390042401546,-0.014933129661265103,,-0.016771985225950737,,0.12565982726362798,0.08022992271523392,-0.020441596284986745,-0.025294257333560097,,-0.02112884728380467,,0.03362457597764409
CNTN3,0.02530702055890354,-0.03841924206566135,-0.011279011570246753,-0.0038443366729203703,0.028665516513385513,-0.03233172062110723,-0.035933513563436735,-0.03654678091127929,,0.0797131544625414,0.11242795058575418,0.019595436400341622,-0.0272468141009511,0.041840422024863023,,-0.04760267523628093
RNASE2,0.0002052573268845318,0.006370556909411936,-0.032942677680002884,0.03456503813440622,0.02115956760643021,0.07945102513785526,-0.030154860303894696,0.06877584759520745,0.16038414799092043,0.05933843383044194,0.015010715364614978,0.010746270217148034,0.006727532012291966,-0.05905046339180098,-0.00815002554296662,0.023965367283558074
ADM2,-0.031833790092436365,-0.018819311478037764,-0.018728504896276425,-0.01669895319206283,,,,,,-0.01821561145004482,,,,-0.026971603868798155,-0.01725832660410276,0.10379136843559593
GAL,0.142381797151008,0.034351794365675585,-0.004854015246058075,-0.014510728288950933,-0.014848538693190088,-0.03861188539160599,0.014965663525723592,-0.022562755611566482,-0.1346616036508188,0.15135356612656345,0.025647040928782828,0.02079655637635116,,0.0836473288793017,-0.01702629457474912,0.05049148988808646
IL36B,,,,,,,,,,,,,,,,-0.027276624291524085
CXCL6,-0.02391372528516061,-0.014102523851125794,,,-0.014933121101987312,,,,,,0.08767740083355931,0.009413976758901743,,-0.04712719153325665,-0.031183226998718665,0.07182597959109313
PDGFC,0.1073854229483133,0.011241106332188548,0.04631766561139053,-0.03588910938756356,-0.0141127155095916,0.06540512396888724,0.031967216031091206,0.09508405556080315,0.07339694638907389,0.06233538788601974,0.04988258606324152,-0.032073012522277254,0.03537820688450747,-0.0034776385060866027,0.007262496254906914,0.03244145127936622
COL8A2,-0.06814282462668814,-0.002497517277148993,-0.017746066845603838,0.06416659993855904,-0.03303459955135778,0.14248983973048057,0.02245336797003143,-0.0033222500208601974,0.061309534378844094,0.025785554247665172,-0.003647141542769783,0.01892973469828328,0.0006265147814118378,0.032053159761754,0.006913978147044179,0.024246848979689924
SPON2,0.050407091941184756,-0.04587970460388535,0.02706257205135454,-0.025297685166855786,0.031891142651527205,0.06000637167425063,0.0038648526822470204,-0.06066254799561754,0.0019501672737701641,0.09180530061070441,0.025881231056707508,-0.012279032098344729,0.031153272996561312,0.0279588144828679,-0.03908502939150038,0.02718251944823718
LCN2,-0.020646115716866063,,,-0.016379825663795946,,,,,,,-0.043211108303028434,0.0055462641645437445,,,,
SEMA3D,,-0.013405256950465695,0.009143708006750788,-0.025758787296230334,-0.07816852920897989,-0.026578787899888514,0.027727382055623164,-0.017274542970806394,,0.026716160731610265,,,0.01624014528859401,,,0.05460788150873201
BMP6,,-0.016173100957004048,-0.01080697329529777,-0.011666950740388907,-0.018077662195835217,-0.027756462044608306,-0.015325338097398517,,,,0.02476026320402295,0.012852717479394862,-0.022891725474188444,0.08136987122726028,-0.023774832077988226,-0.020830442019055883
TIMP2,0.09734083130983466,0.048326424807820845,-0.062496085458865924,-0.04255511615905384,0.04075992407358468,0.09868358554373362,0.06078515608255576,0.006073467979720481,0.0755568053320623,0.0053499009183358105,-0.029711968881686035,-0.028447057564034876,0.005395990227080983,-0.040440030445358176,-0.0639419947298826,-0.028482451181889475
