,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GDF10,-0.026904297459953184,0.058389342615705574,-0.023913384840071533,,-0.006549377275456606,-0.015906686573508456,,-0.00539150301789193,-0.0032840284138996615,,-0.023139756852029323,0.018042772055705654,0.0021026766604711213,-0.016587653553752267,0.023525594874690636,0.01983275411332435
EFNB3,-0.025143337019665108,-0.03147515837250778,0.08556198391445927,-0.008865493139364376,-0.05330498562148562,0.017934588921079977,-0.027525725106229932,0.05667280166585661,-0.05594370437526039,0.004167498076700442,-0.04581123621170518,-0.013707662823249787,-0.0163658190850601,0.014823608374693938,0.06328004981151368,-0.05235316583563735
LTB,0.05660097375560329,-0.01830129296219336,0.0024820601824493086,0.023124645080138135,0.003487523069995422,0.047898925839470675,-0.02506521372375198,0.11901652062841973,-0.07679294320349395,0.11372644435080938,-0.002302856050447608,0.031097502827169325,-0.014534997396892695,0.03833184170462823,0.0394129131009748,0.03677461417196127
ANGPT2,-0.02159029574054596,-0.00017571873090950168,-0.022182059659966308,-0.0008012895459456007,0.1150563493878952,0.011279916557521641,0.08460662433537817,0.03949840234209432,-0.08629792187268304,0.040197135127058144,0.00025321790544763275,0.06048629853382437,0.052470807439331996,0.01739540908674363,0.013799446615051373,-0.06861758240738446
NRTN,,,,,,,,,,-0.029886095352721256,,,0.002683127283874695,0.10988074744511404,,
ADAM17,-0.047020955251592014,-0.028507184098106726,0.048983326682585954,-0.006796995365249595,0.090244330086863,0.0239083671359782,0.003141629675002711,0.01855470868378513,-0.08642562558530718,0.007362068735778407,0.05748456322506104,-0.025055231646811824,0.008141938317838127,0.002758604003858658,0.023198656969237084,0.005901261298647322
LRPAP1,-0.11882118078058458,0.011138299222642905,0.03084430452781113,-0.008802647284108957,0.0008480160464541346,0.014104541242372062,0.014563839537051006,-0.04497098052209117,-0.013877927861074613,0.007065931970165568,0.03543534630753935,0.0892262810927561,-0.024201372205178897,-0.023590611976010093,-0.024757680663902767,0.015536396739387937
NID1,0.0671919806609887,-0.026044724341791028,0.0441945880075367,0.009679970376509622,0.12625232596248584,-0.0017417112925477024,-0.012812144150034524,0.10949341281658316,-0.10424985125540538,0.06802625652525476,-0.004058515564829622,0.031951986129816576,0.012500496054476663,0.008926637324792536,-0.008756573549794013,-0.04979869489965437
MST1,-0.01224393282772796,-0.015648433037293994,-0.000819165099459871,-0.043115990288105616,0.0948584762129222,0.029621905266581698,-0.02085708062723347,-0.020898268406202687,-0.004681598018588675,0.04815129308346132,0.03193914208767477,0.043883169355521126,-0.0006280664668546568,-0.018754549015412326,0.016346421592313514,0.026040577482850772
CCL14,,,,,,,-0.01955230009909831,,,,,,,,,
IL13,,,,,-0.00040899366571030564,,,,-0.014621543851467687,,,,,,,
DCN,0.08633089088431248,-0.006223193397869501,-0.029001043299422033,-0.020400726146510954,0.11680629419954956,-0.005203045151195502,0.017137624808684297,0.042109361304658734,-0.09858868946583334,0.061321788483360166,0.017776668003264044,0.08638672615647294,0.0500604663915264,0.00643347726988766,-0.00079690607200322,-0.015033849806044594
IGFL2,,,,,,-0.014001911093727469,,,,,,-0.023642299925946082,,,-0.03710135024649191,
COL7A1,0.026964831108291634,6.943803938011411e-05,-0.035702476917109975,-0.022728681436475783,0.059973503687791835,0.03986947060013214,-0.04000395914939668,0.07091627477883364,0.020049896303724175,0.005307602148918021,0.012643090335998539,0.03167835871417671,0.025952165886769327,0.10831959105684946,-0.008854082163143553,-0.02961238127789651
CALR,-0.04894225212858361,-0.027995251800749816,-0.009212756853290592,-0.028447687940541394,0.09452676592561768,0.00592179242296764,0.03301563629339869,0.057937625762755435,0.09073925803688748,0.03221544803194872,0.04938274580544434,0.002548725839861195,-0.018616140281342106,0.058965873713161455,0.02078341988972647,0.04841058345357288
PIGA,0.05431085555360949,-0.05309057369109005,0.023736484817493096,0.06670704891494854,0.031142746760152374,0.10367693434202942,-0.03004466707813216,0.042215497741789454,-0.02009166567307895,0.03133744806260638,0.07696480048212441,-0.017130484411332532,-0.03263934688825787,0.08620560674754604,0.009593233641971635,-0.0193772436685632
CD200,0.014329532528183905,0.06027268766645816,0.024993738615995322,-0.03081471108208303,-0.0481331441524442,-0.010634530547690927,-0.01329499582114212,0.04624536823502388,-0.1432730124457659,0.044637791563969756,-0.04153581957529538,0.03344246465162719,0.006617625872590001,-0.06354178014528124,0.07589098672703742,-0.03893489943972856
GRP,,-0.0283030157242575,0.09481351021077965,,,-0.021739661261235332,,0.00013112329246813825,,,,0.05151821461138712,0.07736318618748708,0.0057026339314197845,-0.016661755522585992,-0.027728591230849486
CDH1,,-0.008769364130757821,0.02724533695469734,-0.002591094258578036,0.07429701155777661,0.04103013114630103,,0.051295161868377015,0.027897803412243904,-0.0018040455193619354,0.07410184506850358,0.04513528954740616,-0.0005096082893942508,0.03514052818147545,0.19625229007071274,-0.015886063435516084
LPL,0.0393169232610009,0.08974976099264344,0.04653165035926334,-0.06772267540685105,0.0978576882516234,0.025430127613819166,-0.01787307730536487,0.17572704249207216,0.06482050499592729,0.06206239580127801,-0.03841706695695688,0.03411008793718848,0.007094366998245358,-0.037134095301703716,0.05206411037855961,0.05411839228830337
SEMA5A,0.04572574725811346,0.026107648365765502,0.022177613081414096,0.03149551898750224,0.0887314181038149,-0.008036335177498131,0.030584056571166543,0.06656654132423785,-0.13528366177683318,0.0174272465695857,0.012016809823483434,0.044688219770970546,0.003014527585217531,-0.0728744052159572,-0.046180415728677385,-0.0211954536836164
SEMA7A,-0.018076064351156353,-0.002084742534235693,0.012669961007846963,0.006904256295460653,-0.029730497745300673,0.031163387834651037,0.0037004816165360833,-0.009394414741614497,0.032850296456550916,0.046763383312028825,-0.033068680019398874,-0.0381138731980709,0.01916533993602091,-0.025210693993388867,0.024132295749848803,-0.029801035531399428
SEMA4G,-0.03838241578583146,0.13605209101022805,-0.03304863145011036,0.0009083463196563465,0.030357870082783844,-0.015419781952243278,-0.015222079806559463,0.026721143337306134,-0.004592050945943917,-0.0043277568722319675,0.06986169954128679,0.0694093874083718,-0.03290332739690026,-0.06984689813668198,0.027259799365403292,-0.002779228586804072
SEMA3B,-0.005074385425067255,0.03931823723665398,-0.0067173928614955485,-0.05394737085012044,0.012898990770765782,0.04024690885080372,-0.0063778302831691315,0.012410903657299726,-0.016332903848417183,-0.046728393830778,-0.023857089574529578,-0.020964879756802317,-0.04753581387177785,-0.006009688015581287,-0.008550666811170808,0.0332170321135357
RPH3A,0.029078480743868235,-0.04940792437187381,0.041231358481686416,-0.04548362274331266,-0.07597115529669754,0.051743041697515174,,-0.016991873692049415,-0.057609979389546435,0.013074324766116335,0.010436494700090395,-0.01362684768569515,0.06658500255775994,-0.001441367730644741,0.004280401551640515,-0.06964464672086143
JAG2,-0.003012986898506267,0.002140316224899887,0.02197199649386198,-0.011956733193692656,0.046724932251833044,-0.01019660418714959,0.026336834496431944,-0.00806003523664713,0.031369851713305946,0.03337429897334448,0.04258694286110323,0.05365768267908908,0.007346799851326061,0.024072082775974567,-0.005137599991442828,0.018883396590023138
CGN,0.0046732376694015474,-0.006901472471765859,-0.004230926924095511,-0.011609101085755698,-0.02201604308185586,-0.018251374639595343,,0.0377474850892171,-0.02599149743076104,0.029667668916671754,0.09248583028868347,0.008843586020103602,0.0028565314814098497,-0.007268637296773111,0.006000052381633683,0.15893717282395656
GDF15,0.026614600372269946,-0.04919722358639506,-0.021278437592231445,0.07293931512091081,0.029710910071698175,0.024509075256901217,0.07054155511982098,0.03461596699332689,0.19995255858867328,0.13617913033160267,0.0351258539637246,-0.022665855048535296,-0.03516261134364982,0.06726002829471141,0.056749328636141336,0.05032211215538525
SEMA4F,-0.02242621113952316,0.030897934219927325,-0.011632650524261769,0.08280089287042859,-0.06501138936500742,-0.0003451073610280407,-0.03645995186774926,0.032518050479411406,0.059340747958505684,-0.01597238539453317,0.020904510484488967,-0.020886609173449394,0.024308500426344238,-0.0038687447047569563,0.014965842100279833,0.06455726397940313
NXPH1,0.013039419791344608,-0.013583901800737016,0.003481429464161943,0.025584402826669968,0.03151028258509539,-0.018067977092067172,,0.028927198847253303,-0.06168020060536509,0.022089473517679585,0.010731674584640825,0.06787250862981202,-0.0239962989589865,-0.09188259289544617,0.013898740486701712,-0.002493560592017192
ARF1,-0.001821340220946254,0.01804308296137263,0.04090275427166384,0.04783952834461779,-0.04891465439718006,-0.018215255390468147,0.0238779886648765,0.010038596871256196,0.039551685367770616,0.07783992467153493,-0.02918825574038755,-0.0028606175852913854,0.0014840689574770027,0.09038870190515025,0.02106078017959426,-0.03548284628943193
DSC3,,-0.012863101354756894,,,,,-0.007833632902254393,,,,,,,,-0.014042018284830649,
EBI3,-0.055719300887324304,-0.0628175783379474,0.04051999168896828,-0.016415121560912134,0.10215712418592318,-0.032195874792955645,0.06088218399221474,-0.02633945831165902,-0.017097980759411484,-0.050859345463603066,0.037536502344834376,0.032054124260985487,0.03265725416102625,0.00813164745656524,-0.011386805414994976,0.030015574378829516
TIMP1,0.08633644474748865,-0.024623080981465043,-0.05017342211565703,0.049868343596846894,0.09720359245603129,0.010292044600342472,-0.019258630172716684,0.08538333947019978,0.14425828052924972,0.08858690693945623,0.05924505992286669,-0.057054790723564966,0.027617703855654218,0.051901137764044696,0.006650695860455707,0.05176563554992675
SEMA3C,-0.04873866394168862,0.025942323816446813,0.0371099700518226,-0.01550523541690781,-0.040700737447327516,0.018104409194939514,-0.07330549744062535,0.054378786523379775,-0.07694851991575417,0.009408072561929649,-0.047385659142030474,-0.07224782572048367,-0.04294864625301477,-0.036145431970636195,-0.01167213522106127,0.041578036051883184
GNRH2,,,,,,,,,,,,,,,0.038381450283980226,
GAS6,0.031313070609123465,0.08164738143518367,0.05881012680577153,-0.03362669482479438,0.012033811857360783,0.04243482193838558,-0.01424398606319977,0.07484779267110721,-0.006402239638080106,-0.05946024246220341,0.023583051220709583,0.08491004992818645,-0.0031494995437044825,-0.01577713154447573,0.029251976084758213,-0.02224381287132497
MEPE,-0.027894694097622318,-0.024556390065897576,,0.002351697182710915,-0.031256903485235736,0.038215604759111246,,0.0879854989062167,,,-0.03990452804083008,0.0016016425934409538,,0.034686584631389676,-0.01940384868330614,-0.04539675324159123
SERPINE1,-0.012047989588975998,-0.008142875996699538,0.10530029988560168,0.07211555260739014,-0.04741847992273478,0.01845146876363838,0.003929609585230959,0.16649558721139257,0.1326440630138777,0.027149704249932603,-0.003694216069960372,-0.10507076899067413,-0.0252568843506366,0.03839109097403631,-0.056584708247013324,0.09215636096886785
RSPO2,0.05767966580625239,-0.024816883310776965,-0.03177229392992781,0.007050041544938148,-0.03787720713732701,-0.027948402168527217,,,,,-0.03224310782876307,0.04783841222654508,0.008644000805658993,0.080847897095041,-0.037369978288378444,-0.052009298271163525
SHBG,-0.023501179814957484,0.06356956378686339,-0.019408139142167186,-0.007133637032393769,0.032284635092551084,-0.023782659198107917,,0.09665556588876367,0.10046874404894032,-0.03971046597780766,0.029699805022653066,-0.01679164575613449,0.03900353919273745,-0.02415945322654759,-0.029439890652856793,0.010822049901400878
LGALS3BP,-0.0006300111163385092,0.03516998929585067,-0.011294586657663136,-0.07342954534497553,0.09332157301223007,0.024409735929102973,-0.0030654243448458413,-0.0008664780851372264,0.015688184106480135,0.029200906354107478,0.022311935656178044,0.026063610392853744,0.06676218960468919,-0.00018317976846479584,-0.018257793182795613,0.06284379601259532
LAMB1,-0.011018395294806624,-0.014404860921006077,-0.0022300149980162835,-0.04424361946626039,0.09919698764703833,-0.0012512174146010206,0.013545738949676185,0.031160357482921345,-0.05202763646109982,0.041384784472638825,0.05751410253958832,0.039336084588450546,0.016866866387042222,0.0015387686787668245,0.009125345655090435,-0.05034964659054636
SPTBN2,-0.03987558353744796,-0.03583975808460834,-0.017258139712887182,0.002646540361363815,-0.10315969825231046,-0.004958894057492983,0.021198056119837376,0.04398817584269455,-0.045451394944418425,0.019331811635285464,-0.01872876807636154,0.03396089270499629,0.12822167655898953,-0.08465108018614773,0.04495527657168429,-0.015068435175697654
COL1A2,0.04450836154153139,0.020014837253790316,-0.022798379645327254,-0.022585519289202338,0.09655007608928416,-0.002304511599060466,0.03072887572038773,0.05812180563058971,-0.04805006545251421,0.06391067166846272,0.027076413156352407,0.04292293870441419,0.025617412799136124,0.00996433364930241,0.0015625784316475346,-0.02711454541749466
DEFB1,,,-0.017966719826124626,,,-0.012474878159724024,,,,,,,,,-0.030071605043889806,-0.02303745948924421
CEACAM16,,,,,,,,,-0.0192833170466935,,,,,,,
SCT,,,,,,-0.011465950329785245,,,,,,,,,,
WNT11,,-0.018437001684173848,,-0.017678214152691853,0.03946726790512467,,0.04670789985620434,,,,-0.02408054446214554,0.06923034360307052,,-0.03576550077690763,0.026516607063298562,-0.020682324742214542
LGALS1,0.047854555114538344,-0.018711686711661096,-0.006548984168096611,0.06860204749392426,0.04396676519235763,0.013227244599221788,0.04539096795608133,0.03736850414300873,0.1242143624210485,0.0688473176455665,0.06711295680582473,-0.0770089685101255,0.040080728401507074,0.07490114514885252,0.009140628969308263,0.03987035376298221
BCAN,0.034140322909172384,0.00832638477425415,0.002815518301726064,-0.043357333953940334,0.12953704543694816,-0.034249268418592174,-0.0180236503669962,-0.160289539130137,-0.1617116604680589,0.043308425163979,-0.06654047419848638,0.12077342237569948,-0.04091492129910261,-0.09320096234299122,0.029691667133487837,0.00974450261856729
ANOS1,0.020614720203366802,0.0012632350287624177,0.018426340987152557,-0.03410330485509064,0.08723602126789604,-0.028439146687842434,-0.006672035710348487,0.01551919408866368,-0.03252803063968104,0.0776522094572719,0.001666731208237622,0.1334896801423995,0.005504967493578362,-0.03819584102231711,0.0076587395776198,-0.05623565379690322
EDA,0.019834731424983612,-0.0134976632419733,0.1427351371544057,0.006911537580077147,0.061020376118356354,-0.017966015355490524,-0.018802098319585733,-0.03454296402512234,0.15013352518910023,-0.04927661988485167,0.08026012901642889,-0.015128422167318788,-0.02078400665409543,0.038406062260516315,0.03245490866738563,0.06147907436924338
FGF22,-0.04226914234812835,-0.019193729880519594,0.002071630364500552,,-0.01773480269709366,,,,,-0.035994221246249125,0.015195752960700954,0.05093791598874329,-0.03313339134761406,-0.025556769557476752,-0.026912066081521226,0.005251589283787855
SHANK1,,0.0004386916171113317,-0.020051749869591892,-0.03379365592217622,-0.016873538386227706,0.016176244505267414,,,,0.07609590307973486,-0.04132807664549193,0.05910660938749248,,-0.007097580566909287,0.07605230618555026,-0.031200022314690618
NPVF,,,,,,,,,,,0.03936349839423944,-0.020355892038671497,,,,
