,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
LTB,-0.03471180814651922,,-0.023099554701094076,0.025018366720975186,-0.014618870517021494,0.028255193691720977,-0.01787590707267281,0.005729477193607029,-0.021946701991323102,-0.021511177049145576,0.10240588099561572,0.07916013014192308,0.11123581946072743,-0.04348865935165179,-0.024523804041291,0.13516154218892412
ANGPT2,0.028805770666855277,0.04781757129004009,0.006098305043504009,0.015827291459180996,0.06676217327572233,0.08038829250689873,0.0358114586815344,-0.04430313735117676,0.008959091949378394,-0.04869007204372995,0.05148617572829607,0.01495631472283476,0.013889093451626177,0.009111800709622727,0.0563758707546018,0.0405715730329634
NRTN,,,,,,,,,,,,,,0.172215312552993,-0.01807842858194471,
ADAM17,0.0796727456275274,-0.03370073659961446,-0.004405450906770056,0.04275919717959183,0.027728257063460156,0.04231093685367351,0.00542838404506221,-0.016443592904804565,-0.018709058301869648,0.0054404040308418,0.011045561376623492,0.05064339733019802,-0.021108274881846384,0.05454640623677708,0.016708640411091925,0.004363037323846341
LRPAP1,0.02035244007370745,0.027846031160497622,-0.018732820003185283,-0.010987307239548222,-0.03900407608242787,0.038725098214864036,0.022237943722020818,0.020149360110155643,0.0029240809932798636,0.00427548344144915,0.031241668238165942,0.028677158097583394,0.08463470810755269,0.03442142532818606,-0.029593590502548714,-0.0046848352097325005
NID1,0.03403844381059673,0.011634989020144792,-0.043633090876440093,0.0038607628823842293,0.06763825693478309,0.06383478938949769,0.01805043041791973,-0.04375399649893397,-0.051853601249003095,-0.019051586246233435,0.04568018718870158,0.06983130142614177,-0.05648413128080096,0.020585677134596088,0.02645404311817947,0.04357399453946651
MST1,0.05296435001374068,0.01699877661405489,0.005293765575849088,0.0610389393793509,0.05737376084734214,0.05374960585091406,0.04269313516589389,-0.03696522437246064,0.08955984787786868,0.015110366699318317,0.037184945267408814,0.0721005022108011,0.027495623591407038,-0.022896366196747984,0.05479100164806213,0.031085962001295972
CCL14,,,,,,,,,0.005269389760765335,,,,,,,
IL13,,,,,,0.15632958304113923,,,,-0.020286128085485935,0.07577857391061066,,,,,
DCN,0.004832461021996023,0.0025154726372816796,-0.01965107703185164,-0.058755299593827595,-0.0010842002380558684,0.097559184108007,0.056805740145626026,-0.027251313904670924,-0.057777019161506966,-0.06879268157732266,0.02044778510002196,0.05509559495280888,-0.03112458437378951,0.03943756385631415,0.04634575170028657,0.0341998605492219
IGFL2,,,,,,,-0.012179272149379469,,,,,,-0.0236422987639809,,,-0.032945090722542376
COL7A1,-0.043593801845970594,-0.013401656240645462,-0.010419784551500094,0.03418244574659708,0.06358976897055289,0.01514771333402365,-0.021397008457619927,-0.012470474645945888,0.04683411318896048,0.039651390634154134,0.13119137046236976,0.04862399609044503,-0.005547067733651837,-0.024803490922484617,0.049021576227219,0.09663736070812319
CALR,0.071803701006588,-0.02137868220188892,0.03366817409775973,-0.049470041621359595,0.03875348691616869,0.04921943384192912,0.02437906623420645,-0.047498154052852216,0.012283066347807473,0.07021043587794214,-0.0572536284854612,0.04370290497108144,-0.09872171257636664,0.013701427789469077,0.03173471748032067,0.0024954858196135975
PIGA,0.05516705708044826,0.009420227658720665,-0.02514199370318215,0.031677919218281066,0.0556258860432587,0.01537381277791472,-0.006189456376536334,-0.04673520394864837,0.04687479985064155,0.01260936379093597,0.05162630094238316,0.04114778495116724,0.08299587817534741,0.02118925368799597,-0.021361852706576426,0.011741927139271165
CD200,0.07318662093276637,0.003869951133180983,-0.014254208488928458,-0.005840831060806754,-0.023829023327223364,0.002010597522506922,-0.021716310072972256,0.10401596236582474,-0.0012741232977564376,-0.02639851788440402,0.033749353262848905,0.0269820473677602,0.07900086182776873,0.021059515208853158,-0.039921934639346186,0.0981541721137791
GRP,-0.03268504018233007,,,,-0.01901283669469077,,-0.018909793753405527,-0.019148055730590884,,-0.017475509839123788,,,-0.022288853360462733,-0.024931607160341804,-0.01982908122864372,0.059191860302290955
CDH1,-0.024110695745469014,,0.020386080942193255,,0.04906300863192742,-0.056815555391531755,-0.006129413155577194,0.1419178753942461,,-0.00499642269380311,-0.053476518457047664,0.03033615662757858,0.01907115419103852,-0.02012321986006268,0.031220407321759267,-0.022572469218023646
LPL,0.028565384373045417,0.04421180063487796,0.01201802845016652,-0.0003664414244536023,0.09174050718326375,0.09349645614751677,0.04323228412493409,-0.044872137292130104,0.019111982896624784,0.024674946389062282,-0.040537139474017145,0.08430719149084677,0.06484736487578956,0.06160096682751837,-0.02950401254706765,-0.019374281123696692
SEMA5A,0.015560303865586175,0.04476178305822451,0.028499683925394557,0.003908408284196314,0.0695115386380769,0.04995958480808773,-0.0020209291902770145,-0.010460054930289094,0.014304750046024913,0.04541657545570105,0.050778277787366446,-0.03769578646066907,0.04921188404839601,-0.008690557886593089,0.05356731344081533,-0.03222357145491442
SEMA7A,-0.006375086000641399,0.08987637505240402,0.021728918626140133,0.018090599023805887,0.0036590696788763115,-0.0011463593539635666,0.005622801867355166,-0.02012548556316282,-0.0007904195407193715,-0.02921818320984603,0.0665637405342578,-0.01350089882336757,0.024116753392470488,-0.026468900759379986,-0.006433767951745763,0.07992463721727582
SEMA4G,0.04455245651917279,0.005595352979345696,0.023830005155211362,0.05033808335852499,-0.03612381759898505,-0.0034900597983181366,0.05909388843737531,0.06312567223514465,-0.0095230658688151,-0.019723810744193205,0.009842600741775481,0.05025163267989714,0.04902568636536381,0.06528829384551295,0.008652716765309697,-0.05374838596377499
SEMA3B,0.05678406598136628,-0.0188837036429209,-0.066579248658855,0.06781583776443377,0.05132015754324855,0.002815968398696446,0.010072542874963307,-0.0291272201442738,0.04923541343016134,0.02153362430021611,0.011547502278063023,0.056366934520987656,-0.039090893914825946,-0.01971483917735459,-0.007041252810938262,0.0944897899723382
RPH3A,-0.022037025798691372,0.02202858971687998,-0.04104788022328612,0.020524997772527902,-0.02851152794959288,0.0042080697053788335,-0.05430315916848369,0.010273401101841724,,0.0026653561118298525,-0.08087299694008944,0.029900588008587078,0.03639689697199945,0.023485773004419282,0.047891914222806926,-0.02438023882222902
JAG2,0.049892360069046335,-0.013194874069828232,0.04727106234408828,-0.020996562092815273,0.054346361735449,0.015779654571717608,-0.0018307912012387245,-0.008059746257536927,0.05253618712542294,-0.0272885341806641,0.02804197155620767,0.04240123184525449,0.009071527938639383,0.024037493888325906,0.04171680196426528,0.029234296872990916
CGN,0.01828330638102725,-0.036742332021129816,0.0452493932497339,0.10163596449040724,0.05629487924244316,0.017134360780399257,-0.0026376792847737545,0.09078018166185829,,0.015425925382751358,0.14019153989153563,0.03024016033252087,0.004883453423081265,-0.04745083470123323,0.018431048474445412,-0.006189454942437128
GDF15,-0.02317199426068746,0.016521345512311145,0.009186943674582925,-0.0020931300083752405,0.004413391958650655,-0.010757072927574158,-0.017647053272401746,-0.040575543530600645,-0.03420181664407906,0.04697367881013366,-0.023590579464022883,-0.02291935356579021,-0.08414798689085148,-0.03796598271612794,-0.025259336274628615,0.0695352843006644
SEMA4F,-0.012241109208037728,0.016536642195950284,-0.04165950640694215,-0.039480256428186054,0.0012180938912509818,-0.008914790171588322,0.026960046107229428,0.018160931417199894,-0.007620121763555947,-0.004672267089644205,-0.03883342759606704,0.03556316340074969,0.04734473400451721,0.06572514177313482,-0.015913518220955075,0.09667234170763421
NXPH1,-0.05028345526849957,-0.016328956800491377,-0.02814263749579371,-0.04234329219608706,0.03005414776373422,0.05497283098676841,0.035068576922478036,0.11139911546578625,,0.03925745870355744,0.02981220623880382,0.031621256557503315,0.05468401364105048,-0.032966150953073314,0.06718189784733637,0.034404269069900635
ARF1,0.02256587729013626,0.001870162270243179,-0.005379483232330983,-0.04811529602239341,0.012324783487777971,0.023420984862483566,0.03484035331024511,0.011646986171261687,-0.029163874676941325,0.03486672027730075,0.030479088407127673,0.03172673208719111,-0.048567558521111186,-0.018447172570984084,0.06333822108160835,-0.005750071964036048
DSC3,-0.014854635588859784,,,,,,,,-0.03420181590237761,,,,,,,-0.021173128513116316
EBI3,0.04441404417790321,0.03720605563610005,-0.012806511532599036,-0.003420116989405347,0.008255001313919772,0.046329787974990405,-0.0006555728162857381,0.06271713537718117,-0.016596070530071238,-0.033074365326478,0.009046212595362755,0.04011124411486173,0.00429148024701317,-0.015079886962922505,-0.061424214716031884,0.06466027481345273
TIMP1,0.040014880010155074,-0.07240395577243582,0.06581178966918834,0.02394424522564623,-0.010672358423186963,0.08619418679865408,0.027543386825667225,-0.020550511301145775,0.04206133255424571,-0.06334276878935968,-0.003329748837322397,-0.0032517640691104317,-0.11206716407354748,0.08899857263300713,0.010414606742986962,0.027054264995536384
SEMA3C,-0.0004677741013937271,0.037329177382551794,0.026391492824522387,0.0322135226106696,0.07023136379572056,-0.01372475490944696,-0.003268214127636987,-0.054055143159382216,-0.0490347925834377,0.03155177601699581,0.04938415902177832,0.04444091509223084,-0.07332962956013209,-0.06107070673082124,-0.023493955690090235,0.09391914850460904
GNRH2,,,,,,,,,,,,,,,,0.06802106394906637
GAS6,0.08289639077502267,0.013835709198688706,-0.032785053609808594,-0.0066412584118963475,0.02330781433597037,0.004679818513233261,0.033670977737898546,0.03211307748087722,-0.016646903186586653,0.0946579026779593,0.09039164574207767,0.0023021257223966364,0.06449304672875954,-0.026648007509827022,-0.007527980317003807,0.029100621856896
MEPE,-0.01312800385030521,0.06095665742790496,-0.0014306871964735028,-0.018141631323108937,-0.028616603082206194,-0.03102038074107651,-0.0010692170563392537,0.053275777068235976,,-0.021775539596286392,,-0.022771245685406945,0.06604829247890942,,-0.030599740955330395,-0.0006184625571384674
SERPINE1,0.008014578699587533,-0.027543519304162885,0.018895750061630544,0.013134932911814176,-0.024333631930690162,-0.053476068593413605,0.04023623673032606,-0.04017671925066229,0.00779896994782532,0.014864065295422437,0.04895807228613681,-0.00234232405757873,-0.10563315890364117,0.006064574821220662,0.014799608057167771,-0.05277564312143603
RSPO2,-0.004988999810002861,-0.005696797518815331,-0.01526567871753706,-0.03308312895484801,-0.017725483842897207,-0.025321332713014073,-0.012088519644999697,0.09435386252302581,,0.02656370552392019,,0.03418192918974137,0.0989848954032105,0.09174519605348871,-0.031010166754225753,-0.011918418381826959
SHBG,-0.019241144049906917,,-2.021672303969755e-05,-0.004199747114413506,-0.015694031792504542,0.015567880022217087,0.005958229488870428,0.01354699651199959,,-0.013939070844014101,-0.036876693998502914,-0.016217613017805166,0.0032437880646492712,-0.030163432723634545,-0.016028774878416415,-0.006408167310907126
LGALS3BP,0.08426894102719477,-0.00776354301852982,0.038275223426200954,0.0042513122761984965,0.04829919266356641,0.05429193921147473,0.028544607289358724,-0.02437346488157277,0.05035880327932031,-0.005777512783709958,-0.06914983121762672,0.0646813094316503,-0.046801437494800396,0.0019095415778218954,0.04037461254469075,0.07043307949466444
LAMB1,0.07860459145722572,0.04088317061782695,0.01122592490407514,-0.03367953763769008,0.07079864078815544,0.048186816802940007,0.017636974291566247,-0.03123851584768713,-0.03558483312137773,-0.03393553800272682,0.06421810887375783,0.057238360404051856,-0.011804140176897668,0.017304384422646077,-0.021769834067467936,0.06022313344808187
SPTBN2,0.011490600386711227,0.09164127198232074,-0.008077306868495148,-0.026512919525676193,0.017141325561190118,0.05402882820869777,0.009155017439076473,0.06378794454186668,0.03696661802036473,-0.03414222106194891,0.05576804687892211,0.018655646599930843,0.03338242044290431,0.012325230242141836,-0.03556749230514183,-0.007445134054022227
COL1A2,0.06012811144915687,-4.02189153566497e-05,-0.0036770310084127695,-0.020794134910973434,0.03249478530269104,0.1078817545349764,-0.016079923332108528,-0.07942697746587928,0.06838802823612553,-0.08203702572074721,0.04168169828913372,0.07120921559876192,-0.05185432159580953,0.04957904407800303,0.058783493024242905,0.02239623993643386
DEFB1,,,,-0.016378865984317956,,,-0.01085101420231788,,,,,,,,,0.11049701314966794
CEACAM16,,,,,,,,,,0.027294167275986422,-0.04579527718738854,,,,,
SCT,,,,,,,-0.009973419241340587,,,,,,,,,
WNT11,-0.02129151701570905,,-0.0068895662597264085,,,-0.019201392174559774,,,0.03364287005670662,,,0.030948364397189555,0.034860946304270245,,-0.024056721527653115,0.031037650164354644
LGALS1,-0.037992393148685945,-0.0525969652709702,-0.02197425083036357,-0.09448122710321444,-0.012127142858298532,-0.0016263802540448012,0.047599397981050895,-0.028939750997211074,0.071306143453694,-0.042488405643489005,0.053362168458143996,-0.012819161058892725,-0.09042789433019423,-0.042506854245561464,-0.010705209423544988,-0.03648920908319198
BCAN,-0.08401817667721254,0.04954934196359393,-0.002099137480489416,0.031891598361110524,0.08041649646997032,0.07728505385318217,0.005598444447465359,-0.03261933075024367,-0.015781221247893513,0.004220959518624185,0.0037545368763846607,0.03276314663277222,0.11563515908647189,0.10636664036490034,0.09160401603585364,-0.00666294018296769
ANOS1,0.029620258029799246,0.0449679410827978,-0.03829568985659537,0.023256528117475576,0.0481070480209528,0.10708124701889175,0.03951614780461048,-0.02262772099547064,-0.0279389815858896,0.03835899164666333,-0.02044791628489453,0.011872945111034643,0.017241030226014063,0.00048576414118702775,0.03388384115239818,0.0630510068317743
EDA,-0.01558744374555622,0.10829067971502204,0.0353370851105935,-0.024559476704813222,0.19915783686063673,-0.022958401067859333,0.0021051793933472493,-0.02151885589455743,-0.01646281787896668,-0.019339598285456578,-0.05163996627751837,0.02249017762287175,-0.03674825384638004,0.02713186807336625,0.0350843185326684,0.0743067705472999
FGF22,-0.022165405923719114,,,0.14768936925403814,-0.006717980510337921,-0.01760060244904221,,0.07248936870926671,,-0.03162584679281274,,-0.017321159875620103,0.19450213888713191,-0.024409792103107102,-0.017786004787488603,-0.019913759238658717
SHANK1,-0.02129151564881998,,-0.02487684344170617,,-0.012422787693100536,-0.016745855373587904,-0.014598323112142458,0.04891115039049613,,-0.019498416701133857,,0.011316660457966218,0.00011105419940429135,,-0.0262715494756583,0.05196927851677195
NPVF,,,,,,,,,,,,-0.023146107032335602,-0.020355891038225774,,,
RAET1G,,,,,,,,,,,,,,,,-0.026400605057567614
TGFB1,-0.020932586406872684,0.0018449088370066705,-0.03178808286650762,-0.030775382528270143,,0.04298283569837,0.022887773845687638,0.0408685113241569,-0.010360316407571735,-0.03694418086196214,0.006236094853597818,0.03116440292890726,0.047744131973052696,0.09567522467280133,0.037604992399596776,0.05737149285189054
MSTN,0.05526946499906543,,0.02892172203732703,-0.004901548119395488,0.014986467026786212,0.0059234737122976985,-0.004845815925016229,,,0.0450288104400708,0.16918667556168562,-0.026208116347040542,-0.04186354706854352,0.046745517503536005,-0.004610907573074272,-0.0003179337795535542
