,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
AGT,0.09369476629901764,0.0437656755094006,-0.015595334216118336,-0.04679091232465487,-0.009985319836365733,0.04298323132362763,-0.015141974250215785,-0.10912109277813116,0.09323599561769001,0.07961121839482924,0.001330013695371941,-0.08028579152097831,-0.06690248801022394
PTHLH,0.07930069082853322,0.023664736625435754,-0.0059900739169837566,-0.04559791367159753,-0.00047130968122583014,0.06621527350049813,-0.029230161432108343,-0.08500148012056408,0.11246645744704287,0.05201105656925317,0.010326396852997953,0.039777329288474175,0.06541688448669723
COL1A1,-0.04492959296548691,0.021669074568556962,-0.021022544132619718,0.009889098270680838,-0.049571541908496414,0.019425757949971194,0.029853240152828097,-0.014349490628736694,-0.01893236542591181,0.03507565239665322,0.04881992648623357,0.09897333238922801,-0.09319857932140761
LAMB2,0.03698527611040444,0.032575059516226225,-0.03188730047371256,0.05065391438200339,0.012870909380694549,0.05910367716919398,-0.03368612551301704,0.009723284723357917,0.019271679665914657,0.027950627249847856,0.09061355297537818,0.017339951155448563,-0.021182069611900393
DSC2,-0.00029997324385640277,0.061298679280910234,-0.035362790512581406,-0.03577844904877541,0.014315708877007017,-0.028107189572165143,-0.03194817153755949,-0.042626032783498774,0.0658317979522744,0.028819101838787987,0.02428730690481372,0.03726606420685776,0.015129972638652603
WNT5B,-0.0035569258274626373,-0.02732675073618004,-0.022877715368161737,-0.00044503105017683266,-0.031793503811493505,-0.024609202925779537,0.0033860008549010633,-0.07179016660615203,0.01589732260609007,0.00831375224959806,-0.010308680290264187,0.021841436296255144,-0.01720851142980598
LEFTY1,,-0.018557327412081586,-0.013004431740449702,-0.01514357196393341,-0.011400700717898844,-0.00844729773943391,-0.04178925563726777,0.16758327272172951,-0.017118913756968265,0.05090133856477031,0.00033537650128304927,-0.02157061102600643,0.04743980882995019
FGL1,,0.10370812868847591,,-0.013205443545507933,-0.016839286756111776,-0.018777278572669937,-0.018512936867476685,,-0.025387299874369763,-0.021774182786977667,0.019011538438890363,-0.019252858467317037,
CXCL5,-0.02655919203556617,-0.020928685053409828,-0.03331293382836702,0.05854659076140802,-0.03628376976078869,-0.01468612227431433,,,0.061648424903836326,0.024100151389842086,0.006326010656398819,0.006658414417842898,0.016766058221208798
S100A1,0.006124767113071852,0.028637679682351258,-0.035009465407574596,-0.027233480579297142,-0.07967678502644183,-0.05681415995716581,0.053394599726994084,0.04713492724947516,-0.01896022372212885,0.056318689951171015,-0.017312507627379042,-0.039641062064326396,0.007685433667942294
C4BPA,,,,-0.015684106342050412,,,,,,,,,0.10273168143519483
NPTX1,0.011093937852421435,0.03041205845360707,-0.025224577815486527,0.008053194171817542,-0.0393896453337493,-0.02183738578399426,0.015033073268219574,0.021417072137409968,0.07102925550543253,0.004720740396280718,-0.0008111873527379051,-0.030291992346343066,
TGS1,0.05176593855752552,-0.00536411799199932,0.019082623794734768,-0.041781400147919465,0.0683929195605119,0.03676843452363785,-0.0161702577470855,-0.012290234110006121,0.015774611571497444,-0.009842034585045754,0.061923991423025924,0.01119003839092638,-0.01745300872063188
SST,-0.054003250591753496,0.04531647932717557,0.014854852036372582,0.020835676908959964,0.018825837820182118,-0.04065903307370884,0.03789320956427987,,0.005076650706920907,0.02669361346208304,0.0810526509299072,-0.03609574496571002,
IL34,0.021483991326735022,0.038690622202781015,0.0026729155595013993,0.04384834134443135,-0.04447298655678016,-0.022004585699962845,0.016498809997124157,-0.02555336923008958,0.08005458981133563,-0.04353906819412175,0.06316229064752871,0.08912208533574886,-0.0037269175330992155
DHH,,,,,,,,,-0.00732998510954002,0.007539663243047414,-0.028654712892163023,0.09380121998264548,0.058650406634197204
XCL2,,-0.014604782544570236,,,0.040911072600513625,,,,,,,,0.012884115025722538
RSPO1,,,,,,,0.021599057925524103,,,,,,
TF,-3.1119133605852874e-05,0.0257950998517666,-0.018130011435096672,0.04807246784007981,-0.08733157768288785,-0.005931460465541323,0.06058258685205948,0.08918585456343474,0.006800373641215487,0.03385425033129278,-0.01875119247836154,-0.028809154925188134,0.027040032310959174
IL33,0.022291954628782116,0.009378945465605226,-0.04044746869269653,0.05400388668041402,0.00317233031125149,0.012172019055960421,-0.02249509444015148,0.02119237642285537,-0.04752334926209723,0.10841836644303163,-0.010335620002854987,-0.0018347440581209487,-0.021285131200682112
RBP4,-0.016685460642652607,0.014996133777511338,-0.03039767534263001,-0.0005262355316007835,-0.034984171365402106,-0.054202587117429896,0.08993787015322159,,0.04170318347788304,0.0665889141504175,-0.030658375077756254,0.015095951512379966,-0.025891947147445946
CCL19,,,-0.010314300576652908,,,,,,,,,,-0.0268444513393654
CCL20,-0.048392645328369864,-0.011965711794368884,-0.012594076705349152,0.03989081364727473,0.07404374887190482,-0.013530627915582922,-0.016839255449725216,-0.02196769778980508,-0.013899174826802198,-0.04837467709525592,-0.02575914882162501,-0.024479841181649337,0.036477712523297894
NAMPT,-5.6570365797605147e-05,-0.027162933677405608,-0.001804736497825081,-0.02050638625373448,0.0805778922820837,0.018174808546783248,-0.049042480053030926,0.08247231538464506,0.02705575773051445,0.032281694806512475,0.07554744384466022,-0.05480090901258621,-0.04638522161800624
