,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ITIH2,-0.034653959465167236,0.032817837056574095,,-0.006960464595561244,-0.01074095800026163,0.03432005171953025,-0.049398499110697,,-0.0169341698058722,0.03548825968911398,-0.027832674145886683,-0.04032309048742831,-0.04161707682595441,0.011874879035996797,0.0007538054714103213,0.03446238016273369,-0.00722854093418608,-0.0021544318402668093,
ADAM10,0.016782444954721792,0.027498212020473055,-0.05463192147488005,-0.0445877215285701,-0.022568688722058385,-0.012309967170309702,-0.12706494451868847,0.04374446623472154,-0.017543297311799343,-0.07388673738759421,0.025204639769706067,0.028583973262429944,0.0031260464575588558,-0.04654141177316199,-0.02644994315450045,-0.03858564768750651,-0.04242059543415071,0.03171245205439464,-0.09271683948990327
CFH,-0.0362903798640054,0.00868512239744043,0.03970878630603048,0.0075296957961839975,-0.04050668120293923,0.0842297314298298,-0.14332558569181889,0.0628359030018613,0.024530321867764434,-0.008017793531395685,-0.03227520841669002,0.057413815013075055,0.028120663467086485,0.05478083519862584,0.03207975735666766,0.03493799985889617,-0.032753400675356134,-0.021802203520857544,0.004900188048132529
COL4A5,0.0095568618899097,0.050727528909506325,-0.014807472888874419,-0.0008698631058949867,0.023411859266942288,-0.003316428964832153,-0.11308145700744504,0.00855435868903382,0.038009588379216884,-0.1282460711312218,0.01514660598208585,0.030892708268232094,0.07078870327913722,0.06801416626335903,-0.03797158864723749,0.022973330114054714,0.01374151366796227,0.013858531723351384,0.04386226398652636
LTBP3,-0.010479829987603613,-0.02409013412047425,0.006644311062406344,0.030945973100315643,0.0343925849234431,0.05741273338166789,-0.07666849162087076,0.08767447664552538,-0.01704880359454331,-0.014502396812985353,0.05391582147804003,0.02643184627834272,-9.867908765974593e-05,-0.0632187964369639,0.11482355681259025,0.016255868081363676,0.014044062214084536,0.046392386147204846,-0.042416258515487186
GNB3,-0.010549191478193169,-0.01478417315831402,-0.0269884085255816,0.05089056941109107,0.05962094688067345,0.07630966100083392,-0.09154503689167122,-0.01788873169088481,0.00794058244498657,0.012123854149322879,0.009072052944998306,0.0527132083500941,0.02453401398494783,0.005948022547582445,0.05964191799997251,0.07397404233875561,-0.04303982928051597,-0.000858554217449928,
COL6A2,0.006364439992059681,0.007518024870442174,0.01889440840153946,-0.025439290873645003,0.0522474017661755,0.07765353580794639,-0.10234075398063737,0.0393232133528976,0.04446400487293921,-0.025898730502945888,-0.07920370934286299,0.06475401346270693,-0.005080945611361608,-0.06555829947766235,0.06932556171822449,-0.047478352875633935,-0.0571089262615663,-0.027463107356780887,-0.014565274413101273
PLG,,,,,,,,,,,0.08528283191898667,,,,,,,,
GDF9,0.037039918013748195,0.0822554393746032,-0.004208833230737403,0.013113581188452949,-0.003981471249998797,-0.02021543135146965,-0.08078525322809292,0.004951990775163603,0.04745715983355329,,0.05329743442413686,0.05633634980355883,0.01653938689323421,0.02870830457234652,0.008782227489848839,-0.016024081978329323,0.08769194037112016,0.014046456539624901,-0.04989270906151683
NCAM1,0.07421411455540657,0.06699877590587254,0.005177214951059239,-0.035955877482432175,0.05303291741721425,0.035627074026200765,-0.014616772400725085,-0.017229703937899105,-0.022007521947054253,-0.05603062874105193,0.009607441316831519,-0.05028409259637552,0.04253863482325884,-0.00684520288617289,-0.036964489689167365,0.03860510739059367,0.07107793647901808,0.04396662383005133,0.14081345213634316
APOC2,-0.030959959608253818,0.006047861775330212,0.001219458317042243,-0.012386956030706484,-0.008805928341044858,0.053897774555945036,-0.07143965803698414,-0.06635889034350612,-0.01997762062385442,-0.08097019982075193,0.07472652481422001,0.1289682812304732,0.07904862913765145,0.01566030380971925,0.009098916218510842,0.005134876678114379,-0.027691523510746646,-0.013108799587305407,0.007489378848424155
BST2,0.03664499154223676,-0.02542725977040535,-0.013009164455275628,-0.0020874769373300287,0.011317840306440615,-0.005340004226886678,-0.2035243449758696,-0.04475898079361281,-0.024662281631055334,-0.1182923722471754,0.02207447169064974,0.0572223580166111,0.0015907464699214148,0.07323865235645592,0.08182208265477889,-0.0434325891024263,0.01820898104703137,-0.014259849311458399,0.0637934868930945
COL5A1,0.009730257169548237,0.02566466935193453,-0.010064412314939637,-0.01793242286262216,0.04291571583782035,0.0636152674477915,-0.04578887358051573,0.07834257343236656,-0.013796088325091318,-0.07491750749080561,0.012932846882767536,0.008583050770203415,-0.026638895799359644,-0.10819888861528393,0.09085924648213736,-0.0012059033280239924,-0.027380840848531637,0.04815594596151764,-0.03880318001879364
CALM3,0.046470295281905306,0.005626221257853599,0.059392298379651785,-0.023774625523012745,-0.0006075869517363819,0.006718853537956948,0.21494429295436812,-0.024789102931044495,0.08565767394497023,0.20370944106652164,-0.02968168688231915,-0.015324475188031988,0.03035866323599521,0.11868704564432137,0.014137517933687253,0.04472057461137652,0.06233002046972534,0.003437456312167148,0.05961315989430258
THBS2,0.039300433500440594,0.014411732144663288,-0.03688038868161358,0.10407439818330724,0.04569286269733232,0.013339808126862689,-0.19904943573393247,0.09453067123272411,-0.06059038483686616,-0.11481432525351769,0.015540792496001677,0.004861064981868765,0.038396700143208305,0.016743738702357416,0.03465951032064815,-0.031105192508566505,-0.030084315448774688,0.027377787263312033,-0.030081014691816906
SERPINE2,0.06689789329716826,0.04950039621218761,-0.018131933010617857,0.01199175140038172,-0.014457473975567521,0.023739652178695673,0.08205934219777533,0.03545600471176066,-0.06794312625085352,0.06237083682139362,-0.030644950402690257,0.11657322174862432,-0.00258873983871279,-0.02091465371750019,0.02782486798679516,-0.007514307701464827,-0.05446902940632385,0.08207067822511306,-0.10530673466574478
EFNB2,-0.07378056157606674,0.04290259506626536,0.005927564141468291,-0.01163557386444095,-0.06550388896916134,0.06273524470600086,0.012506756955814435,0.0054331986573564976,0.009674194429497386,0.10261185354197193,0.05752655404263161,0.0064516908342972055,-0.045364880748844656,-0.0718375945810143,-0.006007796524037173,-0.00015257540796834035,0.012629553167025579,0.08068320166797179,-0.003794459261378438
PROK1,,0.030633603766254885,-0.023234090790444493,-0.006830608173232739,0.003223333647703163,0.1101875165229677,,0.07849165875612832,,,,,0.12093354903713653,-0.02911055726965311,-0.019067948095785332,-0.03163664334028724,,-0.008285270487830532,
LACRT,,,,,,,,,0.010070880521389804,,,,,,,,,,
MMP9,0.007470067832488742,0.0342096495470952,-0.01804104478249635,-0.05576139107583459,0.018498330576027656,0.11005436540318156,-0.12145611044136184,-0.0363091831587032,,-0.04014743313844171,-0.020506513335343965,0.06294587648550481,-0.028656208673342797,0.026748822437051987,0.0390208571472085,-0.03855218191721808,-0.03078127164934487,-0.006210335576815901,
DMP1,,-0.022823790356373254,,,,,,,,,,,,,,,,-0.019356544670036103,
NPPA,-0.04701708568415554,-0.008673911941234805,-0.00300493549072716,0.04527151060692582,0.005346210379239959,0.04516932023235231,-0.06724863166199392,0.024319242390473027,0.004493705732658174,-0.026624646577724165,-0.007756666443781127,-0.06916665645546485,0.029086716460260408,0.14783723345599506,-0.02108473006297143,-0.026136745599586033,-0.012622531424059035,-0.03482753535285762,
APOB,,,0.053007308014412044,,0.07453547754112679,,-0.018708746154709056,-0.030537149328164353,-0.02443000656270282,,,-0.02585961939340102,,,-0.020923842591148028,,-0.02711149692226922,-0.050588583741746476,
C4B,-0.003725107368098477,,0.009474499950456619,0.03611602005856738,,,,-0.028565593807250815,,,0.04453071920244198,,,,-0.021176653009890568,0.05318185298404173,-0.030021324792299714,,
NTNG2,0.03872897144054894,0.010649528633392124,0.022012026120642177,0.03226351121907941,-0.05546623551515657,0.06474171360704467,-0.09573998607097767,0.05447130267343572,0.019246184743356893,0.1145260876838077,-0.005502656221484024,-0.0632428734927723,-0.0005190854065637693,0.09837244721800151,-0.0028085654581498157,0.01709126502308454,0.013041410111658411,-0.022290333733691957,0.0632369393862464
LAMA1,0.06560541168364765,0.03768672795355416,0.03328929215447177,-0.03734822314409023,0.03443316421962463,0.07596268875036043,-0.14689514567541398,-0.03602241466628298,0.027646426893282797,-0.022837700762640526,-0.013476099501903635,0.0019671088721679737,-0.0012849626836754313,0.10853239161729307,0.02260084998905606,0.02493614529215546,0.03735522800844319,0.012710463157982892,-0.03260952994513624
UCN,0.08242930630179485,-0.032107752719777366,-0.05059454896900756,0.06160426010828056,0.005291951431599358,-0.004176792558285929,0.017170649197218397,0.0888441054625114,-0.017444421793164373,-0.03170847185535116,-0.025438829234683144,0.06075371127866887,-0.008508210574040146,0.03156129192899404,0.06077606132636335,-0.0051336108915065294,0.08270280748092708,-0.04770557777822664,0.07335418372001411
ARTN,0.019197738982990827,-0.04449002249732283,,0.028323179615276448,0.02228879971949751,-0.03365063535022479,-0.05197629659670629,0.05779688571337002,,0.06457845031825264,0.0411406676512563,-0.029232220661835197,-0.040086262426425254,0.06207797542520946,0.010851054365190247,0.02635510908944129,-0.02479720228357952,-0.03273327331280645,
PDGFD,0.0014966044507801052,-0.006737192266290246,-0.018332808480391073,-0.07955777104677594,0.049979826129444994,0.19094247418058588,-0.025315376568175146,0.005055051059997273,0.08731449378377089,0.0014936131625291,-0.002559975008954654,-0.03639820834004658,0.02960788300750709,0.0308032864425107,0.09191787265788395,0.02881061779977886,0.028813271178077398,0.021768946348126345,0.04924079052107012
EDN1,-0.032616853891385515,0.023078554191102496,-0.038928975832157424,0.02695990690678609,0.03340641373525124,0.0649914441971438,-0.06268359136186108,-0.005424090696185815,-0.004051714137608571,-0.014717784189416131,0.11747279537552789,0.042985418424887366,0.03435740494475226,-0.0005693344381680138,0.09685235990983583,-0.02294239074656162,-0.0071168848450593875,0.06843300814746561,-0.01947107299461841
ARPC5,-0.06419939149938166,-0.00044032230971705484,-0.02922921713123273,0.021698389828876927,-0.053605788206625406,0.049305103619178794,-0.07133856545649084,0.013642295594218508,-0.04445314459248747,-0.1407067696621545,0.026502663203694724,0.03674828715573438,-0.0077998761918999186,-0.034354265801520414,-0.040623845216167305,-0.02584880542894348,0.07001949233058986,-0.04033649543365645,-0.024303507361522182
GSTO1,-0.055005658109711,-0.0243880646634707,0.008835215767816236,-0.029331148317875103,-0.01754708255874562,-0.025932508547388163,0.21773999071573819,0.028634867779266156,0.012444798224466692,-0.06138805155137932,0.023238132415345027,0.06785054618792626,0.06515188756347028,0.04206159235273655,0.02568669326180783,0.02047973049534819,-0.046141029140735944,-0.052312818053051824,0.10629350827118345
PROK2,,,,,,,,,0.028740701339389767,,,,-0.022642566142881453,0.012447008057094713,,,-0.024719377099540054,,
SYK,0.027641915460974085,0.002838781223800623,0.008454942413595967,0.0019811214196603076,-2.6456989458832366e-06,0.052277863029659956,-0.08785338955480769,-0.03318678055498037,-0.009666168188278128,-0.11559374854396245,0.040388073112039506,-0.0005915627168573092,0.07361384321662924,0.02300511670985671,0.07800444502267458,-0.012026183329658057,0.005393722726083939,-0.027770974387077756,-0.07366218272028022
CD40LG,,,,,,,,,,,,,,,,,-0.0013294529865764079,,
ST6GAL1,0.059555940255424634,0.009592689659707491,0.009522843267020603,-0.07500653438398469,0.006731128454190621,-0.04822283769116999,-0.11352372022742693,-0.03343895609623341,0.007718932711426593,-0.11753664031979476,-0.03357203202480106,-0.009979424983378627,0.04480276106681947,0.09183224212985057,0.008923574440058995,-0.002913605888650269,-0.04845436097452655,-0.014926910039102816,-0.054178459412507055
WNT3,0.0603389233383322,0.062459514573230686,-0.07278246693473568,0.043558794723328575,-0.05394759718009555,0.0280296710417895,0.1257127810211288,-0.04795114222125726,0.06863976844309326,0.15493495002462512,-0.0471768615008338,-0.03361182491436926,0.03765369935415697,0.0774470789712249,-0.05018658421979422,0.010278594144704088,0.04260247596359788,0.07170013125872983,0.06410038289941504
HSP90B1,0.060151556688859714,-0.017966934596484293,-0.022449138253229396,-0.02679757959785835,-0.039560069751437534,0.039165402966360646,-0.021677918784520942,0.06540040726417391,0.019760396855394914,-0.07957311334145693,0.05456173927629024,0.02636422144178193,-0.04262239974293985,-0.12962319794219743,-0.019370142566186417,0.011578363168429981,0.008417803572375242,0.08593169422987484,-0.004090343993463273
ZP3,0.032143992672051695,0.04660855106473047,-0.03979631046137479,0.037311084173727416,0.054388368048708134,0.10424617468671868,-0.04873463428534458,-0.00824814064148134,-0.02443000873687773,0.09280385960786984,0.006380898441053435,-0.007409477280853252,-0.0316649624231614,-0.0224231827309693,0.03353745349983655,-0.004485900977648901,0.04399165605091419,0.0017421307710853238,-0.058045056341450095
ANGPT4,,0.08103888382012886,-0.025651385497378002,,,,,,,,,,,,0.0672833794538642,,,,
NRG2,0.08118138300109798,-0.020150361719503206,0.028398466533908543,-0.03211567562749497,-0.028697767477091646,-0.015134199299099585,-0.05589813978179359,-0.05796151234591392,0.01172435722012585,0.14431521600722838,0.0364911567698694,0.03276456796455634,-0.009446381895138252,0.05684239333501938,-0.004341971248139493,0.02276826132944765,-0.034884587955455904,0.0022053472334279006,0.050640458810220654
MELTF,-0.0162357564470728,0.03440841246705454,-0.0077540640611447505,0.04339028084210393,-0.0019281074638371376,0.03518975171017261,-0.04625560278642815,0.027697249942732875,0.01588140533436026,0.002710778579809403,-0.029566790650763865,0.03552290699776546,0.04307238836749044,0.021103227964720542,0.048844178584962095,0.059305896178916274,0.06366382031719839,0.04089858506199357,-0.07367731017025718
NLGN1,0.0060188609761502735,0.02901020116685431,0.010625417667076753,-0.013816192555205992,-0.0017338084062413243,-0.04393997893923274,-0.034820657100702916,-0.02648528480757843,0.02439579481385035,0.07716614672279921,0.005699409908960781,-0.0332825057647533,0.023818386260768123,0.00796898021289656,0.023141356236640227,-0.0052009579725705605,0.024885167499003796,-0.0312810009878304,-0.1001492354218484
SLIT3,0.007224545442067901,-0.029820651431125923,0.06548179229186195,0.03556257359230967,0.00525862573984992,0.11406772758361876,0.15499546194405892,-0.0010436894719147518,0.022025567902745714,0.08216481819980528,-0.06688032483996283,0.018423229807150977,0.0044406312929981245,0.1109213100179746,0.049830171500614494,-0.014655339678438361,-0.032789576289935556,0.02274931358761298,-0.0015754954829985497
CCL8,-0.011595250842361455,-0.03257538944241306,0.0232079794068792,0.019836653226358095,-0.006625152114301648,0.03020343149267118,-0.0043022892733757595,0.02227763918333304,-0.02204507735166849,-0.05333080837319219,-0.035771787928771365,-0.024190346636892016,-0.03305636021997243,0.027321356864394228,,0.031661960909625565,0.03565408500979449,0.059420050923353555,0.025396755323447998
S100A4,-0.07082983575832173,-0.004692985177137975,0.040393901043048325,-0.01296045498398699,0.014061715484866904,-0.019471362519205622,-0.18291164142993963,0.012893098192717247,-0.005138336808945851,-0.08653892914880446,0.07150551827574428,0.07394538171031596,0.08265675259227868,-0.04636227165791272,0.006339862099028158,-0.05373822440161164,0.057626121870424,0.041678856490925745,-0.07466845745593201
