,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916inf
THBS2,0.08809694279361448,0.02513760397723393,-0.03630464110793904,-0.0396583546170177,0.0035947005774871347,0.09734249871673045,0.01048239765508229,-0.011869371484957945,0.09394822185053935,0.04046633490032519,-0.025842363023374032,-0.04751918103600276,0.014490831374972184,0.019000281006921936,0.01709645682091195,0.10346218762561014
SERPINE2,0.04371773968248273,-0.051075427618262496,0.056071996692458784,-0.034000393789265455,-0.03741307710559512,-0.029155649621377636,-0.014074326653786608,0.0034904181491984027,-0.0071432921902430295,0.015726792672242057,-0.032891405820562554,0.021926487304813697,-0.018743986717572533,-0.05813276149471021,0.13589338254656863,-0.036915562695825764
EFNB2,0.014264660831654301,-0.013329017168303202,0.0010068494781098382,0.014042072684698884,-0.019225296147589707,0.023196991278424235,-0.02466547694654874,0.005213420226048175,0.03729544693713044,-0.04227861245077929,-0.12807194777405667,0.039647657887762186,-0.03023015798706399,-0.06779394822656633,0.07218411445674451,0.019659927921637406
PROK1,,0.01516586941341534,0.016529644240503582,0.014307710508308463,0.029357856010698777,,0.000841008944458887,,,,,,0.03135368583544848,-0.0353764973852074,,
LACRT,,,,,,,,-0.00424631208813904,,,,,,,,
MMP9,-0.022596685017044097,0.05342869653065047,-0.05126614158034385,-0.08212470585314925,-0.040925780812747316,-0.00020127947447442092,-0.02393674702811784,,0.02132442685109781,0.05612095728606667,-0.030531927746448133,0.029367591900497717,0.04767609869014226,-0.059757441955356,,
NPPA,0.05331258924753836,0.03568574611167149,-0.04901178941747864,0.0896359038111637,0.003000384742814501,-0.01633363663502606,-0.008263768693271082,-0.009810358980586846,-0.01643600680457033,-0.0009174807902023519,-0.013442854460933861,-0.026447823052500957,0.05007161860275822,0.09136989559363383,0.03971853558749983,
APOB,,-0.014751819106095151,,-0.02716304382287944,,-0.0030435548494623698,-0.009999094697948989,-0.005178863216731709,,,,-0.019377555610047614,,0.03996726078296974,,
C4B,-0.024816100811638188,-0.01694122344622311,0.045028134514247635,,,,0.07237712639054272,,,0.0036591611781269066,,,,0.007695421655211016,0.04412571694502258,
NTNG2,0.03254832987365216,-0.028467825938236813,-0.04077967538405434,0.003552331241667863,0.0777290273742774,0.0752035179694121,0.013115496307212328,0.04387256778164241,-0.03791061680035092,-0.046517042659951546,0.15430571516269953,0.04623845342963653,-0.05370856407156691,0.009948111239205765,-0.022411535686402875,0.09271173825417285
LAMA1,0.040569271985558764,0.0022354747711502017,-0.009707465888389085,-0.02919854237177064,0.030024093795909614,0.006735175406091777,0.014727332623218618,-0.006995076945792967,0.030650746564299346,0.009419309373172913,0.007043966745733913,0.08068734497102822,0.06908872595135135,0.16756578889792917,,0.04228705507952584
UCN,-0.018801634143460855,0.03264420850303023,-0.0341830811864478,-0.03501657258940459,-0.03328326721461723,0.007982632821703762,0.0647645710932822,-0.027766536573474047,-0.018619042637445272,-0.012865296645499943,-0.04727893410136512,-0.017665292127202577,0.013403620848972845,-0.0578869529978562,0.07647805067141532,0.03200980699078475
ARTN,-0.028381979452454003,,0.03420994927869557,-0.0059726884222263,0.007801690265814952,-0.009122373216458517,-0.023936749351672566,,0.07111962399820694,-0.02037656531561509,0.013877813301527474,0.034979368019761745,0.047931263205288066,-0.005380851644939436,,
PDGFD,-0.012919197687883249,0.13658366216163986,0.0007902323003048748,-0.004808962530568476,0.01920055708909169,0.02309799064484258,-0.032288784892354046,0.06943436640290551,-0.05356335371887376,-0.008619140655758221,-0.006231159102048859,-0.05019056037871709,-0.0034555211998300293,-0.0854366287101404,-0.03874811739224523,-0.0759646924974197
EDN1,0.02304141377557636,0.1010590137185072,0.02162167672896807,0.002225430968604433,0.03584282595882665,-0.038584091857007584,-0.009782956787761202,-0.03569770924545481,0.045318629100944044,0.023649820135554625,-0.02955730876556261,0.05152051926339196,0.013862558316997245,0.0011153874926220413,-0.0918660639334341,-0.009917512781907474
ARPC5,-0.029306162001300998,-0.009147210125626292,0.01164695763258646,-0.07423853819377907,0.04832355798324938,0.043868414062550286,-0.019350594486528247,0.00704346990819855,0.037713177072728844,0.06052398568285095,-0.08523669051402233,0.07225983092455691,-0.01488553120143063,-0.056229086359835166,0.06937750836991087,0.12342005327403122
GSTO1,0.023143776698922567,-0.017285903001547333,-0.0280407590758507,-0.0031840956372269995,-0.06264443782524053,-0.07058951572780875,0.034191401571586164,0.04634033067976059,0.0018020574844707,0.02069146299197109,0.11716597800488508,0.016685910332501427,-0.002726916530045359,0.018701372398822188,0.08895619979406238,0.14371807717963322
PROK2,,,,,,,,0.06069688025141152,,,,,-0.017337139054540887,,,
SYK,0.006948350210887808,0.0496174702983465,0.002712725091654079,0.020901988976086566,-0.0037460499924690163,-0.02136775555254651,0.04035808611666047,0.07872210963821094,-0.028081368418866947,-0.02487935478089342,-0.13310995923784416,0.0418795440360844,-0.003319331915590908,0.00015032723183280042,0.02721191583759138,-0.04389129660684933
ST6GAL1,0.034767377296296476,-0.011914321741403215,-0.022352152479596248,0.01491403695908922,0.07941827188542284,-0.016392761866448183,0.008273281777318342,0.01257899975026395,0.0149651791824941,0.016972429605626272,0.009840271894865709,0.08349538135454825,0.07410263481416146,-0.04793163651966651,0.01157118713228525,0.0598465408130466
WNT3,0.04873518546932688,-0.022027863287048293,-0.012721232941151517,0.045054784913517644,0.014462599921415836,-0.05469385024322468,-0.028431122598869627,0.0010316094776400575,0.012622971254345918,-0.025092175186551578,0.15636023623742804,-0.05062542087620315,-0.003147149300071449,0.06302023904991721,-0.025527533413303403,0.052411952690785246
HSP90B1,-0.03535501352084343,-0.033118632788762765,0.035818194315780434,-0.08089739128498871,-0.018178140656942697,0.01406964846070642,-0.07630682088719816,-0.018414118592094693,-0.010200562258644144,0.019082235924134914,-0.07350254046672891,0.028194792074202307,-0.053091020523352975,-0.049211391073690755,-0.00018649504429386825,0.10386057956164978
ZP3,0.021514520509203765,-0.03206738382577565,-0.00346176711555356,0.01230201683291077,-0.015559345803809431,0.01292909196883251,-0.018619014932484305,-0.019603135949976484,-0.05090790497485237,0.08787119196748927,0.019989025408907096,0.022343193576981307,-0.024534783446034193,-0.0008285772846277409,-0.02912931937601526,-0.032057109370389296
ANGPT4,,-0.020669575015144232,,,,,,,,,,,,-0.07494021958918132,,
NRG2,0.038953207817192186,-0.007343817417961301,-0.00562482966907382,0.011302795219908362,0.030899472503142775,-0.021075975620591245,0.04211984520697755,-0.022053440824927797,-0.002022576555713116,-0.03489934766663525,0.03106464576416842,0.03459767913979616,0.05139277197057435,-0.0884143024209941,0.16500695347224434,0.025307692182350083
MELTF,0.06796051313328479,0.02067925671074821,-0.004025148261713153,0.014329916677110156,0.024029945330511497,0.047260378980165295,0.015080755889830452,0.017098850049875432,-0.07767955661187627,0.043257005390952306,0.07069234753553162,0.03549898381672256,0.02194572427369231,-0.04643692167097875,0.1301771811027233,-0.046721824705748934
NLGN1,0.03260596061891062,0.010979226319483028,0.006002485995450511,0.0021681702134860275,0.019755213168987696,0.05701248936465864,-0.010936202027371255,0.0543056092454721,-0.00019961625419700918,0.04031591323955364,0.0682457111752624,-0.046715472132835355,0.04531324373161317,-0.08867951987193871,0.11767217048591593,0.02788264849892923
SLIT3,-0.02232548087564634,-0.02988720287725468,-0.010437208065606269,0.04608807817102225,-0.017025500015977118,-0.031357022394343535,0.054135483965498936,-0.011147420160124195,0.05322465153548933,0.01894765985991931,-0.05532374906331721,-0.0076075718921675105,0.05786362143030999,0.014400021523780018,0.08029509999764155,0.029533437029303434
CCL8,0.014177095305823697,-0.013415266895693147,0.05872950211207413,0.05503736655924707,0.05345596999962011,-0.013569408927159044,-0.012152203790895913,-0.01768941849374615,-0.018074604145560447,-0.019012761521542482,0.0683378918383976,-0.03643498925612813,-0.0288886253412095,,-0.07089794292023657,-0.0188666998932916
S100A4,-0.02836765549630802,-0.022774098984889482,0.016446564286206056,-0.04394020805092022,-0.030208751455124083,0.04493906065906268,0.015631765811148012,-0.049705042943220305,0.023412075380220457,0.0038274274887758254,-0.0062804418696745775,0.04209517389889037,-0.038166250355132256,-0.024445390045088063,0.10000352844140611,-0.022768890199457263
TNFSF13B,0.018065154663814992,0.015157373908770857,0.012260013205353823,-0.03997777923563051,-0.00906643953195881,0.049944588513225016,0.032291538732997796,0.019893726763903836,0.07159738864594145,0.023756287628288644,-0.02427786279154088,-0.06768406564778712,0.026245589663342093,0.010783887342499493,0.048800297513881215,-0.02899754525586941
HSPG2,-0.0006995430707609578,-0.05355553401117857,0.0303122797530239,-0.04977175757246727,0.07751689933604118,-0.04025321851573664,-0.054334994437254626,-0.003951235998575519,-0.005633579235979744,0.012036466802248418,0.11412922392209729,0.06467315733599574,0.039017379488463906,-0.11435915306761252,-0.027750867086853405,0.0885573541578169
FAM3C,0.01706670666131264,-0.02378898365275122,-0.044316359045616815,-0.06608428461726128,-0.03612281355932689,-0.024922392650142566,-0.02273002089167113,-0.03823049579806019,0.035501644082863666,-0.009871963751637616,-0.06484613585527782,0.07710026071921484,-0.01293060120670958,0.02051449581463028,-0.01928562114770072,0.043213365143530524
FLT3LG,0.01592948442388526,-0.015498696872160217,0.006877961590577541,-0.005318776744675321,-0.026656182590464705,-0.055742358111784414,-0.007602483278803081,0.027489274249840736,-0.04615188615538066,-0.039955133272836965,-0.07708447162029854,-0.02291920939522644,-0.05252400197330942,0.02182416762968782,0.1261837549724909,
A2M,-0.08874782456482519,0.01854260803944046,0.010022277514066764,-0.03679602110365419,0.023605679979147986,0.01426630452658852,-0.07201342244005643,0.05460380819147465,0.03351861865877239,-0.003431944140724917,0.07328451508855163,0.025047958593305362,-0.01630450630008467,-0.1547756207867776,-0.036602113268874706,0.09509306529313145
VCL,-0.009755982288362889,0.08541329453242794,-0.0008252716818025061,-0.0072605770200804545,0.06538030179761074,0.02076730285099174,-0.024753981963437924,0.03696537956047291,0.07974878096137987,0.017839127720580716,-0.05572366085970281,-0.021841523525315407,-0.028799044108660417,0.0014164909155816308,-0.01805835504608198,0.09731625886903415
FGF2,0.06530175438064136,-0.006237672818944898,-0.01071508816556461,-0.033643459763671724,0.014020464613870982,0.0236156625177689,0.0038740751408374205,0.016550874748227144,-0.01052231138075337,-0.008805751327934094,0.02372123650340635,0.011141293922797712,0.04551428447746276,0.014269588354940355,0.07760348593800635,0.0688996512353101
AGRP,,,0.05835400755169648,-0.018813693266748168,-0.018966382670086768,,-0.01699299895870309,,-0.014822717460385116,,0.05918425177363874,0.0658974118112203,0.017241147411966286,,,
CNTN3,-0.03492907652251278,-0.015172229208496152,-0.030492965390473005,0.08161438008277633,-0.01380325905693144,-0.034025358741439804,0.029505972436082772,-0.018787548738229142,-0.04154714561494186,-0.035447516339760794,0.12416411201495225,,0.010521356235524668,-0.017686257756078495,-0.03652189738355721,0.08589335875068889
RNASE2,-0.0011501947143439126,-0.028872861031034876,-0.004788204077109945,-0.03568975083168973,0.04708212520102721,0.0006910704027973587,-0.009010097068011237,-0.03625463287225534,0.007001629557531615,0.008981839266795617,0.1088945107346582,0.04773350705408192,0.055759742936226604,-0.00789068288893604,0.017527788738764677,-0.09448661417813176
ADM2,-0.02627957301044447,0.0013304882214669553,-0.019494980540016683,,,,,,,,0.0721854033422286,,,,,
GAL,-0.025517627795386102,-0.0009639303751289437,-0.01025029338223653,-0.08102130043062952,-0.016660698596184666,0.040461186097271715,0.03014065924922921,-0.03216448883451226,-0.023122588058922734,-0.02690045231063336,-0.0021374518398200653,0.09264041753029285,-0.038747002178082544,,,
CXCL6,-0.022337924119853837,,,-0.018813682483233216,,,,0.053751356983598154,0.01258815963720303,,,,0.0008813390444018311,,,
PDGFC,0.09612832813648324,0.03556798771358617,-0.026006628514145928,-0.010263458082586613,0.01663238208559519,-0.018543903327363373,-0.04033672228316151,0.0007594004185581478,-0.03792635277412675,0.033007719019655525,-0.04907157462628535,0.018697249690503185,0.01536001891929359,-0.014098986332559859,0.035036661051128966,-0.032090801776734776
COL8A2,0.007200135596620377,-0.00471396918445357,-0.027481184970748196,0.0001201017474114704,-0.047025449448490506,0.016146745531420318,0.034599890444776564,-0.039627076724395506,0.0266126901006843,-0.046141814940435635,0.08479777163561128,0.09668171299542837,0.013369799982133447,0.019901086671980567,0.0553912358733014,-0.035681080643186536
SPON2,0.015655943739564582,0.011211188853065355,0.018958516667099204,-0.0017712639409016488,-0.019509734198853844,-0.024573486759750292,0.010561349847759314,-0.002949478187500273,0.028479114282714525,0.045913018307481804,-0.03150966659952476,0.011088244192572755,-0.003588835968727835,-0.06353542300935722,0.038273453926235046,
LCN2,-0.019285634536383288,,0.08793821940969722,,,,,,,,,,-0.027796809007951628,,,
SEMA3D,,-0.03706108329000519,0.008768071773753267,0.024908607478183308,-0.033727627598420386,0.031097945708973698,0.05888272259337168,0.0049487288526800025,-0.033223266242146304,-0.02059557916480493,-0.05105623290942034,0.07416057495229712,,0.010104792624419186,-0.036902389147222554,-0.03177455064643948
BMP6,,0.05302392027001463,-0.013620433270830576,0.04317629951784999,-0.024800772530545818,-0.0237984106846256,-0.015527288560207,0.037104451116541044,,,,,-0.020856373993496866,-0.06361382671386578,,
TIMP2,0.06890638155606223,-0.032784283578466564,-0.023388285100506122,-0.001489649721684749,0.0358695324038731,0.0032996443737075354,0.057365747924736796,-0.024631324693769444,0.05075052221356078,-0.02404777485163016,-0.07041920084429777,0.07512251433178464,-0.06934633841239088,-0.07560426088829973,-0.053752657139374355,0.048901938175815084
EFNA1,0.007946575705734767,0.03353059153519038,-0.03304939476309434,-0.025441447404990276,0.02623468669223764,0.055807123894293605,0.026779593833576813,0.03808330316212469,0.09573623598338578,0.09811564336084275,-0.07123337969955933,0.04481475912150332,0.029044477229827656,0.06854026226770998,0.08111876541806404,0.0342694087888564
S100A12,,,0.05869521422754637,,,,,,,,,,,-0.04656162436706269,,-0.013080346642251328
TFPI,0.052566414332863416,-0.016388060386095003,0.01680917982930613,0.0022825029997971744,0.04189496174116564,0.0738291921207598,-0.030248325663695074,0.021729379424070945,0.05232624614533286,0.04265201598147359,0.00926864463032384,0.014240321040453873,0.043739687568920764,-0.017111519767199677,0.12318868493364084,0.08574668590603962
GPC3,-0.027528081189814358,-0.022890133641323283,-0.01973978671884456,0.019146291354497837,0.062416423120140264,0.005517656345549379,-0.020368163466422062,0.050347909292815914,0.0049447499900137715,,-0.04364424574275914,0.0462126140262147,0.062124190642006756,-0.026028630191677206,,
NMU,-0.03769082566193322,,,0.009343931642339938,0.054286984699723345,-0.03165680842982349,,-0.02332718114032875,-0.03954872430589962,-0.03991852346087493,-0.003349115196725266,0.014551040345009921,-0.023983014075478964,,,
SCGB3A2,,,,,,,,,,-0.004026914931570955,,,-0.02391376400498772,,,
LAMB3,-0.014924581851472524,-0.0015832168769599224,0.08048890350614726,0.004243341628676651,-0.021139100334918542,-0.07930412432540011,0.04139626250942179,-0.0065748768241125684,0.02764991624024983,0.05957722026423031,0.09759465977029869,-0.03805870559868702,-0.0022995479631042867,0.00619331317162181,0.03527932385438545,-0.11762489915751106
LGALS9,-0.017100630634777878,0.010431092108188371,-0.04878328008307407,-0.01871482353067566,0.07192243098479449,0.06943852219483429,0.028251566259449672,0.0604685946052038,0.05706203781041981,0.03434789559558191,0.0530461856866986,0.0025619972560995226,-0.01033682859992157,-0.03578174483514342,0.0989789722111411,0.03253770550304344
VIM,-0.07425100276041681,-0.04628607684127903,-0.0634841733680534,-0.03950000368402601,0.01689660944954132,0.037572619323428515,-0.07535727174071259,-0.01643091652227543,0.03401914905054005,0.023096882867409862,-0.0004447310576825016,0.0624138220891915,-0.10472517806245706,-0.0284072443218131,0.05596074474864328,0.058782889140096176
PLAU,-0.026602037727804135,0.01180395924084825,-0.011752390348643272,-0.04025629776784704,0.056982118061979524,0.030091479862301977,-0.06815579754631827,-0.045547192374295796,-0.020068481059553094,0.03204176769979822,0.00872380312559735,0.024411077620296675,-0.02574806922294353,0.012181623771751415,-0.03716491356382472,-0.01841157062609891
TGFB3,0.10850591013131314,0.023989007533952656,-0.04493295639454759,0.00121823286108451,-0.03483573892244553,0.04631898741110724,-0.0022304413311224846,0.004877024978057566,0.01936242212631976,0.04910354059801843,0.01794181788048939,0.023079207796428403,0.011720479161368957,0.01901238488910309,0.04668775466595619,0.173628626482036
APLN,-0.04718904951690094,0.024772100320188367,0.0261789814480153,-0.04946236408877028,0.058307575117495854,0.011111439206562957,-0.012512815245689236,0.039151812537848815,0.037667730377078365,-0.021889679351833738,-0.06277354205851483,0.014987353782740428,-0.008213616535673495,-0.05965308718508859,0.2334121676458209,0.04859966047504187
SHANK2,-0.03667381619155246,-0.008535960837967713,-0.03448052192570707,0.014204364205129253,-0.0001015741713142184,-0.009151047544499266,0.06067935359881239,0.003358792366354483,-0.02054476727452658,0.0025366508432710794,,,0.059517059281107974,0.0057293151580902315,-0.027759043086398226,0.03009175190512956
LTF,-0.02452558852209425,,0.025019244375893163,-0.029546516892997324,-0.030972015749670827,0.0013845219551747335,-0.022573998025808402,0.03956087236812612,0.02295339591325572,0.0014599336061364401,0.048696594338005834,0.010474531118053465,-0.032180531158063075,0.02039567066039679,0.04911509355483562,0.08186350946120063
PYY,,,,,,,-0.01930467355761251,,,-0.0170348742002072,,,0.024145264755133834,,,
PENK,-0.037522772094512116,-0.002034854205529283,0.005594170200259328,0.0965313602210338,-0.04036411876880888,-0.09210650186938779,0.04546100436785279,0.04721843039651219,0.019779959726553515,0.03788675118578033,,,,-0.05727027188707391,-0.11101454654270256,-0.03241303531686297
CTF1,-0.03238299192402193,-0.021846321264348517,0.04767144055921613,-0.015624186845261318,0.07592806707883867,0.005578402296639055,0.06902238389468748,-0.022516496197111557,0.014249016394198125,0.05680234589501204,0.02595332622261754,0.009135053089324403,0.012357169936826997,-0.026827884664982923,0.07125277108200075,0.1921515170130508
COL3A1,0.022307636272343653,0.044964972445569684,0.00857885071173595,-0.024162270297876924,0.014720861885238313,0.015981336574576878,-0.017450427239448504,-0.06218473524586426,0.03050193455456533,-0.014999692189604083,0.11811793512926674,0.007869695198854493,-0.011211865277372807,-0.1112558381749969,0.012275289419187922,0.023798255716217284
S100A10,-0.08212047470206321,-0.04369642665151517,-0.00702109734839559,-0.040798346652089194,0.027981506070468766,0.02215220594171437,-0.07086543782204896,0.03706235594353336,0.04305935627237538,0.034889947761583946,-0.08244032551928174,0.08153242781029131,-0.09908029618007924,0.08283731194821828,-0.042085904771891634,0.04239958671229301
FGF13,-0.049084856512360185,0.003410605808228656,0.022503903389595254,0.051328401823585196,0.03694730902945507,-0.04340549413534765,0.08816872869950843,-0.06633831097846686,0.004169632799949893,-0.02572536504622291,,,0.07039749920051942,-0.010788153030703513,-0.019080784206627822,-0.03328493835450417
SEMA4A,-0.0160560495109535,-0.03201405963717142,0.04556073355630542,0.034550835341347404,-0.014890702380464034,-0.037657288891453686,0.05859375299629641,0.034090276356026475,-0.061753985965126344,0.008487066930573621,0.020876914166205112,0.0452195627328342,0.01482179471941216,0.018545895600880866,0.0751058585402994,-0.01507296540022131
EFNA4,0.08509687687125017,0.02984576379004345,-0.023176709862596755,-0.0169672000305799,0.010699271723181298,-0.016399164938546096,0.006907394377907494,0.0110486587693767,0.044874431054931926,-0.020436265817085734,-0.04379786883481043,-0.014954930416302721,0.023266958095745176,-0.0415863131140017,0.03218790338380989,-0.0710338454010862
HSPA8,0.056806340018916136,-0.0023319565090515896,-0.012861949370288424,-0.01860958959990868,-0.02894054357409568,-0.09110192694359637,0.034039766312118865,0.05113967214256544,-0.04829794453775024,-0.05252686568806406,0.12766288392069639,-0.010400474195807821,0.06906133164829974,0.09886149658701408,-0.03735737474920104,0.01905568945617859
NPB,-0.02620265262055547,-0.017127081069779834,-0.013620434579514716,,0.022169357032885098,,-0.010880011726596825,0.07120297373621,0.022625853743890315,-0.021101690737519586,0.09609293293381987,-0.0037685767887042036,-0.002712711925361844,-0.011862668089961179,-0.04697349297485273,0.1369649481624535
ULBP1,-0.025612999867936772,-0.018155228842070173,-0.023341333690008084,0.044471643510075404,-0.026805123576429297,-0.028201704829779597,0.04557974843203996,,,-0.01901276106770926,-0.004473364485188397,,-0.01612921894608312,,,
SEMA3E,0.09744486210629344,0.009644228078294848,-0.02469264766310729,0.06128689282562926,0.0462107118985118,-0.028054756408382328,0.009575105991344193,-0.024325521860731676,-0.002828542211873428,-0.01775457592450791,-0.033865568122128334,-0.027494046613168625,0.0817632794540654,-0.03483771662900036,-0.00916949072092382,0.05667363752528721
FGF3,,,,,,,,,,,,,0.07666746963851868,,,
ADAM9,-0.06475881779589476,0.006120104751162603,0.031010347599578336,0.02507636953589808,0.02927948161231172,-0.004984222433887019,-0.0576256427987937,0.03438023373182025,0.04373064212904562,0.056463262674556765,-0.010812703567467639,0.059678799666593015,-0.019355921645092616,-0.045547491030145416,0.0566628110304244,0.06521692187185646
ASIP,-0.043266381223256906,,-0.012546788850487,-0.027927384545883425,,,0.005899124372417855,-0.01746447139874921,0.023540447056116257,-0.024409046465185647,0.09468637215635084,0.044651563868008295,0.03896366125496553,-0.013306316273023843,-0.002603110967042184,
IBSP,-0.04219349192483788,,0.0026171085753274627,0.056243972498949746,0.029318267649927263,0.020192210270270877,,,0.03050032635668477,0.11069249855421227,0.022327813177309936,0.07192424462409323,-0.03507234152504691,-0.06822554126101249,,
FAT4,0.08892205416268566,0.05697731855103835,0.036366521294585695,0.07690224248271357,0.01679673267934842,0.03305131226340112,0.03270848810268553,0.034020947732454614,0.041542669579397375,0.04636891647781737,-0.00582709924431072,-0.011558796617527622,0.023970518915921526,0.05020685203821497,-0.030387158385052467,-0.08183763521959586
MDK,0.09408798705669938,0.01761831824720687,0.021908272756073818,0.007519235340079425,0.017202640975094326,0.021937261659688546,-0.0756543304125898,-0.028800898068962105,0.04435131805137768,0.013264161562534566,-0.03955125764096289,-0.03698469402820745,0.05822577032330211,-0.06591470560862918,0.059189757348199416,0.04932643499558124
BMP5,,,-0.0205757595830702,,,,,,,,,,0.02198632905360064,,,
CAMP,,-0.014537255757311685,-0.024369667529239677,0.07044466672705416,,,,,,,,,-0.016139144319616505,,,
HSPA1A,-0.016020931011931545,0.011757862494935654,-0.018973142837463326,-0.04099820250912068,-0.0033501581917384847,0.07295179530645957,0.009547328004707482,0.07263827910259102,0.05883620146425642,0.023368974010846814,-0.00039616735563065145,-0.0066878231148531355,-0.07437944572142982,0.03499501033295459,0.12387508265829258,-0.02330763801296557
SOST,0.09474603504365062,,,,,,,,,0.048241857421616005,-0.020292935508975415,,,,,
SEMA3F,-0.015703066790437672,-0.02886199660003587,0.015500392230251608,-0.02447692645291022,0.09568652764059965,-0.005423781346116311,0.006824789918715343,-0.00484074959317828,0.03137920968494319,0.030089800394835494,0.10400118690918324,0.03638022055385234,0.06358118469317943,-0.06563150330135957,,
ARF6,0.044165527576303217,0.020765547924365604,0.030180089622486913,-0.023666064004841822,0.032572458730279544,0.05477721541864125,0.030078176727563723,0.010107389741302266,-0.00782953988574127,0.023301331636238095,0.06301898766893371,0.04185535213199828,0.046780463189313524,-0.026096017083363187,0.011603541701223397,0.048264453631944156
IL6,-0.043634087458251467,-0.019225799653156836,0.009059233887006047,-0.02258286399871759,-0.015020007470027597,-0.03581686160144382,-0.018937652436844404,,0.02833732376639824,-0.024222210649163266,0.016097331003132823,,0.06779023908250531,,0.06709221335160755,
CALM1,0.047979268923493835,-0.026538861048222975,0.045582451394115854,0.0662225532674466,-0.030459032491261924,-0.026486370296016422,0.03181847334601232,0.01428645303434317,-0.002468589816138996,-0.006940035356603622,-0.09603631272969124,-0.08532264349147826,0.0023247443693816374,0.01885173915625346,-0.15578374730040073,0.014271432953376009
VIP,-0.028592006290280393,0.007949898694600449,0.006195758742379554,0.02464385989868942,-0.06236766614518756,-0.06870708978122082,-0.021932862491763357,-0.04266631175853383,0.010919840050100618,-0.035713144717800765,,,,,-0.0035951550294605035,-0.0657421266981524
NMB,0.08252628198604796,-0.01679708563700018,0.016421266777812964,0.0118217915085342,0.03469390312424579,0.018183831546113253,-0.023291104862465592,0.06417597567999732,0.03812438773297893,0.03341304492614796,-0.023391891167415187,0.08214036734858408,0.04383610123427097,0.04934027684708445,0.0004446721256684496,0.08484074929005897
CCL26,-0.029826111185176238,-0.015172230193114936,-0.018531209574587922,-0.030116148425250115,-0.019231481875403543,-0.03572111131431094,-0.014334639930666259,,,0.05042899047351707,0.06636966095535428,-0.006740986962404193,0.003654966995139492,0.0055741472928932095,,
FBLN1,0.03411880139386281,-0.05741260661784919,0.010353330139978639,0.06562586231394414,0.05187500111382499,0.01150441626633262,-0.02393779066504988,-0.00674735695756682,0.06378077974198886,0.015982323839377657,0.0836928919286455,0.01271718060930035,0.05237248729338703,-0.026912084783549756,0.05172476076739879,0.07995473048087406
SAA1,0.0011226826863145504,,-0.04181268283486318,-0.04705551179199183,,0.04370194671327927,-0.03856970041743851,0.008482878687752942,-0.034091987857192266,,-0.06975985296415545,0.0448360976018078,-0.0732008648691327,-0.027743783296221933,,
MICB,-0.02305072805344815,-0.012528659965191535,-0.01891406462567718,0.02714847962689822,-0.032145506303673785,0.06099142380179092,-0.027197117357942523,0.023249185283238372,0.03857931266738057,-0.00820987372716145,-0.01914548475470485,0.08264890916817356,-0.030878787570110415,-0.057303686449195215,,-0.01919281747614873
MMP13,,,,,-0.01814907848826461,,,,,0.12913085203297367,0.12295328348357318,0.06254515511197957,,,,
F13A1,-0.0077914677993909855,-0.021282294297131403,0.03363340247898481,0.01818030379812285,0.05333426985973004,0.023738039163347283,-0.006561307628548038,0.010540830634254561,-0.01164985516291551,-0.02443433169013515,,0.2298365349945346,-0.06549864767083072,-0.06538905923569391,,-0.059413231948120954
CXCL11,0.11839952362174463,-0.01807597696204633,0.0056050255807957965,0.005021676159091773,-0.0015932439636503438,0.02440673493516589,-0.020774911877319113,0.019315804355854886,-0.015530455117207916,0.04885117103335133,0.07882009627162248,,,,,
COL5A2,0.047568445531425085,0.009760956539162115,0.0031143893584768055,-0.0783737610820713,0.018402604949639564,-0.0016420964326325643,-0.03278806030227505,0.01551684835057037,0.03472376328507631,0.04461265723111981,-0.036528607175379604,0.02701534484522375,-0.029260047386120976,-0.09255296256930098,0.07289799622584478,0.11560487229715076
EFNA5,0.09676368256134643,-0.02851339316829336,-0.03074348192395485,0.029917616907332214,0.025082736127478845,0.0038489653472552282,0.1067270012037289,0.013188139480148627,0.009193284467230564,-0.03620454745476232,-0.05413339682519356,0.0433354067636284,-0.00551112848204482,0.008492284794299254,-0.06294855073968678,0.007195792314929105
AREG,-0.018985863351944878,0.04251173945010103,-0.011209891353192366,-0.030046183471689285,,-0.05796686479719382,-0.017476494822757555,,0.010271773925378296,,,,0.05901148426784926,0.03895547446745144,-0.07919358201830862,
EDIL3,-0.048855584121300366,-0.00667802383049905,0.03962791963342255,0.00021265530901826748,-0.027558099080954093,0.02253157796643926,-0.026432928169571185,0.06662447053545847,0.073186301584504,0.02548690971009996,-0.030672174238276978,-0.033851151083867936,0.013605749567144193,0.10736285429433143,0.04674019785540686,0.04596498939086726
CD86,-0.03637632548731559,0.0500443611365169,0.023560872425311054,-0.019085925925026427,0.1714119337376076,0.00789528582068086,-0.005756850650062016,0.04280859129809712,-0.01801985799240531,0.06928503097944552,-0.061285464099557777,0.028243930248828666,0.005295801146162619,-0.034304940841958925,0.00962091456779785,0.0011583329959336396
AHSG,,,,-0.01628828166665058,,,,,,,,,-0.015949762280914357,,,
WNT9B,0.04114035000649663,,-0.01235915597754036,,,,0.04883742393897295,-0.014944797320005792,,,,,,,,
