,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NCAM1,-0.012621829059271224,-0.004220518345074266,-0.003886304705869253,0.006584692785452234,-0.02924379372150217,-0.014677145168730255,-0.02303148585862596,-0.021389089735320433,-0.04827062744485114,0.04327045924255823,-0.08320279474141704,-0.0018954837006999352,-0.04524500660183874,-0.07769543015758763,-0.011055899583298764,-0.005469879758778037,-0.02726676576908875,0.05910666985285123,-0.019579614678789152,-0.038745126070402126
APOC2,-0.04159627122378729,0.0770146327724341,0.03743639231808582,0.025984922883832317,0.04729453731854308,0.05372473579595724,0.07201125838767977,-0.002028275921675968,0.0014779130059879213,-0.014207248022067657,-0.015787636671690582,0.04051275325211131,-0.003761424810036633,0.08879394933340155,-0.011012683732151363,0.030249668116985002,-0.05561481372543461,0.07647759451012183,-0.017943824149786004,0.06836719580530778
BST2,0.031021919162213547,0.02907271073781009,0.04731268653530451,-0.013244595900039744,-0.029314689285214697,0.003803959312501194,0.15374673883475262,-0.027749676569139205,0.005257241610419613,0.05663492756163196,0.09610365434103321,0.009623714030952742,0.08865108578635017,0.015191438009671956,0.06404888793208456,0.062313984553950576,-0.019213833727775027,0.07405273932541147,0.010611927061185905,0.011353845387414763
COL5A1,-0.015487116465123763,-0.0060012363519279365,0.04131688048512873,0.004930641619868836,0.03593268566488586,-0.006421884230200387,0.09004732127008436,0.024824233389865398,-0.015783549110868426,0.03411901935176835,0.121691551508984,-0.11669683838251088,0.10186913560533635,0.06409406444485381,-0.024598892123141917,0.04626750137560497,0.013365962009919128,-0.05274997719985342,0.07171482470747804,0.17106108665577727
CALM3,-0.02272596434708715,0.051638509473253234,0.02915774890132295,-0.05855646275255957,0.04479832723956314,-0.05969727394794087,-0.12693007600737216,-0.036387944905493096,-0.04245212232311443,-0.050373498810747167,0.04518231385786708,-0.05143042577114921,0.09246942763343975,0.017598030428309853,0.042450880766427695,0.04435263652484446,-0.023715747233670995,-0.02309034680809479,-0.07257965183768678,0.09168748383243615
THBS2,-0.017007793150585163,0.04575900141522679,-0.012700743138035958,-0.0017997382117785805,-0.06282272538428031,-0.026429551674571818,0.002198566025828716,0.04898434278417042,-0.012546233605207143,-0.008374428935115977,-0.009904123938225894,0.11034296133786144,-0.06391150534048542,-0.007609462010760585,0.012676950552059477,-0.029315926495149223,-0.02056640309311736,0.04308913642298722,0.01544649350363422,-0.06525064159393155
SERPINE2,-0.024208036844573025,0.03686602622850755,0.0002668250925007691,-0.01764530486120073,-0.047584297013835875,0.043280858265774554,-0.019329911840037062,0.04415646969350037,0.02263159997686935,0.0013042413439056744,0.08534559530816829,0.06749479858975609,-0.09686643088487329,0.01309819847752743,0.035494357646188184,0.06340906310969768,-0.0004974849842599195,0.0910247678637668,0.05649495657591809,-0.0362684883704059
EFNB2,0.02331062072974617,0.03270155741946434,0.004754986538002753,0.018427136106771415,0.00989414650776752,-0.03443673866968173,0.016006344480512757,0.012845610901940599,0.03660191267536405,0.03480380719347355,0.06862414052829886,-0.010347719228768095,-0.06664890990187634,0.06706712216196135,-0.04601589761718643,0.01537445576294448,-0.005729433314990532,0.06900594516850658,-0.016457069621204457,0.04731819439802877
PROK1,,,0.05872883574578397,0.025949746254153402,0.012723333395220646,-0.01915768151772972,,0.027962492535411214,,,,,,,-0.020152043794218404,-0.0022730230568937756,-0.019407312453746887,,0.15609768734392024,
LACRT,,,,,,,,,-0.02032457494204168,,,,,,,,,,,
MMP9,0.013658303246868838,-0.03130152914044896,0.04006268422251666,-0.0007478408758525188,0.0037217321497400755,-0.01486365079550191,0.0077652251743154195,-0.03097624135677759,,0.011655414092432752,0.11898481817382701,-0.06258358046179993,-0.10912915718878108,0.05224642652745583,0.003182875395556024,0.004631868509685424,-0.027789366304928703,-0.05655127607794022,0.045167696406831374,
DMP1,,,-0.02240419346192936,,,,,,,,-0.026335559220073995,,,,,,,,0.043290390657978864,
NPPA,0.00024871356846297083,0.09794221022179472,0.03196180880164817,0.004356023968229499,0.013231794092341681,-0.04682475863964553,-0.0056731979937770845,-0.010828911198386505,-0.028935537892020566,-0.023484059744055864,-0.0883760600607662,0.01878603181221163,-0.04475461319395869,0.02812788760301,0.06771647881083367,0.02057364814472293,0.046354501773341224,0.011428251424914817,0.023258757830132076,
APOB,,,,,-0.029095858146650003,,-0.021315147836438134,0.0420592924841691,-0.014996910466772536,,,,,-0.03976151547217572,,-0.025969177124906005,,-0.038192377090793685,-0.02633003463200457,
C4B,,-0.03437592293391289,,-0.009051978486285637,,,,-0.03465464665915549,,-0.011415947065226317,-0.02471251465804139,0.034425043467149766,,,,-0.02628294733775038,0.008021085323827917,0.08863150118795912,,
NTNG2,-0.009354398566043679,0.09070997069325412,0.030065553979964504,0.07467958250578811,-0.005757793021349746,0.018131199482802417,-0.005196494125926562,0.006848068388460068,-0.007222897641717016,0.07889349545423577,-0.03234721553669486,0.0006467242653932261,-0.02439430313709565,0.02452597068040627,0.031119401098875923,0.011198700298545384,-0.024649526664687088,0.12946202591859896,-0.015440897179075926,0.09912921365324641
LAMA1,0.04601685050296409,0.08344010783504871,0.02042243727809811,0.014187496991362554,-0.0019172900423426761,-0.026156606089776487,0.10014818016115858,0.014876670488268389,-0.02193231990812734,-0.03629320049647934,-0.03852568296438497,,0.011629406980911972,0.06751233846662268,0.06349719244228808,-0.0373498794209757,-0.0321728313076271,0.1325181854098345,0.05363844649740157,0.09806192532373528
UCN,-0.024235079102925366,-0.043268216752597254,-0.0022119398963887866,0.00940912629286982,-0.05844734064327983,-0.024319926538119607,0.18545278159792036,0.06615971481307413,-0.021242126825341715,0.021106222890599092,0.004977266977050785,-0.0028870277207269906,-0.004572219343702595,-0.021194509752452285,0.0665981166985163,0.10591664588653882,-0.039605675969982726,0.07547284286552289,0.059570130365053826,0.0732017121062378
ARTN,,0.08076896789898787,0.01805093044681195,0.0011931996114487471,-0.023904299465535288,-0.021744425514900096,0.0304181811914089,-0.011719229303463823,,0.05975183899409476,,,-0.031397539767810685,0.025938048636519852,-0.03792849560729141,0.027480416962127198,-0.03744493380104388,0.07840284770904246,-0.020115944065014157,
PDGFD,-0.0022238298639729683,0.0761414354624853,0.10998421307601794,-0.0047041381926471665,-0.008017638151476464,-0.03428670965639324,0.025823199172778564,0.004407972881039672,-0.02234145602848453,-0.009374537694528189,0.00758829494102648,-0.015886428352145415,-0.004351885029917759,0.039460180472979785,0.06955991322099346,0.05450829611125901,0.03164692812937802,0.06534588363369503,0.017528557729580205,-0.002117848674379573
EDN1,-0.033612176427722136,0.09190911755484321,0.05634745067248569,-0.014940546527084934,-0.002305318152653961,-0.029280578698874845,0.06120649549454171,-0.02491612684125454,-0.020137437261640745,-0.033284964117480824,0.03399567325290578,0.002640647817692428,-0.04746573221106353,0.05502814916532412,0.01254023639995384,0.07918174332329755,0.036012352888103484,0.054073280916316364,-0.003859419089590847,-0.04145541547092782
ARPC5,-0.040334358086219636,-0.07949004288845998,0.011357556460699964,-0.0015185055242633977,-0.035695897343233765,0.051662652673662116,-0.003968871695132072,0.0162927740898463,0.006872482040234917,-0.026803843368407698,0.0304916828200409,-0.013021378080765533,0.08303946771460281,0.003960258993379082,-0.03757699558167037,-0.023107078193900704,0.0028374174975825204,-0.009088097241972048,0.04403608811984007,0.03217501761566666
GSTO1,0.027435996751779636,-0.033706208457935455,0.029856950007982563,0.0012220794422254956,0.054673581528386465,-0.03447083180849974,-0.06612086142778266,0.040667774424848,-0.0005690911269177846,-0.013149235308146944,0.03115846220135457,-0.0590732137517774,0.02697724725245818,0.0684443661566881,0.009897451074115729,0.004561134333331688,0.04640444966879582,0.005897967798893355,-0.05643791951925746,0.003357202997779149
PROK2,,,,,,,,,-0.00041408840799952003,,,,,,-0.017510550515198637,,,0.04220531216314402,,
SYK,0.01125400809391594,-0.024225944405906245,0.06265491232691582,-0.059996891584677844,0.019019772540536443,0.05908147441504797,0.08167747275451631,0.019530218219756854,-0.010525400638204606,0.08125172992172541,-0.009629777940637326,0.009770146167930552,-0.023559963817060478,0.015211403129538932,0.030416954012611967,-0.05358564422454741,0.002993063753775827,0.03995686538980253,0.038599711588194086,-0.039153373556974284
CD40LG,,,,,,,,,,,,,,,,,,0.02874793745179214,,
ST6GAL1,-0.04272656739095207,0.02570319501303456,0.09581949011065607,0.03326712727155228,-0.05601465134376335,0.006916603497424173,0.06243485830589637,-0.0044335533457978615,0.0018880007948998154,-0.005287375479971304,-0.00485710387194013,0.035108794622853205,0.0015063034424590497,0.026137639454777737,0.060918200018473985,0.01106972218276936,-0.0790595829349967,0.10252277891263703,-0.045704242245235005,-0.06214297180540782
WNT3,-0.028009379568181093,-0.018573457199458517,-0.016652983904255483,-0.006717527920228544,0.03375432170717212,-0.02527966541421035,-0.04517550423408677,0.03765574060560289,-0.011654527965461643,0.006935839816898977,-0.026018157745672836,0.03196152815218231,-0.002876466722109221,0.04877659006303531,0.01177535265752432,0.0702570437236368,-0.012262478292023699,0.047189915189047055,0.0499967889315793,-0.05116660350587208
HSP90B1,-0.021804086671717328,0.023814198095966,0.07422530152115625,-0.0046663171341275594,-0.047123595621673606,0.037846402264713246,0.036470630939953425,0.039807960509231806,-0.07004976480544163,-0.019702423187397275,0.06403715394693461,-0.02409330625237741,-0.0219953732386997,0.05086690319726073,-0.08466799637242223,-0.020676667802330705,0.09246022979033904,-0.03436330113387708,0.05922797562850414,0.0003135484863769836
ZP3,0.05188594557766256,0.015491188589004242,-0.03296269851323364,-0.0005217394702962073,0.0033578377526522272,-0.027324993921459668,0.018766434349302974,0.014014159986408684,-0.014996911801438834,0.022873970623213766,0.03717587493510815,-0.024947788227314766,0.06546885088921293,0.11974311643136769,0.04871417831332239,0.06733129950015938,-0.02257345575037237,0.10855097822420585,0.003130654643924132,-0.04364153548874881
ANGPT4,,,-0.017526367814396083,,,,,,,,,,,,,0.16310379374963194,,,,
NRG2,0.08032161365563031,0.014964496575149413,-0.03178763887707929,-0.022215130800162873,0.02478076539951302,0.20763944491578,-0.014367613069819131,-0.018061737267184127,0.03203768211820146,-0.02345060841890394,0.08423521991980122,0.016825231706403314,0.0785763734953489,0.04836786408814016,0.0079079390408207,0.10995633355650605,0.050841698241021416,0.05641404965082744,0.05323640288039264,-0.035799151392094074
MELTF,-0.0026852786235505802,0.03596505364129967,-0.045321403580454465,-0.019807848751617684,-0.06167193624933382,-0.020038603568707503,-0.006551167859137289,0.0017735654023185508,0.000224567147562452,0.013069120863165648,0.0705665446996189,-0.06112849693370311,0.002715870237736974,0.11821854137531526,0.051047080202457094,0.06912708573464339,0.04405256778778505,0.09577906614586525,0.07661398025413212,0.013085427242807372
NLGN1,0.01880739571741188,0.07698419544598364,-0.0021897158688400416,0.06786980239837856,0.01882953338469171,-0.0020593335522369914,0.0036514971391271482,0.032905734539234864,-0.020827973846572166,-0.031434984801412456,0.040379672476228604,0.07826514933736707,-0.030955304964985032,0.020708396278778466,0.043089148025332966,0.023848919344110587,-0.044478382752403386,0.052962926757416526,0.05634215827270273,0.013334654036253174
SLIT3,-0.02374815732242848,0.07770987806331651,0.01087779564370778,-0.03498727618413811,0.0674329329132101,0.02665806886922855,-0.04450749701331341,0.0003485976368174409,0.02339850493740112,-0.016553036602536906,0.03634302917691619,0.009487711513340009,-0.014054274202281232,0.04499233738448684,0.006858573693575482,-0.03325582162158015,-0.0002765025483428908,0.014942779442653167,0.026351588870404608,0.012737520361840896
CCL8,,0.12334795831778855,0.038507015054629556,-0.00999503101328774,0.04337162392274227,0.009230010504857769,-0.02779945218497002,0.002344116391181733,-0.013532867886363369,-0.02033023988329828,-0.033675873176336905,-0.11999902681405643,-0.014329139907261465,-0.03719485687115425,0.013208998114177552,,0.025011714794646502,0.01920149418295382,-0.0018741744244964544,0.14990261575060443
S100A4,-0.06716187239126148,-0.05823230466535916,0.041030596801846106,-0.026216513322203875,0.053226185908626225,0.04433215519936823,0.12999955789325013,-0.02335002744942371,0.005854354269994299,0.024121500891910747,0.12396123746100243,-0.09027992402904178,0.04811289322192101,-0.0019312551567412808,0.04730955811310068,-0.024942714738412565,0.035389213796518534,-0.009458684173764022,0.0013021736925524637,-0.014917289048218669
TNFSF13B,0.0018894457848485666,0.018457751439193194,-0.013830580107814794,0.04075063225754053,-0.022213442689394857,0.10787140505251895,0.11299919343787045,-0.043432841227748924,-0.009393619567164833,0.021984258894097098,-0.0084349211689251,0.07697657919389553,-0.012283993734357327,0.0029997743026812912,0.014485069494616922,-0.046555352139515276,-0.03382029115666565,0.0522426416142297,0.03919675998638494,-0.044444337145733925
HSPG2,0.059980895794033366,0.039098084145599656,0.05073672624613296,0.007164403751554673,0.010459692705105833,0.043668360046617324,0.10638885419652609,0.008142120516940285,-0.03401699471515022,0.056524559099620474,0.07766838562124044,0.027536161735931177,0.06379284482808194,0.061880390188799296,0.0026677316539642213,0.07989892162344205,-0.0031245489435383906,-0.03151681546422064,-0.006868410196309809,-0.046251017814167406
FAM3C,-0.02730385809501711,-0.0216029297467865,-0.00939835874770966,0.03138523215238841,0.014595791228443783,-0.022429268294860433,0.016773274395473894,0.007730844603384158,0.06214387792280342,-0.025964406779864724,0.07034195225730183,-0.04358395720018393,0.03295337783484958,-0.02491303963778531,0.0004485693287107158,0.08075975571694186,0.038977531731977356,0.03232380086515049,0.04469381827906465,0.017559721416932135
FLT3LG,-0.02166023911626081,-0.053566651458336625,-0.007075637063591013,-0.009568093308062015,0.007853178913254204,-0.02721861721056648,0.02082093114553359,-0.0305833255094391,-0.035307968623165285,0.062422014875177394,0.05924960408436594,0.021055377563533043,0.03715000766310633,0.06302188125086014,0.06375918320993394,0.06280190044232499,-0.01357166795474518,0.03177192634390397,0.15657744939421225,
A2M,-0.008194188160809076,-0.0514293771422098,0.09932318057673734,0.008073388720956925,0.043423764840861495,0.027878375951891278,0.11078732536556873,0.04832391103756094,-0.010913745278950797,0.009070426020480107,0.002504439203025399,-0.11006910986410001,-0.005639531357513796,0.05051661351023376,0.03473188438786426,0.026050350447444564,-0.006028807322716577,-0.013328331662823961,0.02221985945774118,-0.05823667750079168
VCL,-0.08889153491402549,-0.03945925342908949,0.055959379655924645,-0.03775552071441882,0.009325314979137921,0.009361667205926159,0.015340503510198238,0.04024918558387484,0.0723509030681526,0.01882903773386315,-0.013462839787944512,-0.06641079434760912,-0.03579950755493035,0.07858239860672286,-0.01910241463458875,0.0410460437666104,-0.03045069028130476,-0.025847580274871895,0.01602241650386321,0.019521109523097952
FGF2,-0.020993589519515053,0.06257591539180356,0.004001573691552776,-0.018302289892955178,0.00015691096347440124,-0.02133041369553955,0.07626053083675206,-6.582287904787721e-05,0.027598156534858184,0.022498910825128778,0.03333119482178657,0.08197683953235395,-0.14875891552314446,-0.008931684510665004,0.03843724094653096,-0.029493841140144503,0.01442157730485859,0.08441626890634035,0.07186126627703518,0.061065773537098154
