,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SLIT1,-0.010301388964570338,0.011628085071946848,-0.023852091096292605,0.040172918980704506,0.034692378229818056,0.015141679145011069,0.05151698564332202,0.017697753959551494,0.11877716596753253,-0.00423965795399339,-0.012109745361365875,0.09849070971146025,0.0181688173205846,-0.02000181409429469,0.049355979732330926,0.0005290707515525327,0.0897037399219292,0.09386494251180319,0.016137179551227496,0.01791485985876361,0.07503486564109406,0.03964849729283023
LPA,,,,,,,,-0.023608563510219165,,,,,,,,,,,,,,
CNTF,0.026018066888291613,,,,,0.00826131298501948,-0.013298708699062389,,-0.012100402932130246,0.03822788662984204,0.047517025149501124,-0.03565408293368637,,0.05680465311514062,,,,,,0.0031760625066234983,,
BST1,-0.028577045421863373,-0.0329626776826413,-0.02613689258733804,0.008678465091438057,-0.027326530349293665,0.007536370927557506,-0.04130113809013254,-0.03801628740343913,0.1905398378043425,0.050117747073784476,0.005940186150428847,-0.07587908152756655,0.09772842469089314,0.044132842813212086,-0.017393932982296217,0.06063747229369473,0.06463965101179141,0.026153547293413463,0.018170912979226562,-0.05860850032972062,0.058416028229158846,-0.04728092793571286
AGTRAP,0.013293349216782328,0.07499513220907167,0.051056582866037946,0.0389501238489828,0.07317671610994612,0.013650488805962407,-0.001362425870287407,-0.023601935456353872,0.12108620892615836,-0.03531557592622686,-0.004019856702025148,-0.06680441763245171,-0.0552915748982611,0.04796944796307067,0.06775742168237926,0.09485409114013509,0.04167147354557217,0.0647964086896067,-0.02653056439273642,0.021977752458213817,0.06589981272800917,-0.025885793983870156
LAMC1,0.048789614744548924,-0.033981238156686244,0.049660542783947756,0.025528548876600998,-0.014819288268470723,0.010188416244187126,-0.07740001809852771,-0.04333436253395899,0.16907645355045714,0.09975988906504456,0.02350152764894709,-0.006920279289289941,0.033392357200189335,0.05290072000982637,0.19389709988468348,0.04465963923379956,-0.11575696519029789,0.018264503497078345,-0.012434730553351215,-0.04437587578743642,-0.004261434638030459,-0.040840447046639215
COL6A3,-0.01768790899854994,-0.03080884710455439,0.047612518151402626,-0.035773375139508866,0.012918463678466417,-0.054271621914092814,0.080554067521661,-0.024671131851150867,0.031014014379151657,0.10184781243402259,-0.010648177408944925,0.11006451584628565,0.03396687484314538,0.024128252793720287,0.10607705873093298,0.05356308164923219,-0.09270627487905315,-0.00789019988340186,-0.03301897146166461,-0.0315991237738885,0.01648497057129822,-0.0006551432884303943
FN1,0.021272277989969515,-0.007009046213360457,0.0777293921854987,-0.03437534007361204,-0.00953142094563518,0.021180826349003888,-0.03818614018161871,-0.07880446954708724,0.17959732571641573,-0.005817559505485996,0.019898960914717632,0.019754347764998008,-0.0527881990341031,0.04889532509015351,0.2209963746509638,0.03797913030171871,-0.08099210894946086,-0.01241465817725602,-0.03729161576850209,-0.055681170883934726,-0.045262069838683874,-0.01815360881094991
MIF,-0.07842375399178325,0.06830648186363153,-0.05932006953265857,-0.004411394876061553,-0.03380411937688899,0.08744342341395768,-0.0108726217050138,0.014130797023823038,-0.0313155136288451,0.03910507280789054,-0.023859767313957538,0.09258420997330641,-0.1228333757333327,-0.06535527524229044,-0.010274827600649648,-0.043396973466886105,-0.10924223408286961,-0.008141671044828965,0.059839872856769345,0.06484153257251576,-0.004973781745753472,0.013259193338681282
JAG1,0.09108590688268493,-0.01637754679417643,0.029407886308769438,0.014508067056492007,-0.016575158997199368,0.041687449091488825,0.007302195350773602,-0.004263954099763921,0.1817393117399491,0.025131932656590264,0.03876452447235532,0.046737332670778224,0.09817136086001442,0.06722981658234418,0.19894406562339353,-0.12508849233617284,0.018190707475383743,0.06972917043372855,-0.04305615415048445,-0.008385162135357066,-0.010202205298282434,0.008037824345861987
NID2,-0.05539749311340872,-0.020324553089705072,0.10258503293920582,0.021288995740870106,-0.03562048360019931,-0.05128898486780735,0.027675816450182588,0.037420353571292704,0.17128948429025248,0.03312418591430636,0.008068160603197566,-0.019949276688619056,0.12030397465269083,0.034694620218369915,0.12242144025832825,-0.01706419995166455,-0.12162721725483618,0.0030572408423973946,0.05142399262612328,0.003776598124306395,0.018535353816319364,0.0560102111765546
EFNB1,0.01591363497839665,-0.009091305349543255,0.03740862511565811,0.04669871136793452,0.010048384112728728,0.015153197368699146,-0.009765073369002437,0.04208320686061233,0.09012906632758555,-0.01268287417038045,0.05143891171842342,0.017352250713428396,0.07993611504277787,0.0393906628456735,0.0580850674861765,0.08748330846138049,0.11989980888880435,-0.017152853286163915,0.003759576277750072,0.05342169038581954,0.0234166457869296,0.023347326455720723
COL4A2,0.05621359920507839,-0.06379536246089051,0.0930960232107362,0.04369270336960779,0.07624832834506337,-0.05653204502251126,0.03663012657326308,-0.018048318218764417,0.20879059163987443,0.02615711100855261,0.05319066279599719,-0.06040425587483947,0.033180822455593964,0.03216440482639067,0.17416993520492588,-0.028101162164214433,-0.03095579785817901,0.01493226862738774,0.004653661357167801,-0.019379630063755964,-0.03625320711152353,-0.04108485988729786
SPP1,-0.06534344830751462,0.055260062194478814,-0.002100916194290697,-0.051299622235043536,-0.012217416003516805,0.06254008952508135,-0.0648781287254233,-0.03958078815602486,0.20602106662982697,-0.0056247023098434145,0.01289764322054251,-0.0669555291137362,-0.0993737439295536,0.08664527947189363,-0.026944470434740478,-0.06100330376671687,-0.16065808251068445,0.016171285179069773,-0.048595160293593107,-0.003237553754113196,-0.07887639743923212,-0.0020481710326457014
PODXL2,0.002376466538317345,0.008321563724704476,-0.04027772783171965,0.04872874044691771,0.01781217802827265,-0.01856639300664586,0.03343155603940015,0.0010257815078577811,0.0813657305893099,-0.02358776625050178,0.012373126737126254,0.035799152206414414,0.029537037150743982,-0.032376008889205554,0.013747426148042214,0.013480952625621894,-0.018157033259975332,0.0578699509028815,0.03338945690993616,0.08037952439505484,0.0569248153095967,-0.009644810942406294
IFNE,,,,,,,,,,,-0.010907238343693329,,,,,,,,,,,
FGF9,-0.030332732310101727,0.0069662058339745245,0.030347977908623626,-0.027681410195299433,0.06755914581266395,-0.05650094171759923,0.05968696339014696,0.0027409112216524264,-0.06564816874941672,-0.015980935151519837,0.018982155016366003,0.06372657224891579,,-0.06389545406706122,,,,0.01469239417947169,0.061078922762929234,0.06451325343798044,0.02210692123877905,0.013099764673392014
ITIH2,0.0721027279998067,-0.021537641121581904,0.09568976659370773,,,-0.016559236321263885,0.015769263699691,0.043977302759083826,0.07389868102463401,,0.03570631303731633,0.009812587648583294,,0.017082762133433602,,,-0.07294748269788044,-0.03294935195989906,0.014179234226706193,0.0024841185438402675,0.0637016401625829,0.04034491914883873
ADAM10,-0.004376994526227693,0.02341758272496148,0.043762734716070326,-0.011553796757625606,0.016663455309877888,-0.023060053223721007,-0.018591190915203247,0.037915039194304105,0.11811304267350452,0.03448811282613764,0.09898889057155034,-0.023182341691636164,0.058630799058205604,0.042345385881210305,0.002524662312165614,0.06685930198408654,0.026707379979064177,-0.01533373865219737,-0.008120672163655777,-0.010848186595750216,0.02928704878601176,-0.04552468859931513
CFH,0.05128278478884564,-0.004101358158802012,0.04555989237173862,0.00955506059671945,0.010433789331171039,0.01230941982844645,0.08470031937519944,-0.027364172841353698,0.2055063900267229,0.038341550327755734,-0.00010292055990708993,0.06663149013151685,0.0708311268350455,0.07790122240246435,0.06881829757283876,0.009663323551100039,-0.059925407580366775,0.09640761270846894,0.08759870736607996,0.022026803792998845,0.06513902694840115,-0.01256326266194445
COL4A5,-0.03072568894296416,-0.03885254782317349,0.02148362856784964,0.010680736506296001,0.05537463631597108,-0.02967199563424574,0.003713707753301661,0.028996648023504306,0.04874653783787498,0.029323637768900394,0.01900900836352659,-0.0020956200688687586,-0.00033993558824997003,0.007044910918508496,0.03623447990608512,0.11679489822141065,-0.017853451504590848,0.07517174182767479,-0.006596263569160787,0.06927368010516897,0.025434922706806414,-0.0365937518375797
LTBP3,-0.01675213703685974,0.02369237484266726,0.025805383680745468,0.023560243460501014,0.0036347814751982546,-0.03838618066520551,-0.08908753572489171,0.000829860445049403,0.03978511991630396,0.023271444899696545,-0.05955678704314189,0.007181625564468137,-0.022502670628283664,0.05372222183969372,0.018020037541369226,-0.06424979763014382,-0.08419777050256383,-0.06689822555210882,-0.05859051330065201,-0.09596497096407618,0.0006400479173411997,-0.043266545769849715
GNB3,0.13644941565513571,0.0242373872281212,0.02413367248943377,0.03067803525529045,0.07712744169805755,-0.006519548363784436,0.016519590163565398,0.053817198697096204,0.06207091255505851,-0.006859727845615147,-0.030820286139964875,0.10338478330070563,0.09037054007172862,0.022998769184611818,0.017114528006205453,0.022770936412546627,0.0576075033455761,0.056019368215424636,0.07374507007954396,0.03192600190324532,0.06893965681253685,-0.047548704272483096
COL6A2,-0.023846461443430868,-0.06237639984722807,0.07109085528237433,-0.0063557548503305784,-0.0005606068737170118,0.023602070960096262,0.031937459411597514,0.037332239123618244,0.11455602226043404,0.04972022215178939,0.026787219999388986,0.03820489008523209,-0.030128720365608912,-0.025518823247060434,0.2048598844386495,-0.041175363488266455,-0.09326495328901027,-0.07595783027681784,-0.005352815352189916,-0.04089927505624877,0.002461468046507894,-0.006986601509622918
PLG,,,,,,,,,,,,,,0.10328341310633204,,,,,,,,
GDF9,0.04017503793821657,0.10587298246920283,-0.015766484111463506,0.035409230393256205,-0.021498101342107643,0.07815153302759449,-0.03446707156530654,0.015293812992612964,0.18967503963063417,0.04044862193115464,0.04234152825481889,,-0.014340434601208917,0.03463998133830552,-0.027902165614154657,-0.0770410605096477,-0.04735810294749301,0.0733731756172499,0.005146663856239191,0.05939647113086912,-0.004601175116794578,0.020083022294168012
NCAM1,-0.04913464965476335,-0.03339472672996113,-0.006904626094048525,-0.019763018401163502,-0.03385302898457868,-0.08000957725915367,-0.0005354245292637737,0.014242784102298126,-0.09073124446643704,-0.04919684993123023,-0.017921988556388345,-0.002965376951824351,0.08050044397675282,-0.046148323243898545,-0.04602408499479718,-0.04876786995544816,-0.07360805075924616,0.06857423598711737,-0.014535376782413768,0.11148114830053177,-0.031159673525575096,0.011261658804364432
APOC2,-0.009058721591016256,-0.045717378478724896,0.01934408927121,-0.025954122599947803,-0.017270504219895316,-0.011114150781640806,-0.01910622543270756,0.0013011692303644532,0.13324113444338082,-0.019689655737446125,-0.06749734144135726,-0.06534398712869632,0.020046598925192335,0.012954808042620725,-0.07980012200226988,-0.011317197258945593,-0.0005635089263869216,0.03645683549451552,0.0002392123462823632,0.08488670250530754,0.07794692952151168,0.05007189729316871
BST2,0.09825453479636581,0.003638110998866775,0.011735995531592847,-0.05075459737050079,0.08492558505698523,0.02148534915919662,-0.05257855142945727,0.052058971598353404,0.19506277797771024,-0.010846685299125901,-0.014459826001832175,-0.00782729104386819,-0.04410366190921687,0.10822382402149115,0.05127238047488491,0.06098858388231972,0.016910252079417595,0.021621975134692634,-0.015342201330913165,-0.0487555532377839,0.07443889638424445,0.05325997586142181
COL5A1,0.006073982612074032,0.032505796865268256,0.09601122663896454,-0.0268419698278791,0.0356479866196108,-0.048369804903916076,0.0005138381746465391,0.005951672575901485,0.08803977858239466,0.04141752855158885,-0.031123190098605452,0.03324901725610805,-0.0024023666148552778,0.05391901582526451,0.13370036890675585,-0.0598529028026863,-0.042920143174782564,-0.019485441361507788,-0.050891746484375895,-0.05133570227545488,0.002031890859204922,0.01914919453429383
CALM3,-0.04018239586714478,0.023950781967531823,-0.006573185330093841,-0.07986124566427687,0.0312401814945195,-0.030440003423254303,0.04428973137110915,-0.019480245243135887,-0.15133921218577223,-0.03672210508745965,0.01184688298279739,0.09206819244125733,0.05401256705317018,-0.08732493036548081,0.022416796460507434,-0.07183495584302045,0.005169190592100768,0.03882144007418253,0.107800680443895,0.04136262315571833,0.003639645531689504,0.008931474879859562
THBS2,0.0751343975605615,-0.0033875924020729635,0.01799449482048588,0.03832230124303555,0.06289726320952715,0.03532028483154237,-0.02883764897725191,0.016235334589208207,0.09295582785004035,-0.007334300803442324,0.054789293283401985,-0.01589506574339081,0.012357369740556378,0.050491043190353156,0.031104356875378113,-0.06203530506043931,0.01962129461694338,0.069478959100346,0.03577208954768116,-0.03458052376906773,0.007687132129104409,-0.021402521366688212
SERPINE2,0.10829840411630606,-0.030059236702096946,-0.026340285356862662,-0.00854582498608866,0.038688291420632306,0.06007570281344485,-0.05107685463225466,-0.04824832435836349,0.030068795753836662,-0.019608969548635998,-0.011238911704021658,0.017142344676516867,0.06151468689640134,0.04750466190532296,0.12242039819731683,0.029705755248630897,-0.0732585935486212,0.011215961351094175,-0.07570127358078624,0.0009201110746702503,0.03629413457668411,-0.022205978310024802
EFNB2,0.0011312829757888384,0.008077218489116734,0.005176845461707583,0.020156604181769355,0.016625336449285932,0.0021461641635573,0.03865105421508623,-0.005012059173126906,0.09957147525356728,0.005260139980240103,0.05009800387835847,0.012916144112486648,0.044589218098914724,0.011559222973974622,0.08047455058951228,-0.024479685609055942,0.0952707866151815,0.043910059225982644,0.046310519319677244,0.0383053480971315,0.008884503673918721,0.04595300225499279
PROK1,,,0.03235165089283984,-0.008140898949769094,0.057049169569672084,-0.0441683355601836,-0.014586214879100697,0.022722676173343795,,-0.027475329537744966,,,,,,,,0.005873514121816027,0.054846988426449333,0.07179202346254539,,-0.004949585971620377
LACRT,,,,,,,,,,,0.020295387057586156,,,,,,,,,,,
MMP9,-0.05212234501643427,0.05642221867169866,0.09253763577822588,0.08143791387894289,-0.006680030627645812,-0.0006850321956860283,-0.06958725423027769,-0.01223989248339702,0.07963105013495231,0.03947978177066264,,0.011609380297215114,0.09386294397473172,-0.016152981223549287,0.1932239426789263,0.1304846285818091,-0.09928061494041615,-0.018729395708513254,0.01728928414670192,-0.020604871053260407,-0.022245225991205576,-0.0350781487345001
DMP1,,,0.054369235470989236,,,,,,,,,,,,-0.040813996739473585,,,,,,,-0.02926866369962385
NPPA,0.022298403073231013,0.015172058263595849,-0.018173538602242814,0.05229377493315463,0.007105480517683826,-0.038058287228732474,0.12043007683324304,-0.00021046566452523593,0.010445939381170149,0.014054672953907757,-0.048448196320360556,-0.02721052982059681,,-0.02232994142552422,-0.05719470640384787,0.03807474198462833,0.1556873992534963,0.031971560830755155,0.03554965989096005,-0.006543919486157809,-0.0009526599598855092,0.05523951175221298
APOB,,,,-0.028454126535789725,,,0.0002463505070181567,,-0.0134579068524513,-0.018825587845205292,-0.02175908112822463,,,,,,,,,,0.09182107205074705,-0.034498630401022266
C4B,,-0.013209942678528843,,0.039445845885410134,,0.03294914418378248,,,,-0.03428967506290135,,,-0.031686868342268505,0.054143989824256285,-0.03829865484339848,-0.019611440589932912,,,,-0.00881273874055814,-0.039464356712547104,
