,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
SST,0.004552493506859262,-0.0390036970815199,-0.0020970623311879727,0.06104424846829901,-0.0034283102316070603,-0.043748360911683014,,,,,-0.046039996695941665,,0.03052842348526023
IL34,0.02293015021656965,-0.013746352350097244,-0.03660825408786985,-0.015901711461253278,0.014636786682753991,-0.03752137269757303,0.08902385489276585,0.021905262347193,0.005973834083960102,-0.023626876608173166,0.021331484681298352,0.09101428098420332,-0.06414637762538652
DHH,,,,,,,0.032674284628385925,,,,0.04314496087005353,0.041533650227791805,
XCL2,-0.01794979332699453,,,0.04695632658644099,0.028635790078484182,,,,,,,0.05454095631337238,0.15639709690130568
TF,-0.030284134384551756,-0.061450715031755546,0.0320656816794567,-0.006871550713695267,0.06791296658415723,-0.0334481696295528,-0.05410708204529379,-0.015364457218522806,-0.10136817092947803,0.05777744714870637,-0.06818272042007237,0.058070634583031494,-0.027730620765693277
IL33,-0.0384851701905369,-0.039927053516825316,-0.057993817920182475,0.02686629327024474,0.05066743929255635,-0.019560648348584262,-0.02400449266364522,0.08947088518836585,-0.03399087621866896,0.03507652507366589,-0.027250139723131398,-0.020418021947856628,0.031390688413742235
RBP4,0.0621953940480004,-0.004939862432353533,0.003315609620258958,0.02392342438285595,0.011430445214813843,-0.031225453444693702,-0.027416061707138086,0.05337475333074098,,0.050871010513935236,-0.02885516101812361,-0.03735869697187449,-0.04608327809700789
CCL19,,-0.013162013395774346,,,0.028704292172847284,-0.023752819726479444,,,,0.03739507949461053,,0.02295588342240221,0.03176076211382648
CCL20,0.09316375249832241,-0.01607122122060622,-0.02802791655228151,-0.003011399634550467,0.02379403470355796,,,0.04261886152386758,0.006384083518332737,,-0.024244089422634733,0.006879554476090108,0.03180949241200247
NAMPT,0.03070452127932523,0.027876614854487024,0.025303278218832232,0.0888067986349307,-0.005840550502510199,0.022286303445206112,0.0771667063973553,-0.05019599838649557,0.03257313902250547,0.04364342516819977,0.03084120418689752,-0.01035557599967515,0.08892771197711265
