,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
TPH1,0.10487776434773083,-0.023621593670688352,,-0.010503257579559411,-0.02231060164863669,-0.03269438515524956,0.0090983152955864,-0.023846872189608855,0.03087225709420862,,,,-0.020265377098109816,,-0.07382620425366815,,-0.01378042207617488,0.05309159960633949,-0.08902776279998936,0.005058177924862244,,-0.017775963476398038,-0.0026733937531129718
TNC,0.022733273391872706,0.031121445660797626,0.02560358232632524,-0.0702007498082129,-0.028269539077217635,-0.11648061208692329,0.40450378304018536,0.08146109720938667,-0.04287581551920173,-0.03962592573807482,0.23881255536454074,-0.0685365705163363,0.04555496044278843,0.09424949673260483,0.08180200714828736,-0.02814423466436999,0.0019690958676010493,-0.10517164536712463,-0.119690123059359,0.016309825331713886,-0.009369046950322608,-0.0064306573448797465,0.07286625966946693
TNFSF9,0.020578575109596178,-0.012157374495611547,-0.04816806398010149,0.01697819755962626,0.022988678135154664,-0.005525527164680518,0.05357697511707634,-0.07871117043493131,0.04908644166251362,0.02321450937764514,0.058573849368702906,-0.014475868404011622,0.025677775580031117,,-0.12644128393418613,-0.0008966966218283943,0.00701361755551728,0.026699408272389424,-0.050889430552157576,-0.034947628520142875,0.09678346641116677,0.005881671220779933,0.06801304657437574
C4A,,,-0.02838576360592814,,-0.026976178388476484,,,,-0.04100380655193644,,0.055337169251354366,-0.012654773473282454,-0.001815718658019883,,,,0.027232300521349954,,-0.015143830999091171,0.031697284618031465,-0.0700900793893299,-0.015855332982525134,
CNTN2,0.12842802008911955,0.057845744207926174,0.016082749140546988,0.09246639140900738,0.05186028506323073,0.06530992936581985,0.14436555716062585,0.2263011430625254,0.11904198065086005,0.03248138682998185,0.3695667305598171,-0.05152747802923993,0.1461179804031085,0.18793798819272534,0.0732360625503295,-0.033106047479585954,0.05823806586144752,0.15502915137029394,0.16282699865607522,-0.011321431457041906,0.09332719577559917,-0.018724065125002024,0.12631425952398853
F7,,-0.039385742282431385,,,,,-0.028122131631021827,-0.04974497800483444,,,,0.0014730213359642659,,,,,0.03892906626260261,,,0.049832503013072786,,,
LUM,0.010313368404448964,0.030830861868004003,-0.03382329570592484,-0.017394302483359925,0.0148698248200249,0.05317734989056044,0.07332293131421742,0.020974273627420378,-0.05364018943811668,-0.012317888025623492,0.019427823997317205,-0.015502442821505013,0.008803987569985341,0.10043267334462759,0.02353641571671001,-0.00487087550595076,0.09079036448687261,0.10406909156625807,-0.11716990757630767,0.012691057249278636,-0.08234483508847422,0.17554126364985306,
IZUMO1,-0.06290606910392983,,,,,,,,,,,,,,,,,,,,,,
BTC,,-0.013243478019752486,-0.006207187812205456,,0.03067391251156383,-0.006441054032893333,,,,0.030546760875023397,0.000865889778375328,,,,-0.015655164850935675,,0.013161042645830607,0.039616619939585054,-0.04125965316218615,-0.04149797513724434,,-0.07674854423133018,
APOC1,0.12373323096141936,0.05930471215753513,-0.0340407512896654,0.11328352137653722,0.06979320464967527,-0.008021457225633641,0.40682690674295874,0.14786279063879113,0.10946256878692173,0.09082483420218185,0.4077755201471378,0.036003513422715794,0.017287052603185454,0.11521685984934085,-0.09471922692082554,0.027077157951219958,0.029670325061130175,0.09380950479584346,-0.053579168547889994,0.007814074118490623,0.08668275993626866,-0.11923747280853228,0.02164341110159578
PKM,0.027623225863440713,-0.09133985544689463,-0.016576221866451718,-0.15754243674657187,0.0005394208629798769,-0.14344579524188972,-0.13939822664640045,-0.09859871402577153,-0.04685077995974763,-0.01871883180842064,-0.2564883200925991,-0.08243091532653332,-0.036757226647322984,-0.002690012273644275,-0.0416074260824207,-0.0002317084260680044,-0.07832331580574634,-0.1465980799137769,-0.16743161697236517,4.641690776355328e-07,-0.008363026023339102,-0.03220735383187079,-0.05790359241747473
TNF,,-0.01567137670852527,-0.035260185159685396,,0.03769418779939809,-0.005500497674402675,0.031689376350165915,0.017808268572351866,0.003905408558061396,-0.025047444937966148,0.15182455312287457,-0.007082966934063375,0.07761146711041127,0.02959943603620516,0.06746941937253385,0.0716799937035607,0.060063690655575236,0.03607008304247369,,,,-0.01948017700980108,0.12597390956098964
GNAS,-0.02690111330335457,-0.04835894242988842,0.026981009331255017,-0.06450187669355283,0.041630514365243045,0.06504139897966232,-0.34031574988411023,-0.19407956842470703,-0.06286772639411133,-0.04647990980996773,-0.38451551163490594,-0.04347609218494413,0.0015801161259251842,-0.012825008182105054,0.12643911158045523,0.031092768151356493,-0.0997932386933826,0.005955012766731654,-0.20081799778154072,-0.050874704069895284,-0.07391307167498871,-0.06339039802652068,-0.08073857322558022
BMP8B,0.0700008299362455,0.08095559712161157,0.02633019935820926,0.04995352435471367,-0.034841107306023154,0.02938882986501334,0.3645525729927638,0.08455378866963081,0.02960029833075368,-0.016631245983462994,0.14383876722094946,0.04141917188646786,0.06691401382657823,0.035266211671095254,0.060728874364604606,0.016883010798420268,0.040556414991536255,0.04189549287428747,-0.025111889229786553,-0.034860884899611734,0.042783107601304576,0.14225709656704866,0.13241498047649394
LIPH,,0.04642756274013673,,-0.060428424701909976,-0.03417527784573239,,,,-0.02493394971370926,,,,,,,,0.053470394326555606,-0.022125777615845582,,-0.0010424002824860462,,0.02379152616080082,
CCL28,,0.011672737419335706,,,,,-0.07348741584953483,,-0.007041784396150748,-0.019671252186138674,0.01706083274171306,,0.06846066740318242,,,,,,0.012662065891125372,,,0.057277355632374766,
PTPN11,-0.03521302408395517,-0.014479726395045866,-0.0016012212984578586,0.13785224425791268,0.05291629408534447,0.03144922758562698,0.05192758418068796,0.12761005000053338,0.015634013433980586,0.08355807709689862,0.12503058973023343,0.05901428344913224,-0.010028503169681794,0.004105187047161727,-0.052978601071296254,0.0828198665485629,-0.012188622456977957,-0.0023911679360298106,0.012248078502304775,-0.012791746027203805,0.05262361201213245,0.020119430944166055,-0.0006672068477855253
ADAM12,-0.0688092152739903,0.004876110560056039,-0.024365830944335996,0.04424709534474097,-0.024293659604769844,0.019373428279611006,0.19304951641818593,0.049958914461850766,-0.02046412989462187,-0.01901104236587057,0.047716548433859474,0.19085232095583066,-0.009697478635301827,-0.09344441926389438,-0.03961636847092199,-0.0037070708672940537,0.028502594772435812,0.003183972264589053,-0.10911242620024392,0.0856981948486887,0.028510831520919967,0.18075524056097544,
EPO,,-0.00013494483940677511,,,0.017422134394722368,-0.04881325529989437,,,0.049068345950147814,,,0.040904773624688785,0.017479936493320435,,-0.01983740448736794,0.05759417019111726,-0.057142447955868376,0.07395597785004607,,-0.05565944611029383,,0.04614820352054767,
EDN3,-0.011162093516272491,0.09939807963147565,-0.03498494510776032,-0.06263510276448075,-0.015656117432973963,-0.015979415240602663,-0.058435620886163185,-0.07249227430430696,0.06003436600768658,-0.061027336632347884,-0.06574084129538385,,-0.027770780235290678,,,0.04336852246983535,0.0536865950252603,0.00390202920581983,-0.030042440031443417,-0.03729668816218619,,-0.021168180222267692,0.011888116295200151
CCL22,,,0.0012098579764099973,,,,,,0.012686414655543066,,,,,,,,-0.007056799104620411,-0.021716539422996048,-0.039484219836290704,0.011454135016344283,0.031062823442942995,0.022326566999006755,
CCL2,0.14105288605284724,0.0389480358552071,-0.011051448049961358,-0.03580898435911622,-0.037229910425190554,-0.1048768134308217,0.08426439187425377,-0.06132085285476574,0.13550868877521494,0.005395137659368341,0.2512064342513967,-0.05324186446547932,0.010581585900222035,0.11037899544344251,0.059237322667104575,0.004100011751840024,0.058988566547292384,-0.02816012718794632,0.04383718994634723,0.010720253323503888,-0.011331580203413752,-0.061175782039579,0.02685403499869753
DSCAM,-0.04278463904911431,-0.018904752291925717,0.027009491429662802,0.06986536177541158,-0.016732397885291617,0.07762160231118839,0.21079815586170209,0.029611245754279224,-0.025554952664418745,-0.04576074158027735,-0.1313506683811715,-0.025046424629953445,0.033107554013636915,-0.0025519005986907087,0.10931553536818502,0.06487869698765508,0.048488094886548656,0.15770213290809734,0.021326341113370523,0.03680629765579385,0.0743400969471133,-0.099015350566743,-0.037266144124644913
GPHA2,,-0.019147896954172888,,,,,,,,,,,,,,,,,,,,,
ANG,0.02382713043330515,-0.03730121130659666,-0.026731890668594226,-0.08494203867006168,-0.0025451257423601582,-0.04775425395944985,0.045296673208292754,0.04472943870426086,-0.03696982517043464,-0.005155165425920761,0.10476863475376066,0.04819566341638285,0.0293189497083526,-0.024024443394296498,-0.0051448869187274504,0.021366947900668072,0.0499011959346345,0.04927092306825933,0.022855693405990075,0.04629932335502725,-0.02526170714428258,-0.003805971064827208,
FBLN2,-0.06554892737556219,-0.022824584698522814,-0.008769078349952171,-0.044822855599466215,-0.012980055931432217,-0.0216880689912869,-0.08397599374553645,0.015082664399626107,-0.007438156054341149,-0.04223354436490442,-0.008367764934524244,0.09645570620137248,-0.007609529160270431,-0.0005996524117904236,,-0.0014560086204407573,0.06272213936207709,0.06999183261686086,-0.06658378650183157,-0.005478565155641115,-0.10900647610261491,0.07935765348347804,0.14106888348235594
VTN,,0.0508613105659938,,0.09140074713448093,-0.01743722897420053,-0.04740440715990684,0.010513646391423642,0.02514262131518842,0.03390259850369263,-0.026230973657422562,,,0.009046959012002675,-0.07164688529654226,0.07026301186011823,,-0.03269508576885818,0.024980267233801732,,0.04213342456053882,,-0.03811464684302094,
VEGFA,0.007020232685880168,-0.14304934055939658,0.04430939438164734,-0.20161510324426776,-0.0185918528649307,-0.1347561220689802,0.31195429933029306,-0.04922339253536179,-0.05899572772602191,-0.007617710540542792,-0.10375235066418846,-0.10261975628150685,-0.017805906176177236,0.03529579736985618,-0.11777875835111218,0.0621627082663483,-0.13050549871871245,-0.19062924103389323,0.05178909123349952,-0.04553572207640973,0.0696726531925951,-0.10907475699921201,-0.13167417019970215
F10,,,-0.00482130471533465,,,-0.05347034132407225,-0.021463069043721326,-0.001334323861972743,0.06213411258972672,-0.032811248521777164,0.04557250888760459,-0.08408230290196281,,-0.07771754456786073,-0.05733992717670582,,,0.046717422914866163,0.011597355521345337,0.0020203503873767125,-0.026785401683159012,0.03870397294854074,
SERPINA1,0.0752326921103216,0.0802464119841802,0.04940898284060582,0.03927035967959001,0.04193582877293548,-0.0637731308470975,0.163083753319335,0.09026354531587585,0.07155009626053949,-0.029660455997991306,0.29153383704228975,0.019037237727123568,0.04405419480954048,0.14095025219173715,-0.06641117875747413,0.07172617882310217,-0.011209244433650803,-0.091687039774841,0.04223259053051187,0.06601591666061672,0.01675768270632795,0.013158741159305123,0.045289829468468046
VWF,-0.05851674659757537,0.13117096251210184,-0.03605161776988767,0.08147805551725566,0.011332359231350937,0.006782859462313794,0.10800081191082501,0.006137617134105375,0.03183799976964577,0.03740665344186781,0.0997838744455348,0.08477113050954907,0.009348415965935072,0.048994415446416965,0.06968825929050343,0.01825618669468227,0.08584886979588298,0.09352406345761054,-0.12019795322953594,0.04305863835741879,0.004619558097744368,0.16921126654727345,0.036914398630314996
GDNF,,0.009029427235749947,,0.07797183570276585,-0.028339106434227445,,0.220940523992441,,,,,-0.012445751155828449,-0.012256711489990644,,0.18761738311313741,0.086236490551654,0.06332771476613812,0.003945596015488329,,0.013575593065980085,,,-0.05477721009928583
VASP,-0.01909149650281035,0.08252616971028368,-0.046581083410211194,-0.056805217942284415,-0.022112666472676373,0.008646768983007222,0.1976806159889687,0.06377944186594588,0.05180980862060146,-0.021749451758125555,0.12588274761965923,-0.004061324721267935,0.026502512612006,0.02189084083479953,-0.03747916274637524,0.06900504380045858,-0.002409996337827865,0.0003977472377131313,-0.07823263800784536,0.05295695457617543,-0.058002329350212475,0.18040544761551142,0.00935280015309635
ADAM15,0.05023548583729282,0.06617819078136032,0.006885782707689599,0.0757361898677038,0.028090982727277322,0.04330541989251642,0.24215484663442832,0.0628779026301999,-0.029250609218889518,0.022690744481643134,0.07217782173504755,0.03282861835486424,0.040106375935376075,0.08534728708086589,0.055740656808127724,0.03295727785604318,-0.011614451140144855,0.03202636698400787,0.015149741593479754,0.021231574540089455,0.08041092652398202,0.131477982565551,0.06596977620825523
WNT2,,0.04396819132645491,,0.10299559222016685,,-0.02833664245853979,-0.023218013763862212,-0.0438271180519651,,-0.022318510912002484,0.06339568110966477,,-0.042351091869544714,,,,0.017950544597506748,-0.03442968057840424,,0.0630529755410744,,0.058348865076931995,
CALCB,,,0.0075687047394815245,-0.04245885541489796,,-0.01903989985569687,-0.011495329338325064,-0.04657788940879852,,,-0.041728757078796176,,,,,,0.11427398155559418,0.07579647220436143,,0.05188242241831552,,,
OLFM2,0.06771059800364723,0.07378427062282918,-0.09289249552270237,0.11352725582648977,0.048291040688337505,0.07684938884883878,0.0674588597936108,-0.10710207654749988,-0.02813264894871521,0.01867058167508719,-0.10176438547359386,0.08954080692944126,0.0690251505968097,-0.09613944299537426,-0.0603611334474035,0.06158837942790992,0.040704199493791164,0.08678253335130658,-0.045686454267057544,-0.003904251098081879,-0.01112877032767284,-0.060445701484135854,0.055192698674612246
MFAP2,0.07337621242699736,0.05584043125736413,0.1281825229292133,,-0.0025324269517744713,0.014975494451582968,0.24283637307832576,0.04014478641167702,0.01786870751247472,-0.009885090734115738,0.01420414455935661,0.10029788166111409,0.0005590376777510017,-0.02694663236319761,0.09321130122589948,-0.007234161726760682,0.10380023625955809,0.055305825690541495,-0.054328113853154315,0.06508760623477179,,0.18633655700743246,
HLA-C,-0.025746282113733084,-0.008942847824241328,-0.03152917589605062,-0.0033103475616486503,-0.007148073591754039,-0.04894074843681102,0.11648298320438591,0.10931468961761595,0.06402482940347967,-0.005340985569974996,0.31102252121264345,-0.013966798049502063,0.0744625516906841,0.0737982957340278,0.06782688672675903,0.021503315982924577,0.12613256199065,-0.031883808996506016,-0.0920571217170893,0.01622486961413529,0.06808983176736093,0.05481112338343938,0.04679591678657048
THBS1,0.06560794062599876,-0.006299425740518355,-0.029093959072007108,-0.07048892066509314,-0.017356456492953577,-0.11149888249084214,0.21486573966830955,-0.0031707180022436275,0.017433752401638514,-0.041455214109119606,0.010981810220449296,-0.03618626539661946,-0.004168593000499993,0.1433195788285514,0.01214907882626247,0.0017773387455573752,-0.008522998097956267,0.015235281766139398,-0.06280467015662008,-0.03939624855364446,0.07851973994512555,0.13008065467347216,0.024857963758766158
HSPA4,-0.018219528535800424,0.029734581856608926,-0.04665386187262938,-0.02163487023530648,-0.010059946008919636,0.017460660189199985,0.11816747041326559,0.020469817750664795,0.049854482831772476,0.028992296441854054,-0.10014690143519209,0.04854000805632556,0.137357040652406,-0.039571941779977575,-0.09431156696591458,0.06671213258875582,0.013215908977553686,-0.009078829373308433,-0.04961313733205354,0.05990042611678869,-0.020488663036319982,0.024037999765834636,-0.08061525456053877
LMAN1,0.028255632456499546,-0.02132120079185241,0.05312289749201302,-0.16472705487910863,-0.07249594384445769,-0.06528100550526256,0.13242418208729106,0.06466504087018861,-0.008939470062492632,0.023141438947953657,0.12023932049088364,0.04561128264577317,0.05369746439321173,0.07942484769428691,-0.025867396779265618,0.07607192883385899,-0.022499553875351002,-0.12390152373740922,-0.0635932456645638,0.016837168992104478,0.18624440257451697,0.01870097659746929,0.09807780085360056
