,UKF248,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk
F12,-0.014661100930012131,0.011931238625259721,0.02074563911169546,0.04370730866104318,0.027354513536493808,0.15471105243027627,0.04693820964689359,0.055048288334523895,0.07596404710411399,0.0036489089204202003,0.08691105202951974,-0.010416955650212938,0.026813592074973833,-0.01124658399536412
S100B,0.029151021494497862,-0.005444673599131121,-0.1304093923446954,-0.01931403640184837,-0.04173697258594276,-0.21376385632282974,0.15108448318741816,-0.0016038196801449129,-0.0618365988223446,0.2738992164319481,0.35667083065963234,-0.0011008627068523691,0.0002647540256961598,0.04492840474631334
IL27,-0.023604780277872862,-0.01654810335127906,,-0.014262696632639422,,,,,,,0.004446493413257849,0.07602122917218239,,-0.0393464582885041
CD99,0.008677300400938602,-0.0930102765272215,-0.11303748022999809,-0.002145826336946358,-0.07674762755999906,-0.2152528523638336,-0.19524978084753608,0.023148116286116963,0.09764156235825269,-0.03636291384116325,0.03355745824381299,-0.07396201179878328,-0.09540013752535624,-0.06608444229124852
PDGFB,0.02467538060427288,-0.00516505985680438,0.014063816203298362,-0.08469711461502913,-0.004014758778988122,0.019662047511754394,0.015073559287823985,-0.006284275076472553,0.06424953564222814,0.0023073746631884825,0.03654264163461632,0.003450734641566842,-0.07947291291482238,0.07835503926614387
CLEC2D,0.03485091665869962,-0.058485088171391475,-0.044910394126215565,-0.044017270591158085,-0.012185538076095492,-0.0016437528261385342,-0.08515414481922505,-0.06074250593844785,-0.012210372914184111,0.0023370613051044336,0.10920934484253222,0.0583619040150168,-0.028399396253756273,0.006477711401287707
F8,0.0001367000656519229,-0.009840528144339916,0.008414766995922168,-0.013177944512470046,-0.022557858163536247,0.008143403444808208,-0.017949751362167424,-0.05622772348042429,0.032169545291154886,0.048039624733593786,0.1316375838400474,0.021651964758083432,-0.0285286966225766,-0.051749997619894725
C3,0.004644887372968579,-0.08326093438824385,-0.12357651313996665,-0.04369840298293273,-0.07899594075036162,-0.23373614391913428,-0.06255011048597374,-0.041202499536192795,0.03063007764845193,-0.006524674208871083,0.0336319241394839,-0.0733907760126564,-0.1095741207319997,0.02859821461620046
DLK2,-0.046011164853172026,0.026271448749076113,-0.0036385309509882704,-0.012811237836789835,0.014690828433089491,0.06614653546533193,0.039346148531579986,-0.03490644530548052,-0.039387592122474405,0.023057497173116337,0.11458764016255038,0.10706437032393035,0.16686963421805961,0.1453358664559776
TSLP,0.039574049140479864,-0.0011722317972374958,-0.014518456641539855,0.03458912403488977,0.04899885413895517,-0.03677130441117534,-0.022766889757909945,,,0.011303029776427038,0.07023679196559213,0.006896086101973039,,0.009739918076240542
OSM,0.005180043383942481,-0.018654386573588293,-0.08000943306113781,-0.01655594834231429,,-0.11842947069976366,-0.048502988489082265,-0.05982015151325303,0.14978465115256223,-0.02540161159079186,0.06058646586700874,-0.08039158862567357,-0.006926640806712733,-0.04302002514376719
PRND,-0.02507735525686529,,,,,,,0.04905355332412026,-0.046229992907489345,,,,,
SLPI,0.013541208844522937,-0.02340790897405802,-0.024595640338591428,-0.008293795715010948,0.0181368792171964,-0.06783878697134686,-0.03973186701288628,0.06987358334551534,0.0036186305998590824,-0.2751895123432626,-0.3060736005234114,-0.07106049375484895,,0.016551873903228157
AFDN,0.09255184026570794,0.017282507179709236,0.050411973607105046,-0.01659047832032426,-0.001957465824674094,0.05649319014788693,-0.10152697500105863,-0.08426988895978466,0.014752721265443847,0.006435116123540633,0.07851500733360635,0.0436357972578657,0.052177917796520666,0.027866186949309025
KISS1,,,,,,,-0.019358161005568288,,,0.06667227545645577,0.04172220430058732,0.0199418977214336,,
ULBP2,-0.012925383526180993,0.05019911761033416,-0.042648963960550075,-0.01616133015111681,0.038935265822666126,0.02782385157420659,0.036452405814700474,-0.02453562279384931,-0.017094810834971854,0.10147797698565261,0.17596466007080708,0.027968566739493224,,-0.0028709118882710716
ICAM4,-0.02253299265695886,-0.014418620978006995,,-0.016548259949386558,,,,-0.03490649134398905,,,-0.015791683968827717,,,-0.031079591553056816
TDGF1,,,-0.033914189644763386,-0.012328565870869126,0.030764391040784683,0.044019747108150355,,,,,,,,
ANGPTL1,0.02155599856327319,-0.015087428022635909,0.009365475344207352,0.024732893522947434,0.024049481270617935,-0.007535574654668937,0.029878465157079807,0.08175086142032764,-0.023572579644317592,0.0315258298860814,0.12229845214799089,0.035197253695068396,,0.06713453293923807
LTBP1,0.015517387155911968,0.010992915161016423,0.02498577533169825,0.009335219395057605,-0.021562952223238906,0.04318094096710087,-0.03241643043294342,0.006840893686113819,0.051047591202946226,0.06528851176102134,0.04541869481781797,-0.03374567727274323,0.00775348806103117,-0.010915368887383654
NTN4,0.010980868599155116,0.06546139542529633,-0.0029130660929720356,-0.022377239021229515,-0.01497937877224317,0.1712242550685412,0.12245961830893311,0.05202582154565523,0.058312394207289994,0.12397405111979475,0.19540670186525533,0.02137872624149965,-0.00653245871260961,-0.013832489229081181
APP,-0.019210381608346688,0.005627108732490121,0.1462370281222291,0.052390086180239985,0.02003525535835729,0.2056046409623965,0.1272723162564279,0.09369491073357691,0.06657578754262201,-0.05028110788049758,-0.07979183085547396,0.017622938894202373,0.10727803572855225,0.05840705969818199
RIMS2,-0.022880053412596853,0.0974187530150038,0.0013231706329457818,-0.026645903687062142,-0.02626706139783394,0.11713416451701814,0.11607684895948638,,-0.03233448140799956,0.05739832685203864,0.035274360480145234,0.03708720773771294,0.15272436099642575,0.08155130722216122
WNT7A,-0.02854789062795333,-0.008548820752559532,0.04680728938436557,0.0009669108550550334,-0.0013573533358782546,0.11158146265450854,-0.06910434743634601,0.043200274846534686,0.06710441746041881,0.007363421306512924,-0.04197008250199389,-0.06654491445796996,-0.03883333888617424,0.018281737542656887
GAST,,,,,,,,,,,-0.02381141244458979,,,-0.05244472470677582
GPI,-0.019324493700215942,0.01029287843508438,0.13833429807974834,0.03630767621995022,0.029511225580694075,0.23840276696366347,0.13761575727807532,-0.03529564904378561,0.008642160702408778,-0.20434796380195924,-0.2322700047916451,-0.030443441742188784,0.07732845819988977,-0.04197786986979721
IL1B,0.06524663869182958,-0.07659285349337837,-0.06828477653974596,-0.04089628621583925,-0.010592372812854328,-0.040443249930884266,-0.06128529419823066,-0.005936986380060718,0.055527904691017524,-0.0298055581858123,-0.046592420028284995,-0.05229978057478338,0.06442406214040293,-0.0694167564427394
SFTPA2,,,,,,,-0.015513500816934046,,,-0.03032426872240859,0.03180824119746935,-0.03848226817733083,,-0.02393082937750596
HAS2,0.002104213358486466,-0.01524295051967291,-0.0760968162882897,-0.024969173387752733,-0.03859905960487554,-0.030317607765025054,-0.02660737506392262,-0.049270411095639975,-0.02602162607746438,-0.06204760262872614,-0.11731864345324589,-0.03986107577881093,0.0950436045184003,0.017824377489732496
IL11,-0.013125993556523625,-0.014867674500752534,0.055736820530495314,0.01188520083561603,,0.022512944145276027,-0.017423387127695793,-0.03386357050051881,,0.008747683105626444,-0.008118969132864973,-0.01905587997409825,-0.03296333892049392,-0.008513676893567652
SEMA4B,-0.0025212187227941895,-0.03149139273284428,-0.0021068017352498525,0.019532769203959154,-0.04838306566184159,-0.011530003889643427,-0.04329883277224939,0.10524662581739444,0.011228635480978515,-0.07520184137178255,-0.06450151572000434,0.0736024448089905,0.07019044316929854,-0.03987299989459864
FGF12,0.023607109144507078,-0.02963829947080944,-0.008759091005301664,0.03507369476434404,0.03295682445421764,0.1957978145283765,0.13947642845915714,0.08928008323195036,-0.006011443188980027,0.13672559773576604,0.1783862972255458,0.02100240228237597,-0.033671862798574224,0.11544235483119056
CP,0.07490338418918589,-0.07349780222600522,-0.041146243928068746,-0.05169383674298806,-0.008438906763059228,-0.16417429012386428,-0.046485277400039916,-0.030412287145315103,0.09910197459472504,-0.1463300129475517,-0.13514004365268215,-0.06214633237472778,-0.045523432743027455,0.019955335239895233
NLGN3,0.024314002021669834,-0.0028073199000833793,-0.10029376526415576,0.010728332617140065,-0.011299710310454545,-0.03871852898996555,-0.11621321312306049,0.02555675844707742,0.024679978310562702,0.18638656525198974,0.24253403540682256,0.08221961158056927,0.01506122695214857,0.06334179414529072
GZMB,0.02482744452232432,-0.0067053227408046066,0.054304398345817656,0.0572878254555143,0.02461783104024473,0.05032061564517011,,,,-0.07044397838190843,0.01567864422641972,-0.04622511355731091,,0.09221008480313372
PROC,-0.02385797663291267,0.11813636440852322,0.048583486452524,0.0010587504394497988,-0.021863615503240404,-0.012844623552911936,-0.035287939507508734,-0.022204493677445987,0.10309163878121458,-0.008271690987575128,0.0808898312489568,0.014217222818928935,0.10112880009229898,-0.05617907816129636
TNFSF11,-0.02319395190506371,,,,,,,,,-0.009900619652066593,0.03311311175626362,,,-0.01331587277390597
AGT,0.043353767172080344,-0.04070320195253436,-0.08024134833792824,-0.026236076769608204,-0.00702019980817042,-0.00944434557556049,-0.14182456545528213,0.027767261850347207,-0.009585033190784449,-0.25681155830254127,-0.2332611917134812,-0.049926772955788734,-0.05437268839766279,-0.041133150101387655
PTHLH,0.06377881308972695,0.10148554023997024,0.05649492599670521,-0.02103138996691633,-0.05995087453352894,0.06619287196373598,-0.03348951254249442,-0.07313432125099573,0.0897311402094829,0.0220248674089995,0.12601627287141945,-0.042718275999839725,-0.019406624454199658,-0.028360977263737586
COL1A1,0.03587390371024604,-0.06752894142295261,-0.03824061309756763,-0.015997486490148313,0.012503780186392673,-0.05959057969948293,-0.017523357627701106,-0.06874881454322074,0.077938540682735,-0.08373465573796281,-0.10195324826953767,-0.08731232922338167,-0.05385955831680478,-0.041999021036945916
LAMB2,0.005965925474759515,0.008314534649768838,-0.005220444200773279,-0.006455394684353411,-0.0617753734771335,-0.039744465088636924,-0.14930897574137547,-0.03442721525139386,0.02495774930383931,-0.08836052836990099,-0.051468212708202794,-0.013758621377853497,-0.09265892420219846,-0.08299651105767314
DSC2,0.06238268874093788,0.04014544331824287,-0.02033217839536198,0.01679040698410925,-0.0242935676750594,-0.02848617045453597,-0.05445345263437695,-0.036231690232713894,0.008738501143725222,-0.020312286253192726,0.05789536164762469,-0.046204164185132374,0.008323613165723128,-0.020862210959455545
WNT5B,0.021932678098920903,0.04083775266910395,0.03842507851789596,0.019950891551735357,0.00622912277766541,0.06243242093336739,0.06031570701193528,0.027398885769852995,-0.056607626473476426,0.11359471856669086,0.15547876815534112,0.07277886019823264,,0.08318604410547381
LEFTY1,0.050887152194219874,0.06971546236190074,-0.0018390954002354238,0.027647326072209714,-0.023756349971688222,0.018867287308760566,-0.03812723793478736,0.20310338650849666,0.11744434878734303,0.07814246904585943,0.051689829692896955,0.05440583667825156,0.16190180561037798,-0.008550149850365042
FGL1,0.018423538078611974,0.07127845864476523,0.0009407430940550241,,,-0.06503644316829744,0.05699036555830684,,,-0.033227435980946164,0.032127447203180316,-0.054110056367749765,,0.1138726596141279
CXCL5,0.020359720914501087,-0.013655620710824892,0.0324545202033245,-0.01501948679401204,-0.01635517204711511,-0.03447069684639737,,,,-0.16854777739678256,-0.10338874355894064,-0.04822287628355163,,-0.03539323516147931
S100A1,-0.00021037134622303358,0.006994245723398445,0.022455144335254487,0.0290372903647116,0.057460090969415914,-0.0927547144950102,0.09778922305907073,0.02124581005139484,0.021534732016646206,0.2929526978701077,0.24420664450710014,0.022275663378079968,-0.07701405956474984,0.04219070238984795
C4BPA,,,,-0.01785196097334205,,,,,,,,,,
NPTX1,-0.01592179296137455,0.164402026531347,0.09624917735591013,0.034410858765918706,0.07370926857543192,0.19161301009462048,0.13112796755763906,-0.07304754582945451,-0.06655349932713737,-0.07852073180913036,-0.04758431448879316,0.03391704454208359,0.05445668532561949,0.13938813050556367
TGS1,0.044637902539432575,-0.019853837602277106,0.014136248663472312,0.05933699570539585,0.01962670818637683,0.07220519184930697,-0.10816203465829237,0.08554565662143325,0.06151674065763218,0.05610372209892863,0.008872003668395651,0.0199167831817812,-0.036047411733493226,-0.04638068097968034
SST,0.047308318620128256,0.06345475805532441,0.16980586624796662,-0.0029112139783334396,0.014208850444939832,0.04203535614638646,0.16862562503837522,,,-0.017686658892165533,0.016136281008327005,0.10275650491070812,0.08152162257409844,0.028883594172216778
IL34,0.03685652447886762,0.053309642124279626,0.07680505891802103,0.014364268848631893,0.07239346649104608,0.16486255987201184,0.12879731857423588,0.04637632082385614,-0.002530904955835981,-0.022724494884722536,-0.006215227791873664,-0.04392207741636667,-0.05000819157749346,0.01913219629591369
DHH,,,,,,-0.022702282187772763,,,,0.03041218084100056,0.05874764031868375,-0.02398379298283849,,
XCL2,0.042904458344014906,0.011373378979765184,,-0.01917301817486019,,,,,,,,,,-0.031379148583945665
RSPO1,,,,,,,-0.016494864448454036,,,,,,,
TF,0.049927609173644666,0.08688675819864108,-0.06020377425315195,-0.005535842558795126,-0.027954568666641845,-0.24003501716376852,0.007560890015853068,0.0849224826093512,-0.04795545983612401,0.2374180527171146,0.2553470949047324,0.03062335251757332,-0.07375287754250824,0.113915519456303
IL33,0.10228034823855256,-0.03528582919033116,0.024353341802834914,0.007873842788430245,0.0012380853493339646,-0.03982196291316773,-0.05835044257404721,0.011164720496116332,0.006487857785554949,0.043972322262096145,0.03933248209120296,0.02462909901324534,0.06270808525868002,-0.02964922840572547
RBP4,0.01509547699356347,0.05607028676620569,0.130563478441056,0.07027796467726656,0.09095199806378414,0.19641605150082017,0.18808393926702377,,-0.024907607918197405,0.1682188466346355,0.24913134748488477,0.03314828258325884,-0.01117743265479864,0.05626989473935996
CCL19,,,0.03709663970062734,-0.0114048095355381,-0.00848215865389919,-0.020369766214680597,,,-0.02851198091542945,,,,,-0.0004675678362363741
CCL20,-0.03346545408356153,-0.03380469379158508,,-0.031647305431879526,,-0.01636568964713898,-0.016254838450625066,-0.014394295536648019,,-0.12352555908092847,-0.16828628851335664,0.0419887797378464,,-0.004767734922068249
NAMPT,-0.032381286989114834,-0.02247241943990655,-0.06297739507782098,-0.0906352219128935,-0.029513411346173957,-0.1289438691995555,-0.02577606726044043,-0.091610716545904,0.1327878393130359,-0.19655687723990087,-0.27719591508080127,-0.019391726091071565,-0.0646143317194635,-0.05329966275038573
