,UKF243,UKF248,UKF251,UKF255,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SORBS1,-0.012585219763504189,0.06946235167038478,0.051387153987373244,0.07052693494221254,0.008167079326046302,-0.010208699445118728,-0.010345786541038356,0.06050802730769954,0.020872313271990944,-0.02714082210423237,-0.04998671312768487,0.15884682390299487,0.008504971694587755,0.01716476924650165,0.0025506563328657906,-0.04239921791362322,-0.021885117147559585,0.008212970646019929
DLL1,0.02583769808800879,0.0603980602234875,-0.04156953844468655,-0.021028858223963488,0.004879016068248783,0.13836302344770723,-0.0072724828701815495,0.03173767871747833,0.02871257669595575,0.07114823117223182,0.021543158232202757,-0.04061338061186758,0.09592993073626845,0.13500747726298928,0.01604695755041605,-0.033940310337453684,0.025875539073261195,-0.010814399573514611
TLN1,-0.03014612378040215,0.07724211981704353,-0.00551455971543334,-0.032387306442393675,0.0009147962876474853,0.20897737609571357,0.014479038340470141,0.021488830204069595,0.009235682392142343,0.09916684388679607,0.030897839477995005,0.024072442532705164,-0.04850177115356445,0.009041606355842958,0.011742640933426573,-0.02656305130202024,-0.017862294956425474,0.031058018323829324
COL2A1,0.13630954840457574,0.018530626647223387,,,0.027913274210074942,0.05183328625756938,,,0.039728114263283466,,,,0.18966155052211,-0.006032412830231191,,-0.04535450211956068,-0.022472898312439524,-0.0245747983719387
SHH,,,,,0.0057396376556709105,0.0026671674126776154,-0.007288429495735375,,0.02409672513632833,0.02394547262115081,,,-0.011023768996605354,0.01409128236151777,0.0012704192822856307,0.01533791480325498,0.03475190101522085,0.034636456837514464
PON2,0.07598030442398802,0.021526995145874934,-0.006787781073743794,0.10885577457027013,0.07658063277279555,0.1777309644756025,-0.03845784256976918,0.04835469994914558,0.008583395881677192,0.0186147179903252,0.04386991197594618,0.08857238479610867,0.12245956188263601,0.12946646587208757,0.027988981481922623,0.01754717480883735,0.06610078272180889,0.06173971549173552
ICAM5,0.01344238733608363,0.03909909603756112,0.016965775260402063,-0.029328059420146425,0.037144801780650646,-0.06736213287164063,-0.02383270894630533,-0.012370976262852787,0.010172973282536342,,,,-0.013582825203587738,-0.004698243016011073,,0.019415834220320043,0.03377185273059134,-0.03472488079034385
HPX,0.046415408005244796,-0.0234008350220388,,-0.027437585859129598,-0.012598996994455335,0.06415518746089606,-0.019812136027392117,,0.03447351934919827,0.03624802350223588,0.07422811870966557,0.07905770090307457,0.0401645485673228,0.0777896351372142,-0.027800894201759303,-0.022935737242065664,-0.03563544195126695,0.15690330839664565
SFRP2,-0.04902132024380563,-0.034451879046887894,,,,0.013054443313344865,-0.01651211980932301,0.01434170626433889,0.04285072011058175,-0.029489378540511958,,0.04934749963376879,0.09185602738553693,0.02855626718123033,0.023115790921583015,-0.005262021054806066,-0.005985433882479042,0.04234171840040162
CFC1,,,,,,,-0.012705502824057613,-0.02874435799220582,,,,,,,,,,-0.024135544240890133
CD70,,0.03353918742317918,,,,,-0.023700211373032985,,,,0.06519102944775315,,0.032340503370684254,0.08432046664036405,,0.06591869842314639,-0.023559112028861056,0.09227774541918182
HP,0.022330035891733668,0.06445049922144967,,0.10286439988399958,0.07088571376974595,0.20998944019408844,0.05739555741958041,0.0037188144062461847,0.10499255768197782,0.00031505175984617535,-0.11445525504323799,0.12740865095929552,0.08950740591672308,0.06637207682340587,-0.03168232969376619,0.044331853726649,-0.023099102683632848,-0.021164842732943483
CXCL2,-0.033823291121553384,0.013958482846080904,-0.017138661966373755,-0.02003320091314629,0.051042277200065926,0.05804422271975181,0.01354620425526764,0.07799090885791501,-0.0031479699669451485,0.028288916464927625,-0.005596580169034731,,-0.021817803255823498,-0.04359895961542379,-0.007366899924107242,0.07773704090746941,-0.02183515584369875,-0.004671546933764604
NPPB,,-0.012713432150808762,,-0.08209793001283724,,,-0.011125454988874307,,-0.021650193240142605,,,,-0.001609468198868956,-0.020439018426868426,,-0.03735223384603127,-0.015663890606465725,
CCK,0.05937421363761381,0.015358731929771581,-0.02675310360483167,0.01488830651468082,0.06418626033838518,-0.2070204885461601,0.010047140536351128,-0.048518728399868497,-0.03158987427743851,-0.025193986861058205,,-0.026701403575009556,0.02321816713701607,0.038551676556473985,0.004489459993055853,0.0766163028473017,-0.020320294668552702,-0.13258050796993834
SEMA6A,-0.006131163899005367,0.046468620912529325,-0.01125996086182269,0.07212002759126075,0.04277227637102745,0.15287627580736896,0.03673814536381194,-0.05526785278774145,0.022400173427960055,0.028191335938616,-0.08112921917546852,0.01595147951971381,0.06222810285011692,0.03734796138974116,0.0014389334739289966,-0.023746167895359827,0.049887165902200034,0.10082546195112367
IRAK4,0.0062769009458057655,0.028702892034397052,-0.0057030670698671945,0.002865127738516813,0.017047399752619725,0.12042033482553474,-0.005754755497843353,0.08432208493681542,0.0015641347268255236,-0.005804077446912243,0.03033030215643602,0.08665518001461524,0.05037489941579492,0.0227003806977075,0.10708284524289474,-0.036413883253617746,0.07154065377639425,0.058727436434289106
GSTP1,0.03377203861518646,-0.033708450688738005,-0.03718541826728389,0.07658414123845401,0.02136513174712329,0.2064209154031472,0.02450426419017857,0.03927368166767837,-0.002325536538699158,0.05309936523405132,-0.09664658112097578,-0.0735316150451794,0.017218645155045953,0.12396039991832017,-0.015280777383264917,-0.01686400025532785,0.055157547165221914,0.06946122489633112
VCAM1,0.043990988315581805,0.079321285165834,-0.009428353636566097,0.001001769809205338,0.0481455433665918,0.22840027807390229,0.00524353685062381,0.022641345764181257,-0.04722329595506662,0.06561548927874335,0.004324182118685131,0.07877973336598584,0.06531641893811468,-0.033737362873360786,0.005112265243078199,0.009959858611749577,0.04229788580459261,-0.028852998532343244
NXPH3,-0.00620548818034725,-0.013579308047228615,0.014372638664579857,0.04442764233777464,-0.056591166909303596,0.09025180079797478,0.03600051804840811,0.020375066045270656,0.02139554333626031,0.019531102846097832,-0.025594881515224224,0.14236958437620495,0.0768692897272467,0.09810948524040468,0.024198204665698855,0.0014349518949871374,0.06770455653969715,0.02460132041927374
MTMR4,-0.016845969807502907,-0.008990609343759422,-0.010900261214778738,0.003359079963570734,0.023506115810520298,0.07711053245545478,0.044927125305658254,-0.0330242906589325,0.04059539177322477,-0.06495954598445805,0.03065693217720861,0.04733033174361449,-0.0405947710198192,0.04012531017063285,-0.02499186141292988,-0.004747920530718905,-0.0049893153661885155,-0.02072797283907873
LAMC2,-0.03359246541443961,-0.02623963554836987,,,,,0.026097795230696417,,,,-0.009578830846247877,,0.04920419973395617,-0.010750221688357958,0.0599688247158197,-0.02425805412145928,0.024198483293150337,0.05234135442294545
IL10,-0.030018360746712026,0.10759006578626529,-0.020728392711362318,0.04623823672433198,0.0369942808446984,0.0868618790488599,0.06367182814557312,0.08038280382152843,-0.01938000097207927,-0.02857215509468828,-0.004016874085560531,0.023057135731101092,0.10626316697445358,0.029841071099433073,0.007131163308861219,-0.026145158539940712,0.1265431354672099,-0.04569243751478027
SEMA4D,0.07475971735617318,0.007754078458016299,0.007266511294643152,0.12324098571757644,0.005530791432301027,-0.08940579026985794,-0.00813803172569172,-0.06188110841476089,-0.015631247679887657,-0.01894105398361278,0.09007341395817844,-0.062231709272412145,0.09791657789134418,0.11586144946973809,0.00018413302041323966,-0.055406896630169504,0.04538105146835279,-0.014319614017997634
TRH,-0.006426842108935822,0.012841893335542679,,-0.021190663999797854,-0.0104976123077416,0.04601033042234146,0.031081734929695844,0.10679929118507353,0.01243192694738821,0.03197450043618181,,,0.06381080140714229,0.07819134008460978,0.01757567440496862,-0.018016652114007003,0.07595654591611019,0.014602891311184866
SEMA6D,0.020386142258713786,0.054818075277994656,0.030995838381781524,0.04697794755610019,0.06474933731187396,0.11460820372118781,-0.014741579016581408,-0.08461006057531266,0.016601057037739522,0.062191781782208105,0.053988618330807175,-0.008467057525606099,0.0045965348353618615,-0.019712807307916132,-0.014395640024657564,0.00832149357130615,0.06329039630088111,0.05583401463298793
CEL,,,,0.0646679635601664,0.028994078976971937,,,,,,0.03028102021313182,-0.022254887130685456,0.06204544875196698,-0.01898660238892378,0.04312647619043701,0.0003418408849735729,0.007728070605732749,-0.028062065150741528
PDCD1LG2,0.02003297645420558,0.015555975023298314,0.04749128247328753,-0.028631991445114746,0.042537422919604204,0.07171688084906482,0.028731627913850328,0.03241392806845728,0.0076072776741383874,0.017803809829291077,-0.0030579521116382725,-0.021344612769355682,0.005904788145962962,0.024611941420585516,0.131543298546895,0.012690559796887723,0.018957902635744848,0.04639420177365035
SPINT1,-0.05201138214049597,0.032713835625932684,-0.013457943406687194,0.048244041224295445,-0.035200649837620904,0.0485927075154964,0.09321214641221819,0.010345665477230762,0.02256317943232636,0.05647860681033639,0.08854033303714309,0.18459448378417895,0.08609778062642841,0.08172647625709643,-0.0006923775423466557,-0.03350335325431994,0.029289439978197003,-0.007658356068099619
CTHRC1,-0.005428022319370213,0.10566345408013213,-0.02170945849193635,-0.024897461525855393,0.08180420319115515,0.21068427922926541,0.017223741091090088,0.09433570872323233,0.015126270414698967,0.0764800994562725,0.1183520120662155,0.044229606851037336,0.11572202408181152,0.06538993134906664,0.004584291595184349,0.015676229576012415,0.016447034254866533,0.030972279031029653
PODXL,0.15482748427515408,0.10716144431996484,-0.03070851989642569,0.09678576452017215,0.05810381834253515,0.26811203608871104,-0.019195463060376932,-0.050778371237017464,0.11721310895867942,0.023414298908121186,0.06930222155936286,0.06934348650150711,0.10576260725535054,0.12900835731470545,-0.03745683461573528,0.015741623888948352,0.02142888075834493,0.016334503936705245
JAM3,-0.016418445542131656,0.06118362171726306,0.051366903063032286,0.06114484485874032,0.03760310450540804,0.16631702035376011,-0.04786998197801775,0.030751242975140383,0.03683821716867785,-0.08403257668687267,-0.03307206283042356,-0.05412678311066496,-0.00275194459278502,-0.0013904149865955583,0.012586462705792464,-0.003604533101377404,-0.016060327286752128,-0.0220230049813193
TGFB2,-0.02226380541006229,0.059599750881691976,0.06507125104259281,0.010894261585162397,0.03147443779779279,0.27064977648301863,-0.017263744311250454,-0.004884958113979841,0.022081987423001066,0.03855948770505666,-0.030775463762826877,0.07108653403815232,0.04783291014128768,0.0970840657486552,0.023453461728790766,0.0757656745507103,0.041800859807843635,0.020238487916149784
COL18A1,0.10516154854835001,0.1776178430033317,-0.05803298232742986,0.0791966948422345,0.10095573015605733,0.17285429305971273,-0.007218043954816121,0.10582690887641168,0.04838976256761994,0.10269728577110647,0.06756992930264498,0.06982257502373265,0.0731042812798289,0.02925601300914149,0.034948951038917896,-0.02454867422783973,-0.0002632995723043934,0.01873237153498141
NODAL,,0.005298283355093583,-0.01393885025340637,,0.11144570586459826,0.11891614179222611,,,0.018079843439944145,0.12380155372930675,0.13076256347638918,0.04951415473320239,0.016885821032638745,0.037545894085774106,0.009191436584049844,-0.02774090427557369,0.08135872730788049,-0.034608556772196555
INHBB,0.10122948375900916,0.010044515198324059,-0.001460811211562528,0.01868468049999644,0.020837290420908483,0.14337447511828835,-0.001829106872475996,-0.07184270770872168,-0.027582040269333172,-0.04560340110078818,0.01176267323057696,0.08135279004726656,-0.029961346612470578,0.04357051073768888,0.018525361769358817,0.01674187202668895,0.030946145158330694,-0.019720824968086963
LCN1,,0.07929549043021925,,,,0.009960020608735376,,,,-0.032350475053259276,,,0.03955037000857765,0.08006344272309716,,,-0.017742062464743212,-0.018423638775773223
ARF4,-0.08042898635174686,0.08994130467833246,0.004978467083703219,-0.006597455626956968,-0.006403071379630915,0.14860403255754193,0.006307683622266921,0.0008574296763049866,0.025743973810744936,0.1236131146156836,0.015788716901206222,0.12547762050364483,0.0677124249529074,0.09043906391650032,-0.04073132951727653,0.01448740629033628,-0.01338500286495377,-0.04257903627065079
CXCL14,0.030321341717680268,0.05251601484225937,-0.00841642124625393,0.004115730286030373,-0.003029608030233868,0.001736303999041859,-0.03878446729301735,0.04615716324726155,-0.021635527332120527,0.02277503310938342,0.07931868010501354,0.076697508988627,-0.017102891170555985,-0.009468934423060524,0.041535230566039076,0.030679256230890854,0.04761546360074045,-0.012379293697565154
LIF,0.022107059440524674,0.08172979944719067,-0.017638815393699606,-0.033652778080433515,0.00838500761846048,0.1287164098309754,-0.022072171661970022,0.058612353803822674,0.012475523416663869,0.0141622123508302,-0.014007491412459504,7.072845910747405e-05,-0.028338083717390678,-0.0880720190426823,-0.022140405697620172,-0.010423202453423942,-0.03900384540391956,0.06965270522321365
IL17B,-0.0401517044925513,,,-0.021190663999797854,,0.1174800847313795,,,,0.06267110764617173,-0.06773310348915208,,0.045421699023594164,0.01690897108861804,,0.008269094688169144,0.12565988141439258,0.02639002342002784
MMP1,,0.0005765074229369146,,-0.08844556677960383,-0.011057937966394687,,,,,0.21299931556648172,,,0.007317426671114333,-0.051934291859407324,,-0.024991400408399957,0.028793022278916364,0.017135181038850134
MATN1,-0.03163580102755016,-0.024803791101872894,,-0.03385202725908877,,0.01929373924085822,-0.011265181979487428,,-0.01762793323519939,,0.10297568313786584,,0.017800536562106787,0.021901740573526826,0.005488769760183313,0.029557889218601786,-0.021337992294386942,0.08696023811139705
ADAM28,0.00021292990464144164,0.0921502382158447,-0.0290101075006497,0.030071929619199855,0.021267018402180198,0.16846480688348472,0.026998413449364725,0.03771392839464793,-0.02146811984244961,0.01721445837638161,0.12236955085052034,0.05216533384864358,-0.011163208093039717,0.09249217994142013,0.05911544141019014,-0.013558880086142774,0.05250192814192235,0.04992560948908574
TCN2,0.016936112305117178,0.12691598156147915,-0.03613241635361243,0.025680825917385262,0.07639462814523267,0.14519244078942242,-0.04256815495768369,0.017953215124096478,0.009371542787375387,-0.011066686649781478,0.05278946594970318,0.10635609402888008,0.08902849874889143,0.12604726404288918,-0.013304568301361334,0.009937723619970784,0.027997845096025837,0.04315063832077631
THPO,,0.05432926457703374,,,,0.11082610100343664,0.023815927594314012,0.02006980216660244,-0.017627935260164485,,0.07842686178741391,-0.0587912836513352,,,,-0.030854105871874305,0.013734321970992223,0.09573943432477298
CUBN,0.008215560203765371,0.033963711118110564,0.028244905347903578,-0.016950325528152503,0.01576860911076882,0.060585670527750574,0.04700854098912374,-0.029852702255445042,0.047104784001489,0.09757185016063061,0.012011120793859319,0.11489326043339908,0.02291927051938154,0.0980653155745613,-0.010187080440807504,0.008274397098991226,0.08879778413747584,0.060393030297126706
TIMP3,0.052468358577078295,-0.01225614230733918,-0.025012904477373924,-0.0027648941206367375,0.03464482121394798,0.10998934597369778,0.010682112472215252,-0.021500209291017383,0.017676696690502553,0.024225940014748266,0.05667806278120725,0.00048038839685989553,0.030079939196357118,-0.04159767028540368,-0.005803336497002899,0.011854505138236524,-0.030691012219170442,-0.017834462164787807
PIGF,0.07392858607511733,0.007853358149275071,0.04114091410968519,0.010669907841950283,-0.020523004874821754,0.11649168172435369,0.07309813335744568,0.08060666596790238,0.016427266490930046,-0.0263706011169034,-0.010317913931998763,0.03266576277887702,0.0741872507294408,0.060866581603813426,0.006814805974182998,-0.007144494225422986,0.0649087805194064,0.018476186944902176
