,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
SORBS1,0.11048624770622624,0.013390160267894222,0.06459985098514784,0.043207311269673226,0.04687046687301024,-0.05705173714037594,-0.0018564292959607454,-0.009936811085718821,0.011092943654729714,0.006854846780543251,0.007324879141654409,-0.0012190587914579364,0.017531214063800597,0.01354483098290627,0.08128338508261607,0.019841407377978664,-0.028967841488292078,-0.03808494753582574
DLL1,0.06252775293910373,0.05103845862845775,0.009352459593792403,0.04377591573404293,-0.02676210578922702,0.10920206783076389,0.10135958215789093,-0.021339549298469464,0.04718182403380586,-0.0016626778325855448,0.03563990260518947,0.11163290786911846,-0.0569937524686209,0.095198252906995,0.05145721213741761,0.0630202615853614,0.08387045271299483,0.12462677118056281
TLN1,0.02788205801661945,-0.012403259387703338,-0.007695977005279372,0.047421740077569996,-0.03672792313881841,0.10256075701439504,0.03067427703231069,-0.002248898332368405,-0.005634957524670911,0.022464925486983558,0.08567161416353729,0.02618544024237713,0.04241784407114693,0.010688090847927883,0.017002368769879476,-0.08046083252702747,-0.09752659485597284,0.04076691730102468
COL2A1,0.024566107072488623,,,,0.037796997494413204,0.14880345440299483,0.03097911536199338,,,,0.07674727623461824,,,,-0.013562558036970575,-0.042899264920397605,-0.01350895484331371,0.09159575186173953
SHH,,,,0.06504206245848514,-0.025359245232866656,0.002608984228078177,0.024976133777041516,-0.01268791790656105,0.01418816270150751,,-0.023570862737771748,0.024748947296863152,0.02268988132040099,,0.09044919806254706,-0.0032022147336196742,-0.010096402962245904,0.03984930470320695
PON2,0.12980005062748254,0.0029466892419814637,0.10443118938622445,-0.004446801853238247,-0.0644590781873777,-0.0016920506812905464,0.051822706809979045,0.02324881732208505,-0.01728076403021354,0.022038127979178958,0.08458389990420241,0.07995370800723005,0.14091552736050195,0.03833261432240464,0.03743606515103302,0.09668456097888008,-0.046311120523854936,-0.02260741894187806
ICAM5,0.004430319779612057,0.011544794061673512,-0.02943935047816085,-0.02243398968083296,0.10483543427817003,-0.02880541806403998,0.04267159838877444,-0.004687335495943626,0.002594535077993343,0.03122292108858967,-0.0012837803306218112,,,,-0.048024290748373444,-0.025611050213534436,0.04110124046321146,0.12253673372095711
HPX,-0.08017256456797499,,-0.01391716852666155,0.0004631554275808294,0.05146966106629276,0.026560649073116935,-0.0015768805270003241,-0.01393361662949508,0.10737784709802951,-0.03235421841497368,0.05923213438312689,-0.03267366908179552,0.03489772311500121,0.022565233660728885,0.02407160044617821,0.10258310811978415,0.08201346607468214,0.017491489118737054
SFRP2,0.025044464894104106,,,-0.016393146971570776,,0.012807438605141835,0.009286342490133806,0.05152651571682462,0.002362875420367754,0.02869398434933349,-0.046240000589083084,-0.04406371427784559,-0.040179858017908056,,0.048090785392503256,0.044424387160956265,0.013150116042886819,0.0681807101115721
CFC1,,,,,,0.01740371633290494,,-0.006579921936633295,,,,,,,,,,
CD70,,,,-0.027863685543689634,,,,-0.0399960658984752,,0.024710514458431476,,,,0.02596506857676356,0.022950870271636843,0.03259859690468964,-0.05364655757170035,0.03635227060100146
HP,0.13317165596802105,,0.035621710485495686,-0.006863891365436765,0.030062006677918064,,0.025348831673874778,0.0027328790048021033,-0.023526651942960358,,-0.005457426777386129,-0.029601524869080225,0.07523570807522943,0.010924163651558188,0.020974000641672676,-0.030499619061162914,-0.030639060265793525,-0.022782540222916065
CXCL2,0.06951210523322786,-0.0031570318777434697,0.005658596528756404,0.01407705349147296,-0.013910322261161193,0.10361103615450304,0.07224345154823791,0.013888799411360347,-0.01341544407844618,0.02211634041729889,0.048359847806444284,-0.05864240894156926,-0.0377281009878978,-0.05240919181988958,0.07064190587389173,0.028216306914510148,0.015898797558938724,-0.0020331587224511646
NPPB,,,-0.020190425434604888,-0.051274601199004725,,,,0.024579139125877503,,,0.040046946513487024,,,,-0.04526426792049837,0.02212204836412044,0.019649531648955516,-0.023707564960779186
CCK,-0.06301483040747473,-0.010575124749180584,0.06619455277193285,0.06383990874134632,0.011640430698648736,-0.1004921532947239,-0.011899076077298556,0.030823663375769538,-0.010600814476135131,,-0.038758602477103235,0.055375933533326524,,,-0.03130104668139161,0.05949901831495788,0.10155836085126684,-0.030755111739482786
SEMA6A,0.11347965766100611,0.08410833588858263,0.059157481100636504,0.0007498070713568772,0.016897264584627935,0.07033067330184473,0.02622257769658381,0.025595367027346258,-0.030603982420833065,-0.03820128878706889,0.13155901599959835,-0.039777603770375626,-0.01226655636349958,0.10741238411215698,0.013050926453051703,0.013715098904956417,0.026273800359668083,-0.05082138049263698
IRAK4,0.008844038504207646,-0.02458853839905605,0.004767371582367053,0.010821292211781536,-0.0631508824056141,0.005042025334879082,0.02110596079664156,0.028541087074625892,-0.03252216733410569,-0.014347182029928757,0.03439651423150902,-0.0032175530173980424,-0.027979474189284776,0.06272530820827188,0.011717097727240295,0.05320643680054984,-0.012879911862950486,0.09252170298407775
GSTP1,0.0804436262109895,-0.027413780100717905,0.018003668975234897,-0.031912624245452735,-0.054803675247217076,0.11584101263177321,0.020412005689103178,0.006915481868574416,0.01847904285205978,-0.03397924766784417,0.007662231023916225,0.12114550719665436,0.08923129697467672,-0.014524839930538219,0.047479265237353345,0.026129934768982427,0.07879443378526117,0.05289862572465147
VCAM1,-0.021252261017670124,0.03263958834187091,-0.06466329527163425,0.030449710857957682,0.008303713432773844,0.05146037377009167,0.05510786010178307,0.01864430156263109,-0.005336959663154218,0.04001740652962768,0.02423566788518095,0.032347769469554366,-0.014361983931936113,-0.07481341937986895,-0.027417690526404477,0.043474326390317355,-0.013525705206232036,0.07006495137627616
NXPH3,0.10365968065486092,0.04778639420917101,0.051163357499031996,0.031078834543326207,0.015052008306252964,0.10524342078976734,0.05088165449233611,0.0219646123768821,-0.04175951256495195,0.01643640419849744,0.007571893950020522,-0.07312752216361935,0.020982428947946476,0.0694052685979099,-0.038348336594437094,0.029871898035631353,-0.019294578347686532,0.0492287495391424
MTMR4,-0.004100683969990479,0.03134910821112908,0.039530842640395907,0.009805148976002298,-0.00143550692217387,0.01887972856962599,0.10304635996806698,-0.03765519118208145,0.04861306811722203,0.021304600150534956,0.01292978369772635,0.11464336888443549,0.012995989290177116,0.05604152775588458,-0.017258661749164596,0.023300554011528796,0.016439668484285613,0.013483608794288452
LAMC2,0.020192734456283522,,,0.025580939947956193,,-0.007849049130373443,,-0.011444933130995613,,0.007524296180874586,,,,-0.021939612898863193,0.05955209412081232,-0.021616331368203876,0.038821043592522204,0.047494469934188537
IL10,0.1003072155671425,-0.01625947828414387,0.010116577536534044,-0.03614528741534313,-0.025386948854074682,,-0.012839471609375487,0.0150868031169752,,-0.030588856422123195,0.02525412126476497,0.0641934431376465,-0.044408383294182806,0.03739479000975964,-0.04020298163235635,0.04379584098466114,-0.04032951524891083,0.03794595655901264
SEMA4D,0.0694501808144687,0.008105353674710351,0.13708772913589168,-0.014795293220362042,0.016055531031008218,-0.02839416128440493,-0.021778194461820267,0.0728044984856501,-0.01927150739714141,0.05560955791553458,0.047937853243774795,-0.025392844578709953,-0.09722418620739251,0.04791074750561201,0.0511587823015135,0.05422425967047542,0.062320861193070475,0.03660468477120408
TRH,0.10178110376767913,,0.07661724620197355,0.0035653156151018092,-0.01939225483707328,0.033581533021886045,0.007278709847018767,0.004918148324194235,,,0.04997054760584759,0.03243515127372464,0.008831634595503618,,-0.09507646209649302,-0.004521533824817373,0.06758819418865218,0.01995901350576532
SEMA6D,0.09128092656321224,0.021272618800492006,0.08443497966674858,-0.038130320809805406,0.026201941881254485,0.08816798690285779,0.007515112253287443,0.0014506671187219007,-0.047822441608964095,0.07804878261832861,0.1150679894898658,0.11051398298421143,0.09938753771918313,0.006159362875322734,0.026715788313974337,-0.007951402120004265,0.0919351944039164,0.004420489307156507
CEL,,,-0.017360191188730122,,0.050418097322453906,,,,,,,,-0.05146594392501033,-0.01599424098445229,-0.026017277676556663,0.0040914273415024694,-0.02082782742336074,0.05920278090225973
PDCD1LG2,0.12418367343262295,0.009534429713088455,0.024354647617296412,0.017150849177364147,-0.043116997794645215,-0.012451504136098699,0.052864948006936766,0.004715751119121403,0.04265723881045187,-0.03660504667841246,0.0738320190863716,0.005900612880528523,-0.04856431543207856,-0.13963101546475862,-0.02809423936637499,0.003327450376681341,0.038476227924068206,0.05387319733526656
SPINT1,-0.008232717469679298,-0.02283328857757801,0.051480264412057566,0.045776305917703576,-0.00015785857105326105,-0.01079303441193877,-0.0026374814536142014,-0.00289826819527983,-0.01577528800561934,0.04828387487340924,0.02015498585871782,0.040264670671252,-0.006809387713704423,0.013128946123150046,-0.0674257899523806,0.024396109134673095,0.06547199963706793,0.08080694361750787
CTHRC1,0.07839743246079199,-0.04727195312003373,-0.036030843954168446,0.01808183291271477,-0.006361273741573105,0.12186743620709929,-0.04267363010054019,-0.007564485933578753,0.045493295889664456,-0.04433715604944233,0.05482816466672674,0.08064486093319703,-0.006714359019055954,0.04548859670706679,0.022088525588514155,0.046960357728603956,-0.06528378040596278,0.11878999875255321
PODXL,0.06392385879902354,0.030695721194010428,0.08148398480118597,0.0573720654183219,-0.006610648832534231,0.13613841995111062,0.043564056618205796,-0.002269472021568637,0.04209401534464712,0.030847807952698977,0.008375312696879033,0.06525088354694922,0.051850319135841726,0.01082565909661366,0.03939735709238139,0.04911627710949672,0.03983919267679668,0.08418159706614829
JAM3,0.11767201510923403,-0.0003217829492883019,0.01799866272329748,0.034690320840855236,0.04634769882386006,0.08240118558371413,0.035938172500326104,-0.017486167822028935,0.021245327254798486,0.051791412964545584,0.08917142406805749,-0.07386084453834832,0.010842952197106147,0.02016199310001721,0.04029872665861433,0.003191041191840861,-0.09363202669281574,0.004058523889628137
TGFB2,0.06485777106509594,0.029238634138611764,-0.06168566751362307,0.09366612623686889,-0.0043929163320557425,-0.04918135622981512,0.09271950858919965,-0.043473923725179664,0.02075799615469265,-0.01663703783669261,0.024260615442191824,0.06112996397548397,0.08203382209071676,0.007155304137530935,-0.029318786922445543,0.08044396732455007,0.049585118913294195,-0.08217172620504958
COL18A1,0.08561994897145851,0.0016688578789812699,0.09073882045855401,-0.01711241144290524,0.0055861448445152515,0.10672578549255438,0.01899899877589517,-0.029192533341469318,-0.002894904051266373,0.06093400133297432,0.002860139387211172,0.06546235623489881,0.12797091047228742,0.01988611212490019,0.08848258167069017,0.00122726852284872,-0.05180733825451972,0.11597594274690581
NODAL,,-0.00817590480458504,,0.012034640240478305,-0.04670614548666114,0.050035732192058306,0.07273750238704213,,,,-0.024988482464864417,-0.01865301785210446,0.08731187558934533,0.0011597475211909513,-0.02568316955400942,0.059936747360250196,-0.037380591971951996,0.0461127552966929
INHBB,0.15006047780866538,0.04407913359135118,0.054032022344206274,0.030894023487148307,0.014692809343748418,0.027551685788507092,0.045156324216455074,0.03382234600209787,-0.011221467341553324,0.03470748948166702,0.05757402426834392,0.0780309932005323,-0.05624853027664407,-0.009624888813999982,0.05969829519680786,0.02389193919261523,0.007782011512898297,0.025458507037034086
LCN1,,,,,,,-0.0076435944410661915,,,,,0.07676681936483674,,,-0.027318202182906363,-0.01920074359953391,,0.003958043457985273
ARF4,-0.027120768445465498,0.04474539965799604,-0.10324922670217533,0.03762838722838959,-0.021505369813084162,0.03511575065763475,0.06590384112149729,0.0013647659631979463,0.035070708193006804,-0.013893220381539666,0.07426563265110069,0.08111929785073647,0.052215235030104355,0.04279412519128007,0.01834230037656359,0.06853126320285464,0.034884321449764735,-0.011037535107618556
CXCL14,-0.07574218737098508,-0.04232442328602115,0.065499001311185,0.03046884501793757,0.08996757618943826,-0.03832076779675078,-0.03836915728276452,-0.010560487232317207,0.039487544261598874,-0.02917777597958323,-0.053817511859209244,-0.00844637497292414,0.0653465583596341,0.05839052082838723,0.004031097212496679,-0.04568725801623424,-0.062111204001767256,-0.03484105287308905
LIF,-0.04414033011970568,-0.02071085170791403,-0.029291123959397987,-0.03690553553398277,0.034434029221380745,-0.010853686894518166,0.04832101226640907,-0.003375784795974664,-0.01144396960828087,-0.03930651740715149,0.004523645946611786,0.016628853791381206,-0.08731203572786597,0.05144505669292544,0.0006032002952603173,-0.05381049882488753,-0.0425630810547092,-0.05764188922282346
IL17B,0.07799539726460342,,0.08840402590281284,,,,0.014548371385246232,,,0.04530255891999505,,-0.03754982355725487,-0.05298756191210959,0.08257041675719193,-0.0052519106691092995,0.12877439655876718,-0.04650492989337331,0.11506612529601033
MMP1,,,-0.003976421509098747,,-0.000489145643499956,,,,,0.030435515467084503,,0.08976763054438079,0.32144419500385,,0.03702989910791398,-0.031647642033948604,-0.008549333670816442,0.0795848999014049
MATN1,0.006011137762834673,,-0.004255358699583899,,,0.043464365247464755,0.04444855549941095,-0.013315515491675119,,-0.017213129555265088,0.032918326981332506,,,0.04676623229663557,0.10038120501123064,0.002755337271627337,-0.017334930209792525,-0.006893143648725918
ADAM28,0.03607571222920604,-0.0026812664714597205,0.021299084117536247,0.007483207133742213,0.05806151466260491,0.020709001135567506,-0.007171532718329059,0.0065531959701987585,0.004682952210742548,-0.010217737484916497,-0.037748531025569146,0.006453465616797129,0.010947081186420989,0.04165732752852009,0.006791993934544115,0.014943966951816321,-0.04268414943475792,0.04726845754400924
TCN2,0.02831364298217813,0.019626030022088337,-0.0013916654566410215,-0.02703813469693685,0.07646466372083699,0.032283396428669904,0.05602717711313806,0.05301969084630639,0.04419430940335871,-0.019759728913897042,-0.043098354847622374,-0.04126071300909666,-0.036180270918457436,0.0037462360580453723,0.08769583546390529,0.05690752932139036,-0.0007871372214314558,0.05989131387654684
THPO,,,,-0.029201634769178066,,-0.04556982496557374,-0.018674959813972592,-0.03194144928557823,-0.01190853712749055,,0.1335734669858271,,-0.007294760952619142,0.06372853298709977,,,-0.012663063576425455,0.0020218454717812425
CUBN,0.13355897430416247,-0.026500290248138245,-0.04810086341397174,0.025013945043413262,-0.040206813818072194,0.022859232382519874,0.01885016288682662,-0.025309111535273317,0.008589626851976532,0.11244760567977831,0.012119045278687991,0.04806571019487822,0.02783378204281679,0.0987342985136328,0.02235087627951763,-0.021594503853203138,0.017141638469754184,0.07826185136993372
TIMP3,0.13553204388096818,0.02170819846701445,-0.030219514893192852,-0.0017598240468301328,0.07104687764598414,-0.023505665636482643,0.040819408925925886,0.008027374218022897,-0.03691833947738603,-0.008818497500174025,-0.015656898289813856,-0.025472048107546386,0.04725144864410422,-0.05193153093812843,0.05419654156539496,0.049729882012659904,-0.09887242458381044,0.11642568326302691
PIGF,0.02822636317754106,-0.050289315538050744,0.06044658598903348,0.06925867079600168,-0.03423615287903036,0.1139261685773957,0.0955081128241356,0.005468500909573664,0.041712598732070554,0.017271354485353635,0.08310508899054303,0.03239557116780482,0.060351558017121484,0.10337811790938908,-0.02145355089722358,0.02152273814810591,-0.011733935138128648,0.04718346930551264
