,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL10,-0.012927536229856176,0.06717497546041525,,0.06642715034675248,0.08285236197394892,0.04324665550638179,-0.26782997827015015,0.034799328299020126,-0.060282147211846125,-0.05381003865922602,-0.05808987730270909,0.2131517653671794,-0.023130429927780475,-0.0338081928923207,-0.04529850633618829,-0.024152443148113815,0.0006170734787904626,,0.08693567311928896,0.019176610318071663,
RSPO3,,-0.027502633256444656,-0.0240953920643066,0.12485286522213826,0.22021356113533697,0.07547231726860654,0.2699911568207675,-0.02509341550727425,0.06802620360036377,0.021207791902151045,0.11059700750997299,,,0.001690363836721719,0.08479180907788242,,0.027312651003406664,0.10096526476705298,0.08661134918550728,-0.11123854037086091,0.0550195696723722
CORT,-0.017384240315918634,0.06442280597855106,0.08709301463704625,-0.008057383022433978,0.08701774614795577,0.025823947472381432,0.22657228221970416,-0.018948171377991017,-0.03180386176150992,-0.010176234097585434,0.07050802495565299,,,0.022720834389516626,0.023462495206408113,,0.06285735229399063,0.07621609111455802,,,0.020398996671871075
NCAN,-0.03540594697122857,0.06648095393723522,0.017108608816676692,-0.07758447622040471,0.08293875603055091,-0.05651394596516094,-0.17915651397548638,0.031122308486738144,0.014690146106561053,0.10307742264381875,-0.2686405661465896,-0.23362347476975207,-0.025241990581091226,0.12064305674368567,0.19736121531888273,0.04096330281763661,-0.025733871151136973,-0.0016167504293537864,0.08387824789086763,-0.04692209775099477,0.01709265591367545
PRG4,-0.047855886789623915,-0.025664432906509525,0.04948508916458866,0.03478928595499342,0.0009143128326715354,,-0.0531757706247568,0.053358699460066064,,,-0.012889035042642147,,,0.08109843838056745,0.00839862535323573,,-0.02191266155063342,,0.023608794303857563,0.010703608182165213,
ZG16B,,-0.044020327976621365,,0.0035188418886881014,,,-0.00134749789876481,-0.03281147346829164,,,,,,,,,,,0.0075801440804479266,0.050817552994535255,
TGM2,-0.03654258534478623,-0.03196102756886037,0.05726128252651968,-0.0477435303307118,-0.029251506872299805,0.005906251336859427,-0.06642759571854331,0.004607811394094953,-0.01841568162266915,0.0660111153082663,0.2210154500531627,0.1553602788867977,-0.11156663970663981,0.008301595890006256,-0.014120982109894962,0.011494261152631528,-0.018456028423085528,0.09471225115207063,0.04428638585655205,0.06481755614362258,0.07644277380889945
VEGFC,0.03544942194543169,-0.07770074919780684,0.15553643361724112,-0.03331532773107539,-0.022043487851052024,-0.01913451526959211,0.013884340853412853,-0.04510593691139577,-0.005420208593518045,0.0008660606242992513,0.008376505563582484,0.06167874559172854,0.016782327187123473,-0.020630948194067966,-0.014482744039057013,0.06390527791511849,-0.0008610542512060587,,0.038333517760426705,-0.02385572146779627,
WNT6,-0.043549166605372766,0.005152835422310762,-0.055018877335026084,0.0077905659531650245,-0.019598313717845255,-0.004698952524379135,-0.05229140734358701,-0.020994513326807927,,,0.010026844279105575,,0.027237435019563088,-0.020404849593542683,0.02810956277957578,,0.043245326094778644,,0.03595566356079066,0.004448203946577651,
NRG4,-0.0324543837997143,0.06328329098067073,-0.018060791610460418,0.024994627694761472,0.060716484039830355,0.012569340598413855,-0.004955553345060903,0.07178635933951859,0.011292743992857514,0.12526548365704707,0.05913948236702063,,,,,-0.01898815025421512,0.03523565902993935,,-0.017119258608553876,-0.05412652742275101,
PMCH,,-0.03474843392648038,,-0.0032827731989148487,,,,-0.04121400353051331,,,,,,0.020487289670587983,0.106729794106864,,-0.027052990409460756,,0.046728911677487,0.047810006090321315,
COL9A1,0.019314453891962183,-0.013279564151735186,-0.051719450774259254,-0.01971764770216428,0.034697901457690895,-0.11658770354399764,-0.056947458032632146,0.008476921089376002,-0.03362422878881981,0.050052481229087294,0.025378420534812228,-0.03375748896975716,0.019455698545520407,0.05726171514633046,0.1623586852404228,-0.000630717379954724,0.038511638158194667,,0.13496513286009498,0.13714180208376095,0.12364330278640547
GDF11,0.0035192335724767722,0.07214624929620028,-0.06702533011421168,0.012439572059538065,-0.05107115361459853,-0.15538132779092767,-0.13606870140483188,-0.0350479238519656,-0.04702949448558965,0.05310891327719987,-0.11544916433833846,0.18219150306521345,0.04053066426506031,0.00181980447299614,0.046944926041804065,0.02392842966909154,-0.038890373883658014,-0.039765839278687994,0.17044949178724858,0.04437506459349422,-0.04535046274836861
RAET1E,,,,,,,,,,,,,,,,,,,0.07115453870161373,,
IL24,,,,,,,,,,,,,,-0.02481120032996441,-0.033233863014971485,,,,,-0.03222897607916792,
SORBS1,0.060543256595673764,0.05768890039274874,-0.10837251725280692,0.0505414723717406,-0.02849907469755083,-0.04016508694522725,0.0056574067546973856,0.015607735750316737,-0.002682541278207872,-0.04254132338244879,0.05259362289947001,0.0106092699385914,0.08940191617991956,0.09705795425537227,-0.002009536255756601,0.033449848896362516,0.04815117628381373,-0.04185090066009515,0.07533866589899896,0.012438500843002666,-0.05481363582433963
DLL1,0.042245733369531344,0.07656403800946826,-0.07084209946216592,0.03812130151689448,0.019691415664233144,-0.08778145832583119,-0.11856446127900308,-0.03907863283251324,0.01077405344018198,-0.018571744361006948,-0.09581593829100225,0.1583388372045314,-0.033453644037951445,0.040598604853647594,0.1564829323304219,0.009064148697067096,0.0068193469990318325,0.03072229058791206,0.03600884695393725,0.05468589381567533,0.05508535918214499
TLN1,-0.10012977430287541,-0.07536543489141972,0.03689215101861127,-0.02951364771597835,-0.1255422454903267,-0.19747300393042133,-0.30559442445800655,0.04617855420732687,-0.05683367846681781,-0.10420098977934868,-0.303686984955156,0.14409949760638147,-0.0187891970556109,-0.038830778551346416,0.008327488397390101,-0.008963609868340053,-0.06158062369915425,-0.05463417665853717,0.01666345803166255,0.06746380999447729,-0.06814266845308989
COL2A1,-0.015167844671934891,0.058198280026888836,,,0.028580077915573057,-0.0048761879948900815,-0.049081921596423175,,,,0.06200437449415084,,,-0.0542405364821317,-0.02445780799429182,,-0.01504593368393734,,0.028646089252509298,0.065928838685467,
SHH,,,,0.029842437502777232,-0.031127381437261275,0.004488962546642105,0.09944316064933151,0.006636671322419716,0.0014150043025721517,,0.1123217966666156,0.3808132490315917,0.08370244155388547,-0.010383109338420786,0.10862884694018608,-0.03732285071318426,0.011254124545823273,,-0.014099397738600226,0.15477768685077684,
PON2,0.017261993292859677,0.07172215326980699,-0.02900395225907046,0.014355928340516256,-0.08256542845506201,-0.04603997330261736,-0.35442015034258195,0.03539377069940673,-0.08216643948378671,-0.0736338688304953,-0.2142035705555079,0.22499106489590814,0.08704647359631479,0.016245206134537265,0.08688366542125674,0.050824856694164165,-0.10552744429203412,-0.01971706854022241,0.16075949194856312,0.0964809798501287,-0.017806600922754427
ICAM5,0.31618891021065937,-5.1597989584685125e-05,-0.02575559233320931,-0.03367778269161575,0.15324588524741892,0.0888523720146631,0.2393277023663535,0.0007304718119771464,0.06328712770191129,0.11697727730218532,0.19149498199073559,,,0.014129151965919478,0.007199622532292897,,0.02807173665004433,0.08511607752572245,0.09876485509126878,-0.04111571773192414,0.17966879358700966
HPX,-0.00605690502714126,-0.011908392696762719,0.01981012421884331,0.022729300409317574,0.01489392926472429,-0.02111608732387135,-0.032032482730881655,0.034600886375488256,-0.015513312788126893,,-0.038881038971383626,0.04554451664961308,0.02338200365782064,-0.04092410373536718,-0.022783659366106723,0.015247040727469605,-0.05456455750565213,,0.05024513325765951,0.0796131282425891,
SFRP2,0.09831538781634665,-0.03915260211531788,,0.0017177305657941778,,0.000931759228033603,-0.018166589899447822,-0.02108415875670368,-0.009731020564918612,-0.0772887962287573,-0.014249967801560716,0.09954749133622107,-0.0587804737753281,0.05945982956395581,0.014057040397545226,0.020169432209051943,0.00937943307501308,-0.0017792121683097048,-0.004587346158614921,0.07171799383032394,0.028594725835861905
CFC1,,,,,,0.09273346511185068,,-0.004399715797819344,,0.0012605910445572016,,,,,,,,,,0.05281102656764129,
CD70,,-0.0058495964909179065,,-0.05784224500590527,,,,0.02016389585067875,,,,,,-0.02824168343202704,-0.012048294464799623,,-0.006674999109148585,,0.11210657931418305,0.005012487211439287,
HP,0.042810626474897966,0.0400696539561558,-0.05763295508096754,-0.03286149404134336,0.027003357329748175,,-0.12324901403122486,-0.00021489594473574926,0.00018171738940229735,-0.054512515970938175,-0.044440858711682095,0.12183523117870668,0.10107376736085151,0.0031343652975160735,0.06739423904610695,-0.02431893151429413,0.06642495385896155,,0.09217813028817907,0.05404549733761445,
CXCL2,-0.01373849991315138,0.051437181265296755,0.020878503383511788,-0.014238008699107468,0.005542409504374367,-0.06669837841182344,-0.07873595604341245,0.03911849665442022,0.07276109638148771,-0.020111280918355057,-0.03930994256001279,0.05807204397715114,-0.0035707669386207106,-0.01629913446758981,-0.05533252430110351,-0.0355133601579664,-0.04448853125775126,-0.022300513554125847,0.04868735957951506,0.00916726201686542,0.04645457027121834
NPPB,,-0.017397144026357864,0.055960813240960784,-0.03783291697702957,,,,0.003919457813098796,,,-0.029890365673317876,,,-0.05200593695979074,-0.06089465784321779,,-0.031376499625001227,,-0.07557661898182512,,
CCK,0.21922576875606833,0.15315107347872778,0.005647729204964796,0.11405557469015319,0.18195759715840648,0.2541617318486641,0.32862447298613007,-0.031524206042299205,0.2596985027000848,0.2646450549053477,0.4601575870875379,-0.01939078057843655,,0.00928208443477228,0.16210786663708007,0.027169913892271736,0.02721443033230577,0.11045970042687844,0.025917385119438863,-0.13547291296936212,0.22815250920541919
SEMA6A,-0.06165161887254492,0.07466083065986305,-0.011955716125219375,0.05615341056622458,0.01307171228797723,-0.11870989837200444,-0.2738416120338627,0.032329920082878785,-0.00983456434527106,-0.07916925446745353,-0.3183213162744266,0.07872973295075576,-0.030444572818069317,0.0745455340299044,0.09164009798753528,0.04575993733611473,-0.02866307488380417,-0.011614174180091487,0.09280049945663263,0.10615547701549208,-0.16063690471819353
IRAK4,-0.022519731046137758,0.07461184877326939,0.030607645729552827,-0.008553907391502696,0.017106611370484626,-0.12165389217585511,-0.17915905414038952,-0.012467764143348721,-0.05009474264461387,0.0009603549389851781,-0.08686389171143988,0.10124565734561963,-0.13891954642006865,0.0214469546354285,0.05411088829883338,-0.011802460872989994,0.0009640701836175764,0.018749739392929527,0.12125948537598782,0.02089633718314522,0.009198261331940382
GSTP1,-0.0373313084936513,0.024891187194768974,0.03777744140760874,0.01399877799600113,-0.08962232148535397,-0.14413487554264734,-0.3110621739597476,0.016300155172678847,-0.14599371198699707,-0.17309939111137218,-0.25956118003950845,-0.06267870803506762,0.09518259265354102,0.010655516873564159,0.0814939258900986,-0.03085830137299499,0.03611704980511752,0.08068278148079196,0.03637405003204274,0.0781474038853277,-0.018821296640325686
VCAM1,-0.05920668045074081,0.007560202294009391,0.005760058138750063,0.0118119334052156,-0.08957630014588587,-0.0894787789217039,-0.24916732515680018,-0.05613810389999933,-0.0754052938644892,-0.0479863217788676,-0.06842223571388036,0.09288746165738275,0.003250971508761038,-0.010342826009440287,-0.015788701719429112,0.009884268625243735,-0.035028869358684954,-0.005619625979043198,0.10413641742584653,-0.024071960493723978,-0.032242900214146504
NXPH3,-0.050620218864664925,-0.02451103741105692,0.01647718877200922,0.020083485712555783,0.03526688829503069,-0.07202847410532269,-0.1245758293139187,-0.017942834551195348,-0.06278934555157835,0.04600541922413113,0.0038332618337087302,0.1146002405434041,0.12094296796730622,0.0830842733095919,0.05267498095229536,0.036516460449129075,0.010164361854623091,0.04350254646074346,0.13343800281734922,0.038071575464697666,-0.025253099865577163
MTMR4,0.05241672688279463,0.10650110872277649,0.05163872042869359,0.03764006534332575,-0.037877276647070975,0.03450941154065519,-0.037991261301616785,0.027262554611896854,0.04781856895660637,0.06334922272874673,0.08918309795749675,0.10579318975186146,-0.008003305271710634,0.08342225590487459,0.059339478058572585,0.05650032064799817,0.005595810854441422,0.11148502224632481,0.10821072208050309,0.07413727109406154,0.06699229069219016
LAMC2,-0.029637237101592957,-0.022470338603738933,,0.031426757778923946,,-0.030007565570429107,,-0.0017803045028458688,,,,,,-0.030503107465376586,-0.0032050143377556116,-0.018358606125695533,-0.026259146858702155,,0.02296991470420167,0.000387566219379114,
IL10,-0.047020510168974516,0.004942743175956984,-0.025144325811534432,0.0039960487253611,-0.011765530757789909,,0.03028023587954605,0.032481437681119135,,-0.06826854424579815,-0.040799017862000624,0.08553720295081746,0.03083645383633767,-0.04171608443534208,0.07634985558966696,0.03888698950434007,-0.0018017122699101795,,0.0747575404775019,0.06247884859094506,
SEMA4D,0.1341792098326592,0.02694148187024284,-0.06112752881030119,-0.02206990102359738,0.08706654606314845,-0.037991068280824804,0.02649075842759838,0.025550319052380685,-0.03728589798316386,-0.09460088028166451,0.034255375751751235,-0.07644938171951282,-0.01773918406678812,0.10301841416129988,0.1316271762094382,-0.013793942428898632,0.04022020984387209,-0.07087008030914536,0.12269377556385894,0.012295614626160665,-0.12301450201066212
TRH,-0.0578359620255145,-0.03278753790550719,0.03632530711361152,0.020225428273592028,0.10132747795888396,-0.06912073169367712,-0.04087814906228461,0.027783184391707866,,0.006854427957662961,-0.12904472275670295,0.09693700565802772,-0.2096661271765696,0.057369443142002645,0.1251146394466443,0.015881033166840225,0.09789279032442261,0.01628664731883796,0.0638441757031466,0.09657794979963677,
SEMA6D,0.026775958404512103,0.044400660091142866,-0.06640884061447627,0.018087843731270925,0.16157225217609372,-0.15161348683534345,-0.1495869863914433,0.05081620901946266,0.056963601320577435,0.07450572514795713,-0.1553661044797913,0.20395775957623422,0.05914456039834438,-0.00865989445932833,0.024809438254200462,0.0015076456372297743,0.06479300436806568,0.0008048345868565873,0.0869768619946458,0.08889613547460466,-0.011813060916227143
CEL,,,0.08446804350631593,,-0.023152648919033306,,,,,,,,-0.02078263779027229,0.11353951989791335,0.03114097169433857,0.037972499169971294,-0.01548056913549625,,0.044304326241606115,-0.0644502218555274,
PDCD1LG2,-0.03197965164194748,0.03176604857916423,0.04001348090586597,0.09488259052964694,0.030521864789928688,-0.006318339238306485,-0.07893173250310544,0.06164368846676942,-0.08640117718332528,-0.034555965811036767,-0.06979156614644735,0.14681263697586708,0.02395275314650456,0.004662435546102291,0.03481658729536023,-0.03361453859101158,0.025962891946405733,,0.13588625180401454,0.09129494912760533,
SPINT1,0.03375837381580289,-0.010664816609815915,-0.024519720357783537,-0.039174841457629235,0.06611505739458504,0.036852501744770394,-0.07398144168416153,0.053522567144655926,0.10349554034684612,0.022301809555192106,0.07405349577783817,0.09436657336969345,-0.010820476468593306,0.023774066680711598,0.10764856868335808,0.018182556155545215,-0.003160210450686086,,0.0729655625803088,0.03887587136314824,
CTHRC1,-6.52563566226408e-05,-0.09105657018481464,-0.021864688011072414,0.0032706508872714472,0.02126899115733833,-0.2058797200477712,-0.13553585393715742,-0.002735936234591465,0.010197036278696591,-0.014462923121398182,-0.10213408873078729,0.2222893816761903,4.4535579045487286e-05,-0.006344517984676191,0.022973158641805005,0.04264983008520106,-0.028098231685232088,,0.04519777109141446,0.04434459357990928,-0.033688972400126894
PODXL,0.06592815566097847,-0.00906558513080798,-0.03637349746499075,-0.0008696540767437489,-0.038350236204842396,-0.09703847542852528,-0.24399429607841588,-0.003213654959753233,0.022532428575418734,0.057107380910352556,-0.007077157070593338,0.335286099816039,0.20487608975183588,0.011908678958425204,0.047702529285486496,0.024820749284758463,0.044415138300000837,0.05396525966208172,0.06639800162164211,0.18397820608277649,0.03708639166587956
