,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
C3,-0.06009578909273002,0.020363010515331677,-0.006870335539523405,0.0055121132871205365,-0.012539546081694516,-0.07457300768840132,0.01941420451289856,-0.020811616239114046,0.01976977138484169,0.011721308418190413,0.058240198481741355,-0.02052927615835026,0.08659097365031332,-0.1598500249303609
DLK2,,-0.021796343178941475,-0.006239690139804111,-0.019053433302786204,-0.004752835595769475,-0.015682778700128762,-0.052495820792264905,-0.019653921108030187,-0.019730218322011217,0.02135564510007262,0.018950470592218153,-0.0329581386473034,0.031214423122714774,-0.015423538920282599
TSLP,0.0051965052029624694,0.021900657584181315,-0.002469022290558985,-0.017374118041201866,-0.03109630018102643,0.08082683845529981,0.013308215913163618,0.007703711019222253,-0.017125304394888456,-0.030762559206397384,,0.046089135311827636,0.07738915191912007,0.016145403794246723
OSM,-0.018495818056309243,5.302842476443848e-05,0.004325084535088117,0.040907968209878534,0.0647342403955255,-0.005281934697558262,0.02772615680032452,,-0.03648405428979238,-0.07556945101472734,-0.0358465011120493,-0.04281791419689049,0.14947087054478836,0.11977210636624114
PRND,-0.01967077619127987,,-0.016270411312974156,,,,-0.02516759174502027,,,,0.03852660756276564,,-0.01911826401692711,
SLPI,-0.013580149956275846,-0.012100870979028242,-0.002074742905867238,-0.02842370419622734,-0.044976475198308954,0.06184247258196906,0.06479314513098963,-0.01766287996886314,0.025588924215635488,0.023115287294650833,-0.06664396627631863,-0.0678770457105409,0.0647373145893186,-0.038460155300045006
AFDN,-0.03414778164992277,0.09351014663649651,-0.032683392448121185,0.09049988769555437,0.014207280044369252,-0.013945210775206355,0.014874547985012488,-0.04662573963831526,0.016520162618613613,-0.06403110560610249,-0.015211120395432149,0.0031709517236688544,0.013039922041751908,-0.035715035152242225
KISS1,,,,0.00635361942881438,,-0.027668296980901994,,,0.12497310257397812,-0.03914578144180781,,-0.02117110321225706,,
ULBP2,0.017119212637165388,-0.0061984397319172985,-0.04987452825346726,-0.025793042400138442,0.029153761170613267,0.03826360777188996,0.01913337893642903,-0.019010167981206385,0.004146917595329406,0.0422249330178747,-0.06046056705911003,0.05817169434384971,0.06642876682123354,0.03148207969882363
ICAM4,,,-0.033183236674202365,-0.025242922605848185,,-0.017217358075046214,,,,,0.018950495586209794,,0.07103970360461978,0.019261670999448942
TDGF1,,,,,,,,0.06451819820831116,,,,,,
ANGPTL1,-0.019192881211982683,0.01961127913443705,-0.04233563405137042,-0.022926150365298482,,-0.0049173868447374034,0.05918046606131798,0.03983604794056701,-0.018897961700222767,,-0.022419089018324765,-0.0073363765555447685,0.06419091296910304,0.103236044760679
LTBP1,0.0035698087798654234,-0.02063921486399998,0.029867995743053682,-0.03191156077897573,0.005380946916068437,-0.0020184868799084355,0.05396325246163568,0.0031751119253360413,-0.052595495289565225,-0.0009093710230447755,0.006306593260619161,0.016872990023637728,-0.01005893508579984,-0.07145454088073785
CD160,,,,-0.019731521777350103,,,,,,,,,,
NTN4,0.036586486988330204,-0.01849324618820178,-0.017971508155850708,-0.011923855042634426,0.07401863507736205,-0.012340087914354005,0.03192665191115072,0.05623266023255536,0.020716908855362152,0.0007046635698756934,-0.06377668824448014,0.03126278644149617,0.04630302535676657,-0.010207920952110814
APP,-0.05198446183395539,0.05441574330728888,0.03444352585469999,0.01893815374370771,0.03271891747020189,-0.05474161868198644,-0.12287625712395017,0.032688554646459665,0.007681957076556853,-0.12953205758447686,-0.028970546323338706,-0.00396727932593623,-0.026756536146593665,-0.022778582583357274
RIMS2,-0.01967077455746659,-0.0026701945800351582,0.026468480352653246,-0.017521523521185044,0.008961148279002405,-0.00857987301577689,-0.025206217999771355,0.006865500111935114,-0.046285504341659824,0.0578372173996439,,-0.004377660916393516,0.12103503988291471,-0.05219125580761963
WNT7A,-0.020234172516892066,-0.03835794720775407,0.006372263172036006,-0.007442920134259485,-0.007476821809226292,0.05899923215215743,0.005026230616890607,0.08751436300611917,-0.029789933968761124,-0.09592690371781755,-0.046245060263377824,-0.044080448782163176,0.05536720525479805,0.04929604312829395
GAST,,,,,,,,,,,,,-0.0339446209664376,0.06116807980820024
GPI,0.051722811141533445,-0.01825453828993136,0.02855195209098539,-0.002548656681762915,0.007806181133576342,0.05991306572963569,-0.047816520361684316,-0.047707451671107924,0.029563694063800317,0.03745228296281224,-0.08768963552607162,-0.06595446104745992,-0.005903473923497295,-0.03467287960279698
IL1B,-0.005314634214949366,0.03404045550657578,-0.039562208214801546,0.008303979070928544,-0.03137972770882814,-0.026071653914958,0.09905192193430219,-0.0221340749299128,0.031660007308216054,0.02673058482560811,-0.02169521152311362,-0.0012021867870330106,0.012914989892433124,0.08969376452527125
SFTPA2,,,,,,,,,-0.011669289329608267,,,-0.015047706965398715,,-0.019885854578854004
HAS2,0.02885267607529761,-0.0024365678106404863,0.00901977440320872,-0.011162125127806923,0.001724900615429888,0.031087300940485976,0.05561000388366927,0.024159852328866638,-0.015224435590019327,0.08038700778912834,-0.011056739710032733,-0.029345294083015318,0.06448725005242603,-0.01659795084843591
IL11,,,-0.03584152421229718,,-0.04996095378273076,0.039983574713814286,0.003619742098391214,,-0.013105910000205659,-0.052082920426676234,0.07916119014200147,-0.023835148535523716,-0.025720992973211742,0.057826582014780775
SEMA4B,0.003713408250309332,-0.018887631627808894,0.04250744688959526,0.0037178583509195474,0.10481927021770422,0.03472450510339874,0.06518300956138225,0.003280609820686522,0.05637021974770325,0.06478193592342411,0.0014715418511815263,-0.00925909710429221,0.07612024346804214,0.03644247245558594
FGF12,0.036890186066406226,0.03315169767479245,-0.016086445670200938,-0.025340036674247234,0.07341325457505957,-0.004812267270776568,-0.0666920959703181,-0.03583227189570003,-0.0365383199293037,0.0024383110979485953,0.05430355825854698,0.02015385378299865,0.06338160892507168,-0.052161294875590326
CP,-0.0489257014753742,0.0377549919037235,0.02090393363509813,-0.019462472129769592,0.027357739395528786,0.020124441712537057,0.07543759030177119,0.0054152667677920775,0.01945334457161527,0.042234226906792786,-0.046788806143347926,-0.0045362511527948166,0.054393132702830554,-0.0643059459554899
NLGN3,-0.004553197738918991,-0.017024450848107442,0.019976924705262637,0.01285537722595128,0.08642991430175756,-0.016691390379068995,0.05908817444859808,0.03386215928902293,0.044117846878056984,0.01799374461412371,-0.01872285875053387,0.04722059955547089,0.010395054118100057,0.12400907359714773
GZMB,-0.024305472404699033,,-0.03534371494393859,-0.017374118041201866,-0.0026604868642094767,-0.021881364690666896,,0.011284562743760083,,,,-0.021598642644703927,-0.08008597953703124,-0.10844269785896073
PROC,-0.006895561442759612,-0.031426154388021627,-0.01877512504886961,0.010991295170990139,,0.0014346451849879414,0.14883977213237984,-0.009508760748508082,0.04855850947768714,-0.010077432628072893,-0.02503430975920324,-0.02131444217962841,0.11980083553270957,0.03624019288137696
TNFSF11,,,-0.03415659904536049,,,,,,,,,0.045830289764544084,-0.015783598606283138,-0.020735780299653214
AGT,-0.018825877817476223,0.04105451182458315,0.08211045715818888,-0.03579163094263761,0.02766266494968316,-0.09017160990649949,0.1050635399779304,0.04472945895346213,0.07288002739287484,-0.09684759936802939,0.01821401196816818,-0.05772217779951538,-0.014646772694524378,0.11716817615169473
PTHLH,-0.051593412954202625,0.03889063228976306,0.022495130810580504,-0.033719298377254014,-0.028772099198196614,0.06259860259667513,0.026915699941676127,0.03981294651285601,0.014117123537146718,-0.005318685272789438,0.029624492089868424,0.06607215505811274,0.046189325693522736,0.08666080975799993
COL1A1,0.08785812875079214,-0.020112948784857906,-0.005446233856841025,-0.03330587486129013,-0.019484576232634745,-0.0314200805408725,0.006488122270688008,-0.018326541814676117,-0.0287151142619261,-0.058083857153739635,0.04232320864451995,0.0350141727272728,-0.00678809187027768,0.06628707530194372
LAMB2,-0.034789534529089845,-0.009727798706125374,-0.0024919387445914024,0.016141860846812166,0.020842705245587605,-0.08450705565356549,0.08591076845539652,-0.008525094243411753,0.05067580854054022,0.022612741850834443,0.050854433276658784,0.041792600711086106,0.018398347806567093,0.05854153055289088
DSC2,-0.04090845181148064,-0.03722197441641493,-0.008340796902428097,0.013241305724773078,-0.05407883837347112,-0.04149137845443794,0.010148881299785865,0.005786880579334754,0.003190188850637139,0.007008427184311106,0.01574196690828982,0.02138180613011094,0.04913149397750682,-0.02681838867638064
WNT5B,-0.010015284018854095,0.01701836953583862,-0.006085491602250971,-0.00030714805500756267,-0.007425895506257371,0.11832072023236717,0.045429905946588765,-0.02142155203543813,-0.025903179860841938,0.11148463121871813,-0.02558450501274971,0.06129614059607092,0.14610816843997812,-0.016340301291085043
LEFTY1,-0.0002442720993889852,,0.0210948804788292,-0.020602833484723127,-0.044604755081446706,0.09601686450399606,0.05250461441565071,-0.017034535814930685,-0.0065528324951544,-0.05413673606030777,-0.04978034601827381,0.048162377622445934,0.21190309159524062,0.00024118890710198433
FGL1,,,0.007955619999111955,,,-0.018733098742492453,0.08954138946557719,,-0.013442179410117753,,,-0.0208818189537586,,0.07132202754110512
CXCL5,0.03940796272684133,-0.0031867070221543183,-0.03494107316156691,-0.03393168440016313,,0.04964787554373021,-0.024899377818306694,0.0039548654559622785,,-0.03130782657475359,,-0.04398493310484301,0.03255882881235991,0.05656866089540145
S100A1,-0.027459153992318533,-0.011111803032411448,0.0419331547942416,-0.04185557947100007,0.04249566423088835,-0.05004761769899583,-0.07250461908834752,0.010701271504816081,-0.02712436025067302,0.020334226387741294,0.026306303465933725,0.05783151790933174,-0.06531417682983631,-0.0014538588593161058
C4BPA,,,,,,-0.04792806781854888,,,,,,,0.059731124184804314,
NPTX1,0.06999523772951025,-0.02769917750514429,-0.057537568270701424,-0.007224735713519566,0.07766131773575818,0.05626693042672882,-0.06142995012069816,-0.0007822068029978038,-0.022972379953752856,0.09567453091494103,0.010440227119508781,-0.04623815601984,,-0.12263706601782647
TGS1,0.006502104316645261,0.022653698175060705,-0.010572467309390854,-0.004196596359875431,0.0979399922935328,0.01914176656395886,0.07862069128046757,0.03002854632838558,0.0051539248285103565,0.0677859939561125,-0.01675315904112622,0.07330486959199269,0.05972706364659789,0.014440954445629478
SST,0.012682854972198456,-0.007536874210272716,0.01081151927505668,-0.009784419311316662,-0.0012539855892440518,-0.04501446587163723,-0.030144763691248862,-0.02327796698284502,-0.04239419962171478,,,0.00871125112551594,,-0.008134181488430899
IL34,0.02817592142322229,0.03745184938692136,0.027255934096968113,-0.003845715950676724,-0.023623236040946967,0.09619423167067179,-0.013281215491995714,0.025831465641023472,-0.03225891800255962,0.009656702662779638,0.08524460573402529,-0.0013681776940275242,0.06479818517014353,-0.008686371831409273
DHH,,,,,0.02982122399880746,,,,,,,0.015048277215959568,-0.025113919829468877,
XCL2,0.04096335330174171,,-0.038245454093758804,,,,,,,,,,-0.009156910876282832,0.14443624844977038
RSPO1,,,,,,,,,-0.012407473204988695,,,,,
TF,-0.06289798195463579,0.01037286748728799,0.01652510687194331,-0.003691966977219626,0.09926060740999705,-0.0011020871762268455,-0.0506770149472117,-0.023595687911389374,-0.0058297725652066805,-0.006445769573715901,0.018724756264929043,0.018049335681498673,-0.028374083161850677,-0.10241110433495726
IL33,-0.008198420768522806,0.00575679332883377,0.08036003371495044,0.04723093707056762,0.0859985198109451,-0.03129478422881341,0.08996616434233892,-0.007711012937721259,0.034353677935632286,-0.0640538111267768,0.0782169060953486,0.022510504126795106,0.10271719015853824,-0.07718921774410936
RBP4,,-0.01395939434087648,0.016597412405164887,-0.04815883199716214,-0.03878682872262669,-0.026344924734508418,-0.041637722564813136,0.015819666583414257,-0.0032128771882843758,0.10586697666151978,,0.04177669202194445,0.0710731331601187,-0.022974199746569317
CCL19,,,,-0.016340876828256936,,,,-0.020553558746632544,,,,,0.035735809527257724,0.0029945320840127037
CCL20,,-0.04639464915532533,0.001790140207009134,0.04457262051858942,-0.006270603837058039,-0.00253985804291041,-0.022940311288178777,,-0.012226925123137517,-0.055342341311152385,0.057333400011742155,-0.060003285740724714,0.0399350435203618,-0.0031701800814554243
NAMPT,0.02056848704618477,-0.006147173807535388,-0.015708956801330325,0.008155488821682629,-0.07598479908103081,0.05866664752506816,0.06335113532009023,-0.051395890343141515,-0.037863073077983755,-0.018750916052670184,0.09829216020802667,-0.09904073636484148,0.056361385823468974,-0.0062815622398356506
