,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
HPX,0.03673805250542108,0.020530095759280526,,0.004365419591422931,0.02217948024768357,0.10879302194067439,0.022604366306270367,0.07717386241711788,,0.03375426941842101,-0.0072994695594809375,0.09371062884899521,0.013703209832400596,-0.006434015551346856,0.09743906442927558,0.05904124556957467,-0.027961122894853335
SFRP2,,0.024317685882866837,,-0.029227550957125432,,-0.018009744231023726,0.0057047111906823504,0.030940088273294485,-0.002658698793436993,0.041074048192905506,0.12087907087438447,,-0.013839608422644523,0.041478124144858575,0.041145845686290546,0.22173202294188762,0.026901956815139877
CFC1,,,,,,,-0.03296444158521702,,-0.026046187547667257,,,,,,,,-0.03268392747015286
CD70,,0.04625984265350215,,-0.013789977878040385,,,-0.03750450570290879,,,0.028199600860772788,,-0.03933240162330473,,0.03065173601380117,,0.0786893835152012,0.04110743939932721
HP,0.033391700237516884,0.047760227369662116,,-0.043954708822285506,0.010434152540866125,-0.012976709415205392,0.10263960473573391,0.03584541729659953,-0.03157623222852251,,-0.047920303148458715,0.09837391207265937,0.09379898614764544,0.10379032078817554,0.00777086256664102,-0.01898514321666727,-0.040984347928060376
CXCL2,0.03936765956179282,-0.006901366933125245,0.0688267915412871,0.02601507431321251,-0.06746593663683419,0.07702366540364032,0.03674382868304954,-0.0249530139407439,-0.014937361005866182,0.16621934733357596,0.10378210063932483,-0.0357035638685998,,0.06307319244083757,0.011124056847018672,0.10835112561160846,0.0053927727726653
NPPB,,-0.04366709982876776,,-0.04012248918526114,,,-0.019064566445296662,,,,,,,0.03125471702869573,,-0.03856075236965424,
CCK,-0.04162363165667631,0.05775407230802553,-0.022812698755928656,0.022236906281677064,0.018603566414005485,-0.1451370448514637,-0.06884030971281795,0.015036960582946773,-0.02004013439461517,,0.12387608067537174,,0.044694821390001506,-0.045993667212604936,-0.06379288891050167,0.08967985356924443,0.14730207112691404
SEMA6A,0.005512094624230264,-0.006431333727896805,0.012633264832749704,-0.02747957987216194,0.022908698706089203,0.054225921778990126,-0.005342294811347961,0.03792795623183347,0.06220662669684774,0.06642095849944797,-0.027120825008765302,0.045542815911346075,-0.0019125495901966252,0.00027458330703034257,0.013480236123971796,-0.045394795643388774,-0.08886273888481393
IRAK4,-0.03824192902803563,-0.059943304002599195,0.033412208412299124,-0.004904965484652766,-0.0050330619519484586,0.04927993033002416,-0.006930870349587423,-0.02802594521673203,0.030075525971193565,0.08170027526639695,0.0506314401455541,-0.020982834981496373,0.071388834650074,-0.009422754456575111,-0.013409728626439285,0.16884903054985226,0.0424063191128752
GSTP1,-0.11767267972891894,0.08981520655436694,-0.02245390464030542,0.07382589612303873,-0.04044122853777525,0.13282495056526453,0.044549097969839004,-0.031502600764875016,-0.007974294111719472,0.015137576420522936,-0.07296920503513647,-0.01515465407904207,0.025676275377535404,-0.03794938539956456,0.056667604587734934,0.07104866627769256,-0.0009076766962629493
VCAM1,-0.03587079211940029,0.0780916594407302,-0.05223083640058772,0.016560610920380928,0.009992601964928204,0.1165101526562561,0.0780727512724845,-0.07813589587649444,-0.024002647242900407,-0.05652931383721432,0.10657397122000514,0.131419044303353,0.1228942102543984,0.0805823976374369,-0.0028564080340602632,0.1862583140728921,-0.06958763111714582
NXPH3,-0.0009089412488028874,-0.0018898576885295578,0.06916348769919078,-0.011803605239503976,-0.01730317946931076,0.12112172191970699,0.011729501673185998,0.005780610776797817,-0.011763970110218474,-0.06364536235952614,0.14775700473175898,-0.05065341213246662,0.046167317285915214,0.002697249710956491,-0.022078997742892237,0.04021148473547837,0.08630519107178286
MTMR4,-0.02583461552327789,0.031243311238711283,-0.03740933945219712,-0.014375834965753561,-0.008157006731849051,-0.04515649719653649,0.006020979036383743,-0.013998869678181355,-0.018900032230317276,0.06404000313654788,0.058579410335966524,0.02337059306565736,0.017793738298943325,-0.001824467389744176,0.016904584326684124,0.02386349096071083,0.02106500406243658
LAMC2,,0.027166238795424364,,-0.0317868574676838,,,0.07019605844146093,,,-0.009431047974007529,,-0.010443708276931451,,0.09289766071266987,0.009514676171517661,0.08245602449539546,-0.028374028777099686
IL10,0.03855548202730826,0.06893212010268757,-0.05020391534262505,0.028748170855109396,-0.008416914640125298,0.07800715641934962,0.1406354736111513,,-0.055001469377243886,0.1205251794266295,0.045811418865430525,-0.04629199343793362,0.05424851709111584,-0.032820663218179,0.05401851953571212,0.16508672380465944,0.055602747649634715
SEMA4D,0.10215465810833961,0.08721681665791224,0.03210470098999701,0.041588677298900714,-0.022991111092290843,-0.07412148428394774,0.028540134664492605,0.046557030330334044,0.047771267649649625,0.15231628488305726,0.061759924806725625,0.04375044730993078,-0.05756255426945744,-0.07451555254552931,0.07445191313357268,0.18622797756457787,0.05176226089907478
TRH,-0.030290771152778704,0.014012478114446371,,-0.01263073433080518,0.014734292915433024,0.03751767590312011,0.0902400142703501,,0.026001577304033185,,0.18907600135522482,,,0.028860329739266142,-0.010399445700671075,-0.004122175344177237,-0.08464756320491078
SEMA6D,-0.01327806741942089,-0.037706108970436907,-0.0029122951199900904,-0.0248036657709416,0.04534460192361746,0.06568113341606474,-0.05560200432266404,-0.03940801490775944,-0.010155034579984084,0.03327310479341819,-0.04058814966539986,0.11933228010100634,0.008976652792812368,-0.011675782143992626,0.010888836437996615,-0.10100359518300012,-0.0862314766045401
CEL,,,,,-0.03181128543880128,,,,,,,-0.04788194733749436,-0.04071331986388696,-0.0277326201819754,-0.0004916296172555321,0.08334847497479808,-0.010716076486686862
PDCD1LG2,0.004819649220708038,0.09402852645052857,-0.010278029764034939,0.049064329532693095,-0.011191655843179396,0.05731611267829758,0.06557005686356791,0.01600242888859688,-0.017528561178472044,-0.012051263549964875,-0.03143076273846477,-0.024586690863409533,0.2568276213894815,0.0680452612615864,-0.00630161474435522,0.14069977958602373,-0.02697963281376804
SPINT1,-0.0705943736974692,-0.045272025834740146,0.014641464005902499,-0.04829101522329123,0.0005349277574574581,0.08425093147555741,0.08533016975585637,-0.0004209313324890024,-0.039392006791342055,0.07485936683762034,0.05094193650799303,-0.05010754580287931,0.03202258616041623,-0.00908995145829426,0.009236162032770927,0.16894907724748937,0.12312790915861743
CTHRC1,-0.049674588567384735,0.11871925959300242,0.006878123796202332,0.0016952647657603088,0.08165798892448833,0.07804242070174175,-0.042290369525949445,0.031129916247520668,-0.0011165878889571356,-0.09787895730842655,0.11503370938017608,-0.008849431301780798,0.12507748152861897,0.12394200388802482,0.011550633137149952,0.27515727652279265,0.0917570617389452
PODXL,-0.08544618962927292,0.11122995983757979,-0.004633686194226121,0.019733271381458587,-0.004297257820599873,0.12516760628883217,0.022901595904800703,0.019216277394968433,0.0018381287553018643,0.17348815936348103,0.0738314273437336,0.032981582114293084,0.03203166925373357,0.06074894376815685,-0.025107891824790386,0.12452188262790288,0.0825774161417128
JAM3,0.039010470592160035,-0.022790435034860248,0.010628755327932001,-0.01885720388684476,0.05659273061515969,0.04968030555470078,-0.024945202630148752,-0.044509701216860514,0.07279813338198987,0.03561052441125683,-0.10952091239515557,0.012580432576678555,-0.010220757365674883,0.041005735252956935,0.03226175072269453,0.017395885942632458,0.018435112079865097
TGFB2,0.0589575632098858,0.013314255752157441,0.029923358157589924,-0.07055728422039988,-0.011661312421129586,0.12259774768604662,0.004311877282231001,-0.012082666502239305,-0.030134103568076265,0.12557238671950344,0.07859879615002198,-0.06926755604521945,0.00910426397103241,0.04130336083858379,-0.07569986999902163,-0.13947429502411687,-0.08030997957603947
COL18A1,-0.010408808010396547,0.1125467772591097,-0.03454937968767813,0.09713384256692581,0.051864751704403425,0.13548469149846487,0.0002790977335998022,0.09868883218448538,-0.10936724842040182,0.20714433997502077,0.07929102446852727,0.0214102879381575,0.06231391952081791,0.07347439668871328,0.02883627316109323,0.25783480106426554,0.1916668258536258
NODAL,0.059048512874166875,-0.009888826255405606,0.009964509369181649,0.08865696321657486,0.06813406280005156,0.220237932520389,,,,,0.023986414397756776,0.017905741026728723,0.015390993300223975,-0.027376484010562478,-0.002642925996598065,0.10284840193480685,0.03145564577472761
INHBB,-0.04976265281907416,0.0689881735521027,0.0021423620274675977,-0.00976429095549196,0.002259335580690067,0.021006367948738072,0.060794865150974035,0.007757824121516354,0.04655392749280664,0.12342757531287743,0.052392576237022696,-0.00843959061032218,0.08297951042098124,-0.023007883395698724,0.015829739581738868,-0.036956229777296665,-0.057689680531615904
LCN1,,0.1243770051643952,,,,0.0978298979943774,,,,,-0.07816368520673149,,,0.07809355750409293,,0.08467702398702069,0.04060896179272291
ARF4,-0.042620527322945925,0.039647508487542796,-0.01017476256337279,-0.003241830162308075,0.020304998375504046,0.0231010745857524,0.04719209616906403,0.015246892185457453,-0.00506308105383875,0.0842744636563956,0.04880487435913679,-0.04083213351506184,-0.003881020762437636,-0.02363138736634612,-0.04627764525872156,0.07930727348120391,-0.07931161639897437
CXCL14,0.05722949622123456,0.07249128219555342,0.0068368101454368635,-0.011749844739325705,-0.040454379441381666,-0.050622549327575955,-0.035445273274498104,0.02745427557106723,-0.03820285128150871,-0.069568320560975,0.17194361070982614,0.0564738144488803,0.10358805539551881,0.09962024922708775,-0.07531106886783481,-0.0918685933057124,-0.1742012495307331
LIF,-0.04764612724525417,0.002379762400952829,-0.011146923678045427,0.003328556028951854,-0.05537574540979347,0.08838863172940618,0.0767318585068721,-0.02128602910966453,-0.0354373018407652,0.10860653872181819,0.2409115638532171,0.013664806053998295,-0.02625726684570281,0.04698160451981586,0.026960140714697156,-0.09334993185187501,-0.09684430936107966
IL17B,,,,,,-0.020587790657105413,,,,-0.013131629375701592,0.00838170470512996,-0.03460602799097732,,-0.02533996528098403,,0.08681693461323393,-0.05076764850201685
MMP1,,0.014310800281657246,,,-0.032245032345630614,,,,,-0.16210308470168514,-0.01621227362717689,,,0.04560357341534343,,0.1667695544394142,-0.051037098555573875
MATN1,,0.014808281729459864,,,,0.053935498020901716,0.0732894530670127,,,0.01221044696399142,,-0.03781428962717778,,0.0004066086267221745,0.05102517260897453,-0.00439123403643955,0.10068028236519627
ADAM28,0.026886082568542347,0.04320179339520501,0.030573209623635734,-0.01758291752325087,0.007087024027265037,0.03398933354162958,-0.02014140328173864,0.05442500412682505,-0.03662547744444237,0.016771540343287993,0.0572378698173673,-0.04775301239405544,0.0364817106283839,0.027014373609493127,-0.007558444688357359,0.1161537341673199,0.1209103858095768
TCN2,0.00903606676688484,0.10478043712454864,-0.03515225656132668,0.031198143976089616,0.024876155962732786,0.10977554582230808,-0.016428727582649093,0.049023131692043746,0.01248854647317337,0.05576791588899055,0.02300861378810894,0.03074254133030942,0.11053859162843499,0.06460434729638516,0.03687407591715973,0.16416240596472764,0.08755888881008314
THPO,,-0.028284591674211216,,-0.03299564479901396,,-0.02143174148901966,-0.014317951896965721,-0.022150134667070623,0.012401005828084392,,,0.06694935646531613,-0.007508421008702065,,,0.042065178639047296,0.017391759071638983
CUBN,-0.06863817443720337,-0.04360482748808179,-0.003178708091524272,-0.02993220671273189,0.018289163580994024,0.08913400216489029,-0.0062494568927502206,0.02719122071669308,-0.027050493942526996,0.1196284653366811,0.1270331041916967,0.12154355449339328,0.09393208583441581,0.09561030012823932,-0.03765751324738315,0.10256692161231692,0.082428888893687
TIMP3,-0.0822457375398611,-0.06980278638258623,-0.05155000410626071,0.029904450347281106,0.01748936960125941,0.07377515896115666,-0.03417662867821582,0.027377747691017213,-0.0012279262650613547,-0.07561817506466313,0.045754086878688954,-0.02151625731109438,0.050605207167417406,0.0880052312653621,-0.005686828241440108,0.28777223322590745,0.13103812009174554
PIGF,0.009448267875175147,0.015433225918016283,0.015064710246630123,0.009330903728182498,0.06005336951021823,0.05396214184383973,0.038463113216465755,0.039023309276057884,0.029448518359564173,0.1171103194781535,0.04196362785213389,0.020068246462682803,0.039324328543414416,0.0003475651563436513,-0.020074816193250227,0.026326820823775396,-0.08731300004808035
CRH,,0.04410895484906558,0.007210628173538132,-0.011991564118458625,0.024830517785308703,-0.030451730366867727,-0.0460109507811454,0.0050943164032816604,0.09135934018271553,,,,,0.026007767896928213,-0.04606610949882289,0.04927617987009069,0.04394754291552178
BDNF,,0.015081082275243535,-0.028162054416069258,-0.06681281479981911,0.04038676225496184,-0.09508896626626669,-0.003486781179199792,-0.02807835550290397,-0.0041242725527547855,-0.004025317429935299,0.08277708112834892,,,-0.06755775627731746,-0.0385170215102368,0.06471027392615872,0.03563783800635997
CCL5,0.1682468996014976,0.23559855706088814,0.04785764127743547,0.15372134172797663,0.07485510347715739,0.11227080953228835,0.14314665702445903,0.04530938961843149,0.14514784137502704,0.20751298171689012,0.25130568138899523,0.1401115154588498,0.09611451201877447,0.053485882330193316,0.09017481742679066,0.3702590740770481,0.2866328727524796
GAD1,-0.07830934487951886,0.0008543263200402332,-0.010641124938010508,-0.0081423028198131,0.028559781527953437,-0.058437018280950735,-0.016123963965045552,0.020590117225521502,-0.009767045855666665,0.06648397722165095,0.009280573379890356,0.006430633292548787,0.10450041263667419,-0.04733178662968777,0.07251220581411871,0.028261267476966057,-0.012193008095481862
COL14A1,0.06822077674498155,0.005282097368782184,0.025272669346229123,-0.035110661573643044,0.05099811435246678,0.009995571340688441,0.04604700577404223,0.011254571398589753,0.0039324331031185085,-0.040191937360825894,0.1338493350842888,0.06107436961595132,0.11225583688431205,0.0043989909224568325,0.0160018642986738,0.2777588849188184,0.017294462554771826
HLA-A,-0.012590123993556713,0.060843837055339973,0.04749239290940288,0.043807160108334284,-0.06480098733468291,0.12199185982940719,0.16026490396438248,0.022645261314140273,0.026011922814887668,-0.003136803679274008,-0.05490237365585553,0.09938870898448987,0.11045562705338734,0.10607756490874258,-0.05736178313573399,0.12986142930801375,0.019662708947557832
CD5L,0.061856656788676835,0.029981487151372475,0.0007726029533764488,,,,,,0.006537404973274532,,,,-0.03467474458910347,,,,
FGF18,,-0.03633410466028407,,-0.02914348047642223,-0.018701735269375082,,0.10204186346717169,,,-0.03502053943691511,,,,0.014022829904447514,,0.05495105037294975,0.03818467973119393
ADM,-0.03702025929771207,-0.10808515672168297,0.014224978301134695,-0.06350334345635479,-0.08587493252870854,0.06448846352499342,-0.04969717098744409,0.043094477982386775,-0.03736917425431113,-0.1022043313969053,0.08971510399803703,-0.09156550361586291,0.002552155936877546,-0.02005936286723567,0.034473152799421154,-0.025181998689140644,-0.1072713087744597
CCL15,,0.008493976077344383,,,,,,0.04008767323952653,,,0.02900545467038861,,,,,0.0458412379934767,
GNAI2,0.006703531072282923,0.09011405352547819,0.030540686186373185,0.11156180554771224,0.00824844308659232,0.13293097947234375,0.004287776301461076,-0.02151580393719627,-0.05996022918093836,-0.03035625051007311,0.03397843109794826,0.053413698475309405,-0.0046838659162399985,-0.06578541131579485,-0.03733219079408107,0.1370869130757755,-0.02309698448689782
