,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PRG4,,0.053853008655367164,0.0023811712832694986,,0.13186650689071627,0.00502772870756377,,-0.013101540949593172,-0.04018044727632022,,,-0.03396781353184854,,0.010613215095312057,,0.007552998063612593,,-0.035410775404448626,-0.09606913566029775,
ZG16B,,,0.014947784322487967,-0.028016243401151237,-0.016207742262105192,,,0.03185772834731454,0.04398704125730632,,,,,,,,,-0.01949146711096899,-0.03475708455169601,
TGM2,0.04015823478423012,0.01953425559931274,-0.10499153613179658,0.11136961817278059,-0.028770754595652398,-0.10250492143963677,-0.04178779511055757,-0.1150148805523326,-0.026672465996765184,-0.026134922278036286,-0.015508299068019149,0.18940185473659257,0.07790828157100055,0.005429427958297076,0.015801461864308742,0.10187975139941975,0.1963042176190781,-0.07449000210490471,0.02220297244311192,0.1154630453977819
VEGFC,-0.038267578911327836,-0.03505637454688588,-0.007010407634579231,-0.035973935419294535,-0.0012349368407707979,-0.018102460528107954,-0.0017345599659151511,0.005957190752082529,0.007561076726504707,-0.06622156777447882,0.041751216464430245,-0.004706091960303458,-0.03911049474702151,-0.02850822502949572,-0.0003642747202458441,0.05527829471753194,,0.030819100586087587,-0.05040502681454803,
WNT6,,-0.044460822246580926,-0.04621675115879755,0.011539089228605987,0.02670454968202007,0.047065228614360695,-0.014273752142035436,-0.019212116241337642,-0.022169290247449337,,,0.015919061353775635,,0.061134984908830965,,0.00931752160192269,,-0.023539952486680785,0.024090833331477858,
NRG4,,0.07344980133557927,-0.03352105232561983,,-0.01699567876190518,-0.01225394514569857,0.010042611940899894,0.02391117601880934,0.001563426833678127,-0.008531798063272828,0.21650167437762297,0.02924980201269726,,,-0.03561002031768415,-0.01780041851325931,,0.09019762915713005,0.03867200998462431,
PMCH,,,-0.02938792547721057,,-0.023549168703544402,,,,-0.03144107472641805,,,,,-0.022515883330824767,,-0.03402345800484769,,-0.03370861277896888,-0.04738110878523144,
COL9A1,-0.02220620427427679,0.0966760145253768,-0.04708160859427794,-0.02521162987006923,0.014446461281825166,0.042250770062614434,-0.17074709936407334,-0.0671204416736556,0.02584043870436405,-0.03738210383292814,0.11135708979401246,-0.03776732258764953,-0.10479171154555267,0.013971888938718093,-0.0479576300400136,0.02742029071632409,,0.012615902467760275,-0.038472353879125454,-0.036583722862626254
GDF11,0.06153891607903054,0.056913219958134594,0.02152261083496905,0.012083979992841838,0.025424666628170892,0.057413826161027186,-0.1338860608966321,-0.15010030295103868,0.0027222649469677423,-0.03605390140256339,0.06494842388980479,-0.1053770875680182,0.03077480793566082,-0.008689186775565664,0.07829353799476232,0.08953910521201922,0.014061275826318572,0.0011360674118511976,-0.03090313490493449,0.0369821225884598
RAET1E,,,,,,,,,,,,,,,,,,-0.017148234817585668,,
IL24,,,,,,,,,,,,,,-0.016787300047791547,,,,,-0.054128696675934444,
SORBS1,-0.0072932634307928896,0.09566078369178274,-0.007387984032655498,0.06509242801832166,0.02762029918293693,-0.01007871215733233,0.041195225740684016,-0.018133825348030763,0.013312594940170232,0.013531032607403527,-0.09084709283430192,0.02526355304212442,0.031282789539811943,-0.027358590711018253,-0.037176220644959394,0.07461063968546251,0.02385282242238374,0.06603107002541878,0.0676634703428751,-0.05274633717627016
DLL1,-0.012759432432995817,0.13809049276417107,0.026009622441892175,-0.058561778412894436,0.057768203970712646,0.07062075735041412,-0.10723029750610948,-0.087888229344706,-0.02225326358901433,0.029691955777531552,-0.06657114952095597,-0.09099203984556199,0.07655966280466178,0.043913371130228876,-0.05135974639844104,-0.05660914994924666,0.024106606692061057,-0.04745193864359382,0.011842444318083985,-0.02427398487079308
TLN1,-0.021750290412761258,-0.05341839209611967,-0.0025149665264344373,0.002427613650806353,0.026326991974733992,-0.03588133316302494,-0.148477522863385,-0.28569065950391154,-0.029493530849402965,-0.00358719965828791,-0.2880314953646843,-0.24263553269421725,0.018253234181559472,0.01740554180808561,-0.0035387991538424392,0.032538160955896754,-0.018835846059739383,-0.03560617241551487,-0.07273458385271499,-0.09773675302208387
COL2A1,-0.008267122137008413,0.03521012421831939,0.03715784040227265,,,0.00790816498133611,0.004556723196673738,-0.019740619120869274,,,,0.04320091361252312,,0.06084804482010909,,-0.01607779322238999,,-0.003947345516282309,-0.059096743465555476,
SHH,,,,,0.12722845381438444,0.027108791317039138,-0.030640080230663714,0.01708166975259935,-0.07337440190003339,0.014763943784167816,,0.10312510014789053,0.016861440499190597,0.02406818073534218,0.0015889169326372765,0.0979116954498725,,-0.0544594317016553,0.004850542588043248,
PON2,0.02766986368127831,0.05951352085163714,0.07013266616612654,0.019543955103653417,0.0478676479267933,0.05760890363520731,-0.05659938722599519,-0.29768332580914686,-0.04949276982174964,-0.08275593452662007,-0.13550669508356233,-0.1805912819944171,0.08270723243544596,0.06852351633780392,-0.010710052429576266,0.038812123587582834,-0.07022647023663163,0.10199481683827516,0.09776977724889564,-0.013653636255100856
ICAM5,,0.23362314586453287,0.006032337805113924,0.019351842027687405,0.043074100025719195,0.12196324965655397,0.059881990743839694,0.14572909315190874,0.04404170638928322,-0.033324045889351464,0.28285441441021764,0.21367444805841795,,-0.007415680535944049,,0.06101504258346035,0.013641763513918664,-0.007383198638204021,0.038738039061537506,0.10624921934930731
HPX,0.00514643346155659,-0.007284806286413885,-0.0336488061343162,,0.09673783967105923,0.0026518252580009496,0.00045009481149908793,-0.0006464686017532576,-0.04215357633398717,0.007434948670608324,,-0.05735785144878523,-0.03267367187103839,0.12452060914014361,0.0005839913649857878,0.0004652372291771025,,-0.03607468001921885,-0.045191304170234904,
SFRP2,,0.10103288894414417,-0.04838721518573748,,-0.016527158160076636,,-0.014492422722070238,0.005882084549971401,-0.01974688654965765,0.05737730666267877,-0.12046018625449706,0.01743541650878351,-0.0063778801131445205,0.024350959191964387,-0.034961603081624486,0.0017588706502252866,-0.03674164207954234,0.06646375905300546,0.003999768139991694,-0.08812365538984301
CFC1,,,,,,,0.009873221977806235,,-0.016765117643432942,,0.11159770685919339,,,,,,,,0.020404187393389697,
CD70,,,0.009842776295952475,,-0.02809146643422511,,,,-0.02849200944684902,,,,,0.038115949646224806,,0.020727356827504737,,-0.023849498741740065,-0.10181207734247691,
HP,-0.07131899275698678,0.21255499713653567,0.028140959395759165,,-0.04216252605549414,-0.10641571311784825,,-0.1291875369829046,0.007415260910244673,0.03088541751642579,-0.1256742511329859,-0.052710550233282166,-0.010111593773173591,0.05176912102179373,-0.04021738183555624,0.059537661968571465,,-0.023383819377986087,-0.020673974738760394,
CXCL2,-0.04610545924111929,0.0744199711292913,0.039947133870782824,0.017630989812305264,0.014168216835743111,-0.06597754807813712,-0.02434829875445243,-0.020669089053567298,-0.014644228299809312,0.014205110323111643,-0.0678762029459478,-0.039303748532642985,-0.01624846037125529,0.07280316216960579,-0.03580520773866346,0.12168237596631636,-0.0043158159574589496,0.009941720649315042,-0.14431616979277054,0.06459928115419815
NPPB,,,-0.0469530391879554,,-0.05169376234352195,,,,-0.02367123441285918,,,-0.03466551018297814,,0.006459881371535567,,0.007333006883439097,,-0.015856961792618064,,
CCK,-0.02588482712188936,0.2119502117116833,0.119925826373247,0.1033573050455238,0.12513036152267615,0.2122302863395442,0.25421283040531867,0.3472015255047762,0.17934491485867332,0.18806156091860698,0.46048274654464383,0.36807095803495843,0.05212052349649487,-0.004648332355683497,-0.025811055348237567,-0.04622694292276966,0.12299161596868197,0.06352967678873084,0.2841428096642802,0.2970545585816637
SEMA6A,0.0004010429807429949,0.006747622438742583,0.028929450995315575,0.012934378245651081,0.025912252607479643,0.06701276509532221,-0.12376942784637801,-0.23706632197943558,-0.025970633547792433,-0.013468234790114225,-0.18612870958235728,-0.2394880968500891,0.013952396393814811,0.015195483086002506,0.08971289066823904,0.036373860193199804,-0.010351697941296699,0.07485239802288961,-0.004541638993495373,-0.08137590614318371
IRAK4,-0.0007169893948763606,-0.0291932450734848,-0.015299410333891688,-0.011976666517852735,-0.006190175267346531,0.0023628463126627803,-0.11537388721268471,-0.17948034324509685,-0.06180796532473787,-0.010576649294560581,-0.018524722293087076,-0.05289836867992074,0.036501141676147666,0.03799703060083636,-0.004291811009258494,0.003861815157516487,-0.022910531467599065,0.06906585764600634,-0.07085061618171909,0.042060348525416985
GSTP1,0.05997533917269994,0.06883098681272279,0.029701969629498514,-0.0066638568569333265,-0.04510131500670673,0.005515256907029558,-0.24273362243672855,-0.275349316112232,-0.03298298689396473,-0.13245976181255717,-0.36316335763521757,-0.23502606224971342,0.029131022261230058,0.04448679855928465,0.0009708421251207252,0.00024253503098877518,-0.05217906862091246,0.0077060640317094115,-0.05046076069965407,-0.037138240911934316
VCAM1,-0.014994027236770303,-0.05717489604623001,-0.018537359761502246,0.010342249864353307,-0.025674156639533336,-0.07825075657394306,-0.11772827050304052,-0.2534082586316538,0.04988968613507039,-0.0196794966127415,-0.08377440525332207,-0.09378465102445287,0.03680303287252221,0.07548858046861215,-0.040919689955150176,0.009343245589113584,0.03050126570621215,0.045587121819597856,-0.07610061898653085,-0.024076413773682605
NXPH3,0.0028493640504304732,-0.0508053183077151,-0.024902833526631276,0.030264258108642052,-0.027979305355731145,0.014992186357328338,-0.09274202015677926,-0.03630670159054623,-0.009217127721351272,-0.057675413449354083,0.14498850406201166,-0.025678334127649437,0.04688600011176168,0.11457366443130347,-0.053282298722825,0.01718055679204226,-0.02497070739871819,0.0577235395311915,0.08380785376241498,0.022475959463692366
MTMR4,0.020745765020823342,0.009526095985347066,-0.03065960123201638,-0.07454560891160207,0.009462047656742028,0.030283775100050318,0.013711619176698948,0.035467317060898056,0.022891531342594872,0.01659297146596124,0.15207619086281746,0.053938533293955156,0.016059266236795933,0.04066781675872106,0.015074496286869554,0.0032459973005099082,0.0517458367202343,-0.028024873755692806,-0.0014694105855111066,-0.03023086363778049
LAMC2,,-0.030257661245143792,0.009512948890745563,,-0.03243600981836412,,0.034179669950380354,,-0.020585903194266023,,,,,-0.020638454028880177,0.0581605320047657,0.011317835527237342,,-0.03021237494756986,-0.04012614154356221,
IL10,-0.004014538751323463,-0.04800483470809769,0.027010449987802092,-0.037110495291758035,-0.01074698993133644,-0.010994263899427485,,-0.037851664217167284,-0.012932620671978725,,-0.15700701691589503,0.011849777005927152,0.013415514859752667,0.006563769512302789,0.019974906433212185,-0.0033211282972101007,,0.039437968880886076,-0.05452837681275207,
SEMA4D,-0.01572087788598195,0.15614422383113724,-0.0063844414564548195,-0.07438047110176932,0.02234359388733681,0.05464583687490016,-0.03475386260488029,0.05695737707802285,0.02097938213989412,-0.015519054118494097,-0.2140165052648757,0.01127103820953135,0.08468200102182255,0.00246436986315166,-0.03876943262255609,-0.04672132579504502,-0.09248317966160172,0.003553829328008199,0.12663308138992826,-0.08379092058623726
TRH,-0.03513698078035795,0.09102786170145717,-0.031110217269447474,,-0.016291095737041794,0.061554113005415446,-0.10413865210128792,-0.06373794841812011,-0.0469546684555367,,0.12232783070725839,-0.08944289597522319,0.0311456831582808,0.05458401217821286,0.0071417795860406405,0.03381000596232464,-0.019283462263841727,-0.017760860598964343,0.024433435216746673,
SEMA6D,0.029548690191557387,0.028256525408081476,0.04853500318064186,0.019494949223938244,-0.00032591155716578645,0.06623307279297985,-0.22016511090785668,-0.08461225263426937,0.025352916370892226,0.04559290112890877,0.040288851981448714,-0.14980479779279682,-0.08326082853367649,0.07707123639788317,0.000826470811321638,-0.0841192175729253,0.0029531274092809605,0.013571890844974552,-0.06693170886898261,0.10263928515229502
CEL,,,,,,0.09674624460779915,,,,,,,,-0.025421799909930733,-0.05987379052422958,0.06548760129670009,,-0.03384572321184772,-0.0798319493797003,
PDCD1LG2,0.0052960025097186295,0.01216573741456702,-0.0029256435403780716,-0.027329685791114444,0.04050285740004541,-0.013231871417993389,0.011313355772546243,-0.045747119663950765,-0.0757204887639869,-0.02996881726946715,-0.0784577103112374,-0.053081458734211925,0.07910010416990229,0.0874889823324796,-0.0007264708365252693,0.0023913505877775623,,0.04041658812333588,0.018953674872570575,
SPINT1,0.06078747767437852,-0.04684808817343847,-0.04624396117655327,-0.008655589289503156,-0.009792822293597356,0.05273259392269292,-0.020950620339899202,-0.09164922894333045,0.04126766903384576,0.09797178742720311,-0.04612649118755676,0.05040425472993479,0.014981149664952679,-0.002807384032524339,-0.036923756753400906,0.003932484316502095,,-0.012760014039808518,0.006657276964091764,
CTHRC1,-0.022792545164946797,0.1205588785457728,-0.08289117326585792,0.013008918506366717,0.006157926172115976,0.010181928377375155,-0.27878170834687316,-0.17293277332744816,-0.03214741523748199,0.03268675265014687,-0.012679572282168167,-0.09874645285126558,0.01987733370778572,0.044569720097580964,-0.03163343028975752,0.020553522852242673,,-0.006540679481799146,0.006331107248037029,0.13528270586928365
PODXL,-0.038222139399034356,0.10052575419558386,-0.034344065461499054,0.038052499133419376,-0.04300600670813907,-0.04893909873151798,-0.16413823718062703,-0.2266662468678283,-0.06287543018130007,0.027922534699509866,0.14417842376072354,-0.008867898731500028,0.04914110053337647,0.029060508110026743,-0.013161593141407257,-0.006503677997531426,0.06587193374471711,0.024564251484663825,0.013430334977150906,0.0117385562730715
JAM3,-0.007779737303836388,-0.018578935997312748,0.005429670755526229,-0.023616170359308117,0.019478653384093065,0.03136703849280108,-0.08387969675311191,-0.29015089550694745,-0.042368238364876604,-0.04927541828231862,-0.32103930992837065,-0.1755394997245757,0.07429816068119999,0.07129546808031612,0.0487586952487446,0.033300301637270005,0.05928939953093598,0.0029380120695691537,-0.0025687660835021185,-0.013740865464774737
TGFB2,0.015982844989629447,1.538415264646155e-06,-0.04263034350151605,-0.061921501920483436,0.04758076993560134,-0.01629391562361585,0.02979407889641455,-0.22286379374139426,0.00706137864882186,-0.04024976313588376,-0.0032841151730449783,-0.11493826145445366,0.07411377721398656,0.03026202857527523,-0.006852314399518089,-0.09358741433883683,0.027769312806824747,0.06299315239133695,0.014673189488205063,-0.0687023934550452
COL18A1,-0.03146284259724745,0.11545717533295644,-0.04229492552357201,0.012619919861224039,-0.009041275221064191,0.08700122842070908,-0.1953892370376906,-0.17162832618469234,-0.07286908115773663,-0.034262765987351694,-0.15334770954732385,-0.051675162824785584,-0.017765870468216177,0.02684007215970532,0.03532644505018055,0.2117774094650716,-0.023799656435355497,-0.04858665973525106,0.04163178942190948,0.04129951581046378
NODAL,-0.04642623062821963,,0.022420528540232836,-0.024955028781272093,0.07593389119491224,0.035030204928137514,-0.09234780095123488,-0.11322363534202344,,,,-0.0021547416448827344,0.06185178569812053,-0.025095338781088952,0.018221597498536822,-0.03194046355499639,,-0.02430735289324154,0.038015216236939896,
INHBB,0.019677639179343672,-0.06476068253824238,0.04698514514243319,-0.020495682835332214,-0.010203618917880608,-0.01670245774282555,0.02736978472513807,-0.09331005760035185,-0.005387713611396262,-0.019927187238382285,-0.012518277623299018,-0.13425147272945145,0.09666137663294551,0.04192012369400482,0.04449134890635607,0.18168775649361207,0.0018672633231746512,0.06180657462572053,-0.017503889076894978,0.037809052923794856
LCN1,,,0.027719571833820473,,,,,0.05766872356454135,,,,,-0.043167885748504775,-0.026692949140434102,,,,-0.017960748941233475,0.022235379251167347,
