,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL2,0.05067888736027379,0.02480315545196576,-0.03097898358490718,0.031049606547527173,-0.001672163279406472,-0.008857600860184112,-0.03189276635849659,-0.015328237725181574,0.026051554561988696,-0.05351699538292541,-0.02095414192285619,0.05100996297360043,-0.015396395683084705,0.056846398436166914,0.06461335951855383,0.10849392730811155
NPPB,,-0.014970961468048079,,-0.0011878853026421746,,,,-0.014417254298277353,,,0.01165160674881389,,,-0.03456185437036736,,
CCK,0.12260198430036717,0.017369044865580885,-0.028605995340286794,0.043303687105534124,0.11329342836758333,-0.039650196072553934,0.10016678064015334,0.04757910455753951,0.0147194880506155,0.27375703750286734,0.1562935921105712,0.038791169566434615,-0.03957274859432288,-0.005397860553673891,-0.0890820893627398,0.25831344416720664
SEMA6A,-0.01942350410676463,-0.00399388264486358,-0.024072730894045682,0.046965727762313864,0.05067312188054623,0.11359348821607296,-0.07965362672159686,0.005249749672827005,0.0016646087551988496,-0.12548223614927362,-0.09100521675089929,0.07024374195828127,-0.005490733348891099,0.17872981031271168,0.0221622891791887,-0.10036885003962291
IRAK4,0.017047314976974957,0.023978541005540647,-0.054048007479211964,0.019176941418779833,0.014405733320603045,-0.027983477179337034,-0.03854867412737512,0.015558033325006566,0.07072872887827841,0.008180416695393346,0.019738256779113478,0.019402189594640525,0.07352127227201538,0.14971861191666153,0.06479259248911119,-0.07861831838811285
GSTP1,0.0803901004952925,-0.04460996915801119,0.012261951247309461,-0.006260965321645139,-0.06311326551128953,0.00343187840647563,-0.1081177388785396,-0.012236487913124896,-0.03971770274830615,-0.18928979425459866,-0.10767295559488167,0.04329661854065147,0.02813258395336276,0.11078750314715184,0.042756660571259354,-0.11786548438851904
VCAM1,0.031723935902057084,-0.02231485336070964,-0.018792558684376206,0.05153936996724444,-0.013366093799658323,0.046989358681599716,-0.08697343347657271,0.03380990357414286,-0.021622847865539512,-0.07587615566342014,-0.03685859151522278,0.04495858389076258,-0.009648513853071758,0.13681250890381322,0.042573278955989946,-0.08391475401320157
NXPH3,-0.041129869935216556,-0.006757585991190047,0.0007208588976549714,0.0012972825405014345,0.033612102338675225,0.08338240545469748,0.030603671464407085,-0.022665481018924488,0.017215040293026333,-0.012589843729456297,0.006251126106981362,0.0016962866764824824,-0.0015956067879583716,0.1553738831956635,0.034004384775723,0.09804256005826631
MTMR4,0.05511194384243487,-0.033342029629419255,-0.0006704442760142897,-0.022516635677997224,0.022611642564495448,-0.02723953563485698,-0.015535802214384479,-0.0125562503564379,0.005642332472981491,0.034733820992339424,-0.038140218000711885,0.04044202474071482,0.08032649729693518,0.07253749882780712,0.0028882184848120847,0.031786546004168664
LAMC2,-0.02185653611123826,0.13047588400072954,,0.03223343487129322,,-0.008301827420151809,,-0.01814971471230209,,,,-0.017747795934659378,,0.003306857562482845,0.022730410843450823,
IL10,0.036266762023893354,-0.024827809330209998,-0.017479998856966005,-0.019627241556619872,-0.01574420526756018,,-0.024628435100015292,0.042976661669367346,,-0.1499079415771133,0.0423915060411867,-0.017119453584303803,,0.03279193691408236,0.08401876014538293,
SEMA4D,0.0925597713379311,0.04698769479100306,-0.0013406524253953352,0.013688906288559715,0.048833688222921987,0.025568743893162157,0.09092244517573127,0.030378874704735843,0.0277411233695645,-0.08557263641090393,0.058371747442190335,0.05764842260546655,0.05545239881437276,0.11763698694219767,-0.010059818473021473,-0.143334660420587
TRH,0.14181435792748134,-0.036988625895965965,,-0.025496222025979016,-0.01131480162355891,0.06572471334709222,-0.027704957228495503,0.012746832763742336,,0.01938192477946249,-0.013896615851597825,-0.025395142998652784,-0.03264746004459667,-0.03871159466371217,-0.06944952811648519,
SEMA6D,0.030099449806840664,-0.01930699071621865,0.011437057411350569,-0.02174733600618076,0.03837836457719352,0.04651330599394293,-0.017784050699643946,-0.05752156081642517,0.030338685408977252,0.06863544381220849,-0.07302958611922221,-0.020620337110717167,-0.012491576157746213,0.08323385042490546,-0.013335579785176594,0.048916399362902076
CEL,,,,,0.010402174312458911,,,,,,,0.02605319077530851,,0.08116409580044943,-0.026464865575220962,
PDCD1LG2,0.056215662790853806,-0.011994652600138907,-0.008033861687066459,-0.006751853659384645,-0.02515748069260968,0.01506521419993382,-0.0449554271199873,-0.051017082640885676,0.04496026264927196,-0.06254521926736412,-0.02086170586705434,0.015447464465438954,,0.08685490765275317,0.020207564399034643,
SPINT1,-0.015188112129575257,0.015597626817871902,-0.012443860970729014,0.05740662090344489,0.005336965344560215,0.022460499776207676,-0.04680618375719957,-0.031531163181718586,-0.01498463853546668,-0.03652019787059445,0.059911193561949926,-0.0028994608540058547,,0.016948891548050137,-0.019948489001774584,
CTHRC1,0.06278580309698155,-0.013020441395760104,-0.01830731957410208,-0.0008306077376557366,-0.023037622390381336,0.04725133648815829,-0.04993749667398942,0.04869657287034707,-0.013536509987822664,0.010514596494800372,-0.02887252791029003,0.02480427618560563,,-0.013351387058180456,-0.030278984814180766,0.12347076739369123
PODXL,0.030778914750457628,0.015323745543890158,-0.06809770975564167,-0.014457649920407845,-0.055834541918546386,0.041710683469224165,-0.10076356555100072,-0.02879356525987804,0.0183407387657559,0.0907829642331988,0.0539067451004558,-0.01870053300758893,-0.040568036415461056,-0.10019420378070773,-0.036632641600776276,0.019200183400745176
JAM3,-0.020579929106538334,0.04631652623238712,0.03706769924832409,-0.002412439633710534,-0.06229002045239324,-0.008956391037132572,-0.12352387259717504,-0.05276365161118294,0.018136558824243247,-0.16333371904033417,-0.07524244206663061,0.0261563026917255,-0.07805105542201095,0.017962508790405313,-0.026479064692433874,-0.15908811469957987
TGFB2,0.003563718720747973,-0.02871457951605681,-0.04317346759073888,0.026011938065616358,0.024605172637344186,-0.006925576641866922,-0.08986700859157276,0.017713322022112434,0.01349368240690146,-0.03684991013525002,-0.006381183850502251,-0.05539441536133204,-0.025974273858694347,0.06567486203744231,0.03424167742052095,0.07877275815775923
COL18A1,0.053288192834026915,0.013985764570279304,-0.04542235155350801,-0.017878567399861822,0.02058255726242405,0.016165995913143567,-0.07224892336286085,-0.039222824929092286,0.010245627462685631,-0.1838657305757044,-0.039544835594061696,0.018177475471737047,0.08167762100330067,-0.15377727217386433,-0.05215888205078052,0.11760275160358706
NODAL,,0.0602872690647901,-0.011754461134046622,-0.02834755817949241,-0.02725164119503754,0.03368814961048271,-0.04946138166841158,,,,-0.01872991327830927,-0.026698382188066007,,-0.01240819969754913,0.025785733633545232,
INHBB,-0.03447017589202282,0.033374592316310764,-0.03444759281855692,0.07195584412349333,0.06939254833399795,0.036517372405754124,-0.06958555069098575,0.007877933993008053,-0.01921797920720932,0.02307469864480401,-0.04179569066187933,-0.024868871453915732,0.06771028052041929,0.16787206695125767,-0.047236925131828256,0.10214069495355324
LCN1,,0.045132043897776565,,,,,-0.016470429060057513,,,,,,,-0.0063127854066613925,0.01245245813105449,
ARF4,-0.04691814379338356,0.049363381994377196,0.025881554328887158,-0.005041935723199742,-0.055310644461890414,0.018874689120503253,0.0006399135123612326,0.00964990508654172,-0.0023560944336793875,-0.060019153747316006,-0.09467418154464498,-0.009105376546114869,0.11642291125039272,-0.10826409885204925,-0.02644489294138915,-0.030976466229669774
CXCL14,0.10540269105463387,-0.06128387271737379,0.0058556249453705885,-0.01159214585589533,0.12880745472922328,-0.07340730290827045,0.04985431886141157,-0.04584441633154459,-0.01583114734505822,0.08852220981642417,0.060327576891451545,0.03851792300140718,0.044890536733101824,0.09410001618066063,0.055875004437067444,0.19743799048698074
LIF,-0.007839358633911327,0.025993204418422074,-0.014874596270606817,0.050353318710360515,-0.0403573223048737,-0.0031874367771138217,-0.03279927079440281,-0.014796847033327431,0.09939861258190474,-0.03729151628363908,-0.022562974313478423,0.03200011530827743,0.12370113272273951,-0.030127611791865027,0.10043173366511614,
IL17B,-0.026124226618746218,,,,,,-0.027201158278449353,,,,,,,-0.0661252192297116,0.010742724718603113,
MMP1,,0.02505362544743676,,,-0.011314799155267572,,,,,,,,,-0.08235167249633407,0.041747892184898286,
MATN1,-0.020583455814748908,0.006231453683816729,,,,-0.009627052715193736,-0.017268125127672743,0.06165945494545447,,,-0.011092876677904543,0.03988858202286607,,-0.0014212305277974747,-0.04078592889376948,
ADAM28,0.05791341285510751,0.0035746700138004827,-0.01677936209194876,0.04892491397286424,0.013462045169706068,0.052020777395365835,-0.013247941424654349,0.040908696566619294,0.05563890964831767,-0.10918611177121366,-0.0534928521529265,-3.6597192731090956e-05,0.1845478525917601,0.06184113874921942,0.0024385202326944124,-0.0098596922351404
TCN2,-0.023494423763748693,0.0320886287869052,-0.011033061592928686,-0.06252849661370295,0.09183713912321022,0.026603154692753504,-0.05960667008436582,-0.017256635318494282,0.02725859941796073,-0.09896297808488948,-0.015194134184192123,-0.02356889814392585,0.0023400713823803973,0.056507890062952294,0.09074188723308338,-0.061891761679143543
THPO,,0.08344898998067453,,-0.018871463757987254,,-0.04000898113327531,-0.03360603314615792,-0.02996972557767652,0.07026942647300466,0.04097744650860961,-0.011092877952171228,,,0.06458559580886997,0.05524455012346085,
CUBN,-0.044876449478205294,0.025271695312290166,0.016783747525192304,-0.020533920862090074,-0.028417324559056094,-0.04737852906464772,-0.04203888041475139,-0.000551358400676188,0.007517164288764209,-0.05163048886183483,-0.03244677930044207,-0.04198652832654322,0.08611732386997278,0.07952839581301581,0.10462613386195586,
TIMP3,0.03128940519443295,-0.0015706804988920838,-0.023010711220230143,0.04276324824113525,0.058469308780739075,0.01234675029638259,-0.06634228247008747,-0.05149436112827435,-0.017067390857153412,0.05073936630313447,-0.012576481425862943,-0.003360339087462606,0.02899696753787884,-0.038035045755852606,-0.0029133007697852912,-0.032839029329891765
PIGF,0.009125982627829264,-0.011810762968692805,-0.014791641680066626,-0.021423909348618247,-0.010336828863411057,0.0017556261572382523,-0.08998725443878992,0.02022162979164625,0.007802834903183921,0.029564635867932686,-0.012198071888450093,-0.007699269108003651,0.045033629404005134,0.05551592838238672,0.005451685637687535,0.09228288832054259
CRH,,-0.0137672760996217,0.0076919345048715145,-0.016235461612616693,-0.011497898343606731,0.06264972405708161,0.0044622269696925725,-0.01078820248772633,0.0015158416728202322,0.03771044061498256,0.09727360883313896,-0.030259140557710597,-0.03804744675563409,0.10374647639186084,-0.019304296756725584,0.13529756261855147
BDNF,0.09278897117696512,0.05408321679085156,-0.013196369529236916,0.031210049981922217,0.035006438870202355,-0.05436944475977856,0.13916506966616737,-0.04930344241707305,-0.011576043143463659,-0.007993490829626951,0.04103726829922206,-0.038463929851102245,-0.03519055414843197,0.048258107468292503,0.017287413936806394,0.10146480656626936
CCL5,0.020267103818235637,0.009260715667300133,-0.0026018925534423104,0.009711068982766802,0.04582148635498612,0.03470451419916031,-0.03738801368069567,0.04499968452390249,-0.05382730764725725,-0.04953395792687175,-0.015048822922689852,0.011354137058676952,-2.4133907174906668e-05,0.026255118388649593,-0.013279399860644706,
GAD1,0.09051678178688806,-0.03702356907526198,-0.010236568038678303,0.022123428048112487,0.14730329862386607,0.04997167165171481,0.06308309148081472,0.02353995683565022,-0.0030945940985337853,0.21916426428268576,0.14593927681851188,-0.032505106712827234,-0.00028747854765419194,0.10628792231729303,-0.042264582569847164,0.1963163491014608
COL14A1,0.03315817416472611,-0.02784417415056383,-0.01840840696090525,-0.01512144768985538,-0.02816423359592801,-0.009056366137952411,-0.029217588927658692,0.021858518883982755,-0.04973603971322413,-0.05876819217442924,-0.037160958828280514,0.026199069407811977,,0.012262550486221407,0.06597234803493984,
HLA-A,-0.02607893715314965,0.018085048907048713,0.023520759947215364,0.012156408644763405,-0.08638206501298724,-0.019003382563562234,-0.11524871557709512,-0.014725207054115064,-0.04236017884917431,-0.23752780055399594,-0.11139700720404314,0.023350131924283063,-0.0049283817990880205,-0.1262062300982411,-0.02316429535308184,-0.09343372305128048
CD5L,,0.10971501843067072,-0.016593814530091823,,,,,,,0.01265659000031036,,,,,,
FGF18,,-0.012456895076113614,,0.031121052600161247,0.029673912704275638,-0.045560492977458185,,0.01982652457612789,,,,,,-0.03871159776951304,0.007934880114012036,
ADM,-0.08023488205940256,0.02663792359176532,-0.0034900967222176193,-0.019807092389721333,-0.06987389892764309,-0.011677087604871883,-0.04524647517428333,-0.0715584317686048,0.05441594165745611,-0.0268015836722637,-0.11704569382010997,0.024223818621984715,-0.021277490653812528,0.028837817068161478,0.13691916634561793,0.10500701060628977
CCL15,,0.0373972219150363,,,,,,,0.04010454191676336,,,,,-0.008004165244440826,,
GNAI2,0.01960443508114094,0.00809767521163598,-0.04181818017851708,0.007777577514787097,-0.06505820153982222,0.01785294967909376,-0.11703838548922443,0.039404665077916574,0.0005461348715372448,-0.18759768352628786,-0.011864039683691253,0.040191489494899584,0.0725853317279258,-0.03117448604368283,-0.04855534560502475,-0.06326355987063516
HDC,,,,,,,-0.03631955893039469,,-0.011525992182256013,,,,,0.1289231342933877,-0.0407859104222083,
COL11A1,,-0.0028665099184050314,0.05506663729757352,-0.04845733908158884,-0.0300477619916169,0.040099891163883315,0.05024952503763387,-0.020448003876693033,-0.03816944287541782,0.046997067640762114,-0.033423628246869945,-0.041921664913939255,,0.07083830845349921,-0.012551124817189648,0.13001966321915917
NUCB2,0.03667967504064176,0.03134693021205869,0.04346418979272763,0.004588568255805455,-0.017823695954705693,-0.016578857136065477,-0.02350376192006449,-0.03911473241633455,0.014534363930801613,0.08766220601322791,-0.04122858219091693,-0.05781415523190279,0.015309541185608972,0.046318851043159796,-0.013368187580851214,0.04125518307506051
FGF16,,,,,,,,,,,,,,,0.02849148050518056,
CXCL1,0.10259962087446592,0.03648674884011108,-0.01582517255010092,-0.021648765604011737,0.021992198719612346,,-0.02150016300505198,0.01960320891772862,0.010612064520152066,-0.03686084077199745,0.007427580359571662,-0.026985609769354324,-0.05834523610515592,0.03167099999828686,0.014115526946382346,-0.03860992375114399
VCAN,0.07315338384342256,-0.04170024376226455,0.0034136969820317766,-0.02977565889275547,-0.008073432592747828,0.01950483175292931,-0.11673146229015229,-0.05259406674991258,0.017557750847632447,-0.050328378073499776,-0.10341214677772254,-0.046305166323204965,-0.034217642300725,-0.08140997954270043,-0.0538937721244446,-0.1324134915390285
MMP7,0.13657443227503036,-0.03821124765866126,,0.0648726672667478,,-0.029999394749147236,-0.012022054906978361,-0.01441725421950685,-0.054147328116139315,-0.04123563001692179,0.00297792913393664,,,-0.05685698313970339,0.014292261201717156,
PTPN6,0.061673216622357044,0.021292708578998346,0.016265416604300975,-0.03051565354501923,-0.031345113466584196,-0.01027958280183371,-0.013505068595849316,0.007329537626290884,-0.011922420222208043,-0.12173485174160434,0.015938295658630294,-0.05628840442935331,-0.060393013075765355,0.07071837993826681,0.020160541811314703,-0.05708639311539345
PTGS2,0.040124981319295976,-0.018724096842221802,0.12265600423714655,0.019972186165494885,-0.036726628179587426,-0.0027950781699914874,0.07671467998053343,-0.001873379083301497,0.056654605455074905,0.06065212494430391,0.05909978791310338,-0.022194175399049203,-0.07318552144123967,-0.007498110491949236,0.057008330680011966,0.20631051465312364
XCL1,,0.03104557124555442,,-0.014034522320118066,-0.012031227088646308,,,0.04610196516866499,,-0.043112787626961385,,,,,-0.020936511750999205,
