,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VASP,0.046307276496919625,-0.05948913983295465,-0.00038861125587268743,-0.07713911944600958,0.012798410555674414,0.010881552203647537,0.06569076720754828,0.014729439507395638,0.023568274360403058,-0.014857082153360783,0.13671396638632374,0.06639727105963766,0.08655234419867079,-0.021222797903531983,0.0005700272657813711,-0.013389902301625829,0.010812172530122033,0.16051919599783532,0.005378231226117084
ADAM15,0.0049191807115363355,0.03580791991142008,0.03695670334006022,0.0011519120684249432,0.03937268531510472,0.02534287292787668,-0.0011451372264847876,-0.043651093566150406,0.06375162786376473,-0.011948421864630798,-0.0396056037159704,0.00566478524025143,0.05365960601170782,-0.012208285356752332,0.019105944163899626,0.05094301616018757,0.04740520337774438,0.052787992795579886,0.008819262439264966
WNT2,-7.92495696202909e-05,,0.023891108506392485,-0.032299916659696164,-0.030855573391446373,,-0.018134103366767008,0.0345400740201535,,0.10269354073705501,,,,-0.024675164971379608,0.045807110882099246,,-0.02191026333609486,0.07730177013876138,-0.009732237568900104
CALCB,,0.00604742183797983,0.041959898653787554,-0.01989520812065372,0.017158030737204802,,,-0.022754291795737517,,,,,,-0.0010028576862864873,0.02852093535492894,,-0.028503467005605857,,-0.05681821815891347
OLFM2,0.004124858311935254,-0.0651845391208897,-0.018888239318779962,-0.05448902147981307,-0.00754200001915963,-0.05714247078272876,0.018853778779448528,0.049529258349270876,0.024884842822265923,0.0618747981400147,-0.036824938721710845,-0.12826514201726846,0.08788558229677669,0.033499416198432316,0.03814348263464594,0.04961595760505311,-0.0220617835091513,0.01371772048392782,-0.06642773143765061
MFAP2,0.08013650859424745,-0.04539369664148992,0.07126090270949453,-0.03303994632613948,0.03947101237987999,-0.007790010540523764,0.009249882454803064,-0.026452268825596207,-0.0027947496365206418,-0.026986693957775455,0.11305873538502201,0.09499999300048163,0.1985809131797858,0.001347124774254003,0.09435528292680131,-0.03567450974732219,0.09691768522584615,0.18707121831197138,-0.048797089338205445
HLA-C,0.055971968865136265,0.0072524681440706545,0.020884237724245486,-0.07641240252484705,-0.032209780463903895,0.03898433514090952,-0.007186522826273261,-0.053011213216053545,0.027447920823656116,-0.03143266777655329,0.01649782141237495,0.036414609378814154,0.07322862090434337,0.007604331951340069,-0.05374000901623927,-0.05380349402012835,-0.0401184824509948,0.10812870900999715,0.0730910643734225
THBS1,0.07366085157980493,-0.017968682139640643,0.004414837060001048,-0.059425002873074034,-0.002334151519336548,0.030891723563777184,0.020064611267334352,-0.01690775270873903,-0.0010049948587002484,-0.024226281456099376,0.039118352873926295,0.03566992072169981,0.09405999194746774,-0.038920584184614256,-0.013540517741107958,-0.07635318889091622,0.05128246831870101,0.001327598020976336,-0.03742923784988939
HSPA4,0.035933631010416765,-0.05478280384537981,0.017873753785740208,0.08125157488935197,0.0008987130668590659,0.015472752612934137,-0.011328333822808888,0.047571831312084534,0.00573263749688275,0.017982755472342685,0.03645173578905363,-0.044469950706221804,0.00430690003355322,-0.046428198165473944,-0.007217932508285113,-0.12222342627031645,-0.0022512709326463686,-0.0055204970903863886,0.02887728749419465
LMAN1,0.009773143761570124,-0.00589740290051022,0.03718016837941359,-0.04916537092956185,0.008240429219777835,0.0313734848545509,-0.02736664700145847,-0.052585074828752035,0.006298312010897498,-0.00037528811031036353,-0.007745999395056277,-0.0010730814439077654,0.06588792587871123,-0.040533096099365944,-0.06778818815388489,-0.09001755313035067,0.003799792383187155,0.003616714987432895,0.009455379349327137
LYPD3,-0.038087021340659215,0.004200877517426109,-0.0006548290141965453,-0.009387426428994011,-0.032199611560934614,-0.00417274518438545,-0.021178105093225777,-0.027380809782778587,0.05571365991486089,,0.01037317603795486,-0.07112015456529965,-0.0393875840218417,0.0009185255580936796,0.0015217926754397867,,-0.003811433641915269,0.07649733589422758,-0.013082932314904238
APOE,-0.02380880136459103,-0.012275182056902376,-0.013513397646478766,-0.060917325928812854,0.011908229223048943,-0.05665814651041664,-0.058020556169173,-0.06646991350119404,0.018826446627192378,-0.014639823262633859,-0.022678592623272292,-0.06821473806623846,-0.02745359328982098,-0.06556600556844935,0.06645910208850805,-0.07473065895049405,0.032025655473687624,0.004192836425943987,-0.007341841773547979
SOSTDC1,-0.01880940606056534,,-0.02519634491082625,0.06143682183242136,-0.012269354204823358,0.05996335593964638,-0.03268321024318706,0.03932636292694714,,0.03643155811617216,,,,0.03397998058846651,-0.008151918575153213,,-0.00048723539829333194,0.11956632540536252,0.003803015438918142
ANXA1,0.07938030176143195,-0.024712934958711658,0.002879042778288652,-0.04013179588075903,-0.00366643277118348,-0.03881409175548918,0.03632768020529352,-0.06777817722437714,0.05095948839377506,-0.04213289900473678,0.06322521685883256,0.00736421586778396,0.15492462020771314,-0.01843491601417664,0.0006539459832053743,-0.015784894285479946,0.014729966346417553,-0.06533121979259254,-0.02045362567028377
WNT2B,-0.009671003480393523,0.006711867561574743,-0.001290475771973838,-0.03488320457866594,0.011407159900053653,0.019549892081977133,-0.019977763164191732,0.05204674484932263,-0.010563546118114634,-0.025287728878831142,0.07565403759303632,-0.012764403529341424,0.09312000684307664,-0.018971678576103882,0.07264930950549421,-0.050630933764652525,-0.01632230581021309,0.04982559655647969,0.030940306784878042
AMH,-0.02477144137648229,0.016903629409474662,-0.02624417094106381,-0.02485479266927352,-0.0325165100508762,-0.026901619731534984,-0.01797726492362963,,-0.004193519937145088,0.058620963517142126,,0.020857954249479695,0.019241014511268185,0.013883647790030438,-0.02429056518356272,-0.025534300314872464,0.06969342302376413,0.07930309566991703,0.026420645181916048
GDF10,0.007179815621600482,0.09737940865983082,-0.022459717845260487,-0.03157684335832126,0.0020582448749267134,-0.014145926195249322,-0.0035529529537436455,-0.01958910871745476,,0.12670413187999846,0.10199843857582164,0.20739896149858186,,-0.03067496560568137,-0.014050204358554308,0.08106149391882542,0.050609502344982314,0.04316464714020694,0.033652153006901435
EFNB3,-0.05301589361852509,0.03949508111969715,0.07823106857384522,0.08845933429890969,0.06314204914976493,0.024329013323279004,-0.010449303751166936,-0.001921447628197808,0.05720700386246476,0.02600248049390573,0.015163016093244844,0.08037982462416336,0.04899656886611459,-0.047753659959060966,0.03796294535950635,-0.013294667718907398,-0.006853588454968465,0.04647691301239219,0.070910034308505
LTB,-0.003837062158925925,-0.03970498025320806,-0.048857813969812196,0.16341022494010818,0.026930639633354785,0.0032130937128262886,-0.03607624636374639,0.029990418287904407,0.04101652423324715,-0.028703021855931182,-0.04399343072987084,-0.01299350227451893,0.05681737099772511,0.005584192402951897,0.07299882975831755,-0.061516863894316015,0.042595022781863244,0.09109732152841242,0.010451684941159724
ANGPT2,0.04552718085034124,0.01142861857562297,-0.027296694035682093,-0.0023133311033380595,-0.0002181835668687682,-0.009641431439443389,0.018749157070710266,-0.06136450522649962,0.0033305438325990596,-0.03235841935547227,0.10396054031051645,0.10081337398982827,0.24464991094836697,0.016232117156649687,0.03173554402741774,0.00017369668439792555,0.0808375043536252,0.10207922187057232,-0.010763399020217081
NRTN,,,,,,,,,,,,,0.05750032558411753,,,0.06594618774971535,0.07723424161638359,,
ADAM17,-0.009534608938290286,-0.005966624893196123,0.040026047965397,-0.02340137721925041,0.006479833015654606,0.029628266575639647,0.0036730482885611784,0.016223473972828247,0.03970054960950808,0.02766111954920842,0.03578703268906737,-0.016677489170885542,0.021553529275470135,-0.02644376153320113,-0.021836718199951047,-0.016338890375603602,-0.017598580000901226,0.03507536393991225,-0.006995306933495991
LRPAP1,0.009899403092540986,-0.03636985132790668,0.018672798141981223,0.11357078683887634,0.011328074049385404,0.047176882008043916,-0.056014842083749225,0.04574259037305699,-0.0007171573912555304,0.030276347032195238,0.05271033497320162,0.008732365220687797,0.04279669184500616,0.04895545016791252,0.04751079443362136,0.0463001992368828,0.038917674261119896,-0.001550784459288419,-0.01848317427359072
NID1,0.0734078249348423,0.011882900058915999,-0.029992810856216523,-0.06088551561846368,0.02799437178880072,0.05233219124209042,0.0024335521736651654,0.06560974081647136,0.05043345919613596,0.04511598680081931,0.10452028488864548,0.08395797811071008,0.192230848425642,0.014072452234934996,0.014098018411442113,-0.06847856088466113,0.03768375278404315,0.10702284480377511,-0.017842246314631233
MST1,0.02178988905383121,0.027343800760972283,0.02287819283603911,0.03603270617742674,-0.0069420498210620955,-0.01079038068131433,-0.0018692475863138697,-0.04858233444422845,0.025345531726200073,0.023467183475010187,0.07153362991245914,0.05096057523106849,-0.04854292518390066,0.020479373178272416,0.09795178751588555,-0.004106695014444851,-0.014773625037517757,0.07847657044898994,0.007065807751928266
CCL14,,,,,,,,,0.05357258946405046,,,,,,,,,,
IL13,,,,,-0.021025133645720447,,,,,0.058219633248564454,,,,,,,,,
DCN,-0.009311787262024774,-0.010050803063177176,-0.0832102686502557,-0.013902474173004865,0.062006044451661566,0.025109195990264673,0.06435534483660967,0.03873853356676522,-0.019644006087744262,0.016260088008169835,0.0876636831006966,0.13796374736181113,0.0849203815205937,0.006339078375621223,0.06713523970796845,0.008661275759251096,0.022731302165187456,0.04560409737059397,0.01710170750229462
IGFL2,,,,,,-0.009248766803490042,,,,,,,,,0.09906843494437927,,,0.0728681647964621,
COL7A1,-0.000784957050122234,-0.019108565012385784,0.007406655225436187,-0.04549402531891498,0.009724893319545768,0.07110908082115193,0.029134879009898956,-0.04146797030276044,0.03172494120603809,0.038814984093814064,0.044297492005364425,-0.04377783008006997,0.1535235033038199,0.0157124850717932,0.025406494553579847,-0.0006714316831851275,0.011715955544404745,0.09233994485761417,-0.045883609728509016
CALR,0.0033153167153557607,-0.052540347195684636,-0.0072213077257334635,-0.09253166879638117,0.04387391787473971,-0.0080490223862954,0.016219137452174064,-0.08119575382903975,-0.039019835126996534,-0.022179852703825352,0.08046682436824129,0.04215710106462466,0.13599633565654695,-0.013790472128284693,-0.040335443227750026,-0.07200450272332116,0.013770896549117987,0.0834432760425539,-0.06065705861345703
PIGA,0.008368245012668932,0.010571339086834464,-0.007102963330019174,0.008670854593715525,-0.022826611112245054,0.007632507821192693,-0.05903797416905765,0.12375173680752292,-0.018245062026682083,0.026894072425082228,0.07722560558998294,0.07468403235285584,-0.027145448477548975,0.04057170073770381,0.0608352900291936,0.0044462441584412265,-0.020348942030233318,0.08447631516230868,0.0002444088651805365
CD200,0.05282222315011719,0.008181643741745018,-0.0194795693754466,0.04557555951407815,0.04212686107654283,-0.008888317534974374,-0.012956490387012893,0.09362210665201286,0.007494700177553327,0.0004214954261395671,0.1768197182068351,0.10918555942134402,0.042107835606220646,-0.043286616297715644,0.03689923892649811,-0.04088547142105108,-0.022553412599233855,0.0792560744132947,0.06296635821688322
GRP,0.014057928990691795,-0.023101301546783033,,0.016675573238115728,,-0.008810894574707476,-0.022236615048270986,-0.025165740591401357,,0.09212949036866197,-0.035180173193929166,,,,-0.022288844481587203,-0.035266993906333144,-0.01782154727571516,0.016787380888926794,0.04105996281096087
CDH1,-0.07962366493649535,0.01165627006211142,,-0.03073064168255123,0.07058023479462619,-0.024460061191478442,,0.028333099178686132,,-0.011849709686347248,0.06639292914259223,-0.008606524179856386,0.026085963945722546,0.0018209955235217157,0.030777988947888697,-0.04915463626492436,-0.010299986039455792,0.05981323842552922,-0.02546447074282096
LPL,0.02756100169948153,0.0065055365173389,-0.0064050423242512314,-0.04330753994744195,-0.007991289715190619,0.02703810628852676,0.0002470536063346181,-0.017277197020394132,-0.0018389575361673252,0.04529216060570609,0.036705927250924794,0.03092774276416822,-0.03234836760431252,0.09627503714975164,0.11680404622983458,-0.06352553812756885,0.0014068646023863544,-0.010402789361086313,-0.09421588221757767
SEMA5A,0.011661487389212506,0.02098256778595501,0.08248404941496117,-0.08897366767984836,-0.04170016531756086,-0.028173380816588777,-0.0010983109624667085,-0.025081352489926812,-0.0013878132795072222,-0.03132550944184551,0.07570406612779715,0.04835056325647964,0.0576341532651368,0.06743771322997585,0.05777750437788234,-0.048315457087375,0.03830854087556758,0.05092830241889723,-0.0006359283513207993
SEMA7A,-0.004384021295871191,0.03532652141589664,-0.00419221805540965,-0.005259868443421003,-0.029569514887785885,0.0254958517324684,-0.014058294297169387,0.049230305134326385,0.08693669171069127,-0.023548597156512117,0.07894203702897176,0.05385674730817402,0.03614642645878508,-0.042039679429930366,-0.031193950382993888,-0.045863324104819816,0.057641452254336395,0.13310035698670875,0.034886788345258345
SEMA4G,0.026987786982075084,-0.02816389031197142,-0.020810243118479215,0.00602298227451194,0.00025745673381780067,-0.019421050454042275,-0.031116233439802844,0.018595851936877992,0.009800462568116492,0.06302239943718106,0.22569855793275506,0.06849495324140499,0.01752529275926075,0.06413098678683646,0.033172647927034477,-0.02762028558285986,0.0034234952604782366,0.07535395662420388,0.02119452780519677
SEMA3B,0.005818986106979921,0.05959551978837784,0.0026916948888583213,-0.07018796135260733,-0.005113650038317737,-0.027458805149015327,-0.007139153902589201,-0.027580578757689773,0.00640741905104362,-0.033413636732406486,-0.020267186857504293,-0.026372186137817166,-0.08258265023908228,0.04765869238932323,0.048371278581590224,0.0824384112609553,0.016970532166488483,-2.1399779398989853e-05,0.03476039443266916
RPH3A,-0.012073540141239673,0.017304434634933658,-0.01578614806411754,-0.030564625717435887,-0.006778181655015473,-0.006967481193752548,0.024106449995709524,0.026547227715456513,,-0.001331635817754851,-0.07241319710760984,,0.03572544111038979,0.08709557555755394,0.058969562970688026,0.02949230076799728,0.014738844098615677,0.09616644683076166,0.05690312451890146
JAG2,0.04844554542327268,0.004491535052887385,-0.03733669390851039,-0.07435587430416261,-0.018971651699910996,-0.05242862394362251,0.00585571971721753,0.04434627546455829,0.02711625112225726,0.0003224918627201243,0.10333301097378375,0.10520777824301754,0.15340498025003146,-0.018034116357125554,0.019107062102695502,-0.019370434096788996,0.01458984981559584,0.12730132279568296,-0.005642510684587587
CGN,-0.05916592456195989,0.12773802505634746,0.019579895869635378,-0.008578471904483295,0.019179442914879562,0.026448976400038415,-0.016841131176506034,-0.04627526633838927,,0.021930373267399463,-0.03584947938186201,-0.04872944523136759,0.0384041819195345,0.06018073958304794,0.07099322652904543,-0.01904697915494686,-0.05582233973249199,0.06937944880409193,0.012578933060810437
GDF15,-0.050028234761394084,0.0019578161265804794,0.027451356976815975,-0.010636368482312149,-0.007937557002517828,0.01781095291460713,,-0.020874621228210866,-0.008882986465346698,0.037065814130119015,0.0033097407444635674,0.020083396895081294,0.02814634027212495,0.0528778131837018,0.024376324390421363,0.01171236148354627,0.01687758076843701,0.09761074576080266,-0.06381255512017814
