,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SFRP2,-0.008116309399636779,-0.012380093056435278,,,,-0.019963884026954867,0.004153494882959383,0.012511335722191774,-0.02666545609697907,-0.02200611679833885,-0.010428725447974727,-0.012789884763690381,0.002109805399622278,0.03905087560390439,0.12804941410053775,0.12648547062377632
CFC1,,,,,,-0.023036499824229267,,0.06339020429128389,,,,,,,,-0.020340065320996532
CD70,,0.07056085366922171,,,,,,0.006444375898064905,-0.012923442006232579,,,0.04923122893048118,0.015485851538083467,-0.00600015068131929,0.08982360210810955,0.1066105100229108
HP,0.015874377503216606,0.012876180675560723,,-0.1116262266370484,-0.014223258961761381,,-0.038708180901949406,0.016953670648809812,,0.0060930248340963725,-0.02241009727793068,-0.007580585870099057,-0.08297777435093594,0.043529895256435955,0.12015957846005622,0.03353299560630339
CXCL2,0.0190274080113912,-0.027513097862172122,-0.04238683816337247,0.10554900343589382,0.06296691557719329,-0.003395098203139389,0.062007949619512774,0.010977977515608332,0.00730324183346356,0.039411303411259146,-0.056161491938791,0.06514461874838329,-0.019137067921840337,0.0029410734777920817,0.011427821512008999,0.10956439509076878
NPPB,,0.00041858698897880595,,0.13743773614322757,,,,-0.012395959678759434,,-0.014435581411396278,,0.09005786993255119,-0.010195011135659134,0.043793104563705214,-0.02436801475180201,
CCK,-0.06933901743674262,-0.06079559796285344,-0.049796153119268,-0.0676598527110619,-0.06534229177981767,-0.043256380580223575,0.08086417556887941,-0.02280002908814644,,-0.031569546394221805,,0.013063312545166236,0.043100360422206184,0.00293715415798119,0.009143928595879428,-0.09586404429868983
SEMA6A,0.08121199982107359,-0.07882085670384947,-0.03469165868394168,-0.008662439456767826,-0.03930726492563873,0.016046566585581748,-0.10222278786353235,-0.022892277216897804,-0.01166698304219257,0.006232689932681184,0.07488280783617002,-0.01082558066109502,0.010456926001648829,-0.037958765622739636,-0.038220261869399315,0.04665111997582411
IRAK4,0.05540279666684762,0.05230385195327315,-0.01830562088438042,0.02039254415306494,-1.6535237663128337e-05,-0.015438413501217557,-0.05190336327789071,-0.056092072014146205,0.020248137168091717,-0.02271188820006621,0.03269333300530516,0.05283067972822633,0.0209934345795988,-0.0010433309957312022,0.07561439328302624,0.07177885087133262
GSTP1,0.0011607659026676958,-0.014250439163083306,-0.07409338333190763,-0.02755382256193681,0.014016898919638653,0.024895001925501172,-0.06733783243315858,-0.062054010604266255,-0.008938722564619734,0.016531395292388288,0.02588861951319257,0.06696061850659785,0.10818675463784695,-0.007239470000401895,-0.04995981559694737,-0.02382359996134784
VCAM1,0.012644370270696356,0.001268356116525596,0.030667677445381857,0.03899964829062557,0.08887722761773159,0.0342737416066755,-0.05037039510285899,-0.0329156201034793,0.020316288990441373,-0.0008937485236086962,0.04194020220508936,0.031245226477473433,-0.05847229881749016,-0.04725585463327542,0.01802681152437432,0.03636302829218051
NXPH3,0.042554446335075685,0.04577093956753302,0.0063662619838345,0.007603384739775399,0.024853499892796397,-0.022140747638505587,-0.028457349181679806,-0.004415858461562341,-0.0009319003903253592,0.010169265473932406,-0.004329265719084113,0.10767054792406026,0.03240678459533673,0.026065055837995472,-0.018213835707280832,-0.011200751500395126
MTMR4,0.07264670283337654,-0.04520998656589692,0.03845488787223632,-0.0029874563517292996,-0.003046104692761036,-0.019080928173691458,0.009751165744558225,-0.016442722904828535,-0.0351663034391974,0.0067054987277642185,0.07377965912474288,0.037659499908924886,0.026873545803719995,-0.04667261108073526,0.03409008021861559,0.03635402115083476
LAMC2,0.021385890832786587,-0.025466067097684526,,,,-0.018679468001573215,,0.0560745038979044,-0.019189757212629412,,,0.028279573480756017,-0.021410977905779074,-0.014424932578030717,-0.00851370826067449,-0.03867963482674813
IL10,0.02705173024370206,-0.040545807316348506,-0.012998607009602888,-0.02777037601835298,0.059053328574538176,,0.06113802116355763,-0.029932078089459514,-0.01014231992035687,-0.012921897679262774,-0.05313011970186844,0.014254171861506622,0.03757423194044336,-0.035921033179782555,0.035740643335602805,0.06319151520355148
SEMA4D,-0.004049211257108039,0.030959519723806936,-0.0075663766802606044,0.00640306507697361,0.02821302387354171,-0.004134966680636536,-0.0019792934418731986,-0.0436752077810692,0.0714812859909823,0.01239758825242127,0.00804900137892152,-0.021199966945465498,0.03140684414979391,0.003415271807336776,-0.024080798909828373,-0.0527262176847011
TRH,-0.0788458132373105,0.009054412179001567,,-0.020457198418774084,-0.014616315912080489,0.047770159144406285,0.024050352430507387,0.027316010277120557,,0.07975657903755298,-0.025404571268993262,-0.036076440291621714,0.05807663177013465,-0.02232968265936371,-0.02729381067700771,0.10117525379321007
SEMA6D,0.05018975574438991,-0.0660870687380585,-0.04291012652689342,0.036014832221313846,-0.054956671972017694,0.034099850356050974,-0.0860298174463392,-0.005806465260002836,-0.03640907701533984,0.01838353236160062,0.112949891563081,0.01654582315759095,-0.03058563069317029,-0.058381106838147095,-0.03296835743268599,0.03212374799435562
CEL,,,,-0.040073344539526344,0.022494727499321857,,,,,,-0.05080737583763225,0.010923743252347155,0.0674594760973874,0.04318435205144142,0.023490260174825632,-0.0413239127712267
PDCD1LG2,0.000854490152374703,0.0019969397983037357,-0.01706007220786711,-0.027900317749494186,-0.03249811155236062,0.04228109951468107,-0.022478484745638228,0.0037840100146055494,0.002851732468984075,0.008605436230163754,-0.02600771090375689,0.04919187501183659,-0.014827701474993552,-0.016763510763226814,0.016606570686383906,-0.00871099738390014
SPINT1,-0.0034445111859968606,0.08802057492190028,0.03180448449614107,0.01993975239031503,0.013161060419446046,-0.01696690801325295,-0.011986696913314285,0.08963355322889902,0.007732225170701534,-0.01896656394749062,-0.0405039073149658,-0.013828492734997859,0.08145374931935605,-0.02322779567402796,0.023744133653134252,0.10181567006108304
CTHRC1,-0.10355300111784572,0.1415323026189738,-0.03204476768724918,0.022433510706950606,0.018854040851827972,0.05124724641214087,-0.0020683418732314047,0.03398035528663497,-0.03144713083435641,0.05029412253309754,-0.08294676721331655,-0.042486588194788184,0.05784737911761548,0.06315983446907521,0.06743004181087514,0.11448238864732421
PODXL,0.01574347665811777,0.14653719055097728,-0.012955570870843005,-0.060002882658411895,-0.0610911891918317,0.02276104711460116,-0.053776071023342045,0.047638356244514395,-0.017622282389733575,0.04004021207195085,0.016309721530072856,-0.06917055392215822,0.048324038905703096,-0.021490008028975768,0.02085860951495918,0.12673158491743358
JAM3,0.03567428451849034,0.036235847274876214,0.012073898629501359,-0.06844257778091795,0.03874830480382154,0.025968842411791274,-0.061934928739711306,0.04011017264656581,-0.03824695547597478,0.05080804680265993,-0.026720825678413426,0.05682875855869421,-0.04354557141603737,0.03960040107693918,-0.03331846426124645,0.07344367951902062
TGFB2,-0.027146184070021666,0.04716949690230761,-0.03553234473272426,-0.05998421237778647,-0.004102137787749646,-0.0010631079953781978,-0.07552648182157301,-0.005671922064018684,0.0718626390663009,0.02545894801010415,0.04235565394247332,0.010734072470549912,-0.005320181148526719,-0.009325671124349203,-0.08371754733206942,0.01511773789310749
COL18A1,-0.014757230217315585,0.14391471012364826,-0.008044212041690112,-0.07438588152405672,-0.02483784501145559,0.032795021167766114,-0.05214234318334019,0.012673650223870861,-0.02147402945492752,-1.350204439716649e-05,0.0850996398637546,0.0485758067614348,-0.028335060037072098,0.08465002450249808,0.05410392533302284,0.20400435617224555
NODAL,,0.0875264496693988,-0.02983122753734605,,-0.035203321284925,0.12281026960042533,-0.011095478795756928,,,-0.002890569664264773,0.050672938857335224,0.014535150008753786,0.12044579169081496,-0.016495992292916945,-0.026464178479361687,0.058272252845156115
INHBB,0.011635282125536313,0.04455198845290775,0.016233170921876577,0.06217855216163002,0.028643428499333268,0.061835875202634956,-0.010538026078920805,-0.038665034731022695,0.033148094315052716,0.04199494456118512,0.019501465303330946,0.03490264819562239,-0.00033252754761307944,-0.01184869801492232,0.020618878650439355,0.04800681638021535
LCN1,,0.04037606684816136,,,,,0.018360828802931748,,,,,-0.039228174058788236,0.02557371594813128,,-0.027600986927845052,-0.02713046376340996
ARF4,0.043229448163177774,0.06625172421981845,0.025251914551295326,0.0091271779266708,0.07258389973837515,0.059501422865848246,-0.05731968903136789,-0.01433587497149071,-0.026146121389280828,0.06631952825061055,-0.030016153665800214,-0.03813604722217132,0.1333032552786788,0.017078622662591778,0.06770583398823887,-0.007510364204333066
CXCL14,-0.09530382796064774,-0.011571201299052956,-0.02818952553027636,0.03795142463486299,-0.044714711609757436,-0.017060512535281687,0.02888006288388874,-0.003390553758067035,-0.005020078690705595,0.011443400363120998,0.10718898907641863,0.013416784118741178,-0.10480749736524037,0.0068366496193010325,-0.050557300298379404,-0.10560895009057882
LIF,-0.03954869679096157,0.09312481612583313,0.013589221482773979,0.07984992920283637,0.04925562322177612,-0.016548994885301812,0.003938715355448287,0.02622962565158328,0.05305249708500749,0.03369825013079027,-0.016465682123768623,0.012834218039816261,-0.04041114335363081,0.04334905398082686,0.11536349293832589,0.08608793980398553
IL17B,0.025022083232297418,,,0.07840360905659223,,,-0.008709332300566832,,0.01908109262398872,,0.03786288311789533,0.045413298482344926,0.07817484147930612,0.1624173173079659,0.06530351170515926,-0.030674719126977983
MMP1,,0.05264834435924953,,0.040619742079242356,-0.01461631272357333,,,,0.018351708604354186,,-0.031534571424417526,0.07514954843659946,-0.0313469919024091,-0.014861013340836435,0.08046244733268487,-0.0200584769746153
MATN1,-0.03805005985987327,0.040190867449471146,,-0.038828427599969094,,-0.015976247026523595,-0.020762039858620098,-0.01255164321200879,-0.02701909478401918,-0.011753681018401053,,0.006919240617949058,-0.010008155641269775,0.05102729711413202,-0.006475292737012635,0.008446538758108217
ADAM28,0.00993712746897072,0.023292696955076676,0.04076251041842795,-0.05775613593880084,0.08666619728484959,-0.013664117107263184,-0.06362267720338703,-0.022702511502715347,-0.005767934816994285,0.030761934935132754,0.021528929483334902,-0.0007307105786368295,0.02042355417967041,-0.023381423578947194,-0.006008074444324886,0.010974241959806993
TCN2,0.05977665267478243,0.07521113062773135,-0.02197676184410499,-0.007184693646848805,-0.020109462561591927,-0.007696117614876052,0.030279153051062206,-0.009262899488967968,-0.011482818594375943,0.00047060871016256267,0.09221534564544982,-0.011791770750228433,0.02623900851864289,0.005728818282180333,0.012471745765880638,0.08677718943887337
THPO,,0.0048383348277022875,,,,-0.006055938165913231,0.04955001350945707,-0.025767979266950472,,0.1910043634484888,0.01968038983789021,,,-0.018347242310894584,-0.03593484278219275,0.059178146361163725
CUBN,0.099244227558983,0.055514014186334906,-0.009204327284533305,-0.05727796301113885,0.014318370215404384,-0.028421281886524388,-0.01842424559559304,-0.03966959580101911,-0.030184724409384946,0.02753551708584803,0.10032889416150591,0.0007837168211894478,0.059208412886647285,0.04492132072052122,0.023317487328919573,0.008014499793198177
TIMP3,-0.04010950940133438,0.08311700837349856,-0.0013861285344456105,-0.0013607019534115274,-0.021014165843136916,0.03469916370300003,-0.024030692741505804,0.012230248383715786,0.05492477448552245,0.041425494388902986,0.011110884437852969,0.0004583235855633324,0.04981334252675712,0.032617602063024415,0.012993210825562729,0.18587621640350158
PIGF,0.10807697522877809,-0.01621967247238714,0.06713238491122334,0.04488588647661482,-0.05178879939898758,0.001253548428137795,-0.03290787863076251,-0.027672099301836808,0.00022972852397652935,0.024281287154459732,-0.03135547592756714,0.02340900964357906,0.05284530106941117,-0.04439162286361413,0.014328726718204404,0.00012180391977046847
CRH,,0.015594987685228871,0.008485154363524075,,-0.014852837911468662,-0.013463315798826472,0.1385004426449838,-0.019759216302728387,,-0.01607601013852713,,-0.0468888837030004,0.007669281607908669,-0.022784946940416405,0.01067054325623202,-0.03515821576968945
BDNF,-0.05146750580604388,0.06603572040724785,-0.012957112324182804,-0.017876334147388477,0.0025239926669290945,-0.04217226559951862,0.11753000499484507,0.05561481182589794,-0.032480135483021165,0.011881623697858742,0.0382724785663192,0.013927010943760662,0.026729844927856367,0.01398314006706416,0.03201167868474642,0.027213903746094555
CCL5,-0.016209145654030897,0.0749389108738352,0.022066441961619665,,-0.007138918921193209,-0.01966659081860677,-0.03598102235397788,-0.019239420796858087,-0.03562812406599449,-0.015945283578967098,3.707134183415425e-05,0.018807904823281974,0.01587504833563278,0.0049378866169473455,-0.009178349718152517,0.1166323675066068
GAD1,-0.04564438938428692,-0.030124137067235334,0.018203816304965464,0.05012825047632349,-0.07770804428725303,-0.020786219150217475,0.10497249555622198,-0.04122714197611792,-0.0008971247185132727,-0.050865585314515,0.08541180658535621,-0.021149007787361937,0.11818800978770516,-0.07502523768139016,-0.03063619952756652,-0.022783290934035104
COL14A1,0.0010862497782581071,0.12475753043273406,-0.046718039252368455,-0.05642268795631703,0.009017012306834377,-0.003102356300028271,-0.012738247524197319,-0.027264885289013274,0.0027777486342120813,0.04117929217156958,0.034542227660120314,0.03925989609616889,-0.01129464009491393,0.035064496805023014,0.023568174077736655,0.07717724843194343
HLA-A,0.1129479798910113,0.07713128356351383,-0.020943850803505647,0.017348612485593454,0.10938753367671067,0.05154109052906662,-0.06472387665299115,-0.013611715337676621,-0.005494381741409096,-0.009754968522595818,-0.003964765283487262,0.03218409323413659,-0.11765966465148023,0.016678171431646457,0.033012629680772315,0.12231195219823773
CD5L,,-0.01847865314351668,0.061665607345797485,,,,,,,,,,,,,
FGF18,,-0.013715185479405976,,-0.036517256144080475,-0.020265362955555418,0.0008063343066796694,,-0.013449580197767336,0.028600935912645245,,,-0.005716228673392839,0.02387769519328602,0.09086080449453603,-0.011868243757570188,0.0414908326121174
ADM,0.0015367852403325292,0.06164605050382963,0.028992906049402876,0.10579116800836694,0.1487789744249156,-0.026658162850110537,0.018142427831981212,0.04872660433187028,-0.03521686728684405,0.031577026080653804,-0.01706146323893491,0.057497063284753715,-0.07680860176292098,0.0019044563119884803,0.014666882342582148,0.0601676742733651
CCL15,,0.12425503189182864,,,,,,,,,,,,,-0.023671921780441186,
GNAI2,0.0062011069155169,0.111603270362266,-0.04068967629023771,0.04514226437149034,0.10259181944412342,0.01577926171090557,-0.07840788644062069,-0.03965938808392249,-0.019854001639960504,0.021203497630737658,0.023165625462510265,-0.06405456229463592,-0.012650374318114723,-0.023637833451318507,0.05143093845720447,0.15295156330959794
HDC,,,,,,,-0.00717397299273281,,,,,,,,-0.023492260577785466,-0.02795416690190905
COL11A1,,0.012859695222162992,-0.039688302758322365,0.01998191539479561,-0.02817039879078683,0.018826983388748896,-0.03600341801839627,-0.02568721320347165,-0.03535207147680101,0.003555897845433363,0.03814696358882445,0.04128851458188809,-0.03484354454545365,0.04067419901348954,0.008620676548539057,0.0822085933489011
NUCB2,0.11120483928033446,0.03365646794145908,0.006597832035958865,0.026536523584366468,0.09772719318579035,0.01748529682273941,-0.010889097972883186,-0.03082071445027579,0.004645285749242056,0.02466696219081637,-0.08870731997985175,0.0396497765661118,-0.09723343035517659,0.08700476654009832,0.0717354814382988,0.004342638080438821
