,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
ANGPT2,0.07096360205162504,-0.02468516372842261,-0.032034914672488236,-0.028149500089259625,0.010949073424610245,0.12179553540774138,0.03394282467341406,-0.05900713476427108,-0.02536748556804199,0.06755957652909181,-0.06988885812238371,-0.03404069121177883,0.04083593940275137,-0.07367170240912443,0.06520908034287806,-0.062409523225794274
NRTN,,,,,,,,,,,,,,-0.025644965530131188,,-0.037968229841381027
ADAM17,0.010503642834176811,0.03311471196578448,0.027361679348125414,-0.0736713965131933,0.0289906250975894,0.07689278741318434,-0.04018885989988977,-0.0583544739773965,-0.05314748623685833,-0.0026403297307674126,-0.0861186825497173,-0.03599446949172205,-0.07594403506702549,-0.019081355591580546,0.06385237581919505,-0.010677075718750201
LRPAP1,0.06368492832011975,0.0018370031388421954,-0.00439703704244457,0.031855113401426514,-0.005671956217937035,0.11466694696208761,0.05787299058702051,0.061123454229584935,-0.04093655412757839,0.03254972275459887,-0.10247134629827075,0.055623489395441664,0.06179109742597109,0.04816432763959314,0.11830520018221136,0.06514017788264458
NID1,0.08215042835677268,-0.009800499535053155,-0.004349248697689265,0.0028872232057680757,0.01376100655677133,0.116740421152104,0.00451849279878231,-0.05381242188200149,0.003603318548886989,-0.006510843070545607,-0.14515418647828085,-0.004891551446518741,-0.04552824928138117,-0.04919906128680109,0.025218359943626437,0.01779627087387025
MST1,0.014287690852152535,0.025577572545737646,0.0028633500268580494,-0.026745112818243093,0.01557555778787647,0.12599448031637528,0.006302553743362261,0.008692546260097835,-0.02548920841501299,-0.03929942359936168,-0.0964088519773333,0.09601191262556265,0.11148216387576108,0.03349227141303327,0.03857714358251997,0.040559216441357356
IL13,,,,,,0.10840703910877335,,,-0.01725739546785253,,-0.02866140457500301,,,,,
DCN,0.05327318211103628,-0.06199412137418299,0.03987886274027323,0.05349371285889893,-0.03268781805304766,0.10190283020564862,-0.05856304357032802,-0.05927954639031527,0.05076925038185063,-0.08443868985440814,-0.10979741493315194,0.028438948408334892,-0.029527277973738067,-0.002896194901841354,0.028159291103261787,0.09762855063198995
IGFL2,,,,,,,,,,,,,0.03444925980839045,,,-0.03155924858839855
COL7A1,-0.042283989710239736,0.029388033201570827,-0.0379382907771694,-0.013023988368571406,0.007040915751319646,0.06694518511785648,-0.007135351433307824,-0.03380912700830073,-0.008362786599512805,-0.008628137692797706,0.06979685445807837,0.041339719194164966,0.02110857728623919,-0.01799787637982452,-0.01647248187706778,0.024547151637612966
CALR,0.053499337079454125,-0.09402545516524889,0.0016802651599196134,-0.049182179992709414,0.030775077805473828,0.07673133607861722,-0.04443602407406659,-0.12920488971907912,-0.06785373766546804,0.08616186075834728,0.05798350006503229,-0.020325721775993715,-0.1602628586954853,-0.02262872945270067,0.02860501107176869,-0.05813743498423937
PIGA,-0.010536726246359714,-0.035061035998951995,0.016395433143743008,0.046902960404852874,0.07143043584026178,0.07267075342009306,-0.02451473975178671,-0.02793224208135318,-0.029908528682875045,0.07727351190910936,0.017118301387731266,0.024684768951946975,0.08911626211846925,-0.004923272593692092,-0.014341013077492694,-0.02759081834089857
CD200,0.08220098790091722,0.004467719409123971,0.040306546775051515,0.027208873455833952,0.06044985958715119,-0.07144678917442525,0.03587933552404792,0.10061328514079179,0.13423987302956647,-0.0007629143249562701,-0.1630823951201285,0.037717520625931644,0.08388051103198613,0.021613345172257697,0.10627601423022703,0.12040484864975567
GRP,,-0.013504037832478161,,,0.04610114078110058,,0.009597977142909052,-0.021839327100234285,-0.014866404423024374,0.05245788732750178,,,0.1291928082971248,0.022203687095181664,0.1085391439384376,
CDH1,-0.06480813525060616,-0.021048987449948205,-0.02592089646945387,,-0.00851164995767114,0.0955475923929903,,0.07028410340650082,-0.024192993810057132,-0.05684458403693805,0.02626725864369998,0.02522062422907338,0.026104318913008132,0.06317924556377878,0.018501548801783712,0.007936938367671759
LPL,0.05828119116917077,-0.00710431939209034,-0.007220432832257186,-0.01942144056298458,0.05961202996729968,0.16593917650917497,0.007616189501034615,-0.0337733068782737,-0.0030265500032760936,0.14297222260422343,0.06276384199345023,0.1752118316922352,0.22760255415296907,-0.055639363934908204,-0.01600886515801235,-0.03021006042316615
SEMA5A,0.11091966286415635,0.024174103431542054,0.03863581179369677,-0.006271640869780746,0.020085424984525875,0.10918745943640365,-0.07823502037025365,0.05692090796879596,-0.036194816152264934,-0.005189755586124513,0.005277848825022016,0.08690813674868396,0.07095003803550494,-0.04699883275241194,-0.0022800217887956322,-0.008451124735941423
SEMA7A,-0.05411025621256606,-0.0005698227411883438,-0.029819111338699727,0.06131717923158257,0.02005793320345274,0.001949169492588309,0.07929246167480422,-0.00144164974433747,-0.017665449919198335,0.023679424641196534,-0.009417126380228975,0.04065083983163805,0.034905659698135125,0.013828161975820246,0.052075658264429316,0.03872748272729974
SEMA4G,0.03100786359243174,-0.03172356908658303,-0.028432599378458445,0.08072007682622287,0.0037879723159772,0.10131452046016873,0.026703466249528632,0.08777628716566349,0.0008626125630482873,-0.04654272701510394,0.02028500275648021,0.04895557860269547,0.0532299666101244,0.07862120618424942,0.05223151369340901,-0.032538885622055994
SEMA3B,-0.1249778634757144,-0.030092956783276018,-0.04401706906724529,-0.022505996880794944,-0.012777362780806364,0.032897618807001996,-0.06658092584870752,-0.14288800510363164,0.014695013987264895,-0.10936098575904674,-8.232264444740218e-05,0.061345750795364355,0.017935664543166634,-0.03350253290774295,0.03863950309222314,-0.0007476226428443717
RPH3A,0.17769939438274784,0.016091653223223076,-0.028115809734229103,0.10695280082842726,-0.010028558459745174,-0.0494690586487204,0.018117760606722665,0.09040656796931434,0.07216851770772986,0.14886622498103938,-0.033955253520334454,0.12282849815589593,0.14205532265576143,0.01327647458748493,0.04017073214947152,-0.023051251142417545
JAG2,0.04081406934487752,0.02848113098748432,0.07015070985943112,-0.021545198664353206,0.060612188772943186,-0.007502034213569554,0.0034769553335326645,0.07281049155830202,-0.0011801248563880929,-0.019058857617359544,-0.1847845277411881,0.07945502068154264,0.015876229938569842,0.03943204776995146,0.004949394091160151,0.08294443509976095
CGN,0.09184490358473907,-0.022175102312935666,-0.037680270351364044,-0.0335626637316028,0.049747395633374124,0.020901099518379415,-0.01475878455147661,-0.011532168376613604,-0.036840584756852195,-0.02966155110202208,-0.017519157778831153,0.03952075560772754,0.09806893880702873,0.04327617423545887,0.040009808048507026,-0.028986941633596542
GDF15,0.06458314816757363,0.0024220349167759004,0.020304725821684688,-0.04753260027635884,-0.04650537326511804,0.06338516279997133,,0.0045628566337283195,-0.0406161585619196,0.04966405078050837,0.12281771360497093,-0.009436650926050697,-0.016176421600888693,0.07346160069776504,0.003998138918254101,
SEMA4F,-0.02101874860657755,0.0059217434017011005,0.0492639643033885,0.054213716048987774,-0.034598270487648144,-0.05620131062931407,0.07403867364370444,-0.014879272321555025,0.01981319283715323,0.09117857196583182,0.027135382661625275,0.025854463267413166,0.13889720055803287,0.07174148269748355,-0.0006489995495040644,0.16296229876946505
NXPH1,0.0056188427375186865,-0.020338373853109656,0.02030804876435486,0.06969136773743143,0.04945774708865059,0.03543525171510486,0.05823246753158901,0.07624411148661467,0.06048595862540181,0.07171377970878731,-0.040888881894316345,0.04747507575594658,0.11377918304827772,-0.005845853371300971,0.048870991878276246,0.044784785853149545
ARF1,0.11440908321770167,-0.03900370107009297,0.04661292425695999,0.02510241863907379,0.03777603231167857,-0.06509390615174564,0.04329647244180081,0.08842549915734493,0.05734418504332788,-0.00458658217527472,-0.02051305553002593,0.016405240153567712,0.06889468159103038,0.0305014373085015,0.023519751844438982,-0.024378281473189677
DSC3,,-0.015763271418133676,,,,,,,,,,,,,,
EBI3,-0.04808491163250459,-0.002384745119259881,-0.031507826264129284,-0.017032518681824236,0.055974015719479124,0.04470295700996337,0.06752618263820734,-0.05281801199977307,-0.02813634025586346,0.015491489885355031,-0.12960432225791504,0.02271061373392939,0.04617836365639329,0.05588547994679116,0.012698164792937108,0.007368337394129114
TIMP1,0.06569015717359934,-0.014607211197337431,-0.017163337121149022,-0.028790467529726433,0.03553117931793496,0.13048295238602292,-0.035096272703059005,-0.16012784736982258,-0.06752636820311136,0.10606435280767493,-0.021201535434190805,-0.046051823097954796,-0.19932082559542236,-0.0550493502468371,-0.0026259325985105546,-0.004976892575245854
SEMA3C,-0.08777486034161366,0.031633994749089574,0.0612043808777559,0.048564759252913654,-0.01925898640604657,-0.026648273227455437,0.08743142111390488,-0.04740958879865442,-0.03820678950205726,-0.015449322750891307,-0.08499540336694335,-0.011089936306314897,-0.014347395746424855,0.036625619822267065,0.10316595116332274,-0.04583045231112008
GAS6,-0.02836112914310202,-0.03559288175034795,0.0016516207421822017,-0.0562953407843735,0.02921505772947642,0.09259785239120023,-0.012265339955034059,-0.06825708252079875,-0.026920776721360028,-0.010116530812343316,0.10800128233872815,-0.09950155631819378,-0.06174715818771267,0.06676314179375861,0.0805190722179346,0.0689452628946052
MEPE,,0.02832903184833561,0.04829288857871159,0.05962003314131105,-0.015283251536174535,-0.02631518843261419,-0.021855246416924407,0.09574418102977371,0.07418673498116944,0.023306297385399306,,0.044545729262820154,-0.03858721672110633,-0.0630691930020767,0.13347074522367033,0.011162777819438623
SERPINE1,0.062345291571868876,-0.009551751892100318,0.05424978743788073,-0.02356156287869995,0.018079420418233242,-0.1098891450948587,0.01673949908452782,-0.03826792501916109,-0.022653601544730742,0.023520404772606897,0.08930596209119411,-0.08319285458322986,-0.1605744026126233,-0.014880541636033992,-0.061793793716399315,-0.13142390761492934
RSPO2,-0.030222897677706872,-0.03450398387925659,0.007877160741354071,0.12446550435022836,0.017793429290880295,-0.05231379380526586,0.038326043349788536,0.0699449658483886,-0.02087406839357601,,,0.07095788733883379,0.08915660893812843,-0.008101718518763509,0.034103689214234977,-0.004975683470297508
SHBG,-0.04789506801839619,0.04535229037718112,0.004398263069123808,0.021459967360027102,0.031490254185831054,0.05035036161380858,-0.023919738761688153,0.005918339709621862,-0.011857958157213423,0.0702421184642749,0.02137258950959267,-0.024324410785709637,0.08466741410814223,-0.01159610122674076,-0.0016277937679274493,
LGALS3BP,0.08673087319867946,0.030267886224484616,-0.01488065849540018,-0.0004956314025686719,0.022119338268011258,0.08936358729022653,-0.02529802468529679,-0.133740460702562,-0.030722433124709035,-0.04002023117425343,-0.031108471703385255,-0.007013702820282445,-0.08783665497051979,-0.04878891863462353,0.037801741735008984,-0.09573448268541467
LAMB1,0.09326759828911375,-0.029119848054309994,0.016500203774878448,0.007726934959039577,0.004167441772496592,0.1314235609909111,0.04540073874948209,0.09173268765340951,-0.05134063649646532,0.04111791425669533,-0.04885864853267877,0.03151402800432572,-0.08675370679386417,-0.03594398481729892,-0.00834046764579635,0.09710489517004561
SPTBN2,0.02568957552574616,0.01711431113304499,0.09658227991585584,0.05955561903450804,0.012347553644878061,-0.10960945800445962,0.03425827436161331,0.12079647647154565,0.08544591473130765,0.003604061422847181,-0.014755922846296798,0.01843845888408827,0.14889833046674142,0.009424676918898079,0.06500870209007376,0.04513159920915977
COL1A2,0.040276589117297,-0.046879979390914706,-0.01946276431865235,-0.006990272881634835,0.0004161723087048579,0.1233287546053162,-0.047375546958021035,-0.06149987089039757,0.005130323786873475,-0.017630301229091153,-0.19029105737028604,-0.03754429472963745,-0.12639360678563594,-0.037578586056528376,0.019794569294651256,0.01819383226778702
DEFB1,,,,0.010803473754287458,,,,,,,,,,,-0.01966624355424795,
CEACAM16,,,,,,,,,-0.021524879911709136,,0.011255669961570345,,,,,
WNT11,,0.008153769575024141,-0.018473355591624125,,,0.10527611801723645,-0.02880457317280246,,,,,0.014219446699384585,0.04727547247339645,0.03839231901961239,-0.009736666455146979,
LGALS1,-0.10674182272225581,-0.08304282812694942,0.014471763820626106,0.02887568599360517,-0.003074329396027433,0.09736687552889266,-0.021078872993126302,-0.15243456387965043,-0.005586486770241883,0.06851480613263057,0.18359300536079062,-0.0371001871939775,-0.13309755998727835,0.02652372061022136,-0.024535464133657352,-0.02237045791432609
BCAN,0.1540117736105584,-0.03162155253216331,-0.01666968846311193,-0.04192516706948686,0.024824188652373333,0.12080854532486807,0.07757928325771128,0.09406049358415937,-0.1010772003584189,-0.10500657757686609,-0.09830852423909733,0.06975757975709895,0.20522089374736532,-0.018142910538639832,-0.00022019899464279763,-0.06711697493501834
ANOS1,0.05816684050190078,-0.0020542777201241224,-0.04302324233035496,-0.011615723932750286,-0.03691003841651135,0.08392749922628663,0.017258632131405185,-0.023874289738104758,-0.061528071187926935,0.044452380104216885,0.03678164894238416,0.09662228389991792,0.1321558774766709,0.006387440675520837,0.056207183287201125,-0.12900593711616123
EDA,-0.060017099983394044,-0.01654090435314093,-0.0253749328661939,0.005130242293011735,0.03749922740154534,-0.04490496339872351,-0.032583913496088426,0.020380378931115568,-0.02590317514662217,-0.0033356480913105174,-0.03469040887783631,0.10221115670161815,-0.039784866393415955,0.05669083669948434,-0.008863823582093153,0.05796041414961369
FGF22,,0.06442993995870687,,0.046349875707119355,-0.046464990453545456,-0.03442549881560273,0.01648034864794614,0.012454381687942375,0.026724900328076423,,,-0.015046867210858982,-0.009003531361336015,0.012999159499873394,-0.01575351741242416,-0.04549116175010015
SHANK1,-0.011361050392206086,-0.02259388579868568,0.028964555710838728,,-0.029287300311141292,0.021742970465174174,0.03094826587344713,0.06647464944357555,0.08741612906340719,,,-0.026048771729863324,0.05120188935069798,0.04357384083412947,0.147675677301767,
NPVF,,,,,,,,,,,,0.06360140324379213,0.03076921932523376,,,
RAET1G,,,,,,,,,,,,,,,-0.023277152460477787,
TGFB1,0.016216425688828695,-0.02221300139213966,0.017223597038763402,0.10205042855285236,,0.0422521743278605,-0.033386623659017574,-0.07312494362496358,-0.001170715319118573,0.004773504706438244,-0.04121060742220492,-0.046014128147048874,-0.031616541569642505,-0.0026466528186101473,-0.0007380315709385091,-0.07475874716567839
MSTN,0.03449868444139627,0.04138548473578037,-0.01584407298764467,-0.006933630613354575,-0.019024672061338146,0.12765233603909143,-0.029076561202139656,,-0.04708964335869396,0.0017640106145342632,-0.05331938216363192,0.10915086724149116,0.005507029482244524,0.026947870113461617,0.017153896240149888,-0.03301940239705014
WNT4,,-0.01522371076903995,,0.005147102941726858,-0.030798747965446887,0.0877966937335997,-0.016933573381207195,-0.03099220477291587,-0.016450269386957535,-0.048679093377461895,,0.08011787574132637,0.16869748464162299,0.10356225228124627,0.030558755454304434,-0.0295168291926803
TNFSF4,0.026776279770314326,-0.003115011039716448,0.06672442431411232,0.05978024290100423,0.05921936586051513,0.009703574120686568,-0.016028229844081313,0.04822414567973626,0.03237431192152245,-0.01700570180090387,-0.0464293206553353,0.08375765291714178,0.11568116123802351,-0.002766175246051849,0.05133351363133598,-0.03442701785477631
