,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
RSPO3,,-0.01836649999609068,,-0.012241119880960332,0.11341712810119153,-0.01755914666555489,0.17458433348300156,0.10647255686456016,-0.004766370995906082,0.05766028676829193,0.09942757438949378,,0.11480058881745688,,,,-0.04578466785113978,-0.050236546632915074,0.018460030884146276,0.018775103645634367,-0.022026396688448698
CORT,-0.018796038993578644,-0.008570631518918235,-0.019585432441128304,-0.025489630816940445,-0.0306895592016358,0.026827206052472973,0.036638249561431586,0.17223703082767533,0.0017654963059986915,0.006209329488003107,0.07459647059675478,,0.020764966672860034,,,,-0.027991621575878072,-0.03135856640797832,,,-0.00442281665552904
NCAN,0.0024612232051241974,0.06755729538225959,0.036021417956551956,0.06479004896688018,-0.0025302670163962434,0.009115331979983952,-0.07109056340329944,-0.12535613816062477,-0.04473445568974603,0.01850514275672277,0.16731385428827608,,-0.15457420804935817,-0.08999482154170024,0.023256421382948648,-0.007865911570307057,0.071697485214408,-0.04002277847200739,-0.1942205532034966,0.12357379412349967,0.038428010169525365
PRG4,,-0.022614620825785033,,-0.03315546081348919,0.0737266182682434,0.03102733509727675,,-0.0427068412778178,-0.026739450689897724,,,,0.016686528544056868,,,,0.0354106288606937,,0.10277338427599582,0.09385563094764389,
ZG16B,,-0.013404824130576228,-0.01319637200687987,,0.0026986472581194197,,,-0.01028164910578972,0.06461564186045506,,,0.04887030570088903,,,-0.02311625927638707,,,,0.08347390586014881,-0.009936236061254738,
TGM2,-0.028508824197165702,0.012703098493157988,-0.0038281408819515975,0.04601563152178665,-0.031378472569897745,-0.021643184636405143,-0.019101410791664112,-0.0937125842531825,-0.004519260969641101,-0.04382194773602843,0.062275715179424825,0.039912382565985054,0.04234750613284524,0.046090902796667624,0.09358178244710354,-0.07857340656381936,0.004747032061849536,0.06333625901405071,0.14777568325331844,0.1280424032989067,0.03541072720635309
VEGFC,-0.018796040203796206,0.010422803798961102,-0.016944649842847073,0.03190064116402339,0.00022891285139122836,-0.0285231667258192,-0.021093227932847465,0.02035115505234775,0.03262258185836665,-0.009023440818723355,0.0480337647400691,0.021285285720408723,-0.03033252023444243,-0.02092102575585322,-0.02996326298163867,-0.03587651371870108,0.06942804876772425,,0.10146548262205339,0.04736786030569547,
WNT6,,-0.027743181142578628,-0.012203961557595048,-0.01924507760818403,0.011825629608999907,-0.03995864283294074,-0.0044737343260424275,-0.041996586177851944,0.07487499300832,,,-0.012292796612433949,0.09142718757602294,,-0.021983565285778287,,-0.022337013991709707,,-0.02130875554223256,-0.0018837142497156341,
NRG4,,0.043355509843875706,,-0.022226233358497965,-0.01643797849090182,0.016172981253080768,0.08506955767587279,0.009833740185430404,-0.014764082661366487,0.024026246606872675,0.06280000810617356,,0.004047612688191745,,,0.007114626262637095,-0.02222530473057149,,-0.03882264661177262,0.0399219909572076,
PMCH,,0.03697908106720426,,,-0.02277642064494328,,,,0.09938622700492507,,,,,,,,0.10294583548932414,,0.05475860287722647,-0.014286665895483953,
COL9A1,-0.0566490742462139,-0.025052962745234292,-0.030311639132016104,-0.001672371300930817,-0.017168268795943752,0.019511027049232202,-0.1126364999399034,-0.04589360423307198,-0.04852811910584347,-0.04321546549342393,0.06407985142643119,,0.010629713944322605,0.009238291069742619,0.04251402724063785,0.017144893869120686,-0.004472151487249895,,-0.0687175582280356,0.07693687358819234,0.09786942007224393
GDF11,-0.006580795765850773,0.03898965778339124,-0.03498021331648471,-0.043060721359845476,0.008163579238016881,0.09728026461209249,-0.07474023810630707,-0.12758959047881743,-0.028355557041105393,0.020712264234475194,0.07937587123297536,-0.010307940714174,-0.10329069151980029,0.08215332252222624,0.021523728886848385,-0.029454244097064416,-0.03179150350985978,0.06140028637963845,0.044118063039832914,0.005002072152737528,0.059170732096611764
RAET1E,,,,,,,,,,,,,,,,,,,0.11704986277502497,,
IL24,,,,,,,,,,,,0.031645605949272966,,,,,,,,-0.030269610728040203,
SORBS1,0.09144445213517237,0.05117205134006933,0.03630168290364492,0.012619807546177532,0.027959498537213807,0.09311226313190109,0.018524516000201392,0.019956942038659414,0.015227835102819224,-0.05802578736666633,-0.04700437463440407,0.027064463733535663,-0.005081575052180406,-0.04554569985949429,-0.006697611721154439,0.03517913851016064,-0.019243807740925864,0.014097270544012344,-0.10029355502519587,-0.0043438801996606045,0.013758550943960059
DLL1,-0.013713606590516129,-0.007237829447503278,0.039477977903331796,0.061408979719920605,0.026686682625267622,0.029068108949378703,-0.09092414929241219,-0.0865231363899636,0.005380873139179436,0.004496923410512889,-0.015925996899257576,0.055142759133643415,-0.06625893334637595,0.07024186577891162,0.06833727917440151,-0.04491991264998713,0.029743688843914814,-0.016688172304600783,0.09765402380490336,0.1184043034880503,0.004855494391684508
TLN1,0.020799479616152767,-0.009574795859853222,-0.001807112342272641,-0.005331963492795458,-0.05615805654704665,0.0007751321903080467,-0.14132074488808682,-0.24575063561133648,-0.03806930839145435,-0.038019580186063516,-0.12891403116230557,-0.06814458154942372,-0.1789977077183921,0.09174884386420083,-0.008018552985904098,-0.0467029229241423,0.0012449176824056896,-0.05096912048312069,0.17481736478921953,0.00941673419334496,-0.08105474814654905
COL2A1,-0.017654287531591074,0.03863542126228535,,,,0.013200025070672847,-0.023994490519456513,-0.02852423417656351,,,,,-0.024697227458817226,,,,-0.02695770517852749,,0.033657776947487096,0.006213933612293832,
SHH,,,,,-0.014035428493127873,-0.04997039483289727,0.0028651071113583986,0.03204475661320384,-0.03392834302456569,0.01560893490757376,,,0.021990343174789616,0.02238143691943549,,-0.06467046011811214,-0.029179701136685075,,-0.019477441656344883,0.06393938831939537,
PON2,-0.03292742824985916,0.12084501135761272,0.044352672981752266,-0.03787233339974162,0.007858170456098677,0.08996378673133462,0.0055832787424386935,-0.24151081996322307,-0.035929464685008294,-0.016239349683926253,-0.07800681080680505,0.043744032431255256,-0.14992314623852301,-0.004567965406382237,0.13489667976437858,-0.004880401267064018,0.05913251037912389,-4.026779803683535e-05,-0.12561915317172012,0.047005803588126206,0.0890317435205422
ICAM5,,0.10106240958569716,0.12691014920549282,0.0835982529569513,0.033276661525317955,0.014965095582653137,0.11059174098115701,0.08991747299603432,-0.026094700340877606,-0.013905038872626455,0.14255723735607845,0.03721863687815,0.15286215967069167,,,,0.048259853546516115,0.01819773891751041,0.033004275468486236,0.03204194232021052,0.08484288314059037
HPX,-0.020053189363062208,0.041509917843588276,,-0.029652628701493326,0.01000963404027341,-0.04226522062256611,-0.008329086869374858,0.004995295566545595,-0.04287413247852138,-0.02319368248479608,,5.398897954821745e-05,-0.047619740960242414,0.07368961801745785,0.04077914273599578,0.013416940636086325,-0.035421053819483024,,0.0462645870967518,-0.02201682455175511,
SFRP2,,0.0766603290485891,,,0.0021862685289878864,,-0.05864343648426526,-0.03145999809255772,-0.035732785764610905,-0.025081687549745067,-0.10201054299783988,-0.03139472790644403,-0.03849537340984885,-0.005434904847655884,0.022287180066811515,-0.04689623957835515,-0.021234036023909372,-0.026831203848340698,0.16094387323906525,0.06283070519585898,0.09551208689091381
CFC1,,,,,,,0.033079392721107735,,0.09879075063957732,,0.04089066525823255,,,,,,,,,0.002064048812668053,
CD70,,0.009185579577556845,,,0.038951656690934575,,,,-0.016390028398304755,,,0.010877423378867903,,,,,-0.009829736810649983,,0.07884094417418583,-0.018664685701727197,
HP,0.03639639665850012,-0.006182427245795187,,-0.03755487542897891,-0.01755792242307349,-0.08295023066867385,,-0.0707746115815247,-0.05629105464612217,0.00577522404231065,-0.0813156287402579,,-0.013297184602878306,-0.006449975955007089,0.022639262049697458,-0.036896043483192274,-0.000836854534461467,,0.06253167279166624,0.037423941689143536,
CXCL2,-0.003731640403232304,0.03176475132733813,0.022368663553137824,0.04251036971342988,-0.010107437720949729,0.01679064306971369,-0.02555454372037836,-0.08024098474560845,0.04408827255140816,0.005974054948542098,-0.04060892690754816,0.038000479044502995,-0.013664456723557889,-0.042522489915215664,,0.04370971909791907,-0.0454910683833007,0.055827921812282806,0.09218159530748332,-0.02826375086918199,0.007369720840325337
NPPB,,-0.016080996096264705,,0.025223116301700606,-0.004693007266006825,,,,-0.02407586089744865,,,,0.017364537869083322,,,,0.05792205835391622,,-0.039381251300933194,,
CCK,-0.040389954280204816,0.18361953169152623,0.07284293389982195,0.062219425674132245,0.11174149998280856,0.05465986599515787,0.13055768824029382,0.27784662406655586,0.14566330984506382,0.04400949890303451,0.31263166210841425,,0.24674110962501622,-0.01728407758335676,-0.02877104185920547,0.0654641694854894,0.07914991303170107,0.06035579066919359,0.10205989285108744,0.10823999325248591,-0.024519930011806797
SEMA6A,-0.020331803977619033,-0.009051592762853309,-0.031227984490359354,-0.012635478247991157,-0.013929911645793021,0.04069209240708776,-0.08626831865264226,-0.18468080731728195,0.049825329643583625,-0.04166397742364866,-0.08117791941171416,0.07037319254520996,-0.15655218729568823,-0.03282389686647701,-0.032230142958724436,0.020377529301301833,-0.05220471042100277,0.08332371383330844,-0.14572716936051228,0.08047272046059425,0.016092162232438974
IRAK4,-0.028915116869950644,0.034368941240370335,0.02388294572220529,0.10222939138986092,-0.011399212416697349,0.008652152022168753,-0.11598973552984525,-0.1674041777595681,-0.04061542491943752,0.05447195690630806,-0.05754039983736273,0.07633275032567616,-0.04503960234495617,0.005132551318909347,0.013540012722670344,-0.03096050777205141,-0.047245946848159664,-0.03401694729557738,0.033524013180666834,0.0261442464413006,0.2026463407919064
GSTP1,-0.06595296456374736,-0.0008910134395383856,-0.06197512309419923,0.05556106403154898,-0.04437043523074916,0.02771917543257417,-0.18459583783693131,-0.2454850571580783,-0.01396833758878144,-0.0014820905975251332,-0.22828116229176357,-0.03305909020531509,-0.1718583110290742,0.10787413074654643,-0.015220067307359975,-0.005062256849905978,-0.024085533327999075,-0.04936821341667873,-0.05803035506569678,-0.00785414320231458,-0.007389003767868342
VCAM1,0.005592692321131684,-0.03883411595654603,0.012652339396363347,-0.02581062898596454,-0.014105059988951917,-0.0323210503771038,-0.1049399759985644,-0.20903314220542532,0.01603258791959952,-0.03868789602752341,-0.06639704814664159,0.035351601267253306,0.00011310281851337493,0.09244031659528311,0.04303383442796459,0.05025367950009995,-0.014352470764533356,-0.0813871513788957,0.14498126557515825,-0.040796001155225914,0.017459005837057447
NXPH3,-0.04986829151636576,0.005483246539809646,0.031088705386758415,0.04981680888066333,0.04123638943706604,-0.0013368904175129644,-0.01643872495294173,-0.050434743255056674,-0.006759729328667419,-0.024249608723869095,0.030181621363000136,0.02268076182745855,-0.00849991895972641,0.05091918740989995,-0.026330741460563755,-0.04230904795757216,-0.020250938666013938,-0.04427361754720955,-0.057678728350746285,0.052703884675382374,0.007810815158480268
MTMR4,0.020035247254658876,0.03994649739205311,0.0792284934678413,0.025411034385532473,0.030983075740508494,0.030138777279599793,-0.011375931420274767,-0.020296695952863104,-0.014652559828636653,-0.013507838949308359,0.11085113048413774,0.042337998858277395,0.05819501111204178,-0.008623125421056985,0.05203432112760845,-0.048571696045176,-0.028105850583491066,0.010991690287785518,-0.015205005962271194,0.05590191972418571,0.0040421316627874
LAMC2,,0.019970464140488246,,,-0.031371646828254184,,-0.0015654540126965025,,-0.03030882286608302,,,0.08651550189414922,,,,-0.009720098095945696,0.13744280981252596,,0.1096116325104034,-0.007399559683921189,
IL10,0.07746886470072345,-0.029227885599167364,-0.017479998807030613,-0.03094347496959028,0.042197693565185414,-0.029740522299504732,,-0.020415251279928177,-0.023843420201012103,,-0.12758436339063883,0.06121817981685403,-0.027151919978929302,-0.02377493550485472,-0.003530580995893018,-0.026867080986151887,0.01830195144104658,,0.1044615006120735,0.01902919530587633,
SEMA4D,0.09583416895950794,0.019826507917330104,-0.02258761108946501,0.006219339127583846,-0.01608576421370995,0.03761020070643577,0.07345271320358196,0.036637724984243114,0.05344681467206291,0.015526147549041932,-0.14466729017393448,0.03955078465486355,0.03171218057182248,-0.04773394976820248,0.02902500187489896,-0.013353742668015003,0.06153627490191343,-0.016323997136941642,0.07133938923061622,0.04334043844526875,-0.05307481700549653
TRH,-0.017258371764724383,-0.0398437174506158,,0.023016185293983218,0.030516783597813842,-0.01063014114052438,-0.04481890776948575,-0.02978881993024802,-0.05418007824901001,,0.0335638318197549,,-0.033367008863256276,0.007998911016855735,,-0.06156380515673446,-0.061175627730237964,-0.021224008952280722,-0.0038287331073331935,0.10638297161923772,
SEMA6D,-0.042784114006402654,0.0053172044695136275,0.025526454660976458,0.012123520386208841,-0.03320902196508961,0.007586620498701319,-0.13852081718211642,-0.11464018954300717,-0.04842881924942647,-0.023216588293750156,0.02410157907304621,0.002083497036414683,-0.05640239134541226,-0.0015336895152553182,0.13545357654290066,0.06973427005257968,-0.0343770862878555,0.039881854515905826,-0.14847528009222188,0.095956928864616,-0.030282057701919173
CEL,,,,-0.025131524603909345,,-0.038615074076696704,,,,,,,,,-0.03195702835321259,-0.054294641782676775,0.05368935824110459,,0.05939357358653637,0.07557795490743806,
PDCD1LG2,-0.03507078284480964,0.02237929331507771,0.015134685417833152,0.037853974638325835,-0.03319070996561259,0.053563502635560305,-0.012656180970931203,-0.0793861441245104,-0.0473496052017744,-0.002969177514227226,0.02459112010890466,-0.008701346754108226,-0.00846489948752129,-0.016948089755012948,0.058951733714724015,0.003708535574413986,0.02098551384816133,,0.0809688463419635,0.035358237246798145,
SPINT1,0.04692809109603343,-0.05739632938854133,-0.031260655695724025,0.005028339992230155,-0.039111622836301346,0.054469802094538014,-0.08518404552603458,-0.07380682040491766,-0.008746511148018124,0.04021430672561479,-0.022677228551354702,0.027019710552594323,-0.004805433719807636,0.003827940957689529,0.10052363446852365,0.00731450879266819,-0.06498279814713002,,0.09457043295924486,0.0190463743148944,
CTHRC1,0.005916789445999941,0.04901118847868866,-0.018307319521803266,-0.006694754575062855,0.04576370878155459,0.03653797242292802,-0.11668683895110435,-0.12334891667938087,-0.008860684137650001,0.008353325698712012,-0.01830268514652061,0.08526916100505305,-0.06626935172475977,0.031164766992879497,0.02681092626107963,-0.037816261722450645,0.0237774307818923,,0.24190141172801324,0.08669647407957784,0.03178839009982968
PODXL,-0.04820852942024716,0.026401026902185237,-0.02404279598969181,-0.018938524956744716,-0.0755066905079049,0.05138548122514243,-0.12041984044420477,-0.1725837848474837,-0.08058437926578449,0.060685859460435636,0.10831021748395472,0.02356245519478473,0.0004657279453596859,0.07773941368035013,0.034921287246492565,0.026457421055161044,0.0010023960112953388,0.0019577736115688475,0.08182251583266727,0.11376879473835592,-0.012297721401967252
JAM3,0.09141606029658954,0.027117820356863814,0.01825074477739223,0.05034943097256572,-0.04534156560501443,0.00022156175652549682,-0.09641801075941361,-0.20839557708451975,-0.05012887857772592,0.011772949137887099,-0.1874931266915031,0.103777768836946,-0.11886338861510286,0.04818918785810086,-0.02640324938864191,0.004507287304831405,-0.040091637404516024,-0.02531157217232196,0.02327324785692204,0.06365484147862523,0.13392526131479435
TGFB2,0.02871473113120849,-0.019614852242582758,-0.04649859480494513,0.004442912345116313,0.007006920991352949,0.0794907847620661,-0.0024924896832582014,-0.19150613262821561,-0.03347457426047106,-0.009874963771300024,0.0018200627119492358,0.07281451762009103,-0.05424919672321121,0.026644938334007193,-0.06801177743157512,0.005408246566784915,0.03038267539452324,0.027436214156244632,-0.07845775498764147,-0.030430293400338423,0.02587220777908492
