,UKF251,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
SST,0.0049569267207031755,-0.03259639330514522,-0.029169270887540896,0.05967975836544293,,0.04044288023250815,,,0.019254751719208835,-0.0026863426778305044,0.14931232038111852,,0.0044529480294296766
IL34,0.06903671580137365,-0.0017883683028593967,0.048380517979041304,-0.027996306351030745,0.02709655765045473,0.035211331114479945,0.09624856853040197,-0.053363182329405616,0.005173075438637968,0.08663931383465862,0.02179808628219899,0.05974091240059522,0.012445019462606012
DHH,,,,,,,-0.04627881627586481,,0.012742309808263191,0.04987431402834865,-0.028355224260840743,-0.027136794787449032,
XCL2,,,,,-0.019807038243440045,,,,,,,-0.026879861500583798,0.04344900100766438
RSPO1,,,,,,-0.010906653729573779,,,,,,,
TF,0.021874808549072266,-0.025410216603226846,-0.12030051301188997,-0.03322467606028197,-0.03228579650949215,-0.038376875532632145,-0.07672424219596212,-0.0709991165953346,-0.0961821635048054,-0.10232517058488491,-0.10938981614633381,-0.03986887353027454,-0.05456879952916351
IL33,0.05002638628294092,0.011170114684703452,0.07724210704850615,-0.0006634363167201547,-0.021582374543671543,-0.03219881177599056,-0.0465666375368453,0.03896569758830108,-0.045852535365553726,-0.043355312924447185,-0.0687569898123105,0.02032345437100828,-0.054090684430892835
RBP4,0.10246750091659439,0.04078059889600547,-0.033850667510134914,-0.008022145742874687,0.1448585561926481,0.0810552767511633,0.20217075460798248,0.05993465611286498,-0.009797071103446313,-0.033778565898402745,0.07131087407046967,0.006171404683672858,-0.039590341896357205
CCL19,-0.010466534700559816,-0.015866577631650374,,-0.025869008793905465,-0.028724498053658475,,,,,,,0.01757475183461738,0.08942764073807756
CCL20,-0.012779959230238435,,0.0038416261096340318,,0.00932190570211187,0.0199271302629179,,0.062228836087838926,0.17222647773527733,0.11432525042879402,-0.017927705034125056,-0.0005324367900493476,-0.006194160214090595
NAMPT,-0.022342081582712007,0.009682576438572647,0.06241464748413298,0.025013981976536363,-0.04544207525365399,-0.024953749809998357,0.05360921982320746,-0.04613803231683446,0.14646974225091183,0.05333243407928723,0.12044596304803229,-0.10562964674743745,-0.04139685533185595
