,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LRIG1,-0.060290081836963695,0.03114625828721943,0.033394113260759986,0.019297735040384206,0.03521388167369279,0.028875042420427318,0.001515174508896137,0.04213865124762746,0.0728626558367402,0.01051401248095281,0.03623252659513921,0.01151927079938743,0.0003736644680333526,0.013168696075865233,-0.016181851407848873,0.12771930710319573,-0.02317739290485737,0.10555193232278724,0.10919348893179467,0.04401315468790298,0.14370524108156574,-0.0009507689631305572
CPAMD8,0.08908698970737805,,0.007684527096887144,,,0.08200241397946238,-0.01731859392327624,-0.042391782442623156,-0.02001214382546089,0.04541336500036827,-0.02511485117658724,-0.0044788267305676255,,-0.022582967643005856,0.02261061278430346,,-0.007307037322802081,-0.02472792854518141,-0.008184494553294966,,0.033982773921759246,0.01625609736711205
GHRL,0.0225174072005198,,0.06050230104665801,-0.023505256603202077,,-0.05902434040148836,-0.029330313014546007,0.04140895268252526,0.05087833452211258,0.02365171487109603,-0.04331223984724033,0.009602752797556497,,0.0939029072725137,-0.01995058380279107,0.019084143646151363,0.07589000964996549,,0.08456965481259841,0.0347700744520978,0.058396209225287425,-0.018453713245405068
NPY,0.028877393359469174,0.017188628743559798,0.07015199578754558,0.0026993997867247868,0.014473598011682812,0.06540925035660648,-0.019032898730805107,-0.02463305922851344,-0.11971893011005187,0.019713445585204343,0.0311332261846349,-0.07627574345722166,,0.002578058076161171,-0.011970188184376214,-0.020915830861975813,-0.037039116240563046,-0.0002635360050585853,0.007710872513959562,0.06581478255234316,-0.06018618044521773,-0.05766904575412345
MMP2,-0.021368046227341696,0.10698848618814273,0.027153112060362156,-0.01932231582075981,0.008144667571376179,0.029035719379688553,0.13482311434832453,-0.025306280173035673,0.10519819474813254,0.033700470004894456,0.06278282728431081,0.06983846142588632,-0.04880358181649894,0.03581532827283808,0.032987075145847485,0.12367232838808154,0.007775451671797975,0.008540180387756629,0.05037782567747852,0.028112145396728964,-0.012276037908092558,-0.00456089424167168
LHB,,,,,,-0.019272219213244356,,,,,,,,,,,,,,,,
PPY,,,-0.02860360477791713,,,-0.03354731284613911,,,,0.04371513883145397,,,-0.013061503691347929,,,,,-0.011183556133575788,,-0.05243236202237906,-0.04833690007812032,-0.03532947152402162
ALKAL2,0.12006536350311355,-0.027969593056511026,0.034576857761115666,0.006704393702360137,,0.04339573204231451,,-0.043778674572035485,-0.02269044260072477,-0.018086700730840757,0.0018311886705368332,0.02449418304094819,-0.03330058384191052,0.03451023632419494,0.08340940937847229,-0.043435775646040946,-0.021847700619316093,0.01680212862425009,0.025908651125092955,0.040177456736288954,-0.032867063346978455,-0.03890805230256129
CSF1,0.024798213167694733,-0.020460734560328233,-0.010692866392183456,0.047468475644514424,0.024483875630323507,-0.015316374891899492,0.014516641537796278,-0.013095750007656875,0.07018695929590124,0.034645806315654594,0.037863392536171554,0.009326476954450047,0.02045666642216783,0.028280463910290425,0.03844873804791729,-0.0057730508707151355,0.0650108299213352,0.010495970390259669,0.02506897728193466,-0.043109457392489565,0.08099077471007886,0.028296404864929358
SEMA4C,-0.01770897191968923,-0.012472264554260634,0.02401169426150306,0.01981383259022594,-0.01883365319977834,0.019052015620274663,0.009023184255159565,-0.06390061577275374,0.009396553502239249,0.028405019198650735,0.018507504320635134,0.06687796075576023,-0.004096271471332593,0.0318571476219363,0.041138352138758515,0.09184994786618073,0.010900160858143658,0.019626060676414377,0.0535670925448177,-0.05014462212367915,0.05509044823240471,0.06324737151498872
BMP8A,,,,,,,,,,,,,,,,,,,,,0.023385104012225648,
ICAM2,-0.06057283643666375,0.007126124595100359,0.04222442548000101,-0.01441611303840776,0.02645239114200921,-0.010671987435660083,0.08966340650110252,0.1113799685115235,0.0301341494580994,-0.015079125403869758,0.022134425947274095,-0.036850753575840105,0.05899940209619117,0.044468405495486536,0.0026360845400454466,0.22755619530166982,-0.005538627034495025,0.06499292200785714,0.08690362082170405,0.06473653394580572,0.08034911069883152,0.053551536424881224
SYTL3,0.03529117913818109,-0.056350963177882886,0.053617908195286064,0.01624970685298722,-0.018994350273303817,0.005993853212649862,-0.014836881571423214,-0.0033870031213694826,0.048957018711361745,0.012138997616758811,-0.029004488519102506,-0.046650365704021306,-0.04388004355708245,-0.0019455818107638365,0.09025751859340123,-0.07708910240360375,-0.015263814991239208,0.08290730714878501,0.03358474193954554,-0.012782686640636814,0.061872219198233575,0.03813211525147073
IL1A,-0.024807095648984617,-0.010209982398771519,0.037716698826706585,-0.007723367729633913,-0.047855989780834905,-0.00435782918095163,0.002067358749970155,0.03490080570534511,-0.03909826811295598,0.03166620527056558,-3.154586044904461e-05,0.08415128469640377,,-0.009010548492613485,-0.02911886987292431,-0.07253564552678363,-0.0503166808274712,-0.026042391665722135,0.002199785734739201,-0.02734792061299416,0.06825207613831098,-0.020054960654097606
HLA-G,,-0.04782219817650841,-0.0015449732391318157,,,0.008262257178333184,,0.19024680776300754,,,,,,,,-0.03806206081472567,,0.020290542655810782,,0.07124698153821057,,
PGF,0.04569982722071201,0.0021187196711173724,0.058134012943925686,-0.02489959866213058,-0.02003821898487704,0.021790413597247406,0.06759417006438447,-0.02101738695048356,0.03930203016101024,0.06643824468426103,0.06341304797893015,0.034796491471987476,0.03221113058301707,0.010171382421715119,-0.044665241860901934,0.13134065073956053,-0.0038511278600738665,0.03382790876283228,0.050667702792267455,0.0747410229764348,0.035655873745645834,0.05594572901805395
LGALS8,0.014587113097376151,-0.06420743398242294,0.06468913897489974,0.05454567988458109,0.007583210015711359,-0.05891124678382337,0.00919230494703331,-0.04930962783766142,0.04538457091145693,-0.02794632117211626,0.02009021459820233,0.014777958606700347,-0.006065294887118704,-0.010386645260642065,-0.029946686571712733,-0.021140742593368258,-0.0027020180643647384,-0.02200969711563441,0.011824060524013295,0.049195396193958504,0.013990516384225804,-0.00859548190879633
DKK3,0.062203990864588304,0.10034616166876291,0.06457607520305791,-0.035051176852434224,-0.018407450895949577,0.007907277965579095,0.05251655988210743,0.06444504662262282,-0.13080675405653758,0.007778215037643899,-0.0053284255347450645,0.008825092264222482,0.04055588390209102,-0.03113374070150731,0.0029836269918916787,0.15229733243215127,-0.02712774007052588,0.0366166764025643,0.0871300352744441,-0.014568237981812306,0.11682887278649129,0.0023088626522989493
COL16A1,-0.023860814508336915,0.03666092453667749,0.023738876304423884,-0.004589520690247142,0.017222889579185344,-0.010024868676722786,0.03912938975369205,-0.0018909113419068179,0.027490507260031292,-0.028668058408957024,0.048998173140239264,0.04814652347622159,0.04463474961416293,0.034140404828617396,0.029574795137928676,0.045524905962834386,-0.004381548492151564,-0.0034129999686730323,0.04415300470249094,0.007950938755940367,0.1547885923851352,0.07007444200179312
TPH1,0.058654681038069825,0.012020092889314214,-0.02517859512302725,,-0.02450530846160099,0.08490910013994828,-0.01700044500330684,-0.01741953769722978,-0.007566776603772755,0.014579625389827263,,,,0.007824329529110838,,-0.04949597409150869,,-0.047484442468033836,0.0543345105972353,0.08730350040153212,0.0631787739834093,0.10837571372820003
TNC,0.021280172294109757,-0.01669005043517266,-0.05095186819584694,-0.017465146639026218,-0.00028621939912072545,-0.0902352726776085,0.00529007941364036,-0.007256804437990913,0.10406112955887983,0.012353788609441066,0.020430372327126578,0.027792198367200312,-0.08780225395009064,0.07497314852879411,0.0021356786496304872,-0.20741752068115,-0.01309126956691494,-0.006026050897452989,0.05771490058376565,-0.07642002319093988,-0.01863568127356699,-0.08483424477997904
TNFSF9,0.0014855295555788956,-0.033156501976782,-0.01411787612769255,0.02985916793705731,-0.027289777687273007,0.004843758171849208,-0.03231073366904956,0.005697642941322905,-0.02538010367911468,0.07871069967092027,-0.029637938429107648,0.07401375810577168,0.04613750796910797,-0.024965043648632928,,,-0.02492044497990024,-0.03234594266806974,0.06622886257486704,-0.027134124807516275,0.021056899163253002,4.378781522060924e-07
C4A,,,,-0.01465824833672723,,-0.010396419452155189,,,,0.032122139144673004,,-0.030347884684729116,-0.015489286240161375,0.012621372720452469,,-0.04469770273493236,,,-0.05275597170446807,-0.024159458580286005,-0.0621879642603391,
CNTN2,-0.04134678853582154,0.03187055583721788,-0.0022278869586538144,0.05087604034515525,0.013584359977369263,0.018413540809675333,0.005043644842770287,-0.05388770082413128,-0.0006001291452474582,0.012860447367223323,0.025744301831498225,-0.02144142542131616,0.07576331416036504,0.02234828290587235,-0.03746935399143625,-0.030578634679801937,0.06301033761656351,0.07733508507678036,-0.10012892409461524,0.01657430994577074,-0.001915378745572647,0.004538585829259698
F7,,,-0.024563617167567397,,,,,-0.015128918197916492,-0.020012132193733465,,,,-0.014121227267550702,,,,,,,-0.023907318882872054,,-0.01426652458924418
LUM,0.007448912407505371,0.07868230035588436,0.004327360325130197,-0.021611359627967335,-0.03938509295037048,0.0008357950070463079,0.10595772067102419,-0.020135705181674218,0.06536094711864687,0.003536634498460898,-0.01893251352528737,0.06274968501323909,0.013249442891901506,-0.02551259638938791,0.016416739134217893,0.13547481552171922,0.09536904758487702,0.010148207558888574,0.15726571931467404,0.0355187157652797,-0.07956875785777873,-0.044430358753387945
IZUMO1,-0.020399554522166116,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.02228505858018644,0.006037944880649225,,0.04277942305197769,0.017601484885146276,,,,0.021407821524052826,-0.036985772663838665,,,,,,-0.0030879885313560068,-0.052646811562970366,0.04046274498723854,0.10770851496073099,-0.055580430963061034
APOC1,0.01702230062662482,-0.004216497206514031,0.07467068970683295,0.0015453298422501425,-0.01644631941128996,0.0023258891560453978,-0.038821001370554005,-0.004029246448078173,0.1066649069919787,0.03640540901750029,0.0701450775002305,-0.0030451829331626535,0.038399788096554234,0.021772299008031244,0.04797073540947442,0.1365769143700712,0.07845597216205323,0.10553146480975237,0.03454245536313205,-0.0920406689614851,0.17259749318970674,0.12203935919168989
PKM,-0.009098268691069776,-0.017393889331373386,-0.10475715138528427,-0.03429584656252961,0.0012146532308597417,-0.054578397743817675,-0.015960164029907523,0.0018190879381163637,-0.0172864600776009,-0.0006931173111967083,0.003984746227187818,-0.005557089486329542,-0.08157053558523866,0.023358945007047244,-0.053883247752156166,-0.11616462671294735,-0.07495651698821906,-0.08753606366088709,0.07345565881888456,-0.07267083997220604,-0.0872853898060847,-0.08281897240612233
TNF,,0.07316594070009257,0.013407199316945792,-0.032547407115936365,,0.004180139541122314,0.0022566350148663654,0.06791704716737015,-0.029370287175948886,0.06159794590040154,0.09644061572333598,0.12400846038549158,-0.020101766291154004,0.026710030902215777,-0.02979566684886528,-0.01979722522903886,-0.011441189803495106,-0.025676697350108142,,,0.13832914842556804,0.009455551521338377
GNAS,0.015246013816492435,0.1121375840219272,-0.017143035151279608,-0.060832473120675114,-0.0016589278990427666,0.030594477251389904,0.012702876929411215,-0.003093140489878987,-0.1440224888066458,-0.07918046934062513,0.018385361281267356,-0.008115280049521096,-0.03220438684994673,0.05285587387868213,-0.014086875070956859,-0.114223462440397,0.08926609391158002,0.005630095368741295,0.09131847528628333,-0.060017466903691204,0.054637814327114446,-0.03160314388222957
BMP8B,-0.012188230079708706,0.06011045689953958,-0.034083779274694234,0.052396437828453546,-0.012582508436064154,0.022087138008385264,-0.0006274760833711329,-0.012908520814845309,-0.006894485767059385,-0.02748402187060381,-0.009249832711616977,0.021766707789858526,-0.008883313083932129,0.056007161503051725,0.006681225364530907,0.022321921200832137,0.061565912576764886,0.019976518518327373,0.03727183317288717,-0.06595168455748918,0.008797217741518547,-0.013619167087384563
LIPH,,0.020241925359602404,-0.02517858892425399,,-0.01758500362224403,0.013529451043974074,,,,-0.017342024556213382,,,,,,-0.03806208276790119,,-0.02862730854645027,,0.004958585966285572,0.07228750079130025,0.043666116578795405
CCL28,,-0.05962416679529623,0.03718870885424379,,,,,-0.03253428648109055,,0.01694814084516309,-0.02168254361800036,0.03534722236926305,,-0.011669293247171518,,-0.03461649694875135,,,0.05077741591109269,,-0.02400357604848951,0.059656627325605706
PTPN11,0.0214906090594167,0.06038567071640047,-0.0419739364536636,-0.017946633322417756,0.016691452450697475,-0.02534167667632122,0.042033536139817695,-0.0037725114309468777,0.06391641724235876,-0.001382008943639744,-0.07162904868685019,-0.0006543729339382811,0.10626975142145907,0.007943040616913864,-0.00786935374095866,-0.09558803414580092,-0.04135642836058943,-0.016939233854827766,0.014138873677329241,0.014605685030044,0.07604815705829145,-0.08316573893019304
ADAM12,0.07240462241189626,-0.044896657143329306,0.033905181507483256,-0.01745514086281163,-0.004047372043903265,-0.012211726090884781,0.08907988596336464,0.07956157323111232,0.026459631682593583,-0.012866461922560302,-0.008630283226117797,0.07228603346294843,0.04728966690512691,0.05384829161008306,0.0027582234571124917,0.06078461632915337,-0.00837719532191739,0.03991399740677834,0.09967277419641137,-0.03421953850991075,-0.11275273114953895,-0.007389265834632013
EPO,,0.06195537515863446,-0.0134455039471482,,,-0.02950978728186812,-0.018242340342910474,,,-0.018144053546391696,,,-0.012839564734440458,-0.014714572203864129,,,-0.017627057675479906,-0.0297316422880725,,0.011201714159697973,0.03599126869951392,
EDN3,-0.02998201781840469,0.046825180808302405,0.022901361873324876,0.011905653838336746,-0.020743201094721206,0.012578895638750635,0.0009957351869664473,-0.004350166837025554,0.08579979435303045,0.012449898701556307,0.05354192375288544,-0.03274580061768986,,-0.014866404690400365,,,-0.028644911216954103,-0.007118391650141499,0.06488049087521708,0.060452759839087315,0.0016826967347219413,0.11021705872091243
CCL22,,,,-0.01853153912538649,,,,,,-0.0061279987061094625,,,,,,,,-0.011438131259090704,0.019083051737748075,-0.020069972917887313,0.049742861316130864,
CCL2,-0.015994449776869098,-0.08362631565971276,0.005734221007557262,0.03821715729911187,-0.03210798088089975,0.05868185173759696,0.0009809767013752694,0.0554003209564637,-0.0025701723672418354,0.09872752083254438,0.03755455399027144,0.06501727264441039,0.013685815157161621,0.0463882966017632,-0.04075640136842302,-0.08258443979234498,0.053640382907498965,-0.025483681542726764,0.004057608228838233,0.010683097550785739,-0.020273551293403743,-0.030727510147678157
DSCAM,-0.04941251767010476,0.12676602495050696,0.018480102353589642,0.046325612005117846,-0.022418285999485085,-0.042923153622593524,-0.03942247998493798,0.014302932785924843,-0.05081681969755141,-0.010830877695790136,-0.044619461961926336,0.050769955779720474,-0.018889885281694562,0.032139376798958015,-0.050861812699880625,-0.05750810162481519,-0.003534664123763691,0.06830505463365168,-0.05919747446338918,-0.03143153479716481,0.008379989839672848,-0.05498698714908708
GPHA2,,,0.02207477205126364,,,,,,,,,,,,,,,,,,,
ANG,-0.05315024162360172,-0.0002671327555188142,-0.040651919877620124,0.07035840326278198,0.033372807816983936,-0.0518332980553425,0.011082812757044097,-0.024181852435048935,0.05328390199429332,-0.009934912219312883,0.021211469098917687,0.0170475993064323,-0.05047297032631911,0.024270173022163676,-0.025284690105418284,-0.03826766750982397,-0.02408227316743351,0.014094553393418512,0.019978771543790526,-0.016650970457628467,0.04385909894583282,0.038864507757368924
