,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
EFNB3,-0.007584041093629826,0.01964675409232888,-0.023192098298840023,0.06171918593914695,0.05622509103322989,0.01149512965250366,0.013920986413256673,0.07079497471889461,0.09368737568139833,0.04576363374678528,0.0232848634243661,-0.013973097893237413,0.009731926807108863,0.04706855979554108,0.12811794210234537,0.08224411148113346
LTB,0.01578138947033007,,-0.022011427236656153,-0.024436710202115932,0.014712873992751823,-0.03794466668070206,-0.011022915056519691,0.07571661399419186,0.043706306578324756,-0.018597970862604674,0.054637630180635034,-0.021573707744508046,-0.02132693560813184,-0.03676028722665561,0.10428351671306947,0.08773045843406384
ANGPT2,0.07107218707786914,-0.024581455863841067,0.04402690345117161,-0.013584800161850699,-0.10343403007735172,-0.007662107898857823,0.04496944388773353,0.004331007690243368,0.03492836563292535,0.02810259379090036,0.13878047551339903,0.03959924635991217,-0.0008235199682661728,0.040021009447568485,0.12992654155523023,-0.013496003835811352
NRTN,,,,,,,,,,,-0.03235783539963722,,,-0.015336314308335597,,
ADAM17,0.04206454860403399,-0.012897281537302897,-0.05550387406514222,-0.04057731234553591,-0.00811159466006142,-0.024661996616685153,0.02846825056765706,0.02128663068125876,-0.0005248638601866928,-0.016231044266132505,0.009842618781622726,-0.03945839098767992,-0.04051816005994588,0.007739573724417479,0.055019671412244106,-0.03888467376179167
LRPAP1,0.066374362381122,0.007391667440699619,-0.05978594619647594,-0.03915278272172501,-0.046744231362224734,-0.013933832955859189,0.01114888137252352,0.1252338400230128,-0.029736903243515557,-0.08155910533427897,0.014688531168087096,0.0582312910476303,0.01789553986851329,-0.06077676273147227,0.04844499066316429,0.022496148440184677
NID1,0.07818594126694628,0.0437972926929596,0.011454665201686053,-0.009584790093224469,-0.07515614877295843,0.017117817671224986,0.038678117771840256,0.04650500705733441,0.03346840562470675,-0.03824387203843148,0.11528800196211803,0.04063765624342537,-0.02144512159184568,0.0032919341978668317,0.10614334108737436,-0.0026003190076881928
MST1,-0.008852815039147218,0.07208195555018324,0.014514366695902524,-0.04265587537883497,-0.04596398269869073,-0.03927241063193522,0.07789098626659224,0.009470306767620137,-0.04742722375837351,-0.0598610855940616,0.05840209309959305,0.0824842296830275,0.026542782568502978,0.05103280439761083,0.06814126929693418,-0.05134931404474042
IL13,,,,,-0.023591173623739116,,,,0.045934520205963815,,,,,,,
DCN,0.05691043703693448,-0.03343188246384195,0.011337720888636492,-0.01597459982863526,-0.06673034546115877,-0.0028576249005216586,-0.006516124288438563,-0.03479295037480182,0.08784384038365081,-0.0652681342496232,0.06840731170957204,0.10891755745091453,0.01121412776433014,0.021044935575799326,0.06761908872397486,0.029777983232818002
IGFL2,,,,,,0.019305963717419487,,,,,,,-0.01634138934434756,,0.02029765599053244,
COL7A1,0.04366285779521169,0.002716480215745624,-0.07273334126982361,-0.06591179925594565,-0.07494267700018158,-0.011424652374793577,-0.022623765226926742,-0.053408234054602335,-0.05606089134256906,0.10121321487259916,0.042941656346755515,-0.0029359106778875997,0.006168652646110985,-0.021510882154663458,0.06217036126558837,-0.03698259679284438
CALR,0.04050905063371501,-0.005730340751817561,-0.08499032274583977,-0.05768645948740629,-0.09543678328985673,-0.0718017398927615,0.05401819278903434,-0.042693132002697955,-0.05974431081720239,-0.004206028410002951,0.04153787280964235,-0.0323479848069823,-0.027700973750107008,0.01049792868087465,-0.011748493608219144,-0.03999083465929728
PIGA,-0.05213425435518962,-0.06614398814460025,-0.05382582863585666,-0.025644969485737475,-0.002621955896381806,0.012618316445162538,0.03157795879152448,-0.05113406176165797,-0.05595445299927024,-0.005272016157178576,0.04308187091401097,0.014961617222644915,-0.006668546430521844,-0.0013154298216890828,0.10592875874779159,-0.009001495675009907
CD200,0.00180070082636531,0.045168869850027625,0.0782842212230244,0.060575074963302125,0.016886122903334404,0.03194977913079406,0.048975239215453915,0.14448393691414357,0.1673208229966031,-0.04216038404259143,0.01554122291949927,0.0003430891942014025,0.05202632375404195,-0.01665317604206529,0.16517988879036188,0.08145096030138801
GRP,-0.03242723553064552,,,-0.031781605828394455,,-0.005032657093148037,-0.029294715511519295,-0.035968821789424135,0.033154387104043,-0.03897716535022472,,,-0.015405897473781082,-0.016821430070073303,0.04283696519149298,-0.020208624797
CDH1,-0.029237840234906536,,,-0.025901031991038048,-0.05356002664300122,0.020337571009807636,,-0.05974244204279854,-0.02293639507549309,-0.012229655376944659,0.048138957622630034,-0.029458687286044435,-0.043049002810597474,-0.0459819501606635,-0.007987523149846994,-0.006172282173178157
LPL,0.01123148860778507,0.05883997380721745,-0.012333899073828968,0.004444224587699448,-0.10033711074880607,-0.07080820194875788,0.0178433460159994,-0.05329006451918738,-0.027697287776852018,0.07956805995853389,0.007207241920094307,0.03894881071261454,0.03429697236288254,0.07369305765169402,0.016121773850797456,-0.0438758022564988
SEMA5A,0.006738690260583528,-0.045978204538333275,0.012760920391662562,-0.020866610588166,-0.06796357266500754,-0.04988759965789939,0.10716200931374847,-0.005981983544585655,0.008423537725088678,-0.04636132755430685,0.02055889906383616,-0.00640839743935576,0.015209607131883417,-0.022825750410759543,0.07057692442000502,-0.0250268134922946
SEMA7A,0.06208692619498187,-0.03466362174046726,0.018166723540047926,0.05576075474886371,0.07923846872951834,-0.035994084548320725,-0.055169214358121485,0.051194074510579037,0.028202322643366945,0.018272080561973984,0.1051876813679648,0.0020974367962886347,0.0353536929743909,-0.009478060128689538,0.15792985070766805,0.03441041507516211
SEMA4G,0.0577571491843379,0.0006641116277028492,0.06757097699418813,0.04697763685548499,-0.006470910239115395,-0.03786219821615092,-0.022644634457533935,0.11546024616202916,0.05829677694432455,-0.043049207549407956,0.11702654595102631,-0.01832384448747147,0.018904409824443625,-0.02611529015276013,0.000653764965402461,-0.009904026489733151
SEMA3B,-0.03262591895685388,-0.035662705966439,0.0015854436091734155,0.0322726363134415,-0.02097051835004589,-0.004523317767729633,0.005150633008512149,-0.10048723234781883,0.01291044868504142,-0.03414126578840789,-0.10443229235367975,-0.020239965213367274,-0.009802607965340417,0.04953868104294454,-0.0193117818378952,0.033025890580218556
RPH3A,0.04056764680983124,0.03690441873918046,0.020879593946452325,0.003976737830708933,0.06080687549201335,0.0065334588176667275,-0.013585981648535882,0.13108110491910885,0.07406356014049469,0.06378114961629043,0.04597423696791972,-0.01853085201916238,-0.004792230007758635,0.011829489284428873,0.06285058844174256,0.03772474790413647
JAG2,0.020884469751815956,-0.07010322986669358,-0.001687570735105973,0.03462685776055652,-0.022529600404190997,0.0012604439695996532,0.037969421685424457,0.0220251143107608,0.07728003299781565,-0.06387552947430113,0.1643349817623003,0.11529853108149432,0.04356863045930907,0.023763010357076304,0.15369183632868727,0.010303676894004453
CGN,0.00782479322188488,-0.05160798225929708,0.015034320573600246,0.011335543913465685,-0.06191449071017883,0.012416368926676125,0.03362500333617147,-0.03918377970315783,-0.03492706249708065,0.05348562311851763,0.03639419307479921,0.02187216404822856,0.055464923232095675,0.09362568157532167,0.0328097890886503,-0.0385808681466106
GDF15,-0.02732979294143288,0.06468439353712607,0.003402117869272796,-0.04020974854995105,-0.026064629394247422,-0.046562616686561684,,-0.016003144935899848,0.002476635900503449,0.05416385191709923,0.033564841640671035,0.01073974451742999,-0.008650971681478794,-0.05272710966938058,0.06470384410443085,-0.09698882605670388
SEMA4F,-0.003125088917041279,0.007766033102504626,0.04409157150965105,0.048971103087131304,0.029449886087244546,-0.03440871825066133,0.008509746846498262,0.08140348468337312,0.016650076574629507,-0.052131332715458355,-0.0014208195037830748,-0.02968843456294846,0.03708200845919258,0.07642731151360474,0.01101531012272015,-0.014152880828000439
NXPH1,-0.023387880341666428,-0.08896208979086247,0.04131665284383162,-0.05307722021800497,-0.024980862344252744,0.006831811801084366,-0.00564142703225516,0.12177623339332916,0.01994244989830289,0.04643393673206052,-0.009018406323448322,0.01866862389833574,0.054090844926756955,-0.04502895098494285,0.021893251299095633,-0.023990570178544043
ARF1,-0.01845624915070353,-0.03992706916192152,0.01710382186956956,0.024269043769210265,0.08197219029759756,-0.00767543360599914,-0.02147773970796353,0.14696438324778666,0.04692627952968407,0.024780558074652483,0.07705944520303616,0.023527980625741282,0.035642702225084345,-0.044630280286466116,0.04782943912659415,-0.03342726572543856
DSC3,-0.014737469015634726,,,,,,,,,,,,,,0.0032791918047795285,
EBI3,0.05482841906815257,0.04954020562371917,-0.004314634246886857,0.03000259115061515,-0.011953924496003484,-0.024957163827898407,0.01232734082142891,-0.009609782517319268,0.0012107513458097612,-0.01161061179454337,0.08356963542483102,0.0628860836960923,0.036916680942627116,-0.011731615810154954,0.05002944214006314,0.015755879146479426
TIMP1,-0.0029570000199305867,0.06308703024521263,-0.030669134192073993,-0.04194913683777579,-0.05648059914907339,-0.08424583771260788,0.026235666229013386,-0.044515262450694044,-0.03855180594060667,0.0039002387398891884,0.12007171024535282,0.007449368245742928,-0.055517200504081245,0.04686457949840348,0.0455032729868284,-0.08200861450015887
SEMA3C,0.029114488420899077,0.05667444911740763,-0.02249754961008512,0.039607794263270345,0.025644642979147706,0.009982366863083259,-0.037911228660922267,-0.03876243130501237,-0.03724131963675414,-0.03792054283994001,0.013990720295806502,-0.003250930419246674,-0.008290462914442517,0.054570045045742976,0.08095527923390472,0.013999952890722275
GNRH2,,,,,,,,,,,,,,,-0.012929032893427703,
GAS6,0.005665139342319443,-0.03506519217764206,0.016640488703606154,0.026396334071455137,-0.03099955765477922,0.03304664665704661,0.0415659070525358,0.0325905358437388,-0.015849244699165103,0.04125903456851549,0.06461090054118894,-0.03544614471097197,0.021682568470541057,0.00378991502151001,0.027513780526052724,0.04954625246549133
MEPE,-0.0012142112605333906,0.04328178335060264,0.0638934676657543,0.08547417765106573,0.06284304060714198,-0.04921829933856106,0.08786437019296503,0.10368519375604358,0.09597205400092881,-0.02663999672274675,,0.0003149587466773724,-0.005662192249594728,-0.025958409101623066,0.025304671357924927,0.047253199980890066
SERPINE1,0.03818050036734238,0.016605110536791264,-0.024160149289165676,-0.0053393478673705135,0.12974749472077776,-0.13477491605732156,-0.0398247003704385,-0.03093399069986569,-0.07897622316005232,0.05956456675682768,0.04783868797589294,0.004782492121775014,-0.07209747879591563,0.03443089356270974,-0.07484262789126161,-0.11150027698933865
RSPO2,-0.012284819376380346,0.04789794501572297,0.13265108518417493,0.022395122198566444,0.03955647311715917,0.07206698921075454,-0.013589546445467601,0.1498126165685053,0.06508023004293927,,,0.0496799627057117,-0.022117862965913712,-0.023685001132993804,-0.02867216593035872,0.0622376914052165
SHBG,0.05254336475844668,,-0.03516228794721902,-0.026233935540347444,-0.02698632400807513,0.010272170625047327,0.048537085410311306,0.11357675515766982,0.018952775739803515,-0.024874596919086892,0.005584531101143079,0.05984303181819189,-0.0275057689679215,-0.024409162617943143,-0.023038513087118087,0.04525145227146689
LGALS3BP,0.009084894315969037,-0.058998770263637076,0.028139094943053607,-0.0023417288140830574,-0.09786588336527687,-0.04165543280320834,-0.005434148368612442,-0.11127936933808842,-0.04131724976517501,-0.0022017370672342508,0.023659823669208435,0.025543370680319408,0.024164817876478697,-0.059331952896586035,0.024048089688375535,-0.06528223191039371
LAMB1,0.05262266650720004,-0.004714365685578141,-0.014439702050676942,-0.008911805779882553,-0.07793069529027993,0.015910743445691336,0.021196095894712663,-0.000740050451859278,0.019553621986504975,-0.04365641263312423,0.15666873279002633,0.051852315849795584,-0.02654817442535238,0.0647384015524263,0.0794007950850919,-0.02659729536047005
SPTBN2,0.020487270555187065,-0.03197080772691587,-0.002229347616504735,0.024876586257889872,0.10884657707948851,-0.006999266911114191,-0.034534534560105225,0.11702884520577404,0.07667797632054811,-0.03707002589246979,0.0052813429788655854,-0.008300385077193818,0.005588031030895988,0.02615693581361438,0.08825906823765647,0.012437443529709298
COL1A2,0.026278558158819267,-0.03946413231359096,-0.013988163816003122,-0.04489715815881751,-0.06828035211149092,-0.06025752596015145,0.014281922792384754,-0.03961373168078187,0.02227784481496156,0.0020455169237216216,0.11707199159370636,0.04537566746420415,0.0036559959574267364,0.028613829215296954,0.030303505047419448,0.01622309663092084
DEFB1,,,-0.019066807099616973,,,0.002373055772174643,,,,,,,,,-0.013055922889951518,0.07531801620012477
CEACAM16,,,,,,,,,-0.020406864627157927,,,,,,,
SCT,,,,,,0.07001133857057727,,,,,,,,,,
WNT11,-0.021123579265060734,,,,-0.022985213715771925,,-0.007613675590267526,,,,,-0.0026839756284352794,0.017275960901226694,0.05029013309992822,0.03231492458543814,-0.02648622616113614
LGALS1,-0.009803949912366196,0.10031713689759657,-0.0062145232343051825,-0.053324581297590115,0.006198317787211652,-0.034788088560129986,-0.05207213158011844,-0.10257897877455688,0.028418372525552127,0.01590591253125711,0.16350246820427322,-0.012933396827138042,-0.06819257400748184,0.03656558400523088,-0.007885367468499955,-0.08190597511646856
BCAN,0.007957585778325865,-0.10924019614018758,0.03284864526093331,-0.019655486679306066,-0.07401985194225988,0.05211781485179673,-0.024644143718940893,0.07114720999165372,-0.11085121374055117,0.003292055109818386,-0.02250524399895973,0.029179706282993968,0.08090349517675076,-0.04151089425516405,0.05330116844985788,-0.027239550645473225
ANOS1,0.03031276995966157,-0.0023774779419472153,0.04156968380600752,-0.006401672127599717,-0.028075799780968774,0.023446768199262186,-0.01180851307721773,-0.005786893316529816,-0.055806674788337965,0.0183649760588092,0.052793126901472455,0.02242274879638892,0.030136182185136123,-0.03199049479574157,0.051216498751811335,0.04980286605956251
EDA,-0.015464497116668549,0.07029306471054844,0.06775473572711596,-0.011846482836162697,-0.027482577842262716,0.0025321397602416267,0.054414255388366924,-0.04042227073462516,-0.02455774855882612,0.04894987319402791,0.028245449556005404,0.061999156475825615,-0.025400132610772345,0.011322525854132817,0.041391739538297535,0.14310638093994846
FGF22,-0.021990575336951153,,-0.027663721098209644,0.0015863657446329733,0.05611679209595625,,0.01860965684740377,0.12838617169250696,0.002681068098827608,,0.035094742063159906,0.07583162430510385,-0.015565400950588216,-0.010790202606859,0.01405567086164124,0.05207078756327367
SHANK1,0.02769158470826326,,,-0.020765767259874536,-0.02004578944673059,0.02253167696810532,0.04650972573956117,-0.01210383454459233,-0.01572573605140351,,0.04799639809510817,-0.030205137107360606,-0.019807027109059436,-0.016133585881298818,-0.029872057084775066,0.10076907476387706
NPVF,,,,,,,,,,,,-0.01907311261120764,-0.014069847616237127,,,
RAET1G,,,,,,,,,,,,,,,0.043909383441092145,0.06263951716688777
TGFB1,0.09324998179862992,0.03852349162204935,-0.03582594073639001,,-0.04564821594511805,0.03870962360056267,-0.00776656778500874,-0.01954229585435437,-0.036586231381981985,0.026157729435665494,0.12163418939406428,0.017014715323376957,0.026598522465251843,-0.007748036117221543,0.06193323066432949,0.023788843481995534
