,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk,ZH916inf
CNTF,,,,-0.019735594310239142,-0.020270216844755728,,-0.028753758734440006,-0.010146532071217358,-0.011747293152435077,0.020530707463024024,,-0.017702368558045592,,,,,,,,-0.03417878494791761
BST1,-0.024773854849178087,0.013891979032417026,0.010107506009728692,0.08521109952059583,-0.007659642998044286,-0.0326930169487034,-0.015645621941319413,0.0089871362254595,-0.02206543150525868,-0.03821222228184865,0.024296138181639174,-0.009170482608423798,0.04434353695424807,0.004388868450770694,-0.007679298208556999,-0.01732304506379089,0.06769518684266733,0.0468945008082617,0.03546281755233413,0.1286718369086156
AGTRAP,0.09301950360792093,0.02873892459492277,0.041389084695306,-0.07755424044630257,0.018404892607953666,0.013489171915603445,-0.000707468971006202,0.008537277697592414,0.007229294346695452,0.09211740747212678,0.048929423514972974,0.06197901497800757,0.05861915021508014,0.09701891528278027,-0.0386197003605414,0.0024007826906469187,0.010796662228536095,0.032897889071210745,-0.02979060857795217,0.15453833043395154
LAMC1,-0.037504251590182856,0.018830354117605353,0.01267107363354461,0.012700431448583885,-0.01320037126033153,0.06358552550198748,-0.026955918381558266,0.01129440658376522,-0.020892243373613797,0.016725899526458612,0.04168926050574545,0.0666721305772073,0.03300263232409988,-0.1101876959218829,0.1049426028931503,-0.024279278585728464,-0.05653801391953131,0.15651311834799958,0.024214621241063685,0.1201550530383908
COL6A3,-0.08063440692856966,0.04181079163807643,-0.03138595914884756,0.03502900420564491,-0.03312740900588209,-0.015847822957618555,0.02615689538807208,-0.021036965329784777,0.08649962284420373,-0.010163979918869626,-0.0899253252322006,0.07791564963779479,0.09829931730179106,0.05515563291376898,-0.010782039160454107,-0.03371588607309194,-0.030949875446443193,0.09637235957954686,0.09741619119904048,0.023967416941438047
FN1,0.10845826905899242,0.00783460170804236,0.023900159537081085,0.06900904999348542,-0.04242068658865469,0.000990860294725589,-0.042272447424433375,-0.0007574108242588369,-0.030292789038810074,-0.030249068604896106,-0.08961511674990795,0.11559782228374393,0.06835771179952622,-0.17052069505091655,0.0488191396277077,-0.03187969452249678,-0.06288099280641038,0.128807726191953,0.08673099366229489,0.11590197454586858
MIF,0.027033698840096657,0.005960716403080637,-0.024064946108925962,-0.03759133617250202,-0.00462389659136674,0.038457927717976854,-0.029690883304893542,-0.023907412815064217,0.02222692677005137,0.023231184194166588,-0.08127736206165907,-0.013447861324930312,0.02437296883045659,0.00791388354565649,-0.0036308806342677264,-0.024857092926715812,-0.0710069383930248,-0.0521997640616479,0.01852417428738184,0.1161404562056419
JAG1,0.02241718687559241,0.039315514520222486,0.01881089468352058,0.014013329501928786,0.05706159933862244,-0.024780617007268864,-0.05604951824567228,0.004374092682433391,-0.02462629936417807,-0.005994639437539053,0.05423835314809828,0.05378388730019408,-0.06666310997971257,0.0036215443305046727,0.07403406644211102,0.024851263999091565,-0.03831637091016688,0.08938128707413248,0.0793769102081527,-0.0043051094375896925
NID2,0.02386808326982616,-0.012303356561085901,0.006184449364056805,-0.004050886176364558,-0.011406474235499854,0.059173037070401766,-0.04253563390015126,-0.026708510264284942,-0.009787131160365076,0.053916737930739665,0.05261974470814009,0.08369269569729139,0.022773607187661957,-0.05570180685260098,0.0025581797144774644,0.00013324648059837257,-0.010982775352292978,0.12389819431778376,0.05859530705007812,-0.04496743843359661
EFNB1,0.013555887577505818,0.035808139324983425,-0.04525404843559922,0.06489279219336716,0.013430111307650275,0.03601446788820342,-0.013971341034849063,-0.010702361542300897,-0.005767196040988517,0.0027155501744422932,0.012484049176505635,0.0694591303967526,0.044296498276162395,-0.08882459015150519,0.04846927292296508,0.016594935363301443,0.04397281838303673,0.09019188680637896,0.03214409466865328,0.07609908736500942
COL4A2,0.022853899829578056,0.020265770497254646,0.047873824411725045,0.08748326116791004,0.018811910798423332,0.028003162519293537,-0.01680159361121682,-0.02182973588298076,-0.0030526434720807624,0.0012186440009792827,0.07701301922800262,0.07352611579770368,0.038041219619893714,-0.1318208798287799,-0.01186063462584207,0.007540857359988515,-0.009566671158261465,0.14348258301446384,0.06539358405756204,0.10569251971882891
SPP1,-0.0012547531801794375,0.057522662292569735,0.034843647837248824,-0.04432410223831955,-0.015337406536681975,0.024162158782956942,-0.06104788577450608,0.027189740227507274,-0.03495051166476653,-0.010194054454594747,-0.06919333772583253,0.05188790592567247,0.07305469096605019,-0.0032527483705668313,-0.05016223448577654,-0.022888746693390284,-0.16767594632512278,-0.0447725868206251,0.06605099056080829,0.1447128472684887
PODXL2,-0.05831012399542898,-0.02035813607989361,0.024771862014405552,-0.0017933458326745613,-0.020972506410688457,0.05168271685957199,-0.02780241920510979,-0.035706573716496645,0.031850186582776246,-0.019114744209952066,-0.01425709580291409,-0.05974021666166058,-0.11564835673500923,0.010348540013421004,-0.03012879359856615,0.05902392529929991,0.04167542510616292,0.07207265604747491,0.010289750262411444,0.05867828646210397
IFNE,,,,,,,,,-0.013124742058024962,,,,,,,,,,,
FGF9,-0.026995371703072046,-0.01348243264913619,-0.005613322398780771,-0.001414717234396906,0.06345963336195737,0.003573554058313588,0.001765176597428967,-0.011204426732465307,0.022317608112706673,0.007985323990681253,,0.03995685579356807,,,,-0.05698608484876039,0.00754379443413036,-0.005706055181947558,-0.014243821980423935,-0.033721115899332015
ITIH2,-0.01875234617432942,0.04002853239633254,,-0.026367515872357892,0.05217831842032553,-0.032289708018924355,0.07161631521779782,,0.03231527199855016,0.024930416146939867,,0.003007177989300777,,-0.007973727750832351,-0.0511649994025591,0.010028410824053622,-0.027841357063535434,0.05892183367865836,0.11745378424618912,
ADAM10,-0.013386933333015756,0.02259534473847927,0.026913017216992463,0.028475293546329685,0.04038848832482206,0.027182408352593904,0.0020310899223071085,-0.026267555592246326,0.006669604426935044,0.011120902276006707,0.037131462693181884,-0.016912334275652086,-0.06135727925707988,-0.005635315678515111,-0.03755807230414459,-0.006839219967267405,-0.010504501439998704,0.05114740703269305,-0.003316407599344856,-0.008224933081912496
CFH,-0.029903075116001723,0.007239641039486857,0.007195100530681624,0.09123312759718062,0.047267850925268085,0.009432807279776863,0.012890711711394956,0.004986052201549139,-0.02932143577179326,0.03847624724464598,0.018882044514143857,-0.018285851398445654,0.09032599559084242,0.1094689168211367,0.09242588745311558,0.061987997561913796,0.05409699448391441,0.07755433214902623,0.0826985586359068,-0.02438099210845294
COL4A5,0.07698044865233111,-0.01400287669621063,0.07292484499110084,0.007224303782295687,0.020978767640143836,-0.02462091976169954,-0.011444358947585678,-0.023671533294411354,0.005839524439155236,-0.002661424338912321,0.00576316891029531,0.0052796459300223746,-0.060513282196492574,-0.05612008966238306,0.08247126310071182,0.04015354675768534,0.0548350745607396,0.04161646261727022,0.03180846444654879,0.011307444932093897
LTBP3,0.0776918349360242,0.023092554482008802,0.01386650355187041,-0.015185272649492987,-0.014253241141138394,-0.03527714915119962,0.01613040942433759,0.01258464741949036,0.026956079366174234,0.03969809116847499,0.05313633545432919,-0.04508225338406631,-0.03697137584781183,-0.08022747396600673,-0.018290530793063836,-0.0014455697590103702,-0.022681371674033352,-0.08118465857560925,0.0031693593170677332,-0.031451868484785026
GNB3,0.0526417883853429,0.00013712290130035381,0.02580461782275038,0.039112856245022996,-0.04390177773882187,0.07109126052935164,0.01291436733180738,-0.010557926211105626,0.016224876991789622,-0.06383263966939343,-0.03789846994267517,0.0694294649572965,-0.08082710703122166,0.12007822449033045,0.10519855828568025,-0.057395974744433795,0.029637202799405307,0.001660784546473687,-0.023381832424852686,
COL6A2,0.06180549672311965,0.04810350018707685,-0.0434849782371921,0.03350363792604428,0.05741149444156822,-0.006079102454975804,-0.010742381835522417,-0.02421042292339754,-0.013144775892477575,0.022712403092080963,-0.09409719917345076,0.056166317840909294,0.06566271646528501,0.0036946727181983176,0.015148028972772197,-0.02676378992684091,-0.0813137213575935,0.12575355297442722,0.11260715335724192,0.07318589345546687
PLG,,,,,,,,,,,,0.0013114476611728481,,,,,,,,
GDF9,0.12157678761408158,0.029690745138159533,0.009685763909124706,0.0273460622391339,-0.008320655447550273,-0.013860201794667853,-0.026721142379018254,9.031864668872419e-05,-0.018006264632174522,,-0.022050968568044088,-0.0351046142815703,-0.02168944636848386,0.05793749427896466,-0.0055866675412446455,-0.008493659015383214,0.010135317747311775,0.0011987236505211995,-0.041958541355385466,-0.03994381655544132
NCAM1,0.038851136547896944,-0.020281540164149053,0.02855626364822729,0.07067194451496986,-0.004021870868057981,0.04092967479605194,-0.04581180482199604,-0.022864775591756977,0.004440950553116656,-0.13862826251842872,0.05872321746908485,0.022338324673502056,0.01383207540234504,0.12453944585889423,-0.10635150086824025,0.035920842444145056,-0.003862531713609674,-0.06122832182305765,-0.08049742222911425,0.06809429859307095
APOC2,-0.023111485724893112,-0.0372623213189315,-0.02159961234609214,0.018782613941341692,-0.0005608148942542923,-0.00286795737474248,0.06162374123860223,0.0025340695737855364,-0.03804675100810446,-0.00945922165180549,-0.01801231674121584,0.03810606392577491,0.028057781810513983,0.07595593061499623,0.0798665461762797,-0.0458744822529,-0.01746450867390269,0.03054735030546569,-0.011994629452952677,0.05851654163106242
BST2,0.07991167566181695,-0.03135425942106754,0.0036397441356128485,0.008942370240303242,-0.05113619540368847,0.05375076323735128,-0.03643974143431514,0.06034100992906971,0.0020936646222966264,0.0194295566826697,0.08731793329323509,-0.016552458225816025,-0.05723934747775709,0.0271902907417375,0.021060267842588687,0.015004042028165496,0.030364626867016357,-0.03758511900309315,0.10558786682091598,0.10398440752397005
COL5A1,-0.005766959997297705,0.03610781801528215,0.008883374329722584,0.0326651482021078,0.0013155247664888756,0.03259519601366709,-0.015816645773266164,-0.05404847150188496,-0.021689027144590915,0.019447718282245965,-0.08698949223432192,0.025161517585671166,0.08101946464216613,-0.03977682026590686,0.01594072619973568,-0.02250984538490468,-0.08159918309702861,0.10774132979723433,0.09739743155055977,0.06506045023744496
CALM3,0.01702003906824787,0.016015809933942932,-0.007495924608202375,0.06347387502656854,0.015723973217009253,-0.019810261754154082,0.030549822947188346,0.01045191001611775,0.03424405347486965,0.008950950586998194,0.06176453082835543,0.04879512380994281,-0.019923407581298198,-0.053627463218560587,-0.07959381740891296,0.08511889201511096,0.13161550011299367,0.0142458884418366,-0.11293991442920004,-0.03457263812168022
THBS2,0.03776205854550064,-0.001502301098221169,0.03429024008763093,-0.025057387643550862,-0.002898014773906372,0.05486417953903483,-0.03960476109739046,-0.021566421514424044,-0.04382792358581887,-0.017050028297504946,-0.08143684004653189,-0.03478043973397711,0.004699264354516517,-0.016967006446732675,-0.013220892633466876,0.04384330468866445,0.019858855897910806,0.014115174092891711,0.04080247800761363,-0.0009792228526949347
SERPINE2,-0.058707947575839296,0.06132801318082072,0.008002797753033735,0.004398815306594959,-0.0649899835319827,-0.038488846994572334,-0.004189484258431452,-0.016868846708625672,0.04471506361475154,0.008355930983585573,-0.0058920474383810624,0.012382662448963515,0.004309442576032773,0.05032666657229155,0.03090080386516185,-0.04875623043009944,-0.08438160440975004,0.01864031128353508,-0.10037582308217191,-0.05587473846322558
EFNB2,0.008804402607704112,-0.048280901089735755,0.06015626531541161,0.015141658649283815,-0.0020241021978523394,0.05788308892314639,0.006110949262934773,-0.04030931636121297,-0.0018999154297818957,0.015034417716689409,0.010359796699189645,-0.024302314227667363,0.02728751838113967,0.01692302542611432,-0.030672768631026796,0.0817256184021596,-0.002087623844722225,0.030126498746239416,0.06715001556368533,-0.060228589678158334
PROK1,,0.015800239989316824,-0.0015873832263273943,-0.015138634392291671,0.010298918274198439,-0.016734747737859542,,0.0185560397888094,,,,,,,,0.05952816006906206,-0.01887306804551382,,-0.030269647784914887,
LACRT,,,,,,,,,-0.016622300656950636,,,,,,,,,,,
MMP9,-0.024802052930798422,-0.004332313956324701,-0.020312811303235673,0.03212654048113792,-0.010213711665282382,0.05942942159737286,-0.027614993107158724,-0.0003216179701139263,,0.0860989924905197,0.08770860616244161,0.1240804458255592,0.05847286943880407,-0.045137720047609374,0.04098800401773705,-0.023331738546842996,-0.019618051113672617,0.15664790319468316,-0.013351204197435275,
DMP1,,-0.021605286490438066,,,,,,,,,,,-0.03699002049332743,,,,,,-0.025680791298489263,
NPPA,-0.030919913073165165,-0.025907137018714485,0.02705942151974727,0.04785503727521838,0.068774983210572,0.013232487814625018,0.02387060562983737,0.09120416898103365,-0.009697693038211774,-0.028163734943162974,,0.05678111537608614,0.034567625245715126,0.022008940357150928,-0.008898891447586498,0.06994648594069386,0.07677212920761003,0.09872965166227635,0.016245896570289083,
APOB,,,0.045562937603763815,,-0.029265964588272634,,0.11794159152817126,0.021316083845118194,-0.012265110360975726,,,,,,-0.03281264890215395,,,0.0013114245967996692,-0.030269647309650007,
C4B,-0.027238076974654985,,0.04715411468564926,-0.015190864062856163,,,,-0.013329773215363164,,,0.07430387522049273,-0.026449455598642594,0.05139510687883278,,,,,0.0466818744743128,,
NTNG2,0.08527719618140481,0.05035711521975941,0.0453153971003956,0.009924239875960033,0.01792761245538645,0.05466163224720431,-0.04765728727772948,-0.045755584095979594,-0.012292020385161495,-0.05829095894861615,0.031675929320096455,0.02494341874831959,-0.02974513508377653,-0.050859281213823423,0.006606301436731055,-0.042197332070232574,0.04252520552614924,0.054568054889388026,-0.02530398290402127,-0.04548273149592476
LAMA1,-0.0391233316924042,0.012795959604601214,0.037344996949305015,0.01781991783278509,0.002076084258882568,0.02094411936816424,-0.032277916747970266,-0.024541101391810025,-0.035983179229489556,-0.02714924492334463,-0.025937079014843534,-0.005588068180902247,-0.054111848943985776,0.0372566881169558,0.06516839661150357,-0.0002741166044506857,0.04357355370792235,0.10891563179438626,0.06029862444460005,0.0003686729462989811
UCN,-0.049300469764628777,0.02734270901049568,-0.02708851321746909,0.021858764232413275,-0.0004132150562199148,-0.015831110179114607,0.0038791272107580378,0.0644029067263002,-0.017372713559363463,0.003027794611601819,0.01614059036420076,0.03680641523378083,0.010136158780208866,0.043063064480453855,0.010795833721806826,0.03466557483185655,-0.00872253299915533,0.027704007167786277,-0.04091140204503473,0.02278248909316964
ARTN,-0.031151974554216262,0.020954085783559947,,0.0037542773457989523,-0.024044053904159132,-0.010554601648919653,-0.009970884897061232,-0.016943222934132033,,-0.007465002714036925,-0.030865468099770418,-0.017702369789178,,-0.024543933778605198,0.04555265720051741,0.03887776584445632,0.024786039165357432,-0.009546679727459192,0.10560708499207637,
PDGFD,0.051323026223661875,0.0035926035637895443,-0.026118841202550338,-0.08477378751438146,0.03298824634179972,-0.05249158361980621,0.020730238075776293,-0.011530693242976245,-0.018271791674783582,-0.03432390596447747,0.08524628797834483,-0.0487224776488717,0.0026508658481188604,-0.04518853509739852,0.08185192061006638,0.06771744128294283,0.08266152708446192,0.12155453225604819,0.06912113438625489,-0.058528793759771644
