,MGH258,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HP,-0.016001454837996296,-0.03003627869990183,0.04085060786127865,0.04844155743358202,0.019554393869870818,-0.019369606373751763,0.025772707714724136,0.010560245072659902,0.0016797748062630789,-0.05817643527256305,0.047478438894481036,0.02474802815344377,-0.032584145719505075,-0.004629316534447405,-0.016708699241679597,-0.09198722789767504
CXCL2,-0.04580481965276456,0.03981178343611282,0.025374001487960155,-0.022567578107760347,0.0004705905140669154,0.023099165225096082,-0.011286862380700103,-0.02392653927503964,0.04013538276044304,0.029958829437415086,0.043562753148082424,0.045033193453526674,0.0352091010219855,0.07011250267714061,-0.027595990015815433,0.021233161688568515
NPPB,,,0.06563621278558293,0.06753270602307018,0.0001882849444689122,,-0.011903232090822306,,0.08267909350565521,,,0.019858020397918306,,-0.018564345840017957,0.041329876856631045,
CCK,-0.008020988840279056,-0.04885688455282523,0.0051483414839895315,-0.01642966122737689,-0.061293651762605095,-0.048712672600055386,0.03160541926335445,-0.01799423336869731,-0.04532267399891413,-0.03749336480860004,,0.07542728412488298,-0.027180772580510444,0.016201255914881762,0.07796150237781921,-0.15615875500267687
SEMA6A,-0.03986107832082308,0.05968414829564611,-0.02868535885069078,-0.0009822350420108019,-0.014825759236251844,0.05982114163581022,-0.028139021880481962,-0.013508530306303697,0.041849536137072055,0.003452345012547381,0.03457514646427082,0.027170553214894685,0.013259529079368577,0.05397265353290843,0.019670010374660398,0.08571140054901721
IRAK4,0.01242661110521297,0.0009482361459113549,0.09988930770279034,-0.05872597586724409,0.04386214003681432,0.021589522044763602,0.018607357734567398,-0.05481667260206228,0.03833456643029207,0.02511796912346031,-0.025594939232399035,0.02058588541366247,-0.059110165589055935,0.0345127024471515,0.05715105195763244,0.059179198708771655
GSTP1,-0.02993772875488417,0.03523206711684508,0.024240487680138388,0.02776114052617519,-0.025098133362792145,0.04855053738490265,-0.01998351750944198,0.015332903711511926,0.024557250196105537,-0.03648800220684453,0.065182654707011,0.0447276271434215,-0.05858951245903283,0.03546825078761926,0.08293582750555686,0.10275205413894106
VCAM1,0.007086802752362821,-0.009570818479255488,0.023430236372430375,-0.04129503128697224,-0.020160181523978294,0.08951426392512586,-0.029864762251213144,0.03132781366973944,0.010363224240266073,-0.0036316769272083257,0.09251365335870386,0.03260447237631676,0.009115451860136788,-0.00633860871146158,0.06495208527229239,0.043999171603594324
NXPH3,0.005627466532869028,0.006263647075505346,-0.011750597690477153,-0.010749761118493796,-0.00826462353908114,0.0822084112639887,0.012947198011991777,-0.015415270564743839,0.017549869094324787,0.01884104338482775,-0.034746460974555325,0.04018554976659535,-0.05958954210288914,-0.02047420224630933,0.09485588859989479,0.06563035576234896
MTMR4,-0.051004717412536434,0.029860300441780157,0.024024442332879477,0.007719571569669521,0.040201690560000024,0.06509003968989163,-0.01914495845672029,0.002127829949399718,-0.009152570664380421,-0.01720880829996509,-0.05810934284922304,0.03244702083262139,-0.024647400821062142,0.019417771003556038,0.02673735564275328,0.02586748411041474
LAMC2,,0.089553052640828,-0.032610675748535795,,-0.011573555366881903,,-0.014984841227955419,,,,,-0.02357982765970293,-0.024598099503469282,-0.012056438390618283,-0.008369572943174784,0.03800971287325192
IL10,-0.04703381596133514,0.024194521825040692,-0.0361113196251673,0.053342372252107424,0.031042271682602908,0.04791191243749486,0.0057890602553057075,,0.03981523491507287,0.1394052368723368,0.011270690724929719,-0.02476478242655785,-0.023727229243680772,-0.004601830383661438,0.0660473873229144,0.1597586792461873
SEMA4D,-0.03751380373845029,0.0012622897373086328,0.025365917860865617,0.015924014759676017,-0.024648257952824413,-0.0619400573154891,0.044824914484679936,0.025018779819030074,0.06479762320173535,-0.012725945043130212,0.010524769602251587,0.01484909149949332,0.017646602830195438,0.04272306171889479,0.08596464922271738,-0.024353195264712232
TRH,0.022398819654509072,-0.021653988458128236,0.0021491557435627125,-0.019584112577935287,0.18171639424542346,-0.015218723617953622,-0.0015962298569652388,,0.018442952543160303,0.029279896566865086,0.06944623419129486,0.02297246880152471,-0.014958099227866749,0.03775302795467669,-0.015500228831091227,-0.028416238440966003
SEMA6D,-0.0034203653042214166,0.07165483130388577,-0.004989802722988777,-0.08119355472962465,-0.013052157769087806,-0.039361144118317974,-0.03399131521028739,0.015104980441545757,0.006151526207264952,0.00744619321310799,0.07190885129119916,0.012896832493639689,-0.005939907511864639,0.02093725651769747,0.13487702408887406,0.04723317719829019
CEL,,,,0.07480722654980732,,,,,,,-0.030459515812624655,-7.612318915659312e-05,-0.026373834476994384,0.047722853021727074,0.04752939667487666,0.08171847437070691
PDCD1LG2,0.0018974890586872352,-0.036920520243118926,0.020342510826428555,-0.00636890083581069,-0.012965435447353577,0.04186452557686108,0.06300263845790392,0.019113682808591968,-0.021491657101224648,-0.02287473519785779,-0.036289764182491746,0.028097298187499904,-0.006718274660223046,0.01882995161573221,0.11939247831239856,-0.028103078425887922
SPINT1,-0.012287324602993446,0.09199330218769328,-0.0016513083012284996,-0.02580397602214764,-0.048102981255664125,0.21311480487373394,-0.01516504614867793,-0.028135337588111372,0.053253678184597086,0.024877710685395876,0.004313289765594315,0.07956962234913831,0.017881575540316483,-0.04688274915313289,0.07227655717666856,-0.005526337172914073
CTHRC1,-0.0622915432082545,-0.013087054720922286,-0.0558901510765067,-0.023009882532789717,0.05962945786680133,0.06836218439550559,0.06249512922215196,0.01726627871046096,0.07505176696240633,0.09339704973396483,0.03612467451353933,0.0729145481510254,-0.03941514438467028,-0.013134137145250288,-0.03721416400224771,0.03327978091911131
PODXL,-0.021330780256215362,0.00012420725391906003,0.007785498061419534,-0.026530347439807287,-0.019576891443699916,0.04673224701829118,-0.0196010834969625,0.010654591787826292,0.008168679077608735,0.10689075930230557,-0.07509398101018436,0.08427895327084188,-0.010770155109918921,0.04989110296313352,-0.05833698332577987,0.045810468127727995
JAM3,-0.029855123959527802,-0.0007360745503846917,0.004479064913291838,0.03289031495767672,-0.004286094866637645,0.02866883990202916,-0.016132404162195132,-0.013509840801576158,0.03763069444928727,-0.034176655876492074,0.04921622576205413,0.02067770039195851,0.014016245718311454,-0.022636317606167217,0.0004456638791721674,0.04510803680276838
TGFB2,0.019429404191257237,0.003619462614583469,0.0019089302523966757,-0.027448792439865834,0.046262276766230494,0.08295203853762935,-0.0074075311226038465,0.030989454588104877,-0.01735020294969405,0.048466175756188175,0.03760045201658709,0.07501412545045069,0.010766166046264595,0.05724143453609868,0.04121411691920723,0.05063848681500766
COL18A1,-0.013144984862237188,0.059332428045576466,-0.03121205667796544,-0.07437765102385978,-0.020209531953733435,0.044279280227298025,0.00044584777528870414,-0.03155363126438884,0.03965356178133646,0.05335374834937667,0.035682512167788616,-0.00035363183804467015,0.007995958665578602,-0.017306895986132734,-0.10909191469742623,-0.05917540649251535
NODAL,0.013341988325284099,,-0.016887207030042397,,-0.05122311256888516,-0.00515551976657982,,,0.016440339297340897,-0.0011521817022834338,0.04741308647418189,-0.022178536563569363,-0.03700343772610003,-0.013787441549263623,3.407763797877461e-05,-0.06680937434242291
INHBB,-0.03535184095916812,0.01511786374686784,0.04936468954491788,0.041225769977230806,0.019317447414724707,0.033318228527265306,-0.018437849813105808,-0.03725631478904009,0.010651935963314513,0.06975339946985275,0.0025033434584559974,0.00449590632356601,0.009904156714102044,-0.019989128824319427,0.11205921321263887,0.09212947455483741
LCN1,,,-0.03261068308607062,,,-0.018040197435273513,,,,0.04254574785820384,,-0.02094482256508696,,,-0.030025769152384935,-0.004957225912914953
ARF4,-0.026213309287808947,-0.008983560596476117,0.026414972790420602,0.08798620370573856,0.012991715740385516,0.0032614525864708586,-0.007310690122667434,0.026651684513024857,0.005632687187645414,0.0008775023235389541,0.08378310861711379,0.061218186236107905,-0.03378666700236361,0.020073789732069323,-0.012339345198343576,-0.01052505626629628
CXCL14,0.039167799487064885,0.006586992206445841,-0.06156427426303382,0.010149549094191532,0.021477650351102526,-0.0660644910720979,-0.034104045916359814,-0.03388851307348898,-0.017323871500519495,0.1129610603377282,0.09287471140325947,-0.019343783358243848,-0.0006783621781206013,0.005327004153642801,0.07301816964823862,0.050464146051025185
LIF,-0.03843491166625074,-0.003567986760912562,-0.008276257593614215,0.0730706193515656,-0.017192872319905968,0.004213680608592632,0.00956470239616468,0.0499000133098522,0.007582799056003296,0.04272053739561419,-0.06831673045838749,0.029365444823094625,-0.0007578213714999083,-0.07972045864253959,0.009614845143180702,0.09360165923359053
IL17B,,-0.03584112418474185,,-0.019584112577935287,,-0.016429961676580642,,,,-0.01816355384653577,0.007830499276371498,-0.008417725380136758,,-0.017152858444258737,-0.05071772537432104,0.025387646352005855
MMP1,,,-0.004312289447510268,0.07432092575044665,,,,,,0.11842302297473352,0.11792883333624399,-0.034522321678236045,,-0.012420917102852147,-0.038602577564362896,0.02381734542988439
MATN1,,-0.04979022807179715,-0.04281687554533688,-0.014789889678534413,,-0.018913920548414426,-0.012052727351940469,,0.16501202532176912,,,0.12035512023823032,-0.024882166386912992,0.0036120225996491336,-0.013573395761040734,0.015110129124673185
ADAM28,-0.03978132568898208,0.008082635245687605,0.030111323884629806,0.026906038326994623,-0.006738099658196278,0.021725118217974727,0.03225057733978999,0.001901669956821031,-0.03322003347420468,-0.0006643704570548043,0.04099448805004864,0.01678612442859576,-0.019786346938379606,-0.061933901485369716,0.019772773778499644,0.05174479686904893
TCN2,0.004130641867312443,0.04258200674016784,-0.03389894905430669,0.04213529118471298,0.03179807670523145,0.11423026037319356,0.017226527739423486,0.01946577793032534,0.009132582529674912,0.031934144524551906,-0.0002035189551969622,0.020951285978668664,-0.005974066011638488,-0.028428155318664165,0.008382649960358958,0.11215418425100493
THPO,,,-0.05579216168229486,,0.015773416068922075,-0.013450067661750635,0.04132213618702724,-0.0077330112827189625,-0.011427844430991475,,0.03343856001828638,,,-0.015334726548111466,0.016193742772386832,-0.03832381919396001
CUBN,0.003015706222044955,0.03145806541585441,-0.009222112930835188,0.03984648593934101,-0.019213198502713923,0.023733713335327904,-0.04436996592304283,-0.004395272201315206,0.04544237838477921,0.047255016709319614,0.09283931528788078,0.05294811357561228,-0.020105988449664144,0.11150294706373212,0.06494020981835846,0.04536274454598024
TIMP3,0.009652309842142527,-0.0022421407595756932,-0.01004234279727845,0.04079141968619597,0.013968288931413558,0.019299433563302916,0.01694069037243691,-0.027528975632876956,0.009380429280201361,0.03161601009175188,0.016643982073933465,-0.04117074914498372,-0.013260378941997981,-0.02425511441809443,-0.03923801059573436,0.014324547445842835
PIGF,-0.016347522657171147,0.058783377529401194,0.007547280735016002,-0.036031828800301584,-0.0029227699609249524,0.031919089027189027,0.033166879532135145,-0.028914669229062363,-0.04397583241836067,-0.04239640739594151,0.0090683379638447,0.03481545430612729,-0.09541780894382819,-0.0151086505389278,0.05493231411485724,0.029253212534023316
CRH,,,-0.018284304766954536,,-0.010841936089832534,-0.027741079737180534,0.08359995301273332,-0.008823308066794303,-0.015630347764484246,,,0.08210973284487828,0.056484261519360764,-0.047855750993917166,0.004791721061132425,0.09325993721615006
BDNF,,-0.060995870191299706,0.05194414641288956,0.04703105852247584,-0.07090786653074123,0.009061794048915372,-0.03779517665234914,0.024719414249177164,-0.01287068792269105,0.006715065163509203,0.04643628658877149,0.006953126750557072,0.055378403249977386,-0.034610403454320864,-0.0035495704014011963,0.13657151512392907
CCL5,-0.0014094315177627704,0.06013327526803305,-0.050491273947066394,,0.013203504277136098,0.03466830146046706,0.025860219568505885,-0.015254724273984558,-0.015503245232800653,-0.022833066777073977,-0.06430578780146518,0.05670127704970215,-0.007032449665087897,-0.018394827109619396,0.03550985943543359,0.02560997845036412
GAD1,-0.010942596189174201,-0.019949444775911214,-0.021071619292748086,-0.018464759150943765,0.0002149996488457372,-0.053735932021526024,0.027208330220853824,-0.049501792312618274,-0.060087112366335134,-0.0020385978662951667,0.16257375863637322,0.04324574401487895,-0.030645729951797856,0.012568430780083436,0.05390928596901859,-0.03257260352616045
COL14A1,-0.0740099529949189,0.05436630997146425,-0.009923588428439137,-0.031092594235853414,0.04218535936863997,-0.007865016155865734,-0.01539285056263061,-0.02782006544362649,-0.019606944235175762,0.07718277980361872,0.011606816642173758,-0.024608240605968744,0.007783654479866684,-0.0317397831050291,0.04316638057620446,0.08438160728012771
HLA-A,-0.004234163752960595,0.07104261346794286,0.05947748300504121,-0.11077573268830532,0.03258148472912222,0.0926183244908431,0.030598460701605667,-0.0133215023053363,0.0047638913594465464,-0.033096959187137974,0.012164819399948339,-0.06449659586075354,-0.012933247737718829,-0.05579376721143295,-0.11040485271917867,-0.025694243167380153
CD5L,-0.07317672503780552,,0.030851793075016967,,,,,,,,,,,,,
FGF18,,,-0.03457069478189835,-0.01958409070812915,-0.015018726517747558,,0.07106039130940556,,,,,0.017940938338531234,,-0.021464228598860505,0.029957910418316046,-0.005667824467405237
ADM,-0.026262424064958535,0.04734471734538768,0.027739724606887946,0.05572523029137696,0.05708608132612741,0.052966317581646404,-0.04737821315202037,-0.013455893926333848,0.024415592138550817,0.03375393958000677,-0.09270476201696819,-0.11242748529775261,-0.018061975034168728,-0.07415193415802425,-0.017574178429262007,0.11057031086692311
CCL15,,,-0.04144529124099694,,,,,-0.0014369499688382885,,-0.036439765494162085,,,,,-0.025751530575009524,
GNAI2,-0.008519053754257403,-0.05446015974412649,-0.0028030641529758252,0.006506494562808833,-0.04757636755072554,0.07583957891170107,-0.0020665293692655254,0.017223832716466325,-0.01059107675842326,0.017157286649327624,8.005330072734995e-05,0.037505036006106114,0.02686811048987262,-0.05768696597326052,-0.016988598044626418,0.01479990404338447
HDC,,,,,,0.10492367102179749,,-0.015034340228460097,,,,,,,-0.02405921888423183,0.05201306256715949
COL11A1,0.03604962113929228,,-0.022276874809409434,-0.0787068794628778,-0.014433251456039638,0.0035924973350226408,0.057812888069009805,-0.014635207222377716,0.007447759091350992,0.05762884975924901,-0.042103716180245714,0.020512962540879896,0.029554059633913273,0.01694510722638419,-0.02278117364441254,0.11485454666523064
NUCB2,-0.012987847322435783,0.04682053306801986,-0.03775890254347375,0.11853063900279512,0.034607781624160595,0.03467960692612071,-0.0002068927055105963,-0.038215493965951246,-0.0244702687627338,0.03378603314015904,-0.10434915571434296,-0.021163265564076238,0.014097008859231257,0.039959525896485645,-0.011884716648932193,-0.07751572069765483
FGF16,,,,,,,,,,,,,,,,-0.0251990881124686
CXCL1,,0.06998145105562303,-0.038662637367416805,0.03400025171463438,-0.023655756112976118,0.07155789420479049,-0.02727215552598241,0.03945333201355479,-0.015503247861244346,0.04009767827387577,-0.06502441439090549,-0.041617612671588394,-0.037401529559625855,0.08919788484988873,0.11154034817246433,0.022433153055001716
VCAN,0.03891604421651841,0.02794756629927353,-0.010186370972547834,-0.09107428751664202,0.006579993941057852,0.048678557314905814,0.025319807086738196,0.02259167496291041,0.04919613217825755,-0.058896859326590965,0.009095146534658044,0.032515721899151286,-0.0312616435065518,-0.042938734868936075,-0.12552691612760752,-0.026264646647766114
