,MGH258,UKF243,UKF248,UKF259,UKF260,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NCR3LG1,-0.017942085291103388,,,,,,,,,-0.034084217084970655,-0.04134996365312095,0.026446093592342537,,0.016504259617620413
BMP7,0.03663597784648459,-0.055993424120644925,0.0037743381848087164,0.023942282740973417,0.009945855285202266,0.0423867008631746,0.055791014440468675,-0.06386665942230212,0.03877948840995082,0.029740279147689702,0.034940088377903473,-0.016256576777332606,-0.01333966794078843,-0.018560851180403116
NLGN2,0.03866286485758425,0.01472669923129522,0.044475130855858976,0.035716164892896175,-0.0007363647195603762,-0.004514247480700096,0.005065642255376955,0.05648357073250024,-0.04796745900554639,-0.030342825772947845,-0.03707098709047736,0.009636972608765015,0.022566897990430906,-0.04263268778296449
CCL25,-0.014670719793704342,,0.0011377473518888008,-0.01957080176614767,,,-0.0029814812918779812,-0.02900473403238534,-0.01756846353717675,-0.023683626445265324,-0.011357608445609764,-0.021842929895406298,-0.017030854130502118,-0.04452695194393043
NPNT,0.003789423561676458,-0.01000975035574865,-0.07210809835745552,-0.00930679314903443,-0.003816179285993981,0.006676941779414577,0.059323292606411365,-0.060162022599095796,-0.042519258485192404,0.014926134450429843,0.05552448025350843,0.042177114090792174,-0.03133520554135309,0.03880022258425302
KITLG,-0.008042699306684914,0.016726163587910504,0.020112388865728036,0.011413740593790038,0.008449333403930389,0.032209328293700684,-0.04198846468679952,-0.03908944788690272,0.06277518960074206,-0.029900242360568114,-0.024307904932105197,0.09309897822917305,0.021804854476707047,-0.14777869881603664
MADCAM1,-0.015115620145678015,0.014293188020757536,-0.01562043088970843,0.03697426701552258,-0.01412225846997899,-0.017623924354080295,0.018015605279290577,-0.03279467511469833,-0.07901025705260399,-0.025819548448458997,-0.019509841340245505,-0.012450034609344431,0.05541468388549274,0.026370284835496267
F12,0.030223010952838834,0.009649183586281676,-0.028928276509448642,0.03034795474556992,0.004346897390098413,0.034587198536714915,-0.015567533779160205,0.0552894967303176,-0.031360669127547126,0.025905648007235438,0.03666643197303707,0.024862179860778866,0.00999474216005144,-0.04251682832471637
S100B,-0.007030027111682006,-0.024163799405948923,0.0002645935844246019,-0.04752965782935398,0.010764565567124127,-0.012345610984838355,-0.04940345347816794,-0.0681714727269255,-0.15980818231932528,-0.04044430118117357,0.023025767611165347,-0.05075997809288462,0.007434342585855435,0.2342894831200888
IL27,,,-0.01751275970927321,-0.021891765851103886,-0.013196023636966142,-0.022144563629909495,,0.0012559781096054784,-0.050435332407784444,,-0.039109567557713214,-0.011635389816160753,0.04702987775685606,-0.05304269626185093
CD99,0.06600056466788262,-0.04707370600852928,0.018874540933006796,-0.027151660079445205,0.0372491498789079,0.06262291133198107,0.028272533553669505,0.0004301286098060709,0.04684239890145859,0.03371254761463275,0.0763165788266426,0.03668502844449141,0.018154760966970607,-0.09023345436551215
PDGFB,-0.0519213646547232,-0.0043074527356275856,0.0028624162610293487,-0.01095842911987721,-0.04018987487403077,0.029576638957088532,-0.014365387499875211,-0.00019280029614897922,-0.10240904797232399,0.05815196993913569,-0.0026088544257699253,0.04332518823564868,0.17224550828939988,0.07055031180066254
CLEC2D,0.04019568289968123,0.03586146915348503,-0.022194573720050424,0.027262764561321227,-0.07060849669135026,-0.012765076894607529,0.08888059037872006,-0.04414090664204545,0.02992268951973254,0.020890498182344112,0.0803019040849777,-0.017462719158061153,0.13227884169978038,0.0682956592222501
F8,0.021860451057458503,-0.0098050940735276,-0.049971841646710195,-0.04835021466784034,0.033621499388463885,-0.013173126192030685,0.05925104162568804,-0.03155101264209787,-0.06332892873130895,0.03290543272046598,0.030746424230910327,0.05190113774664467,0.12125481947763811,0.06542426459825895
C3,-0.016888813399003708,-0.017371235140662446,-0.02644409401430569,-0.005534565972644189,0.03566715275908073,-0.05064602886641077,0.049045308008006196,-0.06378745141669287,-0.14461757941917242,0.022274097656868466,-0.08133209217177333,-0.015141351000581213,0.09411004302366942,-0.06836469382883842
DLK2,,-0.040947236388273946,-0.015224855916237926,-0.02683726114243867,-0.005190073856998815,0.020216249803559096,0.022539760118331257,-0.024712509430604306,-0.08005084763882984,-0.0018234051663607593,-0.012233563892691746,0.02678394772423223,-0.024115449168938145,0.010426530838257925
TSLP,-0.014894726894603812,-0.03667290657572425,-0.03563078522785726,0.009002602719773713,-0.03247003840211834,-0.029155411965103628,0.00487677369063417,0.11785269376636265,-0.042085405182816386,0.05843178793862208,0.03552930357862224,0.04299131876792454,-0.005514071743338815,-0.10711397505577051
OSM,-0.014212744960984914,-0.07423586566813913,-0.015987036795783567,0.008133984508498806,0.01825832785224723,-0.02086777150523428,0.04157718239848579,0.07202106744642116,0.058492645548177076,0.05150892303468934,0.04671494426367611,0.017246538154177475,0.1602639505056828,-0.09605324448527555
PRND,-0.015115618262470251,,-0.012858811270503416,,,,,,,,,,0.10792857249249442,
SLPI,0.025697747875454303,-0.0040072798880961165,0.02786416916760247,0.015387240349342354,-0.04189216552674245,0.00881377583453042,0.0053652758193320224,-0.06536108292881074,-0.04280872409912776,0.03413868297836863,-0.04325924586096117,-0.06267863867954515,0.05598089492704514,-0.051256259380064166
AFDN,0.0015592079957542399,-0.04227128014944209,-0.0018929615342387239,0.0028173038191377027,0.047953148369374976,0.013120033632310912,0.035527424585125665,-0.02376168109958938,-0.04841215698294474,-0.034617493816230305,-0.014097978648723097,0.060031172073437306,0.030600554521504206,-0.003428080858929742
KISS1,,,,-0.028058433081927295,,,0.04581231005379512,,0.03216788484060409,0.03077553935046556,-0.03084680214151841,-0.015303594375102982,,
ULBP2,-0.028412341798038233,-0.02248777654811468,0.04291621103730097,0.01897493282592576,0.043319946218452275,-0.03059638010498016,0.00953755727239851,-0.06109356442445573,-0.07247575300027166,-0.021898186064409436,0.01904790579318381,0.045206699814425925,0.03225989696819043,-0.0448101292704418
ICAM4,,,-0.01155414903077352,-0.017460130984198935,-0.011497901553988643,-0.025693177444079056,,,,,0.03576860789316675,,0.046586734958975966,0.16974688890634168
TDGF1,,,,,,-0.019141591413240986,,,,,,,,
ANGPTL1,0.0037090592551825723,-0.028245538333181122,0.011186922923453912,0.02089397370190068,-0.012031231167790606,-0.015482097846370236,-0.026204056713724746,-0.027893231894113815,,0.01348378041311892,0.06813244179746833,-0.002013952286730701,0.0901027728574649,0.007998572032310105
LTBP1,-0.055622117289821055,-0.03338576947720793,0.039891942231780275,-0.06270359810416425,0.09870622296716783,-0.041023674292205985,0.024696528819142322,-0.051668331843379926,0.01631175609721181,-0.011796791131895662,0.04298654533121184,0.023827754905405577,0.10621116904675573,-0.0029967379482360975
NTN4,-0.006628543442283986,-0.06850368772296928,-0.0389615412448813,-0.02574704668981407,-0.04163922908262928,-0.01062680348022726,-0.04339763415332721,-0.04919246176874135,-0.06515435114888105,-0.014170962702625347,-0.00012489940475891498,-0.002204900292276243,0.1568920756296267,0.07069858597098541
APP,-0.012962744015879902,-0.0581552643574862,0.03898088848150223,0.011419390977464134,0.01815290145252182,-0.03494553175237265,-0.0484109649328963,-0.00802878129859467,-0.12959337715346725,-0.06380584918605871,-0.0030825583130418763,0.08627765827617065,0.03128149674955448,-0.02178780324029806
RIMS2,-0.015115617006998804,-0.018284622744722798,0.00863095237802172,-0.04343219020924642,0.0028990220811512465,0.0018171808496576026,-0.04051448377284981,-0.03915336693603598,0.009852290865354852,-0.008052033694525652,0.04821454986841129,0.012688925622994032,0.103477340964744,0.0856144018366916
WNT7A,-0.015548549007328582,-0.019388492223670308,-0.02155400538065809,0.0064929800668201195,-0.014542502319269469,0.03581702450828636,0.03697234495813751,0.008361187104298468,-0.04193423862143217,0.008944172372991523,0.04489248618929637,-0.01418606965336135,-0.03868294122350677,-0.03857960856810167
GAST,,,,,,,,,,,-0.03084680269967351,,0.02178135187298722,-0.03115808529299639
GPI,-0.012274452199454782,0.023004621776894402,0.018374162121293235,-0.018062596356732435,0.007947689479325443,-0.0011327424580137697,0.013888546979013065,0.02371254224222481,0.1949397767607282,0.062417329948002115,0.0034066550266746566,-0.031703531267049785,-0.1648546152239768,-0.22046090762409462
IL1B,0.029887812930577188,-0.024812897452200906,-0.014748138096051583,0.02453951400077716,-0.06356498793956965,0.010822760349161145,0.09962170803413611,-0.04382502101322045,0.2049465654721615,0.11276360031375748,0.028284747504576085,-0.056824969973999655,0.1319943886655342,-0.020437136193516173
SFTPA2,,,,,,,-0.01618072489787687,,,-0.020903550329098457,-0.02665576896264689,0.04583463588636397,,-0.010255117041706702
HAS2,0.03178058053163354,0.05273312117045984,0.028617476693206984,-0.04440389542955227,0.03609575080040144,0.008202802148440439,-0.011571862259726734,-0.05738001681229092,0.05732268572069173,-0.01296158070778907,-0.05940331568988112,-0.0350512444296919,-0.03792060498892877,-0.08342692769600238
IL11,,,-0.017512764212082026,-0.03370815344969176,-0.011855992192814331,0.016548765232557324,-0.018172753992104506,0.02178883669444123,-0.010212622567985916,0.1515213556902354,-0.022484175937293738,0.05162284035787768,0.043843576226287984,-0.034771586929436
SEMA4B,-0.037115692404501244,-0.001263027606063934,0.008345351522642153,-0.042966577251889924,-0.048646097531199015,0.009057894607816072,0.019785324300651667,-0.05098512756907418,0.06276738052447647,0.03442826899749334,0.008333007160942775,0.002564849275689118,0.012217642612992916,-0.07706131605362937
FGF12,0.07675170963254639,0.012286854631293352,0.030198910139872876,-0.03112585387001741,-0.019328325111990435,-0.03289107876506883,-0.05195040984028817,-0.07374036517594676,0.0037852799526606616,0.004564263304834653,0.03675741868813502,0.025315806362832535,0.11464390032002682,-0.03396847388908333
CP,-0.0038979449044584356,0.03997992376321074,0.06944367105420222,-0.033731646474208045,0.032495491364578244,0.026690094484094838,0.06033164593906682,-0.030915749152382092,0.12558328362356072,0.03369032610825862,0.017310456440995468,0.018942319342921485,0.03767836225121494,-0.08801094552433893
NLGN3,-0.006234761669226552,-0.016076083850774376,0.02090739030974421,0.007499727130009126,0.01766485225197034,-0.018566310586362215,-0.0011769800781036956,0.06394440078934802,-0.08629124998336407,0.022791980764381402,-0.008867170950218177,-0.012544155247503679,0.02564840477629404,0.07798797912907192
GZMB,0.030423218599273414,,-0.02404271749408231,-0.0221899023036404,-0.03400836832494549,-0.030788525372952544,,,,0.030040524720380945,-0.03823941464479813,-0.026365637634589992,0.18557014468888194,-0.0014641083858672713
PROC,-0.036347394095747755,-0.027132033677487823,0.034177231111448075,0.01575015143977065,0.07187757137410763,-0.02941241466395035,0.013631526972511548,0.0035365711588701016,-0.06907121784544294,-0.02960899729527103,-0.03258472587245373,0.05569478641419146,0.09249068799271946,-0.0022644926229413178
TNFSF11,,,-0.011893066358450938,,,,,-0.03043055457084886,,-0.019785881133700778,0.03210486666390725,,0.14974668010004327,-0.030840225570894934
AGT,0.018523642249267825,-0.05691338039111435,-0.03307610635861813,-0.013849276607051784,0.020696783554703196,0.010959074160733977,0.020575639734230256,0.06924350470967336,0.0070058134445115,0.07990850170237687,-0.007803140542131251,-0.046067102225678946,-0.09301129832817984,0.053233393534914505
PTHLH,0.11843195819820304,0.1048563211139296,-0.0074731573842407965,-0.03775245794766076,-0.0176108998426623,0.006537741330551271,-0.008134007675784252,-0.057731435245245925,0.009123063890189536,-0.0036146403718370413,0.018999492974798457,0.030782337676311108,0.09197829229823615,-0.08150992238822845
COL1A1,0.016219498498259065,0.05837118828100555,0.003825058428457779,0.0005792189781803523,-0.041440214276928414,0.009350284455439993,0.03535027607227627,-0.026442901932504027,-0.15486795977831624,0.0821810672938554,-0.050216493861329654,-0.022394008420911757,0.10975839348637229,-0.037100942102399774
LAMB2,-0.003372689470419139,-0.09134997746194018,0.03701371705746145,0.0049205595878479185,-0.006007570223156143,-0.014782889792472869,0.0672514495595286,-0.03860779167481221,-0.04699423180548995,0.06483417219366383,-0.03472531203658758,0.040879173969265645,0.0851676595062173,-0.03270861121198522
DSC2,0.028080214595179467,0.03594941084350477,-0.005146143318740349,0.037306307642288296,-0.000442893449474992,0.00967348535115251,-0.02011263005068173,-0.04033390303798704,0.0965224693439924,0.04114518086656623,0.033608222046874865,-0.02296367421124268,0.14041999540718722,-0.004194232347621396
WNT5B,-0.011530750588670534,-0.04079699616579131,0.003586035142607419,-0.013841102469059454,0.03685377726369461,0.024546905167365723,0.07104973644052677,0.045532880191393434,0.06852846939406101,0.10436870086994578,0.06925541456456467,0.07538224292143225,0.09150385951469216,0.0276062995409833
LEFTY1,-0.016784787331091133,,-0.01517230966637493,-0.002105054785968654,0.030752184635945413,-0.02043193831533497,-0.04138468382959962,-0.028638508339059822,0.09427860569999738,0.011966108892277966,-0.05008537463791929,0.12052568308443634,-0.015319996061211793,-0.04828186008852956
FGL1,,,-0.022493347348029852,-0.004072874377087609,-0.013035649293873335,,-0.018639027700783017,,,0.10429407490878498,-0.04322600035471644,-0.01750603987671108,,0.05061185911858627
CXCL5,0.07431166906501906,-0.021929254629264604,0.018396835256501935,-0.017460129081586406,-0.02808803629937711,0.024448081138186195,,0.05205531610924664,0.06730141643385044,0.12730612653500462,-0.062278891953113896,-0.02858975775678253,0.0039010977308331315,-0.06767021980594443
S100A1,-0.008962943738154752,-0.0647350379418142,0.03512921369653793,0.029447186841698357,0.037743642176937736,0.007079275999367134,-0.04189634021273307,-0.01885089906587746,-0.015120511713631176,-0.048291388026682876,-0.00044155268460189005,-0.02649912227170859,0.0220849095938336,0.07587552953737543
C4BPA,,,,-0.009590955457786187,,0.01422430899713261,,-0.025946712960414068,,,,,0.027765172179096683,
NPTX1,-0.0024588488565114837,-0.03249383865068385,-0.05652806605815631,-0.004179564030718591,0.04746787776241657,0.046555231609878074,-0.008511895070537573,0.0412302857598262,0.046158025692116474,0.03211660115114657,0.025912787959748638,0.012008559611149987,,0.13475052356788414
TGS1,-0.03721398364631258,0.033329444365589225,0.003041888854355915,0.02318715065044825,-0.00125361666819984,-0.019610023105741635,0.054147920461378,-0.0864705967902021,0.03686592783299677,0.0031939156682226485,0.029700368305400928,-0.00995178130498868,0.08070088707725989,-0.08670800499049738
SST,0.029930343755478445,-0.044589121214556625,0.015020155647281229,-0.044545475337370646,0.004607230067236735,0.03435435110562728,-0.023442206281658884,,,-0.04596511396005194,0.006905250368781174,-0.005401139073729006,,-0.054454461338356845
IL34,0.11933227206668473,-0.053612750967862596,0.039787960313321644,-0.04638793854869882,0.03398077664799038,0.06743306169339404,0.018581357418536757,0.0018504689823715644,-0.04723196558016296,0.11039652008772516,0.014501909959569247,-0.01906071018534785,0.19142216426163092,0.12247684997469753
DHH,,,,,,,,-0.02789324536422654,,-0.020022674152654546,0.07780581706661222,-0.03446736285091425,0.051734367354218304,
XCL2,0.0680770458639541,,-0.01331677439086096,,-0.017738307077594932,-0.02976843242805699,,,,,,,0.13487639077585195,0.00740128843465897
RSPO1,,,,,,,-0.017204296246071418,,,,,,,
TF,0.004964787432920698,-0.01984395065456524,0.020974262445579844,-0.04023017487738753,-0.007761127845687385,0.03343749992851434,-0.020374133652095908,-0.039621875364280544,-0.02086261938336968,-0.09452491111992953,0.02168821134313422,-0.01224944894584574,-0.005109168388484088,0.15636923977165137
IL33,-0.01843563156874055,-0.0013787467026653817,0.00839996655254519,-0.04333507606488884,0.04019446097504664,-0.04126071753699574,0.04654415617601593,-0.09794610059018204,0.010381192997416359,-0.002491541127554504,0.07809258610505769,0.040242217173805515,-0.01533332646214299,-0.15790253722716743
RBP4,,0.01630680727205064,0.0006084797805075713,-0.035552803562763476,-0.027081989597369894,0.010091533880471104,-0.0019112718273991383,0.01999448415613845,0.046402376998375426,-0.025211240715502667,0.022844821247407752,0.054643290964241836,-0.05767211123166094,-0.04196810971918574
CCL19,,,,,,0.11151542094223602,,,,,,,0.1335528996813842,0.2508778599552029
CCL20,,0.053799068586042574,0.06370070789747358,-0.03706886863684833,-0.005226511458418076,0.043395323032657376,0.003234684036428937,,0.004414215890769031,0.07465561559900187,-0.03546829937468678,0.0437154956572047,0.03970270645764135,-0.03839211245665239
NAMPT,-0.051673592727494125,0.05397648729751299,0.036748951913158676,0.05853164518408193,0.009602602278938858,0.0273796199838851,-0.009312525848546265,0.022347350933984628,0.10996595986018784,0.08892928333272447,-0.02709350520323393,-0.05368283860973431,-0.15921207286092798,-0.27554492702411715
