,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
B2M,0.05114588252435126,-0.00021442794724514162,0.03671247687278542,0.07965295028974373,-0.02617781869322606,-0.05649873489955047,-0.10261412392105351,-0.22714473769720078,0.0052084650972127715,-0.02919799675185739,-0.34251552465279966,-0.12703370586627258,0.11501106455178454,0.078929906970105,0.08751669959803415,0.06286646628802425,0.09473217442315224,-0.17640078350919083,-0.021645795587644668,-0.09820168220064915,-0.021080428775563147,-0.18179754324130654
OMG,0.17501790065895817,0.13190508536665188,0.019608545970350475,0.007800819491291978,0.0035483222595210444,0.11290298430445314,-0.01545400381248566,-0.048836542627722065,0.12299758501596318,-0.02337708294081988,-0.07069471754860293,0.1660475138692644,-0.012644803229010971,0.08999636377372956,0.11019934100913169,0.20175664022197595,-0.0638471427988821,0.042012971487501174,0.021258399247557,0.15824655013074923,0.25288278437492273,-0.08817468021226527
CXCL3,-0.12156211577700284,-0.030021176939293213,0.011244047878570685,-0.0404133962762701,-0.009761521119002489,0.0530528535952744,,-0.013082436180429884,-0.061835532241593744,-0.03604055685830017,-0.04684076573018965,-0.029031318920884185,-0.07499732359092749,,0.03188907319926857,-0.1282498122021793,0.004015260075694113,-0.09438956827454767,-0.02356610434563158,-0.00782172560859403,-0.0118883679814842,
CXCL10,-0.03762864657485505,0.04864652834781292,-0.0014923053115195241,,-0.006233411822223016,0.05579143977757978,0.03614262987512291,-0.126123334933698,-0.027982895231354426,0.014554441178470443,-0.06471383036493521,-0.0018739584784909764,-0.021334326642617987,-0.12773234153058471,0.02196847476468897,-0.03933636431810975,0.041417630829839756,0.013167539836161537,,0.043220901210376486,0.02726892397939301,
RSPO3,,-0.003481976733041573,,0.010770176304314073,-0.027234694868078498,0.060326328999819934,0.09676742515486197,0.145209200935609,0.06445402871434194,-0.05100494563614084,0.1136722522494287,0.1189438768276958,,,0.07775787206729298,0.057166404987631356,,0.074956685752387,-0.07427018798537596,0.006306751068682055,0.07264284651233441,0.11382335772367463
CORT,0.04383961407516624,0.07253122717722396,-0.0030120213281248764,0.12957606975602182,0.06658908589312672,0.040670127022814674,0.05707474517788353,0.1360730668468268,0.02018619673105574,0.018320725342482337,0.11458251794964315,0.01933744252703876,,,0.03829309294850587,0.0543495472657776,,0.09044952683997363,-0.039297962845784476,,,0.08823766983264732
NCAN,0.031127876017215162,0.11657628324375717,-0.022257181179255153,0.11129551742727674,-0.049620216275415734,0.06771291351412323,0.039920941677373235,-0.038219572348502304,0.015777656305162466,0.018800928640269995,0.20635055027120627,-0.119370450082842,-0.027274107673382713,0.11236017423913913,0.12234513319208248,0.2246120682552669,0.014919999041214467,0.1415672302677839,-0.014758167677478265,0.02129338298209278,0.14214347418646264,0.0749211135746649
PRG4,-0.03835683576434412,0.011031261317425826,,0.0044522994099121735,-0.0038238688929648746,0.05013109629503348,,-0.05875893836239108,-0.03088325210516691,,,0.0048074304044928,,,0.08901567535337841,-0.004676035769677366,,-0.008066153840097106,,-0.002762041201509005,-0.01252783120885014,
ZG16B,,0.00010279144414620333,-0.020787654753525932,,0.006447086419460673,,,0.06400045239069684,0.03726409180046284,,,,,,,,,,,0.004531587657702224,0.043096286700069375,
TGM2,-0.06511703543171676,-0.0656341122999599,0.017867471445264353,0.026016915002600866,-0.06996621097305579,-0.04011846855855349,0.07061480897025918,-0.03492319529938343,0.003191897962750728,-0.024567556391641376,0.0036752038202692737,0.049990203277366786,0.04065275743301465,0.1371350664992386,-0.007500589327428095,-0.09715140072147782,0.01335050004875178,-0.08805233923523971,0.0047774009164055446,-0.041705067822174216,0.014337654557558052,0.11022903695827214
VEGFC,-0.03668764613047757,-0.0013712073953417489,0.010594301217469569,-0.02332049732668604,-0.035660724838367984,-0.027714104754739996,0.01615181104871542,0.0068965397018784695,0.08243984377974646,0.0005819693646295998,0.013762193766510545,0.04526353235993103,-0.015491274858665787,0.08129165801320823,0.06221242102715176,-0.018053209904111637,0.03516273884524391,0.037770109945557385,,-0.006180140398853299,0.06688288660388186,
WNT6,0.005004237096676502,-0.011541548042952864,-0.018030777144438473,0.007732005339457148,0.013752081110506837,0.034456727837504426,0.06708824208420121,-0.023360431369158222,-0.05088841040163544,,,-0.03159152195424313,0.0036197479921306125,,0.07124894413387577,0.05901792090060284,,-0.01089511234904105,,0.07300450765595037,-0.016591048955030108,
NRG4,-0.002256730941246086,-0.03697522563283123,,-0.030228617256941193,-0.02362379709659488,-0.00871176352707799,0.01155472535450223,0.01733605848777786,-0.04951998633531009,0.0592857259518957,0.17126641762034173,0.07914695988705422,,0.047903444071575,,,0.02988230355583932,-0.03743391561070419,,0.03504727137652503,0.011552155064498982,
PMCH,,-0.0063388894807346816,,,0.018387019366161737,,,,-0.004099786879922896,,,,,,0.004595040327961791,0.08066699674922834,,0.037659691542524715,,0.001542679661906311,-0.014800621935454594,
COL9A1,-0.021006118288928833,0.01204876819739886,-0.03151312481196646,-0.009079915380088503,0.06870730341511039,0.009345665137707432,0.04657004481084246,0.02168950940917325,-0.004408405260996348,-0.02111425341810856,0.06208166778639352,-0.016292772082376533,0.025559642915538253,-0.04182961460378611,0.07821376821535155,0.16465847528258637,0.008705915354624113,-0.04117412164591849,,0.17033847304849561,0.0452495991074336,-0.08045799523358875
GDF11,0.018730604418048365,-0.01079281642925968,-0.032404543499340265,0.030943265268666423,-0.01458702336500861,0.07498584201420609,-0.020877584683092164,-0.05599970925991946,-0.06348643080661788,-0.01899213516401885,0.03509063078315093,-0.027151700786910236,-0.0662377515131058,0.027241876015217766,-0.03192125454908073,0.0801815627294434,0.07205090963019026,-0.02439198381994609,0.04935156712929321,0.02118237067940359,-0.0216609123595708,0.07855298043545175
RAET1E,,,,,,,,,,,,,,,,,,,,0.06217052227984697,,
IL24,,,,,,,,,,,,,,,0.027196501741822077,-0.04855826805437981,,,,,0.00822306601934524,
SORBS1,0.11609879754689828,0.05431553543588268,-0.0285634469144752,0.07991486125354068,0.02673233473147532,-0.03991517266809167,0.00011847386204245658,-0.031435791090389464,0.07039041990682432,0.009820450860231086,-0.0647664793845844,0.04752384271271053,-0.0712956540910565,0.07500053801744122,0.0949510520764834,0.044413064415030915,-0.07449538997481477,0.04360809831965086,0.0334788054659684,0.019921656881342346,0.1372465507534533,0.049102905945787374
DLL1,0.20934735883949213,0.06561527431314168,-0.0031860962695851977,0.016829056402057008,0.027003576677352512,0.07769282161604871,0.04593701551516207,-0.06136167451712124,0.048355980321824,-0.04467348908451042,-0.009589793746430085,-0.05724117741492666,0.08279312677476512,-0.07115207478079208,0.09379966271125344,0.17611237500208066,-0.015738639998693068,0.07116271604236694,-0.02293683798680564,0.008266162307018259,0.00867646986717963,0.015911580552427817
TLN1,-0.12433107959010535,-0.006081052327903872,-0.0026439577571989773,-0.05738763941876776,0.006858572341824486,0.03440996248748972,-0.014318170872270842,-0.1936217866227657,-0.062448461028987094,-0.004678109905162725,-0.2120795493064068,-0.1027991317124534,0.062013235214300994,0.07991083581532009,0.021284206557537665,-0.07269697268912412,0.06406427763464592,-0.05304611326564833,0.009649738102675652,-0.03609774466627944,-0.055414231117023226,-0.0819714074332056
COL2A1,0.09659862128338675,-0.01179342713865178,,,,0.025548913843552155,0.08796411490916578,-0.0629501051743361,,,,0.03120765614730537,,,0.029117595164921198,-0.02693534145909187,,-0.00941404539939957,,0.031345040040241814,-0.0414330958608682,
SHH,,,,,-0.017507378976127627,0.01620168061550824,0.06788451645503374,0.06280151845443634,-0.06781818819900338,-0.005487923798776768,,0.06170481312526603,-0.08456514882739878,,0.08427464703754921,0.05435861512969569,-0.052136407238350495,0.007187835874684409,,0.029474727601751776,-0.016359107097688702,
PON2,0.005776639307012189,0.04947720516126175,0.01929919625377099,0.09409474179066467,0.00017064924796611388,-8.147081063262048e-05,-0.020078602844534874,-0.19138095044980669,-0.04740274287588073,-0.021684850747856907,-0.14228520992340193,-0.12092186466951019,0.023657121172898858,0.16191806160572814,0.08223437178648421,0.1478578253093873,0.02456858858115058,-0.18847453295036118,0.033738487834088914,0.18550852096711778,0.03504176048827772,-0.013573630024936079
ICAM5,0.3234824781853417,0.08199411963225796,-0.019797483061464897,-0.016915580800618148,-0.007966121017581736,0.025671703515717587,0.040880951037641756,0.1493379534602377,0.06829081279170524,-0.03950351856811067,0.1579843077824126,0.13999417348400026,,,0.09107524534750858,0.062229619981220036,,0.12717912459706834,0.053358238699336175,0.013547215914326716,0.11267739919842816,0.1670828352889306
HPX,0.006157225416959169,0.013675745705914089,,-0.04032882896628626,-0.008984355704734673,0.025141102401145653,0.08475460758211684,-0.011156343618339414,-0.028774422018786106,0.013351052470608272,,-0.041827955701795864,0.018904035561453942,0.0060552489998577765,0.07830367608608464,0.08951760307346837,0.08629505192955159,0.018924955006323966,,0.11976519143036736,-0.023501374720318668,
SFRP2,0.14571099546429742,0.025203359481152005,,,-0.03181172815210557,,-0.006632045994740848,-0.035179307266258786,-0.014176171571101516,-0.006304923118905052,-0.12322488426962959,-0.002675819362400649,0.024203629202631905,,0.0894881319978457,0.03719676433428915,-0.052438481929998365,-0.055261087712825015,0.0548853093093141,0.06349251537117677,0.03551983480956805,0.01574983897970718
CFC1,,,,,,,0.08195891284569656,,-0.0187886247653567,,0.11487347491515285,,,,,,,,,,-6.074507035555862e-05,
CD70,,0.01629649768958709,,,-0.037669908375540545,,,,-0.018928430402890897,,,,,-0.028777204880881813,0.06153120995205702,-0.06563265042915621,,-0.06259621930911333,,-0.020855226836487717,-0.028733098596399508,
HP,0.10927468040254157,0.010077531172054007,,0.11045448932396096,-0.01472009354665449,0.03742392043636853,,-0.04874923604432977,-0.044053755168710025,-0.05173711212678694,-0.10328678704277179,-0.036016757727526064,-0.04036163449696512,0.03623118721652304,0.023497605008575766,0.08478175338159359,0.08140037535542236,-0.02534689317921357,,-0.02130963792134849,0.06374616825511266,
CXCL2,-0.0064961485478826205,-0.009860907941315188,-0.02326282983402681,-0.024513304467403033,0.046385251760989545,-0.0018319038919238808,0.011743973577645924,0.02098930228457589,-0.02061656008798088,-0.021845639748898086,-0.07587383213085748,-0.04372231300448745,0.03583410728361863,-0.038577789602746826,0.06449549085404124,-0.0582260653513265,0.0012092977802789044,-0.0956679586058302,0.051386314959384234,-0.005833989062247911,-0.10296058127880037,-0.03331425643040551
NPPB,,0.028967021529144127,,-0.13699957208270946,0.0401369018347021,,,,0.06915563482293909,,,-0.03619769950109142,,,0.08440869441755917,0.04706186849706022,,-0.02213425301665938,,-0.03892682230378226,,
CCK,0.33570543718720114,0.11471993944824459,0.014498870641778162,0.07474019977092657,0.14417116948513617,0.028006357983366634,0.05222847658105797,0.24078413856406983,0.1634629825708075,0.04144949535645156,0.36916535982827103,0.1963130152857332,,,0.10111167453276762,0.18574597882843127,0.010067448045550377,0.21085670565457498,0.10205238714434045,0.02738032832670176,0.14417001645291683,0.22519298100441465
SEMA6A,-0.08202641025146838,0.06798849866830926,-0.03781173005137209,-0.005926315095005014,0.021426863659945644,0.0244495146086705,0.0041608112934820645,-0.15763725248381757,-0.009427692647053615,-0.026066729704589415,-0.12582793803154668,-0.10749883207141203,0.049359911924665004,0.009692184146668307,0.06665235857588737,0.07581365885906315,-0.032821470235446536,0.04678640551824216,-0.00669408463808905,0.0387442922392647,0.034152998006800155,-0.10724716338651608
IRAK4,-0.0886922523071851,0.041311588008395,0.004906712454055693,0.014089758581358622,0.006435015102510501,0.04064177589751252,-0.01679735457924767,-0.12955042675421016,-0.009199626967152473,-0.0345601583228976,-0.06828376955654111,0.00144537642540477,0.06444579377670748,0.0530615679740871,-0.014008979674536301,0.014945075440416405,0.08017470569088804,-0.037416344273905056,-0.04410706609147041,0.136395752756541,0.042573186837247694,-0.02361699675955057
GSTP1,0.007129143661580002,0.004863244358571386,-0.006581062168631322,0.010708748427226756,-0.04814128679162126,-0.02104578394053586,-0.016520894819218788,-0.20772984413330528,-0.029213924502034264,-0.06237406231200286,-0.21380552335151554,-0.10870986514445194,0.008257467162488803,0.016842863130203757,0.07745530065721468,0.11057432847811624,-0.00634413518700806,0.0805738921048996,-0.004394808316393779,0.0907710947419589,-0.018470828461558734,-0.10787040937702796
VCAM1,-0.1251562346645691,0.04698553454235018,0.02860135546202397,0.011912457888362678,0.0038419363423698102,0.052993948566492664,-0.04815633103072129,-0.16838056825586561,0.11025244775720036,0.0020085654282538837,-0.10905494681544262,-0.03032925779956417,0.09431952035131352,-0.06622991740832117,0.07962324205136624,-0.03428224213589513,-0.012644703167571653,-0.04054431324154464,-0.015140152159536808,0.18052305431122298,0.07954923602073749,0.009327344157752007
NXPH3,-0.08695321850999155,0.050064124458218555,-0.02418585083863413,0.08903898871424472,-0.043428928056715055,0.0406306475523392,0.02601145115525779,-0.07238786214551106,0.047130243389071964,0.061043283550306984,0.14824872352762017,-0.005953966442295034,-0.020957134598667267,0.07629632840127396,0.09337530496545679,0.14087637275655723,0.05797173491639618,0.024389770735599597,0.043837580142236716,0.2009655151528601,0.04882081613069557,-0.023188092824769337
MTMR4,-0.040936377809692844,0.02027435336252628,-0.02672376639176207,0.023554751086262454,0.01883875273266394,0.03180548981989413,0.028346471673060845,-0.01099595632532961,-0.023967385548602525,0.03920325496036385,0.09281285257753043,0.07075598599355741,0.06791552574834817,0.000558307354993963,0.07956129347337511,0.1088637167174515,0.048148202770318706,0.11376429091445016,-0.010692988240647787,0.06917366922424899,0.06824764872035163,0.13950313558868
LAMC2,-0.0316656352188681,0.004782312277186184,,,0.04461174925935049,,0.02714515591088832,,-0.04219247355590516,,,,,-0.05857808121906896,-0.01663370278756892,-0.0503661553130484,0.03385383482392926,0.036148581538326466,,-0.0021404473319418735,-0.03824942940880724,
IL10,-0.0002563314569335114,0.004405543278993495,-0.008163047699961542,-0.028513966069538103,-0.03467799624081866,0.054849173256977746,,0.009518528022262667,-0.02530200115457524,,-0.12249971041715656,-0.03240208730412073,0.07636775984758655,0.08956874616948851,0.04267280659623922,0.05843413195133077,-0.03007847070505943,-0.027462163372842498,,0.04964466983192249,-0.0775616487714539,
SEMA4D,0.15858160673469623,0.006494963931613741,0.053396550557966875,0.0454931229275785,-0.03999456200482269,0.011381485470131522,-0.010197630984326043,-0.09088822442762935,0.04340428622792532,0.020303343415811477,-0.14553708428660483,-0.0327258280016324,-0.03868137539418155,-0.05856279367407032,0.14428422927358955,0.21521684139362338,-0.051263914683630465,0.017268288775029693,0.022666655611906842,0.08528563534029981,0.0837065016918205,-0.09566738178881096
TRH,0.035379810166578755,-0.07458078357078861,,-0.014424487345451034,0.0465579541031034,-0.007399902131528095,0.03534440992907009,-0.029864472693107096,-0.06417930437299801,,0.045692266895272296,-0.0332478206954143,-0.005827447031845347,,0.06267865356220993,0.09748561932479775,0.1156266030852236,0.10008365858638897,-0.044691353970000486,-0.04360065147032074,-0.04054163077659382,
SEMA6D,0.0665631641532697,0.04135315510864643,0.032124107282411184,0.13733699563956245,0.006482419975361895,-0.033092361268712525,0.011463554218075793,-0.06854469488507985,-0.019801614052132974,-0.033002011564765954,0.10983881060910027,-0.0900224650199404,0.03442669133947694,0.010958493228558392,0.0735861784560402,0.12060466841320115,-0.024625565741393417,0.11720575438426345,0.07717499634205499,0.09642754330514978,0.03345155656823518,0.09411864886497985
