,UKF243,UKF248,UKF255,UKF266,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LAMA5,0.01167546130862789,-0.028579693373975756,0.06118280785637778,0.05871654674565145,-0.06169550982706603,0.040397881394955884,0.06305547258865,-0.014333934116443231,0.011826869749377114,0.14888671789853455,-0.026294875918210447,-0.056363041379864455,0.05663997117274885,0.044616431567063713,0.045362055540137995
RGMB,0.09073021287052944,-0.07124951643722997,-0.01411972282594967,0.01530314948787362,0.04225850169021077,-0.008721336553022142,0.08094975110944413,0.13249555827234735,-0.05204410160569873,0.11506625869338656,0.04438337146503664,0.03512803134686314,0.026089987048933783,0.05852558065686969,0.048675518455785986
INSL5,,,,,0.013265794164093313,,-0.03015160495215724,,0.004692744508645986,-0.030919776572090645,,,,-0.021772112420245737,
IL12A,-0.03188243468621118,-0.009554225957169009,,-0.024550222378123487,-0.0033351057084762417,,-0.040776091850010306,0.0006693945713544698,0.03859178873323122,,0.0077996588233903,0.05272541546806728,-0.01224251323982365,0.08522829491625403,0.06265368517085383
S100A8,-0.008210622194760212,-0.04570901618124947,-0.08830032146571666,-0.009302689682309004,0.032459990888510676,-0.029824005081560565,-0.06660830380039773,0.09060452383585675,-0.029147223903723863,0.018169936923759976,-0.046944514454677524,-0.06635635219595278,-0.026634705406248627,0.059847175620598964,0.006854917353653191
TAC3,0.03296413359967307,-0.024105086116687664,-0.031228381806504148,-0.0017721797963615468,-0.009590410139668987,,,,,,-0.007742173966889097,0.07391007045359294,0.027528139360836156,0.03384184440854747,-0.03887858282662517
TAC4,,0.006351022485671943,-0.044846826080191034,0.05938332517161549,,,,,0.15767479333164117,0.04959286910556345,,,,,
MFAP5,,-0.01799979752519852,,,0.06831835891522653,-0.05711240829678121,-0.028249016205931867,,-0.06561912275522956,0.04353656257314944,0.0933565808478288,-0.007107964969740636,0.015704790566591614,-0.016765118635836223,0.04261073533044978
CXCL16,0.012577512137102407,-0.025160292725189267,-0.06769048359395514,-0.0037295088593623745,0.011556705979841082,0.017605708643721057,-0.04440836768917667,0.008791285674655399,0.06313206024821554,0.008190303319661484,0.03462852205952645,0.039212910686126985,-0.07889702920806804,0.023202525741331154,-0.007495666405510608
AGRN,-0.020885328860351774,-0.051885968485402584,-0.15286744040404154,0.017800536505983254,0.0014979736249700658,0.0835484279587507,0.05092831555644731,-0.1370423830116592,0.0006777184330452136,0.15442044591656245,0.07639786135223392,0.09796348314255345,0.01769273988186152,0.03503486129784211,0.00014922987270268108
COL4A6,-0.015194800622341907,-0.007575017007159845,-0.07185335241698433,,0.024640770135275863,,-0.051476373675909064,0.1062042206174074,0.0021796015788179066,-0.05523089760065689,0.035759043084157574,0.06349343180305639,0.010388238220237397,0.047561439704127635,-0.03712155627480421
FST,-0.036118363740676326,-0.014149070261702125,-0.0375154382726867,-0.029646536260657497,-0.04345013688411492,-0.022691259813959502,0.08457491617939972,-0.08120137138893664,0.04129930290084295,0.06375491523894887,0.05234929512955136,0.06003505825332578,0.03697427357573082,0.020254412165475584,0.021299418304633465
MEGF10,-0.029639894067818674,0.04498640286183568,-0.02413073885205361,-0.00011018998853458679,0.028941315344981924,-0.028323169075041323,-0.08175686709997232,-0.10929168822572222,0.008924517228399207,-0.00954275898937127,0.06490515743043376,0.08914567886625833,0.029375551478051803,0.007956886055612225,0.030529337070154768
C1QB,0.025555647904433425,-0.021916262822743775,-0.0934317464018955,-0.045549249374150856,0.014861549131623963,-0.022302588087028258,-0.08946198384033008,-0.06754590467551455,-0.0018773099771836367,-0.03283451843029729,0.0013568923831999604,-0.008161522986466668,-0.02832330948919706,-0.009272437934204548,-0.06722415018797723
HLA-B,-0.04072392231006766,-0.03619820504491371,-0.0521280044294886,0.012869917277382579,0.06131531666469833,-0.02891112260834005,0.07255272833267509,-0.0025700951825530665,0.0030427587015547917,0.05266264209062182,-0.010643476670570348,-0.14196676570951336,-0.008597400606878972,-0.03520821570297042,-0.07297865485061776
PDGFA,-0.04276238688745099,-0.041733222436272026,-0.08894994133016715,0.0021629675283850705,0.026770695379424118,-0.01014252020112769,0.005806932665490378,-0.11939507595672237,0.07264966319828443,0.05914562271927817,-0.042384738864637096,-0.10158782306642589,-0.029235113703099235,0.03971445846355876,0.01467418400934098
LAMA3,-0.07463655561483447,0.08691043746573998,-0.021122461113263703,0.02622022837249055,0.055222280039526006,-0.031988654446730984,,,-0.08258503956348708,0.06675232868689493,,0.007199722509150589,0.01677553086867422,-0.038005522583063084,0.00820438455006918
DKK1,,-0.032003777170881285,,-0.016057009289979687,-0.009010805866225475,,0.01893572280911985,0.12128045858913453,0.05649392880043781,-0.034521884805341914,0.07587174727588858,0.009701496698706692,0.025079916387457712,0.033707415540503986,0.004736487087674343
INHBA,-0.06964868517845613,-0.003279953512222053,-0.02850413905038135,-0.03533741754079819,0.02742687613422191,0.02801205950503114,-0.01648916069969036,-0.01410252569004908,0.04777261010490743,0.003318960221729708,0.009928271132713867,0.007689802944144944,-0.0021277362528980184,-0.02032127639072431,0.018304935903519
LEP,,,,,,,,,,,,,,-0.02014582242751775,
IL7,-0.013455024323572417,-0.026784186308018862,,,-0.0014939617803137394,0.06917132462902593,-0.029023400592987633,,-0.04992878153423185,0.19836363738720503,0.0324016067776976,0.03520820177285108,0.04588942575921209,-0.018559211956875817,0.024226728141057582
FABP5,-0.009733233762003513,0.05264865200873668,-0.06720241409785832,-0.013259641601689789,0.02253235689781797,-0.006117926290996245,0.07539460692958709,-0.06085236596188701,-0.015891613638322047,0.004465478566811272,0.04017647320474151,0.03924700310900521,0.10342984440039929,0.01676963345377552,0.04195258564517304
CCL4,0.03447431858871934,-0.04900949960101646,-0.04192034574351093,0.056539489595993864,-0.00778516734444001,-0.038140659114582594,0.0632454414027281,-0.049298334492789905,-0.04516935625947346,-0.013619566011621996,0.05980741468186791,0.055898479887731715,0.010365004318102949,-0.005976479338950981,-0.04381990494688494
FBN1,-0.06503713487346141,0.011044576026670904,-0.016686842850176214,0.01733850269508198,0.007085287092081105,-0.011088228020027636,0.0736416281732763,-0.06579680076060679,-0.08844831281528465,0.015207897187657705,0.0108321943713073,0.015980771210536163,0.006364020686690089,-0.016761614094045984,0.05199570944714904
TCTN1,0.022680420934654538,-0.009610343729339861,-0.05335465119086933,0.0069857297459681505,-0.004553444338006111,0.03458770928821297,0.08955125562955185,-0.036545688582139586,0.009227680654428977,0.09712835577418549,0.039600234065826634,0.03485974142206852,0.07850901595747836,0.03178687542294014,0.038404802190840574
NCR3LG1,,,,,,,,,,,-0.01622031576250413,-0.010519307505745338,0.0979825761736673,,-0.022295838074406216
BMP7,0.042225011866000216,-0.012108651686230619,-0.003424809678331937,-0.013629524427575328,0.056492084003312286,-0.005170518423265516,-0.015950460097563544,-0.042199887646141666,0.001527358189090913,0.020993563730754786,-0.004841300573538116,-0.013204749031335958,-0.09031581321947055,0.03732814125943726,-0.013435908183381489
NLGN2,0.06422018523709899,0.07765400435192805,0.009576587685703018,0.02797328113462892,-0.006018676114241571,-0.014501044888807206,-0.011214572512990257,-0.08836044185413815,0.020853673157753543,0.07138556939893555,0.1099947306078438,0.07291555270200606,0.0411699685786496,0.0147275297483302,0.03789356474138822
CCL25,,0.06136021764099087,,,,,-0.029779735418320463,-0.008452330874978032,,,0.013749147344212195,0.09665247955465574,0.010634519294678853,0.023804390977649355,-0.000376309592575785
NPNT,-0.007152761064445497,0.019912004862985135,-0.02520525375757905,-0.0305692292335671,0.015573463023360972,0.05736039097642578,-0.012720946788491646,-0.05934214565809058,-0.09828151770000962,0.07690167016426738,0.011180956767834704,0.039970842314593864,-0.048777830966266554,0.014111871309552597,0.0852386465133252
KITLG,-0.03880726154613517,-0.016208138214788163,0.05980448620217759,0.01231337752319478,0.08870171808443232,0.010342643058120665,0.05027010454135097,-0.05545507606875785,0.01420924228541553,0.016555489187610167,0.03510137043278642,-0.00654718607443215,0.04749254565958214,0.04235684947249793,-0.01803257265002749
MADCAM1,-0.013457384979922427,0.03142228124944332,0.03285621221328162,0.2803161540393461,0.012253860598445621,,0.013614785699217155,-0.07345679221132527,-0.0037134442110866093,0.04680768432613694,0.012171488275222008,0.0103647893840165,-0.043252386584274174,0.043354155214365864,-0.03631086333432942
F12,0.001547686328527406,-0.016727071711359308,0.0037260209606042936,-0.021572748654639335,0.025890719184159063,0.08888103107015638,0.05813709167326498,-0.08297040024387306,0.023823875959375365,0.07524110443625875,0.015762052312566308,0.07514212259097122,0.15243231764088613,0.027235749972978993,0.030477144177983834
S100B,-0.05860316506379629,-0.04496172820552873,-0.0980677830759222,-0.0824374440186753,0.04851698466119631,-0.053227934744792905,-0.02461167558279431,-0.05134015597467599,0.03438540193474948,-0.1696804864292495,0.10800030039241533,0.19081177310303457,-0.07686204101095076,0.014005904057380605,-0.013389590297220932
IL27,,0.0010864164470662527,,,,,-0.027455166655387858,-0.03469487058460378,,,,-0.0223122860559046,-0.0035640035092464593,0.08185084861762403,-0.019060315440699686
CD99,-0.05689306084807957,-0.016648843372061347,0.03769046208307632,-0.01439232468379801,0.10078967495566442,-0.058395201557306556,0.1053911127889531,0.036315612115580945,0.020284515919023475,0.16350894130009436,0.08010587782490469,0.0685799929725213,-0.021240058368606474,0.10364162879421951,0.06584913364631301
PDGFB,-0.025054084144044895,-0.06017907039443592,-0.028565532722615163,0.030459354581167504,0.018326991061446758,-0.05633952819328177,0.02532791274985914,-0.12387782791566086,-0.011815679581297481,0.06155848945983064,0.02703841746168299,0.03480694471018803,0.018477058067105645,0.05730382280430615,-0.0079152130960229
CLEC2D,0.023745394960978442,-0.08314658540744216,-0.01486476852119494,0.09565552659750604,0.04821156791384024,0.03321709930426963,-0.04905103020448395,0.046838046577473376,0.004207549188963621,0.05286120392382256,0.019065799332273353,0.07798249456892706,-0.03706077189585561,0.03149122677950064,0.014039981301642085
F8,-0.029626910221196637,0.014770931846071957,-0.03554172103474146,0.041341214186293156,0.005890144751899667,0.030036298914162676,0.012690300284732125,-0.04904456624424463,0.023884423376874693,0.09389874096927843,0.04038399920238086,0.128063698664736,0.03139109958509177,0.07157094039636937,0.013862202183317887
C3,-0.10017170697308975,-0.034811430727091384,-0.05480574131516625,-0.029210549970877422,0.0812659434774778,0.0031850464592766414,-0.09806029442778866,-0.12716689966911157,-0.03369097391469373,-0.04084767185974484,-0.02481145842827502,-0.05614180879120039,-0.05645164410497287,-0.003734733811621445,0.04511823828116213
DLK2,0.03346482289637267,-0.03105009444200032,0.02960501687443723,-0.009555410371251303,-0.006084615605894026,-0.04029583066246658,-0.02537282333099272,0.012701826498599569,-0.037118585794251646,0.12496824749444138,0.05291851917006372,0.04815200964437027,0.08181311447043571,-0.022426986809968158,-0.026104208826412616
TSLP,-0.02818981976616863,0.017516471279778102,0.028742561106661915,-0.02000205163821751,0.011262874105139523,-0.02139792899332053,0.02532445858948534,0.02534731851983928,,,-0.00550618640267073,0.024541686763544058,0.0728861255149014,0.01739628597075857,0.0662532154051849
OSM,0.025143624059447,-0.040395780046824446,-0.08741594466998326,-0.02379556417915851,,-0.04413162851019742,-0.004505256279232125,0.08968976771131011,0.03485872812496292,0.08218129721368002,0.03867200032911252,0.10645955865017172,-0.049536706521807125,0.07613771933774789,0.005600428688188865
PRND,,-0.00011553066750080363,,,,-0.007645243843712384,,,-0.04452177300549853,-0.002036215040924048,,,,-0.010481504541686228,
SLPI,0.06300907476062631,0.036443500749510145,0.05746670509250782,0.040044229989359865,-0.0368948657226943,0.0014253088725982859,0.12597200936580044,-0.06312807537853049,-0.009895503409709752,0.12777201395858528,-0.038924319445923235,-0.1664836957127555,-0.040137412787224096,0.03382076250093019,-0.012384736609691275
AFDN,0.06024423319635912,0.01175574041842066,-0.013647624833516041,0.012814906093396262,0.05486289594109718,0.053583510074205074,0.001682247354703735,-0.11829984424717936,-0.0028303966126976823,0.02854668492297062,0.006950240509544752,-0.008009117726073324,0.09802932150783433,0.04826820347452914,0.009782028507255885
KISS1,,,,,,,,-0.0597423126846365,,,0.09000744561179519,0.07035837213369116,0.011930467778097066,,
ULBP2,0.04033001740512019,-0.04791012427868886,0.04922632671456328,-0.009893033747228613,-0.03170421612519647,0.04438371362489535,0.01790734106824175,-0.1379446763766056,-0.009661914236485488,0.14100742281907358,0.06383692410233266,0.1061035496852251,0.0863166490663246,0.0753252361564546,0.04132992036442748
ICAM4,,-0.016792443422147686,,,,,,,-0.056115279759918285,,,0.03880889859882135,,-0.024004529400042055,-0.021192121749953843
TDGF1,,,,-0.017123057930730427,0.03922276274265318,,,,,,,,,,
ANGPTL1,0.007842637698537163,0.011000510128977282,,0.03072069044785048,0.061765309928579176,0.029767020469992026,-0.02863853413863745,,0.07391787101049521,0.1575062703760245,0.09354786301735793,0.07478933666355649,-0.03568006600466065,-0.011913909564591945,-0.02141699193561387
LTBP1,0.00756147319448541,-0.015130464337307765,-0.038397340083097406,0.010109994518252676,0.010571419409789153,0.042868270197750385,0.07030678929333087,0.009012237466009093,0.02281293665690237,0.07389387274732542,0.05481583358305037,-0.018440112196045064,0.06308824312249821,0.05401698296166385,-0.03521731220094396
NTN4,-0.07038888784064047,-0.07010906511532682,-0.05098851898324265,0.03300092907636409,0.016526914968361207,0.018806634745714552,-0.05050687568495817,-0.06781066759304986,-0.0074158947101595355,0.0020825070604820577,0.12348369177555686,0.08812155884920374,-0.006614888352932048,0.02093655373080961,-0.012415541708121019
APP,-0.09351316367333949,-0.07217029797063843,-0.07309974864595327,-0.00043006659684424606,-0.04279040272456299,0.03140315440265564,0.012279496211301675,-0.051701407677249844,0.0021898315886531012,0.05784862144543348,0.029700936042783472,-0.015063693670164918,0.02432316093941831,0.03139088034783176,-0.02512752544827841
RIMS2,-0.030677630833390156,-0.055308558515168416,0.034891341146286066,-0.014357830366217074,-0.02870134285850695,0.0017770717858784197,0.034058370227410935,-0.060980841626803166,,-0.02689722559980434,0.045739445804556515,0.05143603583815422,0.06589791348510717,0.11315715138733179,-0.022520520222395868
WNT7A,0.036799878227896,-0.030499080311898723,0.02381557066291062,-0.02557709438024938,0.011365489772809358,,0.022781182072768334,0.057452340478343196,0.04179311607465041,0.05423447640048994,0.056709665903552496,0.0496459266111969,0.027425945999341762,0.010746053830411061,0.035131681541849084
GAST,,,,,,,,,,,,-0.019548897050530308,,0.06445111178491003,0.1068593149292162
GPI,0.0743234637723579,0.007487639705141627,0.14157138410889952,0.03576787360895884,-0.009371494953124511,-0.00019350969560029036,-0.04286461307324555,0.1592828272856928,0.08866471899729823,0.10871707756884436,-0.02013211364190528,-0.11963081117371989,0.011812685951408022,0.020373211199183137,0.019393564865388208
IL1B,-0.058898732334681084,0.009334660959765631,0.03247045743159721,0.0012316325905165058,0.0015376337051047188,-0.04893345781281993,0.056901832555263994,0.027417314481495404,-0.016277206121311366,-0.053142171494053085,0.05094068467508702,-0.020117850878902353,0.1078525093103331,-0.03165690637963652,-0.006636533627821308
SFTPA2,,,,,,,,,,,-0.010412627637756756,0.09839225194436459,0.03668562546579212,,0.009589563656748514
HAS2,-0.06981712068686641,-0.011350150318689781,-0.04073371326180006,0.00866284247049524,-0.007271070056842896,-0.01288015843754417,-0.043362466393350826,-0.04823969638064433,-0.02611637085164467,0.03413892482555226,-0.020886274011491728,-0.050235272327909614,0.013407538993855135,-0.02576762547502109,0.05401691413605354
IL11,,-0.025452510731299803,0.07200010838686563,0.1244147382420418,,-0.017141605966087096,0.04781404073255985,0.0889974011332084,-0.03695987116704284,,0.06087267430540992,-0.030426149706049985,0.01423400039490462,0.025648733084240226,0.026933994072639442
SEMA4B,0.008998919160022536,-0.05073785916687971,0.02192903883655661,-0.01798912258774505,0.01395754491517104,-0.0023987211649563406,0.015389925551414711,0.03526750380150357,0.016419392342509533,0.08426759757345276,0.07796208052200933,-0.05270037237310158,0.10087626689284973,0.05998803973322175,0.009776147629847076
FGF12,-0.06855145272840608,-0.02552992995309306,-0.09910713616558943,-0.021036876203961722,-0.05790625329521254,-0.016594951673525045,0.02807079635755577,-0.030028216103948534,0.06519006756051675,0.10193555650637715,0.0887551994383547,0.08498736150226013,0.051936427985933724,0.02192558196772181,0.013789655661397142
CP,-0.043329604397095274,-0.016020809736206267,-0.07058756058722744,-0.03699508136181281,0.0834338700486243,0.029675646225653808,0.0037149949270986905,0.010431428387413103,-0.06215936376934561,-0.009359092890392284,-0.055479605588439895,-0.037134446783055323,-0.021878787617101495,0.0017422624718374333,0.028216980622782304
NLGN3,-0.06220267814685986,-0.04424743657864907,-0.111523089061452,0.02853706587393397,0.023787770000006307,0.021352167462071758,-0.05451973339250216,-0.02485112390433581,-1.4600800825232783e-05,0.046031756909488505,0.10460185962049337,0.07547407312127644,0.017077870557647357,0.04606384411506373,-0.023386330884089555
GZMB,,-0.034942943193716845,-0.036598555646515527,0.04299662637680671,0.0193834251150487,0.0363732120243949,,,,,-0.052868869831598386,0.025584658599914382,-0.036894014428399485,-0.046039391567506596,-0.03246809092339901
PROC,0.010284908186793961,-0.015029122172399802,,-0.032926857258906636,-0.015263715542729398,,0.05227690143000355,0.008516482162529792,0.01425947849066748,0.01002830225231837,0.06689603944059345,-0.015381678508919649,-0.016268253199595392,0.1619202810351698,-0.027214417701094222
TNFSF11,,-0.01728501540080664,,,,0.02419130863178924,0.06386859910662589,,,,0.02434560659914576,-0.005027279750463806,,0.00929488705767173,0.08593383812560998
AGT,-0.05473569338741672,0.05373686942174434,0.02654314251219522,-0.05452994037311476,-0.012853032173819392,0.04904792185160883,0.032775459385237245,-0.004606327243733835,0.02804558702474859,-0.017070039677841962,-0.02403876081701886,-0.11407469478829987,-0.05600631622992229,0.020784903209357716,-0.01431995691169231
PTHLH,0.07499198750929596,0.00841915683326633,-0.018467801529634603,-0.009230814502221437,-0.012050457626885306,-0.031413139798752404,0.12259914254394813,-0.001994330094490254,-0.029981611811098454,0.03848622461355508,0.05780335014898287,0.09538735407515081,-0.018165400553841363,0.06718738215988912,-0.006228417558603622
COL1A1,0.07172738444769451,-0.056335596858421697,-0.05717839559710463,-0.021789239558245535,-0.00669361010812505,-0.034690248223158734,-0.006785458250633348,-0.12454994490891994,0.0894450094704875,0.12377247981420478,-0.08331263929051834,-0.09763647522210392,0.006482009502227625,-0.020836956467090776,-0.021862001062573386
LAMB2,0.04414013795099031,-0.028892096741065663,0.03222632197868602,0.00211895329717253,0.013535150473392276,0.03872311342229214,0.03596716994543408,0.02421481840268368,-0.014978099936518914,0.14018561661883241,0.03424668718428618,-0.005483968722842672,0.026322507829869782,-0.007343875792880071,0.10930688280642623
DSC2,0.05113130199237398,0.003283424971717568,-0.05731853398237905,0.026133190276579257,-0.006174040663029099,-0.017087851718796742,-0.015504440224335217,-0.06047716789450093,0.005223903976075,0.0643684242103922,-0.04264277621038662,-0.0009205362675635454,-0.041680688340902515,0.018087533329214544,-0.02111539868086152
WNT5B,0.09901673805744056,-0.026620142538398166,-0.005024999147793098,-0.018999032244913137,0.03844097426477007,0.0008505673708275354,0.00038462083156590046,0.06783817228499933,0.037839239691350994,0.05984006552391755,0.052184080361678854,0.06257079734093482,0.09055453913560393,0.09232270925495539,0.017173383804473783
LEFTY1,,0.012693047360023304,0.045337355623633044,0.06335502146709708,-0.006634293298821761,,-0.02940372423895754,-0.008911112019745407,-0.010967481089587913,0.08361124463042248,0.029401971035387477,0.06388830929310618,0.0004759435973925942,-0.010605699618348872,-0.02880538934959861
FGL1,,-0.02217434062665864,,-0.02571698132045345,,,,,,,0.08282253346735702,-0.023550536773949627,0.0017512406821721701,,-0.02355867092880531
CXCL5,-0.04546948048390101,-0.01508958263823449,,-0.014194970167679007,-0.012845053663971588,-0.03182996599111287,-0.03499263641698287,-0.04134950704148386,,,0.0048609544614627385,-0.052526499128277795,-0.01177205609166351,0.018392695817784487,-0.00604694051250613
S100A1,-0.04236309149383981,-0.003584236484394445,0.03542463800736882,-0.038060909708377645,-0.01248237232448824,-0.020471634440322888,-0.07330856372216238,-0.011450930854150226,0.11546427953797571,-0.06376844941024867,0.03464726726068139,0.11564337578081658,-0.04048549380973608,-0.026657000540041345,0.024184644018448404
C4BPA,,,,,,,-0.026640004561789523,,,,,,,0.0010778543066433317,
NPTX1,-0.015332702513844713,0.021208359859376316,-0.046772478675240974,0.04332200402316114,-0.023141522192220713,0.006584016331381388,0.09613315522055918,0.0786960893795396,0.002392539500949431,0.015556791211396052,-0.03042963568394154,0.026764699150054305,0.07748751315416652,,-0.013607363618610164
TGS1,0.045225572103277975,-0.005007164411784059,-0.0694307391910937,0.027010570003932092,0.035660730262572014,0.010831121695817502,-0.018722487980631985,0.01396661504200408,0.03364947506698929,0.0005500030055199412,0.10150788036254259,-0.006640124161642146,0.002625731373853754,0.04218253496713357,0.012084795768532296
SST,-0.0011370293887499234,-0.014525614301950138,0.04985556270073295,-0.007510770899211905,-0.03288762329946737,,,,,,0.0400540383615185,0.08580194733434036,0.012422324627922848,,0.04006307481652358
IL34,-0.006610186621687836,-0.017163974544327092,0.02872894894226725,0.013939084404498949,-0.0046057427391800595,-0.017299695927795632,-0.001428118316424952,0.015424148787366199,0.11470946386077865,0.05130546323177391,0.0492980725684454,0.044406994535331375,-0.0616117184021163,0.03497697368358295,-0.05266364058938421
DHH,,,-0.029107676381379958,,,,-0.001041336901396484,,,,0.11104176038298047,0.01647040686618724,-0.01557597778579913,0.05240797808215376,
XCL2,,-0.01935418869260223,,,,-0.022288362254630878,,,,,,,,0.01884619730403074,-0.021416977455409606
TF,0.05127778149006214,0.07131893744900263,0.004383554655200327,0.0343312557115143,0.00764882032337142,0.016126978263060684,-0.0400131133586849,0.09476354296128874,0.032841657248152745,-0.09471037260134457,0.06331730280632421,0.06625274485167441,-0.02267235578868355,-0.015614861396940212,-0.016931722880008333
IL33,-0.025403052037511045,0.021159981089383766,0.07790277524751578,-0.001979324881375025,-0.013535006796770608,-0.011420911799422069,0.0268660352462019,0.014665120343832062,0.09217316428664929,0.0615208775868403,0.07945280468842476,0.06240521602116573,0.009407072775413621,0.04166994971226265,-0.03371795611468236
RBP4,-0.014337649695511497,-0.051739255986952865,-0.009707935558913408,0.031001566976183847,-0.06975851428654861,0.0033974626462555434,-0.03124366643605501,0.03427567492326888,,-0.03624732525284426,0.127046740723652,0.12289881379307928,0.09439829947760343,0.00930284087681677,-0.0026520155260992702
CCL19,,,,-0.01813004663712954,-0.030823227816400716,-0.0263251808944374,,,,-0.023717503716942007,,,,-0.038513243600734416,-0.02757466061546984
CCL20,-0.07140077940206369,-0.019722618697070402,0.07564648536210386,,,-0.025947237075216956,,0.07488493479213608,0.011575032539030132,,-0.040730485884403325,-0.11727371906810877,-0.023801180114301768,-0.011815298499876574,0.06868515535247391
NAMPT,0.009596854942901134,0.016602198347408725,0.1279867426487136,0.06597897188868067,0.03698905506725962,-0.0002667394694629533,0.02057223789222609,0.05781645589849002,-0.12805938817556548,0.1219133057871562,-0.07038799731664662,-0.1759472204548491,0.0019364088254899682,-0.00718258156931231,0.040491806441821286
