,UKF243,UKF248,UKF251,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH916T1,ZH916bulk
WNT5B,-0.06266565339536122,-0.037058536676142825,-0.01947746590239292,0.014842220044638903,0.02106665276667486,-0.002571240822117489,-0.023003170729884427,0.0709984706501908,0.0019925966832567117,-0.04486829048168347,0.0550369842492589,0.07362779574303102,-0.0046298251176776686
LEFTY1,,-0.06287964776384995,-0.031951762345912745,-0.004514847230508606,0.03607376265619982,0.060363325660601326,0.04459782225734876,-0.023984975122353605,,0.007120076467033233,-0.03627321511680367,-0.007362386909214368,-0.08660509508038489
FGL1,,-0.03759626085198811,,0.019717657248755453,-0.028592575459446736,,,0.04400628960224483,,0.07956369692376293,,,0.06944124656530744
CXCL5,-0.033684123807340656,-0.018233178995898134,0.0006454219203486906,0.016417641305805038,-0.015782208285120804,-0.04303300502054958,-0.005703997597618116,-0.008216309032939425,-0.047361910546658094,,-0.043167845608333,-0.014728163269953253,-0.16503849864422848
S100A1,0.006284673169046543,-0.03044079438564999,-0.030302883845331308,-0.009050056890321748,0.020973944434419484,-0.011538652832981687,-0.024902632485694163,0.022844192190460234,-0.030461098179532124,0.004302650100212616,-0.03649962340729586,-0.029786493766733136,0.07472344375932029
C4BPA,,,,-0.010473429025506468,,0.043638838262797096,,,,,-0.009576957339799439,0.0029423063570620947,
NPTX1,-0.08279138584334488,-0.05496599914888174,-0.04998571389960598,-0.018444633886016405,0.001808173264265889,-0.09312394875124418,0.025307783889004204,-0.06095259436843318,-0.025086677814061802,-0.04052842598280641,0.013058847324064902,,0.42315236040662996
TGS1,0.06772184761409782,-0.002375269249415655,-0.009411816844389832,-0.007664034090563947,-0.10132588979204096,0.031167421912661822,0.04399342340807048,0.03935148408192918,-0.021501911696530505,0.0103283636443513,-0.07264366973220454,0.03543635637766621,-0.09653991748431161
SST,-0.059472907703114815,0.016813721105049896,-0.05105771485765152,-0.02688878497718747,-0.009386596088416637,-0.08944499507784406,0.005111796593027197,0.016274549082996272,,-0.05925037054873698,,,-0.06145866495937048
IL34,0.011875809328389582,0.011460166795510339,-0.023562430574456866,-0.012869540070252341,0.03496529413723184,0.02793973994711634,0.0011671725935616846,-0.0711431291969466,-0.0674238212220427,-0.05847472787055229,0.062291510117042745,0.1510443817653327,0.1762530711104706
DHH,,,,,,,,0.07257587727909919,,,-0.03532927334844536,0.1253542415314481,
XCL2,,-0.03020593462153777,,,,-0.01929150052724719,,,0.014846997942901665,,,0.09778437484376558,0.024769670397515306
RSPO1,,,,,,,,,,-0.02149165140711965,,,
TF,0.07738952059722928,0.029322603158846213,0.023003505858767485,0.05805462272385623,-0.03958826094770026,0.1868188961027507,-0.08281321722143595,0.07926473166726011,0.059563476962870274,0.06753471867528274,0.03541088498210879,-0.11572942055051971,0.5008376030046975
IL33,0.012059161862246466,-0.03043205325232167,0.034386437440847996,-0.02846704715695211,0.02057442276169617,0.05061823079917233,0.038855179609764555,0.07791041674821213,-0.02177546288914478,0.015340770056641825,-0.013031016005387433,-0.02833801211411182,-0.2559224486995678
RBP4,0.059730842429908254,0.029684389308618223,-0.03253164964602742,-0.041735291226874104,0.022313215650330193,-0.029721804875115256,-0.04380000340249915,0.023951230419810867,-0.03889071645938313,-0.06090934073904577,0.059285308176226716,-0.07803205685634375,0.07105409670596909
CCL19,,,0.0009105825267411374,,0.1289755147259413,0.024920409074992957,0.2603344437914654,0.014459190145776922,-0.028916260793784072,,,0.18400588974176083,0.09355111897853424
CCL20,-0.032071502492961056,-0.016018570296712616,-0.0309435240144985,0.055468668697487684,,0.0739271252344718,,0.11898557626952952,-0.0386086093096196,-0.021178914367654633,,0.04912237728591838,-0.24098098658243725
NAMPT,-0.05120540998531443,-0.037100859976153124,0.06324858007070211,0.07839025147620941,-0.11074966115145082,0.10882929085612361,0.029209659248124558,0.1873238021241646,0.06747728230025896,-0.03940831473605504,-0.05725582441808016,-0.10935872858678615,-0.39915881940661485
