,UKF243,UKF248,UKF251,UKF259,UKF275,UKF296,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
CXCL5,-0.03549275043702139,0.013568142563435087,-0.044435821858113185,-0.02717223435970497,-0.007917634095489309,-0.022774942609300766,0.12288852176108164,0.013769625195391065,,-0.045844500641803135,-0.026858413827767907,0.04582243707570212,0.0855602560457837
S100A1,0.014088902069263554,-0.05237487538062369,-0.011604039538305648,0.02725893482181445,-0.016131726272803924,-0.06339461873107552,-0.023814505984474717,0.02007837435570573,-0.03039081268005386,0.025885531837402418,-0.04838078749453489,-0.023506343696892824,-0.02266443995683447
C4BPA,,,,0.014417255788563713,0.005676127526736933,,,0.09885229243152042,,,,0.023781704263296653,
NPTX1,-0.011347284206040385,0.003880542823747575,0.08236638155446767,0.032739873384535774,-0.05212638833293868,-0.02842117077794569,0.024352901528290977,-0.07364430867177263,-0.01790185216679995,-0.05950528098202727,0.006206783640988301,,-0.12750820785234326
TGS1,0.012475152876679232,0.07225056285019422,-0.016358935663489754,0.01740314611953857,0.07574926391056733,0.03778874975502809,0.020696354827178097,-0.08355413321343864,0.024354771012309026,-0.006447234149567564,0.0741075682302596,0.10006564076183726,0.08308481511646812
SST,-0.021159600388483406,0.019835695921035013,-0.027572655126648273,0.013653073023173189,-0.0897156203701129,-0.016119818643183275,,,,-0.03852304797349315,-0.03160987308160002,,-0.023840558398131068
IL34,-0.0017249529634118781,0.018818908545580538,-0.014582664058261982,0.0625582270689964,-0.0010410715353907554,0.03585810616503317,0.018799418340602583,-0.06119156340654244,-0.0375804475507875,0.007139623933933888,0.08957229217384638,0.1438331038516779,-0.006776947634939499
DHH,,,,,,,,-0.026740681627190867,,0.01383729756379926,0.08309278192420369,0.029561035839463498,
XCL2,,-0.021460236610446198,,,0.003658047776119931,,0.046559159541868345,,,,,0.030863307605786375,0.0010886636509571937
TF,0.09200055748584143,-0.007616857742076704,-0.030764152266711038,-0.006291987551610366,0.14817353260271918,0.008962975086476917,0.05527820490356314,0.02341327457944934,-0.08520885656969204,0.0006796903147522616,-0.04465716983231825,-0.04370937339364279,-0.13997717009957042
IL33,0.07627760829482759,-0.0006879442587894997,-0.026432184099884827,0.04673207403169386,0.06137044545742195,0.031889519397047456,0.08509541406083601,0.02018137595134731,0.07300033402199116,-0.05976047447482626,-0.05982157881346906,0.06445610363316322,0.02564877492515104
RBP4,-0.04490967688663798,-0.001891290941087379,0.01618976241827769,-0.01755372110469204,-0.029033198233416137,0.006840523947457695,0.0725183520446395,-0.0037600961551627256,0.020569678816782025,-0.06922646881628028,0.007408605421049969,-0.025822130968592788,-0.05789735168681068
CCL19,,,-0.013758152475447984,,-0.012351787469036556,-0.03124364990295436,-0.03543355425270477,,-0.02038349258397709,,,0.07725766508148343,-0.013759821751722823
CCL20,-0.06350343293741224,-0.0027739323957337134,-0.0167991252835788,-0.023300707445582765,0.05168215017022067,,0.06963304659220143,,,-0.0590458148553377,-0.03338085318704025,-0.011169545702443766,0.04358945615949271
NAMPT,-0.013192985646499242,0.08094775796428497,0.030742160987395843,-0.011561108003598126,0.07724266611521481,0.007494744361676681,-0.016327169443974367,0.1417206378432521,0.07011701482493879,-0.07282364358157722,0.06881227959577645,-0.1060187983593108,0.038586958275361974
