,UKF248,UKF251,UKF259,UKF260,UKF269,UKF296,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
LAMB2,-0.020235194485098026,0.02193125977611076,-0.0255082551293039,-0.043856680499858844,0.07420775982037241,-0.056702897209752995,-0.0328466025773769,-0.0005244087852287821,0.018397167328691483,-0.0152836265070703,-0.08822007388647518,0.042081817769822866,-0.10862569658303399
DSC2,0.027928977423525906,0.15894029571025892,-0.0034432819525119273,0.034358905703298505,0.004692288801842146,-0.03404907819412298,0.04267358138656311,-0.061382539535586166,-0.00863620659029544,0.018788185548708227,0.05473377585170744,0.023658395560844956,-0.009245942628877553
WNT5B,0.0014043125424197489,0.06666675392399053,0.011032640310529916,-0.03054837295690601,-0.03023054704255889,-0.0006513660817641582,-0.0729070159817941,0.056135905332010995,0.0360564842770153,0.01933643611177745,-0.002728822298261212,0.06519889451730254,0.10917494809012594
LEFTY1,0.004749823749076354,0.004944951411032262,-0.028651881005456136,-0.03318986107938399,-0.030354165663829213,0.004560766043800626,0.06238649539336858,0.07338875105131498,0.04590611969572993,0.04956361911370665,-0.0011259865019448763,0.07975862015441562,
FGL1,-0.011892928538690044,,-0.014710416248182307,-0.016179808781189686,-0.023066468464433228,,,-0.02185254817562316,-0.028067094217735348,0.030176737664055348,,0.012186462073987311,-0.017750646021153223
CXCL5,0.009453051794418925,-0.022868965950837584,-0.01352015915041143,-0.03486278635745663,-0.018040791960041425,0.018056737983768976,0.009219893014822728,0.006372299619480482,-0.05754414546627889,0.026636782108649025,-0.04314621512823431,0.00650196597838929,0.16546408160983017
S100A1,0.007288056536053993,0.018237116466925298,0.004348099176919646,-0.011023466168276697,-0.098949937436719,0.0049593529904802215,-0.042582443940072906,-0.054002495060518886,0.08933627685284024,0.004904973423581524,0.05225876289423122,0.06218709354611563,0.004200538152342751
C4BPA,,,0.0013914255319091447,,,,,,,,-0.020291303777176337,,
NPTX1,-0.029190177803848076,0.0019517157689710552,-0.008475593979037093,0.012379670478506194,-0.0755152464297111,-0.05550646827990776,0.003961626441540132,0.1084351212005028,0.02675153163525553,-0.0194627702680754,,0.041355409359059056,0.012146355490980448
TGS1,0.04062695537892872,0.048259753345238375,0.018824656843004637,0.017184130799800412,0.016391849652286086,0.008604759020460413,-0.02863276374924641,0.004454143264179416,0.03025225406489016,0.027099079276198493,-0.05294259894611593,0.004767583406583719,0.06494409136752807
SST,-0.023671019271163767,-0.049292675559802,0.024015832154915033,-0.018892657838670723,-0.09885519585867016,0.0047148616698937575,,-0.04096758034208326,-0.01330436761193295,0.011058907408783519,,0.004775535818410102,-0.1022180498573078
IL34,-0.04408060417083147,-0.04863622209252256,-0.04416462637884583,0.018060801233840067,-0.04294615476978425,-0.009839701359605522,0.09781866923980702,-0.038797623918578654,-0.0039790929594947805,0.02691646789780198,-0.00014505704168297175,0.02052366197656052,0.012615333264893433
DHH,,,,,,,,-0.05193077029546411,-0.0293288269011785,-0.003616000943242486,-0.029967882519541696,,
XCL2,-0.01962407687169921,,,0.012506845413527028,,,,,,,-0.02118039475171406,-0.024385598288967202,
TF,-0.003982559662464278,-0.012315020210430109,0.00017852068922329139,0.009637780670390601,-0.08375032428365578,-0.05339588190293756,-0.10070697722828897,-0.09347461334915953,0.04906283508052693,0.10251087818995942,0.014318913409610404,0.05062226239001261,0.11114874534476916
IL33,-0.03392538366241542,0.011117107637435371,-0.0038290962105422405,-0.0387799421478235,0.06821071148293659,-0.005634223142990019,-0.08039686358725187,0.0010163128433932096,0.015982800468680405,-0.00682169150532638,0.023408324951600175,0.023826274526122453,0.12372999633040718
RBP4,-0.013504816461141794,0.02541480279460284,0.04559246444309459,-0.033614084210255295,-0.06658378431124895,-0.012614466648266808,-0.03820731314645647,-0.010923020679585385,0.0958293173227105,-0.005805479139525764,0.0582589005077848,0.03038316647607794,-0.0705575617244157
CCL19,,-0.012411581070449018,,,,-0.014729795336554979,,,,,0.07194676271717179,0.06600051909184117,
CCL20,0.018792575384763626,-0.015154920382068152,0.012361002706646135,-0.01510822944453659,0.006114049063564504,,0.08885436085550796,0.05031195447895961,-0.05679463312658854,-0.021674195199074663,0.04594351027245384,-0.01892845304510535,
NAMPT,-0.018483570248333924,-0.04866793474127591,-0.03433141207713324,-0.02524824766889901,0.06545491867620777,0.04298643674863345,-0.07657143668155798,0.062240398422900085,-0.023714676374618347,-0.053586472430155956,-0.028508116925035704,0.04483114131825246,0.00747089020203751
