,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
LRPAP1,0.0025380664692966084,0.03583271365651491,0.08345805488334115,-0.02170887372937177,-0.0007201142304204617,-0.013489983054600647,-0.0512961362592542,0.03394894998402481,0.04350033584860988,0.05238022975135115,0.0009843071802364096,0.09198031390622159,-0.015848597692217758,-0.02577818184177085,-0.013645784669976633,0.005425326620309795
NID1,-0.0014812126802522816,0.05495540819117573,0.021647117525033746,0.015785927260504182,-0.024707615218406843,0.14125211557384282,-0.04273584850170306,-0.0007096836151168851,0.003944957224218988,0.06362047881451806,0.07156918970236208,-0.07652709826691566,-0.02378126388537523,0.023486727882722852,0.025560490416516087,0.11682501877326999
MST1,0.008936516198344659,-0.01802530126861011,0.004330171615414695,0.030201751465050997,-0.05819793980497171,0.08091277649070133,-0.015392559028010002,-0.04527917844115185,-0.006925318610422694,0.04010621313196661,-0.003306748653052981,0.09999548608437121,0.0004317594673406244,0.08537163030129163,-0.03732896331426821,0.012153218263395622
IL13,,,,,,,-0.023719490412812246,,,,-0.022434394806714473,0.06146945030422212,,,,
DCN,0.004676631811876892,-0.016698332023249707,0.025378457991243313,0.012141730416496643,0.08412652876312621,-0.04401721106649773,-0.0480867295200713,-0.036158147129294944,0.015534621719790802,0.021175354267662694,0.038862947853937256,-0.00010425395522521129,0.015851055340061166,0.012262941725773201,0.032405030165269466,0.09743144674303407
IGFL2,,,,,,,,-0.015976343026252577,,,,,,,,
COL7A1,-0.0075642792129944104,0.00856003629002529,0.006852130703448082,0.006062090118703091,-0.02507851424324325,0.05012525329793871,0.010182248245793316,-0.018239858887257866,0.007166637069577524,0.002598802388205246,0.03560387343709012,0.008757748867183258,0.015689136717371502,0.07011499717368946,0.03162093322388691,0.05634630281604515
CALR,0.07291062909738259,-0.05481780573403393,-0.020955678279254753,-0.041020550129140854,-0.05945099067783642,0.08763530635737841,-0.023400202110296343,-0.05063434929770656,-0.030701667168656386,-0.018970886668993745,-0.00017812663796203733,0.03650301893470952,-0.07477078553548237,0.06193928610647688,-0.008948975359365842,-0.025811071994305063
PIGA,0.06429079950028908,-0.03924937980248956,0.0007152989670468918,-0.005774874341705046,-0.03516768133046619,0.13659244613339297,-0.0598406060151534,0.04217630753586563,-0.006425821395418442,0.0750013307201564,-0.025746919179215753,-0.07721554405395535,0.012065287946670979,0.014472551794525449,0.04334387609033797,0.020484898682436553
CD200,-0.013139847159646603,-0.009785293988342996,0.015542496653827302,0.012030989935102787,0.0876029654563428,-0.05904502073111825,0.04088441810266619,-0.007509941943370852,-0.0001787038273103964,0.0978660858340494,0.04259427703582967,0.026562473786942216,0.00799673298752729,0.1401913904033194,-0.05563175710377403,0.014411027601022655
GRP,0.06992133903669814,0.025138859901305263,,,,0.04424966995205055,,-0.024805205750779394,0.09065521467811825,0.04874941820457015,-0.019326136832391743,,,,-0.023348878102853368,0.03669368926330314
CDH1,-0.014304972978628587,-0.006289104316387758,,-0.014751010091330211,,0.015693147127345396,-0.006808187645629736,-0.044776469780569025,,0.06860774734146288,-0.009147101044344212,-0.01696610552411566,-0.004921860544109834,0.06136451549487213,-0.032543335374374316,0.005217132845385011
LPL,-0.003386961493201876,0.012167953754456198,0.07564548656444729,-0.002014435614214354,0.033729116206109855,0.08822583546125874,-0.0531048916346349,-0.021654128797226592,-0.039750593046288064,0.04043551619790038,0.034914084893171896,0.061532644328594725,0.04040433412325161,0.04492071383248646,0.03937041071847642,0.02530354290107442
SEMA5A,0.0019252072361813529,0.019639369177250447,0.11171463141382779,0.0231049240662501,-0.00020640711960194513,0.12222383221358242,-0.03548790195518299,-0.027469485620403748,0.0012152387196134218,0.04154774765688937,0.07117774241907496,0.020515211985184932,0.028811880558906582,0.08227833406000594,0.010046785611484865,0.058824266487628285
SEMA7A,-0.015115929816317271,-0.0074892336916541884,-0.02624051026385557,-0.0008900457917611756,0.12281206823293737,0.04869057097174962,0.002782266719915296,0.014463053757894483,-0.017709428156439784,-0.0032557540189890673,0.04537183349257935,-0.07435438383179625,-0.02842129713486921,0.04505290072418415,0.028919306147352105,-0.027483499113753057
SEMA4G,0.004915987071535018,0.01440356383330223,-0.004836699491435484,4.245202793614094e-05,0.026321514270442534,0.005571964279699916,-0.0667176935003681,0.007256781924156595,-0.03658458869466927,0.07439061013534654,0.0029502011235899572,0.09458986613479765,0.012772847416793182,0.009188108017444267,0.01991656978340581,-0.02128274770769767
SEMA3B,0.05559728044159138,-0.05563944674388183,0.022288879188529336,-0.008905441351923267,-0.029857488567948093,0.07776076933627017,-0.01693094809031535,-0.06413739987857675,-0.03714091522437131,-0.009513882522729798,0.06730295630163143,0.03925679979075493,0.013417217541397684,-0.005475663358296025,-0.0851268564137719,-0.08062091840778648
RPH3A,-0.018998326029556763,-0.006352208192947136,0.030052290584267737,0.015947290264355526,0.1626837528472041,-0.017253309024010434,0.07078142957360095,-0.03191503366322702,0.0007103712557507237,0.05747227789228778,0.019147612404465483,0.09347943287910081,,0.07296170087251282,-0.006835008036641415,-0.026561586955311488
JAG2,0.0035339298357848752,0.060358445198208516,-0.018736628916724705,-0.023623180770494762,0.029052107609174236,-0.009847442694932948,0.06988220086401642,-0.03333756985629632,0.0424990879174352,-0.012313761460445856,-0.00015239269169426827,-0.0551841587771562,-0.08953595443820675,-0.043794563986409574,0.05029149270602077,0.042367201805943534
CGN,0.010206057157781293,-0.02458063472869858,0.04220523944794945,0.01928834062513912,-0.005534848825365452,0.016301075141472207,0.010314016385976912,0.002309120367064662,-0.01570153644541006,0.029751588871262745,0.021644517299206672,-0.010807646856280124,0.026107220718301814,0.0673585215369752,0.003362802924703521,-0.039994907842936175
GDF15,0.01579573786005274,0.04525724674905713,-0.06492702683648208,0.03636944835826079,-0.005018553412172115,0.1076946813589523,-0.007442293852177564,-0.008292324634736864,,-0.0038195096803320776,0.004275414136605112,-0.028443873740601082,0.05191572275076224,0.10017407739007707,0.02897128045340384,-0.05950068298641882
SEMA4F,0.07965850200063468,0.010902950138669166,0.05877353665885866,0.003010887502378454,0.002371929460735583,0.05056616038857026,0.06010813057227415,0.03199849358658108,0.07313239765618709,0.06763302131030303,0.007660444864235652,0.10555719253827486,-0.023280509808084777,0.07623248458705748,0.09297626367460238,-0.015501317339917478
NXPH1,-0.04620972691851458,0.047303355446974615,0.038928190010269315,0.07863196841509566,0.13418231009135775,0.007480857556683832,0.0883910492832924,0.019822335439436456,0.029196835725213185,0.044088200078492144,0.022317402057717435,-0.029799009192016196,0.008760377648903705,0.06669637590788986,-0.02111437268377284,0.021172007589863404
ARF1,0.032364605526167434,0.03155321261752993,-0.08633288298714227,0.03319713456436693,0.041525890474450315,0.013518866106381262,0.1001229877418977,0.005148551013108832,0.02938163586626819,0.07192585529196147,-0.004781211311014133,-0.07339965771165989,0.03954501244217074,0.010355616595177286,-0.09891263581268563,0.04562515591907747
DSC3,-0.01704373479376774,,,,,,,,,,,,,,,
EBI3,0.04366689669966544,-0.03871991798797291,0.05315727157124685,0.036331299126108,-0.05240252817805211,0.07457324981621148,0.016145724061947624,-0.057672315964547895,-0.012307987449042473,-0.0004794479913297548,-0.036576884784957776,-0.024483406137525983,0.01716566661564507,0.06695258883157883,0.043562103726896194,0.017456778497198455
TIMP1,0.04227837527453417,0.049410913873604696,-0.03789062270580106,-0.029563961068519145,-0.06351052243984368,0.04596026647106763,-0.007940763633685528,-0.048076728253157855,-0.019117976475852613,-0.022139240063476482,0.01464785848981846,0.04867751565525723,-0.014738729182967904,0.07830844723374085,0.058564682723883085,0.004225671171384793
SEMA3C,0.06019122966247032,0.04379876776476898,0.0840731226484271,0.01701942517286906,0.010354627436398001,-0.0020304183773364893,-0.00506984627140261,-0.04655178001439228,-0.011494992693070999,0.0030395643081685677,0.03226691320994031,-0.05696476757524414,0.017426805646574704,0.0753518294823753,-0.007996051023582425,0.08787675140132868
GAS6,-0.003918479129211826,-0.03617149980031168,0.0737278592429577,0.024358166818721324,-0.02209772912457526,0.04675522478049299,-0.010379697425960833,0.04658103904082332,-0.014918612279705699,0.11634715583644986,0.0016966801685706554,0.02630972943043779,-0.01554088080646204,0.07013830593533175,0.02473290301717701,0.008235166918970763
MEPE,0.05121172733342438,,0.12892071162887161,0.010146166158856001,0.1316266408981563,0.011471475912226931,-0.026579304470119282,0.07277536509021594,0.04256528533942774,0.08519781720986824,-0.01566596278628745,,,,,0.057167824949533826
SERPINE1,0.04223109591359366,0.006616364035183461,-0.04182209244391809,0.024705023238793006,-0.010987580653194247,0.003334940736933007,0.10824793379233144,-0.04186542039321951,0.0057662615614334925,-0.0004618908878809982,0.0044405303554850865,0.0442573488542304,-0.01937153850474214,0.057718156652680486,0.01956152379990753,-0.017807796850463742
RSPO2,0.1136601258511475,0.022679765963824386,-0.007592268320191316,0.01721644224522201,0.10018250647514769,0.017212423625926086,0.13238693384123043,0.0320757775210759,0.06777514772806775,0.0028009890832850085,0.05822043158627474,,,,-0.022678574196092618,0.07071189877869245
SHBG,-0.022076674607974533,0.019273375078617313,,0.007430615810691735,-0.028925496153179107,0.021101170453446883,-0.03436906924028746,0.01580335305059035,0.17954342002203671,0.0227648635828794,-0.015415194917215977,-0.06096050669395968,-0.048787245295756995,-0.03782373288635397,0.081904823685182,-0.037015045232724836
LGALS3BP,-0.002579135417716125,-0.0005171110832244321,0.0516672919961425,-0.07186085365398133,-0.034433678761935683,0.10954699915508241,-0.08883603989202253,-0.0807589753179875,-0.03089327807486152,-0.022209975044082248,0.01243347878320354,0.13411289094680928,0.0017739170237082217,-0.04251779618040217,-0.033816580442068596,-0.006977879463878126
LAMB1,0.07357567550063011,-0.04142545063575297,0.01575854655237401,0.024749862843764594,-0.03208486163696301,0.09179131749943606,-0.06605265465461181,-0.06778917673395292,-0.03640056253903106,0.03237241095518816,-0.022081599596801737,-0.031889398688227565,0.024899823735806324,0.09009134378350848,0.02227450387957763,0.04678973218470907
SPTBN2,-0.01547666058776026,8.44232981134087e-05,0.1045433164469051,0.03204665299492709,0.08192454420340739,0.056018111944720075,0.0455599101192497,0.025583311116248886,0.007379492321921764,0.03192348690025365,-0.016204228503846955,0.0869591679320235,0.03655225246953509,0.06905595754725007,0.0569527368316336,0.0010191830386363048
COL1A2,0.040557857668883486,0.030913329708797257,0.021278627073192696,-0.020831828232344467,0.0040651958957065495,0.0778420237229072,-0.05844194469966366,-0.03447748469778097,-0.053254384542147634,-0.049387750318542326,0.0424565259600504,-0.001237297661378439,-0.0061248336355122415,0.01819819229238673,0.06294689326686081,0.10220898521069029
DEFB1,,-0.020792653860356565,,,-0.01568489673485534,,,-0.014233980729940542,,,,,,,,0.0944020958216514
CEACAM16,,,,,,,,,,,0.057894218303561985,0.0303137100864782,,,,
SCT,,,,,,,,-0.013082782369092823,,,,,,,,
WNT11,-0.02442920711194591,,,0.0225324186053767,,,-0.02311023457599736,,-0.011516885385136176,,,,,,,0.08663496546063257
LGALS1,0.019427256997211914,0.00592311340634096,-0.05873263627658463,0.046957434369062814,0.04097909445752356,0.0062809038660679006,-0.0258957585247027,0.005060287391299824,-0.0640707188117045,-0.01894991888818689,0.02877546742117684,0.017072401560964286,-0.05579899331734206,0.08383442343056001,-0.0226401975240635,-0.008692575800256765
BCAN,-0.03929722856257245,0.007679560202916045,0.017446111658951886,-0.023386903038101373,-0.008519775754423795,0.13987268201360165,-0.053225333947769585,-0.034901661493584805,0.008753062796056046,0.04934976637037583,0.01824474668035548,0.018614937517277007,0.10522472955229634,0.11899145540315423,0.014419778087563612,0.0734472178801502
ANOS1,-0.021728288980120948,0.011772962774162534,0.11571674439025695,0.028669317120983827,0.04578045271502661,0.07874092007552133,-0.042409400307681124,-0.008640462714943025,0.00781636387492864,-0.002997176002025009,0.036405061085934096,-0.03161136824339961,0.09352553487254812,0.10002910066453725,0.05758222514075954,0.014134239147333302
EDA,-0.017884535485425946,0.043785874559861965,0.018504484696956616,0.010888136778492236,0.01193526236251035,0.10017060723747903,-0.013224789314298132,-0.020499431985596676,-0.03466528720630549,0.026771458094290275,0.02654412437518735,-0.02459505569364649,0.03915687216934803,-0.044580808922443683,0.0045346147631684635,-0.04051207012922887
FGF22,0.12605152141306117,-0.00856716718225924,,,-0.022756962215030426,0.04772415800154883,-0.021183570835824807,,0.09246739475609728,0.06619070868109761,0.03556467962687699,,,0.09239502118595276,-0.022860189343831563,0.017320457553491587
SHANK1,0.01818778978969304,0.04061370866895211,,-0.008480056181011419,,0.013080574635451635,0.09888321349677297,-0.019149569431334362,-0.022921546403726466,0.08145930880060466,-0.005897353827727014,,,0.17364019897159322,,-0.01955819889350528
RAET1G,,,,,,,,,,,,,,,,0.1451962526249819
TGFB1,-0.024017381586521343,-0.020751974947450617,-0.05333393196458517,-0.025372772553507002,-0.029471435775453615,,-0.001488493012882154,0.007618975824189212,-0.03551927235896984,0.01567214625521497,0.013292124028886833,-0.001563226903954927,-0.11238240902278333,0.049254192189232174,0.028648295250150353,0.09109293414860638
MSTN,0.04111323802769606,-0.010358841651345173,,-0.003329052053663241,-0.07252528438498626,0.07182296111972751,0.006648536885072197,-0.0026074155307474825,-0.05947050689266702,,0.009407198091784181,-0.029887672650005477,-0.10142412528225227,0.09804804251749019,0.00619772076881302,-0.02846001990020118
WNT4,0.06926545135746477,-0.002302631521195502,-0.03913262448023624,,-0.025081507862578473,-0.03441677096214261,0.07241569070789022,-0.020103242992123176,-0.02963273974839631,-0.0025171638686840047,-0.021385141158252553,,,0.06790473755819587,0.04438383854376458,0.009456841803479197
TNFSF4,0.001131553286911183,0.009509343233343964,0.008504011094071395,-0.027221287029336648,-0.020322213624926668,0.042043418912637895,-0.03812605692502443,0.005988091520758162,-0.017052070526164885,0.03580453915979518,0.02217611542439252,-0.06284548036060851,0.015755990069259238,0.02000032375157417,-0.02537304573938166,-0.05859021048693876
NTN1,-0.007823471147696921,0.01117705638543715,0.036657567568491374,-0.0049488847609289255,-0.05870512343097242,0.14629005144174465,-0.028928783171623746,0.008886908272966199,-0.03919785037119433,0.016253180655258156,-0.04503696825982131,-0.0021156229635673793,-0.03091011392220448,0.080985910843377,0.07742995463545232,-0.04616491995154276
CXCL12,-0.018172373844017518,0.0017111267090083593,0.03479967679391149,-0.03414573076528107,0.07069975012280125,0.013322938095489935,0.06335257320544531,-0.012150954727892432,-0.007928165329013427,-0.021781441408463036,-0.02904816468216327,-0.08481788891627172,-0.013259405078617986,0.010981123358650561,-0.0393536090589349,0.10918097325352685
