,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CXCL10,-0.05138120922049554,-0.04463259305846868,,0.0017020556220757451,0.026026231896786697,-0.011035613645814658,-0.024199778793736373,0.025493675695590384,0.04601924359855676,0.06667354069823518,0.010276799848777869,-0.031188526251749324,-0.04182724748655889,-0.014959392174977293,0.04066782227132794,0.044587916656324125,-0.0242761631828355,-0.038503037786253136,,0.08117717815062114,0.005899927221555979
RSPO3,,0.09827735432338473,0.0691437101110808,-0.010504575617492235,0.06803094153505608,-0.0027906587439430024,0.053279589589997504,0.06281556712605081,0.04192380165308197,0.01599136118432003,,-0.020509079213509265,,,,0.05716931622139768,-0.05980739470557508,0.057585934838905645,0.01363617978876786,0.019695106483696795,0.07679990978221929
CORT,0.03745653970915213,0.04630894062385207,0.17782990816960012,-0.02355731741751998,0.159176710876222,0.07287895511584694,-0.01537311474416834,0.03401335122383167,-0.01855063402890125,0.010805944291359735,,-0.019292604261733768,,,,-0.027829783171258716,0.06729858630694166,0.03618726938868159,-0.04993831465760675,,
NCAN,0.018041626403753775,0.047742604207164044,0.1180413624594069,-0.06897769921354632,0.05216589380055013,0.03373744023504351,-0.04831367793931077,-0.06806129539313129,-0.0230943217176926,0.0936690073405734,,-0.02209446132610642,-0.00807087963753081,-0.003402458740685501,-0.03746021165897715,-0.01660116680282014,0.05852716986978111,-0.05064475670612176,-0.036589656277589255,-0.032537369772097195,0.017809183292114533
PRG4,-0.004588829468172785,0.03280891436791596,0.10910321239467693,-0.01036756312487881,-0.019448632219000218,,-0.021855009117104682,-0.02184744694035707,,,,0.16123470016268385,,,,-0.026731789148275023,-0.027946843283075312,-0.020363291417651665,,0.07787716413588726,-0.030347358139369927
ZG16B,,0.0303636490887492,,-0.012032824956707598,,,0.04065260769914247,-0.01167950408794347,,,-0.010423067853724757,,,,0.0027733218496491636,,,,,0.03115140393286341,0.07743231361867126
TGM2,-0.006112097524249401,0.007705678040541222,-0.02658887375451995,0.01293679122613345,0.006430935796036554,-0.017124259408968806,-0.0005584919753006225,0.02029667450388982,0.03435027860651556,0.0015035145800804937,0.03065435623770105,0.026612591971046193,0.016969840823154458,-0.009690354831447595,0.05647567388813512,0.030167248652316198,0.03361761246122708,-0.019399295839347793,-0.01432628096930861,0.10599368331722611,0.021943884060522625
VEGFC,-0.03311048853958498,0.05006569797335502,-0.014249421594181653,-0.01847777350449759,-0.0053532407347846814,-0.04355932080725555,0.025123371941420735,-0.002796412756358844,-0.02765880725110228,0.021632070017583115,0.0060667546965069204,-0.024471018985805035,-0.053575065858730904,-0.06632122354935545,0.18579685910973576,0.027375155306767766,0.020706945409609687,0.018712296323666996,,0.05992905013497357,0.01536482694600245
WNT6,0.026112906987491132,0.056709574367285735,-0.014064241884833689,0.025617433610415234,-0.026798342789522256,0.01571752086227885,-0.02149153967706238,-0.02599231976748402,,,-0.03338621372520685,-0.021357069659566037,,,-0.0241392534460205,0.03656610592099097,-0.023206936847681704,-0.014400738794386922,,-0.013972587715722967,-0.03943791867619291
NRG4,-0.03129461391323799,0.018065716381972352,0.031060007002690345,-0.01261779859620467,0.037505741538847656,0.08713087259882593,0.0007700651862475576,0.028959010538117388,-0.05307670708604292,0.09904518983369862,,-0.0035668940573656545,,-0.02900426967781708,,,,-0.04581827252792614,,-0.021943756746553734,0.026801819747766586
PMCH,,-0.003947928908873382,,-0.01748318922545114,,,,-0.0012406631967004761,,,,,,,,0.011874382947490606,0.06847689727137443,-0.02638026959333296,,0.1248976158536591,-0.03499316078791198
COL9A1,0.03177912712238618,0.12893599540138162,-0.00947649585375681,-0.013178369714537747,-0.014532521926473372,-0.04894739574854599,-0.05601950927266682,0.06723584548476357,-0.012597803914123618,0.037431495523387925,,0.03128398286181592,0.004578888724369651,0.04695408864719737,0.047887149152319036,0.07421809743811146,0.07783507957420938,0.0007854936584473479,,0.034984704646389544,0.03527851643865982
GDF11,-0.019890402865130496,0.052789709609439434,0.07521755053110964,0.04622810827296659,-0.030080020015235975,0.010839183238098914,-0.008258661393302136,-0.047563476613171354,-0.011344574610735708,0.07459387655441414,0.04171126902155329,0.031244334204248075,0.00453724517477753,-0.06773609118919453,0.07078029083350448,-0.0006730645979160089,0.019883386313541456,-0.02258303687895069,-0.09500738739596654,0.09260056576135375,0.029927466966896184
RAET1E,,,,,,,,,,,,,,,,,,,,0.06788282292142411,
IL24,,,,,,,,,,,-0.03210402162871151,,,,,-0.018495837551939568,-0.017810536086107467,,,,0.039627640568823695
SORBS1,0.06270434845333546,0.056348103383541306,0.05129182996470848,-0.057871204440336145,0.02558408161762585,-0.019033861955841117,-0.01823143819470565,0.0033340563434172514,-0.052634137344952474,-0.07763917838270207,0.004139972293036877,0.03240316494366108,0.005434240650054259,0.005987242357256479,0.0064332796563091104,0.013582549640048585,0.005285246804018236,0.018080028633901082,-0.02554434345648555,0.038165771625416615,0.002938781864439644
DLL1,0.10342999965520658,0.10311606368570442,0.04683447159804039,2.8315626859532648e-05,-0.019394301452678873,0.0019282704159339738,-0.09377969626910816,-0.0010866261586036706,-0.019371185749714137,-0.05082469407258705,0.03894506668282444,-0.0451782303258858,-0.02405157452843445,0.008233517436083308,-0.02289340621140834,0.01815024427680295,0.028844859351801228,0.04447851870322393,0.054633806561241026,0.03394255552197858,0.0034512131003616407
TLN1,-0.015010919037262652,0.0696819708993063,-0.042992102080057215,-0.06505317425600168,-0.045511226421329036,-0.054099450213629954,-0.038932912672722926,-0.02911585977979833,-0.010950434596684685,-0.04978589035683711,0.007712699803710815,-0.028399613339474158,-0.04589522420911367,0.022868539264622432,0.04416557314056634,-0.04666361175983858,0.03454242767663043,-0.00666930355989228,0.03770590831629528,0.1356236677681422,-0.02480843528804269
COL2A1,0.04151989650597758,-0.0003902082101348032,,,-0.017370578963971296,0.025633601525678743,-0.020172455074406397,,,,,0.015399690907267375,,,,0.02842019902977755,-0.008135742602069018,0.0654263330607452,,0.022148963911132084,-0.05343384789220675
SHH,,,,-0.010773600296151988,-0.01013734561759,0.0019549236422224587,-0.015858000769954427,0.016721967149517635,-0.01721959651586201,,,0.0901957195588887,0.0959946019452653,,,-0.02503281437776438,0.037752910233253126,-0.000965050712395347,,0.043495115124930185,0.04257822042168161
PON2,0.02450272642356542,0.04915297901850874,0.10669313073369661,-0.04664876059743261,-0.0743412058986267,0.007994224845958327,-0.051762328996966166,-0.025984534009703242,-0.043424562261788,0.04597156460053132,0.03762281329193855,-0.010025801269345701,0.06066816701208648,-0.014670128605948966,0.013139351515083926,0.01281389166816163,0.04395477283455392,0.009730407981847307,-0.02556454262547922,0.055691452562437994,0.07371185720657338
ICAM5,0.14562470732083443,0.056842636525684186,-0.02870878847452657,-0.016791420730545126,0.08008359315410153,0.03430373273805972,0.1043670116625897,0.029390817866543108,-0.031083053898168594,0.07609683766266664,0.036983651725052316,-0.018190155684639456,,,,-0.04205344603031481,-0.03282091695022488,-0.022752394661122863,-0.05710105730601203,0.003693171815021442,-0.02929968919510425
HPX,0.06425669927571058,0.029227853130740687,-0.006756629278013597,0.06349229833524771,-0.004045099021985178,-0.0034477488596067547,-0.029375297289441243,-0.022920302901800298,-0.014997317162534607,,-0.031390000559890684,0.047725694110747556,-0.008526954041422133,0.1052797033976834,0.025173152511310935,-0.02702340546175873,-0.019021518274254055,-0.04034439814466491,,0.0006191859431677494,0.03850494832961832
SFRP2,0.0986437262074538,0.005039201931341563,,-0.01226996320375798,,-0.04128796907634987,-0.016099494239440907,-0.004241429848696673,-0.03306352951567252,-0.07238665908637301,0.01764689494351817,-0.019306256122979346,0.03085406841231635,,-0.01059881473686238,-0.0008220107625905021,0.01810736484196195,0.01695897034237582,-0.022512194874131277,0.15588557597017677,0.012428682793664722
CFC1,,,,,,0.02183759546420671,,-0.014698767101358942,,0.05214098800685749,,,,,,,,,,,0.04084926421822778
CD70,,-0.030594397400098106,,0.03472102882341717,,,,-0.027418347156286518,,,0.021808087928467588,,,0.07984347753573624,,0.11116898249496483,-0.0009144307831210029,0.044589846623508046,,0.020208743129479945,0.011838834451242971
HP,0.12381250072260166,0.00818942799019961,0.10164751639796792,-0.009784876716066017,0.03828127267810679,,-0.023150268926101485,0.006802245522549037,-0.06953162329610481,-0.04255888175394299,,-0.05007376044372043,-0.04875244005149198,0.041802695181565125,0.020485518064644125,-0.0038331426810656283,0.017612639800915698,0.007224390195852741,,0.04647232368769579,-0.004096381108818174
CXCL2,0.0886698353784522,-0.009215046222306655,-0.0498430817647278,-0.017125423107482614,-0.027308167638599584,0.020806002704385103,0.019049647581270774,-0.042634775881288944,0.07820791792517966,-0.022839371255955285,-0.011092243530769616,0.027609586320091813,-0.004229922150551904,0.015354209949346158,,0.05028221187477271,-0.014726420146710398,0.07490745477709998,0.07047879978851986,0.014261036499011007,-0.0558963029551965
NPPB,,-0.02401370551488579,-0.02407572572145143,0.06428839734673635,,,,-0.012870838253522227,,,,-0.024471020765652423,,,,0.07856897021468227,-0.05192229657034935,0.09807429668265558,,-0.03292344319786138,
CCK,0.10028557591104045,0.05728986810657454,0.10142379136513163,0.008681484712850214,0.10035521089217353,0.08776558176258856,0.06629918508315329,0.05880777856399338,-0.019909614343926282,0.11821342230423972,,0.10662587425537978,-0.0333048644107717,,0.014210648160522858,0.023581080272303514,-0.01608896829062126,0.033810800175026516,-0.05528355956344158,0.04760214918936077,0.015197664355926777
SEMA6A,-0.019774988026627412,0.03901750448717561,0.15068792375642143,-0.013194509414929787,-0.0285647376301633,-0.0223220538774176,-0.07967586310380499,-0.00965514412537106,-0.03238604545886144,0.003550340540601426,0.04738364824145741,-0.031076728416580216,-0.05603284404690311,-0.030580117748196273,0.031020435379820247,0.022893119843544935,-0.02098659337157432,-0.01778098687515086,-0.0032337204214711963,-0.0039837186566904605,0.05491946130340633
IRAK4,0.006308932218620799,-0.016571069665270027,0.04281210979047494,0.00841227366420496,-0.007807794215134258,-0.040125970283011216,-0.011558522161294599,0.0675410809942417,0.02238736681291238,-0.06296839209103684,0.030682757663867907,-0.04415735015670558,0.07786693945417951,0.06181069274859223,0.14329816107559376,0.023410846583791525,-0.019766454262412,0.025242592513879447,0.10153361240592014,0.08357687092906611,-0.013364233259200312
GSTP1,0.09994877697144412,0.03301614490673502,0.06717025258491384,0.01905811733295536,-0.0035606254409621093,0.004519997641696543,-0.058220962286032255,0.00406650491941367,-0.056314255608224,-0.07342054694139122,-0.01646028920337084,-0.014863804747911743,0.010724585587749635,-0.027967977124563066,0.001498137636899092,0.006143462083211817,-0.01693745542084352,-0.019224332137792448,0.0753888451661332,0.05523901526127797,0.02913623671884513
VCAM1,-0.01887039608861536,0.08371718495536391,0.05600226090867958,-0.04071761526453168,-0.018706172871900358,-0.0016438974488471284,-0.022086075759159544,0.06938973211426434,0.012669914970741563,0.03812663246057056,0.07905035075962695,0.07539318544153034,-0.07130953327382722,0.02841934718839831,0.04726540661410125,0.015707731091460304,-0.03746225001745873,0.011018165461510611,-0.026290460622584184,0.15102203878280185,-0.03317827641662255
NXPH3,0.005200150451410721,0.0009686652893983416,0.04167429589800556,-0.0032839726452045114,-0.02778092057509826,-0.028257817415949675,-0.03766874562002345,0.027968804398438345,-0.029283095094993404,0.019726530868704253,0.044805969950567195,-0.03252479440349028,-0.004291885445338607,0.14795155977536756,0.04189726229540157,0.10402245488814148,0.05079893147909604,0.006345654398515132,-0.05996646180120376,0.04001625628645676,0.07307829510979123
MTMR4,-0.018279389790769467,0.02841405103211337,0.0775157792449124,0.02674764346761349,-0.04172801603962314,0.030445511577245128,0.024796818807375248,-0.04412793405384614,0.03776825646406211,0.1230772803030465,-0.013574181610113261,-0.001719658459981163,0.010010827238311357,0.02499589359561086,0.06136297417801341,0.04671784366455875,0.03438847121845125,-0.010033686785379766,-0.09807383933995992,0.04553840695826579,-0.052312358799959574
LAMC2,-0.028578139035799806,-0.014225005776651155,,0.012711585472710058,,0.06720292968554019,,-0.016202949436601447,,,0.012012598452346595,,,0.027796233933205388,,-0.02273894503312689,0.04834540686584221,-0.00979238508488421,,0.06713909308050212,0.057232203385353876
IL10,-0.04534021415481295,0.06203181268371914,0.008667788288668649,-0.027054070054068492,0.03702028929198032,,0.08110671741038322,0.014444225388369928,,-0.008114722599801154,0.02899379744284508,-0.021905042646307216,-0.03282001053431818,-0.07124976171909887,-0.010993356939383648,-0.0012804714407983941,0.0010945858563865191,-0.02425629707818965,,0.15097588911214505,-0.032893705624627574
SEMA4D,0.1266076370108507,0.000389037684447372,0.07470186927887607,-0.02470175249635085,0.04993775850118847,-0.02294563003766234,-0.026874441220172574,0.021908944528203408,0.027977832876397313,-0.05085823692065111,0.022181650166531182,0.015373290324139179,-0.022107975386984762,-0.0038603847256624265,-0.004086338308638708,0.0637141955937259,0.017956113463994748,-0.001610937735497617,0.06448722846949828,0.12964194956345976,0.017457182367624488
TRH,0.020694238050587146,0.07779015168049594,0.003921665882914826,-0.025538721326282248,0.004656649563277443,-0.00010913173392852639,-0.032438687789834275,-0.008649738607828314,,-0.02969492224908669,,0.04829924108832684,0.03579438782502521,,,0.04006353969821716,-0.0366089869940156,0.023137343115512948,-0.035972988644857554,-0.006626616933083149,0.02309059893560719
SEMA6D,0.016338378693193528,0.01820634050529132,0.06049113873396077,0.010091678631044954,0.040574423792051846,-0.031177784832413732,-0.038407537079719486,-0.02026680323674624,-0.020591784395119883,0.00670191289919296,-0.004357868961829516,-0.017840602962596708,-0.011741828402513279,-0.0191841455702208,-0.025849874485687412,-0.017130903600152927,0.036017357304520894,0.053178988793493566,-0.029287112708389434,-0.017534982816934018,0.02342765295818282
CEL,,,0.0002579451669674958,,-0.03372461562996857,,,,,,,,,-0.08597118562068538,0.044857868140084696,-0.012796856125354156,-0.029078061895651177,-0.04504749936822421,,-0.015173843460079413,0.05125779172540904
PDCD1LG2,0.0191039549335477,0.1021519093803721,-0.02802741818770325,0.016175033510009637,-0.03800695327342346,0.06829881263269547,0.06652925453910784,-0.002660216902116445,0.014582919855493828,-0.01752482085338267,-0.03250310510583235,-0.009016484869939709,0.09828503985904209,0.014798992006636112,-0.028671122084740656,0.09513538338349822,-0.002853933743650783,-0.017925191540210467,,0.14914765686697126,0.07167784178111743
SPINT1,-0.04424767554025045,0.0026881415645188165,0.07039885791648288,0.011137013735958287,0.029234625779362606,-0.01506450924962578,0.005867453955857341,-0.028149083928262694,-0.0009254820247535967,-0.02893885213229799,-0.026304539451778856,0.02964968757332754,-0.04553783277498145,0.04372837587816906,0.0777630816685646,0.02367310760067793,0.0570831018790481,-0.00396898209602054,,0.04536991870780091,-0.04642890301293499
CTHRC1,0.12783171564983692,0.045567288898752216,-0.02437174401001938,-0.0044256154159586225,-0.003800668712909371,-0.05774065497076918,0.013736774084269602,-0.07330537578089057,0.009127528968730845,-0.004555414109520681,-0.01475441501864905,0.021021608757819134,0.001859961184954987,-0.0260685763254879,0.02566127547360854,0.012651069431284702,-0.0054868507502569075,0.00021142620810375636,,0.1316904108348352,-0.008431284011204845
