,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
TGM2,0.0585393199420344,-0.048315184392042826,-0.00016848961540536338,0.0038697689371166456,-0.025500543468569364,0.0030032945934803427,0.05193603666072552,0.021005457009803063,-0.023904004171028795,-0.01085542323062309,-0.017683221066649938,-0.0012848819089832343,0.028384924674152847,-0.05135763273031082,-0.11007275019634456,-9.492455610606033e-05,0.11754103859364863,0.02171063578061561,0.006753125735307382,-0.022045251636058767
VEGFC,-0.01879604592836948,-0.02715824391335685,-0.045082215598486436,-0.022666796293471573,-0.02190647365843862,-0.004556620438589996,0.0416706963440255,-0.0071965938527383845,-0.009933396616666236,0.027736787975253648,-0.028652594676038184,0.08473532552102464,0.08790878301273397,-0.046023212258669566,-0.075844376999327,-0.022521906716264257,0.19989824741110898,-0.03262293128716184,-0.03371971037555697,-0.026920520012266046
WNT6,,0.09051874327315437,0.0271864065462215,-0.05647667656167832,0.00022462056839465844,0.022549942931010442,0.009419606656949664,0.04920850697440966,4.588052671129698e-05,,,0.05335423975122357,-0.020820113161765418,,-0.029983952299251774,,-0.031227121214021443,0.1028992785983189,-0.018212237763534388,
NRG4,,-0.02566880753855229,0.0020282445161805005,-0.018539336599339984,-0.014959133063729852,0.023250792802542868,-0.01857606212179596,0.06533801159482124,0.03502198006609237,0.06270427793818051,0.035745375174994286,,0.0332735104948376,,,0.042554482469649886,,,,0.14081703854396424
PMCH,,,-0.029265335130905092,,0.03691603848128183,,,,-0.015810346237245587,,,,,,,,,0.04356764637253144,-0.005920882572384688,
COL9A1,0.06517583694176168,0.06243275803210267,-0.03396188623026701,-0.05308982725218121,-0.015623722681870587,-0.013004899544679125,0.06609828276096315,0.08541584791831243,-0.009525644588236527,-0.010782642511888065,-0.02500486651081242,,0.01192885165923843,-0.0653865220160046,0.10212604199929366,-0.12343420725655149,-0.007824545881439823,0.03648886460637981,0.05106277389400997,0.037414962069617724
GDF11,-0.002942391602984662,0.03883918057950495,0.03241760004313202,0.04495929048578265,0.020476225627956916,0.007778728080464634,0.058028724816831675,0.052850428552910875,0.011845685555393773,0.001991926782491653,0.03992765233579115,0.0525971319344148,0.08464802131819316,0.04183493153057867,-0.003092022683545406,-0.0186361786794171,0.08101864591738707,0.05595377847771205,0.0002654288599466111,-0.013090366285607878
IL24,,,,,,,,,,,,-0.013737811469206733,,,,,,-0.019210278275460894,-0.015825832546053263,
SORBS1,-0.005463201271943713,-0.01884062677526652,0.05947779545162545,0.1159455802530325,0.013717875545629608,-0.012427658305733535,0.03346649632084706,0.003088653627023331,-0.025416892993445076,0.0342047175451538,-0.060916473707781714,-0.03585762347055227,-0.011566312916259924,0.021506585563030322,0.11050003839073669,0.019966107337360883,0.09706882800866885,0.009445975974579706,0.010503619994280119,-0.03883480004327563
DLL1,0.03773312560907996,0.09109781356481764,0.010655497968831905,-0.016522714774992175,0.05251618533851509,0.003584413524074273,0.05925879490713598,0.03479625788537772,0.0005095519533247025,-0.008237744009790047,-0.02218798859188008,0.13361961706569395,0.07346204236249504,0.08556821699135485,0.1296691987291002,-0.05529780433898823,-0.02989344150263098,0.00803890834302431,0.07281870530690317,-0.04577029274219904
TLN1,0.007479668234633527,-0.005971986724720517,0.017318837129336666,-0.019585767346004725,0.0012974649663416195,-0.020336387096405485,0.08738583291818643,0.061817605768777574,-0.03935212950635354,0.012758624443473155,0.06494717053584136,0.005401402627045909,0.05858500055645715,-0.006736460863953597,-0.0862743675371588,0.0013627566486515556,0.056808856700703854,-0.0277118715328588,-0.09283244973607481,0.03348590881325678
COL2A1,-0.017654292908429042,-0.026273714854031203,0.04090927966197543,,,0.03552524309508302,-0.01643938926132188,-0.016337613921333784,,,,,0.014927809602991142,,,,,-0.001113307021899669,-0.0025346221666506844,
SHH,,,,,-0.012772728869999056,-0.03645063558902849,0.024073272745130107,-0.012843349666071978,0.032159719186182795,-0.012770485236472544,,,0.018042614898288536,0.01735062751952662,-0.1389147788661515,,,0.10189327395459684,0.09409508690660366,-0.03653444955943046
PON2,0.06981172018831487,-0.006160364819380588,0.02427715055444138,0.027457227303095546,-0.04251565510143578,0.06460398321668837,-0.014085840440907499,0.10257884359986703,-0.007529298571550564,0.027807755681226395,-0.04214230272400789,0.003577500430254791,0.0472270890380012,0.043111170670801294,0.13532297408439017,-0.004460489553673005,0.030882522904077427,0.03302379056306749,0.04763892663490105,0.02991681514595739
ICAM5,,0.005265277859157912,0.010561535639036347,0.07234257039945849,0.08060085669184461,-0.06502733357522641,0.013171198357513465,-0.03192529416084209,-0.03509682265074005,-0.02439731560590525,0.04547739642984245,-0.013004526502980167,-0.026697825217623365,,,,,-0.00436408512664836,0.024346375369421254,
HPX,0.02649052966411674,-0.01205520161191843,0.01215391427847223,-0.024733838419007115,-0.03107778697481844,-0.04051171936405353,-0.015174230590602838,-0.02379096962511968,-0.021197196431027528,-0.01112238705677111,,-0.02582192944388402,0.020175912413274835,-0.027806274940911556,0.06083096211712052,0.11779257636272174,-0.002279830782119729,0.00019405328151467973,0.06949587773369167,-0.028982558958900898
SFRP2,,0.0006708345529914933,0.012638396087224113,,-0.014546754004085496,,-0.015377781725287401,-0.013038934539328147,-0.017666477082882857,0.01882678748655577,0.014754917984034674,-0.013558006451750046,0.1513219548028084,-0.08821917950901191,0.003051379602009598,,-0.07149336734977664,-0.000562951534741323,-0.015998062146330747,-0.046245358686977545
CFC1,,,,,,,0.07411152102424072,,-0.013593740661994386,,0.059056933944100366,,,,,,,,,
CD70,,,0.04941170261021444,,-0.0009916244787944427,,,,-0.025357085941489024,,,0.013051174149455998,,,,-0.07073448790813171,,0.1056295810617873,-0.03553933580515049,
HP,-0.03503004636200172,-0.005480520928135674,0.009959736017936814,0.026994528111660317,0.008285534957859672,-0.04303529640505939,,0.1416558749675413,0.00817507894327174,0.014684826651918642,0.022133410787961827,,0.016451676454593545,-0.023139340322591684,0.08196924687549637,-0.03336125437325702,0.13767018622456295,-0.018090819953040144,-0.0749815843246556,0.010063236385190402
CXCL2,-0.05408288417314964,0.0673742528256923,0.02829965466816838,0.011193848479686548,0.049296380069083115,0.0171276086364248,0.05635281170442265,0.04011467291206422,-0.025933486282521328,0.003261320739820666,0.012757211151093255,-0.039151368350223356,-0.026928771388579416,-0.049906453485359145,0.03240738350029138,-0.015511985840550541,,-0.022636755346828037,-0.014931054312358376,-0.04467776220524642
NPPB,,,0.09209988775711027,-0.020535888871934298,-0.0031750124109240284,,,,-0.011903232163239194,,,,0.0920831606258517,,,,,-0.0052897187431680025,-0.008178629008980745,
CCK,-0.003965437485132691,-0.04132762937305973,0.036431573369021565,0.04960165167042541,-0.01036351675038188,-0.027460265479966356,-0.09167165428540917,-0.05655766299343687,-0.024285066353140615,0.0015635424264132483,-0.04687724025071522,,-0.03852926083240312,0.07319044157875046,,,-0.005669595762897521,0.08482446718639185,-0.012218824847797764,0.07949699408242643
SEMA6A,-0.009240415496244712,-0.03167851230032587,-0.0007997328543436014,0.02498008088949252,0.0250675285905741,0.02684906409663969,0.042783284999332226,0.07503430609272123,0.019254749966089616,-0.03705190762116006,-0.02985011798072955,-0.030488481318671132,0.026188993832553582,0.004682065405070192,0.0875234951194176,-0.09008885167858854,0.09551290542848007,0.03205927534780725,0.00529686018409304,0.025438465030784823
IRAK4,-0.002107340546632232,-0.015943674606986286,0.054996954703871684,0.09964283973950984,0.0024059433111139608,0.009603857625884343,0.042508854435382624,0.042370577745683105,-0.020973562435753275,-0.011931797258359779,-0.0038039220053736646,0.03522897852144205,0.13078344759444618,0.04996026082654773,-0.08796879302217521,0.10791276356740083,0.06355123506254498,0.04370912425645116,0.02305889219244434,-0.00755634787628792
GSTP1,0.06792768586899986,-0.0015168755247396027,-0.015554843209706454,0.05597226520381499,-0.01868431249380105,-0.05238453153685518,0.048808500785243784,0.036796294118286985,-0.04347992471413065,-0.00017493066240907617,-4.656978015940252e-05,0.08743329715409871,0.04916922929794476,0.04862380865565787,0.02337613291184242,0.014968677270758736,-0.04856697701514251,0.038073588031234847,0.10578893695341063,-0.00614090712895606
VCAM1,-0.037344004691540596,-0.04109722831356818,0.05869914148808735,-0.027228289505998413,0.01752221240852008,0.07753684071320693,-0.000953836122456036,0.09127394584735704,-0.038310421380540666,0.02648046868680346,-0.03288981018388289,-0.017916775839822815,0.014303331255924102,-0.03231318491770913,0.016026893563259283,-0.045026390355590584,0.063127673299916,-0.016144356116195975,0.03555880940433016,0.06406877239604279
NXPH3,0.01539506535319572,0.042546048241450474,0.001564242637717403,0.05447576078223808,0.022096512654635428,-0.005340461919268202,0.0985664628669349,0.01729611494868188,-0.04637965063459698,0.012581076516881092,0.10388115324661298,-0.025923725075896974,0.0018479195840254141,0.03057225427762214,0.023604911331354343,-0.031542486920502065,0.03297095710916427,0.08423850847998801,-0.021789544379778415,0.02724121760009248
MTMR4,0.06680208490767638,-0.003491548597739089,-0.007521692240939389,-0.04686001403619088,0.0517002760170093,-0.06650821152506851,0.032539691823455404,-0.02787407717833396,-0.0264199890232432,-0.006380346746637449,0.10820742439952118,0.06892572649341115,0.03021535931685041,0.06544443528384308,0.03787811186702393,0.004051017933692156,0.08209493407051571,0.008168360600009321,0.04664835379169109,0.008631650046021504
LAMC2,,0.0733881823505211,-0.027915805111528864,,0.023697371254341595,,0.17540951611589284,,0.021349416012047213,,,-0.019954796591491568,,,,-0.034409524209726275,,-0.0236172847296104,-0.02078375877636809,0.14940914600372973
IL10,-0.019523368476555353,0.02354144727053309,0.08781685027609273,-0.025810558575600873,0.033823113791678704,0.04515287653526307,,-0.02143859725883003,0.009308495650211454,,0.004810162876783056,0.07885351602123936,-0.02135430908730204,-0.052378144137211896,-0.04543134273432986,0.011090155350750553,-0.0162538384854973,0.017730859902598723,0.03531756111301035,0.028581866124693756
SEMA4D,-0.027040270832949492,-0.0448354860762872,0.033652117679751334,-0.04176972417266866,-0.0018797806587211125,-0.010919838713169963,-0.015358339922896836,-0.010563107658376356,-0.015736394193480448,-0.00902043120899775,0.05745055076192124,0.1252141048591253,0.05883401434644954,-0.03472749237594068,-0.016454917198921594,-0.0878585964901234,-0.05045273515990506,0.04116184112076534,0.049964140256541494,-0.05368693668436234
TRH,-0.017258377020981163,-0.04574359467743213,0.07255871223464504,0.08653229749913767,-0.030277637393283888,-0.02412969968882426,0.06329398730549934,-0.008671171282595154,-0.01213337855886866,,-0.012521750161327186,,0.06416113526858495,0.02390384669331078,0.029775101613327914,,,-0.0495751641484175,0.07924872921303448,0.05449108518546543
SEMA6D,-0.046806086158734064,-0.02031235984795535,0.013961065295270515,-0.013460265567838725,-0.0007933940460758962,-0.010550040447454154,0.06901405419159513,-0.03760373461391446,-0.009115772893183624,-0.041948738957284536,-0.00046060268880995716,-0.018512134173927206,0.017113673331030452,0.05346615878205308,0.05673482757022919,-0.022311060687350302,0.022643286894593728,0.030994789606736045,0.045671850047715574,-0.029835245332463158
CEL,,,,0.05453036190738207,,0.003416880856296691,,,,,,,,,-0.030156012498905933,-0.0693962562599447,0.051950543709335134,0.09254956565792104,0.07182427691812272,0.0651781259800181
PDCD1LG2,-0.04605020091686081,0.02245623261338704,0.016764087184628903,-0.025810545200798788,0.024261531263241154,0.022263725807979737,-0.01460059859228385,0.05025637905793649,0.0036161329701186024,0.0017167042801210699,-0.04753784082899027,-0.02921451912380609,-0.017057712841913156,0.10806826312323253,0.025853982255247713,0.00782458420045561,0.0461194879775515,0.10063818381922944,0.0003207713745850959,-0.02168285227324358
SPINT1,0.018904816231505486,-0.019758982979017823,0.02597524236150679,0.09925696917077437,-0.03559293928207035,0.014227052718436278,-0.018884987538566402,0.009547210551314994,0.061035612065150104,-0.018176427434215648,-0.03939199333989534,-0.034434155580743954,0.03437274349570004,-0.010516703668004128,0.0012465499087257674,0.08791109098379954,0.06625339458076768,0.009947120228160687,0.09825823443278095,0.031082211444992805
CTHRC1,0.028510180017815336,0.005952014209429658,0.04860734701333995,-0.022444022356254374,0.03445202008185142,0.024266880530554178,0.11118617192629757,0.026682443283764637,0.020705950068748258,0.06463628973590191,-0.009352673119061362,0.0469620038536087,0.08116192202783773,0.02150794283409281,0.12340193242236099,0.02192902986125077,0.11446290581288779,0.043107811183449696,0.026219526225409212,0.03544329394402527
PODXL,0.040776227734647875,-0.015221947702706894,0.06136846476351057,0.09082956795753228,0.02218089291680588,0.03195462339193371,0.08289432166162862,0.06527668010560887,-0.006112458738594013,0.030554940053190982,-0.03599037267314249,0.04912965754650376,0.06743707466835049,0.06748896185287537,0.14767513382407024,-0.01724505599971562,0.03653028798468826,0.007992354680921802,-0.014718537348552885,0.1035826131151833
JAM3,0.022049891027639986,0.0059742691715108385,0.07422502309621934,0.004149744333244666,-0.01137053869931006,0.009883488384668284,0.018849142044826905,0.0667710622870263,0.015366193919363344,0.0058256061659769836,0.02145631959079772,0.030153750773548642,0.022137714459665524,-0.09595628809913785,-0.12979796195653237,0.08195038748039307,-0.06338807810654402,-0.024696663284134383,-0.06856337380749121,-0.010118297039695504
TGFB2,-0.09997794315617539,-0.07550183770173682,0.001501895620314105,0.029963935935751047,0.04410182222437772,0.001451057529252205,-0.01064145945566681,0.10409761150914172,-0.022491318829399747,-0.0020768578482077784,0.0271811402413249,0.06209993523473665,-0.026474907161321247,0.028964367337335577,0.13308979921466374,0.014449532065912131,0.07748656980744721,0.05763984109532744,-0.016053740247969614,0.013680704811915722
COL18A1,0.09717390061050783,-0.004906892032872995,0.02911543518642711,0.09371940228870748,-0.00806646502635052,-0.002801592894294693,0.1087959351879111,0.0789752291867824,0.004316038120479747,-0.00889812855439467,-0.03633954467256491,0.06180913522962721,0.12133481620623845,0.00383529984053844,0.09259329019264152,-0.005508943110313178,0.1124085716430846,0.011378975938890017,-0.023149825697511776,0.060280132823552435
NODAL,-0.02730363907548541,,-0.04453946225257064,,-0.02515471718343743,-0.029089924144075744,0.0869149872565552,0.004508490571538063,,,,,0.009046191280894778,0.017014657265956766,0.004943680539848331,-0.007530920275780762,0.14784726301298082,-0.02871744950225665,-0.019548631169083477,-0.03144044917230046
INHBB,0.006504579939905403,0.0015232267521021238,0.034845338095537866,0.10847108509263312,0.025887415295379277,0.06416953248112431,0.01767205018279139,0.005216315764322624,0.014762750183437224,0.026141813994404246,-0.06282683552500684,0.030735505994804187,0.0010463025400752925,0.04710633393873862,-0.07773290233137858,-0.05501624021475391,0.016293866207795927,-0.004720546866489291,-0.007086236626049326,0.028645401327718756
LCN1,,,-0.015837280077965032,,,,,-0.014337203880992189,,,,,,0.06492705230621011,,,,-0.030545649361162306,-0.018461209559666597,
ARF4,0.08416900942242346,0.0720681560250484,-0.031181908168675505,0.0005802841272419531,-0.02197236586137723,-0.020480843164992435,0.02547602282647082,-0.01146996163531583,0.07106904106931605,-0.016681259896535877,0.028502985805466154,0.024989542011043434,0.026774855758168004,-0.05565004027721744,0.0987213805057138,0.05063412755407599,0.0577317317014941,0.03520064672826953,0.08159808022585774,0.09913692351842836
