,MGH258,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916T1
IL12A,-0.029715775883417946,0.03698600140697144,,-0.019140144526099547,0.03804038286614736,0.12451535725834147,-0.02731855787921561,-0.020052965723524784,,-0.024267923489101683,0.07761442287702332,-0.039026756972801925,-0.025771312391762287,-0.03700577766106395,0.014197770794050782
S100A8,0.008139617769548073,-0.02013443817751606,-0.053002219925649,0.13626672182009364,0.007574522348686518,0.09799431737042899,0.0321530073193433,0.005360213129051944,-0.04039304708148682,0.12884912802401832,-0.06636444494268892,0.01606437628811603,-0.010049264922917064,-0.0014748065017441262,0.001889771966052783
TAC3,,0.1034894323351819,0.02660346551321132,-0.0011613856395205238,7.052673602019333e-05,-0.07137489484732333,-0.009436463451270381,0.0025831367631105715,,-0.038528992012084484,,,0.08388668577402647,,0.07364136940727799
TAC4,,0.045288071594066254,0.0518395360234206,0.014439923447320539,,0.03181633075885191,,,,,,-0.05085092171324529,,,
MFAP5,0.032805932872080036,0.053341925346163624,,,,,,0.0165568719874711,-0.033726753199706985,,,-0.024085463990927418,0.012383108169641938,-0.0236176240868314,0.016805816062614654
CXCL16,0.02355636882016613,-0.06240149517856983,-0.046605927584684466,0.049223422492874286,0.011488239044963043,0.10297673729408993,-0.011851462378421369,0.023018105051008764,0.1152308967857056,-0.018709437136854166,0.04628672497179505,0.00048448487669871984,-0.03892441921268004,-0.03899850678187366,0.02685270016607117
AGRN,0.07084647273165906,0.11159228457280435,-0.08069442703163184,-0.05309372771521233,0.08230613505740754,0.15345756823609968,0.05277185243193331,-0.005610455122333784,0.03394436412749273,0.010137603772280717,0.021630289692286857,-0.003183025970133379,0.031096956521641784,-0.04025359659391171,0.027340875816788096
COL4A6,0.001664622744829158,0.03454064984289088,-0.03060625023386661,-0.02490934917624013,-0.009045814628774806,0.07592791698584622,-0.02174710755141552,0.012699799773814791,,-0.01458502234211949,0.09017630014806802,-0.07423791231133853,0.04717282768821461,-0.0035296115899863326,0.047355685508910804
FST,,-0.024647893859804676,-0.012959662175935431,0.01058880267666639,-0.008375370465264369,-0.0369820115873312,0.01527823267505144,-0.035949238089997476,-0.024253414948350628,,-0.054240573864430826,-0.04533752426885893,0.022828717808465702,-0.04232444078531537,0.08578052056150072
MEGF10,-0.01379364046767677,0.019339175536202135,-0.046115390529574564,0.010147380894525748,0.020538575907965168,0.009461131813113189,-0.02607299989565363,-0.0543483293579743,-0.020207249204514725,-0.007011499900836559,0.0603840404714109,-0.01820623800386521,0.027320329017393202,-0.007172639068721386,0.019755848966749614
C1QB,0.0037991985440195076,0.013931090514746641,-0.04335772752678457,0.014096167691104094,-0.0019050647069957494,0.13965598327088122,-0.005664023999173076,-0.07671536486915435,0.09025834195394256,0.04445254539607683,0.03161722181872801,0.0689597570336731,0.025727144424922976,-0.03606489407024938,-0.022561146435948583
HLA-B,-0.011633971023459524,0.003076286409861927,0.014247367988964154,0.040299139542466826,0.00047146321018594345,0.13565488796352773,-0.012697505236013481,-0.017089794262009284,-0.023344269557301026,0.1078540691242035,0.12776492341033005,0.003803387107305998,0.024993399890328814,-0.03953937398628698,-0.03286648419334712
PDGFA,-0.049028750309746724,-0.00457147179716254,-0.04891360223479429,0.027362796803401507,0.006630457013093866,0.02351930920847433,-0.0015586020569058941,0.08435931463685561,0.004867563369087978,0.06139903264829817,-0.031691826731533944,-0.03293216358756157,0.01699032882022275,0.05378893791044358,0.032385390011631404
LAMA3,,-0.03170371261186517,-0.024982164687263678,0.008137487287703237,0.011669856872045982,-0.033712048971670294,0.013772579885570077,0.003497612405610458,-0.022822400643430045,-0.014100891221543104,,0.09670605664701308,-0.016656806898573535,-0.019343163762794262,-0.04465759397383403
DKK1,-0.015602700557496588,0.03765477249938029,,,0.019555974707928855,-0.01832490479507093,0.031741934281846414,-0.020936470524141076,,,0.05598135398611454,0.008910323446782843,-0.004959636371363795,-0.01736958848222547,0.019563935535643315
INHBA,0.050505426186397515,0.01821346077455783,-0.037656686435496994,-0.03330955304081612,0.07481012053194644,-0.1071337982892778,-0.0015658740266147725,-0.010558757741289693,-0.01059651956887269,-0.02855370455750081,-0.05446749648564363,-0.01870761198833104,-0.006226071285970129,-0.017047589272309756,-0.013965170599675919
LEP,,,,,,,,,,,,,,,0.011329017784172148
IL7,-0.023207635998268406,-0.007419309929740464,,-0.030207534893566198,0.04189859624822232,-0.034103310163535634,-0.005775680019613039,-0.03936195587873694,-0.020704009347605905,-0.017297026320187165,,0.027161031182929608,0.07742392178895054,-0.018133021530214958,0.12099028516882963
FABP5,0.026605684278221846,0.012535397577646592,-0.08987773377498362,0.08195836983593809,0.0050358845267728936,0.10600786426852578,0.06040023003151458,-0.014929900147862987,0.08217813701552061,0.04613667796193446,0.04106913215822817,0.0018797951124703307,0.00979386610346247,-0.01725203497489726,0.09576834911560428
CCL4,0.005498448754669263,0.04344410165436543,-0.05136663746465532,-0.014698818164128184,0.07513902441518502,0.1298415304766043,0.042636822334821696,-0.018187164785083764,0.07876644020305353,0.06511588471241121,0.053508913005134884,0.11533643539586477,0.10139664099205369,0.04430345500044653,0.029428247531195613
FBN1,-0.011472933894467123,0.07163909461706285,-0.014581174013665725,0.032927202945418066,0.025686855905531398,0.05530450738557617,-0.016442064037435665,-0.021457179102604473,-0.019071198413085716,-0.018220680156710425,-0.015691480930025647,-0.008861417171491283,0.05274710111017713,-0.08565248430788804,-0.04490270546645738
TCTN1,0.013005623030710643,0.02152664339725889,0.07956105617907126,-0.009318192901482373,0.038331588657801306,0.14132291798727042,-0.02445672129084458,0.06616941233593503,0.01241302220419338,0.021428077257951938,0.034863225080362395,-0.10897684566056032,-0.025688100861543123,0.02540823601114699,0.04762720831741779
NCR3LG1,0.0814467134589352,,,,,,,,,,,,-0.025079915797181447,0.03739170802216381,
BMP7,-0.015023239516479612,0.010801384153888902,0.047386691112977976,0.01944000044295233,0.05293736496596473,0.07018630109645563,0.06392430077759133,-0.040830933474439286,-0.02682580668963421,0.026493043456632864,0.008743728359681808,0.05391166113093353,-0.0016880690587306464,0.02340846209782038,0.027605514247684156
NLGN2,-0.0015450279105371566,0.06224949158960455,-0.022540755781378242,0.034858921289336924,0.07411746870009094,-0.007051299654108867,-0.003974814297057599,0.019957024877171648,0.056877746256058105,-0.02907524401160474,0.06194129601614344,-0.03724678620539813,-0.04443803301604494,0.04717080394133873,0.03327149529085476
CCL25,-0.015143463893511294,0.002517524130500272,,0.07339386355942362,,0.04215380740255613,,,,0.02589827255678073,-0.02373894515581266,,0.02717024041692143,,0.021015867903075854
NPNT,-0.010974165579981932,0.03637572788253598,0.028775559437744295,-0.039798285634632835,0.014422020198212308,0.12314004068252636,-0.03234463660478348,-0.04845095374601257,0.026110055605227236,0.07022968831130942,0.08286553243451777,-0.07143084379569073,0.03417596362992192,-0.06717808862155984,0.08375457167597383
KITLG,0.05355962460504756,0.03458301973966004,-0.021702111163645524,-0.03796308275659236,-0.021651896454053136,0.024411073181380374,-0.031228253673093242,0.022098594273586573,0.0634060654873726,-0.04441705263866958,-0.037177676298350025,0.008746590521358032,0.04046315287340446,0.044155574191809904,0.03363902331819567
MADCAM1,-0.015602700557496588,0.04689520083317547,0.1061812917901087,-0.029541492106349623,0.05230187331154751,-0.029300668429659383,0.023808197481884372,-0.020936471699993596,,-0.011247826333161896,0.16747595963655149,-0.04105033951520878,-0.01955695030293814,-0.024007372163396788,0.06343760089694658
F12,-0.01574525147714023,0.06089870567266234,0.006363112802094755,0.03586261738607742,0.006233211792754539,-0.14491509768847063,0.03693994393702335,-0.020939834467976717,-0.024615460523210182,-0.007419011013727794,0.05909727786471668,0.0026211158826407806,0.03895422524645683,0.039690154316607926,0.017294618539828926
S100B,0.010976236887600055,0.016248511162094983,-0.08334180201310658,-0.09351518673942573,0.02267265275483377,0.10940963234389602,0.016886117557531645,-0.03337694476616954,0.03851960026754377,-0.0947113169017401,0.1013731042511518,0.026338756900134416,0.025582413862135396,0.055129255859395154,0.09597677858589954
IL27,,-0.01370090283966134,,0.0422025622967105,0.057616756381345516,,0.11150121068042834,,,,0.30582984705971566,,-0.023721052561012215,,0.08765604832201179
CD99,0.044888931239457606,0.019348996792662426,0.025893328637979295,0.004105101620834088,0.028513730173510634,0.1525302768661726,-0.026181147718538755,0.009752742791961382,0.031175645462264912,0.07348795469811362,0.057757436441780864,0.04739924041766486,0.020538092255544118,-0.037696381583940224,0.06747674623204201
PDGFB,-0.020345908627352517,0.10526399885017841,-0.02154107738919878,-0.06729038676315649,0.059473926662458904,0.02698568961645487,0.012582254878124822,0.00998087384155163,-0.0073820396347870154,-0.03315482657807991,-0.011216722598367734,-0.04503516312605199,0.035050266667483954,-0.012311548995042611,0.06143407799080006
CLEC2D,-0.009457035994632476,0.07811760102587977,0.007573952599800691,0.0052921768301295085,0.047624615768165776,0.13193445932693076,-0.05260791188155834,0.01878424254614977,0.06111044171161982,0.09171260227017214,-0.090189914353299,-0.030857482459394927,0.0411419447186221,-0.0018045168580786944,-0.03162580349340209
F8,-0.002462872023200882,0.053598505374932534,-0.06452118953064664,0.0459454716218161,0.0469777588599668,0.04503356758418028,0.003163141238368114,-0.04023352011637934,-0.038872853354534755,0.02158628357958474,-0.04320992403653875,-0.03694978568326017,-0.04949516165183134,0.025909372279097412,0.08264471214988899
C3,-0.023333218331109122,0.027396488431136914,0.0757873781505357,-0.07049500879627564,0.006719232151929043,0.1294790886986157,0.0021169325858829495,-0.020290963877231682,-0.009629994332924524,0.006511528421106305,0.06781027747120386,-0.03673720184155651,-0.01180013554653724,-0.0956145484454409,-0.0304521379355399
DLK2,,-0.02301861399807567,0.05446134553227087,-0.006306234516681525,-0.03201467880112009,-0.010554589285475329,-0.024573906858473837,-0.029599742054394168,-0.028749180218569866,-0.023192931412152996,-0.06955597626387638,-0.031107645412802813,-0.007201856001283902,-0.019343171489191995,0.03796616198589691
TSLP,-0.01537468932021578,-0.02101436449663621,-0.02615375640521793,0.04555843264619708,0.0036862821852597007,0.11033663211213726,0.0014045195184261123,0.015511032965606004,-0.015266416073813164,0.047881120856171015,-0.06082508338925809,,-0.01789878843132701,0.0812984432227521,-0.002527144717830374
OSM,-0.014670731441324478,0.0018038001086307736,-0.06188424499480384,0.09346042889246835,-0.0015233455265695381,0.03512632602577502,0.038700198174973055,,0.015120964028719597,0.05242575701299913,0.043790236539198016,-0.0599518596651735,-0.010855878246701112,0.009768020641486868,0.032748376510068074
PRND,0.19470276633583453,0.12057010691267134,,,,-0.030966175553937235,,,0.017513830740274343,,,-0.0400993407410834,,,0.023930681113489623
SLPI,0.06453716513584344,-0.00656198598895721,0.012426302854910356,0.09541624365734659,-0.03950303735253474,0.13765707442077182,0.03467416780857413,-0.004667136033516684,-0.028655428812955526,0.08984260390195063,0.02263811721370876,0.004768679359054222,-0.022820707527300917,-0.0512149867317916,0.05794031189987049
AFDN,-0.010458036783090782,-0.013187206456197486,-0.01240219321864382,0.04126821672501498,0.02136575898169059,0.06828103708594922,-0.007453431687645096,0.025976259867976678,0.11677480021488372,0.043468715507406816,-0.026538377392532345,0.015750756233469682,0.048630392881128456,-0.01555074838309976,-0.0073708417174602435
KISS1,,,,0.009905313690890849,,,,,,0.002258037708492013,-0.011246835366086146,,0.024607510147128434,,
ULBP2,-0.029327891078209545,0.03522068295984079,-0.017912788552414398,-0.0062100322831973,0.014735644811670756,0.07121040741306078,-0.01233897366268631,0.054189899598291076,-0.011677970059587985,0.06735500873169903,0.061990125344623934,-0.053880766822543655,0.046511624115230535,0.029272774134141987,0.03753411924024102
ICAM4,,0.002468266704793706,,-0.018248873661803125,-0.016869085383083283,,-0.01754635892552772,,,,,-0.031107686441030877,0.033103701001715294,,0.030689296477452353
TDGF1,,,,,,,-0.013072156375891344,-0.0213655870622405,,,,,,,
ANGPTL1,0.022252829327537856,0.023195143577107454,,0.053349186348940335,-0.017651557101971076,0.0908221786205017,0.03214186135574767,0.0051819814715449684,0.05803422906884913,-0.022214611231837725,,-0.06612907555220679,-0.018500100750688937,0.10892577992990125,0.09362156281822485
LTBP1,-0.03991841644777851,-0.0038849784357557534,-0.036612147492283566,-0.03943982497201604,-0.040463749501116066,0.07682164181181786,0.001070006502727904,0.008864359393671627,-0.012562355573198417,0.06132575641726822,0.024949391209333614,0.011748002279466808,0.015846080257557824,-0.033708246280327606,0.052717832423638825
NTN4,0.015888527816075217,-0.03141156936291461,-0.009395866724178843,-0.022581410523847777,-0.007324566463098114,-0.004398088018957159,-0.059363864830740125,-0.0036318592296250667,0.015101394962973531,-0.03398492921161766,0.06493509328180473,-0.05540086230433561,0.04913072357862004,0.005517127469994133,-0.015051140467927271
APP,0.01041102506059271,0.048430945163107995,-0.031854943836590696,0.015456247964267884,-0.0012873930080327756,-0.18412498870693897,-0.031304595395255055,0.04187218835720016,0.04252053441714981,-0.006202968687283713,0.13414606233721751,-0.033358422481334866,0.003299416075946011,-0.036070911881040835,0.012859636578142281
RIMS2,-0.015602697317677685,0.04694171510088473,-0.04275187425085632,0.03105519253490529,-0.05183265679702159,-0.11205800529793696,-0.023476090872009168,0.030853295341414025,0.02208951005591123,-0.04201441807436703,0.03456264112630674,,0.012446176893510609,-0.02551397105590044,0.044351308116169476
WNT7A,0.012242893510118511,-0.02634428830319944,0.09528958957091573,0.02701928035835421,-0.04714213681896075,0.014109536711581798,-0.009699806615043468,-0.014606339050203575,,0.022015205313859646,0.15165168370522128,0.06299103356037183,-0.004441590275875373,-0.046067773951055276,0.059211628678806534
GAST,,,,,,,,,,,,,0.025413294651551503,-0.020929005697617076,0.018564171322823307
GPI,0.01831547264519669,-0.042439786297663186,0.0645148807575676,0.07684909189022737,-0.030414219489283828,-0.13619995464450643,0.002029352222832042,-0.0032522202646893517,-0.028639814641408648,0.0409566902764505,0.016328639912795456,0.016355938961626078,-0.017927567475615514,0.0076592357247112905,0.02127078180662844
IL1B,0.05288234712534259,0.020898075034411028,-0.03203593468098485,0.058163625622393446,0.026037709616975265,0.14133236265669066,0.05040966124802222,-0.02427557098492705,-0.016660901790350468,0.057907334997220256,-0.02284848289427078,0.04794380612244346,0.00637831819555891,0.021261983635521675,0.030989469680949143
SFTPA2,,,,,,,,,,-0.013717284960209448,,,0.008708306863147629,,
HAS2,0.04906067338596555,0.020314911812892845,0.004040925937378295,0.004819318087406547,-0.01415950009517878,0.051708589501304844,0.025441310765224438,0.007751995553812991,-0.06918178546085595,0.051991888603952596,-0.06737904665406777,-0.04418420324841985,-0.006185784472691453,0.015885675149871985,-0.006738092496493345
IL11,,0.025222101959492794,-0.024723862888594062,0.015384173143794602,-0.017394456167732057,-0.03069204943334962,0.03987648661253555,,-0.012229729752506975,-0.01540603691087971,0.0601343974180533,-0.030178264624848416,0.043404247748441906,0.06804411444502757,0.09529390313812909
SEMA4B,0.035610441534597526,-0.015066755724230574,-0.03985609740622454,0.02863936500158665,0.03722268505878116,0.12028412911285015,0.0018753950744078579,0.022000105281082,0.04227641012236847,0.026964336483065555,-0.002115901799106199,0.05193269170833016,-0.04897694451406601,-0.07304604384292875,0.03706827355229334
FGF12,0.0182047371936157,0.04462420644301967,-0.07379224590553002,0.008207477574869998,0.0589998511910934,-0.1263863682917898,0.001415380971745412,-0.02030501083582891,0.033433698437000794,-0.047303644108849435,-0.0009496804286795624,0.09331283285490538,0.03229464424717213,0.010820022106405282,0.007354446000972146
CP,0.0737414735065618,-0.017545679445244076,0.026393168451303104,-0.003251990847600228,-0.004764145264641691,0.12220948971682305,-0.01793623258638726,0.0069708693122296885,0.024159623622594585,-0.0008314713215028256,0.05817426480867162,0.018371935126653582,-0.008687374128959069,-0.002173121697139025,0.043402351260785864
NLGN3,0.005794737975664628,0.030137236764013586,-0.02307404440816656,-0.07770943026212279,0.0326494376315868,0.10141623451910009,0.01194836088944169,0.05823489499914835,-0.022251412987359036,0.031116726906408602,0.1594975894893667,0.04561960202239367,-0.03218699921977952,-0.03319638190582572,0.12058848780472192
GZMB,-0.01927890170190268,0.03892858716724009,0.06638699694280777,0.0016618330223367797,-0.049895197512265746,,0.008151172762974484,0.04530927238791206,-0.018375985567640533,,,,-0.02319328034893349,,0.011007536101753363
PROC,-0.025109325969390788,0.05794544885339914,,0.030989643201805528,-0.01888713801974259,0.12987778581925508,-0.02532768214025866,0.025500403780794892,,-0.020469418877935366,0.13813179317919883,-0.06971997319946263,-0.019763552587638088,-0.022502066486232934,-0.04662194096161745
TNFSF11,,-0.017999355050733547,,,,,,,0.05282648324022018,,,,-0.01976354499412859,,-0.010543535968724135
AGT,-0.01652634750099324,0.029268560641069724,0.07584229962618427,-0.007610461312989388,0.01855639851761671,0.13894604014060644,-0.049780089296181884,0.04101030530960423,0.06245110658874629,0.009627513270993903,0.07027685762559571,-0.012889568135464272,0.01828913174767265,-0.03399765921080299,0.12527128268333657
PTHLH,0.006332631019181961,0.028848437164727833,0.015115173558452669,0.024251199293564837,0.03453108657183957,-0.005231128206539306,-0.044400302659112066,0.03786386873625475,0.024052191265412255,-0.018433764181942053,-0.015676398151608057,0.05626162353978007,0.034287217787866184,0.03714801430459461,0.002810294749550042
COL1A1,0.02402169819064589,0.020514161713184164,-0.03704544631436763,-0.005989928888492063,0.030697536677186,0.15702696420934067,0.013527439380841978,-0.006097037126301307,-0.03934328007551617,-0.05239513364601805,-0.0180252135869238,-0.026667297922565784,0.10218055797453938,-0.06402333765388177,-0.04385229904346418
LAMB2,-0.03147924388174571,0.02018545253724218,0.07691841514722464,-0.023543314981472586,0.017382537926042375,0.10960581413921208,-0.005320477323847997,0.047656224327963466,0.06884445076332223,0.029722619459450077,0.05285898295799637,0.027184452900953567,0.08388424806062311,-0.07696492022226849,0.04973169805705332
DSC2,-0.018445994414514912,0.009065743350844584,-0.03563750116916586,-0.017488697041950274,0.049347098482029714,-0.022866483749122674,-0.03631747512393695,0.013370000864420079,0.011855791182846695,0.05028868771408213,0.02351357098366437,0.011564568791425605,-0.0004659718752109618,-0.00813029455786912,0.1004024187162946
WNT5B,-0.028935871338146072,0.02470483110201127,-0.029283508689609522,0.043263483857424685,0.01810214544483483,-0.004544690913616731,0.04424161961738632,-0.02302744197575979,-0.02206869581542288,-0.008286722349673618,0.028344359023157743,0.07559178841155977,0.006225452521189043,-0.028875591215798684,0.007562595786913444
LEFTY1,-0.017325654397524568,0.03921472861115287,5.999452625841598e-05,-0.01969755274564883,-0.03923174885805446,-0.02752964806026431,0.034018111436017955,0.0187015513748118,,0.0013511638192967512,-0.048876387967106756,0.047745678667087274,0.02045624260483232,0.025267920675370027,0.013245397256484116
FGL1,,0.02960843072313094,,0.06832970736616403,-0.019125183837218982,0.08714175436668263,,,,-0.015801322620992486,,,-0.026217784814507313,-0.02831854327928495,
CXCL5,0.06833680596304993,0.08073488588149873,,-0.018248871673242118,-0.032389241028897536,-0.030636165451072842,-0.01592537867854367,-0.045280601926149994,-0.022709183892858847,,0.02796777919646433,,0.01897156242935439,0.012057082466547278,-0.02114618441417621
S100A1,-0.003078521853654333,-0.027383417899670973,-0.035100356701566075,-0.013152187464088963,0.03685587957548078,-0.08872374425303267,-0.04233301691898952,-0.047122999742264395,-0.01460554847034635,-0.014098300186029245,0.022964176198728183,-0.10875996231996665,-0.03343322769443819,0.055081013032641145,0.14262070120373702
C4BPA,,,,0.05816162114497793,,,-0.018928691942283905,,,,,,,,-0.006232023809691426
NPTX1,-0.02336516577529961,0.011071642685296973,0.08841633057224485,-0.0059042514499722245,-0.04473670525370617,-0.11362162883115255,0.03964073833549849,0.035609437719405265,-0.012028610610612923,0.06558558131507242,-0.0583069524938972,-0.07211268403881739,-0.013875358207166507,-0.017369584151881442,
TGS1,0.015921771115909665,0.024529857705333894,-0.007729633573530239,0.005328964566484714,0.06620899230343368,0.03510843602520455,-0.025420657635130895,0.049899463725482936,-0.022536454194501176,0.04301986424733227,0.02135565278055548,0.016685180959427663,0.02982885041723049,-0.047803123520075035,0.08137392836125222
SST,0.028081053040593145,0.06649119072236567,-0.02376167081799577,0.03293854728106538,0.0042205426632784555,-0.12349490225115917,-0.009133031343787007,-0.02824321251324803,,-0.03171522225134435,,,-0.00789810561949922,-0.036733063668102035,
IL34,-0.036346864097224395,0.052258954121995375,-0.023402905350167858,0.04236188327011996,-0.03486820311106585,-0.07602032719038401,0.020569477816574113,0.05216298011271727,0.014355473513710512,-0.0424125018829807,0.08103208182784265,-0.11115545083907127,0.0010785155030555182,-0.04402342573648129,0.04148291335203447
DHH,,,-0.01772930107648434,,,,,,,,,,-0.018332773829633647,0.01784520163828131,-0.011370678355857753
XCL2,-0.012643373483648801,-0.020154041284845083,,,-0.026024663303844023,,0.007407653582532897,,-0.015901698332080754,,,,,,-0.024709138563595807
RSPO1,,,,,,,,,,-0.01458502234211949,,,,,
TF,-0.024973477276831357,-0.09487553740047501,0.020006488223870876,-0.0060482845150574855,-0.044514489844533774,-0.07514694650627907,-0.026499001358247603,-0.05498828100469676,0.10934523128502771,0.014642989782563759,0.08515016075150542,-0.07233197320830229,-0.0029464923309800812,0.06712237730225869,-7.143735002136766e-05
IL33,-0.00874597139484072,-0.02132187246573203,0.11340086278524132,-0.03650159740008217,0.006430094452920064,0.1021748491891466,-0.007102580625529006,0.05217554169715851,0.023338535764525832,0.05523952740338969,-0.01452664571866802,-0.030877412756244667,0.004198007026160245,0.11434425719356299,0.030185452660285456
RBP4,,-0.023822712468875126,0.0068226312052053146,0.020387626952476565,-0.03973319763755713,-0.09891938664684151,-0.00948580647975202,-0.006454278054230635,-0.01864739875582324,-0.057221041260022205,-0.07671974618048769,,-0.01798189381941901,0.06601671039941084,0.0754736723429526
CCL19,,,,,,,-0.012092684197606575,-0.0017211532848970166,-0.0187817785954113,,,,,,0.0041284097821294215
CCL20,,0.031530191662009245,-0.01627366728311023,0.028682540079932588,0.026428330892888107,-0.028225732275408064,0.06069429748101587,,-0.018512133453652654,-0.014372787524915331,-0.01713401262524898,-0.005039719143096089,0.021951707196553077,0.006691043495328676,-0.05342066220843391
NAMPT,0.028029889723519278,0.014237361079106873,0.0014536140886723347,0.14580210673345084,0.018921935333557793,0.08690584397270268,0.03817222219653046,-0.03827619352693274,-0.013399046249672659,0.06929560288799312,0.0333277478741516,0.006473397099470161,-0.01069085777742562,0.04531733669893309,-0.017345413355157647
