,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
COL2A1,0.02612870467613903,-0.02684199654961218,0.01442682212758339,,,-0.017246437590237737,-0.02179535935869811,-0.007080065384821345,,,-0.01222692587486672,,7.953626618027427e-05,0.07646472792662064,,0.006851510131955008,0.03289879438929401
SHH,,,,,-0.012913654628223236,-0.03453079519313035,0.0831071489932905,-0.018416601620484047,0.0214066222787946,,-0.011669288754853128,,0.020280398173360522,-0.02401503680477395,-0.006373749643531712,-0.01811420034429914,-0.04481332659070797
PON2,-0.039103314475434234,0.00352586314832704,-0.016988329354371196,0.03529098855967242,-0.03764610261050638,-0.0004804609967078506,-0.04533470911968927,0.09457287758550917,-0.04022090847101401,0.044039494818441056,-0.0799581246114649,-0.023246450278741428,-0.022760624153049146,0.10130939732740114,-0.00927369631760795,0.03247274919943111,0.07149360521807663
ICAM5,,-0.06254712790338589,0.003783108180817513,0.012615187147969312,-0.014114193204088745,-0.02911046214329298,0.0036198692238344336,-0.04577897818434272,0.004858907857114559,-0.056311121338711516,-0.022789490598568492,,-0.01632834218331547,0.09370604396980628,,0.020951872324777222,0.027695610023868313
HPX,0.018621722524608756,0.01479081472841524,0.03851896309600682,,-0.020691052714161284,-0.033400467365131005,0.0521182408464278,-0.010571851438482658,0.03726474079317579,,0.06495264182035988,-0.04992633368926604,-0.02918180170215569,0.07688410525323479,0.018054319852755837,-0.014718388289533068,-0.03607467537338708
SFRP2,,-0.034946726352367695,-0.024050125076344114,,-0.016899522768626527,,0.046156292601214954,-0.01869705872765657,0.016981645514536837,0.03836299892576603,-0.022892158208274338,,0.0024381194500288678,0.041616759537087704,0.016991033276536557,-0.014276988321816888,0.037424095711614855
CFC1,,,,,,,0.020938775538455145,,-0.012705502824057613,-0.022589191600913706,,,,,,,
CD70,,,-0.006800981008510713,,0.0012949646391698336,,,,-0.023700211373032985,,,-0.04165140316601918,-0.044635376153065044,0.06111504455877188,,0.036634018419893236,0.13180310760272212
HP,0.14910725492992316,0.010873752630297452,0.05926282568587018,,0.07591713787610317,-0.02537946417136632,,0.0623782350050717,-0.0491080944259047,0.041010417683741855,-0.030898362774396643,-0.04794429566207723,-0.05086850791777088,0.06413166022996487,-0.04080842579122059,0.017057796709673494,-0.02338381636653066
CXCL2,0.043629066532309475,-0.06513578007360571,0.0003118054361424528,0.030060425169421957,-0.012906675628964775,-0.06857676377057782,0.11193539580220274,0.0009469757914510891,0.0011778014024657487,-0.028573658345114945,0.07798756734336024,0.06089326426013331,0.02797412975706327,0.05647194663243242,0.00849559772917011,0.0032485597483637905,0.02850188833086217
NPPB,,,-0.013023218821614904,,0.037900003560371556,,,,-0.011125454988874307,,-0.015016807214394724,,0.05389373189276969,-0.010304889476981416,,0.09139902389242971,-0.015856959750499416
CCK,-0.04523952389853724,-0.05517729264782455,0.012617025499111279,0.0338130043842431,0.037373942158885405,-0.0354454516592393,-0.14180862064218633,-0.02126295457291408,-0.031421201029199985,-0.0881599048625177,0.032537329835211695,,0.00041881157299435135,-0.01777329105380151,-0.025708914945911317,-0.020006633182949395,-0.020570757468423788
SEMA6A,-0.028207065975844048,0.08417860321017846,-0.024868575772939695,0.05239654536197061,-0.04125203991565409,0.04778243814694148,0.08987491317980764,0.10230124532519196,0.003831086215336884,0.0950644051429804,0.012877063863128988,0.05485003409156472,0.015281865507075953,0.027023998696858086,0.008177836429005094,0.014008399624114374,-0.008218152497156243
IRAK4,-0.00726249738177127,-0.003573125284595588,0.039962993762485535,0.009440361062223143,-0.018967439852756406,0.031088334150585324,0.22550683033917285,0.007525303982111185,-0.029074156364601613,0.03222364577547872,0.02395174601442722,0.03361103725155819,-0.01136626064364871,0.00147096773943482,0.017697757490885827,-0.0266502127540892,0.01755065081271315
GSTP1,-0.009439961114125135,0.07406258714726557,-0.02478305480636529,0.009317249747278702,0.03081590364060539,0.02259371352381478,0.09377762680809366,0.060317808706046576,-0.0177123552402339,0.07194743987895495,0.03584000067791943,-0.02632863145524052,0.005237607703525997,0.08417714421104928,-0.08725465794869221,0.0076375436149774155,-0.015965593189706914
VCAM1,0.04262231522686191,-0.03370394761926973,0.0035779568291644985,0.0042829223654399185,0.022737392155892062,0.06278980380877995,0.0779346504339883,0.007114415940767228,-0.05297503014483019,0.007048092147618806,0.022170153309757107,0.028712697246129678,-0.015351645883127,0.028890620040681266,0.012219690733234185,0.003302915927980289,0.05479748462347405
NXPH3,0.09969473289383983,0.01843728518445536,0.007286446580543678,0.03309478128430248,-0.007351960282862889,-0.004116540069114366,0.13299465583260484,0.04669781298634729,0.01939457428053182,-0.039335083826236336,-0.05041775606908341,-0.03735844920935251,0.09180308057100718,0.051237819467524044,0.004049933841289776,0.027585903639492346,0.011965458259338825
MTMR4,0.0823630051578504,0.01774101509502702,0.024612358379708703,0.029558515450762216,0.01188552435519027,0.017962245560638832,0.025639876120557088,-0.02600095039542206,-0.044696197340569656,-0.01548067296056942,0.0152073188239716,-0.10491259455516168,0.05838886169035031,0.04810205646314199,0.05779617491404561,0.032124664641566776,0.049661287584402976
LAMC2,,0.12160231364754709,0.06384181909134341,,-0.022399891492917493,,-0.02756492755501811,,-0.014005706628671559,,,-0.013386661924776147,-0.023617282904656523,-0.02319921519764826,-0.030806691291940164,-0.016336769003515224,0.08277013643437602
IL10,-0.021867507441317678,-0.03799382314170094,0.03169646846671562,-0.02843657480206253,0.04147574766798871,0.01261065046069799,,-0.03074167684314306,-0.037215247746227975,0.09388577481486966,0.011148905836589555,-0.05223604464937175,-0.044952668447985226,0.1579683801891796,0.07051705280338177,0.03278332392961202,0.07165411197161037
SEMA4D,0.046687675844505706,-0.041275424669856675,0.02171624658806393,0.021121879546454364,-0.003740105050964375,0.018404875276956927,0.02849233488891253,0.013000352423167287,0.023850945282850523,0.08276299783556516,-0.016297859064157656,0.034000440671357775,-0.0010518387935999536,0.04773682543957258,-0.058256931371116615,0.05322717190875928,0.055770341967959075
TRH,0.07875195114742196,-0.046732995974115205,-0.047661879327312015,,-0.037111970476966946,-0.01697180215201595,0.0864856469851203,-0.032027566064509023,-0.01966966774492674,-0.03517773150242758,0.04268955813746582,,0.010519348817400173,0.0551168047881708,0.02913401537485401,0.010083423803502427,-0.01776085831165451
SEMA6D,0.061403264423875746,-0.010946486262648035,0.0028503892182637144,-0.03232337289404003,-0.03911681214090647,-0.045406276581772605,0.11028212013861433,0.0248719445821315,0.05147432165008813,-0.07441813820495843,0.055318219543284274,-0.06534653408309009,-0.033852118228898866,0.04072387243480918,0.07829044384524918,0.015575869703136166,-0.0004349313359629915
CEL,,,,,,-0.011829021060625645,,,,,,-0.03690452982087466,0.06542422868240007,0.029065932494599798,0.0016446961055132288,-0.032461566031749024,0.053130744489791916
PDCD1LG2,0.07602958841535677,-0.01928427925438952,-0.006397062352135786,-0.051253550205289926,0.03480452895221037,-0.028234535441550926,-0.019357488779685968,-0.04042427235315761,-0.028929242543721437,-0.050361713901062956,-0.022994441110574446,0.012941568568810704,-0.006337298355437608,0.07177695480889544,-0.048564416576915244,0.005276575466167674,0.05804945105331334
SPINT1,-0.01806423202144961,-0.03707830653749099,0.0011781906201540067,0.010690589144552287,-0.04363504326218081,-0.04526889088967554,0.08082947656406243,0.026374748514441947,0.04342645238349385,-0.01831270471486366,0.013929205396300446,0.02372385483926501,0.01761880995190844,-0.012067861957136423,0.0228917197447787,-0.011699071670954369,0.008339362396594371
CTHRC1,-0.010250222614870694,0.03560765454261076,0.09880643981709185,-0.029782465476921503,-0.004449466008522484,-0.00938110785104425,0.1827649780211884,0.026432351283630664,0.03357921466441219,-0.022598835146876297,0.016934001272992907,0.058693834037159116,0.008392442086586384,0.07306661608369051,0.043014356670229986,0.01275057548796239,-0.007010068740501907
PODXL,-0.00035118238301557234,-0.015846176636158123,0.050156284406122104,0.049686267502300395,0.030766634159662846,-0.026632641832768544,0.12411399772409284,0.035158543249154954,0.044910124037446826,0.06355845879562425,0.028492674575274643,0.038982098452897594,-0.048166260132474124,0.11888182031568977,-0.07040349199707326,-0.022955683412191615,0.004105225896231513
JAM3,0.04214090950109822,0.016948456850502877,0.02213312978742482,-0.03681086406459119,-0.004172739712838946,0.030340549009568386,0.06178784549483432,0.054857885627173524,-0.014011339117065449,0.1445130728795769,-0.014776544262228493,0.0755246118842687,0.025478028809649732,0.03402275281772924,-0.02296333611032128,0.06156843282318135,0.04273232592363871
TGFB2,0.012905061807997109,-0.08711926466192119,-0.026272486590075982,0.021089463131933318,0.011522050184823163,-0.03953526081561187,-0.004434648626666313,-0.0028067887197253515,-0.01736971562112405,0.018161272843064395,-0.003195720431245503,0.04522654768604708,-0.05790230011963511,-0.0014179645318117945,0.060163577397197174,-0.011176687755001304,0.06031326670179747
COL18A1,0.00581280399283162,-0.04788837879508773,0.03868679728402629,0.030969554649030236,0.016535724103960654,0.024685171019766344,0.13846340886076555,0.02982473117348165,0.00014269573039128855,0.09466057480325528,0.07240528545442475,0.047786985823177835,0.005613958308051978,0.005518576459011676,0.017404091578539727,0.030976940171962442,-0.0012377598224496808
NODAL,0.06048849119406506,,0.03452792089255387,-0.019122233132357898,0.009538660881672956,0.060447068177731884,0.07561231442636566,-0.001811231167567177,,,0.09390308015564715,-0.005327914573643538,0.00335176426272097,0.014629951495120537,0.008480448804530374,-0.018682320635840525,-0.024307349762850025
INHBB,0.11209346105544854,0.043584625482302346,-0.02275899803910818,0.025987964336664508,0.07157857498015542,0.022011029994747883,0.015109407900620537,0.03073021116276118,-0.0456248714206507,-0.0029881910014943553,-0.07398289100938907,0.10587496912911523,0.014356412749050482,0.010791683401388013,0.03994477166400671,-0.00958236512354227,0.003381989537199426
LCN1,,,-0.02633502195885577,,,,,-0.02055869995702188,,,,,-0.030545647000840115,-0.020606742889576035,,,-0.017960746628181274
ARF4,-0.03994124606447522,-0.00272649254897192,0.007250820853686591,0.0007231514056826675,0.010646755665676487,0.04429697247649916,0.03326694724651398,0.0467893694501453,-0.0010457301256458628,0.011199746755534935,-0.00836565299722355,0.10945325947521051,-0.030822737328170684,0.060718754710258414,-0.008256487584204499,0.039619245051645394,-0.013177226645154118
CXCL14,0.11530532477062415,-0.032183927053729744,0.05621398757536488,0.02585337674052664,0.08034758420391591,0.011989799774832482,-0.09724975012246478,-0.05732697944869503,-0.0296935834112995,0.07265772684488994,0.06025699557077645,0.013623132152457048,-0.044627205608677716,-0.01429180024977363,0.025796861787743413,0.03410801609555773,0.03739710089888849
LIF,0.010028724463332096,-0.01164993764411654,0.023826081573373344,0.0023376288768425205,0.04111145764193295,0.0049111976880232755,0.007092873813532531,0.07517472939989339,-0.017620048913423784,0.004410995278146912,-0.02486963374121912,-0.09341127076435095,-0.008875153836742625,-0.028323275274827846,0.00962760957988969,0.027705213538268932,0.02690871821575622
IL17B,,-0.028623680931148088,,,,,,-0.03395299840040412,,,,0.017226518649901316,0.03964409143317499,-0.007897781468493927,,0.00857150451593545,-0.030338214164732088
MMP1,,,0.05268426800288087,,,-0.016971798449666262,,,,,,,-0.0014057200397719874,0.014651462329590349,,-0.01683064657627309,-0.0016169671011842608
MATN1,,-0.02255279286541551,0.04161879765811102,,,,0.0715601646734724,-0.021554399222122905,-0.011265181979487428,,0.0148086756747205,-0.014272641740403368,0.07573120480026549,-0.0022130362852391555,0.018975523522906174,-0.023953935631994494,-0.021600998977156692
ADAM28,-0.04468279264758669,0.03120610929793795,0.012181547991559115,-0.03497648577759264,-0.0018047075329092077,-0.040199508016079404,-0.0061661829341144656,0.04773161456434367,-0.03183730595786732,-0.007897296445110728,-0.008765411851042616,0.03379845530176111,0.01801872180608912,0.0007178732016691736,0.021931718650745488,-0.0007135082174046709,0.0914237481866431
TCN2,0.04939358653141323,0.0412837305198705,0.014554332864812258,0.03449797470177917,0.04142637100699458,0.04787739632908382,0.032171757417187065,-0.0013591170388793342,0.05129938869191879,0.02477165912062366,-0.009708946267531401,-0.03273671059378717,0.031347642724106804,0.05481941320207144,-0.012887904169330956,-0.010928644195492937,0.04632323690438833
THPO,,,-0.02909863355228368,,-0.02459677647544196,,-0.03352586811128946,0.043842249194459545,0.026883964098572306,-0.012164466418782334,-0.0122269257578219,0.06562568599956246,,,,-0.020778929666617908,0.17418614059956708
CUBN,0.01924031165645057,-0.03538311199223427,0.04386654939357497,0.019321406893773103,0.0058046878420162,-0.024561950279520108,0.13698464396841006,-0.020021633083165402,0.08411279582658122,0.022732106552093023,0.044177924156908716,-0.04472133802710753,-0.03295329559885038,0.106600968490866,0.02251925162080183,0.005534007423606643,0.07163365565258735
TIMP3,0.047172784286300076,-0.0001838946456669239,0.010578287998211706,0.02337057422379789,0.07870646753294637,0.030488822479767537,0.022952610096883763,0.0894015010056549,-0.012051427291562384,-0.0017467553460533824,0.027005178281257727,0.029481697005611464,0.006948071120289686,0.011912695279409859,0.015027706653459679,0.028124134358359545,0.04422063573578972
PIGF,-0.0355300791736689,-0.015276135021183959,-0.025825872549890865,-0.03890814977858772,0.019634394836420925,0.0393245481558182,0.0648896736147917,0.07993363244240766,0.030228997003211258,-0.036946949582614574,-0.024379276395992685,-0.05469371254798189,0.011177814202749778,0.04178688165785524,0.05723143767656099,0.02925191362201895,-0.022617164531866293
CRH,,,-0.0088363595188972,-0.023998352158929637,0.013591409114727511,-0.01724644075468172,0.05292989002776181,-0.03161387434071988,-0.017734026028506437,-0.02617208517502412,0.12421791130884771,,-0.043136505952293035,0.03182448073033822,-0.052523930596946385,0.03693810429494082,0.020686696373302244
BDNF,,0.029202246299881933,0.04741248471870821,-0.006092146652986732,0.028621938612405112,-0.03759996739783126,-0.04116453948333571,-0.0945848462595979,0.042756984663897823,-0.03028205493196227,-0.013770658730360855,,0.04679701941286621,0.010575770573458897,0.011571139042147424,0.035897828397137226,0.024513567164008057
CCL5,0.017038362522035798,0.07926516162965677,0.0005179222775698888,-0.026623157646116773,-0.01991063725463801,0.04332804968719517,-0.02902160549344461,-0.0023928731283175894,0.0009200344574630478,0.05929897330019839,0.10748858802898137,-0.10865368273134202,0.011924469565647886,-0.028898519826943827,0.04121189427379483,-0.006721241967442628,0.027195267542760367
GAD1,-0.002439748466635366,-0.005662837661160601,0.036371872090800866,0.033022324481451294,0.011702664120899629,-0.015522164315587589,-0.09533274413273599,-0.09293082489635333,-0.016255384534288136,-0.03240509396607839,0.044138316828932274,0.0032208019640854613,-0.002435003910298282,0.09902991512540583,0.03703694236700446,-0.03548498971047658,0.012604359668407743
COL14A1,0.12590439671290574,-0.042964649919801264,0.005250533339255155,-0.029946915089298212,-0.012723663844314883,0.012302874627250215,0.006594745532343794,-0.024856749285616486,-0.013336916266944063,-0.02151315693708771,-0.005462531356404222,-0.027579141579492143,-0.015174341403162227,0.014491921096086291,0.024061838874160645,0.03669182115541103,0.03990572207716977
