,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
ADAM15,0.061966461378388626,0.02885727189208283,-0.037466604861874975,-0.023124620340823424,0.007222770372575528,0.007642448892095895,0.020319807573420504,0.0016910091420836632,0.00033356360890615194,0.007365493923154633,0.011550150559921217,0.04481305156649927,0.06005444823890799,0.03543051184014936,0.024027724992741445,0.023555258871159637,0.04984979889071068,0.01094303548973357,-0.04072941536412165,0.06462851511205828,0.07143519292613983,0.04973192998635731
WNT2,,-0.058792192042804094,-0.030042597222775653,,-0.04138388220240843,,0.062248768735179795,-0.005767341590857707,-0.06860117706240097,,0.02050284557539044,-0.032443846613073944,,-0.023426071421253313,0.008555400335831898,,,-0.019497042089680592,,-0.011652081383684336,0.06508953812040653,
CALCB,,0.012998640791333673,,0.008020360095318809,-0.03393420742750456,,-0.048569391538356134,0.041295202592053486,-0.022275779002756686,,,-0.04410825619681573,,,,,,-0.017063477934282333,,,0.013254999645539637,
OLFM2,0.01603381106337653,0.031232699279825006,0.01180801061854371,-0.058056729800476096,0.019037956827235716,0.034332773479792196,0.015584530320263159,0.025203078344471205,-0.09495789058786029,-0.029742637557569413,0.05671008563282389,-0.024263488790128997,0.03666177198870126,-0.04059016965523519,0.16729470348066122,0.02236013087423846,0.017682792164256212,-0.013150993978686151,0.039433485066440274,0.032229185504584916,0.09519730288198773,0.09401339931342524
MFAP2,-0.055754584685028044,-0.05580231540371308,-0.019778549277226772,-0.007006443773766324,,0.0027083935483455065,-0.04176352163417292,-0.03209097315364941,0.07602359472649557,0.017965229575087942,0.014407998276527322,-0.00839001647800246,0.011978520658660279,-0.04662294843653575,0.19619398998517648,0.03015107123534784,-0.005354765328636201,0.00048622511052800305,0.030296761419284786,0.04373147064382701,0.05389004826320466,
HLA-C,-0.10705368641509357,0.08802865926329405,0.007269894603945595,0.06736127285379033,-0.09972817276346849,0.028029319406983083,-0.02056886442852257,0.033939698542998636,0.12519393527084474,0.0463374477949575,0.0698095448861645,0.09664141485121022,0.024529231897824123,-0.029634000144657637,0.17467040217872368,0.1120155101132804,-0.01604690632124363,0.03452199979342857,0.03226481834680666,0.031808605511003625,0.01427400294673446,-0.013951242641935454
THBS1,-0.012286410544242753,0.040236679570863694,0.010814619433220329,-0.01983504834125635,-0.05515086179029634,0.012511959888737574,-0.06305737597735173,-0.009358228766787576,0.003825207927257845,0.01635023370289815,0.016403297543119574,0.028433987638089332,-0.008714796702102129,-0.016307587143016024,0.11290856548020034,0.07344510821621412,0.02922280131487946,-0.08324313986332939,-0.02200621566489078,-0.028947927728459923,0.01268338416353672,-0.08418947357317347
HSPA4,-0.027198991705815384,0.02826438997356499,0.01715825831621726,0.0013534340342582667,0.013190669781237493,0.023934129930284,-0.018456741976680364,0.007493570092818364,0.04885490828082003,0.005122884262707184,-0.04350510885074974,0.029439621445580186,-0.0047966198937963965,-0.010848624830686932,-0.010177669290927343,-0.0010990059941670821,0.03695737514146896,-0.034659460050091795,-0.06637936431443114,0.06808669336871509,-0.01801179494058946,0.04774410117822909
LMAN1,0.05145354778838382,0.06339981648172782,0.0035795918398282426,0.0339566524349959,-0.03472057825187392,-0.016582731429120458,-0.01698265116283657,-0.020400127715780716,0.0401303500118086,0.015196556444456227,0.02244693207815871,0.033673833669235605,-0.038697922640070236,0.04157884959455694,0.07850348449824994,0.01984757180865964,0.07005934452823884,-0.016977960312949104,-0.05563673165108654,0.027937880396280975,-0.018766232642585052,-0.07226300250560666
LYPD3,,,0.006283098002264184,-0.015581694595854156,0.014907354334281137,0.04215101220850062,0.005569714651130899,-0.023832555950143896,-0.023815639314625894,-0.03860931832093586,-0.04690313485835553,0.0004171787123697863,0.07523008473426714,,0.03713364604549781,-0.004534370721295565,0.08760868903972918,0.009634278588942639,,-0.027656895465035986,0.05598690193276387,
APOE,0.0061263382705019145,-0.005788755604451018,-0.0032053278669004885,0.050310957179032084,-0.015611879697661134,0.07182429448995728,0.03461438114931384,0.021880034839178473,0.07708614652577946,-0.007247022179696359,-0.008826092614663087,0.11099687980468027,-0.01279588433560062,-0.007675281849063135,0.0794642606403913,-0.1046060496219548,0.02388444262858676,-0.007555534205337939,-0.08382455188380711,-0.028702705964118738,-0.06342724870448152,0.09837287956831817
SOSTDC1,-0.016985062072115947,-0.06616995237117555,-0.0505118268136719,,,,0.0388579407124942,-0.0122084946518972,0.0019645225872937807,-0.020480110039802192,0.002599590687575092,-0.02252075463154232,,-0.019021242059583537,,,,-0.03246446885929902,,0.038849907959076994,0.018255543367475088,0.04681708067936552
ANXA1,0.10964575273048877,0.022725006078443962,0.061676594863320555,0.01057987662416812,0.02710322868360096,0.04499567103274137,-0.026468719888303283,0.05500682871695647,0.12073024558022598,-0.02127016103149639,0.09223573733003972,0.08108617460885079,-0.034561419352820505,-0.007256628088708606,0.07353538297214586,-0.024169746657061904,0.08653760162591312,0.005719889991822271,-0.0038728090137747063,-0.008609161418014176,0.06823497036132493,0.035329660136127136
WNT2B,0.05949983348310378,-0.01586339137064429,0.024152450593359777,0.03137930843540315,0.15044657255292684,-0.020029441572695265,0.03586312259955263,0.0536334467502834,0.013741752894518997,0.04018975390419308,0.058751215023204524,-0.07556728322988877,0.048124090055999574,-0.03236159540808182,-0.05773648216052299,0.056321679557335844,-0.001722794401357848,-0.0007567774888302043,-0.008070124373630024,-0.0008639120831424653,-0.008934848707895385,0.043957720012314704
AMH,,-0.06846266830285246,-0.0058790909007658335,-0.03165440487819159,-0.04349207931695208,-0.04408183769223085,0.04509350113227374,-0.023683025017503575,-0.03689649815849684,-0.03250227549691333,0.040567220582162486,,0.06106268531381992,0.011871012070750649,,-0.032844629151900485,0.014417931413028148,0.013192012719684681,-0.0511400218554395,-0.0016970526758714568,0.0039067173377357635,
GDF10,,-0.006860461005538448,-0.025951604850928102,0.0020876270105148684,,,0.015535454636948156,0.038595252146139646,-0.018301968644220203,-0.03713767959937672,0.007997207343758443,0.04951857243120427,,-0.01060841318925378,0.15158479990722712,-0.028831005430816164,,-0.0052858999534862675,0.015047238412883043,-0.035603787663727224,0.03157908744746179,-0.06592698484753381
EFNB3,-0.03950135118981262,-0.04446316787565154,-0.011302246481643255,-0.019950523081254466,-0.03204342839688392,0.03885800172151785,0.049896050087011194,0.006015862421593874,-0.02814512246265302,-0.01719638445552353,-0.06661807913632682,-0.08480353391216694,0.029812681429432674,-0.006569691659352168,-0.004161230484907321,0.0834721853897548,0.04492419407114225,0.056808892039143355,0.013682769485115842,-0.0028705927804963394,-0.01734846043794837,-0.10278933407330515
LTB,0.013144727012656147,-0.027041925290400892,0.028627711989327835,0.0001936483814074766,,-0.012746778618496369,0.03279148030103116,-0.01972741160937354,-0.029231828020865804,0.00653358453712865,0.020651852241442364,0.007642410680063721,-0.026026000734227325,0.04778156758172598,-0.022954614188341892,0.10666606479736626,-0.006377906800624754,-0.02100863713795034,-0.029681171379989584,-0.0007447887517516976,0.08313362646577047,0.2518015885099822
ANGPT2,0.011904237576658285,-0.026835912438980414,-0.03311843316538359,-0.030072942254027703,0.02554361256260175,0.010254960013961315,-0.02596507649835419,0.028075611243512207,0.09833699333964219,-0.03501018134429223,0.027454329027205963,0.0012161947087584522,0.03141915546283877,-0.0445230276176763,0.18295268258499736,0.07239108431998356,0.06291816642944834,0.02046645952465052,0.034003474678965674,-0.0038121415700972093,-0.0027460677488192454,0.16695423713294125
NRTN,,,,,,,,,,,,,,,,,-0.038367021860769485,,0.05291901407023466,,,0.041503639180824184
ADAM17,-0.03903891229432553,0.04238409884597995,0.05936561552997835,0.027432257730064774,-0.04185251202855982,-0.007285900309789542,0.009855714059722565,-0.014661409292219013,0.06352127472210131,0.019988905996366976,0.03770905188555845,0.058642600942405976,0.06501162032547764,0.06976070035976946,0.06163866415274356,-0.06322215590154406,0.007558137531811452,-0.03627441618792828,0.055105175226216385,0.0485892465455794,0.030006235968419982,-0.02468994716382781
LRPAP1,-0.0360046757240244,0.0580723986886877,-0.03191100947382893,-0.009925112208684124,0.04724779860137168,-0.0067061953086255425,-0.02624500311640371,-0.002545367923430629,0.06728160574008857,0.03053861244469718,-0.03753591673101272,-0.0819354735177176,0.005315420574762772,-0.012927997031731395,0.15268176067658,-0.02953265654267158,0.086921219522787,0.007316945924175279,0.060411861454379066,0.050819142030668736,0.07984053960434294,-0.006653987350672526
NID1,-0.06234895669537169,0.01053057357673142,0.007675154807117753,-0.017375451571522572,0.013776314839437294,-0.05980761030186884,-0.04271645034927793,0.08318324857959158,0.08800430787009157,-0.0025212486150388838,0.0014064376889116644,0.008416080087468542,0.0038081834113752096,0.03085063138920732,0.19027192733679815,0.02358092890437486,0.07419764069366443,-0.07628393937873282,0.01620908752141321,0.0032596169669921646,0.0015209402488839236,0.1181142315577143
MST1,0.11372279123180215,0.07302910017719196,0.05288619225223473,-0.018886019052636434,0.08000686224186428,0.03763879839333783,0.015511393479571808,0.07488290211802667,0.0727746912226484,-0.012547569610680742,-0.001877129577638192,0.03566072923664504,-0.00732174872239106,0.036003701190549436,-0.15234862396809046,-0.030846088955322606,0.03133257832844517,0.04006196190402113,-0.007441755206136985,0.016319550103972822,0.09583546561083325,0.020709096780045993
CCL14,,,,,,,,,,,,,0.054178706497353735,,,,,,,,,
IL13,,,,,,,,,-0.01272032199821992,,,,,-0.02935757168376846,0.1526013884544621,,,,,,,
DCN,-0.10106068181001085,-0.0587335846463326,-0.03788719967988879,-0.01661774782226169,-0.0497858477161313,0.012259079861688879,0.0642438310075961,0.022777145684241086,0.03918179260987105,-0.02166821557614088,-0.01264869458298637,-0.024273237715385733,0.017985939601137785,-0.052610414214183936,0.1549538073948978,0.12109392270363023,0.0655558961610222,-0.04157243634375094,0.01936057775371215,-0.08390665382133819,-0.022825972514069984,0.015100638722108664
IGFL2,,,,,,,,,,0.021962561158127884,,,,,,,,,,-0.021955945489130258,,-0.04573657850816278
COL7A1,0.038867715530162494,0.07131132015605629,-0.012587912540091485,-0.018860584980909072,0.04717375232355859,0.010496078594315483,-0.0020907607252557757,0.01075986896763631,0.11051679109058352,0.02170225061515128,0.02504156702369196,0.12582300904842533,-0.02182641213988001,-0.008623192967334018,-0.025271879442231842,0.05020585150056417,0.056622993600952916,-0.03775919651931328,0.001053024162735439,0.0025809667044217844,0.03855432319677346,-0.025936532887522016
CALR,-0.005950902594427274,0.024296876078933702,0.024818094213744143,0.012022608736842133,-0.03248654800109356,-0.04544711322467145,-0.04067658915958646,0.0315792480884687,0.123171962903425,0.002002284092831114,-0.028955781920503163,0.03682610110753148,0.006102063451285029,0.019108532513972303,0.004549559815911035,0.037880396511864076,0.09372327805680661,0.00394981370108342,0.018855706610730473,0.07260764653884402,0.050392029999857875,-0.01288528269359174
PIGA,-0.0039011161652090023,-0.026393699132365268,-0.04160512734050738,0.012662991109840144,-0.03225921960577922,-0.06481322537693716,-0.05729059025719001,-0.01925238533827309,0.051119800300125806,-0.029197855204754958,0.037413043893697144,0.01365500887483685,-0.03221009479313797,-0.01322650865747212,-0.03191440715979199,0.07139119039018206,-0.05407221990051467,-0.006081588204326762,-0.014551478987314027,0.02003143230968059,0.03748185752302409,0.009764956324907351
CD200,-0.03368337563223564,0.02260034459719424,0.015777168329660016,-0.011572137923916377,-0.027126197247979,-0.0025102377583353735,0.031923941829507994,-0.009604483149900667,-0.0438859605398916,-0.005659689763989487,-0.03137209940803716,-0.07286617199566223,0.042314830683100116,-0.015603393959103122,0.09265155607257285,0.0037692704074842134,-0.01412347169447395,-0.04611870377921056,-0.03627838689129749,0.01199808688531113,-0.02162883067483814,-0.03661054095193864
GRP,,,-0.04161399227929633,0.0353937529742658,,,,-0.025656842291697447,,0.07950431024828013,-0.02219446920777444,0.004060880534016473,,-0.011775122118900316,,,,,-0.0032006541682105508,0.02456623536177292,-0.04381251023252481,
CDH1,-0.004041191963795737,,-0.07216151622351914,-0.0364126429807689,,0.06122734767478149,,0.07539264796098344,0.03798573907013933,-0.0496637717230168,,0.023493334564511394,,-0.02512571420930036,-0.00310532717601907,0.041092978960390276,0.11212194964057752,-0.0344062250179011,0.10138656480317874,-0.006078523482722614,-0.06345408463353636,-0.06646317883382193
LPL,-0.10317008419487747,0.06376667887376845,-0.0038689748011458643,0.0057725753282784256,0.13125011373614123,-0.03941957700926068,0.016904334491720237,0.033613870110901826,0.13252938646588378,0.0019202143461505392,0.02170645603162348,0.04511730486028356,0.12279098183600855,0.008995573269807915,-0.007088175296463425,0.010729839890525655,0.01681779753488987,0.028950408880476737,-0.012906802136590088,0.032345774630480106,0.029544400622686852,0.09150585254093817
SEMA5A,-0.07390454211819347,0.02546429225724744,0.002737009062086152,0.004589902788306115,0.009337474473929738,-0.026839426666105663,-0.053435829020189715,0.02399499368258581,0.10093501726995757,0.01446058972961003,0.013071215457767389,0.016408689640151373,-0.002584607327523891,-0.023825163551675407,0.13704086309962302,0.05541105239280798,0.04068856332765025,-0.07048657293804762,-0.0005953099689849111,-0.0001285087526881119,0.001305325101530321,-0.13008109993729083
SEMA7A,-0.011622918757559886,-0.037714346692222345,-0.008349333355882194,-0.002358991104182875,0.03306978049951521,0.006337909141392302,0.024992442991701235,-0.03577535121693794,-0.018816845585087387,0.039966322838860716,-0.00806240626616923,-0.025162351825533225,-0.0031130744891124215,-0.02321874996135143,0.11488621155941285,0.006963245645594778,-0.08574339634823568,0.022872806017955175,0.011619154849102616,0.10439364438350213,0.033203023540992374,0.02535212604325288
SEMA4G,0.00955317305066588,-0.010959795273240376,0.0009509729326855947,-0.016032235346774087,-0.05085018819222804,0.015837921019862842,0.04520942652803326,-0.001864938001823733,0.03353004830335663,-0.004145725205397007,-0.008860324404470137,-0.05605284794307294,0.023153132406738438,0.016874766071510998,0.04770642552633146,0.060234838203225845,-0.050219925796053014,0.00986809164935521,0.015789067527783463,0.11195114834958649,0.05447567040095681,-0.04715629691412788
SEMA3B,0.09793914308295125,0.014758938067158674,-0.019006973403281207,-0.010718714418760435,-0.0028823400326383557,-0.026412710454027797,-0.018005131720935524,0.07098659592093567,0.025484375214402367,-0.016258096749972598,-0.022477617936977418,0.11668312772428607,0.04170130786196567,0.027377777041347615,-0.011822360040594195,-0.002684066138134717,0.0070488244234792104,0.04655861815005692,0.009419841333571814,0.03615103702910611,0.02457903088476338,0.014058374626099737
RPH3A,-0.11466341214954552,0.05501406212565323,0.0022176203742314943,-0.05203267476602307,-0.023456929049363376,0.036491842429238544,-0.0024163098220824444,0.041273621166821386,-0.017921227714010928,-0.011730357935835664,0.0352749216444494,-0.069547737316784,,-0.045146877805259826,0.11046065671607415,,-0.013683202656016002,-0.00936336629252347,0.01748944626651712,0.018766056541620158,0.010376486595709628,-0.05783950426715751
