,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VEGFA,0.17681053000040908,0.107100934460493,-0.042116589809492684,0.0734677011335975,0.06823351168666568,0.1534321788679,0.07709708573345175,0.15264717706376588,0.02704680408044237,0.020372523370655024,0.1251943716016314,0.04183627779941859,0.11971799981923524,0.10358930336001178,0.05885276817653781,-0.07717829001510586,0.03125571836282145,0.038122234905322024,0.08704814739318283,0.17017961219789085
F10,,,0.07499597431636844,,,-0.0068492887046688045,-0.029521821368095592,-0.020856412049464174,0.14264251113165988,0.019949657975022447,-0.02582581484681084,0.031806538409543395,,,,0.024231082472909504,0.004952343544908658,-0.01374319465472421,-0.04331219909636763,-0.03602882445904749
SERPINA1,0.023788156124995297,0.04107345273092895,0.03546553140845062,-0.002167601824114271,0.03087948517426178,0.043018758759544876,-0.009748872880466525,0.09991967925048137,-0.02112996624994794,-0.01795008280904978,0.05127265023664447,0.08261696560422024,0.016699665933959336,0.0586710524033405,-0.05266805708091694,-0.13474044137433844,0.022127674196310853,0.004604295436739175,-0.04357987725037176,0.04606475190278955
VWF,-0.04600295065959901,-0.10401702220804535,0.04448068519287103,-0.04312821091800471,-0.004770680787441979,-0.09355770112331654,0.005681067352150025,0.03117805520980784,0.002404173954614044,-0.0741180691046703,0.023938760851042653,-0.0745084794596991,-0.02991840465565673,0.056267457085939596,-0.014900848461674224,-0.03788586396406389,-0.05601066452592455,0.016935814704633276,-0.0761853178414043,-0.15784474590607692
GDNF,,-0.03369240043906685,,0.13510605585305957,9.592448807924477e-05,,0.11377493832826181,,,,,-0.05717168147312493,-0.005443178758192863,-0.02657332603567049,0.10722450341015397,-0.04148783531074391,,0.033375201537771015,,
VASP,-0.02568893868832817,-0.027512052387190997,0.013819798464913342,-0.008354103962894505,-0.004780145906040516,0.0647886886717658,0.036205787368279854,-0.03387174286492123,-0.003343987163106621,-0.019793497329963435,-0.033234452311624994,0.06078601355280954,-0.04070949022936774,0.013481651983627345,0.0007037298030772265,-0.04384076723817136,-0.010077699067568155,-0.019619590838421058,-0.02754911052218578,0.011785010427744137
ADAM15,0.007975653056182858,-0.048030485540156063,0.03745086688277668,0.01828900345052646,-0.002647800471085094,0.016116169302939107,0.03323191802978347,0.04331113878012519,0.02277963240766032,-0.002425844188530231,-0.014154069672529801,0.01859552469293994,0.033723431699394416,0.11950987549256852,0.01608801076166851,0.020568361212832266,0.0024248867676456135,-0.002077688486782965,-0.04807179951750747,0.08711233572421424
WNT2,-0.07245284433551946,-0.03763339686792891,,-0.011218132451691738,,0.016884024387402063,-0.014357095435747884,0.01354545002737736,,-0.012943206440564419,0.01534347873645428,,0.06079221094609718,,-0.03697483463818537,0.041587164072115795,,-0.025378965435443393,0.0800885981464742,-0.0016441879604353021
CALCB,-0.0021605792321174547,,0.032337141130528206,-0.032644427486427416,,0.01724331320883045,-0.017207541735751994,-0.01417883098902695,,,-0.01782442289084818,,,,-0.004695710378189242,0.004145152047392858,,0.05190011879527904,,-0.04540587110927578
OLFM2,-0.035369945172440076,-0.013360870577892191,0.013401404484471668,-0.057770498410844556,-0.015503813593646365,-0.0299110743275694,0.06578240015338221,-0.05690733827918749,-0.001567745720606821,-0.05740712950981539,-0.040821427076081766,0.010166203764679036,0.026391257684349242,0.03678609895262461,0.03292563312779672,0.05232884930863288,0.056011681549350045,-0.0208841056372876,0.06742784814455337,-0.03248484611171894
MFAP2,-0.051853922576939,-0.0031551018246343838,-0.04355246245577959,,0.056779434743199464,-0.015516629577340993,0.07899745623372144,0.01172139179556854,-0.021856309949829934,0.004150254510131941,-0.020721208561549277,0.040155485865160614,-0.06980248116883983,0.036810480649068354,0.02507263874601956,0.06488609167740625,-0.04546527958749141,0.057847020201617486,-0.08226941088822952,-0.05362666446167927
HLA-C,0.04077988615201043,0.0029882043072131555,-0.016152074348482037,-0.07161726603378098,0.05341259659845294,0.050725253030372626,-0.041938085968539984,0.07947978439469423,-0.010919831592871106,-0.013545471206272988,0.08346058203657239,0.07357110364087174,0.021698059215487363,0.021201925441340093,0.07594596179322048,-0.08527507827857561,-0.00951040690515685,-0.006092843268382453,0.0025963186842265415,-0.08566501168434826
THBS1,0.014291649923825644,-0.07805131310983668,0.007339521601996301,-0.0003133234744628423,0.04132449473686827,0.01800370166828649,0.01269938142104275,0.08680324508105389,-0.029400265505200734,0.021847885154025703,0.08788019791810597,0.03355252292950579,0.009475198197413133,0.037715541959866046,-0.03785424822327244,-0.028824381706157753,0.03391422577313611,-0.005593945329367446,-0.08438376387162645,-1.0018286616418343e-05
HSPA4,0.04834593652637599,0.015295753850034816,0.0044228995364210405,0.007437557088585622,0.028660479430817825,-0.0034803811901594353,0.006882646048770276,0.0035384463228811977,-0.0510266468587812,-0.02262330654083369,-0.08189936860499393,0.12726511000609347,-0.015871609429887912,0.05862530199239014,-0.039924366054678626,-0.027322373477578103,-0.05175235624312295,0.0066646678651220955,0.03291118560734827,-0.06038216623400103
LMAN1,0.15512782316529064,0.0017635355608923461,0.00862614983132886,0.04576914706157691,0.008300065950380096,0.0997263128395136,-0.020033766314099827,0.07603858974644338,0.025209892255449583,-0.02996472502485883,-0.0015585580826011968,0.013836816780355782,-0.021510879684973654,-0.006955502733935281,-0.042433204369334135,-0.07451914064066037,-0.024499409545620757,0.057433531015770624,0.00590292000755445,0.03392269010877549
LYPD3,,-0.032820367531202585,0.008635888788140287,0.12050164020264234,0.03424132741990316,-0.02160293395018525,0.013094851498782326,-0.021995387067556136,0.0026826121902147203,0.022380160043277877,0.003503145337765816,0.0318089432038088,,-0.012876294032930715,0.06775228945762742,0.06269481208762243,,0.02811170131166474,-0.017220488960936125,-0.009474308850057834
APOE,-0.1794665872536774,-0.03279410033965251,0.028006982615079442,-0.022475482483522543,-0.06526930152624598,-0.021106816739313916,-0.028558018995478253,0.05081861659372977,0.01773995920887888,-0.028319716348704164,-0.008365853181770681,-0.01666706947492332,-0.04378932588425641,0.02921491509819895,-0.06792790024417618,-0.03138685038013513,0.005687587424048051,-0.0286573214630397,-0.13341518381113388,-0.1348884276571387
SOSTDC1,0.030066506918961927,0.026136981409611893,,,,0.004378665424479404,0.062079104133821165,-0.029098458723644235,-0.03153192067060071,0.02527853051986429,-0.019858417250173687,,-0.045346230959815256,,0.012521617191246651,0.05993268972447073,,-0.021888553285448958,0.05529412912351161,-0.03864998975460916
ANXA1,0.16408578306723198,-0.0641159382087778,-0.04763868997792063,0.044800681730396745,0.06786927045310577,0.06382424801287814,0.00794744107666075,0.12378995858924106,-0.004743374336965946,-0.03802684556418869,0.07155409967503149,0.05462517601932149,0.07018911762741374,0.07516970212159714,-0.026743951608666487,0.0006889595545865487,-0.051348279614002255,0.004813307841202702,0.01943670021808032,0.084640628710725
WNT2B,0.07304621515980614,-0.029459677132990462,0.015844827545531417,0.05914686231903934,-0.03543953247721318,-0.04682343773344376,0.033646966841510126,0.03944936101183159,-0.047393628278467555,0.004567200535569655,0.049373961246078804,-0.0017941493091673452,-0.02773992531646653,0.08883447199088138,-0.013392439660398001,0.03571483477713121,0.0674083976206151,-0.024279095639855492,0.030768204873827486,0.06488169947190585
AMH,0.029256186617281247,0.04430553654688103,-0.028696429397275982,0.06162324413424057,0.027258781546755765,-0.04048312304262998,0.006320262009895732,0.041636516436439196,0.0004069122170375051,-0.012831263086857501,,-0.023796157880334914,0.043508511210905446,0.0008953009670323171,0.04202365203256877,-0.008175185476147356,-0.01859927713112576,0.003669920935461246,0.0041656082927642776,0.018653523138113845
GDF10,-0.0611965528041189,0.05830463994197925,-0.010612573514795304,,,-0.020244225301059474,0.02030520014454639,-0.022846991239753603,0.004297955351789603,-0.015967514570245978,-0.002295678823617213,,0.0003324471363015614,,0.10503680822106051,0.018365371175311562,0.0883358904567898,0.07071842736737496,-0.022352687980960937,-0.004354276990868825
EFNB3,-0.016430227980585497,0.011463485545662762,0.06771467116146503,-0.07301338069331885,0.0003213698254969243,-0.06962830240785299,0.017886148330239788,0.004419956789641124,-0.008648343007205675,0.006013839695191808,0.0006540884481596437,0.010917519366050316,-0.014981516715978672,-0.0013067307329534077,0.04821558383814792,-0.01160094156252505,0.06713759497619765,0.010682365727476174,0.050692406510544415,-0.13799717712012882
LTB,-0.08599483219069258,0.016609744854293916,-0.02516603369336645,,0.0005077615266158503,0.045237952804777576,-0.017660952000306363,0.04370538541914937,0.023629916976868115,-0.004013429126120519,-0.03893683613016893,-0.011654427024869385,0.009514380432657826,0.09958786921700667,0.04312583441230554,-0.0018360298400463906,-0.044809107189113226,-0.018864387157749716,-0.029178018425475225,0.1260871993427792
ANGPT2,-0.05395264742226037,-0.09269261325383749,0.02026435831841787,0.019521797252802005,0.015464130018049168,-0.03405099143627941,0.013511954868555949,0.11327435912345386,0.03796513429007722,0.03339645707115347,-0.006894644287474615,-0.007979014492151805,0.014725610991146816,0.06090846108813397,-0.0016112782369882834,-0.0179126571680425,-0.008374881156051813,-0.057801896871850104,-0.01055351142928745,-0.055102779676636196
NRTN,,,,,,,,,,,,,,-0.027217201633543214,,,-0.02347438495609601,-0.026573862239304778,,
ADAM17,0.10968508792433355,0.02728318191721591,0.046928674224280646,0.06568456906118973,-0.029954746627803473,0.048074820795394255,0.026886966162231705,0.07372800141109025,-0.006035344206401476,0.06586263938802944,-0.01985791089235144,0.06823986986681597,0.03662672455631263,0.0589213402326246,0.007806629358568091,-0.031297209160279275,-0.012829664212340707,-0.005782598299717453,-0.024172152355065098,0.0385230010880984
LRPAP1,-0.012295304712325147,0.05169388807584751,0.0109833312521065,0.02138371831206371,0.0011227984770531812,0.001265133602973499,0.005185421165335243,0.027584639570121108,-0.03642957860858943,0.041463611466998576,0.06957566424061105,0.0681026748148216,0.022822861712234657,0.03902925470473548,0.0010980967374144138,-0.0364472234489564,-0.02338533858742509,-0.02848395333133093,-0.00773914191261879,0.008156194874853223
NID1,-0.04330728025901904,-0.015342397462000308,0.03777786070225133,0.005184115116971157,0.016270299990076176,-0.04716228313988029,-0.003972241150816804,0.10268746169654482,0.033215126843887964,0.038941472649122386,0.03583065949058054,-0.0467100569988681,-0.014789059486998409,0.04529159808681088,-0.0018807240162701654,-0.10146741638366094,0.022186979310483166,0.00765883629717375,-0.07900836244170543,-0.0001858945675385494
MST1,0.09581950412088301,-0.020309813911713152,-0.0028636663391267076,0.035878708151486076,0.049500577755402904,0.10699196373909829,0.0807897941006188,0.07490117755085873,0.03665277720180231,0.006265179998420774,0.016906429153769113,0.09710035844538631,-0.029320619918563676,0.07347508465827557,0.052286141306192746,0.009909403989589487,-0.008939886076298772,-0.002433790872912167,-0.026563759880705567,0.051397646675502597
CCL14,,,,,,,,,,,,-0.026539845881477838,,,,,,,,
IL13,,,,,,,,0.012146954819297234,,,,,-0.005044828140240493,,,,,,,
DCN,-0.11566628250451931,-0.07958943846559063,0.010302937866739038,0.016394389986197692,-0.03217817758094317,-0.033269494969542235,-0.008638866220277352,0.060628560408459986,0.0761615885876574,-0.03851537185681768,-0.015473488289821402,-0.025127265842568365,-0.06068721056104292,-0.009417368011632014,-0.028578935948543324,-0.08412528559327066,-0.02569741552667501,0.03786810227432578,-0.12424610243808498,-0.051248525342847955
IGFL2,,,,,,,,,0.011298007573209862,,,,,,,-0.03526230640273227,,,-0.05789526322570021,
COL7A1,0.018830008604985488,-0.03429065021277104,-0.0490953121094249,0.06259775564740348,0.05849734815372847,-0.0007833437927966868,0.06147091779540571,0.08980229117255281,0.039934285824183485,-0.023261213695229623,0.05695054203799642,-0.01379193884227371,-0.0028555956024087017,0.022975346993969616,0.05192332713849116,-0.03205529964402619,-0.014340591100134109,-0.030270923409239328,0.018781079249599087,0.09203648769143531
CALR,0.11352763468883512,-0.03691195399784079,0.03448980700591574,0.056662556984131675,0.000973578159351245,0.12768575844643743,0.049528437563705896,0.09053336117154064,0.02209766449613979,-0.03486944624577799,0.09403674061775404,0.02274763421519773,0.056375594707674705,-0.003928708689166595,-0.01655355612905657,-0.11729889259190233,-0.003583998858486922,0.08036594926629538,-0.052439913624428555,0.007105291762468842
PIGA,0.12261121933722098,0.01645258131547751,-0.042405363427451145,0.04985992586099952,0.04506157724650735,0.07772356424949317,0.007690297062302772,0.04573223212358577,-0.003074664058511124,-0.020652918052518093,-0.004816434611185547,-0.031221369665047783,0.005307044101702327,0.016285828931703793,0.016814534559639164,0.05276286850439799,-0.051239169316791615,0.059616754375494165,0.06253627579459778,0.03699630222227807
CD200,-0.05815610868886128,0.026703876423641113,-0.026101088108241823,0.009216636705490024,0.001671472077709642,-0.07375088610688733,0.0018261274959024993,-0.00013814055604020463,0.00576191730572621,0.01621293498362159,0.031819354746574546,-0.0021681600211380142,-0.03764480877929125,0.07216499603274582,0.048824565373052936,0.028522700870515796,0.08562263791604331,0.038039067010925395,0.034071593948022574,-0.10809657732225046
GRP,,-0.03992792795866753,0.07576768875681028,,,,-0.022969270838237868,,-0.010964139327115216,0.05666338593538479,0.03383898935253673,,-0.007992497318136923,,,0.0039060798809200984,0.09365018185842144,-0.029147183369035923,-0.02910952801106955,0.022541390662128805
CDH1,,-0.017796217776124907,0.013705224374873773,,-0.015708985398824916,,0.0025102958485104447,0.08050105892291742,-0.005597515332986553,,-0.03274301211029081,,-0.03354223457437494,0.0389014441579392,0.04771071005192425,0.029107758578636674,-0.03580441566430989,-0.01042354639472728,0.03151089911464143,-0.04239417860379365
LPL,0.07918553291632609,0.03492625331408084,-0.04170239012325653,0.016697223074810634,0.02530016835818607,-0.046357694819238536,0.01474989450119107,0.10555037807140344,0.03691208178759809,0.03149384607217271,-0.03865546376442237,-0.02053371435320597,-0.017147363162112746,0.04992676267738453,0.055924255309269096,0.13527780128360944,-0.05081250371958031,0.06194047738674549,0.08822029760827363,0.14408042610429775
SEMA5A,-0.02262093610361262,-0.05161077994550308,-0.0015107542823974006,0.006846753025147693,0.0012729338948632581,-0.037301412366112174,0.06270848915362756,0.08472292566005414,-0.062209058539094295,0.013613238885663568,0.0932777740806902,-0.05060561624846191,-0.030015128841832595,0.04496119035590483,0.04956335751817341,0.09060962213841456,-0.040360408543044256,-0.05625523515389942,0.019257625949703507,-0.03305781165909163
SEMA7A,-0.0365487769032862,-0.037123320340353864,-0.015643110669891047,-0.0009928900667492688,-0.010749808189293787,-0.03973583196234019,0.038835637425162765,0.011006974840663866,0.02736338472072962,0.009758549368856846,0.054937110246937315,-0.03086481527825826,-0.07070682145001958,0.057162025525567726,-0.004815839383824556,-0.053410518158493674,-0.015869160043783265,0.00490136540793168,0.017642625241593057,-0.11231107328396023
