,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
CCL25,-0.015143456182307252,,-0.032642647154433935,,-0.037095047522429085,,0.03925642341856259,,0.01365390506680928,,0.13134005504267143,0.001021418330736624,0.004576605926289546,-8.571787867667193e-05
NPNT,0.010838753039050962,-0.05437833319516924,0.05829481493847776,-0.008537998858555846,-0.0013584871271263277,-0.03468559868247256,0.14449705151834014,-0.09651394153328419,0.04785012384349712,-0.021705677778853145,-0.027813729742609556,-0.022331008891557824,0.030245331581193285,-0.02395805203812232
KITLG,-0.010499309437177348,0.026090174821909673,-0.05033795342211446,-0.004566102267842679,-0.03512421334465471,0.0178096782604395,0.03179243762706501,-0.011812430032506895,0.07724140195465148,-0.06553380226231782,-0.033352415269906864,0.08170823884186998,-0.03643041117993599,0.08774378998548601
MADCAM1,-0.015602692612444619,0.10131488874572295,-0.034806740377037786,-0.023395996342455136,0.020986519761905856,0.08782275381797156,-0.03191575708022436,-0.023291273310967413,0.03584928932761646,-0.008739632513567734,0.041249233376757184,0.01803082664357192,-0.013492874229798052,-0.005456732502888203
F12,0.03051883402552092,-0.02827765519916935,-0.03886958958893651,-0.01855360961865516,-0.025746747426609734,0.10811331983317131,0.02260760820607347,0.05065438772173737,0.006163214615238629,0.013720149239091864,-0.06230723330016949,0.031049002186705626,-0.01890580097844105,0.040279051206106205
S100B,0.010365821129337639,-0.12790421891326142,0.03489460664418299,-0.024536733730761397,-0.07789434975171212,-0.07017958960143517,0.039023638291776845,0.04020549420620612,-0.00978377275407019,0.017891247055660923,0.10079695299507005,0.07905987087582741,-0.06552470540150161,-0.1290675510603042
IL27,,,-0.027353106900324976,,0.051942131972182455,,,-0.0148414301049946,,,,-0.02516147957760568,-0.012609993171127164,-0.018542875421744365
CD99,0.031696457900053314,-0.03788101857479742,-0.005752091911833372,0.046789434432932216,-0.02457570145202598,-0.027491832097546683,0.17940551863984183,-0.01983537944451414,0.03808777998630553,0.03721167736256271,0.011093703199853568,0.04202975106226222,-0.009988333728496272,0.11087390897128302
PDGFB,0.051804127535019194,-0.06288805174670742,-0.04944528224324936,0.010924791339669443,-0.06976063822005824,0.00495067769558772,-0.025446175272860215,-0.004524197809172771,0.07475477806299158,0.022011822782229237,0.027143075931349635,0.029014007682701806,0.003169992919234835,-0.04190526778931384
CLEC2D,-0.018337172066083127,-0.011640416780816495,-0.02184894568447321,0.02346711476669861,0.021419094667820545,-0.034358867477280536,0.08134006137412775,-0.018183768393900884,-0.032428017213734395,-0.0758708022543328,0.04245026859869688,0.0821107767011115,0.028001326282271147,0.03923047463496243
F8,-0.05743724150640796,-0.03778692939539146,0.03157761954994404,-0.023525278109530527,0.01810179910635281,-0.019517608526876454,0.08722935194190484,-0.014948317074030536,0.05811082314649592,0.02119426261356137,0.012629733414987326,-0.019080010176799563,-0.0046614196874632694,-0.0430899868392012
C3,-0.0957034110643721,0.004666185445413342,0.03292678286777556,0.05010629412575626,-0.14022237745224167,-0.018464566911131353,0.11628395270780117,0.06290181701138893,0.04260398841770203,0.05006124493511366,-0.13025131993633463,-0.05873356596104734,-0.07779152276240696,0.1158865520262388
DLK2,,-0.046311426826229386,0.06418773776095521,-0.014168981224782008,0.012632577515903534,0.08490589692444434,-0.04248255139825223,-0.015694145814663694,-0.01790024559482708,0.00026100830915203515,-0.009514812022679382,0.058252902909913716,0.057176067105117405,-0.04721714483440295
TSLP,-0.015374681491269426,0.11291972265660875,0.03285927486455891,-0.012920167636503463,0.02766378615332759,-0.014875236942856595,0.1087691308846945,-0.02860139698483766,-0.015536936771383215,,-0.0340842096312562,0.00294693454138241,0.040930205718215255,0.082819530617182
OSM,-0.014670723970840552,-0.002071828886689545,0.013103780591864646,-0.02936183574701947,-0.002333385030923007,0.003930657133259986,0.14330124434019004,0.030685307340407596,-0.011053259428469185,0.036518825498654664,0.013015618444858318,0.017479408688259996,-0.06083842759544671,0.11011646699972323
PRND,-0.015602690668554025,,-0.003288486534983995,,,,-0.0035883081306250643,,,-0.023077965121440613,,,,
SLPI,-0.05840975804048681,0.061745166114538765,0.04602999073216364,-0.02113713180690697,0.08478474749220342,-0.0030562508555061836,0.11438581302834805,0.02850985834967556,0.017003425339488436,-0.02647888647123973,-0.08946023001281155,-0.03644957477968375,-0.015419242045572955,0.1325290779720838
AFDN,0.01207873356350732,0.06205197383409332,0.0067129084900776105,0.0039651829797255934,0.021678988758038743,-0.055551166703409094,0.04220612167266216,-0.0603320502234122,-0.020586781325141065,-0.021621340090430742,-0.021144553134376024,0.02882173186732068,0.01740845461521466,0.054955921423192465
KISS1,,,,-0.03237645907926633,-0.04136430160881997,,,,-0.013210698815338826,,-0.029409875870777754,-0.01984555776468016,-0.016585453827745008,
ULBP2,-0.029327876144152592,0.03516124782008777,0.023751272768746334,-0.031368165414504406,0.04865165050088972,-0.032486528424410015,0.035319577655891096,0.005580005203876751,0.040434364808878326,-0.07668072364869304,0.0581186410949212,0.0016075505390027002,-0.0013772132422941853,0.044131468816239645
ICAM4,,,-0.018046377545720933,-0.01877176101425176,0.022074687652454978,,,-0.017219734088437383,,-0.02339627473634543,,0.0058107624534347885,,0.1505920386857793
TDGF1,,,,,,-0.012734170899709435,,-0.012828818657518157,,,,,,
ANGPTL1,-0.006419857130859521,-0.01128876841871267,-0.01977380028066602,0.03993131930902674,0.004533175407017096,0.006826559626297558,0.09105559199815746,-0.016892608081229447,-0.01714518056286469,0.022008085968950833,-0.010292114594282172,0.015552422113019044,-0.030733017908942468,-0.020835574028464945
LTBP1,0.02642323019674067,-0.0262705165149805,0.01236895979357816,-0.03228119290368784,0.0073998038386479895,0.01656420749515409,-0.029334454478356406,-0.03451704554508078,0.03094224930243439,0.023635268291476344,0.042457274511698895,0.05107360823474895,0.0266123037310476,0.004895676602615295
CD160,,,,0.029301053695483054,,,,,,,,,,
NTN4,0.041788887833970854,-0.022377700153594728,0.043534976972049014,-0.006606159232463663,-0.010919349365172346,-0.012968795203572935,0.025379261195091367,-0.002001199117372318,0.033755405468729224,0.1535336001329641,0.06717551514395788,0.017400455894546894,0.017299533838271052,0.0028509149277391177
APP,-0.007851329985553367,0.0006845423476072649,0.023257466498196534,-0.022321774820855254,-0.02217188409994836,0.031355845723526087,-0.11882508196391557,0.01577382017686664,-0.024718005220581974,-0.027195572742037002,-0.013634803177011228,0.004754413564874152,0.008572953813171982,-0.03351205732397549
RIMS2,-0.015602689372627366,-0.04978676905654566,0.04322330574056426,-0.026664177115239874,0.020947202261746276,0.038577784821367526,-0.0822396720679881,0.04457516409174227,-0.010642022128874407,,0.024799913734650545,-0.008644837976359268,0.021244251184605715,-0.0440482384122103
WNT7A,0.10186088203510478,-0.002343985519869741,-0.01863237653912457,-0.02971836559653248,0.07126223878555742,0.09823152164536592,0.05106803265294163,-0.039274700608497685,0.0019809111002706313,-0.09332487960598752,0.02059836685629702,0.009083215597616325,-0.016708738719897837,0.06029840233837586
GAST,,,,,,,,,,,,-0.01984555812377408,,0.09145948802285621
GPI,0.004845997440452175,0.004846501151194004,0.07712760261306004,0.03555511843803984,0.09374159989533139,0.04919908925567521,-0.012681608392269957,-0.00228195271678204,-0.056227053200712133,-0.007247900129752382,-0.06668765789878815,-0.030990215764052524,-0.003724571960296773,0.07281362752016979
IL1B,-0.019464352817843,-0.04165057415575635,-0.08298758850570799,-0.013429388188103178,-0.009421720889312911,0.0039234248137081885,0.11517301294872374,0.03513764851150298,0.06982925691085189,0.06742482016177458,0.036059688056888174,-0.022831456186971286,-0.004486677758895038,-0.046678747992199926
SFTPA2,,,,,,,,,-0.010586965714619133,,-0.020903549028847862,0.0766551066786641,-0.013492875166478693,-0.01754907347888271
HAS2,-0.005939999417284547,0.048866457788984415,0.026537342079893295,-0.019208063536035425,-0.03851199794377957,-0.068326199020337,0.07757596093581802,-0.004417942895518865,-0.02505244145402625,-0.03134477593691437,-0.11714135340989865,-0.0357967854290464,0.025767003862073378,0.09023917092721997
IL11,,,0.059782739497062046,,-0.01950300544194831,-0.013483049882475756,0.0028283109335439783,-0.029051057488288495,-0.011890340183699876,-0.04294837112316147,0.025607877040566777,0.011375987404154634,0.004671175938409249,-0.043819515079971
SEMA4B,0.02908516252595234,-0.020457064467933425,0.016526698880979403,0.0019764720267988344,-0.0041426097293453985,0.016003208122052855,0.131068353816681,0.01277327852559619,0.01689021439405402,-0.053232392681690284,-0.0028937584631846354,-0.01368499107172351,0.013844238500029514,0.09663891032776747
FGF12,0.005468662717295978,-0.026789273218979736,0.047810900801355485,-0.0005191475482880157,-0.016556307522608588,0.03146850900928068,-0.08355698123807924,0.02892627044367815,0.03686039833542581,-0.00751288412800219,0.06704646455252462,0.07831236295491978,0.02163793038331696,-0.02576312005425242
CP,-0.0039846001249687095,0.055393467956854694,-0.031946013525275485,-0.01138888014686066,0.00840084780095107,0.009062635367289332,-0.00021328204442751822,0.03828622764348104,0.00011350848760099853,-0.0569559022885092,0.02363528107536046,-0.03869514012558641,-0.03733100257124628,0.07067413414052844
NLGN3,0.0224933353946298,-0.06329379440019892,-0.014123199260569711,-0.005749831330441086,-0.11738497162294655,-0.029313655567496415,0.05631103450198547,-0.0010040565520034043,-0.00837628045195084,0.01168090936502141,0.04869905671920362,0.03342457615223867,0.04128109948139538,-0.019067931728515716
GZMB,-0.01927889188489213,,0.03015230816062084,-0.012920167636503463,-0.03271279650142827,0.022417566258575067,,-0.029125466233143334,,,-0.030003793037590556,0.007961366145372715,-0.002502489822275195,-0.011991441512062107
PROC,0.06061323768620146,-0.0306863979875721,-0.03741347407762925,-0.0009063463531544601,0.055730112551538306,0.05659601406191931,0.04362312169783353,-0.024856208252824263,0.019810828600762345,0.031041777398915105,-0.02960899545352091,-0.020963666074081316,-0.025319160828114296,-0.026475614145879022
TNFSF11,,,-0.018575731116958715,,,,,,,,0.07174645763022658,-0.020963658019466806,,0.09011109160702585
AGT,-0.06587122778661078,-0.057524916622187824,0.06031530343815381,-0.03606916479521539,-0.10449556470799579,0.014045286676813273,0.15076494011417985,0.06375109000764245,0.04628691242252107,0.0028310065757321174,-0.03498613843552177,-0.05982494690033584,-0.013873808820771943,-0.0035858126915545617
PTHLH,0.00843142363204796,0.003310017767290606,0.07405392546453152,-0.025075171389204166,0.07340473732518586,0.002845762922505757,-0.030609589253595765,0.023129657167779514,0.04013369749253232,-0.035299820241689754,-0.02134123990692215,0.06619625840474617,-0.019292251526072432,0.020499149062954906
COL1A1,0.025039690410190916,0.04842713461067926,-0.03498094603197785,0.030438994857233243,-0.027580815768276767,-0.04254856005683637,0.06689680119137699,-0.02306968008988534,0.0549347456508728,-0.04563759338945623,0.010972267712327954,-0.028822280225803742,0.03058279616598993,0.06301480819827786
LAMB2,0.045672428999899435,0.01060650304316342,0.00037632025335149715,0.0370840145012927,-0.03150379828681773,-0.01707870850969564,0.1327636800093494,-0.07497936661175562,0.007536854566615636,-0.047280955950255374,0.005767363351384345,-0.03199205598087381,0.07554617771097537,0.07404336027214489
DSC2,-0.0324482325017217,0.033659873275714944,0.007515541507784349,-0.007834046754143068,-0.029323863916277625,-0.03192138297253904,0.0058295593315922075,-0.03564142663739708,-0.027952897199944184,-0.021623074719726132,0.009255870803441283,-0.000201918322810681,-0.01528961500840858,-0.024449959814627928
WNT5B,-0.028935856603709512,0.03672203735586843,-0.029535858195000864,-0.015081138251508424,0.08183397847010164,-0.02348962673676391,0.05240147658458904,-0.011480822373064338,0.023394525492426394,0.026550032744537485,0.09742204313635516,0.05527331485039198,0.036964493220095596,-0.029807608380162533
LEFTY1,-0.017325645575127186,,-0.009813270318736873,-0.015321184176274627,0.0060327973614801205,0.09993986839879516,0.051423369258030184,0.023371650436792728,0.05855797083683321,0.12105281522738377,0.05167366460164563,0.04749263703245093,-0.0327052087913826,0.084702766336659
FGL1,,,-0.025349708221547595,,-0.01741929796875817,-0.019125347615133584,0.06113173572119178,,-0.012195420691437534,,0.0022782843509483878,0.0016490680605488939,0.16160282023786726,0.06594676085895142
CXCL5,0.010011233826126733,-0.02480204186399671,-0.029805606506622652,-0.020366326730398756,-0.014425466103973269,0.05884600366776976,-0.0212263750003183,-0.015628928330151816,,,-0.002695849954777283,-0.03337627069637639,-0.004900153149348132,0.04068776990793041
S100A1,-0.015356052781379217,-0.07832580515047244,0.03628634212170433,-0.03866649348752061,0.009312252047830902,0.05626722252803478,-0.1566542745735138,-0.0011733448214745056,-0.025131352730852298,0.1455596129762882,0.07389720733257096,0.06718036527085282,-0.04230880131503411,-0.043218821832351824
C4BPA,,,,,0.06734586556739551,,,-0.018576335026058582,,,,,,
NPTX1,-0.023365153877522322,-0.029263987646739983,-0.016271635893090133,-0.02971836141657319,-0.003032342715956389,0.060216134658215285,-0.08056408550964646,0.0665680021028181,-0.02159694719297473,-0.042100280644038306,0.006354530670005373,0.016502862307048064,0.018895083308046276,-0.06912972270684878
TGS1,0.0026342429607193736,0.021252555034399608,0.0211027961248925,0.009308213850568231,0.006281818582547945,-0.027402113920407405,0.05915179084844205,0.019828859963137664,0.03553449937697916,-0.02648184087211846,0.01893591192151807,-0.011312772936101393,0.0210085513894123,0.05172584091758479
SST,0.003497132060467426,0.0419944471011834,0.06426085118090555,0.0409812039621383,0.04996942031878565,0.10073671536741606,-0.0882229849178323,0.01947385544576661,0.03685971409811551,,0.04403263072740918,0.06319541322523628,0.023288757954310155,0.0049300455380521845
IL34,-0.0366897337994976,-0.09109845691521204,-0.009680016073618968,-0.01752174400404712,0.0576459510986522,0.01172292953476755,-0.0234311334816223,0.06229596110032848,0.00853534429436888,-0.159435995383809,-0.029152581509699977,0.03167117146440449,-0.028433577491242222,-0.015049934649653226
DHH,,,,,,,,,,,-0.026979189781389985,-0.026350495045774414,-0.0003959858355469808,
XCL2,0.00495347176389923,,-0.004350755616218519,,,,,-0.019950996398029643,,,,,,-0.020835559941362106
RSPO1,,,,,,,,,-0.01125668322345732,,,,,
TF,-0.03595644445564497,0.03859292335291201,0.1182724200737833,0.007028774913730939,-0.0010704908587612666,-0.09910392768020555,-0.15161244949042216,0.058415714848659046,-0.07370930898706249,0.05966705367929246,0.044600685946379344,0.03996201104532873,-0.035686608511132416,-0.04807814320412925
IL33,0.03647882666554642,0.014928817120777671,0.04935725372440114,0.003020277395178001,-0.017339306486184983,-0.004886084887495995,0.11339064414217592,0.05053394883277144,-0.023443367432302232,-0.050413123315819985,0.002102421236554109,0.057356184745409905,0.048582455621734404,0.11650934195330166
RBP4,,-0.031382512556117285,0.026788712927832966,-0.03581305140819103,0.05209374153999171,0.05363867546908133,-0.07834092748595917,0.055192205997431694,0.01585005691681225,,0.0692291129282357,0.0490928335618229,-0.024144895763181826,-0.026744349432819853
CCL19,,,,0.014621054050822636,,-0.013483053858187903,,-0.011867579318423822,,,,,,-0.02682607736374211
CCL20,,0.11989016636776242,-0.018467222023861515,-0.014837723983940244,0.014087255355466358,,0.05938063988557084,-0.003896864986086927,-0.01109288093024065,-0.06694105909578046,0.034923580263668576,0.004405363680367238,-0.02412321594705538,0.10041819583755948
NAMPT,-0.013632484940802483,0.10889417303610657,-0.025255603911607513,0.009855965908476571,0.080278269824952,-0.028498751050322485,0.17670414758477077,-0.05063425126401676,-0.010627516989623222,0.0865160731168635,-0.08767844818013647,-0.09494062181799634,0.0003561251769235309,0.14983696183429351
