,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
BMP8B,0.06060933297697652,-0.04684010805333884,-0.026209227581355642,0.05100253396716462,-0.014324222386403799,-0.004312270954669849,-0.011895934358647298,0.003841674641842626,-0.007305654116236569,0.06915109533264518,0.002879038156104615,0.0834982491522115,0.08330119487047204,0.012294880983413371,0.06228586547273512,-0.06504915665384957,0.007673747398909703,0.0657752649315383,-0.056946689162646856
LIPH,,-0.014102523925790979,,-0.027582400067321742,0.026708176376603457,,,,0.09212922010291572,,,,0.025741017378299782,,,0.013791738529912138,-0.05406448312790966,-0.03039302107911074,
CCL28,,-0.01983695415500609,,,,,0.054555211022783184,,-0.02404721653723172,-0.033637946829239394,0.006639308950014033,,-0.05239460604370927,,0.028681057783768168,,-0.01590008179715517,0.07500205836687421,
PTPN11,0.03481364349191285,-0.02837206023403783,-0.03434838457571479,0.04818741511269896,-0.006270884298229416,0.026244152704632234,0.03281014158153309,-0.08027168791177047,0.024087885640422555,0.009971811571503434,-0.017890627809902467,-0.14355053153331102,0.013865846924451343,0.0198102907550515,-0.04818825993822148,0.00262763185337157,-0.003442024874862612,0.045551669174694304,-0.10682667846389975
ADAM12,-0.023547090171555728,-0.02839075548916821,-0.022186711186039355,0.11179880014579768,0.017754157919492124,0.046720198282174316,0.010169314569249178,-0.04065983295029475,0.04442331385562133,0.012513125343194638,0.0656213177494965,0.020468183481350096,0.005835913470842194,0.045398244931482507,-0.056779356230577796,0.008168810279958905,-0.02708379740883646,0.07804817939809712,
EPO,,0.01766231016520885,,,-0.014324222787497108,0.05145518544715197,,,0.05212913507431687,,0.016356562538020772,,,-0.034583183015722725,,-0.01922118021951145,-0.01690841556852046,,
EDN3,-0.02257663227917863,0.030088851265867796,-0.016141180731360207,0.03307336785161252,-0.0178316663626655,-0.025080092461031406,-0.0249359195652331,0.00907728641071145,0.0176664377669769,-0.029095077914654044,-0.019473036872130544,,,-0.026500833541531682,-0.016106902358250384,0.0034290765139717463,-0.03072246798221351,-0.03039301252593232,0.1218144770346057
CCL22,,,-0.010115289288271413,,,,,,-0.014617150929710018,,,,,,-0.050051841188521705,-0.01686574889299458,0.08324002869718246,,
CCL2,-0.01667669343906847,-0.020824283608478055,0.030757177560922003,0.0526723124687962,0.030226181817534864,0.01264490126515937,-0.010125056954075876,-0.047853170843297675,0.04552956120215061,0.1789736937619183,0.0009741423595591845,0.06445107791621897,0.0731937841657515,-0.03272412333409659,0.07742313813693052,-0.030737730828366526,0.0869212038006403,0.07009362626203404,-0.07687891490838986
DSCAM,-0.0002087329575084429,-0.026678374245906702,0.004098480575245593,-0.022545403229575534,-0.017118979194015806,0.005180065283914218,-0.0457336623753402,0.052468205128340266,0.0173256003802855,-0.024519908620932965,0.04907997373079045,0.022408221551409167,0.08889384647450073,0.01192262058329064,0.02283884236504823,-0.0404916048839496,0.06724315695287747,0.03516939590372024,0.021802838275759535
GPHA2,,0.06893230809057704,,,,,,,,,,,,,,,,,
ANG,0.009651719936466277,0.04199291277263699,0.050008949789599744,-0.06866206467659722,-0.007270809623684751,0.05618172351667356,0.06192747015919491,-0.06348711958725456,-0.019608525457369786,0.08540232627246197,-0.010969522344272512,0.05043454869559575,-0.05536540873339476,-0.005431486320127254,-0.049080982252809796,-0.05367991739044938,0.09235161830231747,-0.05864975865376115,
FBLN2,0.025144922439228896,0.012981145015242057,0.014753837130850316,-0.03782188057977195,-0.021719647123398002,-0.03217358471641762,-0.0038917217136510236,-0.04611750513010832,-0.04650964386655956,0.04823175137950852,0.0073811112864243635,-0.05955516103812938,0.020773384769080114,-0.047718616022566475,-0.02642364819361408,-0.08977387973093029,-0.04390821456205426,0.03745135408175216,-0.028543861649517936
VTN,,-0.026658684909970594,,0.06505090887251944,-0.018418859099950727,-0.02468240218343635,-0.02001775954730289,-0.037707027293434066,0.05871604426510622,,-0.016015663426155624,-0.023284823609916017,0.015472468034509392,,,-0.024888834101862795,-0.01225684245655426,-0.03089707978874023,
VEGFA,-0.05052218162156174,0.027066752491164654,-0.036639700136213794,-0.08960857456698386,0.009069142572994163,-0.0201855681991642,0.02953162453199867,-0.07859102389339065,0.014949320018904285,-0.05778557148856101,0.04169092309483504,0.07539303680258116,-0.06484488369925019,-0.06191449502881693,0.01755969217239393,-0.0871694055945627,0.08194564470950036,-0.026643368980965865,-0.018956992430941157
F10,,,0.049556203025265484,,,-0.02302909892149776,0.06203607446140798,-0.033828821402704906,0.0911871776570474,0.02284708281868928,,-0.025257752785322538,,,-0.005733412285181246,-0.03328984490457632,-0.000927874627731979,0.01583530161202973,
SERPINA1,-0.02228226067003395,-0.028887869891969956,-0.01922188694283402,0.08039454677664842,-0.016523826418891996,-0.02378011836916853,0.031214610280026204,-0.10915607160473297,-0.00932644369958572,0.1534433499022243,0.06708326973240912,0.059900827892608,-0.0374574588436977,0.06821833142799229,-0.01938003023878437,-0.04536640311910779,-0.03346276967385469,0.005308873476570797,-0.07621992415909029
VWF,-0.05089708837694593,0.006943469358974421,-0.028281536945274917,0.08739392656917006,0.027441585645289247,0.050416872997913996,0.03804888575231295,-0.15534908474136686,0.05635514502474166,0.08671036580396212,-0.04023496516120214,0.042372639048271626,-0.040440233653154835,0.04771460318524401,-0.017656087853072655,-0.015613268313725668,-0.13088278311546722,0.04633953577049158,-0.056060820594725495
GDNF,,0.11930772120790212,,-0.026402267071051134,-0.011651055152476872,,-0.007792197133879928,,,,-0.01927415476277758,,,0.019905854371231702,,0.13054399502893443,,,0.09115294298936596
VASP,-0.053403404495732706,-0.008687067091519708,0.027615309549364694,0.045779196002766566,-0.008355731882325967,0.017247114687262526,-0.02375339720022232,-0.09474533570880624,0.00737066061814035,0.11820016686224684,0.0386440972323033,0.06714743382695271,0.0558234361739273,0.0875665427834406,0.04354349042548537,-0.0221432724838776,0.01788401430457676,0.009840782886644656,0.15084697683004453
ADAM15,0.057773693180832655,0.045431223359627515,-0.037105021858123685,0.028764053247700185,0.018372918278110772,0.019866403532560955,0.03532734698331868,-0.05638211203686346,-0.03436241098956837,0.06274568292005907,0.02725435736433271,-0.03202049941754105,0.0440791672118231,-0.022444402819684784,-0.003363877567498546,-0.0553460353359009,0.016332376574037556,0.03523671712892323,-0.026107301838431178
WNT2,,-0.024668921207132162,,0.01966737256353631,,0.053039277776321926,0.013631021837123204,0.23728167256990407,,0.05505057732066969,-0.01803775122704858,,0.03274214451945308,,,-0.023079323966012175,0.04649293381815243,0.03243368233840559,
CALCB,,,-0.004881506622356655,0.0028953513309096747,,0.04732801387891947,-0.020290140759047934,0.06503652482034906,,0.06443108833463627,,,,,,0.02035966117435318,,-0.029363581578785453,
OLFM2,0.031935208494967914,-0.02516757497704917,-0.0622117675976157,0.0748683318484816,-0.024026665352546366,0.027345671848899737,0.031432497963062,0.21498489255727476,0.019173204513916114,-0.026449607929796566,0.051109335005739484,-0.004733798727370134,0.07402018011320888,0.04694213062797762,-0.05541955713136055,0.07258657898614627,0.0542250055879529,0.0066042335198307055,0.009982196676704852
MFAP2,-0.0527700507779483,-0.005502591854883922,-0.006630649322574622,,-0.027242359384625166,-0.002862037175983275,-0.01105311666501373,-0.09095509783556921,-0.009715494692779941,0.011449492652550769,-0.011717336302718734,0.08516437101890777,0.01727564961980326,0.05832156294800535,-0.003938619242409072,-0.013290043467515476,-0.09050895198377286,0.0719643657173793,
HLA-C,-0.09229786835717738,-0.009053605848674002,0.028961388299946517,0.09993752723493986,0.0031365574586948415,0.05454635822089033,0.041773841702233035,-0.20125953077082503,-0.029446272014079365,0.218089402817568,0.09212620385879812,0.03942206455336578,0.07538036457568574,0.009117635782413758,-0.06648591199701277,0.01099497697800103,-0.003987558680238201,0.032283690278740625,-0.05230808952197312
THBS1,-0.0073494794723185175,-0.010478124182453917,0.03292943969323166,-0.03574025358303031,0.012595644662180858,0.008673110953284116,-0.007883251216749045,-0.04658232783673475,0.07634340479450293,0.11083597832423285,0.02408580329641746,-0.007578402153488848,0.0527779180685267,0.03483052253895208,-0.07555773363608895,-0.01624599662045321,-0.07297994828173847,0.0726621798341467,-0.03324868043118096
HSPA4,0.02307309190363705,0.012019300817130154,0.027404529537681962,-0.0076278859629186095,-0.037554695804324016,0.03481228720335083,0.004111514954247771,-0.013711663850746318,0.027023497128573683,0.0383060738482886,-0.02921175980255872,-0.04692652725965046,-0.010128699836484574,-0.013610679103433733,-0.054045214692022565,-0.017762574124128776,-0.013194071369505771,0.09741524535845349,0.009958849388799696
LMAN1,-0.02511557264309052,0.02628634476367371,0.05239671158127598,-0.058183201257078605,0.00554497312657518,0.010409630433684319,0.04100193753666688,-0.2147264700732939,-0.024337178660640096,0.007430623698230416,-0.007709974778402089,-0.03689826457739046,0.003519797876604607,-0.0392401176338864,0.05714279988384036,0.021342519113488553,0.023219340097583707,-0.0028513182968159046,-0.12328016390357104
LYPD3,,0.0866919397707633,-0.021712705707739456,0.0449355273533127,-0.010502215043196246,0.04870603462876931,-0.025158274628873628,-0.058494476273540014,-0.02287588991301327,0.05209523374634095,,0.043176522414556086,-0.008787509808725516,-0.03762284945346379,,-0.030613247267329446,0.0123345886393101,0.10530963922990962,
APOE,0.04808967452354767,0.01947206381595257,0.03500180146201109,0.06624537864451412,-0.003026166506554649,-0.034336393365764016,-0.02027971005417597,-0.16125182392575688,0.031461019861137786,0.15904420401887942,-0.05724161308694337,0.019108124002696108,0.04722478828285158,0.03705803118692066,-0.020547481351583057,0.09533570341285685,-0.10320429604500768,0.03397332614734361,-0.05204589836380077
SOSTDC1,-0.016075854444537713,-0.03176926768209928,,,,-0.030814170038033467,-0.029942135940102275,0.001382300980030334,-0.03236182796648508,-0.037472478892495574,-0.029308045758079812,,,,,0.02900357644697405,0.09054842755626578,-0.02474036631734072,-0.029793062580474976
ANXA1,0.011285603042296914,0.0005496308897801766,0.015002706884614319,0.0783228636117921,0.02066138596328542,-0.0009466348485021063,0.006886145061933409,-0.20823931414157734,0.002626237834718429,0.2064227477617057,0.023642331579750604,0.10044792249444698,-0.06743967788971038,-0.09895048520704344,0.02385059958710899,-0.02978051558640996,0.019289132775620697,-0.04175920583197767,-0.014738111353963803
WNT2B,-0.007648535506124352,0.049200822428120426,-0.020119992225716657,0.015884070641518287,0.0057194375826446035,0.008472637774733848,0.08703226613176758,0.0013603641430601258,0.0731374110814296,-0.04836630655323635,0.04219851580261804,0.1301466923130772,0.004202758880440277,0.011852178779590432,-0.017258883980331777,0.05528043111539167,0.04172626515330405,0.073171630813881,-0.04834340945301634
AMH,,-0.02627072626113987,-0.017222495027060834,-0.01661631214468393,-0.014593277875702434,0.006249725687882308,0.042419375637499014,-0.04821232155634248,0.022600528334185223,,0.007794477423971776,,,-0.04086020018070121,-0.04032194570191223,0.012690989858185328,0.0006695000688482192,-0.00687550078886113,
GDF10,,-0.016322186966836166,0.029231449640878305,,,-0.03396408500739667,0.011684191526738167,0.04379797129556913,0.003136366957201123,-0.07263889660221384,-0.03708093658369747,-0.04340663248205927,0.08551384564853241,,0.038018458660376425,0.007317718051780501,-0.04467487598240052,-0.030729822823424596,-0.0495674484384362
EFNB3,-0.04615342927802309,0.026860570626893746,-0.0381804478509034,-0.024912809479914498,0.004807433504621844,0.0849412426331557,-0.03809710505729784,0.17335050303421476,0.024632031971011378,-0.12434319067161866,-0.026480082030736554,0.03193307964974628,0.01247551187161909,0.03096685787287225,0.012217082272500575,-0.03942544317206266,0.04946431291335978,0.01345245448999519,0.002989573318547534
LTB,-0.04433957998353382,-0.027795962958236126,0.0032021855975712566,,-0.024884140573398415,0.06210159378645888,0.015246712333947646,-0.028900645910120933,0.010765887843581918,0.06358398482417738,0.02352613640987888,0.07430199938423418,-0.026823747095274488,0.013245066776012433,0.02006859241086321,-0.04102389337429084,-0.0263896655791494,0.06090041132161922,-0.03492423341951969
ANGPT2,-0.07482445742034427,-0.019455932207111275,0.013699726000699474,0.1200493792251388,-0.04753928797180857,0.06838687032412735,0.02282661674342101,-0.18647351638762708,0.038735864320669736,0.12194878541901526,0.017737157609314602,0.051268826439535134,-0.07773208901009898,0.025586995576695075,-0.054909496157871614,-0.0367859724369174,-0.06247559890372559,0.08431184443018251,-0.02893048565865812
NRTN,,,,,,,,,,,,,,-0.03025006258050615,0.0385042966312452,0.06986423714278221,,,-0.04137049504226514
ADAM17,0.024016521893630186,0.004544378483381344,0.02307550594425232,-0.05057108499769973,0.047824619869798086,-0.03400543984565327,0.040931001991421426,-0.10944088233970091,0.004146911762722917,0.017340167214974438,-0.0043959467023571095,-0.005091331046508077,0.08889277937791353,0.03779280121679698,-0.0059718675357307805,-0.018395318489393894,-0.010363808368873498,-0.06792805757448839,-0.05505797728193382
LRPAP1,-0.038196745042430244,3.5061667236276534e-05,0.06972958181925083,0.03059346862946427,-0.0032156358924840026,0.041372023138895195,0.04075983789992747,-0.06413512084613665,0.009401365315850374,-0.06557621746773556,0.01134607520960862,0.06142701066223582,0.11160017719949827,-0.029152916271478688,0.03640528259025119,0.05438734429803135,-0.022520000559843725,0.04546678322867396,0.09352051998104781
NID1,-0.07621273004236909,0.00991469595623064,0.017830297983216552,0.045029159811576486,0.0195770044683963,-0.036231539037484536,0.025481849193308613,-0.13822992329758663,0.023036217493837975,0.07240008339239623,0.05404499771619064,8.652493074228828e-05,0.01893247123485013,0.02061474941648311,-0.04246096866182876,-0.019918884324837908,-0.10884347824596294,0.08206348396019675,-0.025935106164276134
MST1,-0.041529980677087255,0.009677780703707497,0.03930801659608248,-0.020691521941082012,-0.015286014987711689,0.0506283349185345,-0.017739632222583762,-0.07646335880806056,-0.023981164636873102,-0.0271067663636881,0.05883004718148344,0.03027617649046501,-0.0054752394362688,0.015460975636638436,0.07104651372817561,-0.009312397182666557,0.06989606933154918,0.07288484390074389,0.006538717005171304
IL13,,,,,,,,-0.018292673674779103,,,0.03615296547645933,,-0.028459819780617162,,,,,,
DCN,-0.06920005425300467,0.009422951060526352,0.07072062970113274,0.08393544315181216,0.016038593810995313,0.014885591517337449,-0.05894334932712397,-0.1105330103295137,-0.00987472104066152,0.028857441533757036,-0.006014289460339507,0.0024505797994472584,-0.005151603495283002,0.0689400438448777,-0.0856015066748989,-0.054881853753538844,-0.12826507139100457,0.015471216218873126,-0.028887931238596766
IGFL2,,,,,,,,,-0.01936904557586397,,,,,,,,-0.044674862673875576,,-0.034387216436437
COL7A1,-0.025952873707694446,-0.037854418377931194,-0.02181673394720163,0.06820935466525699,-0.03940232226487078,0.005248091669241189,-0.015260725183266988,-0.12190856269007588,0.011009365976602865,0.011854025387163404,0.041164981994586264,0.053651388051780616,0.013739774518246189,-0.0001361228882504137,-0.02716160436301618,0.004738284432067722,0.016376999304540937,-0.02060780028648518,-0.05539454109222899
CALR,0.0012530308330776644,0.03361696719035333,-0.010098858200264162,-0.10427392949412341,0.018860779021356168,-0.002917316453620583,0.0016094669933964779,-0.18767447932839446,-0.007961183587884096,0.1656087421257987,0.06220883508108374,-0.004138770821254623,0.021528689860197098,-0.007229936212055725,-0.09117261606977545,-0.07524604418569865,-0.06174624426142612,0.07489002758919881,-0.043792113726128505
