,UKF259,UKF266,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LEFTY1,0.021092594845906424,-0.0025155149967628376,0.007706941427597614,-0.017548020835451508,-0.014667074493582725,-0.03230326233275256,0.010203482384990643,0.21875320719397545,-0.025250696908709538,-0.038928354114076996,0.041076038452011104,0.01932774040414147,0.0369146375256659
FGL1,-0.013326836769055574,0.09727647110787552,,,-0.016933825548074828,,,,-0.018331181975830363,0.0884135488309116,0.033219048596782874,,-0.028725442065051107
CXCL5,0.10415541090546986,-0.013336427304727049,-0.016785138162746925,0.016456360347275694,,0.10493470283431411,0.03377604648545379,,-0.02754592459955779,-0.03055277085170864,-0.0492607112571796,0.044932848878940085,-0.02795975851327519
S100A1,0.011179737578705603,-0.009327715032906943,-0.049216417334189695,-0.03474481455564786,-0.010401128787125766,-0.039034753408731165,0.12369642646740436,0.0006878536279223452,0.040039700971647565,0.017877990059814775,0.0618795723704444,-0.019254769539857036,-0.010545569109289605
C4BPA,-0.015951398198963063,,0.008251754369122661,,,0.024557826189762613,,,,,,-0.022637930366687004,
NPTX1,0.04299919790314544,-0.014187493160157367,-0.04495554813203457,-0.015585065448020293,0.06261038731363949,-0.02128838141669291,-0.032198928330256206,0.03185955111764961,0.05261896621225615,0.044571822529386886,0.019454767653169825,,-0.020609496889436172
TGS1,-0.048114293036962866,0.0829916195884129,0.0692446661337937,-0.009216134480401969,0.06580944118863502,-0.035828444885957225,-0.06701354355108935,0.0753752302389604,-0.010966649399131091,-0.038997259221184744,-0.0376813581795176,0.034801989268806774,0.030859697243171846
SST,-0.039399714189132545,-0.017595435008401095,-0.017652171136271856,0.03200840590394685,-0.05047655851656597,,,,0.006943510646180905,0.06235961333940859,0.006728252501817768,,-0.016895933767632723
IL34,-0.024217611655768346,0.05211477473005835,-0.004029924663082636,0.0020232435874920187,-0.05908833020904575,0.09758185580099543,-0.021879444289196297,-0.06625117148872484,0.018911254727461958,0.006873193452967358,-0.04212879644941463,0.009353865450996243,-0.03518897682311637
DHH,,,,,,0.10789274955161543,,,-0.030943766010737065,0.010892299077593657,-0.057530379386058116,-0.00880273133388823,
XCL2,,,0.06658314185381564,,,,,,,,,0.046101093688796335,0.014245842047084348
RSPO1,,,,,0.027323542050378027,,,,,,,,
TF,-0.011548084180117482,0.025262480458670154,-0.01748722121827705,0.015144977216212262,-0.01978537230387635,-0.03701771610454278,0.03679479512134826,0.05161909793474725,0.028571259780608673,0.025574636861255964,0.006352612731219375,-0.006961957955670531,-0.01673414758760032
IL33,0.024031276943933685,0.016693456946300863,-0.011863018210101646,-0.02191854412854452,0.004554610028402649,-0.05154648584344882,-0.07946407995004845,-0.04160191005648446,-0.03021613000247692,-0.010505095921549683,0.0411466306176143,0.081146890098406,0.06828855277016242
RBP4,0.0567111181102019,0.05928922761473625,-0.04364783246128265,0.0014555646917077144,-0.03317060259758643,-0.01222020874021574,-0.010058040681543035,,-0.0077462369860415835,-0.03040655797835852,0.024326346136487074,0.0374794310761825,0.0016160010751013608
CCL19,,-0.0170335017369694,-0.012745528951770863,-0.021173120362484744,,,,,,,,0.054669244036576636,-0.017890511019940394
CCL20,0.05584696250811931,,0.046458111002620615,,-0.015402905340538843,,-0.03201967045602225,-0.00929553291616921,0.0484093007225666,-0.02554757224188897,-0.03145159435969748,-0.05308392607850712,-0.028958413737661413
NAMPT,-0.04096807065517205,-0.001496440052155907,0.005590194051400498,-0.00255203565697373,0.017470096064379166,-0.006995623605083649,-0.022978656288650902,0.05851049206313881,0.03153821724802413,0.053006822780501076,0.09691746306783101,0.027893659577873743,-0.002744131786587078
